dimension,stratum,method,method_label,pull_width68,coverage68,coverage95,calibration_ece,calibration_loss,sigma68_ns,tail_frac_abs_gt5ns,traditional_pull_width68,traditional_coverage68,traditional_coverage95,traditional_calibration_ece,traditional_calibration_loss,traditional_sigma68_ns,traditional_tail_frac_abs_gt5ns,ml_minus_traditional_pull_width68,ml_minus_traditional_coverage68,ml_minus_traditional_coverage95,ml_minus_traditional_calibration_ece,ml_minus_traditional_calibration_loss,ml_minus_traditional_sigma68_ns,ml_minus_traditional_tail_frac_abs_gt5ns
charge_bin,"charge[14000,24000)",ridge,Ridge residual scale model,0.9616756582539544,0.47178631051752923,0.8766277128547579,0.1434565991569808,0.1165141024169348,1.5583063711724794,0.010350584307178631,2.040017922448122,0.41535893155258763,0.6824707846410685,0.2674298879716719,0.4605768965907845,1.543294096733852,0.013856427378964942,-1.0783422641941676,0.0564273789649416,0.19415692821368946,-0.12397328881469108,-0.34406279417384966,0.015012274438627404,-0.003505843071786311
charge_bin,"charge[24000,40000)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1.0478770883537236,0.6004415011037527,0.9420529801324503,0.05770788072633665,0.048944994995214305,1.5526248683459372,0.018211920529801324,1.9618561757251736,0.39403973509933776,0.6669426048565121,0.28585357609057505,0.45485422599922465,1.7752475548945676,0.030629139072847682,-0.91397908737145,0.20640176600441495,0.2751103752759382,-0.2281456953642384,-0.40590923100401033,-0.2226226865486305,-0.012417218543046359
charge_bin,"charge[24000,40000)",cnn1d,1D-CNN residual scale model,1.1537505878087373,0.47240618101545256,0.9122516556291391,0.13629507719432782,0.13451933012386835,1.5424867664452473,0.021799116997792495,1.9618561757251736,0.39403973509933776,0.6669426048565121,0.28585357609057505,0.45485422599922465,1.7752475548945676,0.030629139072847682,-0.8081055879164363,0.0783664459161148,0.245309050772627,-0.14955849889624723,-0.3203348958753563,-0.23276078844932035,-0.008830022075055188
charge_bin,"charge[24000,40000)",ridge,Ridge residual scale model,1.217959313581356,0.5077262693156733,0.8369205298013245,0.1440213465100011,0.16250583827783982,1.7269656971348821,0.02924944812362031,1.9618561757251736,0.39403973509933776,0.6669426048565121,0.28585357609057505,0.45485422599922465,1.7752475548945676,0.030629139072847682,-0.7438968621438176,0.11368653421633557,0.16997792494481234,-0.14183222958057395,-0.29234838772138483,-0.04828185775968552,-0.0013796909492273732
charge_bin,"charge[24000,40000)",mlp,MLP residual scale model,1.2894452452663265,0.4980684326710817,0.8463024282560706,0.14415931560492384,0.1804807980202745,1.6935088799812412,0.021799116997792495,1.9618561757251736,0.39403973509933776,0.6669426048565121,0.28585357609057505,0.45485422599922465,1.7752475548945676,0.030629139072847682,-0.672410930458847,0.10402869757174393,0.17935982339955847,-0.1416942604856512,-0.27437342797895015,-0.08173867491332643,-0.008830022075055188
charge_bin,"charge[24000,40000)",gradient_boosted_trees,HistGradientBoosting residual scale model,1.3048860298175906,0.5035871964679912,0.831953642384106,0.14857432664245143,0.1876522524362362,1.6379130992906146,0.02566225165562914,1.9618561757251736,0.39403973509933776,0.6669426048565121,0.28585357609057505,0.45485422599922465,1.7752475548945676,0.030629139072847682,-0.656970145907583,0.10954746136865345,0.16501103752759383,-0.1372792494481236,-0.26720197356298847,-0.13733445560395308,-0.004966887417218544
charge_bin,"charge[4000,8000)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.7658884719276896,0.6596491228070176,0.9614035087719298,0.11445034903191403,0.09575143880153418,1.2287935903784133,0.017543859649122806,7.372129540526859,0.14385964912280702,0.2,0.6444149215070964,2.0763435762620372,1.2660451706576048,0.010526315789473684,-6.60624106859917,0.5157894736842106,0.7614035087719297,-0.5299645724751825,-1.980592137460503,-0.03725158027919151,0.007017543859649122
charge_bin,"charge[4000,8000)",cnn1d,1D-CNN residual scale model,0.8395836799499881,0.42105263157894735,0.9543859649122807,0.15160790396323687,0.14451176237089555,1.2359075277002205,0.010526315789473684,7.372129540526859,0.14385964912280702,0.2,0.6444149215070964,2.0763435762620372,1.2660451706576048,0.010526315789473684,-6.532545860576871,0.2771929824561403,0.7543859649122806,-0.4928070175438596,-1.9318318138911417,-0.030137642957384303,0.0
charge_bin,"charge[4000,8000)",ridge,Ridge residual scale model,0.6181566321185964,0.5157894736842106,0.968421052631579,0.129409300090893,0.17414343476416627,1.1405334921051773,0.014035087719298246,7.372129540526859,0.14385964912280702,0.2,0.6444149215070964,2.0763435762620372,1.2660451706576048,0.010526315789473684,-6.7539729084082625,0.37192982456140355,0.7684210526315789,-0.5150056214162034,-1.9022001414978709,-0.1255116785524275,0.003508771929824562
charge_bin,"charge[4000,8000)",mlp,MLP residual scale model,0.509427803497571,0.5614035087719298,0.9368421052631579,0.11507000553583685,0.18502152003504452,1.3215496028733151,0.02456140350877193,7.372129540526859,0.14385964912280702,0.2,0.6444149215070964,2.0763435762620372,1.2660451706576048,0.010526315789473684,-6.862701737029288,0.4175438596491228,0.736842105263158,-0.5293449159712595,-1.8913220562269928,0.05550443221571033,0.014035087719298246
charge_bin,"charge[4000,8000)",gradient_boosted_trees,HistGradientBoosting residual scale model,0.49638550447362917,0.519298245614035,0.9333333333333333,0.10301141273516669,0.19667095536279228,1.2021436401034302,0.010526315789473684,7.372129540526859,0.14385964912280702,0.2,0.6444149215070964,2.0763435762620372,1.2660451706576048,0.010526315789473684,-6.87574403605323,0.375438596491228,0.7333333333333334,-0.5414035087719298,-1.879672620899245,-0.06390153055417458,0.0
charge_bin,"charge[40000,80000)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1.6468778454913016,0.5,0.8333333333333334,0.1898068476411,0.2840102129840171,3.6783956645461124,0.26666666666666666,9.133472017836088,0.06666666666666667,0.2,0.6830114127351667,2.545626564010397,6.492592572886215,0.3333333333333333,-7.486594172344786,0.43333333333333335,0.6333333333333333,-0.49320456509406674,-2.26161635102638,-2.8141969083401026,-0.06666666666666665
charge_bin,"charge[40000,80000)",ridge,Ridge residual scale model,1.5942675038820786,0.5,0.7,0.2564735143077667,0.3208576275817113,6.602684110946087,0.4,9.133472017836088,0.06666666666666667,0.2,0.6830114127351667,2.545626564010397,6.492592572886215,0.3333333333333333,-7.539204513954009,0.43333333333333335,0.49999999999999994,-0.42653789842740003,-2.224768936428686,0.11009153805987193,0.06666666666666671
charge_bin,"charge[40000,80000)",mlp,MLP residual scale model,1.6447869139222302,0.43333333333333335,0.6333333333333333,0.35326894921370006,0.39101967215156586,5.650895840988243,0.36666666666666664,9.133472017836088,0.06666666666666667,0.2,0.6830114127351667,2.545626564010397,6.492592572886215,0.3333333333333333,-7.488685103913857,0.3666666666666667,0.4333333333333333,-0.3297424635214667,-2.154606891858831,-0.8416967318979722,0.033333333333333326
charge_bin,"charge[40000,80000)",gradient_boosted_trees,HistGradientBoosting residual scale model,1.9020213959796215,0.5,0.7,0.2564735143077667,0.39779610060609705,4.56458454410279,0.3,9.133472017836088,0.06666666666666667,0.2,0.6830114127351667,2.545626564010397,6.492592572886215,0.3333333333333333,-7.231450621856466,0.43333333333333335,0.49999999999999994,-0.42653789842740003,-2.1478304634042997,-1.9280080287834247,-0.033333333333333326
charge_bin,"charge[40000,80000)",cnn1d,1D-CNN residual scale model,2.0846844251250523,0.4,0.6333333333333333,0.2996780794018334,0.4959296658326381,4.8510187365713175,0.3333333333333333,9.133472017836088,0.06666666666666667,0.2,0.6830114127351667,2.545626564010397,6.492592572886215,0.3333333333333333,-7.048787592711035,0.33333333333333337,0.4333333333333333,-0.38333333333333336,-2.049696898177759,-1.6415738363148975,0.0
charge_bin,"charge[8000,14000)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.6765141414616889,0.6485384092454113,0.9809653297076818,0.06755832760692897,0.11404014968612768,1.32382727913322,0.006118286879673691,7.473081021355483,0.29503738953093134,0.4418762746430999,0.4478879139814843,1.954186190824984,1.238845681835671,0.009517335146159076,-6.796566879893795,0.35350101971447995,0.5390890550645819,-0.38032958637455533,-1.8401460411388564,0.08498159729754895,-0.003399048266485385
charge_bin,"charge[8000,14000)",gradient_boosted_trees,HistGradientBoosting residual scale model,0.6586906598692437,0.5390890550645819,0.9177430319510537,0.09754800915483583,0.15367868860173914,1.354356399663522,0.007477906186267845,7.473081021355483,0.29503738953093134,0.4418762746430999,0.4478879139814843,1.954186190824984,1.238845681835671,0.009517335146159076,-6.8143903614862396,0.2440516655336506,0.47586675730795375,-0.35033990482664845,-1.8005075022232448,0.11551071782785094,-0.002039428959891231
charge_bin,"charge[8000,14000)",mlp,MLP residual scale model,0.7011300244767911,0.5438477226376615,0.8980285520054385,0.12807594920893847,0.15443978555651186,1.4049738753187166,0.009517335146159076,7.473081021355483,0.29503738953093134,0.4418762746430999,0.4478879139814843,1.954186190824984,1.238845681835671,0.009517335146159076,-6.771950996878692,0.24881033310673012,0.4561522773623386,-0.3198119647725458,-1.7997464052684722,0.16612819348304564,0.0
charge_bin,"charge[8000,14000)",ridge,Ridge residual scale model,0.7933473065664018,0.44119646498980286,0.9170632222977566,0.13769076918202822,0.15469331686626672,1.3279465556816288,0.009517335146159076,7.473081021355483,0.29503738953093134,0.4418762746430999,0.4478879139814843,1.954186190824984,1.238845681835671,0.009517335146159076,-6.679733714789082,0.14615907545887152,0.4751869476546567,-0.3101971447994561,-1.7994928739587173,0.08910087384595777,0.0
charge_bin,"charge[8000,14000)",cnn1d,1D-CNN residual scale model,0.7863271707626112,0.42420122365737595,0.964649898028552,0.14717411384552243,0.15849627739777186,1.3460997850676713,0.006118286879673691,7.473081021355483,0.29503738953093134,0.4418762746430999,0.4478879139814843,1.954186190824984,1.238845681835671,0.009517335146159076,-6.686753850592872,0.1291638341264446,0.5227736233854521,-0.3007138001359619,-1.7956899134272122,0.10725410323200024,-0.003399048266485385
leading_phase_bin,"phase[0.0,0.2)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.9495694445480594,0.6367491166077739,0.9646643109540636,0.053834320238435,0.041217390543416346,1.4445081392581474,0.014134275618374558,3.6641549031553864,0.35406360424028266,0.5696113074204947,0.3545072902381113,0.93191919346743,1.4932536474747455,0.025441696113074206,-2.714585458607327,0.28268551236749123,0.39505300353356887,-0.3006729699996763,-0.8907018029240137,-0.04874550821659818,-0.011307420494699648
leading_phase_bin,"phase[0.0,0.2)",mlp,MLP residual scale model,1.0683085028107182,0.5385159010600706,0.8946996466431095,0.11040755435488095,0.09454750039985474,1.6194036910131169,0.014840989399293287,3.6641549031553864,0.35406360424028266,0.5696113074204947,0.3545072902381113,0.93191919346743,1.4932536474747455,0.025441696113074206,-2.5958464003446684,0.18445229681978798,0.3250883392226148,-0.24409973588323033,-0.8373716930675753,0.12615004353837134,-0.01060070671378092
leading_phase_bin,"phase[0.0,0.2)",gradient_boosted_trees,HistGradientBoosting residual scale model,1.0456056076811484,0.5272084805653711,0.8763250883392226,0.11973697221690993,0.09862462578261616,1.4933254676423218,0.014840989399293287,3.6641549031553864,0.35406360424028266,0.5696113074204947,0.3545072902381113,0.93191919346743,1.4932536474747455,0.025441696113074206,-2.6185492954742378,0.1731448763250884,0.3067137809187279,-0.23477031802120135,-0.8332945676848138,7.182016757623089e-05,-0.01060070671378092
leading_phase_bin,"phase[0.0,0.2)",ridge,Ridge residual scale model,1.0075472524768283,0.4713780918727915,0.8826855123674912,0.13931294394835866,0.10637152108047607,1.5063899187197838,0.019081272084805655,3.6641549031553864,0.35406360424028266,0.5696113074204947,0.3545072902381113,0.93191919346743,1.4932536474747455,0.025441696113074206,-2.6566076506785583,0.11731448763250885,0.31307420494699645,-0.21519434628975262,-0.8255476723869539,0.013136271245038245,-0.006360424028268551
leading_phase_bin,"phase[0.0,0.2)",cnn1d,1D-CNN residual scale model,1.0790389149073778,0.45724381625441696,0.9335689045936396,0.1375108238070159,0.11460662750083428,1.4011119279333446,0.014840989399293287,3.6641549031553864,0.35406360424028266,0.5696113074204947,0.3545072902381113,0.93191919346743,1.4932536474747455,0.025441696113074206,-2.585115988248009,0.1031802120141343,0.3639575971731449,-0.21699646643109538,-0.8173125659665957,-0.09214171954140093,-0.01060070671378092
leading_phase_bin,"phase[0.2,0.4)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.8815538205954101,0.6419338159255429,0.9640641158221303,0.04771221133842268,0.05524454569415001,1.5066628879889226,0.009307135470527405,2.5971123299620347,0.3937435367114788,0.6520165460186143,0.2934647047034535,0.6193766110180988,1.5507391751297803,0.017580144777662874,-1.7155585093666246,0.24819027921406406,0.312047569803516,-0.2457524933650308,-0.5641320653239488,-0.04407628714085776,-0.00827300930713547
leading_phase_bin,"phase[0.2,0.4)",cnn1d,1D-CNN residual scale model,0.9954294938937238,0.45708376421923474,0.9420889348500517,0.13460999942941004,0.09317432465084993,1.5197864702646338,0.010858324715615306,2.5971123299620347,0.3937435367114788,0.6520165460186143,0.2934647047034535,0.6193766110180988,1.5507391751297803,0.017580144777662874,-1.6016828360683109,0.06334022750775592,0.2900723888314375,-0.15885470527404344,-0.5262022863672489,-0.030952704865146563,-0.006721820062047568
leading_phase_bin,"phase[0.2,0.4)",mlp,MLP residual scale model,1.0376910920961724,0.5214581178903827,0.8704756980351603,0.12381587664915202,0.10056566123919534,1.6227158648172568,0.012668045501551189,2.5971123299620347,0.3937435367114788,0.6520165460186143,0.2934647047034535,0.6193766110180988,1.5507391751297803,0.017580144777662874,-1.5594212378658623,0.12771458117890383,0.2184591520165461,-0.16964882805430148,-0.5188109497789035,0.0719766896874765,-0.004912099276111685
leading_phase_bin,"phase[0.2,0.4)",gradient_boosted_trees,HistGradientBoosting residual scale model,1.0251649068984068,0.49612202688728024,0.8642709410548087,0.1361482620974555,0.10840242329769333,1.5304830365074056,0.013960703205791106,2.5971123299620347,0.3937435367114788,0.6520165460186143,0.2934647047034535,0.6193766110180988,1.5507391751297803,0.017580144777662874,-1.571947423063628,0.10237849017580142,0.21225439503619448,-0.15731644260599797,-0.5109741877204055,-0.020256138622374742,-0.003619441571871768
leading_phase_bin,"phase[0.2,0.4)",ridge,Ridge residual scale model,1.0120982151938223,0.46845915201654603,0.8735780765253361,0.14532613179755893,0.11201915264662475,1.5877722735501458,0.013185108583247156,2.5971123299620347,0.3937435367114788,0.6520165460186143,0.2934647047034535,0.6193766110180988,1.5507391751297803,0.017580144777662874,-1.5850141147682124,0.0747156153050672,0.2215615305067219,-0.14813857290589455,-0.5073574583714741,0.03703309842036551,-0.004395036194415718
leading_phase_bin,"phase[0.4,0.6)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.8938372010966269,0.6345815531540588,0.9600402111083187,0.049174392778464325,0.05337133544327435,1.5134775313744209,0.011058054787635083,2.2386852200946703,0.3925609449610455,0.6514199547625031,0.29435429620672565,0.5304370271787118,1.553610582792353,0.018094998743402865,-1.3448480189980434,0.24202060819301335,0.3086202563458156,-0.24517990342826132,-0.47706569173543745,-0.04013305141793211,-0.007036943955767781
leading_phase_bin,"phase[0.4,0.6)",cnn1d,1D-CNN residual scale model,1.0055791103005682,0.45011309374214625,0.9361648655441066,0.14113740754123186,0.0982820126731368,1.530237140595925,0.012565971349585323,2.2386852200946703,0.3925609449610455,0.6514199547625031,0.29435429620672565,0.5304370271787118,1.553610582792353,0.018094998743402865,-1.233106109794102,0.057552148781100765,0.28474491078160347,-0.1532168886654938,-0.432155014505575,-0.023373442196428007,-0.005529027393817542
leading_phase_bin,"phase[0.4,0.6)",ridge,Ridge residual scale model,1.015511192692768,0.4865544106559437,0.8640361899974868,0.1410494457417847,0.10966488247953057,1.5643447805276298,0.017592359889419453,2.2386852200946703,0.3925609449610455,0.6514199547625031,0.29435429620672565,0.5304370271787118,1.553610582792353,0.018094998743402865,-1.2231740274019023,0.09399346569489819,0.21261623523498363,-0.15330485046494094,-0.4207721446991812,0.01073419773527684,-0.0005026388539834115
leading_phase_bin,"phase[0.4,0.6)",mlp,MLP residual scale model,1.0547569117368836,0.5056546871073134,0.8698165368182961,0.12931282850127204,0.11032200211238652,1.6402707290753438,0.013068610203568736,2.2386852200946703,0.3925609449610455,0.6514199547625031,0.29435429620672565,0.5304370271787118,1.553610582792353,0.018094998743402865,-1.1839283083577867,0.11309374214626794,0.21839658205579293,-0.1650414677054536,-0.42011502506632525,0.08666014628299079,-0.0050263885398341285
leading_phase_bin,"phase[0.4,0.6)",gradient_boosted_trees,HistGradientBoosting residual scale model,1.0762751567805762,0.49283739633073637,0.8710731339532546,0.13856138341456686,0.12090387551203802,1.5799179397974654,0.014576526765518974,2.2386852200946703,0.3925609449610455,0.6514199547625031,0.29435429620672565,0.5304370271787118,1.553610582792353,0.018094998743402865,-1.1624100633140941,0.10027645136969088,0.21965317919075145,-0.1557929127921588,-0.40953315166667376,0.02630735700511244,-0.0035184719778838906
leading_phase_bin,"phase[0.6,0.8)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.8868729415310845,0.6186588921282798,0.9545189504373178,0.07181122326617814,0.06337195804528292,1.5757062493269465,0.014577259475218658,2.351262986648523,0.40699708454810496,0.650728862973761,0.28748177230756705,0.553427075892806,1.6826226708948653,0.019825072886297375,-1.4643900451174385,0.2116618075801749,0.30379008746355685,-0.2156705490413889,-0.4900551178475231,-0.1069164215679188,-0.005247813411078717
leading_phase_bin,"phase[0.6,0.8)",cnn1d,1D-CNN residual scale model,1.0060561677026003,0.4489795918367347,0.9259475218658892,0.14313774898395193,0.10173907378023207,1.5888095963478472,0.0163265306122449,2.351262986648523,0.40699708454810496,0.650728862973761,0.28748177230756705,0.553427075892806,1.6826226708948653,0.019825072886297375,-1.3452068189459228,0.04198250728862973,0.27521865889212827,-0.14434402332361512,-0.451688002112574,-0.09381307454701804,-0.0034985422740524755
leading_phase_bin,"phase[0.6,0.8)",mlp,MLP residual scale model,1.0516398726915157,0.5084548104956268,0.885131195335277,0.12264212216179449,0.10334637028985161,1.7301540430301836,0.015160349854227406,2.351262986648523,0.40699708454810496,0.650728862973761,0.28748177230756705,0.553427075892806,1.6826226708948653,0.019825072886297375,-1.2996231139570074,0.10145772594752184,0.23440233236151597,-0.16483965014577256,-0.45008070560295443,0.04753137213531833,-0.004664723032069969
leading_phase_bin,"phase[0.6,0.8)",gradient_boosted_trees,HistGradientBoosting residual scale model,1.0116553152853303,0.4967930029154519,0.8641399416909621,0.13596573732214434,0.10484440003451515,1.635600307987225,0.016909620991253645,2.351262986648523,0.40699708454810496,0.650728862973761,0.28748177230756705,0.553427075892806,1.6826226708948653,0.019825072886297375,-1.3396076713631928,0.08979591836734696,0.2134110787172011,-0.1515160349854227,-0.4485826758582909,-0.04702236290764028,-0.0029154518950437296
leading_phase_bin,"phase[0.6,0.8)",ridge,Ridge residual scale model,1.0301233644033425,0.49737609329446064,0.8676384839650145,0.13383745743876238,0.10790893417990743,1.6956131466573259,0.018658892128279883,2.351262986648523,0.40699708454810496,0.650728862973761,0.28748177230756705,0.553427075892806,1.6826226708948653,0.019825072886297375,-1.3211396222451806,0.09037900874635568,0.21690962099125355,-0.15364431486880467,-0.4455181417128986,0.012990475762460596,-0.0011661807580174918
leading_phase_bin,"phase[0.8,1.0)",phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.961134368166449,0.5631469979296067,0.9565217391304348,0.08804064516313978,0.06324262758362975,1.3708119901640263,0.014492753623188406,5.106961355108271,0.2650103519668737,0.41821946169772256,0.4747298392362019,1.3827877182042192,1.3586980316710482,0.018633540372670808,-4.145826986941822,0.2981366459627329,0.5383022774327122,-0.3866891940730621,-1.3195450906205894,0.012113958492978139,-0.004140786749482402
leading_phase_bin,"phase[0.8,1.0)",gradient_boosted_trees,HistGradientBoosting residual scale model,0.9059760028393042,0.587991718426501,0.9026915113871635,0.0785600669794731,0.07864758161587608,1.4091582005597834,0.022774327122153208,5.106961355108271,0.2650103519668737,0.41821946169772256,0.4747298392362019,1.3827877182042192,1.3586980316710482,0.018633540372670808,-4.200985352268967,0.3229813664596273,0.48447204968944096,-0.3961697722567288,-1.3041401365883432,0.05046016888873517,0.0041407867494824
leading_phase_bin,"phase[0.8,1.0)",mlp,MLP residual scale model,1.0086863298134738,0.5403726708074534,0.8840579710144928,0.13224354371386438,0.08729718096059799,1.5023496059984005,0.026915113871635612,5.106961355108271,0.2650103519668737,0.41821946169772256,0.4747298392362019,1.3827877182042192,1.3586980316710482,0.018633540372670808,-4.098275025294797,0.2753623188405797,0.46583850931677023,-0.3424862955223375,-1.2954905372436212,0.14365157432735232,0.008281573498964804
leading_phase_bin,"phase[0.8,1.0)",cnn1d,1D-CNN residual scale model,1.0427472787801528,0.4824016563146998,0.9316770186335404,0.12069257215545655,0.0955126670310923,1.3705586484230128,0.014492753623188406,5.106961355108271,0.2650103519668737,0.41821946169772256,0.4747298392362019,1.3827877182042192,1.3586980316710482,0.018633540372670808,-4.064214076328118,0.21739130434782605,0.5134575569358177,-0.35403726708074534,-1.2872750511731268,0.011860616751964592,-0.004140786749482402
leading_phase_bin,"phase[0.8,1.0)",ridge,Ridge residual scale model,1.0504127512060704,0.5072463768115942,0.9026915113871635,0.11137580196912113,0.09613503927835843,1.5343874178631343,0.016563146997929608,5.106961355108271,0.2650103519668737,0.41821946169772256,0.4747298392362019,1.3827877182042192,1.3586980316710482,0.018633540372670808,-4.0565486039022005,0.2422360248447205,0.48447204968944096,-0.36335403726708076,-1.2866526789258608,0.17568938619208607,-0.0020703933747412
p09_anomaly_class,dropout,ridge,Ridge residual scale model,0.9835138759983926,0.7407407407407407,0.8148148148148148,0.27795662255453696,0.12191979508626756,3.1611864071481923,0.2222222222222222,10.911777865259193,0.0,0.07407407407407407,0.7793077090314628,3.0624252480883953,2.0056570640504683,0.14814814814814814,-9.9282639892608,0.7407407407407407,0.7407407407407407,-0.501351086476926,-2.9405054530021277,1.155529343097724,0.07407407407407407
p09_anomaly_class,dropout,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.6445887309063663,0.5555555555555556,0.8888888888888888,0.14796930337138886,0.17290640503939453,1.2359588569106483,0.25925925925925924,10.911777865259193,0.0,0.07407407407407407,0.7793077090314628,3.0624252480883953,2.0056570640504683,0.14814814814814814,-10.267189134352826,0.5555555555555556,0.8148148148148148,-0.6313384056600739,-2.8895188430490006,-0.76969820713982,0.1111111111111111
p09_anomaly_class,dropout,mlp,MLP residual scale model,0.5132508208629131,0.7777777777777778,0.8888888888888888,0.14191569371638887,0.19621606740134118,4.2444895378336325,0.2962962962962963,10.911777865259193,0.0,0.07407407407407407,0.7793077090314628,3.0624252480883953,2.0056570640504683,0.14814814814814814,-10.39852704439628,0.7777777777777778,0.8148148148148148,-0.637392015315074,-2.866209180687054,2.238832473783164,0.14814814814814814
p09_anomaly_class,dropout,cnn1d,1D-CNN residual scale model,0.49907097322343186,0.5925925925925926,0.8888888888888888,0.15473558085794445,0.2017181545725078,1.9133807112026133,0.1111111111111111,10.911777865259193,0.0,0.07407407407407407,0.7793077090314628,3.0624252480883953,2.0056570640504683,0.14814814814814814,-10.41270689203576,0.5925925925925926,0.8148148148148148,-0.6245721281735184,-2.8607070935158876,-0.09227635284785496,-0.037037037037037035
p09_anomaly_class,dropout,gradient_boosted_trees,HistGradientBoosting residual scale model,0.4314680271191791,0.48148148148148145,0.8518518518518519,0.16819659792035188,0.25902118240120986,1.1035879580903671,0.1111111111111111,10.911777865259193,0.0,0.07407407407407407,0.7793077090314628,3.0624252480883953,2.0056570640504683,0.14814814814814814,-10.480309838140014,0.48148148148148145,0.7777777777777778,-0.6111111111111109,-2.8034040656871855,-0.9020691059601011,-0.037037037037037035
p09_anomaly_class,novel_broad_template_mismatch,ridge,Ridge residual scale model,1.7205913364212575,0.6153846153846154,0.6923076923076923,0.20761801832350002,0.3133016347973625,9.275983519049124,0.4230769230769231,7.283259430387857,0.11538461538461539,0.23076923076923078,0.6432678229915769,2.0532657248406467,9.6143977462829,0.5,-5.562668093966599,0.5,0.4615384615384615,-0.4356498046680769,-1.7399640900432842,-0.3384142272337769,-0.07692307692307693
p09_anomaly_class,novel_broad_template_mismatch,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1.6316403281744203,0.46153846153846156,0.6923076923076923,0.28572409403688465,0.34905194012553775,10.555535080722962,0.4230769230769231,7.283259430387857,0.11538461538461539,0.23076923076923078,0.6432678229915769,2.0532657248406467,9.6143977462829,0.5,-5.651619102213437,0.34615384615384615,0.4615384615384615,-0.3575437289546923,-1.704213784715109,0.9411373344400609,-0.07692307692307693
p09_anomaly_class,novel_broad_template_mismatch,gradient_boosted_trees,HistGradientBoosting residual scale model,1.6565788276337825,0.38461538461538464,0.7307692307692307,0.29082753604215383,0.3661778101070803,7.567548162395752,0.4230769230769231,7.283259430387857,0.11538461538461539,0.23076923076923078,0.6432678229915769,2.0532657248406467,9.6143977462829,0.5,-5.626680602754075,0.2692307692307693,0.49999999999999994,-0.3524402869494231,-1.6870879147335665,-2.0468495838871483,-0.07692307692307693
p09_anomaly_class,novel_broad_template_mismatch,mlp,MLP residual scale model,1.809330076920822,0.4230769230769231,0.5,0.37736599758061545,0.4740771608903786,11.300474527172241,0.5,7.283259430387857,0.11538461538461539,0.23076923076923078,0.6432678229915769,2.0532657248406467,9.6143977462829,0.5,-5.473929353467035,0.3076923076923077,0.2692307692307692,-0.26590182541096147,-1.579188563950268,1.6860767808893407,0.0
p09_anomaly_class,novel_broad_template_mismatch,cnn1d,1D-CNN residual scale model,2.3756222562488936,0.4230769230769231,0.6538461538461539,0.2894216691454231,0.5552025851520599,9.297095301441345,0.4230769230769231,7.283259430387857,0.11538461538461539,0.23076923076923078,0.6432678229915769,2.0532657248406467,9.6143977462829,0.5,-4.907637174138964,0.3076923076923077,0.4230769230769231,-0.3538461538461538,-1.4980631396885868,-0.31730244484155534,-0.07692307692307693
p09_anomaly_class,novel_delayed_peak,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.891605931263763,0.637478108581436,0.9439579684763573,0.07280272189513572,0.05811255142764485,1.3568006812187505,0.05604203152364273,8.406376538268404,0.2171628721541156,0.28546409807355516,0.5650312609546647,2.2753675802830995,1.1809544077361749,0.07705779334500876,-7.514770607004641,0.4203152364273205,0.658493870402802,-0.492228539059529,-2.2172550288554547,0.17584627348257564,-0.021015761821366025
p09_anomaly_class,novel_delayed_peak,ridge,Ridge residual scale model,0.9771443672373783,0.5359019264448336,0.9334500875656743,0.10263791226181351,0.07220775578773184,1.3002022395698132,0.07355516637478109,8.406376538268404,0.2171628721541156,0.28546409807355516,0.5650312609546647,2.2753675802830995,1.1809544077361749,0.07705779334500876,-7.429232171031026,0.318739054290718,0.6479859894921192,-0.4623933486928512,-2.203159824495368,0.1192478318336383,-0.0035026269702276708
p09_anomaly_class,novel_delayed_peak,cnn1d,1D-CNN residual scale model,1.0499768455028184,0.44833625218914186,0.9334500875656743,0.141913922951162,0.11069848020904108,1.412202540435834,0.07005253940455342,8.406376538268404,0.2171628721541156,0.28546409807355516,0.5650312609546647,2.2753675802830995,1.1809544077361749,0.07705779334500876,-7.356399692765585,0.23117338003502627,0.6479859894921192,-0.4231173380035027,-2.1646691000740583,0.23124813269965916,-0.0070052539404553416
p09_anomaly_class,novel_delayed_peak,gradient_boosted_trees,HistGradientBoosting residual scale model,0.8093484619282056,0.5166374781085814,0.8914185639229422,0.11354264449231787,0.13220690816739716,1.8467930268696653,0.0840630472854641,8.406376538268404,0.2171628721541156,0.28546409807355516,0.5650312609546647,2.2753675802830995,1.1809544077361749,0.07705779334500876,-7.597028076340198,0.29947460595446584,0.605954465849387,-0.45148861646234684,-2.143160672115702,0.6658386191334904,0.0070052539404553416
