run,event_index,run_group,stave,stave_index,amplitude_adc,log10_amplitude,topology_mask,topology_n,amp_bin
31,601,sample_i_calib,B2,0,7036.0,3.8473258,1,1,3
31,603,sample_i_calib,B2,0,7808.0,3.8925397,1,1,4
31,605,sample_i_calib,B2,0,5960.0,3.7752461,1,1,2
31,606,sample_i_calib,B2,0,8348.0,3.9215825,1,1,4
31,608,sample_i_calib,B2,0,3812.0,3.581153,1,1,1
31,609,sample_i_calib,B2,0,1857.0,3.268812,1,1,0
31,610,sample_i_calib,B2,0,2413.5,3.3826473,1,1,0
31,611,sample_i_calib,B2,0,3086.0,3.4893959,1,1,0
31,612,sample_i_calib,B2,0,6206.0,3.7928119,1,1,2
31,616,sample_i_calib,B2,0,7006.0,3.8454702,1,1,3
31,617,sample_i_calib,B2,0,9008.0,3.9546285,1,1,5
31,618,sample_i_calib,B2,0,6161.0,3.7896512,1,1,2
31,619,sample_i_calib,B2,0,6952.5,3.842141,1,1,3
31,620,sample_i_calib,B2,0,7225.0,3.8588378,1,1,3
31,622,sample_i_calib,B2,0,1206.0,3.0813472,1,1,0
31,626,sample_i_calib,B2,0,6886.0,3.837967,1,1,3
31,627,sample_i_calib,B2,0,8435.0,3.926085,1,1,5
31,628,sample_i_calib,B2,0,9521.5,3.9787054,1,1,5
31,630,sample_i_calib,B2,0,6494.0,3.8125124,1,1,2
31,631,sample_i_calib,B2,0,8482.5,3.9285238,1,1,5
31,633,sample_i_calib,B2,0,8031.5,3.9047966,7,3,4
31,633,sample_i_calib,B4,1,3230.0,3.5092025,7,3,0
31,633,sample_i_calib,B6,2,3746.0,3.5735679,7,3,1
31,636,sample_i_calib,B2,0,7580.0,3.8796692,1,1,4
31,642,sample_i_calib,B2,0,8040.0,3.905256,1,1,4
31,643,sample_i_calib,B2,0,1165.0,3.066326,1,1,0
31,644,sample_i_calib,B2,0,4768.0,3.6783361,1,1,1
31,645,sample_i_calib,B2,0,5231.0,3.7185848,1,1,1
31,647,sample_i_calib,B2,0,6095.5,3.7850094,1,1,2
31,650,sample_i_calib,B2,0,7328.0,3.8649855,1,1,3
31,652,sample_i_calib,B2,0,3237.5,3.5102098,1,1,0
31,653,sample_i_calib,B2,0,2038.0,3.309204,1,1,0
31,654,sample_i_calib,B2,0,9603.5,3.9824295,1,1,5
31,655,sample_i_calib,B2,0,4699.5,3.6720517,1,1,1
31,660,sample_i_calib,B2,0,7250.0,3.860338,1,1,3
31,661,sample_i_calib,B2,0,1310.5,3.1174371,1,1,0
31,662,sample_i_calib,B2,0,1298.5,3.113442,1,1,0
31,664,sample_i_calib,B2,0,4615.5,3.6642187,1,1,1
31,667,sample_i_calib,B2,0,4852.0,3.6859207,1,1,1
31,668,sample_i_calib,B2,0,6529.5,3.81488,1,1,2
31,669,sample_i_calib,B2,0,5974.0,3.7762651,1,1,2
31,670,sample_i_calib,B2,0,5742.0,3.7590632,1,1,2
31,671,sample_i_calib,B2,0,2349.0,3.370883,1,1,0
31,672,sample_i_calib,B2,0,5805.0,3.7638023,1,1,2
31,675,sample_i_calib,B2,0,3427.5,3.5349774,1,1,0
31,679,sample_i_calib,B2,0,6269.5,3.7972329,1,1,2
31,680,sample_i_calib,B2,0,2973.0,3.4731948,1,1,0
31,681,sample_i_calib,B2,0,2358.5,3.3726358,1,1,0
31,682,sample_i_calib,B2,0,4163.0,3.6194065,1,1,1
31,686,sample_i_calib,B2,0,2970.5,3.4728296,1,1,0
31,688,sample_i_calib,B2,0,6934.5,3.841015,1,1,3
31,691,sample_i_calib,B2,0,4362.5,3.6397355,1,1,1
31,693,sample_i_calib,B2,0,2535.5,3.4040637,1,1,0
31,695,sample_i_calib,B2,0,6209.0,3.7930217,1,1,2
31,696,sample_i_calib,B2,0,2713.5,3.4335299,1,1,0
31,698,sample_i_calib,B2,0,5307.5,3.72489,1,1,2
31,700,sample_i_calib,B2,0,7647.0,3.883491,1,1,4
31,701,sample_i_calib,B2,0,3362.0,3.5265977,1,1,0
31,702,sample_i_calib,B2,0,2844.0,3.4539297,1,1,0
31,703,sample_i_calib,B2,0,8075.0,3.9071426,1,1,4
31,705,sample_i_calib,B2,0,5789.0,3.7626035,1,1,2
31,707,sample_i_calib,B2,0,1536.0,3.186391,1,1,0
31,711,sample_i_calib,B2,0,3174.0,3.501607,1,1,0
31,713,sample_i_calib,B2,0,4024.0,3.604658,1,1,1
31,716,sample_i_calib,B2,0,3507.5,3.5449977,1,1,1
31,717,sample_i_calib,B2,0,4989.0,3.6980135,1,1,1
31,719,sample_i_calib,B2,0,7159.5,3.8548827,1,1,3
31,720,sample_i_calib,B2,0,6368.5,3.804037,1,1,2
31,721,sample_i_calib,B2,0,5105.0,3.7079957,1,1,1
31,724,sample_i_calib,B2,0,3655.0,3.5628874,1,1,1
31,725,sample_i_calib,B2,0,3235.0,3.5098743,1,1,0
31,726,sample_i_calib,B2,0,6723.5,3.8275955,1,1,3
31,729,sample_i_calib,B2,0,4285.0,3.6319509,1,1,1
31,731,sample_i_calib,B2,0,4073.0,3.6099143,1,1,1
31,732,sample_i_calib,B2,0,2476.0,3.3937507,1,1,0
31,733,sample_i_calib,B2,0,7090.0,3.8506463,1,1,3
31,735,sample_i_calib,B2,0,2896.5,3.4618735,1,1,0
31,739,sample_i_calib,B2,0,1908.5,3.280692,1,1,0
31,740,sample_i_calib,B2,0,3043.5,3.4833734,1,1,0
31,741,sample_i_calib,B2,0,2307.0,3.3630476,1,1,0
31,744,sample_i_calib,B2,0,2328.0,3.366983,1,1,0
31,745,sample_i_calib,B2,0,6965.5,3.8429523,1,1,3
31,746,sample_i_calib,B2,0,2156.5,3.3337495,1,1,0
31,747,sample_i_calib,B2,0,9563.0,3.9805942,1,1,5
31,750,sample_i_calib,B2,0,2911.0,3.4640422,1,1,0
31,752,sample_i_calib,B2,0,5557.0,3.7448404,1,1,2
31,756,sample_i_calib,B2,0,7066.0,3.8491735,1,1,3
31,757,sample_i_calib,B2,0,1681.5,3.2256968,1,1,0
31,761,sample_i_calib,B2,0,5778.5,3.761815,1,1,2
31,763,sample_i_calib,B2,0,1932.0,3.2860072,1,1,0
31,766,sample_i_calib,B2,0,7109.5,3.851839,1,1,3
31,767,sample_i_calib,B2,0,9262.5,3.9667282,1,1,5
31,768,sample_i_calib,B2,0,4012.5,3.603415,1,1,1
31,770,sample_i_calib,B2,0,9366.0,3.971554,1,1,5
31,771,sample_i_calib,B2,0,3834.0,3.583652,1,1,1
31,773,sample_i_calib,B2,0,4045.5,3.6069722,1,1,1
31,777,sample_i_calib,B2,0,2850.5,3.454921,1,1,0
31,778,sample_i_calib,B2,0,6891.5,3.8383138,1,1,3
31,780,sample_i_calib,B2,0,4140.0,3.6170003,1,1,1
31,781,sample_i_calib,B2,0,3856.5,3.5861933,1,1,1
31,782,sample_i_calib,B2,0,4619.5,3.664595,1,1,1
31,783,sample_i_calib,B2,0,7012.0,3.845842,1,1,3
31,784,sample_i_calib,B2,0,2982.0,3.4745076,7,3,0
31,784,sample_i_calib,B4,1,2521.5,3.401659,7,3,0
31,784,sample_i_calib,B6,2,2822.0,3.450557,7,3,0
31,785,sample_i_calib,B2,0,1416.5,3.1512165,1,1,0
31,787,sample_i_calib,B2,0,3395.0,3.5308397,1,1,0
31,788,sample_i_calib,B2,0,4068.0,3.609381,1,1,1
31,789,sample_i_calib,B2,0,2326.5,3.366703,1,1,0
31,790,sample_i_calib,B2,0,8200.5,3.9138403,7,3,4
31,790,sample_i_calib,B4,1,3518.5,3.5463576,7,3,1
31,790,sample_i_calib,B6,2,5432.0,3.7349598,7,3,2
31,793,sample_i_calib,B2,0,3547.0,3.5498612,1,1,1
31,797,sample_i_calib,B2,0,1913.0,3.281715,1,1,0
31,799,sample_i_calib,B2,0,5668.0,3.75343,1,1,2
31,802,sample_i_calib,B2,0,5935.5,3.7734573,1,1,2
31,804,sample_i_calib,B2,0,3661.5,3.5636592,1,1,1
31,806,sample_i_calib,B2,0,2109.0,3.3240767,1,1,0
31,808,sample_i_calib,B2,0,1731.0,3.238297,1,1,0
31,811,sample_i_calib,B2,0,5864.5,3.768231,1,1,2
31,812,sample_i_calib,B2,0,1875.0,3.2730012,1,1,0
31,813,sample_i_calib,B2,0,3205.0,3.5058281,1,1,0
31,814,sample_i_calib,B2,0,2321.5,3.3657687,1,1,0
31,815,sample_i_calib,B2,0,5135.5,3.7105827,1,1,1
31,816,sample_i_calib,B2,0,4934.0,3.6931992,1,1,1
31,819,sample_i_calib,B2,0,3475.5,3.5410173,1,1,1
31,821,sample_i_calib,B2,0,4125.5,3.6154766,1,1,1
31,822,sample_i_calib,B2,0,8003.5,3.90328,1,1,4
31,825,sample_i_calib,B2,0,1170.0,3.0681858,1,1,0
31,829,sample_i_calib,B2,0,6302.0,3.7994783,1,1,2
31,832,sample_i_calib,B2,0,1621.5,3.209917,1,1,0
31,833,sample_i_calib,B2,0,3879.0,3.5887198,1,1,1
31,834,sample_i_calib,B2,0,8574.5,3.9332087,1,1,5
31,837,sample_i_calib,B2,0,7829.0,3.8937063,1,1,4
31,840,sample_i_calib,B2,0,3133.0,3.4959605,1,1,0
31,842,sample_i_calib,B2,0,7191.5,3.8568194,1,1,3
31,843,sample_i_calib,B2,0,6798.5,3.8324132,1,1,3
31,845,sample_i_calib,B2,0,1360.5,3.1336985,1,1,0
31,849,sample_i_calib,B2,0,5288.5,3.7233324,1,1,1
31,850,sample_i_calib,B2,0,1182.5,3.072801,1,1,0
31,852,sample_i_calib,B2,0,4655.0,3.6679196,1,1,1
31,856,sample_i_calib,B2,0,3985.5,3.600483,1,1,1
31,858,sample_i_calib,B2,0,5411.5,3.7333176,1,1,2
31,860,sample_i_calib,B2,0,3655.0,3.5628874,3,2,1
31,860,sample_i_calib,B4,1,4144.0,3.6174197,3,2,1
31,861,sample_i_calib,B2,0,6661.0,3.8235395,1,1,3
31,862,sample_i_calib,B2,0,2537.0,3.4043205,1,1,0
31,863,sample_i_calib,B2,0,1811.0,3.2579184,1,1,0
31,864,sample_i_calib,B2,0,2399.0,3.3800302,1,1,0
31,865,sample_i_calib,B2,0,8626.0,3.9358094,1,1,5
31,867,sample_i_calib,B2,0,1479.0,3.1699681,1,1,0
31,868,sample_i_calib,B2,0,2631.5,3.4202034,1,1,0
31,869,sample_i_calib,B2,0,8517.5,3.9303122,1,1,5
31,870,sample_i_calib,B2,0,4927.5,3.6926267,1,1,1
31,873,sample_i_calib,B2,0,2397.0,3.379668,1,1,0
31,874,sample_i_calib,B2,0,8453.5,3.9270365,1,1,5
31,877,sample_i_calib,B2,0,5689.0,3.7550359,1,1,2
31,880,sample_i_calib,B2,0,8527.5,3.9308217,1,1,5
31,884,sample_i_calib,B2,0,8275.0,3.917768,1,1,4
31,887,sample_i_calib,B2,0,4527.0,3.6558106,1,1,1
31,889,sample_i_calib,B2,0,3247.5,3.5115492,1,1,0
31,891,sample_i_calib,B2,0,6939.0,3.841297,1,1,3
31,895,sample_i_calib,B2,0,4779.0,3.679337,1,1,1
31,897,sample_i_calib,B2,0,3305.0,3.5191715,1,1,0
31,899,sample_i_calib,B2,0,7285.5,3.8624594,1,1,3
31,900,sample_i_calib,B2,0,3481.5,3.5417664,1,1,1
31,901,sample_i_calib,B2,0,1594.5,3.2026246,1,1,0
31,903,sample_i_calib,B2,0,4892.5,3.6895308,1,1,1
31,906,sample_i_calib,B2,0,7503.0,3.875235,1,1,3
31,908,sample_i_calib,B2,0,1617.0,3.20871,1,1,0
31,910,sample_i_calib,B2,0,2938.5,3.4681256,1,1,0
31,911,sample_i_calib,B2,0,3983.5,3.6002648,1,1,1
31,914,sample_i_calib,B2,0,3039.0,3.4827306,1,1,0
31,915,sample_i_calib,B2,0,1893.5,3.2772653,1,1,0
31,917,sample_i_calib,B2,0,3279.5,3.5158076,1,1,0
31,919,sample_i_calib,B2,0,5016.0,3.7003574,1,1,1
31,921,sample_i_calib,B2,0,4457.0,3.6490426,1,1,1
31,923,sample_i_calib,B2,0,7383.0,3.8682327,1,1,3
31,925,sample_i_calib,B2,0,1802.0,3.2557547,1,1,0
31,926,sample_i_calib,B2,0,2084.0,3.3188977,1,1,0
31,928,sample_i_calib,B2,0,4267.5,3.6301734,1,1,1
31,932,sample_i_calib,B2,0,1111.0,3.0457141,1,1,0
31,937,sample_i_calib,B2,0,1296.0,3.112605,1,1,0
31,940,sample_i_calib,B2,0,8449.5,3.926831,1,1,5
31,941,sample_i_calib,B2,0,6901.5,3.8389435,1,1,3
31,943,sample_i_calib,B2,0,7811.5,3.8927345,1,1,4
31,947,sample_i_calib,B2,0,4545.5,3.6575816,1,1,1
31,950,sample_i_calib,B2,0,6361.0,3.8035254,1,1,2
31,951,sample_i_calib,B2,0,1728.5,3.2376695,1,1,0
31,953,sample_i_calib,B2,0,5794.5,3.763016,1,1,2
31,955,sample_i_calib,B2,0,1039.5,3.0168245,1,1,0
31,957,sample_i_calib,B2,0,7026.0,3.846708,1,1,3
31,958,sample_i_calib,B2,0,6400.0,3.80618,1,1,2
31,959,sample_i_calib,B2,0,6980.0,3.8438554,1,1,3
31,960,sample_i_calib,B2,0,6303.0,3.7995472,1,1,2
31,961,sample_i_calib,B2,0,8204.5,3.914052,1,1,4
31,962,sample_i_calib,B2,0,3737.0,3.572523,1,1,1
31,964,sample_i_calib,B2,0,5238.0,3.7191656,1,1,1
31,965,sample_i_calib,B2,0,8718.0,3.9404168,1,1,5
31,966,sample_i_calib,B2,0,7182.0,3.8562455,1,1,3
31,971,sample_i_calib,B2,0,6711.0,3.8267872,1,1,3
31,972,sample_i_calib,B2,0,7721.0,3.8876736,1,1,4
31,973,sample_i_calib,B2,0,2628.0,3.4196253,1,1,0
31,974,sample_i_calib,B2,0,5910.0,3.7715874,1,1,2
31,975,sample_i_calib,B2,0,2565.0,3.4090874,1,1,0
31,977,sample_i_calib,B2,0,6837.0,3.8348656,1,1,3
31,978,sample_i_calib,B2,0,3232.5,3.5095387,1,1,0
31,979,sample_i_calib,B2,0,4688.5,3.6710339,1,1,1
31,981,sample_i_calib,B2,0,6632.0,3.8216445,1,1,2
31,983,sample_i_calib,B2,0,5335.0,3.7271345,3,2,2
31,983,sample_i_calib,B4,1,3343.5,3.5242014,3,2,0
31,984,sample_i_calib,B2,0,7688.5,3.8858416,1,1,4
31,985,sample_i_calib,B2,0,8543.0,3.9316103,1,1,5
31,987,sample_i_calib,B2,0,5716.5,3.7571301,1,1,2
31,988,sample_i_calib,B2,0,3272.5,3.5148797,1,1,0
31,989,sample_i_calib,B2,0,7795.0,3.8918161,1,1,4
31,990,sample_i_calib,B2,0,6040.5,3.7810729,1,1,2
31,992,sample_i_calib,B2,0,7464.0,3.8729715,1,1,3
31,994,sample_i_calib,B2,0,1521.5,3.182272,1,1,0
31,1000,sample_i_calib,B2,0,1513.0,3.179839,1,1,0
31,1001,sample_i_calib,B2,0,4048.0,3.6072404,1,1,1
31,1003,sample_i_calib,B2,0,1529.0,3.1844075,1,1,0
31,1004,sample_i_calib,B2,0,5349.5,3.7283132,1,1,2
31,1005,sample_i_calib,B2,0,3860.5,3.5866437,1,1,1
31,1006,sample_i_calib,B2,0,3489.5,3.5427632,1,1,1
31,1010,sample_i_calib,B2,0,5234.0,3.7188337,1,1,1
31,1011,sample_i_calib,B2,0,6599.5,3.819511,1,1,2
31,1014,sample_i_calib,B2,0,8655.5,3.937292,1,1,5
31,1016,sample_i_calib,B2,0,2987.5,3.475308,1,1,0
31,1017,sample_i_calib,B2,0,4891.0,3.6893976,1,1,1
31,1019,sample_i_calib,B2,0,6447.0,3.8093576,1,1,2
31,1020,sample_i_calib,B2,0,7079.0,3.849972,1,1,3
31,1022,sample_i_calib,B2,0,1100.5,3.04159,1,1,0
31,1023,sample_i_calib,B2,0,7488.0,3.8743658,1,1,3
31,1024,sample_i_calib,B2,0,3802.0,3.580012,1,1,1
31,1032,sample_i_calib,B2,0,3963.0,3.5980241,1,1,1
31,1033,sample_i_calib,B2,0,1679.0,3.2250507,3,2,0
31,1033,sample_i_calib,B4,1,1545.5,3.189069,3,2,0
31,1035,sample_i_calib,B2,0,3818.5,3.5818927,1,1,1
31,1036,sample_i_calib,B2,0,3604.0,3.5567849,1,1,1
31,1041,sample_i_calib,B2,0,5863.0,3.7681198,1,1,2
31,1045,sample_i_calib,B2,0,7083.0,3.8502173,1,1,3
31,1050,sample_i_calib,B2,0,3071.5,3.4873505,1,1,0
31,1052,sample_i_calib,B2,0,8705.5,3.9397938,1,1,5
31,1055,sample_i_calib,B2,0,4898.0,3.690019,1,1,1
31,1057,sample_i_calib,B2,0,1640.0,3.2148438,1,1,0
31,1058,sample_i_calib,B2,0,2589.0,3.413132,1,1,0
31,1059,sample_i_calib,B2,0,2599.5,3.4148898,1,1,0
31,1062,sample_i_calib,B2,0,1043.0,3.0182843,1,1,0
31,1063,sample_i_calib,B2,0,3649.5,3.5622334,1,1,1
31,1065,sample_i_calib,B2,0,7212.5,3.8580859,1,1,3
31,1066,sample_i_calib,B2,0,6828.5,3.8343253,1,1,3
31,1071,sample_i_calib,B2,0,1543.5,3.1885066,1,1,0
31,1072,sample_i_calib,B2,0,8245.0,3.9161906,1,1,4
31,1074,sample_i_calib,B2,0,5943.0,3.7740057,1,1,2
31,1077,sample_i_calib,B2,0,1991.0,3.2990713,1,1,0
31,1078,sample_i_calib,B2,0,5566.5,3.745582,1,1,2
31,1079,sample_i_calib,B2,0,2129.0,3.3281755,1,1,0
31,1080,sample_i_calib,B2,0,6409.0,3.8067904,1,1,2
31,1082,sample_i_calib,B2,0,2040.0,3.3096302,1,1,0
31,1083,sample_i_calib,B2,0,1160.0,3.064458,1,1,0
31,1084,sample_i_calib,B2,0,1879.0,3.2739267,1,1,0
31,1087,sample_i_calib,B2,0,2710.5,3.4330494,1,1,0
31,1088,sample_i_calib,B2,0,4611.0,3.6637952,1,1,1
31,1091,sample_i_calib,B2,0,2341.5,3.3694942,1,1,0
31,1092,sample_i_calib,B2,0,5742.5,3.759101,1,1,2
31,1094,sample_i_calib,B2,0,4001.5,3.602223,1,1,1
31,1095,sample_i_calib,B2,0,6130.5,3.7874959,1,1,2
31,1097,sample_i_calib,B2,0,4973.5,3.6966622,1,1,1
31,1099,sample_i_calib,B2,0,7567.5,3.8789525,1,1,4
31,1100,sample_i_calib,B2,0,2742.5,3.4381466,1,1,0
31,1101,sample_i_calib,B2,0,5569.0,3.7457771,1,1,2
31,1104,sample_i_calib,B2,0,4882.0,3.6885977,1,1,1
31,1105,sample_i_calib,B2,0,1766.5,3.2471137,1,1,0
31,1106,sample_i_calib,B2,0,9580.0,3.9813654,1,1,5
31,1107,sample_i_calib,B2,0,3870.5,3.5877671,1,1,1
31,1109,sample_i_calib,B2,0,5299.0,3.7241938,1,1,1
31,1112,sample_i_calib,B2,0,2154.0,3.3332458,1,1,0
31,1114,sample_i_calib,B2,0,1686.0,3.2268577,1,1,0
31,1115,sample_i_calib,B2,0,2249.0,3.3519895,1,1,0
31,1121,sample_i_calib,B2,0,7008.0,3.8455942,1,1,3
31,1123,sample_i_calib,B2,0,4822.0,3.6832273,1,1,1
31,1124,sample_i_calib,B2,0,7309.0,3.863858,1,1,3
31,1125,sample_i_calib,B2,0,5184.5,3.714707,1,1,1
31,1133,sample_i_calib,B2,0,6975.0,3.8435442,1,1,3
31,1134,sample_i_calib,B2,0,2468.0,3.3923452,1,1,0
31,1138,sample_i_calib,B2,0,3440.0,3.5365584,1,1,0
31,1141,sample_i_calib,B2,0,4815.0,3.6825962,1,1,1
31,1142,sample_i_calib,B2,0,1147.0,3.0595634,1,1,0
31,1143,sample_i_calib,B2,0,6570.5,3.8175983,1,1,2
31,1144,sample_i_calib,B2,0,4673.5,3.6696422,1,1,1
31,1146,sample_i_calib,B2,0,2726.5,3.4356055,1,1,0
31,1147,sample_i_calib,B2,0,5289.5,3.7234147,1,1,1
31,1150,sample_i_calib,B2,0,1761.5,3.2458827,1,1,0
31,1151,sample_i_calib,B2,0,4028.5,3.6051433,1,1,1
31,1159,sample_i_calib,B2,0,3318.0,3.5208764,1,1,0
31,1162,sample_i_calib,B2,0,3562.5,3.551755,1,1,1
31,1163,sample_i_calib,B2,0,3041.5,3.4830878,1,1,0
31,1164,sample_i_calib,B2,0,1234.0,3.0913153,1,1,0
31,1165,sample_i_calib,B2,0,2890.5,3.460973,1,1,0
31,1166,sample_i_calib,B2,0,6289.0,3.7985816,1,1,2
31,1168,sample_i_calib,B2,0,7325.0,3.8648076,1,1,3
31,1169,sample_i_calib,B2,0,3156.0,3.499137,1,1,0
31,1170,sample_i_calib,B2,0,1176.5,3.070592,1,1,0
31,1172,sample_i_calib,B2,0,1872.0,3.272306,1,1,0
31,1173,sample_i_calib,B2,0,4655.0,3.6679196,1,1,1
31,1178,sample_i_calib,B2,0,5990.0,3.7774267,1,1,2
31,1192,sample_i_calib,B2,0,1934.0,3.2864566,1,1,0
31,1196,sample_i_calib,B2,0,1507.5,3.1782572,1,1,0
31,1200,sample_i_calib,B2,0,4163.0,3.6194065,1,1,1
31,1202,sample_i_calib,B2,0,4754.0,3.6770592,1,1,1
31,1204,sample_i_calib,B2,0,5896.5,3.7705944,1,1,2
31,1206,sample_i_calib,B2,0,7857.5,3.8952844,1,1,4
31,1207,sample_i_calib,B2,0,3478.5,3.541392,1,1,1
31,1209,sample_i_calib,B2,0,6100.5,3.7853653,1,1,2
31,1213,sample_i_calib,B2,0,1866.0,3.2709117,1,1,0
31,1221,sample_i_calib,B2,0,5268.0,3.7216458,1,1,1
31,1224,sample_i_calib,B2,0,5473.0,3.7382255,1,1,2
31,1227,sample_i_calib,B2,0,3257.5,3.5128844,1,1,0
31,1228,sample_i_calib,B2,0,6780.5,3.8312616,1,1,3
31,1232,sample_i_calib,B2,0,1213.5,3.0840397,1,1,0
31,1234,sample_i_calib,B2,0,2115.5,3.325413,1,1,0
31,1235,sample_i_calib,B2,0,3070.5,3.487209,1,1,0
31,1238,sample_i_calib,B2,0,3787.5,3.5783527,1,1,1
31,1242,sample_i_calib,B2,0,1989.0,3.2986348,1,1,0
31,1244,sample_i_calib,B2,0,6417.0,3.807332,1,1,2
31,1247,sample_i_calib,B2,0,3495.0,3.5434473,1,1,1
31,1253,sample_i_calib,B2,0,4264.5,3.629868,1,1,1
31,1254,sample_i_calib,B2,0,2533.0,3.4036353,1,1,0
31,1258,sample_i_calib,B2,0,3546.5,3.5498,1,1,1
31,1259,sample_i_calib,B2,0,7869.0,3.8959196,1,1,4
31,1260,sample_i_calib,B2,0,2645.0,3.4224257,1,1,0
31,1261,sample_i_calib,B2,0,2213.0,3.3449814,1,1,0
31,1265,sample_i_calib,B2,0,3349.5,3.52498,1,1,0
31,1266,sample_i_calib,B2,0,5933.5,3.773311,1,1,2
31,1267,sample_i_calib,B2,0,3291.5,3.5173938,1,1,0
31,1268,sample_i_calib,B2,0,4861.0,3.6867256,1,1,1
31,1269,sample_i_calib,B2,0,7902.0,3.897737,1,1,4
31,1270,sample_i_calib,B2,0,3433.5,3.535737,1,1,0
31,1271,sample_i_calib,B2,0,4020.0,3.604226,1,1,1
31,1278,sample_i_calib,B2,0,5112.0,3.7085907,3,2,1
31,1278,sample_i_calib,B4,1,1943.0,3.288473,3,2,0
31,1280,sample_i_calib,B2,0,1849.5,3.2670543,1,1,0
31,1283,sample_i_calib,B2,0,1804.5,3.256357,1,1,0
31,1284,sample_i_calib,B2,0,1298.0,3.1132748,1,1,0
31,1285,sample_i_calib,B2,0,4228.5,3.6261864,1,1,1
31,1286,sample_i_calib,B2,0,3259.0,3.5130844,1,1,0
31,1290,sample_i_calib,B2,0,5878.5,3.7692666,1,1,2
31,1293,sample_i_calib,B2,0,7027.0,3.84677,1,1,3
31,1294,sample_i_calib,B2,0,8201.5,3.9138932,3,2,4
31,1294,sample_i_calib,B4,1,1383.0,3.1408222,3,2,0
31,1295,sample_i_calib,B2,0,3463.5,3.5395153,1,1,1
31,1298,sample_i_calib,B2,0,7776.5,3.8907843,1,1,4
31,1299,sample_i_calib,B2,0,3274.0,3.5150788,1,1,0
31,1304,sample_i_calib,B2,0,5863.0,3.7681198,1,1,2
31,1305,sample_i_calib,B2,0,2998.0,3.4768317,1,1,0
31,1306,sample_i_calib,B2,0,5052.0,3.7034633,1,1,1
31,1307,sample_i_calib,B2,0,1524.5,3.1831274,1,1,0
31,1309,sample_i_calib,B2,0,2212.0,3.3447852,1,1,0
31,1310,sample_i_calib,B2,0,7747.5,3.8891616,1,1,4
31,1312,sample_i_calib,B2,0,3810.5,3.580982,1,1,1
31,1314,sample_i_calib,B2,0,8462.0,3.927473,1,1,5
31,1317,sample_i_calib,B2,0,1856.0,3.268578,1,1,0
31,1319,sample_i_calib,B2,0,2987.5,3.475308,1,1,0
31,1320,sample_i_calib,B2,0,3573.0,3.553033,1,1,1
31,1322,sample_i_calib,B2,0,1376.5,3.1387763,1,1,0
31,1323,sample_i_calib,B2,0,2863.5,3.4568973,1,1,0
31,1324,sample_i_calib,B2,0,3286.5,3.5167336,1,1,0
31,1325,sample_i_calib,B2,0,1573.5,3.1968668,1,1,0
31,1326,sample_i_calib,B2,0,2650.5,3.423328,1,1,0
31,1327,sample_i_calib,B2,0,2230.5,3.3484023,1,1,0
31,1328,sample_i_calib,B2,0,5403.0,3.732635,1,1,2
31,1330,sample_i_calib,B2,0,2314.5,3.3644571,1,1,0
31,1331,sample_i_calib,B2,0,6866.0,3.8367038,1,1,3
31,1332,sample_i_calib,B2,0,8274.5,3.9177418,1,1,4
31,1334,sample_i_calib,B2,0,1382.5,3.140665,1,1,0
31,1340,sample_i_calib,B2,0,3879.5,3.5887759,1,1,1
31,1341,sample_i_calib,B2,0,2404.5,3.3810248,1,1,0
31,1342,sample_i_calib,B2,0,4474.5,3.6507444,1,1,1
31,1348,sample_i_calib,B2,0,6588.5,3.8187866,1,1,2
31,1352,sample_i_calib,B2,0,3728.0,3.571476,1,1,1
31,1358,sample_i_calib,B2,0,1575.0,3.1972806,1,1,0
31,1360,sample_i_calib,B2,0,4043.5,3.6067574,1,1,1
31,1362,sample_i_calib,B2,0,5120.5,3.7093124,1,1,1
31,1363,sample_i_calib,B2,0,3301.0,3.5186455,1,1,0
31,1366,sample_i_calib,B2,0,4850.0,3.6857417,1,1,1
31,1367,sample_i_calib,B2,0,5234.5,3.7188752,3,2,1
31,1367,sample_i_calib,B4,1,1226.0,3.0884905,3,2,0
31,1369,sample_i_calib,B2,0,6490.5,3.8122783,1,1,2
31,1372,sample_i_calib,B2,0,6007.0,3.7786577,1,1,2
31,1373,sample_i_calib,B2,0,5835.0,3.7660408,1,1,2
31,1374,sample_i_calib,B2,0,2426.5,3.3849802,1,1,0
31,1378,sample_i_calib,B2,0,7123.0,3.852663,1,1,3
31,1382,sample_i_calib,B2,0,4413.5,3.644783,1,1,1
31,1384,sample_i_calib,B2,0,2179.0,3.3382573,1,1,0
31,1385,sample_i_calib,B2,0,6366.5,3.8039007,1,1,2
31,1387,sample_i_calib,B2,0,3511.0,3.545431,1,1,1
31,1389,sample_i_calib,B2,0,6250.0,3.79588,1,1,2
31,1393,sample_i_calib,B2,0,4045.0,3.6069186,1,1,1
31,1394,sample_i_calib,B2,0,8771.0,3.9430492,1,1,5
31,1395,sample_i_calib,B2,0,1467.0,3.16643,1,1,0
31,1396,sample_i_calib,B2,0,4905.5,3.6906834,1,1,1
31,1402,sample_i_calib,B2,0,6513.0,3.813781,1,1,2
31,1403,sample_i_calib,B2,0,3837.5,3.5840483,1,1,1
31,1404,sample_i_calib,B2,0,1761.5,3.2458827,1,1,0
31,1406,sample_i_calib,B2,0,5207.5,3.7166293,1,1,1
31,1407,sample_i_calib,B2,0,3534.5,3.548328,15,4,1
