peak_sample,area_over_peak,tail_fraction,late_fraction,early_fraction,width50,width20,max_down_step,asymmetry,peak_group,manual_flag
8.0,6.9182,0.25390723,0.6211848,-0.000450045,7.0,9.0,-0.14491934,0.48404387,nominal_6_9,nominal
5.0,7.4550104,0.28880268,0.48505297,0.09953934,5.0,14.0,-0.2382046,0.31539226,prepeak_4_5,nominal
6.0,9.081513,0.31763873,0.6192177,0.0072119497,9.0,13.0,-0.22736079,0.51298726,nominal_6_9,nominal
6.0,8.668427,0.36053905,0.6111595,0.0073583843,11.0,13.0,-0.16927725,0.5184831,nominal_6_9,nominal
7.0,7.0246053,0.22648865,0.55349946,0.004361906,7.0,10.0,-0.16155988,0.4276651,nominal_6_9,nominal
6.0,6.989324,0.1403598,0.4141208,0.06143924,7.0,10.0,-0.14116251,0.24295653,nominal_6_9,nominal
3.0,0.5673631,-6.3252373,-4.8510985,2.4365213,3.0,9.0,-0.44864383,-8.01019,early_0_3,early_low_area
6.0,8.016838,0.3525506,0.58173436,0.010715175,9.0,13.0,-0.19777393,0.49065536,nominal_6_9,nominal
7.0,8.94463,0.39280325,0.65518993,0.0012056292,10.0,13.0,-0.1605143,0.56954384,nominal_6_9,nominal
6.0,7.900123,0.35253367,0.5787122,0.0072044614,8.0,13.0,-0.22643316,0.4924145,nominal_6_9,nominal
5.0,9.247565,0.3224178,0.5628337,0.051883444,10.0,14.0,-0.1645289,0.42836434,prepeak_4_5,nominal
7.0,7.705807,0.38232118,0.6117995,0.0004093175,8.0,13.0,-0.24473113,0.53968513,nominal_6_9,nominal
7.0,7.019044,0.20204353,0.51301736,0.012007158,7.0,10.0,-0.1462723,0.38255495,nominal_6_9,nominal
7.0,8.685466,0.26474324,0.59030056,0.011245731,8.0,13.0,-0.18401161,0.4675011,nominal_6_9,nominal
5.0,9.114434,0.250376,0.4948503,0.13639885,9.0,15.0,-0.17175493,0.27241033,prepeak_4_5,nominal
8.0,6.8823013,0.25234354,0.61819106,-0.0006333925,7.0,9.0,-0.14908457,0.4799848,nominal_6_9,nominal
7.0,7.853132,0.39884493,0.63787085,-0.0005523363,9.0,12.0,-0.23027164,0.55938095,nominal_6_9,nominal
7.0,8.7807865,0.40534145,0.67854613,0.0011818601,10.0,12.0,-0.18872368,0.5874576,nominal_6_9,nominal
8.0,7.592151,0.24743961,0.5789613,0.007173913,7.0,11.0,-0.14340732,0.44664252,nominal_6_9,nominal
6.0,9.177806,0.32793635,0.5672866,0.043680217,11.0,14.0,-0.14708382,0.44229183,nominal_6_9,nominal
7.0,6.80386,0.13249896,0.4165624,0.05160618,7.0,10.0,-0.14703381,0.2501043,nominal_6_9,nominal
7.0,8.554052,0.36923972,0.66484326,0.00088508416,9.0,12.0,-0.2502172,0.5738102,nominal_6_9,nominal
7.0,7.740808,0.26191404,0.60161966,0.0014795202,7.0,11.0,-0.19439423,0.47975394,nominal_6_9,nominal
17.0,1.3190175,1.0417111,1.0130879,0.026069373,1.0,2.0,-0.032842107,1.002873,late_10_17,late_peak
6.0,7.428571,0.15849341,0.42531204,0.06964238,7.0,10.0,-0.15156993,0.25278836,nominal_6_9,nominal
8.0,6.731766,0.19862767,0.53063685,0.0048152166,6.0,10.0,-0.15235007,0.39352357,nominal_6_9,nominal
7.0,7.3060026,0.23231365,0.55523723,0.005563974,7.0,10.0,-0.14322782,0.4253007,nominal_6_9,nominal
6.0,8.433615,0.3627142,0.5976545,0.00763589,11.0,13.0,-0.18683416,0.5084183,nominal_6_9,nominal
5.0,8.049557,0.31802994,0.5250241,0.07859166,8.0,14.0,-0.22607505,0.37360716,prepeak_4_5,nominal
7.0,7.382763,0.2325751,0.5544635,0.008454936,7.0,10.0,-0.14607096,0.41927037,nominal_6_9,nominal
7.0,6.979176,0.15978564,0.4596882,0.02734137,7.0,9.0,-0.16064599,0.3125685,nominal_6_9,nominal
3.0,-0.71794873,-6.21875,-5.874256,0.9330356,8.0,8.0,-0.5363248,-7.594494,early_0_3,early_low_area
6.0,9.125028,0.30475315,0.5659768,0.03950373,9.0,14.0,-0.209667,0.43776628,nominal_6_9,nominal
6.0,8.337896,0.36206552,0.60261494,0.007007849,11.0,13.0,-0.19148582,0.51315475,nominal_6_9,nominal
3.0,-3.3376424,-1.0272657,-1.327343,-0.13989152,5.0,6.0,-0.49017578,-1.1304414,early_0_3,early_low_area
7.0,6.9605308,0.18059659,0.48646718,0.017106643,7.0,9.0,-0.14461029,0.3475174,nominal_6_9,nominal
6.0,8.8431425,0.29081327,0.5738306,0.025262127,9.0,14.0,-0.21595004,0.45458245,nominal_6_9,nominal
6.0,9.079932,0.35164252,0.6148126,0.012370848,10.0,13.0,-0.18447623,0.515035,nominal_6_9,nominal
6.0,8.40346,0.34867108,0.5880507,0.016538516,11.0,13.0,-0.22810143,0.49196792,nominal_6_9,nominal
5.0,8.129558,0.31254894,0.5120464,0.08374558,8.0,14.0,-0.20362711,0.35742354,prepeak_4_5,nominal
6.0,8.668103,0.21235742,0.51082855,0.04926705,8.0,12.0,-0.18341237,0.34795374,nominal_6_9,nominal
5.0,8.633063,0.3157255,0.53361744,0.0839536,12.0,14.0,-0.1976887,0.37450156,prepeak_4_5,nominal
6.0,7.4485536,0.15943593,0.42542627,0.08166055,8.0,10.0,-0.14737403,0.23879412,nominal_6_9,nominal
6.0,8.568147,0.34581387,0.59888786,0.014267675,10.0,13.0,-0.18849659,0.5013182,nominal_6_9,nominal
7.0,8.605335,0.41898638,0.6750324,-6.369832e-05,11.0,12.0,-0.16553992,0.59005886,nominal_6_9,nominal
7.0,8.062931,0.25436896,0.58018285,0.006948411,7.0,11.0,-0.18603224,0.4523701,nominal_6_9,nominal
6.0,8.316348,0.35689586,0.5880491,0.01150047,9.0,13.0,-0.18390971,0.49583256,nominal_6_9,nominal
8.0,6.732591,0.24810283,0.62294984,0.0003059976,7.0,9.0,-0.15245157,0.4781518,nominal_6_9,nominal
5.0,2.5440793,-0.7816797,-0.30945742,0.08240431,4.0,9.0,-0.43488538,-0.58128947,prepeak_4_5,nominal
7.0,7.7902627,0.21028425,0.5168687,0.023724915,8.0,10.0,-0.15306956,0.37334865,nominal_6_9,nominal
5.0,8.609901,0.1964428,0.48738113,0.08281201,8.0,13.0,-0.21333337,0.29710212,prepeak_4_5,nominal
8.0,7.2131724,0.261309,0.61448383,0.00069700985,7.0,11.0,-0.14982405,0.4826096,nominal_6_9,nominal
4.0,6.9516907,0.24387455,0.42309844,0.25311038,6.0,14.0,-0.3085554,0.09720014,prepeak_4_5,nominal
6.0,8.1736765,0.21472327,0.52168584,0.035005428,8.0,12.0,-0.1676681,0.3696573,nominal_6_9,nominal
5.0,9.439325,0.28002185,0.5469891,0.06517364,10.0,14.0,-0.18806428,0.38998607,prepeak_4_5,nominal
5.0,7.3047767,0.106739454,0.34243095,0.16213587,7.0,10.0,-0.15633637,0.084202565,prepeak_4_5,nominal
7.0,8.709433,0.3727337,0.6994463,-0.00017806265,9.0,12.0,-0.22021711,0.5947779,nominal_6_9,nominal
5.0,7.996442,0.3110419,0.5083275,0.10024791,7.0,14.0,-0.21857923,0.33778843,prepeak_4_5,nominal
8.0,7.162193,0.25654563,0.5904244,0.0012141048,7.0,11.0,-0.14026466,0.46204603,nominal_6_9,nominal
7.0,7.272029,0.17374013,0.4560368,0.048157588,7.0,10.0,-0.1464076,0.2988877,nominal_6_9,nominal
7.0,7.9187937,0.27789927,0.6173089,0.0008859901,8.0,12.0,-0.18151963,0.5003205,nominal_6_9,nominal
6.0,8.700093,0.3477006,0.582029,0.029745067,11.0,14.0,-0.22701609,0.47257954,nominal_6_9,nominal
8.0,8.103904,0.31573817,0.6677476,0.00024368297,8.0,11.0,-0.170439,0.5532167,nominal_6_9,nominal
6.0,8.946719,0.3429984,0.60383993,0.013934237,10.0,13.0,-0.1958445,0.503679,nominal_6_9,nominal
6.0,7.7876487,0.32877246,0.5438754,0.039601546,7.0,14.0,-0.26259178,0.43105072,nominal_6_9,nominal
7.0,8.5137615,0.32515737,0.6600472,0.0003249863,8.0,13.0,-0.16921508,0.5537253,nominal_6_9,nominal
6.0,8.531343,0.27023563,0.579018,0.020760437,8.0,13.0,-0.24552238,0.45699203,nominal_6_9,nominal
6.0,9.198944,0.3660393,0.6109728,0.021031365,11.0,13.0,-0.20539904,0.5073259,nominal_6_9,nominal
17.0,1.0211014,1.078125,1.0443549,-0.009072581,1.0,1.0,-0.0051466804,1.0670364,late_10_17,late_peak
6.0,7.1132746,0.12975065,0.38480532,0.0980161,7.0,10.0,-0.14490405,0.18436454,nominal_6_9,nominal
8.0,7.046273,0.22013368,0.5583563,0.0038930397,7.0,10.0,-0.1518426,0.4269367,nominal_6_9,nominal
9.0,7.0146375,0.36551344,0.7750687,-0.0021965953,7.0,10.0,-0.14946073,0.63470626,nominal_6_9,nominal
7.0,8.488117,0.37548754,0.6659004,0.00018109883,9.0,12.0,-0.21284145,0.5762704,nominal_6_9,nominal
6.0,8.018104,0.1779113,0.4493896,0.06972561,7.0,11.0,-0.16201288,0.27144006,nominal_6_9,nominal
5.0,8.689462,0.30383116,0.5276619,0.09836338,11.0,14.0,-0.18678236,0.35156906,prepeak_4_5,nominal
6.0,8.165362,0.344348,0.56906825,0.024817873,9.0,14.0,-0.24035859,0.4674265,nominal_6_9,nominal
6.0,7.5980005,0.32823557,0.5524914,0.013199069,7.0,13.0,-0.21179056,0.4580679,nominal_6_9,nominal
7.0,7.240058,0.19075203,0.5177269,0.01827624,8.0,10.0,-0.14967461,0.3739139,nominal_6_9,nominal
7.0,8.308069,0.261477,0.58934844,0.009539532,7.0,12.0,-0.1816082,0.4660817,nominal_6_9,nominal
7.0,7.395744,0.37019455,0.6160433,0.000443378,7.0,12.0,-0.21577835,0.53068864,nominal_6_9,nominal
6.0,8.247708,0.21467988,0.5175722,0.03414436,8.0,12.0,-0.17470986,0.36288565,nominal_6_9,nominal
5.0,8.695889,0.314177,0.5390122,0.07980935,11.0,14.0,-0.18318266,0.3812765,prepeak_4_5,nominal
6.0,7.8502336,0.18508606,0.46445712,0.052644994,7.0,11.0,-0.14676452,0.30427024,nominal_6_9,nominal
7.0,8.35768,0.40359518,0.6611325,2.3683777e-05,10.0,12.0,-0.20308787,0.58266824,nominal_6_9,nominal
8.0,7.191867,0.23340018,0.5761127,0.003237869,7.0,10.0,-0.15152514,0.4413991,nominal_6_9,nominal
7.0,7.071429,0.15790819,0.45026207,0.042385884,7.0,10.0,-0.159132,0.29471934,nominal_6_9,nominal
5.0,8.162117,0.313176,0.51482546,0.081543736,8.0,14.0,-0.21826392,0.36151084,prepeak_4_5,nominal
6.0,8.5700035,0.2768251,0.5950056,0.010549364,9.0,13.0,-0.22700429,0.4806927,nominal_6_9,nominal
5.0,7.760813,0.30714762,0.5048422,0.08610976,7.0,14.0,-0.23611438,0.34876353,prepeak_4_5,nominal
8.0,7.3044186,0.23707308,0.58567524,0.0052371463,7.0,10.0,-0.15193966,0.45083717,nominal_6_9,nominal
7.0,7.432636,0.23918037,0.55642873,0.006372439,7.0,10.0,-0.1369038,0.42722362,nominal_6_9,nominal
6.0,8.738035,0.21632877,0.5115788,0.05464271,8.0,13.0,-0.18555832,0.34627336,nominal_6_9,nominal
0.0,-19.205956,-0.74777776,-0.91948795,0.050705455,1.0,1.0,-0.9952779,-0.94422597,early_0_3,large_negative_step
6.0,7.2502184,0.17441356,0.44085065,0.05339338,7.0,10.0,-0.13305396,0.28411442,nominal_6_9,nominal
6.0,8.221209,0.1727673,0.4499611,0.07566896,8.0,11.0,-0.19351894,0.26109406,nominal_6_9,nominal
8.0,6.553543,0.24699381,0.6227211,0.0013091544,7.0,9.0,-0.14108676,0.4777444,nominal_6_9,nominal
7.0,6.9330316,0.21996082,0.5423651,0.0047616456,7.0,10.0,-0.14714204,0.41551483,nominal_6_9,nominal
8.0,7.051782,0.22232819,0.5635768,0.004355013,7.0,10.0,-0.15781215,0.43076482,nominal_6_9,nominal
7.0,8.796224,0.3888819,0.63840854,0.0015780837,11.0,13.0,-0.15435869,0.5526239,nominal_6_9,nominal
7.0,7.090516,0.17512643,0.483182,0.033788312,7.0,10.0,-0.15424499,0.3312717,nominal_6_9,nominal
7.0,7.8438683,0.39211974,0.63277996,0.00059417705,9.0,12.0,-0.21395278,0.55028224,nominal_6_9,nominal
6.0,7.480573,0.33023682,0.55018735,0.013643413,7.0,13.0,-0.22176564,0.45822966,nominal_6_9,nominal
0.0,-20.730562,-0.7160851,-0.8916084,0.030896714,1.0,1.0,-0.93381554,-0.8925505,early_0_3,large_negative_step
7.0,8.655497,0.3107895,0.6224277,0.004422407,8.0,13.0,-0.2562186,0.5172728,nominal_6_9,nominal
3.0,4.1692657,-0.39062345,-0.18339154,0.34518707,7.0,9.0,-0.33728424,-0.6668828,early_0_3,early_peak
7.0,8.7513685,0.39726236,0.67234033,-0.00029368204,9.0,12.0,-0.21231425,0.5886026,nominal_6_9,nominal
6.0,8.399332,0.35878855,0.5880392,0.013561864,10.0,13.0,-0.20292938,0.496151,nominal_6_9,nominal
6.0,8.626609,0.27129975,0.5909826,0.011629354,8.0,13.0,-0.2172747,0.47416052,nominal_6_9,nominal
8.0,7.332064,0.21250431,0.5417388,0.015327328,8.0,10.0,-0.1434921,0.40024245,nominal_6_9,nominal
7.0,8.9721775,0.33890128,0.6334932,0.003541994,8.0,13.0,-0.24409547,0.533711,nominal_6_9,nominal
6.0,9.419393,0.33179218,0.5737788,0.03992163,11.0,14.0,-0.13455716,0.45066553,nominal_6_9,nominal
7.0,8.023023,0.26178068,0.594661,0.0059658666,8.0,11.0,-0.19418359,0.4701707,nominal_6_9,nominal
5.0,9.447011,0.2985071,0.540268,0.08675629,10.0,14.0,-0.1468041,0.36957088,prepeak_4_5,nominal
17.0,9.231827,0.47189805,0.70038706,0.0017486135,12.0,13.0,-0.12207466,0.6238205,late_10_17,late_peak
17.0,1.9265906,1.0050805,1.0029635,-0.0029635902,2.0,3.0,-0.0065252855,1.0059271,late_10_17,late_peak
6.0,8.242662,0.37161443,0.6103946,0.003056132,9.0,13.0,-0.19767356,0.52414995,nominal_6_9,nominal
7.0,8.078908,0.406326,0.6509788,0.00074180914,11.0,12.0,-0.20809054,0.5702658,nominal_6_9,nominal
6.0,8.630677,0.36223188,0.60144955,0.012648927,12.0,13.0,-0.17720646,0.5085981,nominal_6_9,nominal
7.0,7.4226246,0.1817778,0.4692966,0.048609186,7.0,10.0,-0.15371934,0.31233695,nominal_6_9,nominal
6.0,8.137863,0.35377634,0.5768037,0.015215816,9.0,13.0,-0.2190088,0.48419768,nominal_6_9,nominal
7.0,9.273592,0.37596816,0.64806134,0.0031151508,10.0,13.0,-0.19304407,0.5547778,nominal_6_9,nominal
6.0,7.3887105,0.14173913,0.3967081,0.10291926,8.0,10.0,-0.15557593,0.19459626,nominal_6_9,nominal
6.0,8.312573,0.36109748,0.59575415,0.010534371,10.0,13.0,-0.19052857,0.50499797,nominal_6_9,nominal
6.0,8.340644,0.21605656,0.5291627,0.033806857,8.0,12.0,-0.18655652,0.38024175,nominal_6_9,nominal
7.0,8.01392,0.39682955,0.6348154,0.00027951362,10.0,13.0,-0.24080002,0.56040496,nominal_6_9,nominal
4.0,8.434363,0.15968578,0.41932178,0.20265557,9.0,12.0,-0.26798517,0.12219715,prepeak_4_5,nominal
7.0,6.1075134,0.3931565,0.65763783,0.03496425,6.0,13.0,-1.7076731,0.53368556,nominal_6_9,large_negative_step
7.0,7.034083,0.16406628,0.45837778,0.030332396,7.0,10.0,-0.14928424,0.3103983,nominal_6_9,nominal
6.0,8.618693,0.32642683,0.59219706,0.019974453,10.0,13.0,-0.21465701,0.48370352,nominal_6_9,nominal
6.0,8.726394,0.33653557,0.55606574,0.045236208,10.0,14.0,-0.19729769,0.43423948,nominal_6_9,nominal
6.0,8.611336,0.271924,0.58828604,0.015569206,8.0,13.0,-0.22228014,0.46878585,nominal_6_9,nominal
7.0,7.268237,0.14769976,0.44251347,0.0495587,7.0,10.0,-0.15895545,0.27684915,nominal_6_9,nominal
7.0,8.335285,0.40422985,0.6618325,0.00026494035,10.0,12.0,-0.19395101,0.57979316,nominal_6_9,nominal
7.0,8.548593,0.313255,0.6420155,0.004782393,8.0,13.0,-0.19182348,0.53256667,nominal_6_9,nominal
9.0,7.1934924,0.309142,0.6844503,0.0006510417,7.0,10.0,-0.1523293,0.54478484,nominal_6_9,nominal
9.0,6.7974424,0.35145956,0.75553805,-0.00036414395,7.0,9.0,-0.14026403,0.60878795,nominal_6_9,nominal
8.0,8.626874,0.46144688,0.768295,-3.2181244e-05,9.0,12.0,-0.22820657,0.66132456,nominal_6_9,nominal
7.0,9.003453,0.34849313,0.64049315,0.0029315068,9.0,13.0,-0.24099654,0.5435342,nominal_6_9,nominal
9.0,8.6376,0.1962126,0.49339408,0.062112544,8.0,12.0,-0.18434525,0.3155087,nominal_6_9,nominal
5.0,8.129307,0.31466663,0.51724285,0.08613198,8.0,14.0,-0.20995802,0.3593438,prepeak_4_5,nominal
7.0,7.3904557,0.17691518,0.48055476,0.037202816,7.0,10.0,-0.15292838,0.32712063,nominal_6_9,nominal
7.0,8.886541,0.3818691,0.64800787,0.0020827942,10.0,13.0,-0.13238525,0.55787104,nominal_6_9,nominal
7.0,7.6369233,0.26570252,0.6001739,0.0014631663,7.0,11.0,-0.14639679,0.47345093,nominal_6_9,nominal
7.0,7.795295,0.2687936,0.6079408,0.0019597085,8.0,11.0,-0.18606782,0.485263,nominal_6_9,nominal
3.0,1.5172131,-1.6911377,-1.0440472,0.5752804,6.0,9.0,-0.35439447,-1.9292582,early_0_3,early_low_area
0.0,-26.121891,-0.68012565,-0.892423,0.004602735,1.0,2.0,-0.89386404,-0.8437609,early_0_3,large_negative_step
6.0,4.937247,-0.11890119,0.28429684,0.010168102,6.0,8.0,-0.23805666,0.10381305,nominal_6_9,nominal
6.0,9.395744,0.31235847,0.5889946,0.027994791,9.0,14.0,-0.23191488,0.46702328,nominal_6_9,nominal
6.0,7.3428655,0.33465326,0.5575463,0.006379547,7.0,13.0,-0.22769964,0.4706769,nominal_6_9,nominal
6.0,8.861073,0.3181332,0.6012052,0.013721858,9.0,13.0,-0.2343967,0.49487382,nominal_6_9,nominal
5.0,9.194658,0.30721018,0.56131625,0.04811739,10.0,14.0,-0.15543169,0.42642277,prepeak_4_5,nominal
8.0,6.5292435,0.23715858,0.60216737,-0.0043222248,7.0,9.0,-0.15623724,0.46322978,nominal_6_9,nominal
7.0,8.897455,0.37340096,0.6760008,0.0009727053,9.0,12.0,-0.24442697,0.58247364,nominal_6_9,nominal
5.0,9.100709,0.34157097,0.5611638,0.051638864,11.0,14.0,-0.16504931,0.43326288,prepeak_4_5,nominal
6.0,9.22495,0.34117198,0.6344974,0.0050507793,9.0,13.0,-0.2372244,0.53288436,nominal_6_9,nominal
5.0,9.386963,0.2941936,0.55476534,0.058984537,10.0,14.0,-0.21204984,0.4064853,prepeak_4_5,nominal
5.0,9.150231,0.31624922,0.56397194,0.050330337,10.0,14.0,-0.16589671,0.4288944,prepeak_4_5,nominal
7.0,7.950686,0.2433323,0.55553186,0.013005892,8.0,11.0,-0.14486057,0.42035586,nominal_6_9,nominal
7.0,8.676579,0.4081992,0.6621793,0.00054119877,11.0,13.0,-0.20720017,0.58257794,nominal_6_9,nominal
7.0,8.074324,0.3921976,0.627261,0.0005953843,9.0,13.0,-0.2388401,0.5527529,nominal_6_9,nominal
8.0,7.0757737,0.22393163,0.5693816,0.0031674206,7.0,10.0,-0.14799005,0.43544492,nominal_6_9,nominal
8.0,6.7520204,0.28334203,0.658688,0.000822799,6.0,10.0,-0.14141417,0.5164933,nominal_6_9,nominal
7.0,9.288764,0.4369081,0.7093351,1.2560602e-05,11.0,12.0,-0.17944232,0.61766773,nominal_6_9,nominal
5.0,8.935824,0.29936156,0.5132238,0.13031995,11.0,15.0,-0.19405776,0.30713248,prepeak_4_5,nominal
6.0,8.684391,0.36875212,0.6150867,0.0065394873,11.0,13.0,-0.19207811,0.5254499,nominal_6_9,nominal
7.0,7.382062,0.15980631,0.464156,0.04734521,7.0,10.0,-0.15767637,0.29587513,nominal_6_9,nominal
6.0,8.107251,0.33646896,0.55840516,0.036746487,8.0,14.0,-0.23883975,0.44498062,nominal_6_9,nominal
7.0,8.57553,0.40541092,0.65900344,0.00035298668,10.0,13.0,-0.21033102,0.58164245,nominal_6_9,nominal
7.0,8.792464,0.4083667,0.6698549,0.0004971709,10.0,12.0,-0.19962531,0.5884136,nominal_6_9,nominal
6.0,8.8378525,0.31343362,0.6147401,0.007384266,8.0,13.0,-0.22590363,0.5086054,nominal_6_9,nominal
6.0,8.243584,0.20153269,0.51155037,0.038188048,8.0,11.0,-0.16127563,0.352498,nominal_6_9,nominal
7.0,7.3537865,0.2290441,0.55529565,0.011213466,7.0,10.0,-0.14293313,0.41996238,nominal_6_9,nominal
6.0,9.278985,0.2732097,0.56237984,0.036862053,9.0,14.0,-0.2552443,0.4279816,nominal_6_9,nominal
6.0,8.785817,0.30259547,0.5957602,0.015491234,9.0,13.0,-0.20200574,0.48362547,nominal_6_9,nominal
8.0,7.541611,0.27419996,0.61898035,0.0015449128,8.0,11.0,-0.14647138,0.48832488,nominal_6_9,nominal
6.0,7.4025044,0.17082864,0.44388056,0.061248053,7.0,10.0,-0.14072749,0.27863702,nominal_6_9,nominal
8.0,7.0876565,0.2622413,0.6326771,0.0013461214,7.0,10.0,-0.15146095,0.49427903,nominal_6_9,nominal
7.0,-2.884344,-1.3973106,-1.4044011,-0.25134474,3.0,4.0,-0.71156555,-1.2068459,nominal_6_9,nominal
6.0,8.619367,0.35697642,0.59151274,0.016614567,12.0,13.0,-0.18533635,0.49512175,nominal_6_9,nominal
6.0,9.177712,0.3501399,0.6265241,0.005871477,10.0,13.0,-0.19215778,0.5280081,nominal_6_9,nominal
5.0,8.981038,0.29985553,0.5466607,0.06558507,10.0,14.0,-0.17924154,0.39673296,prepeak_4_5,nominal
5.0,8.9637985,0.24602996,0.5136241,0.10318351,9.0,14.0,-0.2404469,0.3185501,prepeak_4_5,nominal
8.0,7.5400996,0.30280694,0.6562362,0.0007502869,8.0,10.0,-0.15041596,0.5275841,nominal_6_9,nominal
5.0,8.944008,0.33037525,0.55737436,0.057364713,11.0,14.0,-0.18462604,0.42165527,prepeak_4_5,nominal
6.0,7.706144,0.3593629,0.5861556,0.0021414196,7.0,13.0,-0.22122079,0.51033723,nominal_6_9,nominal
1.0,-49.04125,-0.5453842,-0.7308369,-0.06685811,1.0,2.0,-1.9336178,-0.5968694,early_0_3,large_negative_step
5.0,9.047629,0.2931448,0.54676104,0.05939763,9.0,14.0,-0.2012645,0.40087584,prepeak_4_5,nominal
7.0,7.4438214,0.22290617,0.5434812,0.014635584,7.0,10.0,-0.15257129,0.40917423,nominal_6_9,nominal
6.0,9.383857,0.3390678,0.6174366,0.011703928,10.0,13.0,-0.18549263,0.51334476,nominal_6_9,nominal
8.0,7.5990987,0.240188,0.57085156,0.007644213,7.0,10.0,-0.14565632,0.43722618,nominal_6_9,nominal
6.0,8.59821,0.24137819,0.56236386,0.022213105,8.0,12.0,-0.2533912,0.43220899,nominal_6_9,nominal
8.0,7.3068557,0.22835511,0.5682024,0.0053707776,7.0,10.0,-0.15933806,0.43587422,nominal_6_9,nominal
5.0,8.824933,0.32675105,0.54547936,0.06509836,11.0,14.0,-0.19890481,0.40447855,prepeak_4_5,nominal
7.0,7.1529946,0.202236,0.5048026,0.022071173,8.0,10.0,-0.14454666,0.36696938,nominal_6_9,nominal
17.0,2.3315146,0.9787163,0.9937599,-0.00066859816,2.0,3.0,-0.0049363472,0.9889681,late_10_17,late_peak
7.0,6.260047,0.15317222,0.45717525,0.011858006,6.0,9.0,-0.15602839,0.32182786,nominal_6_9,nominal
6.0,7.6492624,0.30899242,0.5177029,0.056833353,7.0,14.0,-0.2708286,0.38841075,nominal_6_9,nominal
7.0,7.072153,0.16864705,0.470499,0.03167254,7.0,10.0,-0.14720371,0.32110953,nominal_6_9,nominal
6.0,8.638606,0.23700431,0.54704595,0.03247717,8.0,13.0,-0.19066203,0.4044239,nominal_6_9,nominal
6.0,8.522465,0.24775264,0.57445085,0.014599528,8.0,12.0,-0.20017284,0.44869888,nominal_6_9,nominal
6.0,7.1766267,0.13167784,0.39783356,0.08636062,7.0,10.0,-0.14648333,0.20389062,nominal_6_9,nominal
5.0,8.596507,0.29964083,0.52950233,0.09453052,11.0,14.0,-0.19160199,0.3553412,prepeak_4_5,nominal
6.0,8.809815,0.33796573,0.5701702,0.035832,11.0,14.0,-0.17490238,0.45494497,nominal_6_9,nominal
3.0,-4.8120866,-0.82880694,-1.0290033,0.008673497,3.0,3.0,-0.611898,-0.98983526,early_0_3,early_low_area
7.0,5.6845803,0.49093062,0.8268795,0.1901646,7.0,12.0,-1.8460622,0.515426,nominal_6_9,large_negative_step
5.0,9.227593,0.3030458,0.51774234,0.12756124,11.0,15.0,-0.16234279,0.31346115,prepeak_4_5,nominal
6.0,8.940104,0.35227033,0.6127618,0.010829911,10.0,13.0,-0.174359,0.51520085,nominal_6_9,nominal
6.0,7.9846888,0.3576509,0.58988774,0.0045933137,9.0,13.0,-0.20043153,0.50220513,nominal_6_9,nominal
7.0,6.5014277,0.15981266,0.457632,0.02268403,7.0,9.0,-0.1588963,0.3152349,nominal_6_9,nominal
7.0,7.177638,0.15347037,0.45603278,0.042907182,7.0,10.0,-0.1554747,0.29472762,nominal_6_9,nominal
6.0,5.4422793,0.42750806,0.7205725,0.002773799,5.0,12.0,-1.7454026,0.6172661,nominal_6_9,large_negative_step
6.0,7.8448715,0.3477359,0.57103163,0.014974649,7.0,13.0,-0.21239662,0.47816956,nominal_6_9,nominal
6.0,7.41165,0.14317615,0.45082974,0.047309432,7.0,10.0,-0.20347238,0.27516526,nominal_6_9,nominal
17.0,6.0058093,0.57085276,0.7452039,0.0049169753,3.0,12.0,-0.061320007,0.672121,late_10_17,late_peak
17.0,2.933692,1.0125787,1.0054377,-0.001244759,3.0,4.0,-0.0038439364,1.0088445,late_10_17,late_peak
17.0,2.5069056,0.9990336,1.0028031,-0.0029963274,3.0,3.0,-0.004846135,1.0055095,late_10_17,late_peak
7.0,8.618885,0.38434324,0.67000115,0.00083020306,9.0,12.0,-0.22451612,0.5802031,nominal_6_9,nominal
6.0,7.6109743,0.32745948,0.543707,0.024949517,7.0,13.0,-0.22597104,0.44201586,nominal_6_9,nominal
7.0,7.2946177,0.17432037,0.4620874,0.043640777,7.0,10.0,-0.13597733,0.30665046,nominal_6_9,nominal
7.0,7.042988,0.20468555,0.5158446,0.012022194,7.0,10.0,-0.15110725,0.38020957,nominal_6_9,nominal
7.0,8.965436,0.3714062,0.6543257,0.001058547,9.0,13.0,-0.23339194,0.56214064,nominal_6_9,nominal
7.0,7.9229093,0.24548806,0.5633239,0.014124294,7.0,11.0,-0.14547718,0.4266714,nominal_6_9,nominal
6.0,4.873085,0.14309317,0.32659474,0.026135845,3.0,8.0,-0.28223193,0.22691603,nominal_6_9,nominal
7.0,7.825808,0.30460376,0.65789574,-0.0002338908,8.0,11.0,-0.15649787,0.54130125,nominal_6_9,nominal
7.0,7.2512465,0.19805333,0.5145472,0.013277614,8.0,10.0,-0.15189871,0.37796238,nominal_6_9,nominal
6.0,7.815256,0.18317164,0.47069886,0.05185112,7.0,11.0,-0.18536282,0.30261335,nominal_6_9,nominal
6.0,7.7431583,0.33739796,0.557305,0.014699642,7.0,13.0,-0.21715224,0.46445477,nominal_6_9,nominal
6.0,5.1633883,0.20528047,0.42206278,-0.002057098,4.0,9.0,-0.28558236,0.34199697,nominal_6_9,nominal
