gallery_row_id,method,run,event_index,eventno,evt,stave,amplitude_adc,taxon,traditional_score,ml_score,q_template_rmse,pca_recon_mse,ae_recon_mse,isolation_anomaly_score,peak_sample,late_fraction,baseline_mad,saturation_count,secondary_peak,post_peak_min,timing_span_dup,normalized_waveform,review_peak_sample,review_width_half,review_width_035,review_early_fraction,review_late_fraction,review_secondary_peak,review_secondary_sep,review_post_peak_min,review_undershoot_area,review_first4_span,review_first4_mean,review_last4_mean,review_tail_rise,review_positive_area,review_negative_area,review_centroid,review_peak_to_end_drop,review_pretrigger_max,review_post12_max,external_reviewer_alpha_label,external_reviewer_beta_label,traditional_fixed_morphology_label,external_reviewers_agree,p09b_consensus_label,p09b_reviewer_a_label,p09b_reviewer_b_label,wave_00,wave_01,wave_02,wave_03,wave_04,wave_05,wave_06,wave_07,wave_08,wave_09,wave_10,wave_11,wave_12,wave_13,wave_14,wave_15,wave_16,wave_17,ml_loro_label,ml_loro_confidence,ml_loro_target_probability,ml_train_runs
56,traditional_robust_template,57,30799,388452,7118,B8,2902.0,baseline_excursion,556.2949,5.9586377,0.63162524,0.009924714,0.047263995,0.5528146,3,0.07408623,2031.0,1,0.4831151,-0.47415575,18.0,"[-0.81358, -0.58615, 0.58615, 1.0, 0.77843, 0.48105, 0.48312, 0.45348, 0.40731, 0.27946, 0.22605, 0.16713, 0.20779, 0.18125, -0.09235, -0.22123, -0.33287, -0.47416]",3,3,7,0.30205361927957836,0.07408564330731528,0.48311999440193176,3,-0.47415998578071594,-2.5203399658203125,1.81358003616333,0.046605005860328674,-0.28015249967575073,-0.6819499731063843,5.251219749450684,-2.5203399658203125,5.805628352181127,1.4741599559783936,1.0,0.20779000222682953,dropout,baseline_excursion,dropout,False,baseline_excursion,baseline_excursion,baseline_excursion,-0.81358,-0.58615,0.58615,1.0,0.77843,0.48105,0.48312,0.45348,0.40731,0.27946,0.22605,0.16713,0.20779,0.18125,-0.09235,-0.22123,-0.33287,-0.47416,baseline_excursion,0.9305251583554133,0.031214653352736717,"42,64,65"
57,traditional_robust_template,57,16756,374409,10534,B8,1822.5,novel_early_pretrigger,423.5569,14.412978,1.5590061,0.010496695,0.13009888,0.7218152,2,0.0,1544.5,1,0.0,-2.084225,1.5280026,"[-2.68615, -0.69492, 1.0, 0.69492, -0.06447, -0.26914, -0.51331, -0.6823, -0.92702, -1.02469, -1.17394, -1.32483, -1.09657, -0.99506, -0.98903, -1.46036, -1.83896, -2.08422]",2,2,2,1.0,0.0,0.0,2,-2.0842199325561523,-17.824970245361328,3.686150074005127,-0.42153751850128174,-1.5931425094604492,-0.9876499176025391,1.6949200630187988,-17.824970245361328,2.4100015684321727,3.0842199325561523,1.0,-0.9890300035476685,dropout,dropout,dropout,True,dropout,dropout,dropout,-2.68615,-0.69492,1.0,0.69492,-0.06447,-0.26914,-0.51331,-0.6823,-0.92702,-1.02469,-1.17394,-1.32483,-1.09657,-0.99506,-0.98903,-1.46036,-1.83896,-2.08422,dropout,0.9959425601773906,0.0,"42,64,65"
58,traditional_robust_template,57,6345,363996,789,B8,1431.0,novel_early_pretrigger,323.82962,3.027163,0.8668093,0.0037354873,0.01823624,0.59797204,3,0.0,1182.5,1,0.9147449,-1.193571,1.653212,"[-1.27254, -0.65269, 0.65269, 1.0, 0.84976, 0.7631, 0.91474, 0.89448, 0.52201, 0.0601, -0.27254, -0.55765, -0.72467, -0.80433, -0.85884, -0.97345, -1.08595, -1.19357]",3,7,7,0.2921557399912015,0.0,0.9147400259971619,3,-1.1935700178146362,-8.39622974395752,2.2725400924682617,-0.06813502311706543,-1.0279525518417358,-0.46890002489089966,5.656879901885986,-8.39622974395752,4.947373978623173,2.193570137023926,1.0,-0.7246699929237366,dropout,dropout,dropout,True,dropout,dropout,dropout,-1.27254,-0.65269,0.65269,1.0,0.84976,0.7631,0.91474,0.89448,0.52201,0.0601,-0.27254,-0.55765,-0.72467,-0.80433,-0.85884,-0.97345,-1.08595,-1.19357,dropout,0.9709525142039466,0.023981602749663454,"42,64,65"
59,traditional_robust_template,57,16639,374292,10428,B8,1300.5,novel_early_pretrigger,310.3345,3.9098635,1.0111669,0.0038426179,0.025101008,0.6302419,3,0.0,1133.0,1,0.8508266,-1.4828912,1.6346971,"[-1.56671, -0.74241, 0.74241, 1.0, 0.80469, 0.73626, 0.85083, 0.85083, 0.65398, 0.06728, -0.38716, -0.68627, -0.8885, -1.00384, -1.07766, -1.22991, -1.37678, -1.48289]",3,7,7,0.30534954812159104,0.0,0.8508300185203552,3,-1.482890009880066,-10.442130088806152,2.5667099952697754,-0.14167749881744385,-1.2918100357055664,-0.5943900346755981,5.706279754638672,-10.442130088806152,4.95647455335476,2.4828901290893555,1.0,-0.8884999752044678,dropout,dropout,dropout,True,dropout,dropout,dropout,-1.56671,-0.74241,0.74241,1.0,0.80469,0.73626,0.85083,0.85083,0.65398,0.06728,-0.38716,-0.68627,-0.8885,-1.00384,-1.07766,-1.22991,-1.37678,-1.48289,dropout,0.9697157516525349,0.02251189802189421,"42,64,65"
60,traditional_robust_template,57,18058,375711,11747,B8,1535.5,unassigned_common,308.2295,1.7861929,0.7916319,0.0026107011,0.0092990985,0.5628739,6,0.0,1126.0,1,0.9648323,-0.8808206,1.6992862,"[-0.98307, -0.50179, 0.50179, 0.96483, 0.91143, 0.86975, 1.0, 0.71345, 0.41192, 0.13709, -0.12276, -0.36959, -0.50374, -0.59427, -0.64376, -0.71931, -0.79355, -0.88082]",6,6,7,0.2661616815445542,0.0,0.9648299813270569,3,-0.8808199763298035,-6.112659931182861,1.9479000568389893,-0.004559993743896484,-0.7593600153923035,-0.37707996368408203,5.510259628295898,-6.112659931182861,4.975420770575809,1.8808200359344482,0.9648299813270569,-0.5037400126457214,dropout,dropout,dropout,True,dropout,dropout,dropout,-0.98307,-0.50179,0.50179,0.96483,0.91143,0.86975,1.0,0.71345,0.41192,0.13709,-0.12276,-0.36959,-0.50374,-0.59427,-0.64376,-0.71931,-0.79355,-0.88082,dropout,0.8325432607594526,0.0626015679207438,"42,64,65"
61,traditional_robust_template,57,21224,378877,14656,B8,1099.5,novel_early_pretrigger,267.66,5.3427677,1.1916775,0.003246511,0.041151736,0.6531915,3,0.0,977.0,1,0.96816736,-1.7694407,1.6286718,"[-1.76944, -0.77717, 0.77717, 1.0, 0.83174, 0.8663, 0.96817, 0.80809, 0.24784, -0.26512, -0.63438, -0.95907, -1.12915, -1.24739, -1.34925, -1.5075, -1.65757, -1.76944]",3,6,6,0.323162377021263,0.0,0.9681699872016907,3,-1.7694400548934937,-13.065479278564453,2.769440174102783,-0.1923600435256958,-1.5709400177001953,-0.6402900218963623,5.499309539794922,-13.065479278564453,4.666253023527151,2.769440174102783,1.0,-1.1291500329971313,dropout,dropout,dropout,True,dropout,dropout,dropout,-1.76944,-0.77717,0.77717,1.0,0.83174,0.8663,0.96817,0.80809,0.24784,-0.26512,-0.63438,-0.95907,-1.12915,-1.24739,-1.34925,-1.5075,-1.65757,-1.76944,dropout,0.9748843409172335,0.013596832822558767,"42,64,65"
62,traditional_robust_template,57,20416,378069,13909,B8,1840.5,unassigned_common,204.01834,1.1645209,0.56611603,0.003722849,0.005460482,0.51148856,4,0.0,746.5,1,0.9641402,-0.43819615,1.8127443,"[-0.49144, -0.31975, 0.31975, 0.9185, 1.0, 0.96577, 0.96414, 0.71095, 0.5398, 0.36648, 0.15947, -0.04645, -0.17414, -0.25727, -0.29747, -0.33279, -0.37463, -0.4382]",4,6,7,0.20828916436918538,0.0,0.964139997959137,2,-0.4381999969482422,-2.732140064239502,1.4099400043487549,0.10676500201225281,-0.3607724905014038,-0.26405999064445496,5.944860458374023,-2.732140064239502,5.415898373670399,1.4381999969482422,0.9185000061988831,-0.17414000630378723,dropout,baseline_excursion,dropout,False,novel_broad_template_mismatch,novel_broad_template_mismatch,baseline_excursion,-0.49144,-0.31975,0.31975,0.9185,1.0,0.96577,0.96414,0.71095,0.5398,0.36648,0.15947,-0.04645,-0.17414,-0.25727,-0.29747,-0.33279,-0.37463,-0.4382,novel_broad_template_mismatch,0.34319650812194796,0.5497988713287536,"42,64,65"
63,traditional_robust_template,57,6623,364274,1049,B8,1458.0,unassigned_common,192.79184,1.4594848,0.5953192,0.0014609562,0.011615079,0.5276697,4,0.0,705.5,1,0.76954734,-0.6282579,1.7809249,"[-0.6118, -0.35597, 0.35597, 0.89849, 1.0, 0.93964, 0.76955, 0.55556, 0.38683, 0.19067, -0.02538, -0.2476, -0.40261, -0.47188, -0.49246, -0.51029, -0.55624, -0.62826]",4,5,7,0.24613131346963338,0.0,0.7695500254631042,2,-0.6282600164413452,-4.302490234375,1.5102900266647339,0.07167251408100128,-0.5468125343322754,-0.22565001249313354,5.096710205078125,-4.302490234375,4.9880214954499085,1.6282600164413452,0.8984900116920471,-0.40261000394821167,dropout,dropout,dropout,True,unassigned_common,unassigned_common,dropout,-0.6118,-0.35597,0.35597,0.89849,1.0,0.93964,0.76955,0.55556,0.38683,0.19067,-0.02538,-0.2476,-0.40261,-0.47188,-0.49246,-0.51029,-0.55624,-0.62826,unassigned_common,0.6386989451753444,0.21725308551914668,"42,64,65"
64,traditional_robust_template,64,1685,614367,4441,B2,7382.0,baseline_excursion,1172.9418,39.219913,0.44162595,0.15806311,0.1572677,0.6221444,2,0.25265345,4279.0,1,0.95990247,-1.0776212,1.0484048,"[-0.15931, 0.15931, 1.0, -1.07762, 0.9599, 0.60309, 0.51165, 0.4916, 0.42766, 0.39501, 0.28962, 0.27472, 0.2265, 0.31631, 0.34218, 0.33555, 0.31076, 0.1971]",2,4,7,0.169465966483612,0.2526545958766068,0.9599000215530396,2,-1.077620029449463,-1.236930012702942,2.077620029449463,-0.019405007362365723,0.29639750719070435,-0.02940000593662262,6.840960502624512,-1.236930012702942,7.805425922038034,0.8029000163078308,1.0,0.3421800136566162,dropout,dropout,dropout,True,dropout,dropout,dropout,-0.15931,0.15931,1.0,-1.07762,0.9599,0.60309,0.51165,0.4916,0.42766,0.39501,0.28962,0.27472,0.2265,0.31631,0.34218,0.33555,0.31076,0.1971,dropout,0.6049598191997653,0.06846036253435356,"42,57,65"
65,traditional_robust_template,64,847,613529,3660,B2,5176.0,baseline_excursion,1145.2708,88.59017,0.78283274,0.3505062,0.38063657,0.6686243,3,0.0,4178.0,1,0.61437404,-0.16228747,2.1653666,"[-0.61437, 0.61437, -2.10375, 1.0, 0.53304, 0.13717, 0.48918, 0.51063, 0.34505, 0.1306, -0.0626, -0.16229, -0.08481, -0.05912, -0.08791, -0.11418, -0.15823, -0.14645]",3,4,5,0.4293491748965648,0.0,0.6143699884414673,2,-0.16229000687599182,-3.593709945678711,3.103749990463257,-0.2759374976158142,-0.1266925036907196,-0.061639994382858276,3.760039806365967,-3.593709945678711,4.488694533392515,1.1464500427246094,1.0,-0.059119999408721924,dropout,dropout,dropout,True,baseline_excursion,baseline_excursion,baseline_excursion,-0.61437,0.61437,-2.10375,1.0,0.53304,0.13717,0.48918,0.51063,0.34505,0.1306,-0.0626,-0.16229,-0.08481,-0.05912,-0.08791,-0.11418,-0.15823,-0.14645,baseline_excursion,0.8176734682584013,0.06358412999401766,"42,57,65"
66,traditional_robust_template,64,1907,614589,4644,B2,4354.5,baseline_excursion,965.1677,7.7364945,0.77332747,0.010961645,0.062809,0.5890891,3,0.0,3521.0,1,0.2403261,-0.569411,1.6503885,"[-0.95223, -0.66494, 0.66494, 1.0, 0.66426, 0.24033, 0.18544, 0.10667, 0.02974, -0.06488, -0.19646, -0.21759, -0.23481, -0.12183, -0.11379, -0.15168, -0.4245, -0.56941]",3,3,3,0.5758288760440677,0.0,0.24032999575138092,2,-0.5694100260734558,-3.7121198177337646,1.9522299766540527,0.011942505836486816,-0.3148450255393982,-0.334600031375885,2.8913798332214355,-3.7121198177337646,3.557408819450388,1.5694100856781006,1.0,-0.11378999799489975,dropout,dropout,dropout,True,baseline_excursion,baseline_excursion,dropout,-0.95223,-0.66494,0.66494,1.0,0.66426,0.24033,0.18544,0.10667,0.02974,-0.06488,-0.19646,-0.21759,-0.23481,-0.12183,-0.11379,-0.15168,-0.4245,-0.56941,baseline_excursion,0.9242033132882846,0.034522707181256856,"42,57,65"
67,traditional_robust_template,64,27081,639764,11720,B2,3566.0,baseline_excursion,912.1272,187.20813,1.1010014,0.7527344,0.80127746,0.6815668,3,0.0,3327.5,1,0.8662367,-0.46943355,1.8903972,"[-0.86624, 0.86624, -3.28323, 1.0, 0.31324, 0.22378, 0.45738, 0.38474, 0.14722, -0.18144, -0.35222, -0.39624, -0.30146, -0.32586, -0.37241, -0.43494, -0.46943, -0.44616]",3,2,4,0.5500913729384868,0.0,0.8662400245666504,2,-0.46942999958992004,-7.429629802703857,4.283229827880859,-0.5708075165748596,-0.4307349920272827,-0.14469999074935913,3.3926000595092773,-7.429629802703857,3.788634011464556,1.4461599588394165,1.0,-0.30145999789237976,dropout,dropout,dropout,True,baseline_excursion,baseline_excursion,dropout,-0.86624,0.86624,-3.28323,1.0,0.31324,0.22378,0.45738,0.38474,0.14722,-0.18144,-0.35222,-0.39624,-0.30146,-0.32586,-0.37241,-0.43494,-0.46943,-0.44616,baseline_excursion,0.5814604371689063,0.12419008564397907,"42,57,65"
68,traditional_robust_template,64,19980,632663,5095,B2,5053.5,baseline_excursion,909.9106,6.7695665,0.68651503,0.010134496,0.054824334,0.5697399,3,0.0,3320.0,1,0.31948155,-0.39962402,18.0,"[-0.75146, -0.56248, 0.56248, 1.0, 0.74592, 0.31948, 0.22648, 0.16494, 0.09686, 0.0098, -0.07094, -0.11962, -0.1873, -0.04106, -0.02127, -0.03374, -0.252, -0.39962]",3,3,3,0.4998400607235357,0.0,0.3194800019264221,2,-0.399619996547699,-2.4394900798797607,1.751460075378418,0.06213498115539551,-0.17665749788284302,-0.2123199999332428,3.125959873199463,-2.4394900798797607,3.865238355069732,1.3996200561523438,1.0,-0.02126999944448471,dropout,baseline_excursion,dropout,False,baseline_excursion,baseline_excursion,baseline_excursion,-0.75146,-0.56248,0.56248,1.0,0.74592,0.31948,0.22648,0.16494,0.09686,0.0098,-0.07094,-0.11962,-0.1873,-0.04106,-0.02127,-0.03374,-0.252,-0.39962,baseline_excursion,0.9191616993006786,0.04305081286775418,"42,57,65"
69,traditional_robust_template,64,15016,627699,492,B2,3887.0,baseline_excursion,908.284,8.089143,0.80378556,0.010679533,0.0665307,0.5989985,3,0.0,3313.5,1,0.16490868,-0.6588629,1.6418613,"[-1.06252, -0.70491, 0.70491, 1.0, 0.64574, 0.16491, 0.15282, 0.08773, 0.04451, -0.08901, -0.20762, -0.25315, -0.24029, -0.12812, -0.124, -0.28299, -0.53718, -0.65886]",3,3,3,0.6087616284197404,0.0,0.16491000354290009,2,-0.6588600277900696,-4.288650035858154,2.0625200271606445,-0.015630006790161133,-0.40075749158859253,-0.41857004165649414,2.8006200790405273,-4.288650035858154,3.465104016978625,1.6588599681854248,1.0,-0.12399999797344208,dropout,dropout,dropout,True,baseline_excursion,baseline_excursion,dropout,-1.06252,-0.70491,0.70491,1.0,0.64574,0.16491,0.15282,0.08773,0.04451,-0.08901,-0.20762,-0.25315,-0.24029,-0.12812,-0.124,-0.28299,-0.53718,-0.65886,baseline_excursion,0.9089946933196675,0.03570496123576674,"42,57,65"
70,traditional_robust_template,64,3810,616492,6412,B2,3839.0,baseline_excursion,888.2279,7.7961216,0.7156314,0.0072970623,0.069503985,0.59936106,3,0.0,3241.0,1,0.32221934,-0.25136754,18.0,"[-1.08492, -0.68846, 0.68846, 1.0, 0.59651, 0.13649, 0.27768, 0.32222, 0.21308, 0.04376, -0.12425, -0.21125, -0.18651, -0.1193, -0.13493, -0.1529, -0.21256, -0.25137]",3,3,3,0.5150570176893167,0.0,0.32221999764442444,4,-0.25137001276016235,-3.166449785232544,2.0849199295043945,-0.02123001217842102,-0.18794000148773193,-0.0648600161075592,3.278200149536133,-3.166449785232544,4.10759241083195,1.2513699531555176,1.0,-0.1193000003695488,dropout,dropout,dropout,True,baseline_excursion,baseline_excursion,baseline_excursion,-1.08492,-0.68846,0.68846,1.0,0.59651,0.13649,0.27768,0.32222,0.21308,0.04376,-0.12425,-0.21125,-0.18651,-0.1193,-0.13493,-0.1529,-0.21256,-0.25137,baseline_excursion,0.8910237846548245,0.04950923389437907,"42,57,65"
71,traditional_robust_template,64,1667,614349,4424,B2,5061.0,baseline_excursion,876.70276,6.5735373,0.65767765,0.010604024,0.05199956,0.56549037,3,0.0036105358,3199.0,1,0.35151157,-0.37087533,18.0,"[-0.71211, -0.55206, 0.55206, 1.0, 0.75222, 0.35151, 0.26773, 0.21024, 0.14068, 0.05177, -0.03873, -0.08101, -0.14325, -0.00869, 0.01205, -0.0004, -0.22288, -0.37088]",3,3,4,0.46493081043572065,0.003609664733130558,0.3515099883079529,2,-0.37088000774383545,-2.1300101280212402,1.7121100425720215,0.07197251915931702,-0.14552751183509827,-0.22763000428676605,3.3382601737976074,-2.1300101280212402,4.106534299741609,1.3708800077438354,1.0,0.01205000001937151,baseline_excursion,baseline_excursion,baseline_excursion,True,baseline_excursion,baseline_excursion,baseline_excursion,-0.71211,-0.55206,0.55206,1.0,0.75222,0.35151,0.26773,0.21024,0.14068,0.05177,-0.03873,-0.08101,-0.14325,-0.00869,0.01205,-0.0004,-0.22288,-0.37088,baseline_excursion,0.9222532415828645,0.041605361120547656,"42,57,65"
72,traditional_robust_template,64,6219,618901,8648,B4,3659.0,baseline_excursion,728.7357,6.7993135,0.6896757,0.009183716,0.05622299,0.576842,3,0.020554828,2659.5,1,0.37305275,-0.46187484,18.0,"[-0.86171, -0.59197, 0.59197, 1.0, 0.75485, 0.37305, 0.30254, 0.22684, 0.18393, 0.03088, -0.01039, -0.08117, -0.04892, 0.01312, 0.05958, -0.07789, -0.30582, -0.46187]",3,3,4,0.4501210240142977,0.020555537925554153,0.3730500042438507,2,-0.461870014667511,-2.439739942550659,1.8617100715637207,0.03457249701023102,-0.1965000033378601,-0.4129500091075897,3.536759853363037,-2.439739942550659,4.304999655916536,1.4618699550628662,1.0,0.059579998254776,dropout,baseline_excursion,dropout,False,baseline_excursion,baseline_excursion,baseline_excursion,-0.86171,-0.59197,0.59197,1.0,0.75485,0.37305,0.30254,0.22684,0.18393,0.03088,-0.01039,-0.08117,-0.04892,0.01312,0.05958,-0.07789,-0.30582,-0.46187,baseline_excursion,0.9403592304518764,0.02838137729487479,"42,57,65"
73,traditional_robust_template,64,31040,643724,15400,B4,4618.5,baseline_excursion,646.1749,5.603982,0.58234054,0.008242715,0.04682084,0.54749393,3,0.10241162,2359.0,1,0.57713544,-0.14755873,18.0,"[-0.56436, -0.45718, 0.45718, 1.0, 0.90711, 0.57714, 0.45588, 0.35347, 0.27812, 0.19, 0.13219, 0.07719, 0.0157, 0.1088, 0.1534, 0.15947, 0.06788, -0.14756]",3,3,6,0.29536253464140005,0.10241144641841776,0.5771399736404419,2,-0.1475600004196167,-1.169100046157837,1.5643600225448608,0.10890999436378479,0.05829750746488571,-0.16325999796390533,4.933530330657959,-1.169100046157837,5.872579656735415,1.1475600004196167,1.0,0.15947000682353973,baseline_excursion,baseline_excursion,baseline_excursion,True,baseline_excursion,baseline_excursion,baseline_excursion,-0.56436,-0.45718,0.45718,1.0,0.90711,0.57714,0.45588,0.35347,0.27812,0.19,0.13219,0.07719,0.0157,0.1088,0.1534,0.15947,0.06788,-0.14756,baseline_excursion,0.8726714469318104,0.07305361557100158,"42,57,65"
74,traditional_robust_template,64,11139,623821,13243,B4,2363.5,baseline_excursion,564.3173,7.0326805,0.7251709,0.010218375,0.05457948,0.5982931,3,0.00572339,2059.5,1,0.3298075,-0.912418,1.634634,"[-1.22974, -0.74275, 0.74275, 1.0, 0.6594, 0.22192, 0.32981, 0.28707, 0.22276, 0.07637, 0.02475, -0.06875, 0.02052, -0.21642, -0.44489, -0.5934, -0.7491, -0.91242]",3,3,3,0.4860752862389644,0.005723290875969466,0.3298099935054779,3,-0.9124199748039246,-4.957469940185547,2.2297401428222656,-0.057435035705566406,-0.674952507019043,-0.9329399466514587,3.5853497982025146,-4.957469940185547,4.23506793821864,1.9124200344085693,1.0,0.020519999787211418,dropout,dropout,dropout,True,dropout,dropout,dropout,-1.22974,-0.74275,0.74275,1.0,0.6594,0.22192,0.32981,0.28707,0.22276,0.07637,0.02475,-0.06875,0.02052,-0.21642,-0.44489,-0.5934,-0.7491,-0.91242,dropout,0.8615740337556875,0.010173693227231896,"42,57,65"
75,traditional_robust_template,64,25550,638233,10291,B4,2591.0,baseline_excursion,558.9756,6.467259,0.63345474,0.010042176,0.051597796,0.5671974,3,0.06572867,2040.5,1,0.5391741,-0.5704361,1.6532229,"[-0.92242, -0.65264, 0.65264, 1.0, 0.82285, 0.4944, 0.53917, 0.49479, 0.45234, 0.33192, 0.24971, 0.19027, 0.24469, 0.12312, -0.13547, -0.27943, -0.41335, -0.57044]",3,4,7,0.2953305292373911,0.06572848664031006,0.5391700267791748,3,-0.5704399943351746,-2.973749876022339,1.9224200248718262,0.019394993782043457,-0.34967249631881714,-0.8151299953460693,5.59589958190918,-2.973749876022339,5.807849048709415,1.5704400539398193,1.0,0.24469000101089478,dropout,dropout,dropout,True,baseline_excursion,baseline_excursion,baseline_excursion,-0.92242,-0.65264,0.65264,1.0,0.82285,0.4944,0.53917,0.49479,0.45234,0.33192,0.24971,0.19027,0.24469,0.12312,-0.13547,-0.27943,-0.41335,-0.57044,baseline_excursion,0.936991181778072,0.03315463151445107,"42,57,65"
76,traditional_robust_template,64,25258,637941,10017,B4,2385.0,novel_early_pretrigger,517.7224,5.1708035,0.5868248,0.009253316,0.039079882,0.5515191,3,0.0113853505,1890.0,1,0.5375262,-0.6821803,1.6581565,"[-0.95262, -0.63229, 0.63229, 1.0, 0.79706, 0.40168, 0.53753, 0.5174, 0.47086, 0.35639, 0.28302, 0.21006, 0.05996, -0.19371, -0.30608, -0.40797, -0.55849, -0.68218]",3,5,8,0.3099529958320834,0.01138571064738752,0.5375300049781799,3,-0.6821799874305725,-3.73334002494812,1.952620029449463,0.011844992637634277,-0.48868000507354736,-0.742139995098114,5.266250133514404,-3.73334002494812,5.533913018883249,1.6821799278259277,1.0,0.05996000021696091,dropout,dropout,dropout,True,baseline_excursion,baseline_excursion,dropout,-0.95262,-0.63229,0.63229,1.0,0.79706,0.40168,0.53753,0.5174,0.47086,0.35639,0.28302,0.21006,0.05996,-0.19371,-0.30608,-0.40797,-0.55849,-0.68218,baseline_excursion,0.9263584726669601,0.03688631134353123,"42,57,65"
77,traditional_robust_template,64,1626,614308,4385,B4,2466.5,novel_early_pretrigger,503.69498,5.231229,0.5392149,0.009247591,0.04058338,0.5450112,3,0.028484484,1839.0,1,0.5734847,-0.59740525,1.6628591,"[-0.87715, -0.61403, 0.61403, 1.0, 0.79363, 0.47294, 0.57348, 0.56902, 0.5224, 0.41253, 0.33509, 0.27265, 0.16319, -0.10116, -0.21346, -0.31076, -0.46686, -0.59741]",3,6,8,0.2817317616213742,0.028485101335885804,0.5734800100326538,3,-0.5974100232124329,-3.1808300018310547,1.877150058746338,0.030712515115737915,-0.39712250232696533,-0.7606000304222107,5.728960037231445,-3.1808300018310547,5.828562273710933,1.597409963607788,1.0,0.16319000720977783,dropout,dropout,dropout,True,baseline_excursion,baseline_excursion,baseline_excursion,-0.87715,-0.61403,0.61403,1.0,0.79363,0.47294,0.57348,0.56902,0.5224,0.41253,0.33509,0.27265,0.16319,-0.10116,-0.21346,-0.31076,-0.46686,-0.59741,baseline_excursion,0.9143154320645869,0.05456819624020067,"42,57,65"
78,traditional_robust_template,64,3336,616018,5971,B4,2114.0,novel_early_pretrigger,473.81308,5.3126507,0.57524365,0.008173999,0.041791964,0.5612998,3,0.018907564,1730.0,1,0.6859035,-0.68874174,1.657058,"[-1.01466, -0.63671, 0.63671, 1.0, 0.85478, 0.54352, 0.6859, 0.64617, 0.59745, 0.47824, 0.41249, 0.33018, 0.11921, -0.14144, -0.26017, -0.39877, -0.56528, -0.68874]",3,7,9,0.2596036215619209,0.018908266211907918,0.6858999729156494,3,-0.6887400150299072,-3.7057700157165527,2.014659881591797,-0.003665030002593994,-0.4782400131225586,-0.8079500198364258,6.304649829864502,-3.7057700157165527,5.919423143043437,1.6887400150299072,1.0,0.11920999735593796,dropout,dropout,dropout,True,baseline_excursion,baseline_excursion,dropout,-1.01466,-0.63671,0.63671,1.0,0.85478,0.54352,0.6859,0.64617,0.59745,0.47824,0.41249,0.33018,0.11921,-0.14144,-0.26017,-0.39877,-0.56528,-0.68874,baseline_excursion,0.8294745488063731,0.13309933932248308,"42,57,65"
79,traditional_robust_template,64,20942,633625,5980,B4,2404.0,novel_early_pretrigger,462.75644,9.08699,0.4429561,0.013502025,0.07614846,0.57382125,3,0.18825145,1690.5,1,0.9471714,-0.2512479,18.0,"[-0.82529, -0.58111, 0.58111, 1.0, 0.78952, 0.67221, 0.94717, 0.87895, 0.75, 0.59775, 0.49626, 0.42055, 0.44967, 0.48045, 0.50458, 0.21963, -0.07903, -0.25125]",3,9,13,0.17991999547680676,0.18825195510361725,0.9471700191497803,3,-0.2512499988079071,-1.736680030822754,1.8252899646759033,0.04367750883102417,0.09848251193761826,-0.7009199857711792,8.787850379943848,-1.736680030822754,7.451865625266896,1.2512500286102295,1.0,0.504580020904541,baseline_excursion,baseline_excursion,baseline_excursion,True,baseline_excursion,baseline_excursion,baseline_excursion,-0.82529,-0.58111,0.58111,1.0,0.78952,0.67221,0.94717,0.87895,0.75,0.59775,0.49626,0.42055,0.44967,0.48045,0.50458,0.21963,-0.07903,-0.25125,baseline_excursion,0.4968132181909128,0.46491572801326303,"42,57,65"
80,traditional_robust_template,64,16089,628772,1504,B6,4330.5,baseline_excursion,609.8569,5.8381658,0.5844507,0.0106989145,0.046281137,0.53549373,3,0.10704729,2226.5,1,0.49128276,-0.25505137,18.0,"[-0.56402, -0.46427, 0.46427, 1.0, 0.82658, 0.49128, 0.41485, 0.36243, 0.32756, 0.24374, 0.16222, 0.13844, 0.13313, 0.22203, 0.17608, -0.02806, -0.18485, -0.25505]",3,2,6,0.2950604467151478,0.10704850073236717,0.4912799894809723,2,-0.25505000352859497,-1.4962499141693115,1.5640199184417725,0.1089949905872345,-0.07297000288963318,-0.3881800174713135,4.962610244750977,-1.4962499141693115,5.969765625570511,1.2550499439239502,1.0,0.22202999889850616,baseline_excursion,baseline_excursion,baseline_excursion,True,baseline_excursion,baseline_excursion,baseline_excursion,-0.56402,-0.46427,0.46427,1.0,0.82658,0.49128,0.41485,0.36243,0.32756,0.24374,0.16222,0.13844,0.13313,0.22203,0.17608,-0.02806,-0.18485,-0.25505,baseline_excursion,0.9036982287345885,0.05004312830473975,"42,57,65"
