atom,run,run_family,stave,n,harm_count,amplitude_log_mean,amplitude_log_std,peak_sample_mean,baseline_ptp_mean,baseline_mad_mean,late_fraction_mean,secondary_peak_frac_mean,dropout_depth_frac_mean,qshape_abs_mean,timing_span_mean,timing_tail_count,is_rare_atom,run_stave_total,prevalence,harm_rate,timing_tail_rate,log_n,nominal_amplitude_log_mean,charge_bias_abs_mean,charge_res68_proxy,pileup_excess_proxy,n_total,effective_runs,max_run_fraction,sample_balance_absdiff,support_ci_width,runs_present,harm_ci_high,run_fraction,stave_B2,stave_B4,stave_B6,stave_B8,promotion_label,mean_wave_index
delayed_peak,39,sample_i_calib,B2,218,49,8.093032940476348,0.4729862606096985,15.238532110091743,133.8119266055046,32.68348623853211,0.79808545,0.6054821555058398,0.0,0.4242827419518254,1.129210790009667,25,1,13174,0.01654774555943525,0.22477064220183487,0.11467889908256881,5.389071729816501,7.569139955093945,0.5238929853824033,0.4729862606096985,1.4035676066319385,6229,24.45510239197176,0.0635736073205972,0.5787445817948307,0.00045578846443443573,33,0.19661052452463118,0.034997591908813616,1,0,0,0,0,155
delayed_peak,39,sample_i_calib,B4,175,96,7.949153576338981,0.41007980628254626,15.422857142857143,18.194285714285716,4.414285714285715,0.90883815,0.5510843548330632,0.0,0.39697252478936107,4.374944865412225,77,1,663,0.26395173453996984,0.5485714285714286,0.44,5.170483995038151,7.391876831312341,0.5572767450266403,0.41007980628254626,1.4599225077185003,5433,27.298629126008873,0.0522731455917541,0.6891220320265047,0.004745290138380168,33,0.5779350493698437,0.03221056506534143,0,1,0,0,0,156
delayed_peak,39,sample_i_calib,B6,60,32,7.821629264680882,0.41946637252010915,15.416666666666666,17.05,4.166666666666667,0.91400707,0.5439423632063938,0.0,0.403896996564945,4.900171379984846,27,1,273,0.21978021978021978,0.5333333333333333,0.45,4.110873864173311,7.3280285830718155,0.4936006816090668,0.41946637252010915,1.4579494308867527,2306,26.625988904244025,0.060277536860364266,0.6673894189071986,0.005378856055299974,32,0.5737682225669664,0.026019080659150044,0,0,1,0,0,157
delayed_peak,39,sample_i_calib,B8,25,14,8.008782941103535,0.4736916845872901,15.16,17.0,4.0,0.90185696,0.5728738441472335,0.0,0.3863917429813361,5.5854624455709585,13,1,108,0.23148148148148148,0.56,0.52,3.258096538021482,7.528720844598949,0.48006209650458587,0.4736916845872901,1.4747308030133528,1000,25.81311306143521,0.069,0.6599999999999999,0.00829942921451031,32,0.6048919473777103,0.025,0,0,0,1,0,158
delayed_peak,40,sample_i_calib,B2,235,40,8.118169759581738,0.45782360171969344,15.225531914893617,96.28936170212766,27.942553191489363,0.81655383,0.5780047940387447,0.0026108674568503087,0.42531997987632186,1.078783513341202,24,1,13575,0.01731123388581952,0.1702127659574468,0.10212765957446808,5.4638318050256105,7.582736209187425,0.5354335503943126,0.45782360171969344,1.3945586251392086,6229,24.45510239197176,0.0635736073205972,0.5787445817948307,0.00045578846443443573,33,0.19661052452463118,0.03772676192005137,1,0,0,0,0,159
delayed_peak,40,sample_i_calib,B4,170,81,7.937070664359794,0.3783099569428242,15.464705882352941,21.029411764705884,5.229411764705882,0.91230154,0.5542428092440878,0.0,0.39630656635237926,3.883833400822642,65,1,707,0.24045261669024046,0.4764705882352941,0.38235294117647056,5.14166355650266,7.4522544823623535,0.4848161819974406,0.3783099569428242,1.4665443496188435,5433,27.298629126008873,0.0522731455917541,0.6891220320265047,0.004745290138380168,33,0.5779350493698437,0.03129026320633168,0,1,0,0,0,160
delayed_peak,40,sample_i_calib,B6,86,36,7.838074888761245,0.398369858579105,15.325581395348838,14.13953488372093,3.4651162790697674,0.91340744,0.5815506095550605,0.0,0.403673819750808,3.63130274509528,28,1,310,0.27741935483870966,0.4186046511627907,0.32558139534883723,4.465908118654584,7.321607374232728,0.5164675145285171,0.398369858579105,1.4949580545089791,2306,26.625988904244025,0.060277536860364266,0.6673894189071986,0.005378856055299974,32,0.5737682225669664,0.0372940156114484,0,0,1,0,0,161
delayed_peak,40,sample_i_calib,B8,41,23,7.922694909312947,0.42098495986494544,15.121951219512194,15.414634146341463,4.024390243902439,0.89156145,0.6059625529762548,0.0,0.3848233614136499,4.528950108500494,18,1,116,0.35344827586206895,0.5609756097560976,0.43902439024390244,3.7376696182833684,7.333168472349113,0.5895264369638333,0.42098495986494544,1.497524001550321,1000,25.81311306143521,0.069,0.6599999999999999,0.00829942921451031,32,0.6048919473777103,0.041,0,0,0,1,0,162
delayed_peak,41,sample_i_calib,B4,192,94,7.979667762915223,0.396475175839543,15.192708333333334,20.541666666666668,5.231770833333333,0.91169405,0.594057171703295,0.0,0.3981471502286063,3.8842511422360615,75,1,758,0.2532981530343008,0.4895833333333333,0.390625,5.262690188904886,7.458447998687598,0.5212197642276246,0.396475175839543,1.5057512215385,5433,27.298629126008873,0.0522731455917541,0.6891220320265047,0.004745290138380168,33,0.5779350493698437,0.0353395913859746,0,1,0,0,0,163
delayed_peak,41,sample_i_calib,B2,225,49,8.092858122842955,0.456058436953496,15.231111111111112,125.40444444444445,26.45111111111111,0.8025947,0.6088187979853016,0.0006713662784326712,0.4182120251629391,1.272206584824102,27,1,14963,0.015037091492347792,0.21777777777777776,0.12,5.420534999272286,7.577091303717431,0.515766819125524,0.456058436953496,1.411413519302593,6229,24.45510239197176,0.0635736073205972,0.5787445817948307,0.00045578846443443573,33,0.19661052452463118,0.03612136779579387,1,0,0,0,0,164
delayed_peak,41,sample_i_calib,B6,85,42,7.8496215195899985,0.37654877014338867,15.047058823529412,17.811764705882354,4.458823529411765,0.9168772,0.6419030982091245,0.0,0.4111950676106012,4.025895453392317,32,1,298,0.28523489932885904,0.49411764705882355,0.3764705882352941,4.454347296253507,7.412289675644672,0.4373318439453264,0.37654877014338867,1.5587803083493528,2306,26.625988904244025,0.060277536860364266,0.6673894189071986,0.005378856055299974,32,0.5737682225669664,0.03686036426712923,0,0,1,0,0,165
delayed_peak,41,sample_i_calib,B8,30,14,7.938702769874981,0.42491208438397415,15.4,20.066666666666666,5.016666666666667,0.93081754,0.5890720460704308,0.0,0.3986194155553838,3.4243630943314707,10,1,127,0.23622047244094488,0.4666666666666667,0.3333333333333333,3.4339872044851463,7.377251754131267,0.5614510157437138,0.42491208438397415,1.5198895905307275,1000,25.81311306143521,0.069,0.6599999999999999,0.00829942921451031,32,0.6048919473777103,0.03,0,0,0,1,0,166
delayed_peak,42,sample_i_calib,B2,181,38,8.126991064218561,0.4774549145745434,15.38121546961326,102.62430939226519,23.679558011049725,0.82823634,0.5479845713798246,0.002203678367398093,0.4279838442536317,1.066123214333418,20,1,16977,0.010661483183130116,0.20994475138121546,0.11049723756906077,5.204006687076795,7.583162018245163,0.5438290459733981,0.4774549145745434,1.376220912856265,6229,24.45510239197176,0.0635736073205972,0.5787445817948307,0.00045578846443443573,33,0.19661052452463118,0.029057633649060846,1,0,0,0,0,167
delayed_peak,42,sample_i_calib,B4,164,95,7.944231971138036,0.36874233924854544,15.463414634146341,27.774390243902438,5.7439024390243905,0.9038815,0.5423834543974787,0.0,0.39312314930944847,4.928358393001803,81,1,711,0.23066104078762306,0.5792682926829268,0.49390243902439024,5.10594547390058,7.4792081911476505,0.4650237799903856,0.36874233924854544,1.4462649446280391,5433,27.298629126008873,0.0522731455917541,0.6891220320265047,0.004745290138380168,33,0.5779350493698437,0.030185900975519972,0,1,0,0,0,168
delayed_peak,42,sample_i_calib,B6,75,44,7.822732865492099,0.43554642343712263,15.76,25.72,6.913333333333333,0.9323824,0.4937689720495689,0.0,0.4096222343934204,5.369560543202051,40,1,307,0.24429967426710097,0.5866666666666667,0.5333333333333333,4.330733340286331,7.492029526303903,0.3307033391881955,0.43554642343712263,1.4261513768537986,2306,26.625988904244025,0.060277536860364266,0.6673894189071986,0.005378856055299974,32,0.5737682225669664,0.03252385082393756,0,0,1,0,0,169
delayed_peak,42,sample_i_calib,B8,29,19,7.72133203612968,0.5223693054316088,15.827586206896552,12.758620689655173,2.896551724137931,0.96298194,0.5150318561524625,0.0,0.4003747702810068,5.635383512527608,16,1,117,0.24786324786324787,0.6551724137931034,0.5517241379310345,3.4011973816621555,7.335300429111708,0.3860316070179719,0.5223693054316088,1.4780137954682584,1000,25.81311306143521,0.069,0.6599999999999999,0.00829942921451031,32,0.6048919473777103,0.029,0,0,0,1,0,170
delayed_peak,44,sample_i_analysis,B2,33,8,8.131088422021714,0.5243536948463666,15.363636363636363,186.54545454545453,20.40909090909091,0.76910114,0.5831332141043717,0.0,0.41902599302804977,1.690538929155112,6,1,1884,0.01751592356687898,0.24242424242424243,0.18181818181818182,3.5263605246161616,7.568396112063371,0.5626923099583427,0.5243536948463666,1.3522343569876725,6229,24.45510239197176,0.0635736073205972,0.5787445817948307,0.00045578846443443573,33,0.19661052452463118,0.005297800610049767,1,0,0,0,0,171
delayed_peak,44,sample_i_analysis,B4,19,11,8.011719693378508,0.4469247149676843,15.736842105263158,17.157894736842106,4.2105263157894735,0.93676376,0.46600127762705756,0.0,0.39509868606953275,6.089063893339827,11,1,93,0.20430107526881722,0.5789473684210527,0.5789473684210527,2.995732273553991,7.2568475709821,0.7548721223964074,0.4469247149676843,1.402765041054792,5433,27.298629126008873,0.0522731455917541,0.6891220320265047,0.004745290138380168,33,0.5779350493698437,0.0034971470642370696,0,1,0,0,0,172
delayed_peak,44,sample_i_analysis,B6,8,6,7.689174818531901,0.5276199354938683,15.75,13.25,3.0,0.9109285,0.47354207993599684,0.0,0.40451797787140653,6.521402819001238,5,1,44,0.18181818181818182,0.75,0.625,2.1972245773362196,7.555592632045422,0.13358218648647924,0.5276199354938683,1.3844705677137068,2306,26.625988904244025,0.060277536860364266,0.6673894189071986,0.005378856055299974,32,0.5737682225669664,0.003469210754553339,0,0,1,0,0,173
delayed_peak,44,sample_i_analysis,B8,7,5,7.755227863041079,0.4075467510647392,15.428571428571429,13.285714285714286,3.0,0.92541593,0.4381069384281555,0.0,0.3995789433872749,5.91462282543317,4,1,17,0.4117647058823529,0.7142857142857143,0.5714285714285714,2.0794415416798357,6.909254155105873,0.8459737079352063,0.4075467510647392,1.3635228715603271,1000,25.81311306143521,0.069,0.6599999999999999,0.00829942921451031,32,0.6048919473777103,0.007,0,0,0,1,0,174
delayed_peak,45,sample_i_analysis,B2,341,74,8.138483328945735,0.4666840294249078,15.39882697947214,159.79472140762462,33.105571847507335,0.7960937,0.5564653003170467,0.002388479046236372,0.4182447644474279,1.2736789640715325,44,1,22786,0.01496532958834372,0.21700879765395895,0.12903225806451613,5.834810737062605,7.568335571720104,0.570147757225631,0.4666840294249078,1.3525590026333307,6229,24.45510239197176,0.0635736073205972,0.5787445817948307,0.00045578846443443573,33,0.19661052452463118,0.054743939637180924,1,0,0,0,0,175
delayed_peak,45,sample_i_analysis,B4,284,162,7.919946867179373,0.4067100752845411,15.475352112676056,23.411971830985916,5.591549295774648,0.9156768,0.5643134429994495,0.0,0.40080803911577023,4.992414191888888,144,1,969,0.2930856553147575,0.5704225352112676,0.5070422535211268,5.652489180268651,7.459725289545442,0.46022157763393157,0.4067100752845411,1.4799902155939013,5433,27.298629126008873,0.0522731455917541,0.6891220320265047,0.004745290138380168,33,0.5779350493698437,0.0522731455917541,0,1,0,0,0,176
delayed_peak,45,sample_i_analysis,B6,111,64,7.835695895976214,0.40164462103464044,15.252252252252251,16.54954954954955,3.90990990990991,0.9099446,0.5666519060833616,0.0,0.4035021647558195,5.263298038719345,58,1,401,0.27680798004987534,0.5765765765765766,0.5225225225225225,4.718498871295094,7.425729414847927,0.40996648112828726,0.40164462103464044,1.476596499989764,2306,26.625988904244025,0.060277536860364266,0.6673894189071986,0.005378856055299974,32,0.5737682225669664,0.04813529921942758,0,0,1,0,0,177
delayed_peak,45,sample_i_analysis,B8,52,30,7.862489257577732,0.49539712737199404,15.057692307692308,15.115384615384615,3.9423076923076925,0.88634485,0.5931256915143973,0.0,0.38282946436799226,4.727002873978348,27,1,177,0.2937853107344633,0.5769230769230769,0.5192307692307693,3.970291913552122,7.342011532759902,0.5204777248178294,0.49539712737199404,1.4794705415777214,1000,25.81311306143521,0.069,0.6599999999999999,0.00829942921451031,32,0.6048919473777103,0.052,0,0,0,1,0,178
delayed_peak,46,sample_i_analysis,B2,3,0,7.971743930903923,0.7079289135760998,15.666666666666666,12.666666666666666,1.8333333333333333,0.99639004,0.432122171531635,0.0,0.4466551275831037,0.049323235895018414,0,1,675,0.0044444444444444444,0.0,0.0,1.3862943611198906,7.582222999017298,0.38952093188662484,0.7079289135760998,1.4285122162208135,6229,24.45510239197176,0.0635736073205972,0.5787445817948307,0.00045578846443443573,33,0.19661052452463118,0.00048161823727725157,1,0,0,0,0,179
delayed_peak,46,sample_i_analysis,B4,3,2,7.720348821171336,0.6246593930071165,15.0,13.333333333333334,2.8333333333333335,0.9184274,0.768555026438373,0.0,0.407715264581542,5.1576278334609995,2,1,7,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.3862943611198906,6.984716320118265,0.7356325010530709,0.6246593930071165,1.6869824341799196,5433,27.298629126008873,0.0522731455917541,0.6891220320265047,0.004745290138380168,33,0.5779350493698437,0.0005521811154058532,0,1,0,0,0,180
delayed_peak,47,sample_i_analysis,B2,18,2,8.096882936984274,0.43692659577845483,15.166666666666666,207.83333333333334,28.38888888888889,0.83656555,0.593139998704541,0.0,0.4087785046737303,0.6205771402378176,1,1,5116,0.003518373729476153,0.1111111111111111,0.05555555555555555,2.9444389791664403,7.55905561904419,0.5378273179400841,0.43692659577845483,1.4297055528465394,6229,24.45510239197176,0.0635736073205972,0.5787445817948307,0.00045578846443443573,33,0.19661052452463118,0.0028897094236635095,1,0,0,0,0,181
delayed_peak,47,sample_i_analysis,B4,16,9,7.832021739630902,0.2856938192199678,15.8125,13.4375,2.90625,0.9140919,0.5647044230943861,0.0,0.39846281310361437,4.841872996835678,7,1,85,0.18823529411764706,0.5625,0.4375,2.833213344056216,7.4479556612417515,0.38406607838915097,0.2856938192199678,1.4787963081842603,5433,27.298629126008873,0.0522731455917541,0.6891220320265047,0.004745290138380168,33,0.5779350493698437,0.0029449659488312166,0,1,0,0,0,182
delayed_peak,47,sample_i_analysis,B8,4,3,8.017804606313362,0.8714184487088156,15.25,7.25,2.375,0.9423506,0.40291335625989677,0.0,0.3873585940635929,7.692626530369406,3,1,25,0.16,0.75,0.75,1.6094379124341003,7.364349190395725,0.6534554159176373,0.8714184487088156,1.345263982251718,1000,25.81311306143521,0.069,0.6599999999999999,0.00829942921451031,32,0.6048919473777103,0.004,0,0,0,1,0,183
delayed_peak,47,sample_i_analysis,B6,9,6,7.829497848079309,0.28486843232454306,15.222222222222221,15.666666666666666,3.8333333333333335,0.87026834,0.5367134945284753,0.0,0.3824064425248024,6.397794740907775,6,1,50,0.18,0.6666666666666666,0.6666666666666666,2.302585092994046,7.415587785066063,0.41391006301324573,0.28486843232454306,1.4069818394076257,2306,26.625988904244025,0.060277536860364266,0.6673894189071986,0.005378856055299974,32,0.5737682225669664,0.0039028620988725065,0,0,1,0,0,184
delayed_peak,48,sample_i_analysis,B2,201,26,8.169488852019963,0.46709006668700404,15.587064676616915,152.01990049751242,29.0273631840796,0.8100982,0.5563563561073125,0.0005398715936178872,0.4084548912906051,0.8947587986615307,16,1,13044,0.015409383624655014,0.12935323383084577,0.07960199004975124,5.308267697401205,7.561304673163466,0.6081841788564972,0.46709006668700404,1.3664545273414435,6229,24.45510239197176,0.0635736073205972,0.5787445817948307,0.00045578846443443573,33,0.19661052452463118,0.03226842189757585,1,0,0,0,0,185
delayed_peak,48,sample_i_analysis,B4,153,79,7.923510038546983,0.40375501659422414,15.679738562091503,18.287581699346404,4.663398692810458,0.9350284,0.4985693769350865,0.0,0.3999429105409342,4.357685593237397,67,1,599,0.25542570951585974,0.5163398692810458,0.43790849673202614,5.0369526024136295,7.514656159254334,0.40885387929264905,0.40375501659422414,1.4335977511301854,5433,27.298629126008873,0.0522731455917541,0.6891220320265047,0.004745290138380168,33,0.5779350493698437,0.02816123688569851,0,1,0,0,0,186
delayed_peak,48,sample_i_analysis,B6,61,32,7.853554922583724,0.40873694343893896,15.491803278688524,16.081967213114755,4.344262295081967,0.93244994,0.5462940139165444,0.0,0.40784851039911946,4.251958166812688,26,1,245,0.24897959183673468,0.5245901639344263,0.4262295081967213,4.127134385045092,7.349254848230499,0.5043000743532247,0.40873694343893896,1.4787439507833047,2306,26.625988904244025,0.060277536860364266,0.6673894189071986,0.005378856055299974,32,0.5737682225669664,0.02645273200346921,0,0,1,0,0,187
delayed_peak,48,sample_i_analysis,B8,27,14,7.843421786783603,0.5263850847766018,15.148148148148149,15.925925925925926,3.6666666666666665,0.8671293,0.64635525284962,0.0,0.37711592576824243,3.123320789016719,10,1,112,0.24107142857142858,0.5185185185185185,0.37037037037037035,3.332204510175204,7.400343227891615,0.44307855889198766,0.5263850847766018,1.5134845787163194,1000,25.81311306143521,0.069,0.6599999999999999,0.00829942921451031,32,0.6048919473777103,0.027,0,0,0,1,0,188
delayed_peak,49,sample_i_analysis,B2,214,40,8.155828779355806,0.4954299271793914,15.411214953271028,128.49065420560748,23.539719626168225,0.8040832,0.5620841487245767,0.0014182677102020451,0.4089395449610123,0.9717993753950227,22,1,13779,0.015530880325132447,0.18691588785046728,0.102803738317757,5.3706380281276624,7.5658732730813645,0.5899555062744417,0.4954299271793914,1.3661673768358438,6229,24.45510239197176,0.0635736073205972,0.5787445817948307,0.00045578846443443573,33,0.19661052452463118,0.03435543425911061,1,0,0,0,0,189
delayed_peak,49,sample_i_analysis,B4,159,81,7.954394013485157,0.3989065805250015,15.578616352201259,32.75471698113208,8.270440251572326,0.92601603,0.5599700011072987,0.0,0.4066512764820987,4.272429331478727,71,1,640,0.2484375,0.5094339622641509,0.44654088050314467,5.075173815233827,7.511346836289773,0.44304717719538367,0.3989065805250015,1.4859860338030688,5433,27.298629126008873,0.0522731455917541,0.6891220320265047,0.004745290138380168,33,0.5779350493698437,0.029265599116510214,0,1,0,0,0,190
delayed_peak,49,sample_i_analysis,B6,58,25,7.909213272378733,0.42716217551088104,15.551724137931034,18.224137931034484,4.405172413793103,0.9399895,0.5323749151963082,0.0,0.4079558047267658,4.005457709124964,23,1,281,0.20640569395017794,0.43103448275862066,0.39655172413793105,4.07753744390572,7.449938461384197,0.45927481099453615,0.42716217551088104,1.472364422394642,2306,26.625988904244025,0.060277536860364266,0.6673894189071986,0.005378856055299974,32,0.5737682225669664,0.02515177797051171,0,0,1,0,0,191
delayed_peak,49,sample_i_analysis,B8,19,11,7.7832974424058055,0.4655187464582993,16.31578947368421,14.263157894736842,3.6578947368421053,0.97045183,0.3771175925510817,0.0,0.3992724041582274,5.660852070319105,11,1,115,0.16521739130434782,0.5789473684210527,0.5789473684210527,2.995732273553991,7.3151257077022365,0.468171734703569,0.4655187464582993,1.3475694243687086,1000,25.81311306143521,0.069,0.6599999999999999,0.00829942921451031,32,0.6048919473777103,0.019,0,0,0,1,0,192
delayed_peak,50,sample_i_analysis,B4,248,202,7.984461333788022,0.3961666461095904,15.443548387096774,24.125,6.223790322580645,0.9142539,0.5693048417303876,0.0,0.39972512847096714,7.132588836988274,189,1,659,0.37632776934749623,0.8145161290322581,0.7620967741935484,5.517452896464707,7.396242113827563,0.5882192199604583,0.3961666461095904,1.4835587322447614,5433,27.298629126008873,0.0522731455917541,0.6891220320265047,0.004745290138380168,33,0.5779350493698437,0.04564697220688386,0,1,0,0,0,193
delayed_peak,50,sample_i_analysis,B2,151,50,8.25351151373208,0.49744796100276484,15.33774834437086,105.00662251655629,17.612582781456954,0.71216285,0.6749416598470309,0.0,0.3403726283608097,2.159955786861044,33,1,34088,0.0044297113353672845,0.33112582781456956,0.2185430463576159,5.0238805208462765,7.5950328772217315,0.658478636510349,0.49744796100276484,1.3871045121343233,6229,24.45510239197176,0.0635736073205972,0.5787445817948307,0.00045578846443443573,33,0.19661052452463118,0.02424145127628833,1,0,0,0,0,194
delayed_peak,50,sample_i_analysis,B6,90,69,7.881097188692463,0.3750198723099227,15.055555555555555,20.677777777777777,5.144444444444445,0.9099379,0.6510784749926202,0.0,0.408769482023199,6.395889589852073,66,1,330,0.2727272727272727,0.7666666666666667,0.7333333333333333,4.51085950651685,7.445903057027402,0.43519413166506116,0.3750198723099227,1.561016393178808,2306,26.625988904244025,0.060277536860364266,0.6673894189071986,0.005378856055299974,32,0.5737682225669664,0.03902862098872507,0,0,1,0,0,195
delayed_peak,50,sample_i_analysis,B8,33,25,7.870464591337397,0.45776203229847195,15.515151515151516,14.757575757575758,3.5606060606060606,0.89105433,0.6327554493847689,0.0,0.3820071631914902,6.633786111644191,25,1,140,0.2357142857142857,0.7575757575757576,0.7575757575757576,3.5263605246161616,7.3051350676963756,0.5653295236410214,0.45776203229847195,1.523809781641086,1000,25.81311306143521,0.069,0.6599999999999999,0.00829942921451031,32,0.6048919473777103,0.033,0,0,0,1,0,196
delayed_peak,51,sample_i_analysis,B6,50,33,7.827546566288037,0.37556392086415646,14.92,17.46,4.34,0.8824051,0.6250574688598427,0.0,0.3993890269949494,5.200059642713796,30,1,177,0.2824858757062147,0.66,0.6,3.9318256327243257,7.486129908313538,0.3414166579744986,0.37556392086415646,1.507462571112803,2306,26.625988904244025,0.060277536860364266,0.6673894189071986,0.005378856055299974,32,0.5737682225669664,0.02168256721595837,0,0,1,0,0,197
delayed_peak,51,sample_i_analysis,B2,89,16,8.168233505793545,0.4811531994869531,15.44943820224719,115.37078651685393,18.084269662921347,0.75874054,0.6221907722997062,0.0,0.3757535884605206,1.298141429744376,12,1,14200,0.0062676056338028165,0.1797752808988764,0.1348314606741573,4.499809670330265,7.583925829703401,0.5843076760901438,0.4811531994869531,1.380931316618859,6229,24.45510239197176,0.0635736073205972,0.5787445817948307,0.00045578846443443573,33,0.19661052452463118,0.014288007705891797,1,0,0,0,0,198
delayed_peak,51,sample_i_analysis,B4,100,65,7.957325333550846,0.36467402732354204,15.28,40.85,11.18,0.9003992,0.5645784139261287,0.0,0.3988492523384944,6.072089109396,63,1,303,0.33003300330033003,0.65,0.63,4.61512051684126,7.584172233417644,0.3731531001332016,0.36467402732354204,1.4649776219949764,5433,27.298629126008873,0.0522731455917541,0.6891220320265047,0.004745290138380168,33,0.5779350493698437,0.018406037180195105,0,1,0,0,0,199
delayed_peak,51,sample_i_analysis,B8,19,15,7.957608321870396,0.41055262771087436,14.894736842105264,15.105263157894736,3.0,0.84518635,0.6478934264982881,0.0,0.3681506526690163,5.782506527350893,13,1,60,0.31666666666666665,0.7894736842105263,0.6842105263157895,2.995732273553991,7.1141165332760306,0.8434917885943651,0.41055262771087436,1.4930797792280854,1000,25.81311306143521,0.069,0.6599999999999999,0.00829942921451031,32,0.6048919473777103,0.019,0,0,0,1,0,200
delayed_peak,52,sample_i_analysis,B2,29,7,8.287352552404077,0.43733103736052836,15.413793103448276,65.20689655172414,11.982758620689655,0.7270693,0.6041965226030851,0.0,0.3411559240942764,1.4893723621286257,5,1,6893,0.004207166690845786,0.2413793103448276,0.1724137931034483,3.4011973816621555,7.6003123519335745,0.6870402004705021,0.43733103736052836,1.3312658408976104,6229,24.45510239197176,0.0635736073205972,0.5787445817948307,0.00045578846443443573,33,0.19661052452463118,0.004655642960346765,1,0,0,0,0,201
delayed_peak,52,sample_i_analysis,B4,48,42,7.955109287175438,0.4331984726007116,15.25,22.416666666666668,4.895833333333333,0.9123273,0.5940868085293235,0.0,0.3980764539638282,7.77340835859329,42,1,148,0.32432432432432434,0.875,0.875,3.8918202981106265,7.496420710853947,0.4586885763214914,0.4331984726007116,1.5064140981106222,5433,27.298629126008873,0.0522731455917541,0.6891220320265047,0.004745290138380168,33,0.5779350493698437,0.00883489784649365,0,1,0,0,0,202
delayed_peak,52,sample_i_analysis,B6,16,15,7.956614057357878,0.25092903786119336,14.8125,17.625,3.71875,0.9047532,0.6493801029278641,0.0,0.409330588894743,8.208655997223351,15,1,76,0.21052631578947367,0.9375,0.9375,2.833213344056216,7.555740626408827,0.4008734309490505,0.25092903786119336,1.5541333110882645,2306,26.625988904244025,0.060277536860364266,0.6673894189071986,0.005378856055299974,32,0.5737682225669664,0.006938421509106678,0,0,1,0,0,203
delayed_peak,52,sample_i_analysis,B8,10,9,7.685206962123023,0.42023211461125404,14.8,39.6,7.2,0.8528539,0.7174416771689669,0.0,0.3800570938466623,7.118109317411931,8,1,35,0.2857142857142857,0.9,0.8,2.3978952727983707,7.462253373423554,0.22295358869946913,0.42023211461125404,1.5702955714026705,1000,25.81311306143521,0.069,0.6599999999999999,0.00829942921451031,32,0.6048919473777103,0.01,0,0,0,1,0,204
delayed_peak,53,sample_i_analysis,B4,203,165,7.893861847059519,0.42910371606824177,15.551724137931034,39.6551724137931,10.83743842364532,0.9235478,0.5460890588295122,0.0,0.40217164130838573,7.651069159142103,161,1,559,0.3631484794275492,0.812807881773399,0.7931034482758621,5.318119993844216,7.4854940664983065,0.40836778056121226,0.42910371606824177,1.4696368631851335,5433,27.298629126008873,0.0522731455917541,0.6891220320265047,0.004745290138380168,33,0.5779350493698437,0.03736425547579606,0,1,0,0,0,205
delayed_peak,53,sample_i_analysis,B6,76,65,7.817328404144939,0.4055002339673132,15.56578947368421,17.960526315789473,4.105263157894737,0.92566216,0.5474584133132318,0.0,0.4056571600159186,7.939509889289495,64,1,296,0.25675675675675674,0.8552631578947368,0.8421052631578947,4.343805421853684,7.4605338280197575,0.3567945761251812,0.4055002339673132,1.4731205732329706,2306,26.625988904244025,0.060277536860364266,0.6673894189071986,0.005378856055299974,32,0.5737682225669664,0.03295750216825672,0,0,1,0,0,206
delayed_peak,53,sample_i_analysis,B8,35,28,7.898472176062418,0.3810201569555295,15.714285714285714,18.542857142857144,4.628571428571429,0.95040923,0.5508181917970479,0.0,0.39830891573865085,7.557251961237288,28,1,120,0.2916666666666667,0.8,0.8,3.58351893845611,7.337284285635083,0.5611878904273349,0.3810201569555295,1.501227425367147,1000,25.81311306143521,0.069,0.6599999999999999,0.00829942921451031,32,0.6048919473777103,0.035,0,0,0,1,0,207
delayed_peak,53,sample_i_analysis,B2,118,26,8.219513904956166,0.5428775682569483,15.09322033898305,224.82203389830508,40.55084745762712,0.74580944,0.6754947201637942,6.425257348465378e-05,0.3767149865415797,0.9221413585978883,12,1,31225,0.00377902321857486,0.22033898305084745,0.1016949152542373,4.77912349311153,7.588787609315827,0.630726295640339,0.5428775682569483,1.4213041560082156,6229,24.45510239197176,0.0635736073205972,0.5787445817948307,0.00045578846443443573,33,0.19661052452463118,0.01894365066623856,1,0,0,0,0,208
delayed_peak,54,sample_i_analysis,B2,123,26,8.245114183513358,0.4935094655152051,15.365853658536585,70.42276422764228,17.617886178861788,0.75730234,0.6209605099426581,0.0,0.3632949321666847,1.1701235220778736,16,1,29493,0.004170481131115858,0.21138211382113822,0.13008130081300814,4.820281565605037,7.607336742647415,0.6377774408659436,0.4935094655152051,1.3782628537880255,6229,24.45510239197176,0.0635736073205972,0.5787445817948307,0.00045578846443443573,33,0.19661052452463118,0.019746347728367315,1,0,0,0,0,209
delayed_peak,54,sample_i_analysis,B4,186,153,7.96694339080461,0.3872647844095055,15.526881720430108,18.56989247311828,4.766129032258065,0.9194125,0.5700600785752096,0.0,0.3968208159244117,7.3917560149170605,143,1,536,0.34701492537313433,0.8225806451612904,0.7688172043010753,5.231108616854587,7.425497630006091,0.5414457607985188,0.3872647844095055,1.4894725722809592,5433,27.298629126008873,0.0522731455917541,0.6891220320265047,0.004745290138380168,33,0.5779350493698437,0.034235229155162895,0,1,0,0,0,210
