split_name,stress_split,heldout_state,endpoint,method,metric,metric_value,ci_low,ci_high,n,runs
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,spectral_transformer_new,sigma68,0.46266954575375435,0.42531584737285366,0.5008459165329082,330,8
run_heldout,pedestal_state_complement,pedestal_memory,energy_scale,spectral_transformer_new,sigma68,0.39348109575947154,0.3674928559433042,0.42048868510653475,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,traditional_dE_E_tail_pedestal_likelihood,sigma68,0.13480092250368544,0.12430377070523722,0.1494610376290756,330,8
run_heldout,pedestal_state_complement,pedestal_memory,energy_scale,traditional_dE_E_tail_pedestal_likelihood,sigma68,0.16183706809239284,0.1268268132223162,0.17735737993201725,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,1d_cnn,auc,0.7973703703703705,0.7395609802260574,0.8692546015671201,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,1d_cnn,auc,0.6857998177795132,0.6108534046133568,0.76422715420473,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,gradient_boosted_trees,auc,0.9738333333333333,0.9614209636419216,0.9863724889742558,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,gradient_boosted_trees,auc,0.8087986463620982,0.7574191123317551,0.9369178308122275,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,mlp,auc,0.9133333333333333,0.8939922480620155,0.9295715666272951,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,mlp,auc,0.6103084732526357,0.566641158459154,0.7209053534300051,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,ridge,auc,0.9528148148148147,0.9258824337414904,0.9779711111309409,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,ridge,auc,0.7359104516464923,0.6654241404351717,0.8070032617867715,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,spectral_transformer_new,auc,0.6870370370370371,0.6252739512993657,0.7799920399672298,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,spectral_transformer_new,auc,0.6076185517809883,0.5305971442947046,0.6466914659075551,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,auc,0.9576666666666666,0.9388899181610517,0.9756656363062802,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,auc,0.7421146253633563,0.6724841967974715,0.8047834920562629,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,1d_cnn,auc,0.4946314346634176,0.45595908408408403,0.5397379159868292,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pid_separation,1d_cnn,auc,0.5758977397010572,0.513781005085592,0.6191318183469379,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,gradient_boosted_trees,auc,0.9993146512336277,0.9979350594227504,0.9998850532611693,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pid_separation,gradient_boosted_trees,auc,0.9976531170251549,0.9953188193085454,0.9992706514831928,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,mlp,auc,0.9318839476088943,0.8944936693277551,0.952291194373348,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pid_separation,mlp,auc,0.9053385891359825,0.8854017876225104,0.9210977654950868,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,ridge,auc,0.9890724946695095,0.9636592011687524,0.9986881355231426,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pid_separation,ridge,auc,0.9895871308786,0.9792121214409985,0.9943734630075977,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,spectral_transformer_new,auc,0.4432683521169662,0.41494325160619805,0.4641503094406068,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pid_separation,spectral_transformer_new,auc,0.6120693583667518,0.5556516135137021,0.660504412802514,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,traditional_dE_E_tail_pedestal_likelihood,auc,0.9896816935729515,0.9817813971019811,0.9975034287505903,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pid_separation,traditional_dE_E_tail_pedestal_likelihood,auc,0.9908517134524244,0.9848447827244504,0.9965557214517466,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,1d_cnn,auc,0.6649142224681793,0.6239028225220086,0.7044890319890649,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,1d_cnn,auc,0.794245283018868,0.7525889909067838,0.8455178264986327,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,gradient_boosted_trees,auc,0.9997924737133369,0.9992943660094052,1.0,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,gradient_boosted_trees,auc,0.9993962264150943,0.9989337706222245,1.0,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,mlp,auc,0.9789706696181517,0.9524908686324032,1.0,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,mlp,auc,0.9893396226415094,0.9814122750207973,0.9970399903346623,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,ridge,auc,0.999377421140011,0.9982985615982515,1.0,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,ridge,auc,0.9992264150943396,0.9982734122558206,0.99971038328294,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,spectral_transformer_new,auc,0.8972744881018262,0.8636272911870738,0.9294538354391635,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,spectral_transformer_new,auc,0.9109811320754717,0.8916047112121008,0.9358238277445553,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,auc,0.999377421140011,0.9985480426280682,0.9997831096647597,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,auc,0.9992264150943396,0.9985504454940196,0.9999127110431364,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,1d_cnn,auc,0.8479535558780843,0.8188943936517253,0.8824541413921094,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,1d_cnn,auc,0.8382461138679733,0.7767725615577064,0.9009735871076117,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,gradient_boosted_trees,auc,1.0,0.9999999999999999,1.0,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,gradient_boosted_trees,auc,1.0,0.9999999999999999,1.0,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,mlp,auc,0.8406386066763426,0.7922014870287999,0.8771776802250594,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,mlp,auc,0.8571562749487328,0.7927027082632614,0.9026457497229201,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,ridge,auc,0.9854281567489115,0.9824960581108466,0.990822477313483,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,ridge,auc,0.9932374258386688,0.9911610601954449,0.9952091717293855,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,spectral_transformer_new,auc,0.6967779390420901,0.6742643318519487,0.7449997333155904,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,spectral_transformer_new,auc,0.7818756750833581,0.7673795632503769,0.7988400476501222,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,auc,0.984789550072569,0.980265864593118,0.9893158423123825,330,8
run_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,auc,0.9932374258386688,0.9908916671363153,0.9951615186307479,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,1d_cnn,auc,0.624611801242236,0.3194573911115659,0.7582816621018463,330,8
run_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,1d_cnn,auc,0.7950361335469736,0.6523860310814067,0.8969545500043222,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,gradient_boosted_trees,auc,0.9460403726708075,0.9067614701148314,0.9893347036795832,330,8
run_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,gradient_boosted_trees,auc,0.9970896962166051,0.9892910691003911,0.9994283309368327,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,mlp,auc,0.6156832298136645,0.49214160033514875,0.7030717472731309,330,8
run_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,mlp,auc,0.8352898858768515,0.6668659999160119,0.8950735151315568,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,ridge,auc,0.7379658385093169,0.6041726190476191,0.9235398290718752,330,8
run_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,ridge,auc,0.9316569111539846,0.8305228758397968,0.9707692146235641,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,spectral_transformer_new,auc,0.6521739130434783,0.5288888347482098,0.8017676621522554,330,8
run_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,spectral_transformer_new,auc,0.5401066021385827,0.49307931676111516,0.5770391734878727,630,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,auc,0.7294254658385093,0.5001007536041939,0.944286908493805,330,8
run_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,auc,0.9291717079232202,0.8054977363962093,0.9909799433586385,630,8
