split_name,endpoint,method,bin,prob_low,prob_high,n,mean_predicted_probability,observed_positive_fraction,abs_calibration_error
run_heldout,pid_separation,gradient_boosted_trees,1,0.1,0.2,30,0.1458571028442885,0.03333333333333333,0.11252376951095516
run_heldout,pid_separation,gradient_boosted_trees,2,0.2,0.30000000000000004,15,0.2577348928281851,0.13333333333333333,0.1244015594948518
run_heldout,pid_separation,gradient_boosted_trees,3,0.30000000000000004,0.4,10,0.35962536149560675,0.1,0.2596253614956068
run_heldout,pid_separation,gradient_boosted_trees,4,0.4,0.5,15,0.4365663478343619,0.5333333333333333,0.09676698549897145
run_heldout,pid_separation,gradient_boosted_trees,5,0.5,0.6000000000000001,10,0.5438518783794153,0.5,0.04385187837941529
run_heldout,pid_separation,gradient_boosted_trees,6,0.6000000000000001,0.7000000000000001,6,0.6331441404535106,0.8333333333333334,0.20018919287982273
run_heldout,pid_separation,gradient_boosted_trees,7,0.7000000000000001,0.8,13,0.7703321744498677,0.9230769230769231,0.15274474862705545
run_heldout,pid_separation,gradient_boosted_trees,8,0.8,0.9,26,0.856798807565251,1.0,0.14320119243474905
run_heldout,pid_separation,gradient_boosted_trees,9,0.9,1.0,497,0.9608164637519259,0.9979879275653923,0.03717146381346648
run_heldout,pid_separation,mlp,5,0.5,0.6000000000000001,383,0.5,0.06527415143603134,0.4347258485639687
run_heldout,pid_separation,mlp,7,0.7000000000000001,0.8,577,0.7310585786300051,0.9202772963604853,0.18921871773048016
run_heldout,pid_separation,ridge,0,0.0,0.1,1,0.05599517145991913,0.0,0.05599517145991913
run_heldout,pid_separation,ridge,1,0.1,0.2,30,0.1709870776497673,0.03333333333333333,0.13765374431643398
run_heldout,pid_separation,ridge,2,0.2,0.30000000000000004,138,0.25584614103627284,0.0,0.25584614103627284
run_heldout,pid_separation,ridge,3,0.30000000000000004,0.4,151,0.3430178924724371,0.0,0.3430178924724371
run_heldout,pid_separation,ridge,4,0.4,0.5,87,0.4474746325737811,0.2413793103448276,0.20609532222895352
run_heldout,pid_separation,ridge,5,0.5,0.6000000000000001,72,0.5516913607370079,0.7916666666666666,0.23997530592965877
run_heldout,pid_separation,ridge,6,0.6000000000000001,0.7000000000000001,133,0.6599003593499477,0.9774436090225563,0.3175432496726086
run_heldout,pid_separation,ridge,7,0.7000000000000001,0.8,338,0.7438228029080248,1.0,0.2561771970919752
run_heldout,pid_separation,ridge,8,0.8,0.9,9,0.826848307758037,0.8888888888888888,0.06204058113085187
run_heldout,pid_separation,ridge,9,0.9,1.0,1,0.9109289522813452,1.0,0.08907104771865482
run_heldout,pid_separation,spectral_transformer_new,4,0.4,0.5,524,0.4905091324009586,0.5152671755725191,0.024758043171560495
run_heldout,pid_separation,spectral_transformer_new,5,0.5,0.6000000000000001,436,0.5151187699365823,0.6559633027522935,0.1408445328157112
run_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,0,0.0,0.1,1,0.05425772943386685,0.0,0.05425772943386685
run_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,1,0.1,0.2,26,0.16213566025125956,0.0,0.16213566025125956
run_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,2,0.2,0.30000000000000004,141,0.2539229979365569,0.0070921985815602835,0.24683079935499663
run_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,3,0.30000000000000004,0.4,153,0.3473876351368399,0.0,0.3473876351368399
run_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,4,0.4,0.5,85,0.4516512698102801,0.2235294117647059,0.2281218580455742
run_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,5,0.5,0.6000000000000001,72,0.5533876555246463,0.7916666666666666,0.23827901114202032
run_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,6,0.6000000000000001,0.7000000000000001,138,0.6575237071074891,0.9855072463768116,0.32798353926932255
run_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,7,0.7000000000000001,0.8,335,0.742541194126713,1.0,0.25745880587328696
run_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,8,0.8,0.9,8,0.8267476476351393,0.875,0.048252352364860696
run_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,9,0.9,1.0,1,0.9407024463597282,1.0,0.05929755364027178
run_heldout,pileup_sideband,1d_cnn,4,0.4,0.5,236,0.48750732658132706,0.038135593220338986,0.44937173336098807
run_heldout,pileup_sideband,1d_cnn,5,0.5,0.6000000000000001,724,0.532119866959335,0.19751381215469613,0.3346060548046389
run_heldout,pileup_sideband,gradient_boosted_trees,0,0.0,0.1,796,0.01476285520309834,0.0,0.01476285520309834
run_heldout,pileup_sideband,gradient_boosted_trees,1,0.1,0.2,4,0.1538704349755714,0.0,0.1538704349755714
run_heldout,pileup_sideband,gradient_boosted_trees,2,0.2,0.30000000000000004,5,0.24701051062280843,0.2,0.04701051062280842
run_heldout,pileup_sideband,gradient_boosted_trees,3,0.30000000000000004,0.4,3,0.341492291934342,1.0,0.6585077080656581
run_heldout,pileup_sideband,gradient_boosted_trees,4,0.4,0.5,3,0.44001595468185495,0.6666666666666666,0.22665071198481168
run_heldout,pileup_sideband,gradient_boosted_trees,5,0.5,0.6000000000000001,1,0.5117605634036221,1.0,0.4882394365963779
run_heldout,pileup_sideband,gradient_boosted_trees,6,0.6000000000000001,0.7000000000000001,2,0.6432317480901091,0.5,0.14323174809010908
run_heldout,pileup_sideband,gradient_boosted_trees,7,0.7000000000000001,0.8,3,0.7619618159655737,1.0,0.23803818403442634
