row_id,run,run_family,stave,amplitude_log,peak_sample,baseline_ptp,baseline_mad,late_fraction,secondary_peak_frac,dropout_depth_frac,qshape_abs,timing_span_samples,atom,is_rare_atom,harm_flag
496867,57,sample_i_analysis,B2,7.463363045520021,2,7531.0,1335.5,0.0,0.4931113662456946,1.6647531572904708,1.5258364724301872,0.0,baseline_excursion,1,1
555261,60,sample_ii_analysis,B6,7.490250189438488,3,3072.0,1030.0,0.0,0.9754121262922604,0.6429170159262364,0.7052845220031894,0.12316077170418027,baseline_excursion,1,1
188473,39,sample_i_calib,B2,8.57130251706327,4,3149.0,94.5,0.1932387,0.7490998673488725,-0.0,0.14539513095722348,0.0,baseline_excursion,1,0
216082,41,sample_i_calib,B2,9.128696382935672,4,6475.0,330.0,0.22668377,0.644384156266956,-0.0,0.21813808938479384,0.0,baseline_excursion,1,1
429892,55,sample_i_analysis,B2,7.362645270417825,1,3863.0,1271.5,0.0,0.18857142857142858,2.4317460317460315,1.900014333504302,0.0,baseline_excursion,1,1
246523,42,sample_i_calib,B2,8.872206756028303,4,6009.0,464.0,0.21685666,0.5946704067321178,-0.0,0.21296090619651956,0.0,baseline_excursion,1,1
5159,31,sample_i_calib,B2,7.172040773627522,1,3505.0,1034.5,0.0,0.0,4.0472531694199,2.5287172072065354,0.0,baseline_excursion,1,1
522923,59,sample_ii_analysis,B4,7.791935956938058,3,4781.0,1958.0,0.0,0.5268595041322314,0.656198347107438,0.5666704598349831,0.12973072745852288,baseline_excursion,1,1
570844,61,sample_ii_analysis,B2,7.438383530044307,3,3266.0,1209.0,0.0,0.9187757504414361,0.8622719246615657,0.7784027229027566,0.12583515192210815,baseline_excursion,1,0
273614,45,sample_i_analysis,B2,8.915633684587437,6,3388.0,615.5,0.22823973,0.6405022493789029,-0.0,0.09874048910646588,0.0,baseline_excursion,1,0
287710,48,sample_i_analysis,B2,7.984292359998389,3,4890.0,1698.5,0.0,0.6188852906084882,0.4167376853587864,0.47283465796570134,0.0,baseline_excursion,1,1
320309,50,sample_i_analysis,B4,8.370894933798938,4,5467.0,1153.5,0.15501061,0.6554359152483501,-0.0,0.28309391581901155,0.674986210950218,baseline_excursion,1,1
525058,59,sample_ii_analysis,B2,7.940583827104244,7,4458.0,1743.0,0.16317247,0.8376068376068376,0.16025641025641027,0.2826413536668443,4.114466274203844,baseline_excursion,1,1
290126,48,sample_i_analysis,B2,7.197061032550016,2,4906.0,1222.0,0.0,0.30685650056200825,2.312851255151742,1.3624763751476168,0.0,baseline_excursion,1,1
170033,37,sample_i_calib,B2,7.382124365737512,2,7643.0,904.5,0.0,0.0,3.6506849315068495,2.519882948228861,0.0,baseline_excursion,1,1
36511,32,sample_i_calib,B2,7.048386408721883,2,5562.0,642.5,0.0,0.0,4.033913043478261,2.445212058269109,0.0,baseline_excursion,1,1
190014,39,sample_i_calib,B2,7.737616282857904,3,3501.0,1039.5,0.0,0.9589877835951134,0.4598603839441536,0.49935948107073247,0.0,baseline_excursion,1,1
156240,36,sample_i_calib,B2,8.60666819784384,4,3474.0,165.5,0.19689055,0.7296506310590818,-0.0,0.14759350639503555,0.0,baseline_excursion,1,0
279822,47,sample_i_analysis,B2,7.327123292259293,6,3412.0,1202.0,0.0,0.9302631578947368,1.194736842105263,0.8062250215216271,0.13156748907143379,baseline_excursion,1,0
309308,49,sample_i_analysis,B2,7.898782356970309,4,3014.0,604.5,0.0065589254,0.9773486817675455,0.16152989231340512,0.3408054558510451,0.0,baseline_excursion,1,1
181936,37,sample_i_calib,B2,7.961195849003525,3,5452.0,2159.0,0.21539396,0.5241583813012385,-0.0,0.35375289224347933,7.516127931076522,baseline_excursion,1,1
292931,48,sample_i_analysis,B2,8.00202481821611,4,3522.0,706.0,0.006451613,0.904554588077696,0.18385800401875418,0.3513734054371758,0.0,baseline_excursion,1,1
566692,61,sample_ii_analysis,B4,7.920991216912771,4,3015.0,612.5,0.1809237,0.9633194116578899,-0.0,0.3065302147002673,0.1557913739461061,baseline_excursion,1,1
588189,62,sample_ii_analysis,B2,8.722172772102777,5,3075.0,124.5,0.22877118,0.6999918520329178,-0.0,0.13941985607936067,0.0,baseline_excursion,1,0
187319,39,sample_i_calib,B2,7.959101241849157,3,4375.0,1349.5,0.0,0.7399056109071841,0.3819262366719105,0.4201092287653124,0.0,baseline_excursion,1,1
157121,36,sample_i_calib,B2,8.90557995798965,4,6051.0,433.5,0.22121833,0.6186923494302767,-0.0,0.21053614613796987,0.0,baseline_excursion,1,1
530837,59,sample_ii_analysis,B2,8.121777419161074,5,5534.0,2009.0,0.037059236,0.7923351158645277,0.05466428995840761,0.40627263096054905,0.013297346513744923,baseline_excursion,1,1
226754,41,sample_i_calib,B2,7.083807222762497,1,4448.0,1007.5,0.0,0.0,5.477549307595468,3.6319145388548,0.0,baseline_excursion,1,1
142615,35,sample_i_calib,B2,9.032409163483521,4,6131.0,356.0,0.22580595,0.6497789461106465,-0.0,0.20450362161151173,0.0,baseline_excursion,1,1
415753,54,sample_i_analysis,B4,7.183870715062453,2,4590.0,1247.5,0.0,0.2870159453302961,2.1594533029612757,1.2534138425990766,0.2753676790578474,baseline_excursion,1,1
216976,41,sample_i_calib,B2,8.633642004059483,4,5852.0,817.5,0.18978225,0.6155969019852221,-0.0,0.23392760131244905,0.0,baseline_excursion,1,1
519164,59,sample_ii_analysis,B6,7.3727463664043285,3,3712.0,1355.0,0.0,0.7341294783155248,1.1810182275298555,0.8827480144630755,0.02807555521913896,baseline_excursion,1,1
573203,61,sample_ii_analysis,B6,7.357556200910353,3,3312.0,1259.0,0.0,0.8915124441608169,1.0644543714103383,0.8671920498583636,0.037946605430305924,baseline_excursion,1,0
633086,65,sample_ii_analysis,B2,8.58110651715989,6,4526.0,893.0,0.23231418,0.7656220679301933,-0.0,0.12596029804773187,0.0,baseline_excursion,1,1
263639,45,sample_i_analysis,B2,8.657737436408546,4,3656.0,163.5,0.19738531,0.694620665681759,-0.0,0.15504022796020686,0.0,baseline_excursion,1,1
253985,45,sample_i_analysis,B2,8.53119471105205,4,3930.0,292.5,0.17913285,0.7108196074563566,-0.0,0.16445426346439782,0.0,baseline_excursion,1,1
548850,60,sample_ii_analysis,B4,7.253824177133645,2,6857.0,1028.0,0.0,0.0,3.472212389380531,2.299556501199143,0.1967587412745797,baseline_excursion,1,1
233094,42,sample_i_calib,B2,6.917705609835305,1,4433.0,941.5,0.0,0.0,5.794846382556987,3.6271160966483516,0.0,baseline_excursion,1,1
560693,61,sample_ii_analysis,B2,7.717351272185329,3,6027.0,2072.5,0.0,0.11665182546749778,1.3067675868210151,0.9940196581973287,0.0,baseline_excursion,1,1
269118,45,sample_i_analysis,B2,7.8434564043761155,4,3369.0,779.0,0.0,0.9811616954474097,0.28100470957613816,0.41298270097667494,0.0,baseline_excursion,1,1
152389,36,sample_i_calib,B2,7.165879799191592,0,4088.0,1127.0,0.0,0.0,4.7069965210668725,3.164839339104475,0.0,baseline_excursion,1,1
222777,41,sample_i_calib,B2,7.484087704950247,2,5731.0,1710.0,0.0,0.308405960078718,1.818105144784931,1.2388717328456538,0.0,baseline_excursion,1,1
