method,axis,stratum,nominal_coverage,heldout_run,n_train_rows,n_train_runs,n_test_rows,calibration_mode,interval_center_ns,half_width_ns,interval_width_ns,coverage,coverage_error,abs_coverage_error
traditional_s05d_static_priors,topology,downstream_only,0.68,61,17283,20,4245,same_rate_atom,0.729043000627775,7.237462129956948,14.474924259913896,0.6577149587750295,-0.022285041224970548,0.022285041224970548
traditional_s05d_static_priors,topology,downstream_only,0.68,62,17695,20,3833,same_rate_atom,0.864387792798493,7.396316537369567,14.792633074739134,0.7164101226193582,0.036410122619358165,0.036410122619358165
traditional_s05d_static_priors,topology,downstream_only,0.68,63,19712,20,1816,same_rate_atom,0.8339838748454884,7.378392542203436,14.756785084406872,0.7422907488986784,0.06229074889867836,0.06229074889867836
traditional_s05d_static_priors,topology,downstream_only,0.68,65,21130,20,398,same_rate_atom,1.0232332771088872,7.275223047180335,14.55044609436067,0.678391959798995,-0.0016080402010050232,0.0016080402010050232
traditional_s05d_static_priors,topology,downstream_only,0.95,44,21483,20,45,same_rate_atom,1.0117640346410852,15.86250878857897,31.72501757715794,0.9777777777777777,0.02777777777777779,0.02777777777777779
traditional_s05d_static_priors,topology,downstream_only,0.95,45,21034,20,494,same_rate_atom,1.052052153192118,15.842495484478437,31.684990968956875,0.9271255060728745,-0.022874493927125483,0.022874493927125483
traditional_s05d_static_priors,topology,downstream_only,0.95,47,21484,20,44,same_rate_atom,1.0201295467825526,15.861531367627048,31.723062735254096,0.9545454545454546,0.00454545454545463,0.00454545454545463
traditional_s05d_static_priors,topology,downstream_only,0.95,48,21222,20,306,same_rate_atom,1.0389521515696325,15.877689177159171,31.755378354318342,0.954248366013072,0.004248366013071991,0.004248366013071991
traditional_s05d_static_priors,topology,downstream_only,0.95,49,21206,20,322,same_rate_atom,1.04382244290426,15.869651694304384,31.739303388608768,0.9440993788819876,-0.0059006211180123724,0.0059006211180123724
traditional_s05d_static_priors,topology,downstream_only,0.95,50,21193,20,335,same_rate_atom,1.057064632339276,15.855090499269597,31.710180998539194,0.9283582089552239,-0.021641791044776038,0.021641791044776038
traditional_s05d_static_priors,topology,downstream_only,0.95,51,21354,20,174,same_rate_atom,1.0478817742947282,15.77651144949703,31.55302289899406,0.7931034482758621,-0.15689655172413786,0.15689655172413786
traditional_s05d_static_priors,topology,downstream_only,0.95,52,21433,20,95,same_rate_atom,1.0206756601953058,15.858885486976506,31.717770973953012,0.9368421052631579,-0.013157894736842035,0.013157894736842035
traditional_s05d_static_priors,topology,downstream_only,0.95,53,21221,20,307,same_rate_atom,1.0868455718023695,15.725307807465208,31.450615614930417,0.7947882736156352,-0.15521172638436476,0.15521172638436476
traditional_s05d_static_priors,topology,downstream_only,0.95,54,21247,20,281,same_rate_atom,1.0589247886426438,15.821198040168888,31.642396080337775,0.8896797153024911,-0.06032028469750883,0.06032028469750883
traditional_s05d_static_priors,topology,downstream_only,0.95,55,21311,20,217,same_rate_atom,1.0495320798318404,15.792558387282742,31.585116774565485,0.8433179723502304,-0.10668202764976953,0.10668202764976953
traditional_s05d_static_priors,topology,downstream_only,0.95,56,21068,20,460,same_rate_atom,1.0574284115755235,15.801593412722463,31.603186825444926,0.9,-0.04999999999999993,0.04999999999999993
traditional_s05d_static_priors,topology,downstream_only,0.95,57,21181,20,347,same_rate_atom,1.0980519309834331,15.869701205436677,31.739402410873353,0.9250720461095101,-0.02492795389048985,0.02492795389048985
traditional_s05d_static_priors,topology,downstream_only,0.95,58,21175,20,353,same_rate_atom,1.049492304936662,15.82410062692556,31.64820125385112,0.9036827195467422,-0.04631728045325778,0.04631728045325778
traditional_s05d_static_priors,topology,downstream_only,0.95,59,17775,20,3753,same_rate_atom,1.0520978252856468,16.324220241496974,32.64844048299395,0.9776179056754596,0.02761790567545963,0.02761790567545963
traditional_s05d_static_priors,topology,downstream_only,0.95,60,17828,20,3700,same_rate_atom,0.9067429134392906,16.03941431188221,32.07882862376442,0.9643243243243244,0.0143243243243244,0.0143243243243244
traditional_s05d_static_priors,topology,downstream_only,0.95,61,17283,20,4245,same_rate_atom,0.729043000627775,15.523271764382727,31.046543528765454,0.9335689045936396,-0.01643109540636034,0.01643109540636034
traditional_s05d_static_priors,topology,downstream_only,0.95,62,17695,20,3833,same_rate_atom,0.864387792798493,15.9079384519024,31.8158769038048,0.9569527785024785,0.0069527785024785516,0.0069527785024785516
traditional_s05d_static_priors,topology,downstream_only,0.95,63,19712,20,1816,same_rate_atom,0.8339838748454884,15.994046135706371,31.988092271412743,0.9763215859030837,0.026321585903083755,0.026321585903083755
traditional_s05d_static_priors,topology,downstream_only,0.95,65,21130,20,398,same_rate_atom,1.0232332771088872,15.890013884255216,31.780027768510433,0.9673366834170855,0.017336683417085497,0.017336683417085497
ridge,rate_residual_quantile,high_rate_residual,0.68,44,5461,6,169,same_rate_atom,-0.8350264099539467,9.37626256391091,18.75252512782182,0.6094674556213018,-0.07053254437869827,0.07053254437869827
ridge,rate_residual_quantile,high_rate_residual,0.68,45,3843,6,1787,same_rate_atom,-0.8593382247681927,9.01440566113736,18.02881132227472,0.621152770005596,-0.05884722999440406,0.05884722999440406
ridge,rate_residual_quantile,high_rate_residual,0.68,47,5474,6,156,same_rate_atom,-0.6808346448838487,9.507406845281164,19.014813690562328,0.7435897435897436,0.06358974358974356,0.06358974358974356
ridge,rate_residual_quantile,high_rate_residual,0.68,48,4532,6,1098,same_rate_atom,-0.9142525441702121,9.668414189460389,19.336828378920778,0.73224043715847,0.05224043715846993,0.05224043715846993
ridge,rate_residual_quantile,high_rate_residual,0.68,49,4444,6,1186,same_rate_atom,-0.49347968066170544,9.572063015184229,19.144126030368458,0.6964586846543002,0.016458684654300115,0.016458684654300115
ridge,rate_residual_quantile,high_rate_residual,0.68,57,4409,6,1221,same_rate_atom,-0.7773477937033433,9.461104079860906,18.922208159721812,0.6855036855036855,0.005503685503685407,0.005503685503685407
ridge,rate_residual_quantile,high_rate_residual,0.95,44,5461,6,169,same_rate_atom,-0.8350264099539467,27.154594176002252,54.309188352004504,0.9585798816568047,0.008579881656804789,0.008579881656804789
ridge,rate_residual_quantile,high_rate_residual,0.95,45,3843,6,1787,same_rate_atom,-0.8593382247681927,25.759871474292822,51.519742948585645,0.9334079462786794,-0.016592053721320554,0.016592053721320554
ridge,rate_residual_quantile,high_rate_residual,0.95,47,5474,6,156,same_rate_atom,-0.6808346448838487,27.06238684767259,54.12477369534518,0.9551282051282052,0.005128205128205221,0.005128205128205221
ridge,rate_residual_quantile,high_rate_residual,0.95,48,4532,6,1098,same_rate_atom,-0.9142525441702121,27.14560591440254,54.29121182880508,0.9508196721311475,0.0008196721311475308,0.0008196721311475308
ridge,rate_residual_quantile,high_rate_residual,0.95,49,4444,6,1186,same_rate_atom,-0.49347968066170544,27.59088309962815,55.1817661992563,0.9595278246205734,0.009527824620573444,0.009527824620573444
ridge,rate_residual_quantile,high_rate_residual,0.95,57,4409,6,1221,same_rate_atom,-0.7773477937033433,27.451579532891294,54.90315906578259,0.9574119574119574,0.007411957411957437,0.007411957411957437
ridge,rate_residual_quantile,low_rate_residual,0.68,51,16096,6,616,same_rate_atom,0.43296969245185996,6.782381248485388,13.564762496970776,0.5032467532467533,-0.17675324675324677,0.17675324675324677
ridge,rate_residual_quantile,low_rate_residual,0.68,52,16400,6,312,same_rate_atom,0.35923109093781147,6.847086380772687,13.694172761545374,0.5576923076923077,-0.12230769230769234,0.12230769230769234
ridge,rate_residual_quantile,low_rate_residual,0.68,53,15592,6,1120,same_rate_atom,0.33761849059969484,6.703569919758268,13.407139839516535,0.53125,-0.14875000000000005,0.14875000000000005
ridge,rate_residual_quantile,low_rate_residual,0.68,55,15956,6,756,same_rate_atom,0.44850770487190417,6.707875804128695,13.41575160825739,0.43783068783068785,-0.2421693121693122,0.2421693121693122
ridge,rate_residual_quantile,low_rate_residual,0.68,58,15505,6,1207,same_rate_atom,0.5875189780306695,6.664047103270864,13.328094206541728,0.49212924606462305,-0.187870753935377,0.187870753935377
ridge,rate_residual_quantile,low_rate_residual,0.68,59,5525,6,11187,same_rate_atom,-1.2866047264191245,9.177769851027069,18.355539702054138,0.8275677125234647,0.14756771252346468,0.14756771252346468
ridge,rate_residual_quantile,low_rate_residual,0.68,65,15198,6,1514,same_rate_atom,0.45988348408029206,6.807925300582427,13.615850601164855,0.6162483487450462,-0.06375165125495386,0.06375165125495386
ridge,rate_residual_quantile,low_rate_residual,0.95,51,16096,6,616,same_rate_atom,0.43296969245185996,20.15003722701515,40.3000744540303,0.900974025974026,-0.04902597402597397,0.04902597402597397
ridge,rate_residual_quantile,low_rate_residual,0.95,52,16400,6,312,same_rate_atom,0.35923109093781147,20.37203606233489,40.74407212466978,0.9294871794871795,-0.02051282051282044,0.02051282051282044
ridge,rate_residual_quantile,low_rate_residual,0.95,53,15592,6,1120,same_rate_atom,0.33761849059969484,19.721559460145492,39.443118920290985,0.8866071428571428,-0.06339285714285714,0.06339285714285714
ridge,rate_residual_quantile,low_rate_residual,0.95,55,15956,6,756,same_rate_atom,0.44850770487190417,20.015854807103686,40.03170961420737,0.8888888888888888,-0.061111111111111116,0.061111111111111116
ridge,rate_residual_quantile,low_rate_residual,0.95,58,15505,6,1207,same_rate_atom,0.5875189780306695,19.936161057698474,39.87232211539695,0.9047224523612262,-0.045277547638773785,0.045277547638773785
ridge,rate_residual_quantile,low_rate_residual,0.95,59,5525,6,11187,same_rate_atom,-1.2866047264191245,27.55209155651507,55.10418311303014,0.9871279163314561,0.03712791633145618,0.03712791633145618
ridge,rate_residual_quantile,low_rate_residual,0.95,65,15198,6,1514,same_rate_atom,0.45988348408029206,20.125898126285474,40.25179625257095,0.9286657859973579,-0.021334214002642016,0.021334214002642016
ridge,rate_residual_quantile,mid_rate_residual,0.68,50,41853,6,1289,same_rate_atom,0.5405730773831958,6.628071987292323,13.256143974584646,0.39798293250581845,-0.2820170674941816,0.2820170674941816
ridge,rate_residual_quantile,mid_rate_residual,0.68,54,42089,6,1053,same_rate_atom,0.4826851713572706,6.687189146193564,13.374378292387128,0.47293447293447294,-0.2070655270655271,0.2070655270655271
ridge,rate_residual_quantile,mid_rate_residual,0.68,56,41473,6,1669,same_rate_atom,0.5317947027338384,6.615457755517854,13.230915511035708,0.4463750748951468,-0.23362492510485328,0.23362492510485328
ridge,rate_residual_quantile,mid_rate_residual,0.68,60,32618,6,10524,same_rate_atom,0.654808899482397,6.840566606844752,13.681133213689504,0.6941277080957811,0.01412770809578101,0.01412770809578101
ridge,rate_residual_quantile,mid_rate_residual,0.68,61,31287,6,11855,same_rate_atom,0.0562779515835785,6.941910277481042,13.883820554962083,0.706790383804302,0.026790383804301987,0.026790383804301987
ridge,rate_residual_quantile,mid_rate_residual,0.68,62,32206,6,10936,same_rate_atom,0.16994141772431787,7.126820107575973,14.253640215151947,0.7479882955376738,0.06798829553767372,0.06798829553767372
ridge,rate_residual_quantile,mid_rate_residual,0.68,63,37326,6,5816,same_rate_atom,0.5881247077343432,6.743857456711471,13.487714913422941,0.6671251719394773,-0.012874828060522758,0.012874828060522758
ridge,rate_residual_quantile,mid_rate_residual,0.95,50,41853,6,1289,same_rate_atom,0.5405730773831958,17.609401688831113,35.218803377662226,0.8184639255236618,-0.1315360744763382,0.1315360744763382
ridge,rate_residual_quantile,mid_rate_residual,0.95,54,42089,6,1053,same_rate_atom,0.4826851713572706,17.83557335117951,35.67114670235902,0.862298195631529,-0.08770180436847097,0.08770180436847097
ridge,rate_residual_quantile,mid_rate_residual,0.95,56,41473,6,1669,same_rate_atom,0.5317947027338384,17.526951548613614,35.05390309722723,0.8364289994008388,-0.11357100059916114,0.11357100059916114
ridge,rate_residual_quantile,mid_rate_residual,0.95,60,32618,6,10524,same_rate_atom,0.654808899482397,18.578721275215276,37.15744255043055,0.9627518053971874,0.012751805397187455,0.012751805397187455
ridge,rate_residual_quantile,mid_rate_residual,0.95,61,31287,6,11855,same_rate_atom,0.0562779515835785,18.857661331527467,37.715322663054934,0.9708140025305778,0.020814002530577858,0.020814002530577858
ridge,rate_residual_quantile,mid_rate_residual,0.95,62,32206,6,10936,same_rate_atom,0.16994141772431787,18.769192412348747,37.538384824697495,0.9692757863935626,0.019275786393562644,0.019275786393562644
ridge,rate_residual_quantile,mid_rate_residual,0.95,63,37326,6,5816,same_rate_atom,0.5881247077343432,17.850101114168996,35.70020222833799,0.9338033012379643,-0.016196698762035666,0.016196698762035666
ridge,current_group,low_current_2nA,0.68,47,65328,20,156,fallback_all_rate_atoms,0.36243269739813233,7.043264920330987,14.086529840661974,0.5512820512820513,-0.12871794871794873,0.12871794871794873
ridge,current_group,low_current_2nA,0.95,47,65328,20,156,fallback_all_rate_atoms,0.36243269739813233,19.43643870115811,38.87287740231622,0.9423076923076923,-0.007692307692307665,0.007692307692307665
ridge,current_group,nominal_current_20nA,0.68,44,65146,18,169,same_rate_atom,0.35954168924358376,7.03602146767558,14.07204293535116,0.5443786982248521,-0.13562130177514797,0.13562130177514797
ridge,current_group,nominal_current_20nA,0.68,45,63528,18,1787,same_rate_atom,0.3753145111793897,6.950937855653753,13.901875711307506,0.493564633463906,-0.18643536653609405,0.18643536653609405
ridge,current_group,nominal_current_20nA,0.68,48,64217,18,1098,same_rate_atom,0.3694946823743708,7.018305220466528,14.036610440933057,0.604735883424408,-0.07526411657559207,0.07526411657559207
ridge,current_group,nominal_current_20nA,0.68,49,64129,18,1186,same_rate_atom,0.3927943984488804,6.99776261941612,13.99552523883224,0.5497470489038786,-0.13025295109612145,0.13025295109612145
ridge,current_group,nominal_current_20nA,0.68,50,64026,18,1289,same_rate_atom,0.4242577121250052,6.951369456971664,13.902738913943328,0.4197051978277735,-0.26029480217222656,0.26029480217222656
ridge,current_group,nominal_current_20nA,0.68,51,64699,18,616,same_rate_atom,0.3804521427536992,7.015259266124591,14.030518532249182,0.5243506493506493,-0.1556493506493507,0.1556493506493507
ridge,current_group,nominal_current_20nA,0.68,52,65003,18,312,same_rate_atom,0.3597238426155021,7.0338411969072725,14.067682393814545,0.5737179487179487,-0.10628205128205137,0.10628205128205137
ridge,current_group,nominal_current_20nA,0.68,53,64195,18,1120,same_rate_atom,0.3539537506472983,6.99889488908081,13.99778977816162,0.5464285714285714,-0.13357142857142867,0.13357142857142867
ridge,current_group,nominal_current_20nA,0.68,54,64262,18,1053,same_rate_atom,0.38259708771717627,6.989490466876258,13.978980933752515,0.4976258309591643,-0.18237416904083575,0.18237416904083575
ridge,current_group,nominal_current_20nA,0.68,55,64559,18,756,same_rate_atom,0.386514113225625,6.997530488955114,13.995060977910228,0.46825396825396826,-0.2117460317460318,0.2117460317460318
ridge,current_group,nominal_current_20nA,0.68,56,63646,18,1669,same_rate_atom,0.41643959866327995,6.9421748143179,13.8843496286358,0.46375074895146795,-0.2162492510485321,0.2162492510485321
ridge,current_group,nominal_current_20nA,0.68,57,64094,18,1221,same_rate_atom,0.37884573005430056,7.00060002819155,14.0012000563831,0.561015561015561,-0.118984438984439,0.118984438984439
ridge,current_group,nominal_current_20nA,0.68,58,64108,18,1207,same_rate_atom,0.42163576244971573,6.994492127945822,13.988984255891644,0.5219552609776305,-0.1580447390223696,0.1580447390223696
ridge,current_group,nominal_current_20nA,0.68,59,54128,18,11187,same_rate_atom,0.22522739425512178,7.327638474751982,14.655276949503964,0.7662465361580406,0.08624653615804057,0.08624653615804057
ridge,current_group,nominal_current_20nA,0.68,60,54791,18,10524,same_rate_atom,0.4782080678552807,7.141861636188122,14.283723272376244,0.7127518053971874,0.03275180539718736,0.03275180539718736
ridge,current_group,nominal_current_20nA,0.68,61,53460,18,11855,same_rate_atom,0.10182740029491341,7.1871000613215354,14.374200122643071,0.7209616195698018,0.04096161956980171,0.04096161956980171
ridge,current_group,nominal_current_20nA,0.68,62,54379,18,10936,same_rate_atom,0.1756288101996206,7.287205445282185,14.57441089056437,0.755760790051207,0.07576079005120695,0.07576079005120695
ridge,current_group,nominal_current_20nA,0.68,63,59499,18,5816,same_rate_atom,0.4430212953985939,7.044449020374587,14.088898040749173,0.6812242090784044,0.0012242090784043702,0.0012242090784043702
ridge,current_group,nominal_current_20nA,0.68,65,63801,18,1514,same_rate_atom,0.3892528308252092,7.024233231155963,14.048466462311927,0.6327608982826949,-0.047239101717305165,0.047239101717305165
ridge,current_group,nominal_current_20nA,0.95,44,65146,18,169,same_rate_atom,0.35954168924358376,19.419519729672757,38.839039459345514,0.9112426035502958,-0.03875739644970411,0.03875739644970411
ridge,current_group,nominal_current_20nA,0.95,45,63528,18,1787,same_rate_atom,0.3753145111793897,19.11556554707044,38.23113109414088,0.8858421936205931,-0.06415780637940682,0.06415780637940682
ridge,current_group,nominal_current_20nA,0.95,48,64217,18,1098,same_rate_atom,0.3694946823743708,19.284870526458192,38.569741052916385,0.8989071038251366,-0.051092896174863345,0.051092896174863345
ridge,current_group,nominal_current_20nA,0.95,49,64129,18,1186,same_rate_atom,0.3927943984488804,19.276980064760632,38.553960129521265,0.903035413153457,-0.04696458684654292,0.04696458684654292
ridge,current_group,nominal_current_20nA,0.95,50,64026,18,1289,same_rate_atom,0.4242577121250052,19.109148968210143,38.218297936420285,0.8533747090768037,-0.09662529092319627,0.09662529092319627
ridge,current_group,nominal_current_20nA,0.95,51,64699,18,616,same_rate_atom,0.3804521427536992,19.33533479818182,38.67066959636364,0.8912337662337663,-0.05876623376623369,0.05876623376623369
ridge,current_group,nominal_current_20nA,0.95,52,65003,18,312,same_rate_atom,0.3597238426155021,19.40075488231661,38.80150976463322,0.9198717948717948,-0.030128205128205132,0.030128205128205132
ridge,current_group,nominal_current_20nA,0.95,53,64195,18,1120,same_rate_atom,0.3539537506472983,19.216179412309113,38.43235882461823,0.88125,-0.06874999999999998,0.06874999999999998
ridge,current_group,nominal_current_20nA,0.95,54,64262,18,1053,same_rate_atom,0.38259708771717627,19.27670817054802,38.55341634109604,0.8945868945868946,-0.0554131054131054,0.0554131054131054
ridge,current_group,nominal_current_20nA,0.95,55,64559,18,756,same_rate_atom,0.386514113225625,19.286449926988585,38.57289985397717,0.8822751322751323,-0.06772486772486763,0.06772486772486763
ridge,current_group,nominal_current_20nA,0.95,56,63646,18,1669,same_rate_atom,0.41643959866327995,19.048678442123446,38.09735688424689,0.8609946075494308,-0.08900539245056915,0.08900539245056915
ridge,current_group,nominal_current_20nA,0.95,57,64094,18,1221,same_rate_atom,0.37884573005430056,19.294588624971276,38.58917724994255,0.9099099099099099,-0.040090090090090014,0.040090090090090014
ridge,current_group,nominal_current_20nA,0.95,58,64108,18,1207,same_rate_atom,0.42163576244971573,19.27205429857856,38.54410859715712,0.8989229494614748,-0.05107705053852518,0.05107705053852518
ridge,current_group,nominal_current_20nA,0.95,59,54128,18,11187,same_rate_atom,0.22522739425512178,19.88187817506552,39.76375635013104,0.9668365066595155,0.016836506659515527,0.016836506659515527
ridge,current_group,nominal_current_20nA,0.95,60,54791,18,10524,same_rate_atom,0.4782080678552807,20.035205237783334,40.07041047556667,0.9707335613835044,0.020733561383504462,0.020733561383504462
ridge,current_group,nominal_current_20nA,0.95,61,53460,18,11855,same_rate_atom,0.10182740029491341,20.20360616817815,40.4072123363563,0.9754533951919021,0.02545339519190215,0.02545339519190215
ridge,current_group,nominal_current_20nA,0.95,62,54379,18,10936,same_rate_atom,0.1756288101996206,20.14748665046732,40.29497330093464,0.9753108997805413,0.02531089978054135,0.02531089978054135
ridge,current_group,nominal_current_20nA,0.95,63,59499,18,5816,same_rate_atom,0.4430212953985939,19.37646340188928,38.75292680377856,0.9460110041265475,-0.003988995873452472,0.003988995873452472
ridge,current_group,nominal_current_20nA,0.95,65,63801,18,1514,same_rate_atom,0.3892528308252092,19.306236251070132,38.612472502140264,0.9200792602377807,-0.029920739762219206,0.029920739762219206
ridge,topology,B2_containing,0.68,44,43832,20,124,same_rate_atom,0.0063567187738652504,7.361993950382996,14.723987900765993,0.5887096774193549,-0.09129032258064518,0.09129032258064518
ridge,topology,B2_containing,0.68,45,42663,20,1293,same_rate_atom,0.0146924939675563,7.269350883044874,14.538701766089748,0.5135344160866203,-0.16646558391337973,0.16646558391337973
ridge,topology,B2_containing,0.68,47,43844,20,112,same_rate_atom,0.01643974999471665,7.362627482365984,14.725254964731969,0.5625,-0.11750000000000005,0.11750000000000005
ridge,topology,B2_containing,0.68,48,43164,20,792,same_rate_atom,0.00717532153042235,7.343785899924237,14.687571799848474,0.6136363636363636,-0.0663636363636364,0.0663636363636364
ridge,topology,B2_containing,0.68,49,43092,20,864,same_rate_atom,0.0396836400804347,7.315599623168493,14.631199246336987,0.5486111111111112,-0.1313888888888889,0.1313888888888889
ridge,topology,B2_containing,0.68,50,43002,20,954,same_rate_atom,0.0492353584296168,7.27291173223546,14.54582346447092,0.46226415094339623,-0.21773584905660381,0.21773584905660381
ridge,topology,B2_containing,0.68,51,43514,20,442,same_rate_atom,0.017412543840644,7.3409491700197504,14.681898340039501,0.5294117647058824,-0.1505882352941177,0.1505882352941177
ridge,topology,B2_containing,0.68,52,43739,20,217,same_rate_atom,0.004738106756562,7.352907260211102,14.705814520422203,0.5483870967741935,-0.13161290322580654,0.13161290322580654
ridge,topology,B2_containing,0.68,53,43143,20,813,same_rate_atom,-0.0144941056549274,7.305137770042765,14.61027554008553,0.5129151291512916,-0.1670848708487085,0.1670848708487085
ridge,topology,B2_containing,0.68,54,43184,20,772,same_rate_atom,0.02120978447823075,7.315325684124503,14.630651368249007,0.5310880829015544,-0.14891191709844565,0.14891191709844565
ridge,topology,B2_containing,0.68,55,43417,20,539,same_rate_atom,0.0251453544064677,7.316473222847483,14.632946445694966,0.4675324675324675,-0.21246753246753253,0.21246753246753253
ridge,topology,B2_containing,0.68,56,42747,20,1209,same_rate_atom,0.0379560597041885,7.248142760287559,14.496285520575118,0.46484698097601324,-0.2151530190239868,0.2151530190239868
ridge,topology,B2_containing,0.68,57,43082,20,874,same_rate_atom,0.01578386512026975,7.320581135205461,14.641162270410922,0.5652173913043478,-0.11478260869565227,0.11478260869565227
ridge,topology,B2_containing,0.68,58,43102,20,854,same_rate_atom,0.061256717507713596,7.312102606290414,14.624205212580828,0.5292740046838408,-0.15072599531615927,0.15072599531615927
ridge,topology,B2_containing,0.68,59,36522,20,7434,same_rate_atom,-0.1483023912316453,7.613202901735627,15.226405803471254,0.7536992198009147,0.07369921980091465,0.07369921980091465
ridge,topology,B2_containing,0.68,60,37132,20,6824,same_rate_atom,0.17535553357658054,7.54684504792455,15.0936900958491,0.7337338804220399,0.05373388042203986,0.05373388042203986
ridge,topology,B2_containing,0.68,61,36346,20,7610,same_rate_atom,-0.22051288913807626,7.587840231276328,15.175680462552656,0.7473061760840999,0.06730617608409983,0.06730617608409983
ridge,topology,B2_containing,0.68,62,36853,20,7103,same_rate_atom,-0.166436194770978,7.5997146537071405,15.199429307414281,0.7550330846121357,0.07503308461213565,0.07503308461213565
ridge,topology,B2_containing,0.68,63,39956,20,4000,same_rate_atom,0.13416056530946335,7.324023454050684,14.648046908101367,0.6525,-0.02750000000000008,0.02750000000000008
ridge,topology,B2_containing,0.68,65,42840,20,1116,same_rate_atom,0.0313835752274165,7.347773470323226,14.695546940646452,0.6335125448028673,-0.04648745519713271,0.04648745519713271
ridge,topology,B2_containing,0.95,44,43832,20,124,same_rate_atom,0.0063567187738652504,21.10627303137702,42.21254606275404,0.8870967741935484,-0.06290322580645158,0.06290322580645158
ridge,topology,B2_containing,0.95,45,42663,20,1293,same_rate_atom,0.0146924939675563,20.79841630536187,41.59683261072374,0.8785769528228925,-0.07142304717710746,0.07142304717710746
ridge,topology,B2_containing,0.95,47,43844,20,112,same_rate_atom,0.01643974999471665,21.14091674960602,42.28183349921204,0.9375,-0.012499999999999956,0.012499999999999956
ridge,topology,B2_containing,0.95,48,43164,20,792,same_rate_atom,0.00717532153042235,20.997334539473513,41.99466907894703,0.9065656565656566,-0.04343434343434338,0.04343434343434338
ridge,topology,B2_containing,0.95,49,43092,20,864,same_rate_atom,0.0396836400804347,21.031083573190486,42.06216714638097,0.9189814814814815,-0.031018518518518445,0.031018518518518445
ridge,topology,B2_containing,0.95,50,43002,20,954,same_rate_atom,0.0492353584296168,20.899620446860766,41.79924089372153,0.8846960167714885,-0.0653039832285115,0.0653039832285115
ridge,topology,B2_containing,0.95,51,43514,20,442,same_rate_atom,0.017412543840644,21.03206581622981,42.06413163245962,0.8959276018099548,-0.05407239819004517,0.05407239819004517
ridge,topology,B2_containing,0.95,52,43739,20,217,same_rate_atom,0.004738106756562,21.102947426735476,42.20589485347095,0.9078341013824884,-0.04216589861751152,0.04216589861751152
ridge,topology,B2_containing,0.95,53,43143,20,813,same_rate_atom,-0.0144941056549274,20.84002611658503,41.68005223317006,0.8573185731857319,-0.09268142681426805,0.09268142681426805
ridge,topology,B2_containing,0.95,54,43184,20,772,same_rate_atom,0.02120978447823075,20.934387620959846,41.86877524191969,0.8860103626943006,-0.0639896373056994,0.0639896373056994
ridge,topology,B2_containing,0.95,55,43417,20,539,same_rate_atom,0.0251453544064677,21.00059598737771,42.00119197475542,0.8849721706864564,-0.06502782931354356,0.06502782931354356
ridge,topology,B2_containing,0.95,56,42747,20,1209,same_rate_atom,0.0379560597041885,20.757719836828777,41.51543967365755,0.8684863523573201,-0.08151364764267988,0.08151364764267988
ridge,topology,B2_containing,0.95,57,43082,20,874,same_rate_atom,0.01578386512026975,21.012485822297258,42.024971644594515,0.9153318077803204,-0.03466819221967954,0.03466819221967954
ridge,topology,B2_containing,0.95,58,43102,20,854,same_rate_atom,0.061256717507713596,20.98466280590669,41.96932561181338,0.9074941451990632,-0.042505854800936715,0.042505854800936715
ridge,topology,B2_containing,0.95,59,36522,20,7434,same_rate_atom,-0.1483023912316453,21.65481210694794,43.30962421389588,0.9650255582458972,0.015025558245897241,0.015025558245897241
ridge,topology,B2_containing,0.95,60,37132,20,6824,same_rate_atom,0.17535553357658054,21.94514085781721,43.89028171563442,0.97552754982415,0.025527549824150064,0.025527549824150064
ridge,topology,B2_containing,0.95,61,36346,20,7610,same_rate_atom,-0.22051288913807626,22.16996326730857,44.33992653461714,0.9793692509855453,0.029369250985545325,0.029369250985545325
ridge,topology,B2_containing,0.95,62,36853,20,7103,same_rate_atom,-0.166436194770978,21.930041695219636,43.86008339043927,0.9742362382092074,0.024236238209207395,0.024236238209207395
ridge,topology,B2_containing,0.95,63,39956,20,4000,same_rate_atom,0.13416056530946335,21.02763888607162,42.05527777214324,0.94225,-0.007749999999999924,0.007749999999999924
ridge,topology,B2_containing,0.95,65,42840,20,1116,same_rate_atom,0.0313835752274165,21.017591823982787,42.035183647965574,0.9238351254480287,-0.02616487455197125,0.02616487455197125
ridge,topology,downstream_only,0.68,44,21483,20,45,same_rate_atom,0.99764974129113,6.356531021541421,12.713062043082841,0.4222222222222222,-0.25777777777777783,0.25777777777777783
ridge,topology,downstream_only,0.68,45,21034,20,494,same_rate_atom,1.016136164413085,6.2900127535464385,12.580025507092877,0.46153846153846156,-0.21846153846153848,0.21846153846153848
ridge,topology,downstream_only,0.68,47,21484,20,44,same_rate_atom,1.0025887402615339,6.3648297939780685,12.729659587956137,0.5227272727272727,-0.15727272727272734,0.15727272727272734
ridge,topology,downstream_only,0.68,48,21222,20,306,same_rate_atom,1.0123506899992207,6.35717615236737,12.71435230473474,0.6013071895424836,-0.07869281045751642,0.07869281045751642
ridge,topology,downstream_only,0.68,49,21206,20,322,same_rate_atom,1.0112441802444447,6.341005143740569,12.682010287481138,0.562111801242236,-0.11788819875776402,0.11788819875776402
ridge,topology,downstream_only,0.68,50,21193,20,335,same_rate_atom,1.0844415728906385,6.273844872947925,12.54768974589585,0.3283582089552239,-0.35164179104477616,0.35164179104477616
