method,axis,stratum,nominal_coverage,n_runs,n_pair_rows,coverage,coverage_ci_low,coverage_ci_high,coverage_error,abs_coverage_error,mean_interval_width_ns,interval_width_ci_low_ns,interval_width_ci_high_ns,fallback_fraction
pair_median,rate_residual_quantile,mid_rate_residual,0.68,7,43142,0.6919475221362014,0.5874604037511193,0.7426366642279797,0.011947522136201316,0.011947522136201316,3.7973284135199696,3.6232308617054656,3.8911562514854627,0.0
pair_median,rate_residual_quantile,mid_rate_residual,0.95,7,43142,0.9506976959807149,0.8422512462832767,0.974038161866751,0.0006976959807148964,0.0006976959807148964,71.7945321726279,57.472468013420446,75.28633466977189,0.0
pair_median,topology,B2_containing,0.68,20,43946,0.6931461338915942,0.5788121910572249,0.7601220523712628,0.013146133891594136,0.013146133891594136,4.940162486034339,4.737141693770235,5.101325970572066,0.0
pair_median,topology,B2_containing,0.95,20,43946,0.9491421289764711,0.8863866414990501,0.9737986949906139,-0.0008578710235288556,0.0008578710235288556,143.02859634915265,135.41550768237826,146.42009846621335,0.0
pair_median,topology,downstream_only,0.68,20,21525,0.6791637630662021,0.6650803063717067,0.6872089021742793,-0.0008362369337979736,0.0008362369337979736,3.460191145204639,3.447097855485642,3.469924768196207,0.0
pair_median,topology,downstream_only,0.95,20,21525,0.9496864111498258,0.9392824179069842,0.9569680083284515,-0.0003135888501741846,0.0003135888501741846,7.354228951433479,7.3160501747688516,7.385636867266639,0.0
pool_label_control,current_group,low_current_2nA,0.68,1,156,0.038461538461538464,0.038461538461538464,0.038461538461538464,-0.6415384615384616,0.6415384615384616,14.276720447155366,14.276720447155366,14.276720447155366,1.0
pool_label_control,current_group,low_current_2nA,0.95,1,156,0.8974358974358975,0.8974358974358975,0.8974358974358975,-0.05256410256410249,0.05256410256410249,78.73359527277339,78.73359527277339,78.73359527277339,1.0
pool_label_control,current_group,nominal_current_20nA,0.68,19,65315,0.6958738421495828,0.48189182553710586,0.7813257904427872,0.015873842149582762,0.015873842149582762,14.87802243433636,14.439242237224004,15.105132336996018,0.0
pool_label_control,current_group,nominal_current_20nA,0.95,19,65315,0.9511444538008115,0.9080453851674302,0.967847195842938,0.001144453800811518,0.001144453800811518,87.09326370225166,82.32049169129655,89.36483582429467,0.0
pool_label_control,rate_residual_quantile,high_rate_residual,0.68,6,5617,0.6444721381520384,0.4922804924594156,0.7460214254067674,-0.03552786184796164,0.03552786184796164,12.867495931164068,11.916489744466169,13.600265022582967,0.0
pool_label_control,rate_residual_quantile,high_rate_residual,0.95,6,5617,0.9499732953533915,0.9365633842594597,0.9602105849032337,-2.670464660847749e-05,2.670464660847749e-05,186.34657578109963,182.35631931590095,189.1418698935287,0.0
pool_label_control,rate_residual_quantile,low_rate_residual,0.68,7,16712,0.7532910483484921,0.1856233853497349,0.8613323409381304,0.0732910483484921,0.0732910483484921,24.173970292505132,12.544004633888862,28.038216331399816,0.0
pool_label_control,rate_residual_quantile,low_rate_residual,0.95,7,16712,0.9505146002872188,0.8106468266932613,0.9823324244517351,0.000514600287218836,0.000514600287218836,149.42697785904733,86.16530492421106,170.77157683120805,0.0
