method,heldout_run,n,q_template_mse,tail_mse,live10_abs_error_ns,tau_eff_abs_error_ns,timing_abs_error_ns,secondary_abs_error,timing_sigma68_ns
sentinel_shuffled_live10_ridge,49,662,0.22178008345469902,0.3516080838294811,28.449612403100776,12.355509678952977,1.2108632481967392,0.05216265302634419,1.1701402679042694
sentinel_shuffled_live10_ridge,50,677,0.17832306980440243,0.3102219441571531,30.954545454545453,13.443388280732476,1.1860976901885292,0.0588434299846407,1.0661562828619975
sentinel_shuffled_live10_ridge,51,584,0.2254295781019641,0.3108942709153938,30.651408450704224,13.311737552703546,1.2817333203204555,0.054975146143788636,1.249461805825745
sentinel_shuffled_live10_ridge,52,491,0.20064069704729115,0.3049470680239986,27.19077568134172,11.808803837075843,1.1499045163064072,0.0500996519349231,1.056249024377891
sentinel_shuffled_live10_ridge,53,670,0.2636241747049737,0.4098096997850029,34.04615384615385,14.786056745413784,1.3722417442971002,0.058351230594498656,1.2654935112912624
sentinel_shuffled_live10_ridge,54,671,0.2185441014578185,0.3876908049521799,33.29770992366412,14.461011679862475,1.310003704070825,0.059099863647331496,1.249643125571483
sentinel_shuffled_live10_ridge,55,623,0.20735053827925295,0.3345430029929823,33.2183908045977,14.426563824142505,1.2429534341927475,0.06032464890316999,1.1273496683323534
sentinel_shuffled_live10_ridge,56,689,0.20927288179177594,0.31905510290228295,31.850746268656717,13.832603348978198,1.2610476322484578,0.05797186296594258,1.2857725641477615
sentinel_shuffled_live10_ridge,57,676,0.2508797685703172,0.3778054247685153,31.047040971168435,13.483558573202625,1.422730565252088,0.055861249451024456,1.2827732034967898
sentinel_shuffled_live10_ridge,58,673,0.17320096861314732,0.33848992812982154,29.024390243902438,12.605132523533406,1.2982917634919575,0.051316577603342094,1.182571870653756
sentinel_shuffled_live10_ridge,59,758,0.12725384800978215,0.20315564103296452,20.871862615587848,9.064534760992574,1.2465028336900492,0.04438369542397273,1.2436929244619206
sentinel_shuffled_live10_ridge,60,802,0.14950693919140454,0.19831078759617965,23.909774436090224,10.383883101145418,1.282267631198768,0.044082692206469515,1.2475647538650847
sentinel_shuffled_live10_ridge,61,767,0.11415435413932015,0.17320948634130542,22.762284196547146,9.885534422074018,1.2417663492004998,0.043056425231062144,1.117148179997672
sentinel_shuffled_live10_ridge,62,762,0.1102436189804345,0.17788444984469223,21.38888888888889,9.28907641848622,1.231708707396889,0.04362476310215996,1.2569537648465223
sentinel_shuffled_live10_ridge,63,736,0.15414150065490934,0.20254513264857366,21.49519890260631,9.335246270814753,1.3258671949598304,0.04334314026044163,1.2742896038644085
sentinel_shuffled_live10_ridge,65,660,0.17665459991339036,0.2616197910118218,25.59451219512195,11.115555413346947,1.3418320736458718,0.0484061704309807,1.2523926662491651
traditional_empirical_template,44,410,0.17878104234576003,0.25134920542652744,23.90547263681592,10.382014853458333,0.26447524630419206,0.04627106556617307,0.10021284596050152
traditional_empirical_template,45,704,0.23358825987585982,0.34314466861860016,31.749271137026238,13.788533259260676,0.36230071215369236,0.05782334635662061,0.1189113862665443
traditional_empirical_template,46,251,0.10384907172946051,0.1323226541309044,14.959016393442623,6.4966182743724135,0.14696360257419866,0.029003602479697445,0.09572803737144042
traditional_empirical_template,47,415,0.15991709624083214,0.21354430655777976,19.805352798053526,8.601355432341773,0.22564342566614162,0.03762528098008739,0.10145238589561997
traditional_empirical_template,48,670,0.19313092418364342,0.30653143818479234,29.541284403669724,12.829616804848353,0.36635681180003465,0.0562411894153113,0.12360474160044274
traditional_empirical_template,49,662,0.21215857250553244,0.35095810501464486,28.186046511627907,12.2410444666684,0.2994720898848655,0.0521626531761716,0.11644650372279453
traditional_empirical_template,50,677,0.17887027352712243,0.32566147411468793,31.484848484848484,13.673695960529656,0.2602345767710458,0.058843429970964256,0.10665736028819373
traditional_empirical_template,51,584,0.21632024743545075,0.3117668664992278,30.669014084507044,13.319383582314519,0.32983087220672785,0.05497514628717916,0.11203182459215072
traditional_empirical_template,52,491,0.19473268845074326,0.3136378634908693,27.463312368972748,11.927165016630186,0.203950629713982,0.05009965180881299,0.10618415589661782
traditional_empirical_template,53,670,0.24200572216588292,0.40749480374996744,34.52307692307692,14.993181806013801,0.41586169612866064,0.05835123078851552,0.12127271943712739
traditional_empirical_template,54,671,0.21214110320893972,0.41914047740748406,33.32824427480916,14.474272580073261,0.316434486471017,0.059099863681207704,0.1106481512792197
traditional_empirical_template,55,623,0.19519612550995113,0.3364866102527031,33.31691297208538,14.46935145782755,0.3240644031397236,0.060324649165193436,0.10765229389289876
traditional_empirical_template,56,689,0.19130859904529857,0.31457504307657425,31.71641791044776,13.774265284244928,0.31240344640913387,0.05797186315392545,0.12163148644669043
traditional_empirical_template,57,676,0.2293059634977229,0.3584679411836624,31.001517450682854,13.463787959458928,0.46554397062005554,0.055861249456268185,0.1304957344165888
traditional_empirical_template,58,673,0.1523347803215667,0.3198088386372722,29.588414634146343,12.85008520387518,0.24651693833015226,0.05131657740541218,0.10895346481160567
traditional_empirical_template,59,758,0.09709165506706273,0.16035376645204064,21.413474240422723,9.299753700993014,0.17200904668466147,0.04438369542299945,0.10434008507608097
traditional_empirical_template,60,802,0.13059008827990407,0.19185315191340302,24.235588972431078,10.525382556402116,0.1899003990828226,0.04408269231714014,0.09509271233041439
traditional_empirical_template,61,767,0.09409282966124168,0.1378597859669587,23.134130146082338,10.047025066075227,0.16410003674384066,0.043056425552988276,0.10163652903546543
traditional_empirical_template,62,762,0.09405288256308894,0.15560899049466292,21.772486772486772,9.455670862602545,0.1347699673165694,0.04362476307245286,0.09967938456039156
traditional_empirical_template,63,736,0.10674880869501188,0.1456933396527014,22.181069958847736,9.633116285837561,0.20271761635328,0.04334314007291448,0.1020246491163788
traditional_empirical_template,65,660,0.142451733133515,0.228471022089599,26.341463414634145,11.439952206231998,0.2872797295205264,0.04840617054992318,0.11092493620975438
