method,current_stratum,saturation_bin,amp_bin_label,peak_phase_bin,q_proxy_bin,n,n_runs,q_delta,tail_delta,live10_delta_ns,timing_delta_ns,secondary_error_delta,action_label,reason
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a4700_6800,very_late,q_high,8,7,-0.08356081653094174,-0.22051803648369694,-16.25,0.6780565433122582,-0.03232487316985731,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a4700_6800,very_late,q_low,238,12,-0.15442734812285394,-0.42063396221948945,-9.831932773109244,0.8980435283463427,-0.03806834848820185,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a4700_6800,very_late,q_mid,28,9,-0.020900755059432136,-0.03313930125108787,-10.0,0.17303356861479086,-0.04078798948518549,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,boundary,a4700_6800,late,q_low,23,2,-0.004345573930312758,-0.006249652929451899,-10.0,0.18992055721724216,-0.015348581017730347,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,boundary,a4700_6800,late,q_mid,6,2,-0.007967226832398986,-0.011603552407368717,-10.0,0.14590151064469628,-0.018478750636128177,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,boundary,a4700_6800,nominal,q_high,1,1,-0.00976979118936202,-0.010727759737234851,10.0,0.0981510746749592,-0.008858113139768031,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,boundary,a4700_6800,nominal,q_low,20,2,-0.0038543581551707846,-0.005447581045640011,-10.0,0.15709642047859007,-0.016708231916362025,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,boundary,a4700_6800,nominal,q_mid,4,2,0.0009339459459571278,0.001450255823632082,5.0,0.15742270228670918,0.014824435751019202,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,boundary,a6800_10000,late,q_high,3,2,-0.11931582043568294,-0.1736065058997183,-10.0,1.6027862593218867,-0.022064765818090065,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,boundary,a6800_10000,late,q_low,18,2,-0.009713457855101765,-0.014062918608017292,-10.0,0.12261392516637344,-0.01680235137768238,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,boundary,a6800_10000,late,q_mid,10,2,-0.009816865551778499,-0.014219276100453555,-10.0,0.17003457377733966,-0.016121309839923326,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,boundary,a6800_10000,nominal,q_high,7,2,-0.0938407419985082,-0.1293435737818152,-7.142857142857143,-1.1588499889053854,-0.04651470587668065,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,boundary,a6800_10000,nominal,q_low,23,2,-0.0070895290149904575,-0.010023968010816885,-10.0,0.1309097577795205,-0.014709795550934459,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,boundary,a6800_10000,nominal,q_mid,3,2,-0.006483738621075948,-0.009222023085587554,-10.0,0.13235526576554543,-0.014560096171300172,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,boundary,a6800_10000,very_late,q_high,1,1,-0.09098232164978981,-0.1326603672721169,-10.0,-1.5354332506624724,-0.04013448927447305,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,saturated_proxy,a6800_10000,late,q_high,4,2,-0.08215178883470156,-0.1163345340786975,-5.0,3.8044481898147353e-06,-0.08823452924191012,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,saturated_proxy,a6800_10000,late,q_mid,35,2,-0.0015853493497902601,-0.002226061381180912,-4.571428571428571,0.06787028807252529,0.009669703987187372,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,saturated_proxy,a6800_10000,nominal,q_high,2,2,-0.04273816592553083,-0.060646469394365944,-5.0,-1.486052201127257,-0.08830411343349255,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,saturated_proxy,a6800_10000,nominal,q_mid,17,2,-0.0006968979647215519,-0.0009887257525834313,-4.117647058823529,0.08156762393680292,0.011073998008822672,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a1000_1500,early,q_high,14,2,-2.047735254555231,-2.3103665401647384,-52.142857142857146,0.05589351769263784,-0.07507472903225341,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a1000_1500,early,q_low,9,2,,,,,,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a1000_1500,late,q_high,40,2,-0.21044208679676935,-0.3026712628741399,9.0,0.4881947216779679,0.029003240098305162,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a1000_1500,nominal,q_high,3,1,-0.3287090904572431,-0.4071761545462486,0.0,0.706948026695553,0.010630542222241461,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a1000_1500,very_late,q_high,20,2,-0.19775055107003187,-0.28777096946131103,3.5,0.3978302337486095,0.0052099185266022835,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a1000_1500,very_late,q_low,3,2,-0.45787722667058306,-0.5471962292989095,23.333333333333332,-0.655760620385973,0.07682540990915654,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a1000_1500,very_late,q_mid,4,2,-0.19746243904034297,-0.3239063137876136,27.5,0.631361585394965,0.07425160006287222,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a1500_2200,early,q_high,8,2,-0.3341245155315846,-0.3309367556984608,-32.5,0.21153294952929724,-0.06675323469090598,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a1500_2200,early,q_low,2,2,,,,,,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a1500_2200,late,q_high,51,2,-0.03138206546294751,-0.0453274881083184,8.235294117647058,0.5238339700133078,0.03510819481297094,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a1500_2200,nominal,q_high,5,2,-0.030707907589042887,-0.03229240133212162,10.0,0.9223581739610891,0.03156547097295713,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a1500_2200,very_late,q_high,13,2,-0.03602811039353792,-0.050227498728297654,4.615384615384615,0.4881841698617473,0.009586473551147221,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a1500_2200,very_late,q_low,7,1,-0.16070856693245114,-0.5281080589407966,20.0,-0.8015778404659551,0.06833991183999155,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a1500_2200,very_late,q_mid,13,2,-0.009735213327796867,-0.016206610088164992,20.0,0.830979121224963,0.05828548742422823,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a2200_3200,early,q_high,1,1,-0.22542844340205193,-0.20987282578761762,-60.0,0.29112489648963624,-0.14176343452154433,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a2200_3200,late,q_mid,4,2,0.007650034676771611,0.01100592700425874,2.5,0.4065392579265381,0.030566500221802476,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a2200_3200,nominal,q_high,5,2,0.0005891303367474501,0.008119830603782945,2.0,0.6440152151887721,0.01644404665067471,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a2200_3200,very_late,q_high,22,2,0.00807903193768675,0.011660143006182488,-0.45454545454545453,0.4886166438240281,0.013938740487345313,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a2200_3200,very_late,q_low,7,2,-0.17998144363059485,-0.5692485094070434,4.285714285714286,-0.014637183446299749,0.034090592724471125,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a2200_3200,very_late,q_mid,15,2,0.011260799961294502,0.01881822081213748,2.0,0.5827885741746248,0.022687816896249866,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a3200_4700,early,q_high,1,1,-0.10650881752371788,-0.10763288461245024,-20.0,0.12325180696889149,-0.023439358820411427,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a3200_4700,late,q_mid,15,2,0.004289100821574334,0.006601715434831801,-10.0,0.1964412587154909,-0.00465772996358087,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a3200_4700,nominal,q_high,18,2,0.0038158475220495583,0.005306176368301029,-1.1111111111111112,0.15324517601961185,0.009124808482865327,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a3200_4700,nominal,q_mid,3,2,-0.0008950744773827344,-0.0013948677935534054,-10.0,0.193807238797404,-0.007005503121038241,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a3200_4700,very_late,q_high,5,2,0.0017446468421855037,0.0017540627311576525,-10.0,0.04909894669733994,-0.03212530776637491,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a3200_4700,very_late,q_low,6,2,-0.21876306555889272,-0.33420333919071016,-10.0,0.47666870878532475,-0.04072871673636828,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a3200_4700,very_late,q_mid,3,1,-0.010780353347460433,-0.018822120484851653,-10.0,0.08349216273118316,-0.041972405893822264,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a4700_6800,late,q_high,2,1,-0.21440504578983077,-0.3001575469970703,-40.0,-0.1669174016696484,-0.09136167390449171,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a4700_6800,late,q_low,12,2,-0.0018455616161957677,-0.0026634671370207217,-10.0,0.10419933351779893,-0.01855282705462695,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a4700_6800,late,q_mid,26,2,-0.001704730649603753,-0.002420002252888152,-10.0,0.17202688760398382,-0.008422393271009597,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a4700_6800,nominal,q_high,2,1,-0.04557356145232916,-0.05396009121949856,0.0,0.9021091298692285,-0.0355296317232623,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a4700_6800,nominal,q_low,9,2,-0.0040171450746604815,-0.005709671691336014,-10.0,0.17810106079412494,-0.014896362927978931,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a4700_6800,nominal,q_mid,20,2,-0.0020284038530114816,-0.002703310152253088,-6.0,0.19381319488691884,0.004668519289266386,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a4700_6800,very_late,q_low,3,2,-0.18691300297224964,-0.7947939501868354,-10.0,1.781547415382474,-0.02936706322331985,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a4700_6800,late,q_high,8,5,-0.017314915890421938,-0.024565227796694823,-2.5,0.22199015575207648,0.01046156089136651,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a4700_6800,late,q_mid,23,7,-0.00900277356281305,-0.013264193528912203,-10.0,0.15816931185990957,-0.020752500565152435,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a4700_6800,nominal,q_high,12,6,0.00029652880267331443,0.0017338838929740273,10.0,0.5224273561424512,-0.012732046233957071,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a4700_6800,nominal,q_low,15,6,-0.006325362301340291,-0.008991864551272658,-10.0,0.16566902893654442,-0.01562853609840628,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a4700_6800,nominal,q_mid,13,5,0.00926224736294528,0.011769207136813897,8.461538461538462,0.04222892750187023,0.013395937516840518,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a4700_6800,very_late,q_high,2,2,0.007363395392894746,0.012975040536660418,0.0,1.2199784701323924,0.026148743717513773,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a4700_6800,very_late,q_low,24,6,-0.04641899284640145,-0.06756687499454221,-10.0,0.9419625228121369,-0.024163808971975773,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a4700_6800,very_late,q_mid,1,1,-0.21225694815317792,-1.276740550994873,-10.0,-2.211915160604483,0.007530566011230727,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a6800_10000,early,q_high,2,2,-0.08093187528498033,-0.07869385870603413,20.0,-0.2727518592618283,0.016959260944542157,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a6800_10000,late,q_high,9,3,-0.03753021427618911,-0.05375312737458667,3.3333333333333335,-0.18935925380053545,-0.008559955167483554,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a6800_10000,late,q_mid,43,7,-0.012433564386296996,-0.018332894833022077,-10.0,0.15861902349992982,-0.026127628714716893,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a6800_10000,nominal,q_high,23,6,-3.519953797807327e-05,-0.00020774848366710613,7.391304347826087,-0.02519761990128054,-0.006783891297164344,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a6800_10000,nominal,q_low,15,6,-0.007990738300277906,-0.011393956790179616,-10.0,0.16844565825470278,-0.010784163771168755,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a6800_10000,nominal,q_mid,9,5,0.0067486244716431975,0.008443458624014319,5.555555555555555,0.06344139238336569,0.0038638741253163886,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a6800_10000,very_late,q_high,10,6,-0.08589432261153762,-0.12505743364631994,-6.0,0.687877416292427,-0.004851549213491438,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a6800_10000,very_late,q_low,22,6,-0.022139463984758415,-0.01930832438570752,-8.181818181818182,1.1129080562899771,0.019526108251877373,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a6800_10000,very_late,q_mid,5,3,-0.007714953243861464,-0.009506210323536036,-10.0,0.629335797153507,-0.002344857341152806,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,saturated_proxy,a10000_15000,early,q_high,1,1,0.04241466522216797,0.1242624337856586,20.0,0.30579979283850456,0.09459083501457669,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,saturated_proxy,a10000_15000,nominal,q_high,5,3,0.018273355285911,-0.01353056968161554,-10.0,2.2448990513580362,0.034589868135739915,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,saturated_proxy,a6800_10000,late,q_low,3,2,-0.008452484968538378,-0.012534402376699326,-10.0,-0.02997975345062483,-0.0015963033033982073,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,saturated_proxy,a6800_10000,nominal,q_high,12,6,-0.019166184089365688,-0.026888633252352346,3.3333333333333335,-0.29844763117437556,-0.03675241791163358,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,saturated_proxy,a6800_10000,nominal,q_mid,3,2,-0.001002148378129099,-0.0017720603694518404,-3.3333333333333335,0.018259579526470244,3.860829268551025e-05,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,saturated_proxy,a6800_10000,very_late,q_high,20,7,-0.10120133379093406,-0.2355462224903085,-9.0,1.126036903731615,-0.012342546466893428,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,saturated_proxy,a6800_10000,very_late,q_low,3,3,0.054617906373644616,0.22360211610794067,-10.0,2.1418379158133583,0.09776407420122653,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,saturated_proxy,a6800_10000,very_late,q_mid,4,3,0.020938907337911202,0.03606590603788693,-10.0,1.1069044656300775,0.04979651364928351,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a1000_1500,late,q_high,108,7,-0.17448189655141655,-0.2405803392525223,-4.814814814814815,0.5337828099263544,0.00627523210960627,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a1000_1500,late,q_mid,2,1,-0.23250532103702426,-0.33841305293820123,0.0,0.5098405455107091,-0.011394213241680412,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a1000_1500,nominal,q_high,146,7,-0.07840120551941089,-0.09030947592704808,5.205479452054795,0.7379597992987202,0.025758852582032563,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a1000_1500,very_late,q_high,209,7,-0.20834093629161549,-0.3089254504470789,6.124401913875598,0.5647556373556281,0.015190894292487782,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a1000_1500,very_late,q_low,51,7,-0.5749958960558615,-1.8812234948078792,40.0,-0.7702463103167179,0.12896594115146742,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a1000_1500,very_late,q_mid,136,7,-0.18032156006071157,-0.2982477587671215,19.926470588235293,0.6974492843231049,0.04542560357965628,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a1500_2200,early,q_low,3,2,,,,,,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a1500_2200,late,q_high,146,7,-0.003226570247477629,-0.00493469876954359,7.671232876712328,0.7328339591777941,0.03374329323063453,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a1500_2200,late,q_mid,3,2,-0.013397380399207274,-0.019453157981236775,-3.3333333333333335,0.6397952927828054,0.014853828794210789,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a1500_2200,very_late,q_high,177,7,-0.014902694050807939,-0.023906778028024885,12.203389830508474,0.5475887690347235,0.03320035461700317,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a1500_2200,very_late,q_low,46,7,-0.15179169640385365,-0.3587354145050049,21.956521739130434,-0.21192519285557432,0.07497016784643748,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a1500_2200,very_late,q_mid,271,7,-0.0010940906509672981,-0.0018859687525357228,19.88929889298893,0.6554196455885051,0.04755210614707277,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a2200_3200,early,q_high,30,7,-0.13112114410226544,-0.12224628357933118,-16.0,0.20636857353471605,-0.022563304681159562,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a2200_3200,early,q_low,1,1,,,,,,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a2200_3200,late,q_mid,19,5,0.00933700278707731,0.013799824544259806,8.421052631578947,0.458143638217545,0.02861020580199013,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a2200_3200,very_late,q_low,46,7,-0.1419080584664924,-0.5584205605334749,5.0,0.5659759783368968,0.03808551216843368,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a3200_4700,early,q_high,17,7,-0.05666048205731546,-0.05251905086083648,-12.941176470588236,0.15684150495745192,-0.040082123391019124,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a3200_4700,early,q_mid,1,1,-0.016845310106873512,-0.015074505255772516,20.0,-0.002210302638641082,-0.0021739432135489956,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a3200_4700,nominal,q_mid,29,7,-0.003007485344250352,-0.003403404012823084,0.3448275862068966,0.12320023189141666,0.012901799544481769,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a3200_4700,very_late,q_low,62,7,-0.2830650076394262,-1.056487232129447,-10.0,0.917823764107909,-0.030728567073247923,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a4700_6800,early,q_high,1,1,-0.022408608347177505,-0.016668979938213646,20.0,0.5560636664476037,-0.04651859047524061,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a4700_6800,late,q_high,20,6,0.0003498922313983528,0.0006876953350844646,-4.0,0.16560643007361642,0.011708426183510406,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a4700_6800,nominal,q_high,17,7,0.008250097807006957,0.011380139642449863,10.0,0.10250090453801952,0.017132581061048188,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a4700_6800,nominal,q_low,11,7,-0.0047504993026109945,-0.006770150707752416,-10.0,0.16820969510316328,-0.01571306683716476,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a4700_6800,very_late,q_high,9,5,0.010083507105286084,0.014054503519743165,-3.3333333333333335,0.09808800058873314,0.026049074084295135,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a4700_6800,very_late,q_low,107,7,-0.1286241343283724,-0.35271422362570437,-10.0,0.7483674775923677,-0.03693167110352251,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a1000_1500,early,q_low,150,12,,,,,,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a1500_2200,nominal,q_high,142,12,0.0012208920986065217,0.006029777335115355,15.422535211267606,1.0135787228145021,0.045749331226110496,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a2200_3200,nominal,q_high,120,12,0.0035576684868383205,0.007276830747007178,3.4166666666666665,0.5368074466036556,0.014204480187876293,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a2200_3200,very_late,q_high,189,12,0.004889783753463313,0.0014098295625537315,3.9153439153439153,0.45973969607476606,0.009891738521338294,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a2200_3200,very_late,q_mid,407,12,0.008569082275759176,0.011767456561911192,4.348894348894349,0.6801436956456455,0.02775334420188453,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a3200_4700,late,q_high,496,12,0.0025513450872201053,0.004003402371517235,-6.008064516129032,0.12651117446652224,-0.009469682301166125,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a3200_4700,late,q_mid,210,12,0.003489493979136768,0.0053033087354201775,-5.428571428571429,0.17168715885993185,-0.005819179091596991,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a3200_4700,very_late,q_high,139,12,0.0008376160334630722,0.00037848999621341854,-8.992805755395683,0.07481576342605097,-0.034914556004577116,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a2200_3200,late,q_high,67,2,0.005140125186303573,0.007353488337616648,0.8955223880597015,0.4799363363591486,0.02580025534043811,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,low_2nA,unsaturated,a3200_4700,late,q_high,51,2,0.004130759860200235,0.005991573988687441,-10.0,0.04892725399573395,-0.01196884484769968,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a1000_1500,early,q_low,49,7,,,,,,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a1500_2200,nominal,q_high,121,7,0.010152268466142611,0.01727151977773389,19.33884297520661,1.075362114080474,0.05967437177939859,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a2200_3200,late,q_high,172,7,0.00579979328543456,0.008895208406065998,3.13953488372093,0.5000541531064436,0.017609458025193227,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a2200_3200,nominal,q_high,99,7,0.0038494835389126154,0.007429640599770332,3.1313131313131315,0.5692151198195596,0.017769903395840305,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a2200_3200,very_late,q_high,138,7,0.008297418815340915,0.012429227265004294,3.0434782608695654,0.4330805210072434,0.006211497732480465,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a2200_3200,very_late,q_mid,390,7,0.01194955979915349,0.01857672750588109,5.076923076923077,0.5353692381598177,0.02580953469579299,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a3200_4700,late,q_high,306,7,0.005227678432382952,0.007710457252947833,-9.673202614379084,0.11183006487720984,-0.009832230115277018,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a3200_4700,late,q_mid,134,7,0.0037507051229558695,0.005774871636753247,-10.0,0.16312870028769705,-0.008782471718802734,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a3200_4700,nominal,q_high,96,7,0.004182243026626369,0.0059100629449135465,2.0833333333333335,0.13200395673757395,0.010991571595313504,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a3200_4700,very_late,q_high,138,7,0.004698489640757792,0.006689260383632262,-9.855072463768115,0.07103376435774758,-0.025259379743789754,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a4700_6800,nominal,q_mid,90,7,0.0030283557719800592,0.004069362864385165,2.6666666666666665,0.12531856527847837,0.011318167421155306,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,high_20nA,boundary,a4700_6800,late,q_low,250,12,-0.005597736229294655,-0.008336445760784784,-10.16,0.2749055693412602,-0.014062276702798814,accept,reconstruction_and_controls_pass
mlp_tail_surrogate,high_20nA,boundary,a4700_6800,nominal,q_low,88,12,-0.004700523048650504,-0.006768794326820749,-10.0,0.27481804262511,-0.012173713985311235,accept,reconstruction_and_controls_pass
mlp_tail_surrogate,high_20nA,boundary,a6800_10000,late,q_low,172,12,-0.008264988322183406,-0.012264724634509826,-10.05813953488372,0.4283934464578394,-0.009693115600506556,accept,reconstruction_and_controls_pass
mlp_tail_surrogate,high_20nA,boundary,a6800_10000,nominal,q_low,100,12,-0.007929144672063343,-0.01134469210267222,-10.0,0.3283547808096274,-0.01201797214077541,accept,reconstruction_and_controls_pass
mlp_tail_surrogate,high_20nA,unsaturated,a1500_2200,nominal,q_high,142,12,-0.040943478190999055,-0.045789366587323806,-14.507042253521126,0.49842638381531873,-0.045544232076464956,accept,reconstruction_and_controls_pass
mlp_tail_surrogate,high_20nA,unsaturated,a2200_3200,early,q_high,46,12,-0.10915596525495251,-0.10788446595038857,-18.695652173913043,0.44497007750901235,-0.008735044741542098,accept,reconstruction_and_controls_pass
