run,group,eventno,evt,trigger,stave,stave_idx,channel,baseline_adc,amplitude_adc,log_amp,area_adc_samples,positive_area_adc_samples,log_positive_area,area_over_amp,positive_area_over_amp,peak_sample,cfd10_sample,cfd20_sample,cfd50_sample,cfd10_phase,cfd20_phase,cfd50_phase,cfd_slew_20_50,pretrigger_ptp_adc,tail_area_frac,late_area_frac,early_area_frac,secondary_peak_frac,post_peak_min_frac,plateau_count,peak_edge_score,timing_residual_ns,charge_log_residual,saturation_harm_score,anomaly_dropout_score,coupling_burden
31,sample_i_calib,400324,13251,1,B4,1,2,7015.0,2960.0,7.992944547318106,6930.0,6943.0,8.8454895,2.3412162162162162,2.345608108108108,17,14.15539858728557,14.454086781029263,15.231179213857429,-2.8446014127144306,-2.545913218970737,-1.7688207861425713,0.7770924328281659,8.0,0.99222237,0.99495894,0.0018723895,0.3827702702702703,0.0,1.0,11.0,-1.411919036030156,-0.9724908692478742,0.8999999999999999,2.3653245880152727,4.351537052422071
42,sample_i_calib,768970,2295,1,B4,1,2,7072.0,1257.0,7.136483208590247,8965.0,9042.0,9.109635,7.13206046141607,7.193317422434368,6,2.201573033707865,2.4840449438202246,3.2892156862745097,-3.798426966292135,-3.5159550561797754,-2.7107843137254903,0.8051707424542851,522.0,0.09975669,0.3145322,0.3031409,0.8130469371519491,0.08194112967382657,1.0,1.0,-2.867261796540732,0.5301949988308685,0.0,8.98521836276555,4.217588239106752
62,sample_ii_analysis,567505,9812,1,B6,2,4,6924.5,2196.5,7.694620463415834,14875.0,14891.5,9.608546,6.772137491463692,6.779649442294559,9,5.526932367149758,6.026327433628318,6.755254424778761,-3.473067632850242,-2.9736725663716816,-2.2447455752212386,0.728926991150443,7.0,0.3450962,0.7444851,0.0003021858,0.7964944229455952,0.11905303892556339,1.0,3.0,1.082636792009275,0.2691863778887562,0.0,1.6819664688029485,1.5144346416252108
42,sample_i_calib,798397,13337,1,B4,1,2,7029.5,2835.5,7.949973567454083,21851.0,21904.5,9.994448,7.706224651736907,7.725092576265209,10,5.3740304709141276,5.766759002770083,6.557849550286182,-4.6259695290858724,-4.233240997229917,-3.442150449713818,0.7910905475160988,26.0,0.3701066,0.75132966,0.0010728389,0.9626168224299065,0.19555633926997001,2.0,4.0,-1.9673978290919258,0.2386082366079254,0.35,2.211332080731882,2.2233429136668614
59,sample_ii_analysis,437187,3354,1,B6,2,4,6956.0,2767.0,7.925518979786926,20771.0,20784.0,9.941938,7.506685941452837,7.511384170581858,9,5.426992753623188,5.928260869565217,6.612790697674418,-3.573007246376812,-3.071739130434783,-2.387209302325582,0.6845298281092012,15.0,0.36287528,0.74600655,0.0031755196,0.8912179255511384,0.17491868449584388,3.0,3.0,0.0,0.2860430005194825,0.7,1.947637019637349,1.5999938433444452
62,sample_ii_analysis,571297,13327,1,B4,1,2,7012.5,1920.5,7.560340847785959,13671.0,13677.0,9.523471,7.118458734704504,7.121582921114293,9,5.1544546850998465,5.449462365591398,6.292281879194631,-3.8455453149001535,-3.5505376344086024,-2.707718120805369,0.8428195136032333,18.0,0.3123492,0.68944216,0.007823353,0.7880760218693049,0.1288726894038011,2.0,3.0,-5.940282339119722,0.331084412367467,0.35,1.7779197866908587,4.380034308425849
62,sample_ii_analysis,575157,585,1,B6,2,4,6943.5,3922.5,8.274484484607187,33863.0,33917.5,10.431686,8.633014659018484,8.646908859145952,8,5.219722598105548,5.4851150202977,6.179978354978355,-2.780277401894452,-2.5148849797023,-1.8200216450216447,0.6948633346806554,32.0,0.4213754,0.7224736,0.0026387558,0.8681963033779477,0.31319311663479926,1.0,2.0,1.6583198847950786,0.29739911117932216,0.0,2.280311273015024,1.9677669313259747
60,sample_ii_analysis,474686,5540,1,B6,2,4,6951.0,2852.0,7.955775781534186,21374.0,21376.0,9.970024,7.494389901823282,7.4950911640953715,6,2.5301115241635688,3.024053452115813,3.65924276169265,-3.4698884758364312,-2.975946547884187,-2.34075723830735,0.6351893095768371,540.0,0.13781811,0.37771332,0.24490082,0.8678120617110799,0.07573632538569425,2.0,1.0,2.6470529748647786,0.2726500862177126,0.35,9.389447077398213,3.75212958520655
62,sample_ii_analysis,563384,5915,1,B6,2,4,6977.5,3289.5,8.098490856526052,28547.0,28565.0,10.259937,8.678218574251407,8.683690530475756,6,3.1420120898100175,3.4260794473229708,4.1755174291939,-2.8579879101899825,-2.5739205526770292,-1.8244825708060999,0.7494379818709294,175.0,0.20115526,0.50598633,0.16289166,0.9781121751025992,0.13907888736890106,1.0,1.0,2.541111522329138,0.3669171795637922,0.0,4.160814078492603,2.8805289225979633
64,sample_ii_calib,633111,5507,1,B4,1,2,7006.0,2108.0,7.653494909661252,15598.0,15603.0,9.655218,7.399430740037951,7.401802656546489,8,4.633333333333334,5.102696365767878,5.844079718640094,-3.3666666666666663,-2.897303634232122,-2.155920281359906,0.7413833528722158,12.0,0.29302058,0.64583737,0.022111133,0.877134724857685,0.12144212523719165,1.0,2.0,-2.4067116415354572,0.3281203429380639,0.0,1.7599987070587597,2.3423033975250838
59,sample_ii_analysis,463848,11805,1,B6,2,4,6972.5,2277.5,7.730833629134113,15789.0,15809.5,9.668366,6.932601536772777,6.941602634467618,9,5.575699745547074,6.065520945220193,6.799409237379162,-3.424300254452926,-2.934479054779807,-2.2005907626208376,0.7338882921589693,23.0,0.3582656,0.75717133,0.0012966887,0.8305159165751921,0.1424807903402854,1.0,3.0,0.0,0.27936243475156,0.0,1.9864971952786428,1.0496641770775286
60,sample_ii_analysis,481800,12201,1,B4,1,2,7017.0,2738.0,7.914983005848394,21310.0,21313.0,9.9670725,7.783053323593864,7.784149013878744,7,3.412121212121212,3.873063973063973,4.669058295964126,-3.587878787878788,-3.126936026936027,-2.330941704035874,0.7959943229001527,32.0,0.20898044,0.5098766,0.11213813,0.9225712198685172,0.1110299488677867,2.0,1.0,-1.4799614413951945,0.26183332713177876,0.35,1.9632502578104212,2.0048056335462534
59,sample_ii_analysis,424901,8379,1,B4,1,2,7310.0,2582.0,7.856319571406588,18093.0,18723.0,9.837508,7.007358636715725,7.25135553834237,5,1.9835205992509364,2.236622390891841,2.9715370018975333,-3.0164794007490636,-2.763377609108159,-2.0284629981024667,0.7349146110056926,1614.0,0.05976606,0.27089676,0.35005075,0.9783113865220759,-0.027110766847405113,1.0,2.0,-0.542843249756868,0.21710300668302018,0.0,25.507819034822177,4.757653697508502
61,sample_ii_analysis,518274,13459,1,B4,1,2,7017.0,2209.0,7.700295203420117,16537.0,16548.0,9.714021,7.486192847442282,7.49117247623359,8,4.572702702702703,5.079493670886076,5.918354430379747,-3.4272972972972973,-2.920506329113924,-2.081645569620253,0.838860759493671,12.0,0.30662316,0.6553662,0.023628233,0.8723404255319149,0.15346310547759168,1.0,2.0,-2.4129840832184524,0.3192444266994272,0.0,1.7787302001486431,2.3246146531039478
63,sample_ii_analysis,584039,8896,1,B4,1,2,7022.0,3197.0,8.069968149059841,28184.0,28199.0,10.247042,8.815764779480764,8.820456678135752,6,3.2403125,3.5733333333333333,4.3253404381290705,-2.7596875,-2.4266666666666667,-1.6746595618709295,0.7520071047957373,99.0,0.2305401,0.53516084,0.13762899,0.9852987175477009,0.1945573975602127,2.0,1.0,-2.3866068088290326,0.3176764866024442,0.35,3.0823306352248743,2.7762837638384643
59,sample_ii_analysis,440262,6213,1,B6,2,4,6951.0,2513.0,7.829232537543592,16972.0,17026.0,9.7424965,6.753680859530442,6.77516912057302,8,5.0876363636363635,5.392242424242424,6.241626794258373,-2.9123636363636365,-2.607757575757576,-1.758373205741627,0.8493843700159491,56.0,0.28427112,0.6598144,0.013273817,0.8523676880222841,0.08356545961002786,1.0,2.0,1.8850339333818855,0.21859881684319937,0.0,2.3745292434718945,1.884763075068153
61,sample_ii_analysis,522250,779,1,B8,3,6,6915.5,3639.5,8.199601588558313,31315.0,31365.0,10.353448,8.604203874158538,8.617942025003435,8,5.8677011494252875,6.1504911591355595,6.68676326129666,-2.1322988505747125,-1.8495088408644405,-1.3132367387033401,0.5362721021611003,34.0,0.47677347,0.7914395,0.00073330145,0.9057562852040115,0.3576040664926501,1.0,2.0,0.0,0.3430163761112155,0.0,2.455099789397142,1.2912817918265027
62,sample_ii_analysis,544326,5020,1,B8,3,6,6909.0,1081.0,6.985641817639208,7961.0,7967.0,8.983064,7.364477335800185,7.370027752081406,9,5.164056939501779,5.548754448398577,6.403061224489796,-3.835943060498221,-3.4512455516014233,-2.5969387755102042,0.8543067760912191,33.0,0.32521653,0.70428014,0.016944898,0.8501387604070305,0.12210915818686402,1.0,3.0,0.0,0.5246152859001612,0.0,2.100556269644809,1.7214276765869903
60,sample_ii_analysis,487565,1190,1,B4,1,2,8500.5,1529.5,7.332696163590958,-1798.0,8192.0,9.010914,-1.175547564563583,5.355998692383132,3,1.5967425679949399,1.69348513598988,1.9837128399746997,-1.4032574320050601,-1.30651486401012,-1.0162871600253003,0.2902277039848198,2982.0,0.0,0.0154418945,0.62524414,0.9882314481856816,-0.892121608368748,2.0,4.0,-1.127121373700557,0.14772735731909847,0.35,46.45115070284407,8.341491277639399
63,sample_ii_analysis,577447,2709,1,B4,1,2,7013.0,2315.0,7.747164966520335,3654.0,3671.0,8.20822,1.578401727861771,1.5857451403887688,17,15.086334745762711,15.33156779661017,16.052006552006553,-1.913665254237289,-1.6684322033898304,-0.9479934479934471,0.7204387553963834,16.0,0.9847453,0.9940071,0.0027240533,0.06479481641468683,0.0,1.0,11.0,-3.45424717570463,-1.2543357556102688,0.8999999999999999,2.0902953622820055,6.077300900336361
60,sample_ii_analysis,489802,3295,1,B6,2,4,6923.0,5311.0,8.577535420422398,43973.0,43999.0,10.691922,8.279608360007531,8.284503859913388,8,5.192262198127156,5.454016757023164,6.159023910907305,-2.807737801872844,-2.5459832429768356,-1.8409760890926954,0.7050071538841403,19.0,0.4375781,0.7080161,0.0032500739,0.7284880436829222,0.546413104876671,1.0,2.0,1.7462742613062954,0.14218664247084334,0.0,1.9468262538160672,1.5463469668939545
59,sample_ii_analysis,439252,5262,1,B6,2,4,6943.0,1982.0,7.591861714889933,13087.0,13121.0,9.481969,6.6029263370333,6.620080726538849,9,5.538786279683377,6.0292134831460675,6.771535580524344,-3.461213720316623,-2.9707865168539325,-2.2284644194756558,0.7423220973782767,22.0,0.3299291,0.7397302,0.0009907781,0.8007063572149344,0.08678102926337034,1.0,3.0,0.23453114482473225,0.28347952011188937,0.0,1.884720032756432,1.1617253189488355
61,sample_ii_analysis,523459,1896,1,B4,1,2,7020.5,2971.5,7.996822154806715,24340.0,24344.0,10.10004,8.191149251219922,8.192495372707388,10,4.790762463343109,5.206587374199451,6.01904948939513,-5.209237536656891,-4.793412625800549,-3.9809505106048704,0.8124621151956788,4.0,0.34217876,0.6910327,0.016390076,0.9848561332660273,0.2303550395423187,1.0,4.0,-1.928959826716543,0.2764526053534162,0.0,1.8577491314455692,1.981774303780943
51,sample_i_analysis,185925,7158,1,B6,2,4,6915.0,4308.0,8.36822903827628,38015.0,38019.0,10.545841,8.824280408542247,8.825208913649025,7,4.267405764966741,4.585809312638581,5.274157303370787,-2.7325942350332593,-2.414190687361419,-1.725842696629213,0.6883479907322059,13.0,0.36676398,0.6422315,0.039506562,0.814531104921077,0.2989786443825441,1.0,1.0,1.9727559548054252,0.2830408399473363,0.0,1.8326124884590798,2.017286163108555
61,sample_ii_analysis,534526,12271,1,B4,1,2,7000.0,2418.0,7.790696031174738,17790.0,17793.0,9.78656,7.357320099255583,7.358560794044665,8,4.642898550724638,5.12201646090535,5.868312757201646,-3.357101449275362,-2.87798353909465,-2.131687242798354,0.746296296296296,7.0,0.29427302,0.64176923,0.021974934,0.8589743589743589,0.1393713813068652,1.0,2.0,-4.438198380270348,0.26105392911751046,0.0,1.665460664675786,3.1595021450685095
62,sample_ii_analysis,566964,9312,1,B4,1,2,7014.5,2905.5,7.97436077151516,23132.0,23135.0,10.049102,7.961452417828257,7.962484942350714,7,4.149195278969957,4.460944206008584,5.265647482014389,-2.850804721030043,-2.539055793991416,-1.7343525179856112,0.8047032760058048,7.0,0.26332396,0.59297603,0.053598445,0.9821029082774049,0.15505076578902083,1.0,1.0,-2.7971657624099144,0.25799570116525317,0.0,1.7575066227720888,2.3490819978700967
59,sample_ii_analysis,447136,12585,1,B6,2,4,6917.0,3422.0,8.137980454452139,29275.0,29280.0,10.28466,8.554938632378725,8.556399766218586,7,4.879691516709512,5.158221746116765,5.708087841456883,-2.120308483290488,-1.841778253883235,-1.2919121585431173,0.5498660953401178,10.0,0.35338116,0.6801913,0.01352459,0.9684395090590298,0.2440093512565751,1.0,1.0,2.826932681453833,0.337504499515461,0.0,1.9482134933293316,2.6052250786451148
61,sample_ii_analysis,535315,12995,1,B6,2,4,6909.5,1996.5,7.599150926503276,13999.0,14006.0,9.547241,7.011770598547458,7.015276734284999,9,5.349710424710425,5.735135135135135,6.57431592039801,-3.650289575289575,-3.2648648648648653,-2.4256840796019903,0.839180785262875,8.0,0.33557048,0.72643864,0.0019277453,0.8161783120460806,0.12396694214876033,1.0,3.0,3.011490327978006,0.3387591739206872,0.0,1.7034408463749289,2.6628791542841963
62,sample_ii_analysis,555959,15412,1,B8,3,6,6911.5,3265.5,8.091168169342712,30242.0,30264.0,10.317714,9.261062624406676,9.267799724391365,5,2.4209803921568627,2.847843137254902,3.4836134453781513,-2.5790196078431373,-2.152156862745098,-1.5163865546218487,0.6357703081232495,787.0,0.19756146,0.47549894,0.21788263,0.979482468228449,0.1756239473281274,1.0,2.0,0.7033309709425906,0.445908569936055,0.0,13.335989585829864,3.582880734558601
34,sample_i_calib,568674,13124,1,B6,2,4,6918.0,2875.0,7.96380795323145,4275.0,4298.0,8.365905,1.4869565217391305,1.4949565217391305,17,15.135569852941176,15.399816176470589,16.127200971463267,-1.8644301470588243,-1.6001838235294112,-0.8727990285367326,0.7273847949926786,16.0,0.98929733,0.99488133,0.0027919963,0.04869565217391304,0.0,1.0,11.0,1.7930548237210253,-1.3424804055575041,0.8999999999999999,2.0791699772917704,5.484355061235434
60,sample_ii_analysis,490576,4011,1,B8,3,6,6922.0,3229.0,8.079927770758275,27721.0,27735.0,10.230451,8.585010839269124,8.58934654691855,5,2.7074152542372882,3.111325301204819,3.6948795180722893,-2.2925847457627118,-1.8886746987951808,-1.3051204819277107,0.5835542168674701,472.0,0.18875067,0.46857762,0.20962682,0.9659337256116445,0.1474140600805203,1.0,2.0,1.4038248822182053,0.37301571554870705,0.0,8.578871675582263,3.0079858589244206
62,sample_ii_analysis,571124,13167,1,B4,1,2,7294.5,1757.5,7.47164762368482,10275.0,11200.5,9.323713,5.846372688477952,6.372972972972973,5,1.8399419729206963,2.1086448598130842,2.724591121495327,-3.1600580270793035,-2.8913551401869158,-2.275408878504673,0.6159462616822426,1391.0,0.013704745,0.19686621,0.4295344,0.7951635846372689,-0.0930298719772404,1.0,2.0,-1.902218576415966,0.2595872753661279,0.0,21.89968276592917,4.994388362248503
62,sample_ii_analysis,552164,11862,1,B6,2,4,6913.0,4004.0,8.295049140435111,35785.0,35797.0,10.48562,8.937312687312687,8.94030969030969,8,5.511260053619303,6.014672131147541,6.506967213114754,-2.488739946380697,-1.9853278688524592,-1.4930327868852462,0.49229508196721294,19.0,0.4973601,0.77626616,0.0009777356,0.8528971028971029,0.5604395604395604,1.0,2.0,3.0246290135481235,0.3231404580648469,0.0,2.20372472198574,2.704403192916846
59,sample_ii_analysis,432016,14950,1,B4,1,2,7034.5,2354.5,7.764083669683609,17322.0,17324.0,9.759849,7.356976003397749,7.3578254406455725,9,5.172544642857143,5.522916666666667,6.4014047866805415,-3.827455357142857,-3.477083333333333,-2.5985952133194585,0.8784881200138743,13.0,0.34114522,0.70973796,0.009408913,0.7974092163941389,0.13952006795497982,2.0,3.0,-5.878301457194892,0.27282695148388925,0.35,1.7659524510265738,4.191947402399357
59,sample_ii_analysis,447866,13259,1,B8,3,6,6903.0,3347.0,8.115819701211326,28812.0,28813.0,10.268582,8.608305945622947,8.608604720645355,8,5.156183456183456,5.430303030303031,6.165593129361246,-2.843816543816544,-2.5696969696969694,-1.8344068706387544,0.735290099058215,3.0,0.3933641,0.718981,0.0054489295,0.9617567971317598,0.2706901703017628,1.0,2.0,0.0,0.36526150159472337,0.0,1.907163539525107,1.2666703312802932
61,sample_ii_analysis,526971,5210,1,B6,2,4,8199.0,2317.0,7.748028524432376,9696.0,15325.0,9.63724,4.184721622788088,6.6141562365127315,3,1.6297312430011197,1.7594624860022396,2.186446629213483,-1.3702687569988803,-1.2405375139977604,-0.8135533707865168,0.42698414321124356,3568.0,0.0,0.13690048,0.4661664,0.8864911523521796,-0.4156236512731981,1.0,4.0,0.2969766341750657,0.22466417288182505,0.0,54.833163573586525,9.148868292127275
59,sample_ii_analysis,459960,8195,1,B6,2,4,6959.5,2474.5,7.81379363439194,18189.0,18231.0,9.810879,7.350575873913922,7.367548999797939,6,2.378830313014827,2.786490939044481,3.575892857142857,-3.621169686985173,-3.213509060955519,-2.424107142857143,0.7894019180983762,649.0,0.12829795,0.36863035,0.25950304,0.8197615679935341,0.07334815114164478,1.0,1.0,0.0,0.3081460546818793,0.0,10.94965020022818,2.4998257630343295
59,sample_ii_analysis,443618,9323,1,B6,2,4,6975.5,2633.5,7.876069038923443,18748.0,18776.0,9.840335,7.119043098538067,7.129675337003987,6,2.8110223642172523,3.192097836312324,3.935324553151458,-3.1889776357827477,-2.807902163687676,-2.064675446848542,0.7432267168391342,341.0,0.13453345,0.38732958,0.2196421,0.8427947598253275,0.061704955382570724,1.0,1.0,0.5818908168840276,0.25222971925116333,0.0,6.368513921803783,1.9381840694275965
61,sample_ii_analysis,534401,12152,1,B6,2,4,6940.0,6862.0,8.833754223418394,56842.0,56849.0,10.9481535,8.283590789857184,8.284610900612066,6,4.020132180986273,4.1945602440264365,4.717844433146924,-1.9798678190137267,-1.8054397559735635,-1.282155566853076,0.5232841891204876,16.0,0.34399903,0.5731499,0.09081954,0.7905858350335179,0.40848149227630426,2.0,1.0,-4.01502839447228,0.04717120589606161,0.35,1.8079012528107903,2.6694462635305514
60,sample_ii_analysis,483941,14185,1,B4,1,2,7142.5,3170.5,8.061644583140087,27700.0,27896.0,10.2362385,8.736792304052988,8.798612206276612,5,2.178582995951417,2.4353036437246964,3.1513118664281454,-2.821417004048583,-2.5646963562753036,-1.8486881335718546,0.716008222703449,1431.0,0.15443075,0.40710136,0.27269143,0.9662513799085318,0.09982652578457657,1.0,2.0,-2.8720826650289455,0.31891008219953854,0.0,22.902477000548135,5.788781095464623
32,sample_i_calib,433361,11237,1,B4,1,2,7013.5,3094.5,8.037381621179415,24851.0,24864.0,10.121177,8.03069962837292,8.034900630150267,11,5.249117971334068,5.590297684674752,6.343672839506173,-5.750882028665932,-5.409702315325248,-4.656327160493827,0.7533751548314207,17.0,0.36679536,0.72717583,0.004222973,0.9945063822911617,0.21312005170463727,2.0,5.0,-5.2779755342048595,0.2389353109554051,0.35,2.108639308625035,3.855394696297573
58,sample_ii_analysis,404270,5525,1,B4,1,2,7090.5,3067.5,8.028618176585066,26039.0,26122.0,10.170533,8.488671556642217,8.515729421352892,8,2.295303867403315,2.634254143646409,3.3736525047558654,-5.704696132596685,-5.365745856353591,-4.626347495244135,0.7393983611094566,988.0,0.15883164,0.41059262,0.2509379,0.9941320293398533,0.1119804400977995,2.0,2.0,-2.0210913751201476,0.3009647041222152,0.35,16.298855389148216,4.574959120052661
61,sample_ii_analysis,516534,11814,1,B4,1,2,7012.0,2680.0,7.893572073504902,20483.0,20489.0,9.927644,7.642910447761194,7.6451492537313435,8,4.675324675324675,5.140748031496063,5.932086614173229,-3.324675324675325,-2.859251968503937,-2.0679133858267713,0.7913385826771657,8.0,0.31324124,0.66284347,0.019864317,0.9082089552238806,0.16380597014925374,2.0,2.0,-2.0186127836961543,0.2533672473235171,0.35,1.773684984321025,2.221136850808322
59,sample_ii_analysis,424160,7695,1,B4,1,2,7055.5,2010.5,7.606138726337329,14161.0,14205.5,9.561384,7.043521512061676,7.065655309624471,9,5.645379537953795,6.109090909090909,6.812062937062937,-3.3546204620462046,-2.8909090909090907,-2.1879370629370634,0.7029720279720273,44.0,0.36711133,0.7636127,0.0016542888,0.8567520517284257,0.12210892812733151,1.0,3.0,-4.132947118241237,0.30276881973026804,0.0,2.3489028475492697,3.2236558277983045
59,sample_ii_analysis,435771,2034,1,B4,1,2,7013.0,2736.0,7.914252278742441,20552.0,20558.0,9.9310055,7.511695906432749,7.513888888888889,8,4.584478935698448,5.081397544853636,5.85646836638338,-3.4155210643015517,-2.918602455146364,-2.14353163361662,0.7750708215297442,7.0,0.29336512,0.64792293,0.023154004,0.9108187134502924,0.12719298245614036,2.0,2.0,-1.0545935674912865,0.2268230322472924,0.35,1.7260396737383124,1.6634506599488803
33,sample_i_calib,512699,2408,1,B6,2,4,6900.0,4707.0,8.456806041401142,23153.0,23165.0,10.050398,4.91884427448481,4.921393669003612,13,11.069704142011835,11.255384615384616,11.812426035502959,-1.930295857988165,-1.7446153846153845,-1.187573964497041,0.5570414201183436,29.0,0.97854525,0.99374056,0.0018562486,0.768642447418738,0.7601444656893988,1.0,7.0,1.270429570429581,-0.33383146889170945,0.3,3.1187523842177014,2.231236193186666
62,sample_ii_analysis,547189,7717,1,B4,1,2,7008.0,3000.0,8.006367567650246,24143.0,24154.0,10.092205,8.047666666666666,8.051333333333334,10,4.534412955465587,5.051132213294376,5.70854638422206,-5.465587044534413,-4.948867786705624,-4.29145361577794,0.6574141709276837,35.0,0.3082719,0.656206,0.024840606,0.971,0.184,1.0,4.0,-2.7611233858249395,0.2548134699948239,0.0,2.2450894464969635,2.397371928301819
64,sample_ii_calib,620701,10313,1,B4,1,2,6998.5,1993.5,7.597647166821409,3573.0,3577.0,8.18228,1.7923250564334086,1.7943315776272888,17,15.022255017709563,15.257615112160567,15.963695395513577,-1.977744982290437,-1.7423848878394335,-1.036304604486423,0.7060802833530104,9.0,0.91221696,0.9361197,0.019849036,0.09054426887383998,0.0,1.0,11.0,-1.8897022169749356,-1.0640560385232103,0.8999999999999999,1.8856436531394833,4.759999313892702
64,sample_ii_calib,637706,9799,1,B6,2,4,6908.5,2242.5,7.715346593932951,20190.0,20224.0,9.914625,9.003344481605351,9.01850613154961,13,5.41815144766147,5.917594654788418,6.837615283267457,-7.58184855233853,-7.082405345211582,-6.162384716732543,0.9200206284790386,53.0,0.55582476,0.8232051,0.004598497,0.8501672240802676,0.5964325529542921,1.0,7.0,0.0,0.5468521286114374,0.3,2.815685230816487,2.1210955826518414
61,sample_ii_analysis,527114,5341,1,B8,3,6,7861.5,2565.5,7.849908670382019,15867.0,18994.0,9.851878,6.184759306178133,7.403625024361723,4,1.6782835302293257,1.856567060458652,2.3222254004576657,-2.3217164697706743,-2.143432939541348,-1.6777745995423343,0.46565833999901374,3397.0,0.014952091,0.22393914,0.41823733,0.8935879945429741,-0.2586240498928084,1.0,3.0,-0.246741243086257,0.2885104612115512,0.0,52.20939378641116,8.89218196310342
61,sample_ii_analysis,515549,10910,1,B4,1,2,8946.0,1026.0,6.933423025730715,-8985.0,5018.0,8.520786,-8.757309941520468,4.89083820662768,5,1.570954356846473,1.641908713692946,1.8547717842323652,-3.4290456431535272,-3.358091286307054,-3.145228215767635,0.21286307053941922,2760.0,0.0,0.0,0.73156637,0.9727095516569201,-1.7690058479532165,1.0,2.0,-0.3937853302934258,0.23499393479118957,0.0,43.62865497076024,7.507782999699758
60,sample_ii_analysis,476664,7378,1,B4,1,2,7147.0,3040.0,8.019612794400267,25754.0,26004.0,10.166006,8.471710526315789,8.553947368421053,8,2.1354166666666665,2.361607142857143,3.037526059763725,-5.864583333333334,-5.638392857142858,-4.962473940236276,0.675918916906582,1594.0,0.13382557,0.3741732,0.2869943,0.9769736842105263,0.06546052631578947,1.0,2.0,-2.357593177370574,0.3094604138723298,0.0,25.323254447673495,5.8785497895204575
62,sample_ii_analysis,563680,6217,1,B4,1,2,7031.5,2173.5,7.684094050428847,15730.0,15734.0,9.663579,7.23717506326202,7.239015412928456,9,5.165056022408963,5.469467787114846,6.313001145475372,-3.8349439775910366,-3.530532212885154,-2.686998854524628,0.843533358360526,4.0,0.32483792,0.69782,0.0064827763,0.796181274442144,0.1414768806073154,2.0,3.0,-2.9396175861649,0.29223138537916604,0.35,1.600125790820441,2.7563979070073543
45,sample_i_analysis,49525,12055,1,B6,2,4,9161.5,3073.5,8.030572256347064,14353.0,17094.5,9.746512,4.669920286318529,5.561900113876688,5,3.020464547677262,3.170757946210269,3.621638141809291,-1.9795354523227382,-1.8292420537897311,-1.378361858190709,0.45088019559902204,1014.0,0.11936588,0.33765247,0.3330311,0.5327802179925166,-0.30665365218805923,1.0,2.0,5.823849611290863,-0.053399042397865415,0.0,16.24818703402959,5.529267173794176
59,sample_ii_analysis,453137,1781,1,B4,1,2,7019.5,2587.5,7.858447437573624,20021.0,20025.0,9.9047365,7.737584541062802,7.739130434782608,8,4.159514925373134,4.481343283582089,5.360330992978937,-3.8404850746268657,-3.518656716417911,-2.6396690070210633,0.8789877093968474,12.0,0.2611236,0.59543073,0.053732835,0.8705314009661835,0.12966183574879228,1.0,2.0,-3.1835414617457136,0.2812541886670079,0.0,1.6946601568788722,2.5937119661023127
36,sample_i_calib,606382,15516,1,B8,3,6,6894.5,5182.5,8.553042844309934,47648.0,47661.0,10.771869,9.19401833092137,9.196526772793053,6,3.4043816543816545,3.828828828828829,4.393609242468558,-2.5956183456183455,-2.171171171171171,-1.6063907575314422,0.564780413639729,34.0,0.3636726,0.5959904,0.124588236,0.737192474674385,0.42730342498794016,1.0,1.0,0.0,0.3095812840962253,0.0,2.049241674984933,1.139896163222599
53,sample_i_analysis,217286,3635,1,B6,2,4,7165.0,2569.0,7.851271997109883,16358.0,16844.0,9.73175,6.367458154924095,6.556636823666796,5,2.0414157851912123,2.250447518307567,2.8775427176566315,-2.9585842148087877,-2.749552481692433,-2.1224572823433685,0.6270951993490645,1646.0,0.038114462,0.2299335,0.3967585,0.8322304398598677,-0.026858699883223043,1.0,2.0,1.5352203831248357,0.1776382765899811,0.0,25.77339777944784,5.186740779663635
61,sample_ii_analysis,533073,10918,1,B6,2,4,8216.0,1954.0,7.577633832602728,6107.0,12493.0,9.432924,3.125383828045036,6.393551688843398,3,1.617710843373494,1.7354216867469878,2.130782918149466,-1.382289156626506,-1.2645783132530122,-0.8692170818505338,0.39536123140247836,3234.0,0.0,0.07692308,0.50556314,0.9856704196519959,-0.5368474923234391,2.0,4.0,0.39602288753676884,0.2539397142684532,0.35,50.014912998976456,8.807200202648325
62,sample_ii_analysis,538121,15615,1,B6,2,4,6987.0,2384.0,7.77653502818524,16127.0,16175.0,9.691222,6.764681208053691,6.784815436241611,9,5.364669738863287,5.730875576036866,6.510396975425331,-3.635330261136713,-3.2691244239631336,-2.489603024574669,0.7795213993884644,45.0,0.31462133,0.7073879,0.0016074189,0.7709731543624161,0.09773489932885907,1.0,3.0,2.6899310073785454,0.2395667898105458,0.0,2.1664861779885003,2.309236727675403
56,sample_i_analysis,332061,3709,1,B4,1,2,6995.5,3498.5,8.16008958418595,30277.0,30286.0,10.31844,8.654280405888239,8.656852936972989,7,4.723101952277657,5.1300936768149885,5.744584309133489,-2.2768980477223426,-1.8699063231850115,-1.2554156908665108,0.6144906323185007,15.0,0.3745625,0.6842931,0.016806446,0.9245390881806489,0.2699728455052165,1.0,1.0,-2.1912638993896216,0.2587494278962996,0.0,2.008659409250006,2.0881572846926746
