mask,method,run,energy_res68,energy_mae,energy_bias,timing_res68_samples,timing_mae_samples,pid_auc,stress_auc,n_events,n_runs
pretrigger_0_3,residual_cnn_gru_new,60,0.6897730347529004,0.555521432753485,-0.05150065254629421,1.6130993941935343,1.668426451478501,0.6709375000000001,0.6857576012802157,600,1
pretrigger_0_3,residual_cnn_gru_new,61,0.6870245698762406,0.5240586791704637,-0.019841139551228792,1.6338128461745558,1.6884876111218121,0.6559946895424835,0.6610991057677384,600,1
pretrigger_0_3,residual_cnn_gru_new,62,0.7124348633373179,0.5574010819245765,0.01485028198528937,1.6045491464733297,1.5773851153948466,0.6945028655554971,0.6526007326007326,600,1
pretrigger_0_3,residual_cnn_gru_new,63,0.6462813440233341,0.5358718584145328,0.1325096066759297,1.202105491026183,1.2443237582112014,0.6786603016606572,0.657244058814646,600,1
pretrigger_0_3,residual_cnn_gru_new,65,0.6809664262616182,0.589102396398328,0.30059269024708435,1.23449954592994,1.2644990135544931,0.6727541238676671,0.6125163008041731,600,1
pretrigger_0_3,attention_transformer_small,58,0.47107193976662026,0.4385968277063521,0.022684336430620178,1.2917737484364493,1.3771635603358592,0.6222967064995628,0.5393903094353141,600,1
pretrigger_0_3,attention_transformer_small,59,0.6962372117530629,0.5858509588369706,-0.0043163276628961356,1.5075311118793409,1.5315172515620636,0.6314881146206448,0.6596580027359781,600,1
pretrigger_0_3,attention_transformer_small,60,0.6834329791105241,0.5623224702809134,-0.08622089826677382,1.736406567765267,1.7235435639040413,0.6737357954545455,0.6850838035879727,600,1
pretrigger_0_3,attention_transformer_small,61,0.6695805678327215,0.5290729544986651,-0.08199383819527561,1.6002771421735884,1.7643107358038363,0.6442248774509804,0.6658090473859526,600,1
pretrigger_0_3,attention_transformer_small,62,0.7102476054048973,0.5590472409967815,-0.022710887231986554,1.6575912948958635,1.6521519526764021,0.687831904937168,0.6671916971916971,600,1
pretrigger_0_3,attention_transformer_small,63,0.6324481815584302,0.5451128339112995,0.16146465396809084,1.1470665711454604,1.2776056869104822,0.6673099385506069,0.6234846716731421,600,1
pretrigger_0_3,attention_transformer_small,65,0.6685572781564069,0.6100282698145514,0.35429500778675216,1.2557422942381624,1.325030127287749,0.673650760162977,0.5867542382090849,600,1
rising_edge_4_7,traditional_charge_depth_timewalk,58,0.10879117965698243,0.6863808035850525,-0.6738476753234863,0.0,0.0,0.923928883707374,1.0,600,1
rising_edge_4_7,traditional_charge_depth_timewalk,59,0.15789028167724617,0.7903798222541809,-0.6483535766601562,0.0,0.0,0.9212764571800717,1.0,600,1
rising_edge_4_7,traditional_charge_depth_timewalk,60,0.14494829177856447,0.8173672556877136,-0.6627497673034668,0.0,0.0,0.9509090909090908,1.0,600,1
rising_edge_4_7,traditional_charge_depth_timewalk,61,0.157756519317627,0.8322521448135376,-0.6584353446960449,0.0,0.0,0.921249489379085,1.0,600,1
rising_edge_4_7,traditional_charge_depth_timewalk,62,0.15139795303344733,0.8093467950820923,-0.6486573219299316,0.0,0.0,0.9068037225931962,1.0,600,1
rising_edge_4_7,traditional_charge_depth_timewalk,63,0.13412391662597656,0.7711522579193115,-0.6478900909423828,0.0,0.0,0.9169925346605048,1.0,600,1
rising_edge_4_7,traditional_charge_depth_timewalk,65,0.11416759490966799,0.7250575423240662,-0.6336870193481445,0.0,0.0,0.89229156502591,1.0,600,1
rising_edge_4_7,ridge,58,0.1685427474975586,0.19392594695091248,-0.07735347747802734,1.1699613857269289,1.600557220776876,0.8395919556980471,0.8900855313241681,600,1
rising_edge_4_7,ridge,59,0.27602432250976566,0.26708748936653137,-0.06402397155761719,1.5864449357986454,1.5669936301310856,0.8871507652230544,0.791217510259918,600,1
rising_edge_4_7,ridge,60,0.28229129791259766,0.2822139263153076,-0.039544105529785156,1.7667735695838942,1.6309666585922242,0.9146590909090908,0.8265813189589827,600,1
rising_edge_4_7,ridge,61,0.23114875793457038,0.2483990490436554,-0.051331520080566406,1.7235195302963258,1.6859403521815937,0.9146880106209151,0.8336895139626785,600,1
rising_edge_4_7,ridge,62,0.2607351875305176,0.2573472261428833,-0.0651860237121582,1.8608936786651618,1.7062509830792745,0.9246017140753984,0.8583760683760684,600,1
rising_edge_4_7,ridge,63,0.22771059036254884,0.22953364253044128,-0.03841829299926758,1.2093838286399845,1.5161713960766792,0.8753110558123,0.8440533230824147,600,1
rising_edge_4_7,ridge,65,0.25180004119873045,0.23922500014305115,0.022832870483398438,1.0914438843727114,1.5401949351032576,0.8568414667914925,0.8610492284286027,600,1
rising_edge_4_7,gradient_boosted_trees,58,0.03532335661919518,0.065538595574606,-0.001610305671770007,1.3470454798268419,1.2665826917145353,0.8649140192363742,0.9825075007836639,600,1
rising_edge_4_7,gradient_boosted_trees,59,0.11527386453904918,0.1460465596716146,0.00151179974499982,1.5351440697513938,1.289145384618187,0.8910843373493976,0.9538850889192887,600,1
rising_edge_4_7,gradient_boosted_trees,60,0.13648481360721215,0.17601663043428237,-0.003946926899040193,1.4545477948969416,1.3265441352765428,0.9234232954545455,0.9729277712938119,600,1
rising_edge_4_7,gradient_boosted_trees,61,0.12760142042526343,0.16696518299188814,-0.009261455467341584,1.4568316199409712,1.3562346884932637,0.916985804738562,0.9568583674590193,600,1
rising_edge_4_7,gradient_boosted_trees,62,0.12332382039295918,0.14887285321801266,-0.0021857893358783187,1.4849643992947532,1.3626516268454332,0.9312529575687469,0.9785531135531136,600,1
rising_edge_4_7,gradient_boosted_trees,63,0.0806385237801728,0.11411067556803403,0.004789187460232824,1.2736063295667144,1.2171151483914604,0.9059087908181404,0.957255041941817,600,1
rising_edge_4_7,gradient_boosted_trees,65,0.05761418024436861,0.09083716102239377,0.01502476568462452,1.4009948204661282,1.2552833404319323,0.8681285354500983,0.9872242447294066,600,1
rising_edge_4_7,mlp,58,0.07000377655029298,0.10465633869171143,-0.02002716064453125,1.48528954744339,1.3731353944167495,0.8564266977557563,0.9702543549326048,600,1
rising_edge_4_7,mlp,59,0.18380563735961927,0.25357455015182495,-0.015535831451416016,1.6463007533550262,1.3988126771400373,0.8880885704982091,0.9275102599179207,600,1
rising_edge_4_7,mlp,60,0.27824842453002935,0.3584769070148468,-0.010335445404052734,1.5986117827892306,1.516533141632875,0.9265056818181819,0.9409705093188627,600,1
rising_edge_4_7,mlp,61,0.2670729637145997,0.310269832611084,-0.021732807159423828,1.6175375199317934,1.5300369018067916,0.9161815767973855,0.9446984801633258,600,1
rising_edge_4_7,mlp,62,0.20495445251464847,0.2738717794418335,-0.02243804931640625,1.5787399518489837,1.4815591429794828,0.9247463063252538,0.9599877899877899,600,1
rising_edge_4_7,mlp,63,0.11565359115600587,0.1889759600162506,-0.023524761199951172,1.4228707408905035,1.3065384624153376,0.8989005129246863,0.9385768612968328,600,1
rising_edge_4_7,mlp,65,0.1021273422241211,0.14937907457351685,-0.01316070556640625,1.458455663919449,1.3182114717985194,0.8716095940083599,0.9648174309932623,600,1
rising_edge_4_7,cnn1d,58,0.12270889282226566,0.14603693783283234,0.012129783630371094,1.493737239837647,1.3926351737976075,0.8557971436898864,0.9695602525637007,600,1
rising_edge_4_7,cnn1d,59,0.37540372848510767,0.4560118615627289,-0.009722232818603516,1.6091231143474578,1.4428385753929616,0.8800911755128622,0.9269288645690835,600,1
rising_edge_4_7,cnn1d,60,0.4630082130432129,0.49586111307144165,0.008488178253173828,1.858398206830025,1.6988352701067924,0.9220454545454545,0.9598127804983697,600,1
rising_edge_4_7,cnn1d,61,0.47815460205078136,0.5113685131072998,-0.006800651550292969,1.7397176331281665,1.6687624175598224,0.9118923611111113,0.9522916940269105,600,1
rising_edge_4_7,cnn1d,62,0.42056358337402344,0.47463709115982056,-0.010096549987792969,1.8036347925662994,1.6302550585567952,0.919817025080183,0.9738339438339438,600,1
rising_edge_4_7,cnn1d,63,0.21626947402954125,0.31308355927467346,-0.009239673614501953,1.4698062229156499,1.3561693188051382,0.8842618455131785,0.9431760457996404,600,1
rising_edge_4_7,cnn1d,65,0.14905796051025394,0.21218495070934296,0.01311492919921875,1.4291187965869907,1.323142145027717,0.868365880351798,0.9751005216257336,600,1
rising_edge_4_7,residual_cnn_gru_new,58,0.02655145880093654,0.05705967237455533,-3.0022479140079383e-05,1.3519416031007372,1.2661260350971069,0.8639230545030603,0.981326407236577,600,1
rising_edge_4_7,residual_cnn_gru_new,59,0.10883765802685584,0.14698734450514903,-0.00354992267873655,1.4721097599557385,1.2733147813594108,0.8923803321393682,0.9528659370725034,600,1
rising_edge_4_7,residual_cnn_gru_new,60,0.13714032943231771,0.18547974243653836,-0.01801840592137438,1.4861329270715264,1.2969961668993824,0.9088494318181819,0.9767900759225614,600,1
rising_edge_4_7,residual_cnn_gru_new,61,0.13417593329497013,0.17103652010109163,-0.014674245233933014,1.386545216518805,1.3451493252198334,0.9025990604575164,0.9581716591649853,600,1
rising_edge_4_7,residual_cnn_gru_new,62,0.12480243609526054,0.14977327388329506,-0.00857181799781781,1.5381548549369453,1.344796993960519,0.9173195225826806,0.9794993894993895,600,1
rising_edge_4_7,residual_cnn_gru_new,63,0.064873160875214,0.10508230978919297,0.0032786139068603504,1.312481172168348,1.2148147123903812,0.8920572850540857,0.9513035599060942,600,1
rising_edge_4_7,residual_cnn_gru_new,65,0.0556125821247862,0.08367345543628815,0.007675414266659963,1.332231961397185,1.239901320716992,0.8606653568744315,0.9888203651380134,600,1
rising_edge_4_7,attention_transformer_small,58,0.04629397756386279,0.08111894451337115,0.005274164495953748,1.3462305644306456,1.3362024672453356,0.8489128533955115,0.9749675339214544,600,1
rising_edge_4_7,attention_transformer_small,59,0.2196611679857095,0.21017120227330607,-0.012526129805952024,1.5871683648556314,1.4399344240797851,0.8872549658091826,0.9295690834473325,600,1
rising_edge_4_7,attention_transformer_small,60,0.3389416757137851,0.27514203130083864,-0.02550428434472707,1.7742672348381359,1.5601157694081094,0.8975,0.9536042160484172,600,1
rising_edge_4_7,attention_transformer_small,61,0.27741033445373625,0.24491082770982378,-0.02714296379627701,1.6000007626190318,1.6067377780405552,0.8963184232026142,0.9387826979787247,600,1
rising_edge_4_7,attention_transformer_small,62,0.24196845740889206,0.21822360829173598,-0.015059361509738522,1.6095282877571342,1.5491160765706433,0.8936786897313211,0.960982905982906,600,1
rising_edge_4_7,attention_transformer_small,63,0.11646485544874301,0.1540398959483088,0.011889130894323863,1.323386400364216,1.2913699384565258,0.8782883043014575,0.9387759304768051,600,1
rising_edge_4_7,attention_transformer_small,65,0.08661637306312933,0.12720799389960769,0.02497412476978056,1.3501444351473364,1.3082348780949442,0.8518901884254803,0.9768324820691153,600,1
peak_charge_8_11,traditional_charge_depth_timewalk,58,0.10879117965698243,0.6863808035850525,-0.6738476753234863,0.0,0.0,0.923928883707374,1.0,600,1
peak_charge_8_11,traditional_charge_depth_timewalk,59,0.15789028167724617,0.7903798222541809,-0.6483535766601562,0.0,0.0,0.9212764571800717,1.0,600,1
peak_charge_8_11,traditional_charge_depth_timewalk,60,0.14494829177856447,0.8173672556877136,-0.6627497673034668,0.0,0.0,0.9509090909090908,1.0,600,1
peak_charge_8_11,traditional_charge_depth_timewalk,61,0.157756519317627,0.8322521448135376,-0.6584353446960449,0.0,0.0,0.921249489379085,1.0,600,1
peak_charge_8_11,traditional_charge_depth_timewalk,62,0.15139795303344733,0.8093467950820923,-0.6486573219299316,0.0,0.0,0.9068037225931962,1.0,600,1
peak_charge_8_11,traditional_charge_depth_timewalk,63,0.13412391662597656,0.7711522579193115,-0.6478900909423828,0.0,0.0,0.9169925346605048,1.0,600,1
peak_charge_8_11,traditional_charge_depth_timewalk,65,0.11416759490966799,0.7250575423240662,-0.6336870193481445,0.0,0.0,0.89229156502591,1.0,600,1
peak_charge_8_11,ridge,58,0.07823591232299805,0.12824371457099915,0.08302831649780273,1.389619874954224,1.5914604023098946,0.9371028854561353,0.9310823518875107,600,1
peak_charge_8_11,ridge,59,0.20657236099243179,0.2247776836156845,0.0795893669128418,1.5831873703002934,1.599465331931909,0.9261478345815697,0.8645417236662107,600,1
peak_charge_8_11,ridge,60,0.25722873687744147,0.25637727975845337,0.06924819946289062,1.8167894053459168,1.6078993972142537,0.9486505681818183,0.9088929263274415,600,1
peak_charge_8_11,ridge,61,0.22888458251953137,0.24277974665164948,0.07158756256103516,1.7293147945404055,1.6996534855167071,0.934921364379085,0.8918444585059515,600,1
peak_charge_8_11,ridge,62,0.22012229919433604,0.21855422854423523,0.07715797424316406,1.7591472673416146,1.6633112358053526,0.9324491298175508,0.9175457875457874,600,1
peak_charge_8_11,ridge,63,0.16487369537353516,0.18685157597064972,0.07919597625732422,1.3136642718315152,1.5034074437618257,0.9174369001066478,0.9124919342659839,600,1
peak_charge_8_11,ridge,65,0.14336957931518562,0.19476191699504852,0.10668611526489258,1.1057681369781496,1.5197550282875696,0.8980867363757433,0.9123831775700935,600,1
peak_charge_8_11,gradient_boosted_trees,58,0.04709606579744506,0.06598565084331795,0.03285694379931581,1.3310063020615857,1.2026950277150983,0.9504401049256777,0.9817294344185213,600,1
peak_charge_8_11,gradient_boosted_trees,59,0.10766445819264005,0.13141664393877786,0.03690982368333806,1.5454198796601066,1.2156839852213344,0.9557017258222077,0.9380711354309165,600,1
peak_charge_8_11,gradient_boosted_trees,60,0.13280787805954647,0.14796501625756917,0.011815585659472383,1.5179038609444713,1.3208243220999165,0.9606107954545454,0.966574821624093,600,1
peak_charge_8_11,gradient_boosted_trees,61,0.12804893984031743,0.141689311500701,0.0155076819474802,1.4685511898323587,1.3230440326990873,0.9515293096405228,0.9562136606215451,600,1
peak_charge_8_11,gradient_boosted_trees,62,0.12203143829174853,0.12065265363667493,0.028840518845784757,1.5869330416379275,1.3476671475257054,0.9497081865502919,0.9671245421245421,600,1
peak_charge_8_11,gradient_boosted_trees,63,0.08231394141047763,0.10723870888617036,0.034348389213966435,1.3380166213820552,1.1908975265856425,0.9381062414300949,0.9528686555279451,600,1
peak_charge_8_11,gradient_boosted_trees,65,0.06411650175286088,0.10257517987139267,0.046018984363780824,1.3252172960511812,1.1640788329980813,0.9333588259338863,0.9851458921973484,600,1
peak_charge_8_11,mlp,58,0.077583065032959,0.11614594608545303,0.06382226943969727,1.509363570809365,1.3078412990272046,0.952969979597785,0.9634028928395504,600,1
peak_charge_8_11,mlp,59,0.2678666877746582,0.29741623997688293,0.027397632598876953,1.6905690240859987,1.4217002666989962,0.9510517746662325,0.8948153214774281,600,1
peak_charge_8_11,mlp,60,0.28345493316650394,0.31039127707481384,0.02090930938720703,1.7492250764369972,1.461083939820528,0.9673863636363637,0.9175680716150689,600,1
peak_charge_8_11,mlp,61,0.3311688995361333,0.3371993899345398,0.012145042419433594,1.741975245475769,1.513056784371535,0.9541590073529412,0.9027805967119951,600,1
peak_charge_8_11,mlp,62,0.2976051521301271,0.29960542917251587,0.01462411880493164,1.6640027260780337,1.4590239210923512,0.9525737420474263,0.9196092796092796,600,1
peak_charge_8_11,mlp,63,0.13407135009765628,0.18662309646606445,0.044137001037597656,1.5315367126464847,1.2852527257800102,0.9441750038088466,0.9436977443402574,600,1
peak_charge_8_11,mlp,65,0.09159662246704105,0.15819203853607178,0.054384708404541016,1.377394337654114,1.233163802822431,0.9305238729413625,0.9503232992827647,600,1
peak_charge_8_11,cnn1d,58,0.1451923751831055,0.16085565090179443,0.03322792053222656,1.541899919509888,1.3886500119169554,0.9517575051005539,0.9782365321750034,600,1
peak_charge_8_11,cnn1d,59,0.33719097137451176,0.43836989998817444,0.011907577514648438,1.724305603504181,1.4463541048268478,0.9426375773363724,0.9517099863201094,600,1
peak_charge_8_11,cnn1d,60,0.3813444519042972,0.47596150636672974,0.003665924072265625,1.7727135610580445,1.5344117727379005,0.9684659090909091,0.9458314783843293,600,1
peak_charge_8_11,cnn1d,61,0.44246456146240243,0.4694821238517761,0.004549980163574219,1.7074311530590063,1.5940635129312675,0.9465379901960784,0.9398154228202343,600,1
peak_charge_8_11,cnn1d,62,0.37799520492553723,0.45319193601608276,0.012935161590576172,1.7085777080059052,1.5330145346621673,0.9495767390504233,0.9610500610500612,600,1
peak_charge_8_11,cnn1d,63,0.21992689132690435,0.28765249252319336,0.03693342208862305,1.53507408618927,1.3517859013875326,0.9386775684322786,0.9591839536512032,600,1
peak_charge_8_11,cnn1d,65,0.17344093322753915,0.21701298654079437,0.043463706970214844,1.39864124417305,1.2910296533008416,0.927622990809478,0.9773554662029993,600,1
peak_charge_8_11,residual_cnn_gru_new,58,0.027851512898024074,0.05256849002990331,0.01792107513123753,1.3408765309249813,1.2183378529381488,0.9430486738560186,0.9844946486946397,600,1
peak_charge_8_11,residual_cnn_gru_new,59,0.09386838638519113,0.12212126857005534,0.018157772079532286,1.5428358374168543,1.2548090110263548,0.9484858352328231,0.9569015047879617,600,1
peak_charge_8_11,residual_cnn_gru_new,60,0.13157593195193504,0.15023935862955806,-0.001652072320028175,1.4692862403547973,1.3032090162343823,0.9518181818181818,0.9689511616994141,600,1
peak_charge_8_11,residual_cnn_gru_new,61,0.1272338915660786,0.14567980291531843,0.005320886013151949,1.4332751998049156,1.336422976687313,0.9421083537581698,0.9526976205542091,600,1
peak_charge_8_11,residual_cnn_gru_new,62,0.11504335645927309,0.11849454623531296,0.009425791424281016,1.5462986065284214,1.333732931956238,0.9409406383090594,0.9744322344322345,600,1
peak_charge_8_11,residual_cnn_gru_new,63,0.05930304102752253,0.08998491579781424,0.018850512786503515,1.3298096290169412,1.1842109800359193,0.9378777106292214,0.9619365998984061,600,1
peak_charge_8_11,residual_cnn_gru_new,65,0.04998611799068586,0.08611434296742702,0.025976141791003826,1.2378745028156886,1.1470722695100832,0.9248539669563154,0.9887796131275808,600,1
peak_charge_8_11,attention_transformer_small,58,0.07684733305135572,0.100626254656186,0.05465496432764905,1.3861349773114222,1.3104193250312521,0.9407169921305742,0.9798598361022792,600,1
peak_charge_8_11,attention_transformer_small,59,0.2114615937273074,0.2022156901023913,0.029818674900575992,1.59230030362159,1.3839756378245243,0.942077499185933,0.8859644322845417,600,1
peak_charge_8_11,attention_transformer_small,60,0.2859254129070905,0.2555484341984728,-0.0036948454334524428,1.7475497749773679,1.5013622553290678,0.9333167613636364,0.9068895814031838,600,1
peak_charge_8_11,attention_transformer_small,61,0.2472956073049717,0.2384240518938914,-0.009522289740083067,1.6680366418594048,1.5397147651715537,0.9314044628267975,0.9015747561456083,600,1
peak_charge_8_11,attention_transformer_small,62,0.23163983610005756,0.20655037404408996,0.022112779082386957,1.650235057765002,1.4926299388482398,0.9143619538356381,0.9156593406593406,600,1
peak_charge_8_11,attention_transformer_small,63,0.14184249129723658,0.158422432312222,0.051526218370282706,1.3455028960347681,1.2712204297373346,0.9216329795337972,0.9224659866280427,600,1
peak_charge_8_11,attention_transformer_small,65,0.10251475932599019,0.15579476288446836,0.08443727236478793,1.273173433963274,1.2438753190584302,0.9204301217051913,0.965184199087155,600,1
late_tail_12_17,traditional_charge_depth_timewalk,58,0.10879117965698243,0.6863808035850525,-0.6738476753234863,0.0,0.0,0.923928883707374,1.0,600,1
late_tail_12_17,traditional_charge_depth_timewalk,59,0.15789028167724617,0.7903798222541809,-0.6483535766601562,0.0,0.0,0.9212764571800717,1.0,600,1
late_tail_12_17,traditional_charge_depth_timewalk,60,0.14494829177856447,0.8173672556877136,-0.6627497673034668,0.0,0.0,0.9509090909090908,1.0,600,1
late_tail_12_17,traditional_charge_depth_timewalk,61,0.157756519317627,0.8322521448135376,-0.6584353446960449,0.0,0.0,0.921249489379085,1.0,600,1
late_tail_12_17,traditional_charge_depth_timewalk,62,0.15139795303344733,0.8093467950820923,-0.6486573219299316,0.0,0.0,0.9068037225931962,1.0,600,1
late_tail_12_17,traditional_charge_depth_timewalk,63,0.13412391662597656,0.7711522579193115,-0.6478900909423828,0.0,0.0,0.9169925346605048,1.0,600,1
late_tail_12_17,traditional_charge_depth_timewalk,65,0.11416759490966799,0.7250575423240662,-0.6336870193481445,0.0,0.0,0.89229156502591,1.0,600,1
late_tail_12_17,ridge,58,0.10686223983764649,0.14123207330703735,0.08077096939086914,1.2911485862731937,1.5953463639815648,0.9374293208976975,0.9587568850476915,600,1
late_tail_12_17,ridge,59,0.2909845924377442,0.25113341212272644,0.05161428451538086,1.8074579858779911,1.587894727786382,0.9385086291110387,0.9068946648426812,600,1
late_tail_12_17,ridge,60,0.35469921112060565,0.30619436502456665,0.05008983612060547,1.9001554036140442,1.6158733821908633,0.9497159090909091,0.9271937529328247,600,1
late_tail_12_17,ridge,61,0.2992025375366211,0.27785253524780273,0.06369209289550781,1.8533239746093761,1.6450032842159272,0.9550525939542482,0.9142898076624602,600,1
late_tail_12_17,ridge,62,0.27967800140380866,0.26906681060791016,0.07626724243164062,1.9095523500442506,1.6719783585270245,0.9381013723118985,0.9487667887667889,600,1
late_tail_12_17,ridge,63,0.19913234710693364,0.2201755791902542,0.058012962341308594,1.538128662109375,1.5159958046674729,0.9116474531511858,0.923324043438268,600,1
late_tail_12_17,ridge,65,0.22359914779663093,0.2274337261915207,0.10435819625854492,1.1480557489395142,1.511231871743997,0.9319479423515606,0.9705362964572919,600,1
late_tail_12_17,gradient_boosted_trees,58,0.056589400370221664,0.07598787748259449,0.029876034298269794,1.5666264311384552,1.2838536038678405,0.9560477994753717,0.9874949621602256,600,1
late_tail_12_17,gradient_boosted_trees,59,0.16814173343358274,0.16147624932418012,0.021593946601259795,1.3914756148281966,1.1829910513016255,0.9487984369912081,0.9437346101231191,600,1
