event_key,run,eventno,run_family,d_t_ns,abs_c_t_ns,clean_label,gross_label,event_max_amp,b2_amp,event_charge,fold,family_label,traditional_curvature_tail_score,ml_waveform_tail_score,shuffled_label_tail_score
62:560651:3364:171637,62,560651,high_all_three_rate,4.961850876142577,5.958410355895566,0,0,6265.0,6265.0,94375.5,holdout_low58_high62,1,0.007874336362225943,0.825231264579886,0.3971525954273775
58:417735:1712:28737,58,417735,low_all_three_rate_edge,4.740127933493454,2.509400907101906,0,0,3265.0,2851.5,41877.0,holdout_low58_high62,0,0.0042432872188817,0.7095596954703213,0.6138219315965338
58:401022:2495:12051,58,401022,low_all_three_rate_edge,3.844320903931493,4.245480495689037,0,0,5230.5,5230.5,104905.0,holdout_low58_high62,0,0.005794034083136224,0.03185186729372286,0.41397187008812764
58:405995:7135:17010,58,405995,low_all_three_rate_edge,4.608449273619076,7.152213025644446,0,0,5118.5,4149.0,116855.0,holdout_low58_high62,0,0.00974725112200971,0.0426570857471244,0.15565928651762487
62:545917:6515:156903,62,545917,high_all_three_rate,5.808690832671488,5.546762696659073,0,0,4869.5,4869.5,123140.0,holdout_low58_high62,1,0.007315126135840353,0.5575936329006906,0.12141052987959841
58:404180:5444:15198,58,404180,low_all_three_rate_edge,3.069253854612331,3.343607323836167,0,0,3272.5,2389.5,70965.5,holdout_low58_high62,0,0.0049286909363756215,0.0,0.3836746681229557
58:409157:10061:20168,58,409157,low_all_three_rate_edge,7.085679495221569,2.260308190596703,0,0,3209.0,2916.0,87059.0,holdout_low58_high62,0,0.004057667747981561,0.1561001134962653,0.38843802320614973
62:549712:9563:160698,62,549712,high_all_three_rate,5.518025190172523,5.535162652393531,0,0,2732.0,2383.0,61341.0,holdout_low58_high62,1,0.0072999525509632734,0.5679509114652703,0.2911541301531912
58:393248:11615:4294,58,393248,low_all_three_rate_edge,4.128197356234736,4.253938731547109,0,0,3724.0,3048.5,44724.0,holdout_low58_high62,0,0.005802826482656325,0.6083032899651282,0.46234010384072466
58:404573:5824:15589,58,404573,low_all_three_rate_edge,0.532449278631077,0.6670254477657807,1,0,3481.5,2411.0,22855.0,holdout_low58_high62,0,0.0030475015736405402,0.7313177797245023,0.6353513371073761
62:559179:2001:170165,62,559179,high_all_three_rate,2.742742592432702,4.356772110149183,1,0,8109.0,8109.0,125924.5,holdout_low58_high62,1,0.005910789403414268,0.004262828031300938,0.24553733758466437
62:552386:12067:163372,62,552386,high_all_three_rate,4.102812982470027,3.6129951633496944,0,0,3471.0,2773.0,28605.0,holdout_low58_high62,1,0.005172747722052484,0.6610886673885087,0.6477415859314913
62:572214:14171:183200,62,572214,high_all_three_rate,1.4955230554549033,1.928704898117271,1,0,2420.0,1682.0,44266.5,holdout_low58_high62,1,0.0038230531131936843,0.0,0.3734298825874651
62:543295:4078:154281,62,543295,high_all_three_rate,3.2760861628331526,4.971604745098723,0,0,3426.5,1606.0,65474.5,holdout_low58_high62,1,0.006599229930681807,0.0,0.49951265924362565
62:545633:6254:156619,62,545633,high_all_three_rate,2.8677616243032915,2.660664859095867,1,0,2880.5,2602.0,73163.0,holdout_low58_high62,1,0.004360107788582813,0.0016906762705082034,0.5002488070852239
58:406766:7856:17781,58,406766,low_all_three_rate_edge,5.20619789165265,4.66088938489834,0,0,3310.0,2595.0,74782.5,holdout_low58_high62,0,0.006241899541868886,0.6391202065780017,0.20881071016517613
58:405830:6983:16845,58,405830,low_all_three_rate_edge,5.0072050901992,5.440946933933525,0,0,4175.5,3205.0,103121.5,holdout_low58_high62,0,0.007177864321321728,0.1296538251140926,0.1491110302178664
62:553201:12823:164187,62,553201,high_all_three_rate,5.666719857323898,7.221535433126434,0,0,5212.5,2827.0,39489.5,holdout_low58_high62,1,0.00986864831183298,0.6627795495396741,0.6405204994066599
58:418054:2008:29056,58,418054,low_all_three_rate_edge,5.754585857612582,5.285679723882382,0,0,5543.5,5543.5,109922.0,holdout_low58_high62,0,0.006981071206147476,0.6243430161598437,0.1596844852049216
62:546574:7141:157560,62,546574,high_all_three_rate,6.236507000736921,8.617094035739278,0,0,4505.5,2619.0,103881.0,holdout_low58_high62,1,0.012656735818639226,0.03771550328750095,0.1659337642430769
58:402626:3997:13647,58,402626,low_all_three_rate_edge,2.0809789606590527,2.14141072870191,1,0,4544.5,2385.5,83527.5,holdout_low58_high62,0,0.003971941021109358,0.0016420361247947456,0.38921805897626954
58:401532:2974:12559,58,401532,low_all_three_rate_edge,4.648288434988849,5.7573426550274505,0,0,4856.5,2823.0,93257.0,holdout_low58_high62,0,0.0075960843165271755,0.5237268690899012,0.1416335908264759
62:574580:20:185566,62,574580,high_all_three_rate,3.4698641765704537,4.514832003661692,0,0,2962.0,1359.0,50924.0,holdout_low58_high62,1,0.006080639116761398,0.0,0.24907692963832737
62:547165:7696:158151,62,547165,high_all_three_rate,5.22572666322251,5.929620596379166,0,0,5069.0,3455.5,114901.0,holdout_low58_high62,1,0.00783388320607378,0.1009554548518638,0.1350979102617972
58:420334:4140:31334,58,420334,low_all_three_rate_edge,3.6138727274789346,4.524441940712876,0,0,3829.5,2794.5,29955.5,holdout_low58_high62,0,0.006091120907939424,0.6600482339285313,0.6434003856608292
62:555892:15351:166878,62,555892,high_all_three_rate,3.540921519699154,5.613251264599633,0,0,4688.0,2507.5,97791.0,holdout_low58_high62,1,0.007402703269638363,0.032021910869765274,0.15504056952038148
58:417804:1777:28806,58,417804,low_all_three_rate_edge,6.028348103441687,8.768907318499345,0,0,4339.5,4339.5,65322.0,holdout_low58_high62,0,0.013003431072076509,0.825192126080997,0.5866083950639662
62:565065:7534:176051,62,565065,high_all_three_rate,1.3086440086537792,2.3642314277102088,1,0,3936.0,3936.0,69383.5,holdout_low58_high62,1,0.004134105585344575,0.02111991637710294,0.3958091099502196
58:422340:6010:33333,58,422340,low_all_three_rate_edge,7.502994954249317,3.9646906850377093,0,0,5040.0,5040.0,112100.0,holdout_low58_high62,0,0.005509550217709581,0.7947684991701408,0.2552094068524368
58:402712:4076:13733,58,402712,low_all_three_rate_edge,5.678203661327231,6.1274240189110145,0,0,3356.5,2788.0,71338.0,holdout_low58_high62,0,0.008116034973619641,0.6700468804262458,0.3183826130656872
62:561368:4034:172354,62,561368,high_all_three_rate,6.1665794979079465,4.718107536369246,0,0,7436.0,7436.0,141012.5,holdout_low58_high62,1,0.00630622580780512,0.5464683478553078,0.103277762354313
58:399989:1517:11021,58,399989,low_all_three_rate_edge,5.452259001605384,6.664055634075936,0,0,3003.0,3003.0,64650.0,holdout_low58_high62,0,0.008933271177610133,0.7745634912725914,0.22047013395642845
62:549656:9509:160642,62,549656,high_all_three_rate,4.961461492340867,7.990776342023345,0,0,5496.5,4633.5,122856.5,holdout_low58_high62,1,0.011320381715183478,0.06905041817930416,0.087362309618149
58:392294:10722:3348,58,392294,low_all_three_rate_edge,4.967859348087487,6.345190185520195,0,0,2771.5,1852.5,53296.5,holdout_low58_high62,0,0.008438328512110925,0.49083666133846066,0.21404382836747643
62:558725:1581:169711,62,558725,high_all_three_rate,6.340302660494487,10.787772404223439,0,0,5588.5,5148.5,174876.0,holdout_low58_high62,1,0.01860741404855209,0.09539026620173822,0.1219604193466138
58:398418:42:9453,58,398418,low_all_three_rate_edge,2.9265218134850315,3.871060924375456,1,0,4086.0,2777.0,94619.0,holdout_low58_high62,0,0.005417811522560149,0.2087117883605767,0.09444298460560674
58:400792:2281:11821,58,400792,low_all_three_rate_edge,46.22510665653673,42.39431563526832,0,0,2916.0,1380.0,49231.0,holdout_low58_high62,0,0.8499061631747253,0.6467891480471325,0.10328428452537629
58:394684:12945:5726,58,394684,low_all_three_rate_edge,3.0336287649517217,4.490894629542428,0,0,2932.0,1835.5,65598.0,holdout_low58_high62,0,0.00605460792029117,0.0,0.3399239794613838
62:540095:1094:151081,62,540095,high_all_three_rate,6.350264418663876,4.348010757986252,0,0,4887.5,3195.5,115361.5,holdout_low58_high62,1,0.005901513721582588,0.5049529103481858,0.19912090020208995
62:540608:1585:151594,62,540608,high_all_three_rate,6.285390044747885,6.985543442508273,0,0,8026.0,8026.0,101504.0,holdout_low58_high62,1,0.009461397974718682,0.45325436540508157,0.16540028832255443
58:412157:12844:23160,58,412157,low_all_three_rate_edge,4.635218312844422,2.4567340971461036,0,0,4349.5,4349.5,113208.0,holdout_low58_high62,0,0.004203348664452983,0.6573031707813284,0.13962544820249606
58:392204:10642:3261,58,392204,low_all_three_rate_edge,5.036936657211463,5.160806749201065,0,0,3628.0,2897.5,100462.0,holdout_low58_high62,0,0.006826695824021982,0.10166440024002268,0.07452943927658083
58:394656:12923:5698,58,394656,low_all_three_rate_edge,6.399708618517899,6.193958898758986,0,0,4076.0,3354.0,108342.0,holdout_low58_high62,0,0.00821318932879191,0.5719275341137005,0.13466373330282155
62:571227:13263:182213,62,571227,high_all_three_rate,6.382458083574541,5.794439416767368,0,0,2896.0,2896.0,78873.0,holdout_low58_high62,1,0.007646677067335881,0.5874551490856691,0.1657578962445953
58:418720:2626:29722,58,418720,low_all_three_rate_edge,5.373427223334296,2.729393289486218,0,0,9333.5,9333.5,132352.5,holdout_low58_high62,0,0.004414239162663827,0.4906793884455258,0.10540034893605951
58:392636:11042:3687,58,392636,low_all_three_rate_edge,7.036826736577353,8.131817066604171,0,0,4675.5,3946.5,117041.0,holdout_low58_high62,0,0.011608593452510373,0.5509776670382577,0.18174102224451316
58:399602:1163:10635,58,399602,low_all_three_rate_edge,5.175653647791776,2.8252691476419756,0,0,2681.0,2087.0,60294.0,holdout_low58_high62,0,0.004490871611641436,0.6393340719390167,0.19186766095946858
58:402542:3915:13565,58,402542,low_all_three_rate_edge,7.407867545888735,5.483323638271486,0,0,3141.0,3141.0,66770.5,holdout_low58_high62,0,0.007232524763302048,0.6776655619358203,0.2568200298324627
58:417165:1152:28167,58,417165,low_all_three_rate_edge,3.7031321526301326,2.498339616819706,0,0,2917.5,2561.0,78956.0,holdout_low58_high62,0,0.004234867939677237,0.017149941665538078,0.37893247909812966
62:572690:14617:183676,62,572690,high_all_three_rate,6.1774368546928855,5.3406705978510445,0,0,4108.0,4108.0,108180.5,holdout_low58_high62,1,0.007050148898656548,0.6423299284527827,0.17961388210965468
62:539054:133:150040,62,539054,high_all_three_rate,1.56093436540203,1.030300564542582,1,0,2960.0,1716.5,54271.5,holdout_low58_high62,1,0.0032531423774036445,0.002387318563789152,0.42757605596513837
58:394786:13037:5828,58,394786,low_all_three_rate_edge,4.229411573683194,5.156585939059795,0,0,2201.5,2192.0,17990.5,holdout_low58_high62,0,0.00682153746904899,0.6591557188912633,0.6515997903343885
62:548830:8737:159816,62,548830,high_all_three_rate,6.169390254967794,8.283359295635876,0,0,3776.5,2709.0,44758.5,holdout_low58_high62,1,0.011926348673884243,0.6638178514240477,0.43602456847641574
62:540655:1631:151641,62,540655,high_all_three_rate,1.8988527146974974,1.0353358866443756,1,0,3306.5,2654.0,44977.0,holdout_low58_high62,1,0.00325608784275454,0.6668509594316441,0.44601299435806574
58:396978:15063:8018,58,396978,low_all_three_rate_edge,6.312549304218862,6.422556059019591,0,0,8046.0,8046.0,129995.0,holdout_low58_high62,0,0.008555858796095451,0.4978443250150457,0.31340187735473424
58:401083:2548:12110,58,401083,low_all_three_rate_edge,6.86343361488089,4.296286979559127,0,0,2513.0,2513.0,60707.0,holdout_low58_high62,0,0.005847047659741655,0.48946418473125997,0.1473083212277868
62:552500:12176:163486,62,552500,high_all_three_rate,7.719587430113748,7.863636239792861,0,0,3248.0,2540.0,78741.0,holdout_low58_high62,1,0.011066644189446402,0.5737178302716612,0.13497198266654784
58:406327:7441:17342,58,406327,low_all_three_rate_edge,1.4708047299034916,2.6585188485547526,1,0,3207.0,1543.5,49453.0,holdout_low58_high62,0,0.00435842824648784,0.006027950310559006,0.39083276290005653
58:402594:3966:13616,58,402594,low_all_three_rate_edge,4.835515363143742,6.01752537134675,0,0,4135.5,3154.5,91665.0,holdout_low58_high62,0,0.007958050996646867,0.6048150815569658,0.22681342682780556
58:394965:13201:6007,58,394965,low_all_three_rate_edge,7.1014613011095165,10.388199831890283,0,0,3699.0,2424.5,74776.5,holdout_low58_high62,0,0.017336319864889937,0.13722919096668257,0.23630230094410098
58:416328:373:27330,58,416328,low_all_three_rate_edge,6.995621477472923,9.723625963254825,0,0,6220.0,6220.0,176139.0,holdout_low58_high62,0,0.015408631322252475,0.0889701699238134,0.13467351465696706
62:542828:3642:153814,62,542828,high_all_three_rate,4.567549934758603,5.294102820634848,0,0,3273.0,2320.0,73666.0,holdout_low58_high62,1,0.0069916082661313035,0.5231180674553138,0.16334059748048327
62:553211:12833:164197,62,553211,high_all_three_rate,2.6981749829538018,4.822097705643785,1,0,4619.5,3944.5,117870.5,holdout_low58_high62,1,0.006424825495671869,0.4493010688326384,0.13673778153117042
62:571491:13504:182477,62,571491,high_all_three_rate,6.301258841865483,8.204406782639403,0,0,4083.5,3794.5,101575.0,holdout_low58_high62,1,0.011759742521858593,0.6180490205300349,0.08351084065430918
62:548238:8671:159224,62,548238,high_all_three_rate,3.984472049689444,4.373895156266386,0,0,9550.5,9550.5,138471.0,holdout_low58_high62,1,0.005928959506705147,0.7935395126173941,0.23411768767328633
62:573231:15125:184217,62,573231,high_all_three_rate,5.807458441009452,5.068360869344964,0,0,4034.5,3598.0,118951.5,holdout_low58_high62,1,0.006714597217415356,0.10533432400589618,0.08850431595062729
62:541882:2758:152868,62,541882,high_all_three_rate,5.439874471355807,6.453910431596469,0,0,5198.5,4026.0,114344.5,holdout_low58_high62,1,0.008603951590756958,0.08042638629045709,0.19575180592164138
58:392066:10514:3123,58,392066,low_all_three_rate_edge,3.8833956732449693,6.4138118402557325,0,0,5431.0,2050.5,93002.0,holdout_low58_high62,0,0.00854249409635575,0.04534239803669253,0.20429473554354688
62:560113:2861:171099,62,560113,high_all_three_rate,6.751489871843781,2.462829075034911,0,0,3274.0,3083.0,95106.5,holdout_low58_high62,1,0.004207951417790587,0.15230284281839418,0.12503603515131373
58:404302:5557:15320,58,404302,low_all_three_rate_edge,4.878201604217907,6.586406384374214,0,0,3804.0,3804.0,91414.5,holdout_low58_high62,0,0.008810156291560243,0.2272333029067844,0.13050207414966347
58:404100:5367:15118,58,404100,low_all_three_rate_edge,4.032101171191641,3.173713899336974,0,0,3005.5,2884.5,43478.5,holdout_low58_high62,0,0.0047807002376980285,0.654518386692936,0.4721042542637829
62:570566:12660:181552,62,570566,high_all_three_rate,4.789409549130369,6.0862302205163985,0,0,3617.5,2303.0,40006.5,holdout_low58_high62,1,0.00805645592777624,0.6256554532679061,0.4905480708568969
62:567954:10220:178940,62,567954,high_all_three_rate,3.362976760847179,4.67434780137571,0,0,3848.5,2495.5,79819.5,holdout_low58_high62,1,0.00625697098147083,0.0,0.43938764283050663
58:417278:1288:28280,58,417278,low_all_three_rate_edge,4.134415458937198,3.6375210489992895,0,0,6151.0,6151.0,103637.0,holdout_low58_high62,0,0.0051955557229763265,0.08920351457734184,0.35249256968318543
62:544064:4785:155050,62,544064,high_all_three_rate,5.604755203148777,3.9242525473643397,0,0,3105.5,3105.5,70670.0,holdout_low58_high62,1,0.0054697408128117535,0.40378645801565627,0.5039100621182002
58:410177:11017:21186,58,410177,low_all_three_rate_edge,2.0268148359728713,0.8802928854223993,1,0,7730.5,7730.5,101060.0,holdout_low58_high62,0,0.0031666014550668854,0.0016156462585034015,0.28941872658347234
58:391631:10103:2692,58,391631,low_all_three_rate_edge,4.0725850846936,4.393645038008664,0,0,7540.0,7540.0,149596.0,holdout_low58_high62,0,0.005949986036081629,0.14698581277817585,0.10262514539437151
62:543799:4542:154785,62,543799,high_all_three_rate,5.615667538770715,4.3314761390160825,0,0,4793.5,4793.5,140813.0,holdout_low58_high62,1,0.005884047852141537,0.06731267465667548,0.12259763953493204
58:404147:5411:15165,58,404147,low_all_three_rate_edge,6.1042555373875445,6.2993260541881995,0,0,4401.0,3481.0,100402.5,holdout_low58_high62,0,0.008369411296337132,0.7006662158493032,0.2617949227113792
62:550706:10481:161692,62,550706,high_all_three_rate,3.6922218953767754,3.997886846995499,0,0,3169.5,2772.0,66328.5,holdout_low58_high62,1,0.005542445496139764,0.6632752649174462,0.28262063068682763
62:574463:16291:185449,62,574463,high_all_three_rate,5.436763686763683,7.546105631739252,0,0,4243.0,3220.5,107897.0,holdout_low58_high62,1,0.010457240532499546,0.035755592735421164,0.16139560528748584
62:572805:14725:183791,62,572805,high_all_three_rate,1.0372527862601721,1.185933554239348,1,0,1996.5,1978.0,42362.5,holdout_low58_high62,1,0.0033454208545970767,0.0017113095238095238,0.10196475750198113
62:571037:13089:182023,62,571037,high_all_three_rate,3.5442606492183018,4.3229079831722,0,0,4641.0,2529.5,33724.0,holdout_low58_high62,1,0.005875017349761303,0.6647165947564739,0.6466187958359058
62:555598:15078:166584,62,555598,high_all_three_rate,6.130734214606406,6.58702829447769,0,0,4751.5,3892.0,110594.5,holdout_low58_high62,1,0.008811135634534662,0.767862157782489,0.2173365833718994
58:413325:13961:24327,58,413325,low_all_three_rate_edge,5.906910358336212,3.660282691486195,0,0,3531.0,3531.0,109878.5,holdout_low58_high62,0,0.005216812549083564,0.5830809241981779,0.11342807161320298
60:477004:7691:87992,60,477004,high_all_three_rate,6.2517785969013175,7.132468758428487,0,0,2781.5,2044.0,62552.5,holdout_low65_high60,1,0.009162436197337889,0.4836903073806696,0.28620792796335637
65:665814:2882:240854,65,665814,low_all_three_rate_edge,7.691592134630113,8.756249479442914,0,0,2911.0,2911.0,72469.0,holdout_low65_high60,0,0.012396658033601918,0.08922880504892551,0.24272622249948778
60:469053:275:80041,60,469053,high_all_three_rate,2.8308820647761905,3.43833371839591,1,0,4849.5,2814.0,108884.0,holdout_low65_high60,1,0.0045928589794178845,0.07309143943491138,0.026191754047086593
60:466590:14351:77578,60,466590,high_all_three_rate,3.4702100625433587,4.402477106573187,0,0,4310.0,4280.0,119958.0,holdout_low65_high60,1,0.005501575382323314,0.653665940770179,0.1048658721097209
65:677190:13474:252230,65,677190,low_all_three_rate_edge,8.325830107517433,6.6095421957845275,0,0,1887.0,1887.0,42597.5,holdout_low65_high60,0,0.00831083473317178,0.21291874420387896,0.36820802236136696
65:674617:11075:249657,65,674617,low_all_three_rate_edge,6.363701008072937,5.883262554680087,0,0,2745.5,1055.5,43339.0,holdout_low65_high60,0,0.00725681871121196,0.16511982777588613,0.30280748567756105
60:480003:10505:90991,60,480003,high_all_three_rate,1.9625666872991978,3.6086023862846197,1,0,1881.0,1316.5,33241.5,holdout_low65_high60,1,0.004741703895966917,0.0031351351351351356,0.6996072412249812
60:485749:15866:96737,60,485749,high_all_three_rate,2.1027441366206396,3.342698343962894,1,0,3075.5,2258.0,63251.5,holdout_low65_high60,1,0.0045113060983486735,0.0,0.2615032761248556
60:483519:13795:94507,60,483519,high_all_three_rate,5.246354166666663,5.5647923576561595,0,0,3356.5,2630.0,69645.0,holdout_low65_high60,1,0.00683755283211504,0.8369671389520147,0.046400117622290384
60:485348:15490:96336,60,485348,high_all_three_rate,1.0156131724218547,1.6613129751624136,1,0,2327.0,1836.0,45742.5,holdout_low65_high60,1,0.0032916404974586283,0.0,0.5874952353969336
65:672239:8844:247279,65,672239,low_all_three_rate_edge,5.507946973416573,2.786691876221859,0,0,2801.5,2801.5,71742.5,holdout_low65_high60,0,0.004064937776720983,0.41650323362503655,0.1853960117103741
60:488364:1979:99352,60,488364,high_all_three_rate,5.649613838484669,2.3003507492751964,0,0,3100.5,3100.5,85348.5,holdout_low65_high60,1,0.003710727674801815,0.4673001187281676,0.29260679631471204
60:467635:15322:78623,60,467635,high_all_three_rate,5.636903089307253,7.302207234400655,0,0,4521.0,3250.5,115174.5,holdout_low65_high60,1,0.009457029691302906,0.06337395726203303,0.03659236969307425
60:492440:5727:103428,60,492440,high_all_three_rate,5.912070459721491,3.103891580204987,0,0,3304.0,2859.0,22211.5,holdout_low65_high60,1,0.004313903636193694,0.8231278663735436,0.07192952217108724
65:674077:10572:249117,65,674077,low_all_three_rate_edge,5.608383431996238,2.4448853331369307,0,0,3777.5,3474.0,82535.0,holdout_low65_high60,0,0.003812656120106714,0.7429628398953936,0.26070046725530405
60:500231:12947:111219,60,500231,high_all_three_rate,3.9977572189514987,5.129116740956228,0,0,4171.5,2350.5,84338.5,holdout_low65_high60,1,0.00630269397243619,0.5237334478180277,0.07990947771685854
65:678819:14965:253859,65,678819,low_all_three_rate_edge,2.687171147470089,3.318528976162888,1,0,3332.5,2900.0,92373.0,holdout_low65_high60,0,0.004490924927619693,0.05405749852231103,0.0772440641049074
60:467883:15556:78871,60,467883,high_all_three_rate,98.79188684708535,101.48226376252023,0,1,5062.0,3922.0,100285.0,holdout_low65_high60,1,0.9999978978326138,0.9250943781592367,0.10339530803011406
60:499153:11948:110141,60,499153,high_all_three_rate,4.292106247661806,5.451572318040576,0,0,3387.5,2811.5,99012.0,holdout_low65_high60,1,0.006694369672002774,0.1491928201696315,0.21372205535296093
60:475624:6408:86612,60,475624,high_all_three_rate,5.66702144372875,5.352625969530017,0,0,5379.0,3316.5,120586.5,holdout_low65_high60,1,0.006571678755560846,0.46296525653434084,0.04598719641847746
65:655741:9833:230781,65,655741,low_all_three_rate_edge,4.51933760683761,5.535652659709271,0,0,3477.0,2668.5,87244.5,holdout_low65_high60,0,0.006800413367194011,0.18187879777027008,0.18831379874152177
65:686924:6129:261964,65,686924,low_all_three_rate_edge,3.7896900184876117,1.5990723992985565,0,0,3708.5,3708.5,104548.5,holdout_low65_high60,0,0.0032534343392578964,0.1554807435311219,0.3595692929391656
65:660196:14017:235236,65,660196,low_all_three_rate_edge,6.5725644527783516,7.4553209637235724,0,0,2646.0,2298.5,68641.5,holdout_low65_high60,0,0.009730807286521764,0.5767898203253525,0.2569108412395306
65:665509:2565:240549,65,665509,low_all_three_rate_edge,4.37655910899025,4.645918007671952,0,0,2518.5,1506.5,35175.0,holdout_low65_high60,0,0.00575800176077627,0.8109447863778458,0.0494255482067025
60:492803:6067:103791,60,492803,high_all_three_rate,7.364017533828857,8.61083522530675,0,0,3151.0,1379.5,61457.0,holdout_low65_high60,1,0.012066049347003775,0.24902282994042954,0.3437752143633197
65:669969:6739:245009,65,669969,low_all_three_rate_edge,6.789120741929736,0.5364780007692218,0,0,3103.5,3103.5,63356.0,holdout_low65_high60,0,0.0026653305935789677,0.783029484468891,0.038072061163801615
65:672890:9443:247930,65,672890,low_all_three_rate_edge,4.606088787952615,4.73482442569167,0,0,6328.5,3284.0,95436.0,holdout_low65_high60,0,0.005854583882154201,0.7799222977265755,0.07633849637590251
65:656462:10504:231502,65,656462,low_all_three_rate_edge,4.960922485586167,2.546626875621712,0,0,3433.5,2557.0,65463.0,holdout_low65_high60,0,0.0038860741908587413,0.7233848769359666,0.05026636041821402
60:476279:7021:87267,60,476279,high_all_three_rate,4.884902818592906,5.2711021473540285,0,0,3470.5,3380.5,92544.5,holdout_low65_high60,1,0.0064722716957676145,0.11128769409767993,0.2419260951283091
60:473123:4065:84111,60,473123,high_all_three_rate,2.848942454268297,2.9755994786852042,1,0,4027.0,2886.5,102959.0,holdout_low65_high60,1,0.004211430754840488,0.12957473594254734,0.05877099439713158
60:474357:5212:85345,60,474357,high_all_three_rate,1.8100337086710176,3.264107925662465,1,0,2760.0,1427.5,46306.5,holdout_low65_high60,1,0.004445368527277536,0.0,0.3860071141609982
65:660707:14496:235747,65,660707,low_all_three_rate_edge,4.76458789204959,6.967368780440779,0,0,4620.0,4620.0,93711.5,holdout_low65_high60,0,0.0088846207493456,0.5235694065007394,0.26223149391380474
65:669500:6304:244540,65,669500,low_all_three_rate_edge,1.3758969767922338,0.939852149468912,1,0,1566.5,1417.5,26126.0,holdout_low65_high60,0,0.0028749351994403326,0.009191945819275012,0.12752556602521714
65:651341:6223:226381,65,651341,low_all_three_rate_edge,2.8933402297769675,4.283778244328829,1,0,4201.0,2217.0,85302.5,holdout_low65_high60,0,0.005380695932240102,0.05514834885944669,0.21809423351627832
60:468752:16375:79740,60,468752,high_all_three_rate,6.173563364739827,7.425622576799817,0,0,3113.5,1923.5,69059.0,holdout_low65_high60,1,0.00967709803294313,0.5948155854626623,0.163301471266408
65:674684:11140:249724,65,674684,low_all_three_rate_edge,6.509536749912449,4.792997475233626,0,0,3159.5,2226.5,69073.0,holdout_low65_high60,0,0.005918649183717736,0.18247295622462947,0.17802742623429701
60:466506:14274:77494,60,466506,high_all_three_rate,4.487278202367108,5.953284774955549,0,0,5348.0,3472.5,94708.0,holdout_low65_high60,1,0.007352371978560543,0.5526195667120231,0.05429504580517422
60:499872:12614:110860,60,499872,high_all_three_rate,4.835184291002733,5.583331349646009,0,0,3765.0,3434.5,109555.0,holdout_low65_high60,1,0.006861286135434818,0.10621178051156144,0.07213059453956895
60:473834:4727:84822,60,473834,high_all_three_rate,50.04767828838102,39.74627250123147,0,0,4379.5,3998.0,134771.0,holdout_low65_high60,1,0.8106521906736872,0.9129086417306504,0.057597939689193155
65:662155:15837:237195,65,662155,low_all_three_rate_edge,5.149090909090916,5.8395670995671125,0,0,3575.0,2226.5,72963.0,holdout_low65_high60,0,0.007197817016588148,0.5328300503539136,0.13109123954845364
60:500403:13112:111391,60,500403,high_all_three_rate,2.5800800948264744,2.789665963325003,1,0,2750.5,2349.5,64162.5,holdout_low65_high60,1,0.004067204313662862,0.003403880070546737,0.3340926425461032
65:684986:4332:260026,65,684986,low_all_three_rate_edge,7.760990215924423,8.021506814345017,0,0,2988.5,1515.5,62352.0,holdout_low65_high60,0,0.010813070375714124,0.16268651267214787,0.2898521361303296
60:474551:5416:85539,60,474551,high_all_three_rate,4.628089440841798,3.953728740976395,0,0,2662.5,2368.0,68603.5,holdout_low65_high60,1,0.005058291541519182,0.44385721975933,0.33236932316111856
60:483932:14177:94920,60,483932,high_all_three_rate,4.735342030507432,3.9276409243405013,0,0,3145.5,3145.5,64299.5,holdout_low65_high60,1,0.005033643185020738,0.47851276599728454,0.27320012528278637
65:662241:15919:237281,65,662241,low_all_three_rate_edge,6.882528774479432,3.621908591897814,0,0,3061.0,1871.5,66865.0,holdout_low65_high60,0,0.004753536131930033,0.09692250464555367,0.09323079666444183
65:682664:2163:257704,65,682664,low_all_three_rate_edge,6.263223174664425,5.407403994677644,0,0,2647.0,2647.0,62188.0,holdout_low65_high60,0,0.006639323453167566,0.4952085136578918,0.27016117790370275
65:685607:4902:260647,65,685607,low_all_three_rate_edge,2.1921546588737755,3.4223170184335814,1,0,3729.0,1216.0,66827.0,holdout_low65_high60,0,0.004579099177642953,0.05934683559758443,0.07728496176760685
65:670708:7428:245748,65,670708,low_all_three_rate_edge,5.812338692491657,7.278069740808732,0,0,4715.5,2354.0,92517.0,holdout_low65_high60,0,0.009414571989944937,0.06228951964540785,0.027903609501233956
65:651940:6301:226980,65,651940,low_all_three_rate_edge,3.582759229818052,2.233534693561083,0,0,5660.0,5660.0,97216.5,holdout_low65_high60,0,0.0036645298496224437,0.08545452031963346,0.3319678485388351
65:660531:14330:235571,65,660531,low_all_three_rate_edge,6.0318810929774855,5.258524024293322,0,0,2633.0,2064.0,58889.0,holdout_low65_high60,0,0.006457068007892427,0.6971423481107437,0.09091649088380747
60:472170:3172:83158,60,472170,high_all_three_rate,6.9502345680356115,0.8274795934257355,0,0,8259.0,8259.0,142797.0,holdout_low65_high60,1,0.002814944539451531,0.14477089908505572,0.1538127500984538
65:655456:9566:230496,65,655456,low_all_three_rate_edge,5.978997289972902,8.401250281061763,0,0,4186.5,2224.0,80508.0,holdout_low65_high60,0,0.011604813796298252,0.11539211298906575,0.15638017411107738
