match_key,edge_n,control_n,matched_n
"53|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream",67,69,67
"61|high_20nA|B8|(2000.0, 3000.0]|all_four",67,150,67
"63|high_20nA|B2|(2000.0, 3000.0]|all_four",67,120,67
"37|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",71,66,66
"63|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",66,144,66
"34|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",65,93,65
"51|high_20nA|B2|(1500.0, 2000.0]|B2_only",65,177,65
"36|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream",90,64,64
"33|high_20nA|B2|(1500.0, 2000.0]|B2_only",64,265,64
"59|high_20nA|B4|(1500.0, 2000.0]|all_four",64,137,64
"63|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",64,166,64
"56|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",64,63,63
"52|high_20nA|B2|(12000.0, 20000.0]|B2_only",63,145,63
"53|high_20nA|B2|(12000.0, 20000.0]|B2_only",63,137,63
"63|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",63,79,63
"63|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",63,190,63
"65|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream",70,62,62
"41|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",62,74,62
"53|high_20nA|B2|(1500.0, 2000.0]|B2_only",62,233,62
"54|high_20nA|B2|(12000.0, 20000.0]|B2_only",62,124,62
"60|high_20nA|B4|(3000.0, 4500.0]|all_four",62,107,62
"55|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream",66,61,61
"50|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",60,67,60
"59|high_20nA|B2|(12000.0, 20000.0]|B2_only",60,86,60
"59|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",60,99,60
"61|high_20nA|B6|(4500.0, 7000.0]|B2_plus_ge2_downstream",60,133,60
"61|high_20nA|B4|(1500.0, 2000.0]|all_four",60,101,60
"63|high_20nA|B2|(12000.0, 20000.0]|B2_only",60,87,60
"59|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",106,59,59
"37|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",88,59,59
"52|high_20nA|B2|(999.999, 1500.0]|B2_only",63,59,59
"37|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",61,59,59
"37|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",59,82,59
"40|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",59,67,59
"45|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",59,69,59
"50|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",85,58,58
"42|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream",84,58,58
"49|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",58,66,58
"62|high_20nA|B4|(1500.0, 2000.0]|all_four",58,96,58
"39|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream",70,57,57
"32|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",57,64,57
"54|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream",57,70,57
"37|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",78,56,56
"57|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream",62,56,56
"57|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",57,56,56
"42|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",56,72,56
"32|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",59,55,55
"50|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",55,68,55
"42|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",73,54,54
"49|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream",60,54,54
"42|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",59,54,54
"34|high_20nA|B2|(12000.0, 20000.0]|B2_only",54,248,54
"47|low_2nA|B2|(12000.0, 20000.0]|B2_only",54,104,54
"36|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream",98,53,53
"45|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",66,53,53
"59|high_20nA|B6|(1500.0, 2000.0]|all_four",53,157,53
"48|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",63,52,52
"33|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream",56,52,52
"40|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",52,52,52
"55|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",52,62,52
"59|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",52,54,52
"60|high_20nA|B8|(2000.0, 3000.0]|all_four",52,104,52
"62|high_20nA|B6|(1500.0, 2000.0]|all_four",52,92,52
"65|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",52,80,52
"65|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",52,87,52
"59|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",67,51,51
"57|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",61,51,51
"59|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",59,51,51
"31|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",54,51,51
"49|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",54,51,51
"62|high_20nA|B6|(4500.0, 7000.0]|B2_plus_ge2_downstream",51,69,51
"40|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream",84,50,50
"48|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream",64,50,50
"54|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",50,51,50
"64|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",50,111,50
"40|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",58,49,49
"33|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",49,57,49
"33|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",49,50,49
"39|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",49,56,49
"40|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",49,62,49
"48|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",49,51,49
"49|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",49,51,49
"58|high_20nA|B2|(2000.0, 3000.0]|B2_only",49,1975,49
"59|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",49,87,49
"62|high_20nA|B8|(4500.0, 7000.0]|all_four",49,106,49
"45|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",51,48,48
"47|low_2nA|B2|(1500.0, 2000.0]|B2_only",48,223,48
"57|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",48,68,48
"63|high_20nA|B4|(1500.0, 2000.0]|all_four",48,68,48
"64|high_20nA|B6|(2000.0, 3000.0]|all_four",48,90,48
"45|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",71,47,47
"54|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",62,47,47
"53|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",54,47,47
"49|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",52,47,47
"51|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream",51,47,47
"56|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",47,65,47
"64|high_20nA|B4|(2000.0, 3000.0]|all_four",47,89,47
"63|high_20nA|B2|(3000.0, 4500.0]|all_four",60,46,46
"45|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",55,46,46
"53|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",51,46,46
"61|high_20nA|B8|(4500.0, 7000.0]|all_four",46,137,46
"41|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",67,45,45
"37|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",62,45,45
"39|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",45,49,45
"42|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",45,55,45
"58|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",45,47,45
"61|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",45,60,45
"63|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",75,44,44
"44|high_20nA|B2|(999.999, 1500.0]|B2_only",61,44,44
"53|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",47,44,44
"32|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",44,47,44
"39|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",44,50,44
"41|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",44,68,44
"41|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",44,61,44
"42|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",44,57,44
"46|low_2nA|B2|(3000.0, 4500.0]|B2_only",44,158,44
"61|high_20nA|B4|(3000.0, 4500.0]|all_four",44,69,44
"62|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",44,64,44
"65|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",44,48,44
"58|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",46,43,43
"56|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",43,66,43
"40|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",79,42,42
"49|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",51,42,42
"45|high_20nA|B4|(2000.0, 3000.0]|all_four",43,42,42
"46|low_2nA|B2|(7000.0, 12000.0]|B2_only",42,84,42
"59|high_20nA|B4|(1500.0, 2000.0]|B2_plus_ge2_downstream",42,84,42
"61|high_20nA|B6|(1500.0, 2000.0]|all_four",42,84,42
"42|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",54,41,41
"41|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",49,41,41
"41|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",46,41,41
"53|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",46,41,41
"57|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",42,41,41
"50|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",41,51,41
"62|high_20nA|B6|(3000.0, 4500.0]|all_four",41,75,41
"63|high_20nA|B8|(2000.0, 3000.0]|all_four",41,76,41
"63|high_20nA|B6|(1500.0, 2000.0]|all_four",41,61,41
"64|high_20nA|B2|(2000.0, 3000.0]|all_four",41,68,41
"63|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",65,40,40
"31|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",55,40,40
"39|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",53,40,40
"62|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",53,40,40
"48|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",50,40,40
"51|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream",46,40,40
"32|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",43,40,40
"31|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",40,45,40
"31|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",40,40,40
"41|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",40,41,40
"50|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",40,49,40
"58|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",40,51,40
"64|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",40,63,40
"40|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",61,39,39
"36|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream",43,39,39
"33|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",39,47,39
"45|high_20nA|B6|(2000.0, 3000.0]|all_four",39,47,39
"50|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",39,57,39
"54|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",39,58,39
"58|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream",39,85,39
"64|high_20nA|B8|(3000.0, 4500.0]|all_four",39,78,39
"42|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",59,38,38
"56|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",43,38,38
"64|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",38,53,38
"62|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",57,37,37
"45|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",39,37,37
"37|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",37,42,37
"45|high_20nA|B8|(3000.0, 4500.0]|all_four",37,41,37
"58|high_20nA|B2|(7000.0, 12000.0]|B2_only",37,1442,37
"56|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",66,36,36
"33|high_20nA|B2|(12000.0, 20000.0]|B2_only",36,92,36
"39|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",36,47,36
"56|high_20nA|B8|(3000.0, 4500.0]|all_four",36,38,36
"63|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",36,68,36
"65|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",36,59,36
"57|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",57,35,35
"58|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",46,35,35
"51|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",43,35,35
"55|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",37,35,35
"53|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",35,39,35
"56|high_20nA|B4|(2000.0, 3000.0]|all_four",35,52,35
"57|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",35,59,35
"58|high_20nA|B2|(1500.0, 2000.0]|B2_only",35,853,35
"62|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",35,54,35
"55|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream",64,34,34
"39|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",62,34,34
"41|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",54,34,34
"37|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",47,34,34
"33|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",34,48,34
"34|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",34,38,34
"34|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream",34,42,34
"40|high_20nA|B4|(2000.0, 3000.0]|all_four",34,41,34
"49|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",34,49,34
"50|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",34,39,34
"65|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",34,56,34
"48|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",33,40,33
"52|high_20nA|B2|(1500.0, 2000.0]|B2_only",33,73,33
"59|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",33,46,33
"37|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",49,32,32
"57|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",48,32,32
"58|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",45,32,32
"31|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",42,32,32
"64|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",40,32,32
"63|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",37,32,32
"55|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",33,32,32
"41|high_20nA|B4|(2000.0, 3000.0]|all_four",32,39,32
"44|high_20nA|B2|(1500.0, 2000.0]|B2_only",32,84,32
"55|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",32,36,32
"56|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",32,36,32
"59|high_20nA|B8|(4500.0, 7000.0]|all_four",32,87,32
"60|high_20nA|B6|(1500.0, 2000.0]|all_four",32,46,32
"65|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",32,40,32
"45|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",50,31,31
"61|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",44,31,31
"61|high_20nA|B4|(1500.0, 2000.0]|B2_plus_ge2_downstream",34,31,31
"33|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",33,31,31
"45|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",31,41,31
"56|high_20nA|B6|(2000.0, 3000.0]|all_four",31,44,31
"56|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",31,32,31
"58|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",31,73,31
"60|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",31,43,31
"64|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",31,92,31
"49|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",50,30,30
"42|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",42,30,30
"32|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",40,30,30
"52|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream",37,30,30
"56|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",31,30,30
"34|high_20nA|B2|(1500.0, 2000.0]|B2_only",30,184,30
"35|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream",30,33,30
"48|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",30,42,30
"53|high_20nA|B8|(3000.0, 4500.0]|all_four",30,30,30
"58|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",30,47,30
"59|high_20nA|B6|(999.999, 1500.0]|all_four",30,33,30
"59|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream",30,43,30
"62|high_20nA|B4|(1500.0, 2000.0]|B2_plus_ge2_downstream",30,31,30
"53|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",44,29,29
"40|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",36,29,29
"50|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",36,29,29
"32|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",33,29,29
"32|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",29,33,29
"51|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",29,33,29
"53|high_20nA|B4|(2000.0, 3000.0]|all_four",29,32,29
"54|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",29,30,29
"57|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",29,40,29
"59|high_20nA|B2|(1500.0, 2000.0]|all_four",29,56,29
"61|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",29,69,29
"45|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",48,28,28
"48|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",47,28,28
"39|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",41,28,28
"49|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",39,28,28
"48|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",35,28,28
"35|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",31,28,28
"35|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",30,28,28
"35|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",28,35,28
"36|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",28,39,28
"42|high_20nA|B4|(2000.0, 3000.0]|all_four",28,41,28
"51|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",28,28,28
"53|high_20nA|B6|(2000.0, 3000.0]|all_four",28,31,28
"59|high_20nA|B4|(999.999, 1500.0]|all_four",28,29,28
"60|high_20nA|B4|(1500.0, 2000.0]|all_four",28,37,28
"64|high_20nA|B2|(12000.0, 20000.0]|B2_only",28,52,28
"40|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",46,27,27
"56|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",45,27,27
"42|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",41,27,27
"48|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",31,27,27
"34|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",27,32,27
"37|high_20nA|B8|(3000.0, 4500.0]|all_four",27,38,27
"40|high_20nA|B6|(2000.0, 3000.0]|all_four",27,36,27
"48|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",27,29,27
"57|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",27,27,27
"61|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",27,29,27
"62|high_20nA|B2|(1500.0, 2000.0]|all_four",27,35,27
"62|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",63,26,26
"59|high_20nA|B2|(4500.0, 7000.0]|all_four",60,26,26
"49|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",28,26,26
"54|high_20nA|B4|(2000.0, 3000.0]|all_four",28,26,26
"31|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",26,38,26
"33|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",26,37,26
"35|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",26,32,26
"39|high_20nA|B4|(2000.0, 3000.0]|all_four",26,33,26
"39|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",26,28,26
"41|high_20nA|B6|(2000.0, 3000.0]|all_four",26,36,26
"42|high_20nA|B6|(2000.0, 3000.0]|all_four",26,37,26
"50|high_20nA|B8|(3000.0, 4500.0]|all_four",26,26,26
"52|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream",26,26,26
"54|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",26,41,26
"54|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",26,26,26
"54|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",26,45,26
"56|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",68,25,25
"60|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",51,25,25
"45|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",47,25,25
"64|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",34,25,25
"36|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",25,32,25
"40|high_20nA|B8|(3000.0, 4500.0]|all_four",25,30,25
"42|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",25,31,25
"42|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",25,25,25
"48|high_20nA|B4|(2000.0, 3000.0]|all_four",25,31,25
"49|high_20nA|B4|(2000.0, 3000.0]|all_four",25,25,25
"59|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",25,35,25
"63|high_20nA|B4|(1500.0, 2000.0]|B2_plus_ge2_downstream",25,46,25
"34|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",47,24,24
"41|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",37,24,24
"39|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",31,24,24
"53|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",31,24,24
"32|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",29,24,24
"54|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",25,24,24
"33|high_20nA|B4|(2000.0, 3000.0]|all_four",24,41,24
"40|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",24,27,24
"48|high_20nA|B8|(3000.0, 4500.0]|all_four",24,28,24
"56|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",24,27,24
"58|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",24,28,24
"62|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",24,26,24
"62|high_20nA|B4|(3000.0, 4500.0]|all_four",24,50,24
"63|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",24,43,24
"64|high_20nA|B4|(1500.0, 2000.0]|all_four",24,45,24
"65|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",24,28,24
"53|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",45,23,23
"37|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",32,23,23
"49|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",29,23,23
"36|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",27,23,23
"48|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",26,23,23
"59|high_20nA|B4|(999.999, 1500.0]|B2_plus_ge2_downstream",26,23,23
"42|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",25,23,23
"48|high_20nA|B6|(2000.0, 3000.0]|all_four",25,23,23
"50|high_20nA|B6|(2000.0, 3000.0]|all_four",25,23,23
"31|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",23,23,23
"37|high_20nA|B4|(2000.0, 3000.0]|all_four",23,49,23
"41|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",23,28,23
"60|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",23,37,23
"62|high_20nA|B2|(12000.0, 20000.0]|B2_only",23,55,23
"64|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",23,54,23
"64|high_20nA|B8|(2000.0, 3000.0]|all_four",23,61,23
"65|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",23,31,23
"61|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",56,22,22
"57|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",38,22,22
"37|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",36,22,22
"35|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",30,22,22
