heldout_run,event_id,pair,method,pairwise_residual_ns,pair_log_amp,pair_support_score
58,58:392636:11042:3687,B4-B8,traditional_hier_amp,1.9510248602360747,8.284693507678002,2.6240763546798034
58,58:398580:196:9615,B4-B8,traditional_hier_amp,2.7386593401329407,8.008781318874181,2.9409280784598613
58,58:399270:859:10304,B4-B8,traditional_hier_amp,3.2070966183871406,7.534228326274089,3.117660697153822
58,58:399602:1163:10635,B4-B8,traditional_hier_amp,3.2835206929213854,7.786551806428712,3.1103039910481174
58,58:399989:1517:11021,B4-B8,traditional_hier_amp,3.2595449125264224,7.73739820413062,4.427813707374433
58,58:400792:2281:11821,B4-B8,traditional_hier_amp,-24.414528355153443,7.372118028337787,0.8513610315186259
58,58:401283:2737:12310,B4-B8,traditional_hier_amp,3.120144089323702,7.8119734296220225,1.435452920143029
58,58:402542:3915:13565,B4-B8,traditional_hier_amp,3.366017523255451,7.739576854229842,3.3305783009211876
58,58:402594:3966:13616,B4-B8,traditional_hier_amp,2.1397666323686195,8.15507488781144,4.072769516728625
58,58:402712:4076:13733,B4-B8,traditional_hier_amp,3.0468536318862505,7.8903018066333575,2.971496557310651
58,58:403541:4843:14562,B4-B8,traditional_hier_amp,2.6866449242583172,7.726322922327677,2.7609728172551344
58,58:404147:5411:15165,B4-B8,traditional_hier_amp,2.012734384768436,8.181510642909274,3.4447341513292438
58,58:405501:6684:16516,B4-B8,traditional_hier_amp,2.087796251241585,8.162516250140179,3.1179208472686732
58,58:406766:7856:17781,B4-B8,traditional_hier_amp,2.9396227013393315,7.916351681640318,4.133972809667675
58,58:407221:8283:18236,B4-B8,traditional_hier_amp,3.1605091023767784,7.836567291409964,2.7061622089667123
58,58:410621:11439:21629,B4-B8,traditional_hier_amp,3.3020532662021793,7.700068831036581,4.4231140274639325
58,58:412157:12844:23160,B4-B8,traditional_hier_amp,2.6526785310655896,8.032197744351265,3.0917149758454117
58,58:413325:13961:24327,B4-B8,traditional_hier_amp,1.4868227252899473,8.080546965824498,1.786675885782627
58,58:418054:2008:29056,B4-B8,traditional_hier_amp,3.0121205029959697,7.90461165869586,2.736228475057696
58,58:418720:2626:29722,B4-B8,traditional_hier_amp,1.262675360645055,7.994463663147422,0.8759186351706045
58,58:421877:5573:32871,B4-B8,traditional_hier_amp,2.860868815931937,7.951119093419768,4.577894333843797
58,58:422340:6010:33333,B4-B8,traditional_hier_amp,2.456410080413022,8.082170531065747,3.7847565128554406
58,58:391841:10300:2900,B6-B8,traditional_hier_amp,-0.6254582651315133,8.31238059678675,2.1420866525768174
58,58:392636:11042:3687,B6-B8,traditional_hier_amp,0.3771336830403982,7.984803389734406,2.6240763546798034
58,58:398580:196:9615,B6-B8,traditional_hier_amp,0.637976849589748,7.897296472595885,2.9409280784598613
58,58:399270:859:10304,B6-B8,traditional_hier_amp,0.6793534363082756,7.716238058221987,3.1408371814605793
58,58:399602:1163:10635,B6-B8,traditional_hier_amp,0.568962693839751,7.720905251936779,3.1103039910481174
58,58:399989:1517:11021,B6-B8,traditional_hier_amp,0.5746552634344226,7.637957367493094,4.427813707374433
58,58:400792:2281:11821,B6-B8,traditional_hier_amp,-3.105269726470567,7.826443135456014,0.8513610315186259
58,58:401283:2737:12310,B6-B8,traditional_hier_amp,0.9006705206239758,7.832113381934051,1.63839680380823
58,58:402542:3915:13565,B6-B8,traditional_hier_amp,0.6072087589664648,7.779989624659372,2.9763641530882916
58,58:402594:3966:13616,B6-B8,traditional_hier_amp,-0.1459696652106004,8.135127176736304,3.873609599806554
58,58:402712:4076:13733,B6-B8,traditional_hier_amp,0.760041052376593,8.043984431221553,2.846637122002086
58,58:403541:4843:14562,B6-B8,traditional_hier_amp,0.2078751486857442,7.907835536585975,2.7609728172551344
58,58:404147:5411:15165,B6-B8,traditional_hier_amp,-0.26184566524749187,8.202550937381673,3.4447341513292438
58,58:405501:6684:16516,B6-B8,traditional_hier_amp,-0.2707061939467508,8.1552903199332,2.5406098125433934
58,58:406766:7856:17781,B6-B8,traditional_hier_amp,0.41030548542691747,8.045187559499828,4.133972809667675
58,58:407221:8283:18236,B6-B8,traditional_hier_amp,0.867391274269437,7.931374588608817,2.86236299161831
58,58:410621:11439:21629,B6-B8,traditional_hier_amp,0.47916402882357545,7.78270304732191,4.4231140274639325
58,58:412157:12844:23160,B6-B8,traditional_hier_amp,-0.3633727473957009,8.0804695874053,3.0917149758454117
58,58:413325:13961:24327,B6-B8,traditional_hier_amp,-0.987351823352796,8.12355783506165,1.786675885782627
58,58:418054:2008:29056,B6-B8,traditional_hier_amp,0.544669644585241,7.843064016692054,2.736228475057696
58,58:418720:2626:29722,B6-B8,traditional_hier_amp,0.13220185957789,8.050543929983075,0.8759186351706045
58,58:421877:5573:32871,B6-B8,traditional_hier_amp,0.3673869815746684,7.987694302384625,4.577894333843797
58,58:422340:6010:33333,B6-B8,traditional_hier_amp,0.24832953393227797,8.060934663962174,3.1104555744199223
58,58:391841:10300:2900,B4-B6,ridge_waveform,2.0228294720013196,8.031791619990406,3.0131865453363673
58,58:392636:11042:3687,B4-B6,ridge_waveform,5.058592392310494,8.20241395108009,1.4706903127383666
58,58:398580:196:9615,B4-B6,ridge_waveform,4.0604656618682,7.987269691958306,2.891438095238095
58,58:399270:859:10304,B4-B6,ridge_waveform,2.5892952795734985,7.844240718141811,3.1408371814605793
58,58:399602:1163:10635,B4-B6,ridge_waveform,3.281294863735887,7.591357046698551,2.717227695675971
58,58:399989:1517:11021,B4-B6,ridge_waveform,2.474649465168582,7.23741867367402,3.3292794895736058
58,58:400792:2281:11821,B4-B6,ridge_waveform,-24.016757164354324,7.601901959875166,-0.05377229080932677
58,58:401283:2737:12310,B4-B6,ridge_waveform,2.6670914949296503,7.969617134175511,1.63839680380823
58,58:402542:3915:13565,B4-B6,ridge_waveform,2.5615523198743304,7.625473113476287,3.3305783009211876
58,58:402594:3966:13616,B4-B6,ridge_waveform,2.6453227079449704,7.921807728638788,4.072769516728625
58,58:402712:4076:13733,B4-B6,ridge_waveform,0.9424244401491606,7.977196190349967,2.971496557310651
58,58:403541:4843:14562,B4-B6,ridge_waveform,1.7736807725536181,7.377915146022112,2.696341463414635
58,58:404147:5411:15165,B4-B6,ridge_waveform,3.182144591376982,7.945378296023817,3.1846376186367555
58,58:405501:6684:16516,B4-B6,ridge_waveform,2.3430536517886154,7.888615781505592,3.1179208472686732
58,58:406766:7856:17781,B4-B6,ridge_waveform,2.534559965961826,7.84365254049521,3.5693770295675966
58,58:407221:8283:18236,B4-B6,ridge_waveform,1.637551334900401,7.955512773598598,2.86236299161831
58,58:410621:11439:21629,B4-B6,ridge_waveform,2.4847857190645897,7.455732168378921,3.3810123496912583
58,58:412157:12844:23160,B4-B6,ridge_waveform,3.6847115545560882,8.071921198389685,1.7332426591146226
58,58:413325:13961:24327,B4-B6,ridge_waveform,1.9587949612773627,8.089022245772435,1.0341638581287114
58,58:418054:2008:29056,B4-B6,ridge_waveform,2.732780317163865,7.799855772055074,1.869665203073546
58,58:418720:2626:29722,B4-B6,ridge_waveform,1.0824001120856863,8.02322468471667,-0.34623564110524685
58,58:421877:5573:32871,B4-B6,ridge_waveform,2.9239345996915347,7.830922314795724,3.0443528313627874
58,58:422340:6010:33333,B4-B6,ridge_waveform,2.1986305556138745,7.961893077548417,3.7847565128554406
58,58:391841:10300:2900,B4-B8,ridge_waveform,1.7237531453858708,8.312564674099741,3.0131865453363673
58,58:392636:11042:3687,B4-B8,ridge_waveform,4.724125623736285,8.284693507678002,2.6240763546798034
58,58:398580:196:9615,B4-B8,ridge_waveform,3.9169642186221694,8.008781318874181,2.9409280784598613
58,58:399270:859:10304,B4-B8,ridge_waveform,3.295035794591591,7.534228326274089,3.117660697153822
58,58:399602:1163:10635,B4-B8,ridge_waveform,3.4229713990677197,7.786551806428712,3.1103039910481174
58,58:399989:1517:11021,B4-B8,ridge_waveform,3.254971984740024,7.73739820413062,4.427813707374433
58,58:400792:2281:11821,B4-B8,ridge_waveform,-26.849762234913683,7.372118028337787,0.8513610315186259
58,58:401283:2737:12310,B4-B8,ridge_waveform,3.560534728869399,7.8119734296220225,1.435452920143029
58,58:402542:3915:13565,B4-B8,ridge_waveform,2.6708022432266034,7.739576854229842,3.3305783009211876
58,58:402594:3966:13616,B4-B8,ridge_waveform,1.3839359844302948,8.15507488781144,4.072769516728625
58,58:402712:4076:13733,B4-B8,ridge_waveform,2.0738180698380617,7.8903018066333575,2.971496557310651
58,58:403541:4843:14562,B4-B8,ridge_waveform,1.621414837657909,7.726322922327677,2.7609728172551344
58,58:404147:5411:15165,B4-B8,ridge_waveform,1.8964376141930757,8.181510642909274,3.4447341513292438
58,58:405501:6684:16516,B4-B8,ridge_waveform,1.9980459421301973,8.162516250140179,3.1179208472686732
58,58:406766:7856:17781,B4-B8,ridge_waveform,2.2641562226507332,7.916351681640318,4.133972809667675
58,58:407221:8283:18236,B4-B8,ridge_waveform,2.0783434712000215,7.836567291409964,2.7061622089667123
58,58:410621:11439:21629,B4-B8,ridge_waveform,3.4039085297866905,7.700068831036581,4.4231140274639325
58,58:412157:12844:23160,B4-B8,ridge_waveform,4.2069081004475635,8.032197744351265,3.0917149758454117
58,58:413325:13961:24327,B4-B8,ridge_waveform,0.8533440168386832,8.080546965824498,1.786675885782627
58,58:418054:2008:29056,B4-B8,ridge_waveform,3.037849412312312,7.90461165869586,2.736228475057696
58,58:418720:2626:29722,B4-B8,ridge_waveform,1.9822230946811672,7.994463663147422,0.8759186351706045
58,58:421877:5573:32871,B4-B8,ridge_waveform,2.9070226863144057,7.951119093419768,4.577894333843797
58,58:422340:6010:33333,B4-B8,ridge_waveform,1.577476032255845,8.082170531065747,3.7847565128554406
58,58:391841:10300:2900,B6-B8,ridge_waveform,-0.2990763266154488,8.31238059678675,2.1420866525768174
58,58:392636:11042:3687,B6-B8,ridge_waveform,-0.33446676857420954,7.984803389734406,2.6240763546798034
58,58:398580:196:9615,B6-B8,ridge_waveform,-0.14350144324603065,7.897296472595885,2.9409280784598613
58,58:399270:859:10304,B6-B8,ridge_waveform,0.7057405150180927,7.716238058221987,3.1408371814605793
58,58:399602:1163:10635,B6-B8,ridge_waveform,0.14167653533183255,7.720905251936779,3.1103039910481174
58,58:399989:1517:11021,B6-B8,ridge_waveform,0.7803225195714418,7.637957367493094,4.427813707374433
58,58:400792:2281:11821,B6-B8,ridge_waveform,-2.8330050705593592,7.826443135456014,0.8513610315186259
58,58:401283:2737:12310,B6-B8,ridge_waveform,0.8934432339397489,7.832113381934051,1.63839680380823
58,58:402542:3915:13565,B6-B8,ridge_waveform,0.10924992335227302,7.779989624659372,2.9763641530882916
58,58:402594:3966:13616,B6-B8,ridge_waveform,-1.2613867235146756,8.135127176736304,3.873609599806554
58,58:402712:4076:13733,B6-B8,ridge_waveform,1.1313936296889011,8.043984431221553,2.846637122002086
58,58:403541:4843:14562,B6-B8,ridge_waveform,-0.15226593489570917,7.907835536585975,2.7609728172551344
58,58:404147:5411:15165,B6-B8,ridge_waveform,-1.2857069771839065,8.202550937381673,3.4447341513292438
58,58:405501:6684:16516,B6-B8,ridge_waveform,-0.3450077096584181,8.1552903199332,2.5406098125433934
58,58:406766:7856:17781,B6-B8,ridge_waveform,-0.2704037433110926,8.045187559499828,4.133972809667675
58,58:407221:8283:18236,B6-B8,ridge_waveform,0.44079213629962055,7.931374588608817,2.86236299161831
58,58:410621:11439:21629,B6-B8,ridge_waveform,0.9191228107221008,7.78270304732191,4.4231140274639325
58,58:412157:12844:23160,B6-B8,ridge_waveform,0.5221965458914752,8.0804695874053,3.0917149758454117
58,58:413325:13961:24327,B6-B8,ridge_waveform,-1.1054509444386795,8.12355783506165,1.786675885782627
58,58:418054:2008:29056,B6-B8,ridge_waveform,0.30506909514844693,7.843064016692054,2.736228475057696
58,58:418720:2626:29722,B6-B8,ridge_waveform,0.8998229825954809,8.050543929983075,0.8759186351706045
58,58:421877:5573:32871,B6-B8,ridge_waveform,-0.01691191337712894,7.987694302384625,4.577894333843797
58,58:422340:6010:33333,B6-B8,ridge_waveform,-0.6211545233580296,8.060934663962174,3.1104555744199223
58,58:391841:10300:2900,B4-B6,gradient_boosted_trees,0.08353960416658168,8.031791619990406,3.0131865453363673
58,58:392636:11042:3687,B4-B6,gradient_boosted_trees,-6.2545112865744485,8.20241395108009,1.4706903127383666
58,58:398580:196:9615,B4-B6,gradient_boosted_trees,-3.2483159081121826,7.987269691958306,2.891438095238095
58,58:399270:859:10304,B4-B6,gradient_boosted_trees,-3.058919267244349,7.844240718141811,3.1408371814605793
58,58:399602:1163:10635,B4-B6,gradient_boosted_trees,-1.7810436530927447,7.591357046698551,2.717227695675971
58,58:399989:1517:11021,B4-B6,gradient_boosted_trees,-1.680522770360696,7.23741867367402,3.3292794895736058
58,58:400792:2281:11821,B4-B6,gradient_boosted_trees,-20.703648722856002,7.601901959875166,-0.05377229080932677
58,58:401283:2737:12310,B4-B6,gradient_boosted_trees,1.1816640195572177,7.969617134175511,1.63839680380823
58,58:402542:3915:13565,B4-B6,gradient_boosted_trees,-1.5010190590611856,7.625473113476287,3.3305783009211876
58,58:402594:3966:13616,B4-B6,gradient_boosted_trees,-1.360799273636104,7.921807728638788,4.072769516728625
58,58:402712:4076:13733,B4-B6,gradient_boosted_trees,0.28721424235768467,7.977196190349967,2.971496557310651
58,58:403541:4843:14562,B4-B6,gradient_boosted_trees,1.5561028227984153,7.377915146022112,2.696341463414635
58,58:404147:5411:15165,B4-B6,gradient_boosted_trees,-1.3300062541268005,7.945378296023817,3.1846376186367555
58,58:405501:6684:16516,B4-B6,gradient_boosted_trees,-1.0823510110775274,7.888615781505592,3.1179208472686732
58,58:406766:7856:17781,B4-B6,gradient_boosted_trees,-1.0526011028497848,7.84365254049521,3.5693770295675966
58,58:407221:8283:18236,B4-B6,gradient_boosted_trees,1.8086301998193193,7.955512773598598,2.86236299161831
58,58:410621:11439:21629,B4-B6,gradient_boosted_trees,-1.579057866902481,7.455732168378921,3.3810123496912583
58,58:412157:12844:23160,B4-B6,gradient_boosted_trees,2.505389466302077,8.071921198389685,1.7332426591146226
58,58:413325:13961:24327,B4-B6,gradient_boosted_trees,-2.6157124890263574,8.089022245772435,1.0341638581287114
58,58:418054:2008:29056,B4-B6,gradient_boosted_trees,-1.9070957920794527,7.799855772055074,1.869665203073546
58,58:418720:2626:29722,B4-B6,gradient_boosted_trees,0.8708555059748946,8.02322468471667,-0.34623564110524685
58,58:421877:5573:32871,B4-B6,gradient_boosted_trees,-1.4728475897596667,7.830922314795724,3.0443528313627874
58,58:422340:6010:33333,B4-B6,gradient_boosted_trees,-0.9120074728628325,7.961893077548417,3.7847565128554406
58,58:391841:10300:2900,B4-B8,gradient_boosted_trees,-0.38641975799536254,8.312564674099741,3.0131865453363673
58,58:392636:11042:3687,B4-B8,gradient_boosted_trees,-5.520174624201765,8.284693507678002,2.6240763546798034
58,58:398580:196:9615,B4-B8,gradient_boosted_trees,-2.5959967457211874,8.008781318874181,2.9409280784598613
58,58:399270:859:10304,B4-B8,gradient_boosted_trees,-2.172555452675212,7.534228326274089,3.117660697153822
58,58:399602:1163:10635,B4-B8,gradient_boosted_trees,-0.8549945367141376,7.786551806428712,3.1103039910481174
58,58:399989:1517:11021,B4-B8,gradient_boosted_trees,-1.0282036079697008,7.73739820413062,4.427813707374433
58,58:400792:2281:11821,B4-B8,gradient_boosted_trees,-23.944670804835958,7.372118028337787,0.8513610315186259
58,58:401283:2737:12310,B4-B8,gradient_boosted_trees,1.8587319566277074,7.8119734296220225,1.435452920143029
58,58:402542:3915:13565,B4-B8,gradient_boosted_trees,-0.6896116661025573,7.739576854229842,3.3305783009211876
58,58:402594:3966:13616,B4-B8,gradient_boosted_trees,-0.48310824039890576,8.15507488781144,4.072769516728625
58,58:402712:4076:13733,B4-B8,gradient_boosted_trees,-0.04005644106455719,7.8903018066333575,2.971496557310651
58,58:403541:4843:14562,B4-B8,gradient_boosted_trees,2.2579718574435503,7.726322922327677,2.7609728172551344
58,58:404147:5411:15165,B4-B8,gradient_boosted_trees,-0.3090881249373183,8.181510642909274,3.4447341513292438
58,58:405501:6684:16516,B4-B8,gradient_boosted_trees,-0.2608175356088154,8.162516250140179,3.1179208472686732
58,58:406766:7856:17781,B4-B8,gradient_boosted_trees,-0.3578899437291412,7.916351681640318,4.133972809667675
58,58:407221:8283:18236,B4-B8,gradient_boosted_trees,2.483001306319167,7.836567291409964,2.7061622089667123
58,58:410621:11439:21629,B4-B8,gradient_boosted_trees,0.0664398071981438,7.700068831036581,4.4231140274639325
58,58:412157:12844:23160,B4-B8,gradient_boosted_trees,2.2863756442702368,8.032197744351265,3.0917149758454117
58,58:413325:13961:24327,B4-B8,gradient_boosted_trees,-3.3681283081398306,8.080546965824498,1.786675885782627
58,58:418054:2008:29056,B4-B8,gradient_boosted_trees,-1.1910755157250108,7.90461165869586,2.736228475057696
58,58:418720:2626:29722,B4-B8,gradient_boosted_trees,1.3586241325095756,7.994463663147422,0.8759186351706045
58,58:421877:5573:32871,B4-B8,gradient_boosted_trees,-0.9824405193062162,7.951119093419768,4.577894333843797
58,58:422340:6010:33333,B4-B8,gradient_boosted_trees,0.05028275625785028,8.082170531065747,3.7847565128554406
58,58:391841:10300:2900,B6-B8,gradient_boosted_trees,-0.4699593621619442,8.31238059678675,2.1420866525768174
58,58:392636:11042:3687,B6-B8,gradient_boosted_trees,0.7343366623726837,7.984803389734406,2.6240763546798034
58,58:398580:196:9615,B6-B8,gradient_boosted_trees,0.6523191623909952,7.897296472595885,2.9409280784598613
58,58:399270:859:10304,B6-B8,gradient_boosted_trees,0.8863638145691368,7.716238058221987,3.1408371814605793
58,58:399602:1163:10635,B6-B8,gradient_boosted_trees,0.9260491163786071,7.720905251936779,3.1103039910481174
58,58:399989:1517:11021,B6-B8,gradient_boosted_trees,0.6523191623909952,7.637957367493094,4.427813707374433
