path,bytes,suffix,token_match,forced_random_name_hit
extracted/root/root/hrdb_run_0048.root,8995827,.root,,False
extracted/root/root/hrdb_run_0049.root,9203548,.root,,False
extracted/root/root/hrdb_run_0050.root,13217424,.root,,False
extracted/root/root/hrdb_run_0051.root,6036876,.root,,False
extracted/root/root/hrdb_run_0052.root,2941826,.root,,False
extracted/root/root/hrdb_run_0053.root,11713879,.root,,False
extracted/root/root/hrdb_run_0054.root,11056922,.root,,False
extracted/root/root/hrdb_run_0055.root,7153324,.root,,False
extracted/root/root/hrdb_run_0056.root,15273160,.root,,False
extracted/root/root/hrdb_run_0057.root,8881910,.root,,False
extracted/root/root/hrdb_run_0058.root,9623179,.root,,False
extracted/root/root/hrdb_run_0059.root,12032616,.root,,False
extracted/root/root/hrdb_run_0060.root,10174098,.root,,False
extracted/root/root/hrdb_run_0061.root,10362658,.root,,False
extracted/root/root/hrdb_run_0062.root,10634393,.root,,False
extracted/root/root/hrdb_run_0063.root,10494181,.root,,False
extracted/root/root/hrdb_run_0064.root,10006223,.root,,False
extracted/root/root/hrdb_run_0065.root,10600278,.root,,False
extracted/sorted-a/hrda_run_0012-sorted.root,25801710,.root,,False
extracted/sorted-a/hrda_run_0013-sorted.root,82464565,.root,,False
extracted/sorted-a/hrda_run_0014-sorted.root,6001886,.root,,False
extracted/sorted-a/hrda_run_0015-sorted.root,164877109,.root,,False
extracted/sorted-a/hrda_run_0016-sorted.root,20657093,.root,,False
extracted/sorted-a/hrda_run_0017-sorted.root,9766059,.root,,False
extracted/sorted-a/hrda_run_0018-sorted.root,120873411,.root,,False
extracted/sorted-a/hrda_run_0019-sorted.root,118569477,.root,,False
extracted/sorted-a/hrda_run_0020-sorted.root,93521112,.root,,False
extracted/sorted-a/hrda_run_0021-sorted.root,6795,.root,,False
extracted/sorted-a/hrda_run_0022-sorted.root,6795,.root,,False
extracted/sorted-a/hrda_run_0023-sorted.root,6603848,.root,,False
extracted/sorted-a/hrda_run_0024-sorted.root,42235235,.root,,False
extracted/sorted-a/hrda_run_0025-sorted.root,5768659,.root,,False
extracted/sorted-a/hrda_run_0026-sorted.root,88314988,.root,,False
extracted/sorted-a/hrda_run_0027-sorted.root,58011722,.root,,False
extracted/sorted-a/hrda_run_0028-sorted.root,9071168,.root,,False
extracted/sorted-a/hrda_run_0029-sorted.root,43674830,.root,,False
extracted/sorted-a/hrda_run_0030-sorted.root,9117933,.root,,False
extracted/sorted-a/hrda_run_0031-sorted.root,65955980,.root,,False
extracted/sorted-a/hrda_run_0032-sorted.root,68999370,.root,,False
extracted/sorted-a/hrda_run_0033-sorted.root,92475690,.root,,False
extracted/sorted-a/hrda_run_0034-sorted.root,65019593,.root,,False
extracted/sorted-a/hrda_run_0035-sorted.root,46754225,.root,,False
extracted/sorted-a/hrda_run_0036-sorted.root,37226919,.root,,False
extracted/sorted-a/hrda_run_0037-sorted.root,82854608,.root,,False
extracted/sorted-a/hrda_run_0039-sorted.root,50872738,.root,,False
extracted/sorted-a/hrda_run_0040-sorted.root,54532162,.root,,False
extracted/sorted-a/hrda_run_0041-sorted.root,56745351,.root,,False
extracted/sorted-a/hrda_run_0042-sorted.root,56633658,.root,,False
extracted/sorted-a/hrda_run_0043-sorted.root,31027,.root,,False
extracted/sorted-a/hrda_run_0044-sorted.root,7496792,.root,,False
extracted/sorted-a/hrda_run_0045-sorted.root,79303852,.root,,False
extracted/sorted-a/hrda_run_0046-sorted.root,2520712,.root,,False
extracted/sorted-a/hrda_run_0047-sorted.root,19113075,.root,,False
extracted/sorted-a/hrda_run_0048-sorted.root,53036833,.root,,False
extracted/sorted-a/hrda_run_0049-sorted.root,54061443,.root,,False
extracted/sorted-a/hrda_run_0050-sorted.root,73323053,.root,,False
extracted/sorted-a/hrda_run_0051-sorted.root,35098402,.root,,False
extracted/sorted-a/hrda_run_0052-sorted.root,17314122,.root,,False
extracted/sorted-a/hrda_run_0053-sorted.root,65120859,.root,,False
extracted/sorted-a/hrda_run_0054-sorted.root,61683595,.root,,False
extracted/sorted-a/hrda_run_0055-sorted.root,41228545,.root,,False
extracted/sorted-a/hrda_run_0056-sorted.root,84522644,.root,,False
extracted/sorted-a/hrda_run_0057-sorted.root,52584479,.root,,False
extracted/sorted-a/hrda_run_0058-sorted.root,56657994,.root,,False
extracted/sorted-a/hrda_run_0059-sorted.root,69459047,.root,,False
extracted/sorted-a/hrda_run_0060-sorted.root,59705764,.root,,False
extracted/sorted-a/hrda_run_0061-sorted.root,60421463,.root,,False
extracted/sorted-a/hrda_run_0062-sorted.root,62060489,.root,,False
extracted/sorted-a/hrda_run_0063-sorted.root,61228030,.root,,False
extracted/sorted-a/hrda_run_0064-sorted.root,59537197,.root,,False
extracted/sorted-a/hrda_run_0065-sorted.root,63398797,.root,,False
extracted/sorted-b/hrdb_run_0012-sorted.root,27709378,.root,,False
extracted/sorted-b/hrdb_run_0013-sorted.root,89641511,.root,,False
extracted/sorted-b/hrdb_run_0014-sorted.root,6523710,.root,,False
extracted/sorted-b/hrdb_run_0015-sorted.root,181287386,.root,,False
extracted/sorted-b/hrdb_run_0016-sorted.root,21615766,.root,,False
extracted/sorted-b/hrdb_run_0017-sorted.root,10598891,.root,,False
extracted/sorted-b/hrdb_run_0018-sorted.root,131636827,.root,,False
extracted/sorted-b/hrdb_run_0019-sorted.root,129698033,.root,,False
extracted/sorted-b/hrdb_run_0020-sorted.root,101954562,.root,,False
extracted/sorted-b/hrdb_run_0021-sorted.root,6795,.root,,False
extracted/sorted-b/hrdb_run_0022-sorted.root,6795,.root,,False
extracted/sorted-b/hrdb_run_0023-sorted.root,7048647,.root,,False
extracted/sorted-b/hrdb_run_0024-sorted.root,44948389,.root,,False
extracted/sorted-b/hrdb_run_0025-sorted.root,4988851,.root,,False
extracted/sorted-b/hrdb_run_0026-sorted.root,77124600,.root,,False
extracted/sorted-b/hrdb_run_0027-sorted.root,51179548,.root,,False
extracted/sorted-b/hrdb_run_0028-sorted.root,9709470,.root,,False
extracted/sorted-b/hrdb_run_0029-sorted.root,46514517,.root,,False
extracted/sorted-b/hrdb_run_0030-sorted.root,9802179,.root,,False
extracted/sorted-b/hrdb_run_0031-sorted.root,71297451,.root,,False
extracted/sorted-b/hrdb_run_0032-sorted.root,74522295,.root,,False
extracted/sorted-b/hrdb_run_0033-sorted.root,101173225,.root,,False
extracted/sorted-b/hrdb_run_0034-sorted.root,71345362,.root,,False
extracted/sorted-b/hrdb_run_0035-sorted.root,49348572,.root,,False
extracted/sorted-b/hrdb_run_0036-sorted.root,39412484,.root,,False
extracted/sorted-b/hrdb_run_0037-sorted.root,88499176,.root,,False
extracted/sorted-b/hrdb_run_0039-sorted.root,54129957,.root,,False
extracted/sorted-b/hrdb_run_0040-sorted.root,58089302,.root,,False
extracted/sorted-b/hrdb_run_0041-sorted.root,60575412,.root,,False
extracted/sorted-b/hrdb_run_0042-sorted.root,60890659,.root,,False
extracted/sorted-b/hrdb_run_0043-sorted.root,32226,.root,,False
extracted/sorted-b/hrdb_run_0044-sorted.root,7982639,.root,,False
extracted/sorted-b/hrdb_run_0045-sorted.root,85010101,.root,,False
extracted/sorted-b/hrdb_run_0046-sorted.root,2665214,.root,,False
extracted/sorted-b/hrdb_run_0047-sorted.root,20244544,.root,,False
extracted/sorted-b/hrdb_run_0048-sorted.root,56477347,.root,,False
extracted/sorted-b/hrdb_run_0049-sorted.root,57650642,.root,,False
extracted/sorted-b/hrdb_run_0050-sorted.root,80492682,.root,,False
extracted/sorted-b/hrdb_run_0051-sorted.root,38149478,.root,,False
extracted/sorted-b/hrdb_run_0052-sorted.root,18888569,.root,,False
extracted/sorted-b/hrdb_run_0053-sorted.root,71454883,.root,,False
extracted/sorted-b/hrdb_run_0054-sorted.root,67577850,.root,,False
extracted/sorted-b/hrdb_run_0055-sorted.root,44799586,.root,,False
extracted/sorted-b/hrdb_run_0056-sorted.root,92764111,.root,,False
extracted/sorted-b/hrdb_run_0057-sorted.root,55879611,.root,,False
extracted/sorted-b/hrdb_run_0058-sorted.root,60264244,.root,,False
extracted/sorted-b/hrdb_run_0059-sorted.root,74635423,.root,,False
extracted/sorted-b/hrdb_run_0060-sorted.root,63824621,.root,,False
extracted/sorted-b/hrdb_run_0061-sorted.root,64836585,.root,,False
extracted/sorted-b/hrdb_run_0062-sorted.root,66605992,.root,,False
extracted/sorted-b/hrdb_run_0063-sorted.root,65573978,.root,,False
extracted/sorted-b/hrdb_run_0064-sorted.root,63157492,.root,,False
extracted/sorted-b/hrdb_run_0065-sorted.root,67037963,.root,,False
raw/root.zip,809855166,.zip,,False
raw/sorted-a.zip,2684983533,.zip,,False
raw/sorted-b.zip,2874563960,.zip,,False
