method,run,n_pairs,sigma68_ns,rms_ns,bias_ns,tail_abs_gt_0p5_ns,tail_abs_gt_1p0_ns,sample_period,current_family
nuisance_gated_pair_cnn,60,3700,1.2738238967322375,6.08033048229483,-0.4989635120088468,0.6754054054054054,0.42783783783783785,sample_ii,high_all_three_rate
nuisance_gated_pair_cnn,61,4245,1.3508914856999255,6.838392948755365,-0.35486692496518657,0.6878680800942285,0.44734982332155476,sample_ii,high_all_three_rate
nuisance_gated_pair_cnn,62,3833,1.311612770619511,4.646281478537896,-0.40182897915299526,0.7033655100443517,0.44429950430472215,sample_ii,high_all_three_rate
nuisance_gated_pair_cnn,63,1816,1.3497629543733978,6.788758591377021,-0.6058062606164741,0.6773127753303965,0.44823788546255505,sample_ii,mid_all_three_rate
nuisance_gated_pair_cnn,65,398,1.523797692519832,1.793187599488773,-0.12234962198655766,0.7311557788944724,0.5,sample_ii,low_all_three_rate_edge
one_dimensional_cnn,44,45,1.8244903914041917,4.419643939395348,-0.4141424557109072,0.7111111111111111,0.5333333333333333,sample_i,high_20nA
one_dimensional_cnn,45,494,1.8727569828272475,5.981838465219764,-0.37110119836077576,0.7672064777327935,0.5728744939271255,sample_i,high_20nA
one_dimensional_cnn,46,3,2.4238635838279983,3.327877782173415,-0.8887785573520909,1.0,1.0,sample_i,low_2nA
one_dimensional_cnn,47,44,1.339940726324679,1.581007962134994,-0.0377940352955526,0.8181818181818182,0.5681818181818182,sample_i,low_2nA
one_dimensional_cnn,48,306,1.5691417316521128,1.7765258678788596,0.36454217154190166,0.7320261437908496,0.5163398692810458,sample_i,high_20nA
one_dimensional_cnn,49,322,1.6285541345498986,6.913526454479623,-0.23426511817302373,0.7608695652173914,0.5186335403726708,sample_i,high_20nA
one_dimensional_cnn,50,335,1.897468062383277,7.694152840315881,0.22804891322576315,0.7492537313432835,0.5582089552238806,sample_i,high_20nA
one_dimensional_cnn,51,174,1.9058720143762018,15.183389706312308,-2.0010045909207723,0.8333333333333334,0.6379310344827587,sample_i,high_20nA
one_dimensional_cnn,52,95,2.1653628959776894,8.98815306690658,1.502645428935449,0.7684210526315789,0.6421052631578947,sample_i,high_20nA
one_dimensional_cnn,53,307,1.7074963562236467,2.0000538088546675,0.14517748003782263,0.7752442996742671,0.5635179153094463,sample_i,high_20nA
one_dimensional_cnn,54,281,1.5184882712981032,7.769086677787582,-0.5499953312163082,0.7722419928825622,0.5373665480427047,sample_i,high_20nA
one_dimensional_cnn,55,217,1.7068480122161827,4.302118698689366,0.18540622732532705,0.7741935483870968,0.576036866359447,sample_i,high_20nA
one_dimensional_cnn,56,460,1.847965407993557,8.10296316215023,-0.7867338564644886,0.7891304347826087,0.6043478260869565,sample_i,high_20nA
one_dimensional_cnn,57,347,1.869272914505825,2.3350269894766935,0.09824789810176783,0.8011527377521613,0.590778097982709,sample_i,high_20nA
one_dimensional_cnn,58,353,1.36572236082063,8.622728089070275,0.4735034353955844,0.6997167138810199,0.44192634560906513,sample_ii,low_all_three_rate_edge
one_dimensional_cnn,59,3753,1.324974211825003,5.131392139569569,-0.33899157572872063,0.6922462030375699,0.44098054889421795,sample_ii,mid_all_three_rate
one_dimensional_cnn,60,3700,1.2823378033932002,6.103944043909604,-0.38629560765763815,0.6845945945945946,0.42405405405405405,sample_ii,high_all_three_rate
one_dimensional_cnn,61,4245,1.3489600689427423,6.843738652874947,-0.35605165825265184,0.6848056537102474,0.44946996466431094,sample_ii,high_all_three_rate
one_dimensional_cnn,62,3833,1.3440540688710945,4.683509103337155,-0.18780881758398563,0.6895382207148447,0.4469084268197235,sample_ii,high_all_three_rate
one_dimensional_cnn,63,1816,1.3611223395208156,6.628196832240546,-0.4717389377053294,0.6861233480176211,0.44713656387665196,sample_ii,mid_all_three_rate
one_dimensional_cnn,65,398,1.4846284360961532,1.7199749651988394,0.04771321590169027,0.7261306532663316,0.4849246231155779,sample_ii,low_all_three_rate_edge
ridge,44,45,2.322610472852973,4.1089538024122945,-0.4263259995958855,0.7777777777777778,0.6888888888888889,sample_i,high_20nA
ridge,45,494,2.273181847746812,5.810106951436351,0.1490696566015527,0.7975708502024291,0.6558704453441295,sample_i,high_20nA
ridge,46,3,0.9133428783481597,2.4234724566579064,-2.106259334276096,0.6666666666666666,0.6666666666666666,sample_i,low_2nA
ridge,47,44,1.6482551926473556,2.3705557264852644,0.18410345612049195,0.75,0.5909090909090909,sample_i,low_2nA
ridge,48,306,1.8868688512157439,2.471812958613856,-0.08587741695590222,0.8169934640522876,0.6176470588235294,sample_i,high_20nA
ridge,49,322,2.0650045561018624,6.695957058885209,-0.34590897041343593,0.7795031055900621,0.5900621118012422,sample_i,high_20nA
ridge,50,335,1.788096703698984,6.6492976132968655,0.6845902720424949,0.8029850746268656,0.5492537313432836,sample_i,high_20nA
ridge,51,174,2.565516340443266,14.357814582824385,-1.5606494595972122,0.8620689655172413,0.7126436781609196,sample_i,high_20nA
ridge,52,95,2.0064724908808156,7.675047168912416,0.6265959336121603,0.7368421052631579,0.5263157894736842,sample_i,high_20nA
ridge,53,307,2.0882867102970546,2.7717191494381406,0.2936165727198046,0.7687296416938111,0.6286644951140065,sample_i,high_20nA
ridge,54,281,2.194233681462177,7.685808262420215,-0.14404015983775212,0.8291814946619217,0.693950177935943,sample_i,high_20nA
ridge,55,217,2.099299718279843,4.308403431753017,0.6925873976306153,0.7465437788018433,0.5668202764976958,sample_i,high_20nA
ridge,56,460,2.217306493938874,7.246828421347764,-0.6211469162246394,0.8260869565217391,0.6260869565217392,sample_i,high_20nA
ridge,57,347,2.154291800786491,2.638941990315082,0.33621627246936264,0.8184438040345822,0.6772334293948127,sample_i,high_20nA
ridge,58,353,3.267750863838762,8.447842973593637,2.245938993815875,0.8810198300283286,0.7450424929178471,sample_ii,low_all_three_rate_edge
ridge,59,3753,2.1797343708155195,4.789385982604886,-0.1262135353600622,0.8116173727684519,0.6266986410871302,sample_ii,mid_all_three_rate
ridge,60,3700,2.34800295485507,5.742957863921833,0.25181530362932736,0.8272972972972973,0.6567567567567567,sample_ii,high_all_three_rate
ridge,61,4245,2.4361674374651665,6.324021888328421,-0.40989036119910904,0.8367491166077738,0.67773851590106,sample_ii,high_all_three_rate
ridge,62,3833,2.410376912422632,4.419416674841009,0.17726996215281268,0.8163318549439081,0.6470127837203236,sample_ii,high_all_three_rate
ridge,63,1816,2.2924733224984952,6.0969998527769524,-0.31053203543247354,0.8067180616740088,0.6360132158590308,sample_ii,mid_all_three_rate
ridge,65,398,2.9786508402575183,3.5689636513982617,0.5902045335631279,0.8693467336683417,0.7160804020100503,sample_ii,low_all_three_rate_edge
traditional_binned_median,44,45,2.2994843481292233,4.9376120609332945,-0.36930850473890614,0.7555555555555555,0.6222222222222222,sample_i,high_20nA
traditional_binned_median,45,494,1.610601621766688,6.393957145639905,-0.18604826887121217,0.7591093117408907,0.5344129554655871,sample_i,high_20nA
traditional_binned_median,46,3,1.2271914871542977,1.9703079449338619,-1.168281181323439,1.0,1.0,sample_i,low_2nA
traditional_binned_median,47,44,1.174865168971152,1.6255394128583438,0.038164205366146974,0.7272727272727273,0.4318181818181818,sample_i,low_2nA
traditional_binned_median,48,306,1.4790551051748804,1.565893306186165,-0.024218790966079165,0.738562091503268,0.49673202614379086,sample_i,high_20nA
traditional_binned_median,49,322,1.487819907132618,7.362121288894876,-0.5449231371775446,0.7453416149068323,0.48757763975155277,sample_i,high_20nA
traditional_binned_median,50,335,1.5819537412806681,8.721852711566413,-0.15319777937200804,0.7373134328358208,0.48656716417910445,sample_i,high_20nA
traditional_binned_median,51,174,1.6188098475893005,15.582901190255122,-2.0708013706808517,0.7413793103448276,0.5747126436781609,sample_i,high_20nA
traditional_binned_median,52,95,1.7509362784604892,12.00465957488317,1.9455912393262105,0.7894736842105263,0.6,sample_i,high_20nA
traditional_binned_median,53,307,1.576550974197021,2.131574134102119,-0.08072365007449249,0.745928338762215,0.5504885993485342,sample_i,high_20nA
traditional_binned_median,54,281,1.4570341482979552,8.196510468891848,-0.7586944106578488,0.7864768683274022,0.4875444839857651,sample_i,high_20nA
traditional_binned_median,55,217,1.6048053185461,4.8113314909245615,0.31941878800798035,0.7511520737327189,0.5345622119815668,sample_i,high_20nA
traditional_binned_median,56,460,1.528458483464965,8.066999347015361,-1.0607045718650374,0.7282608695652174,0.5108695652173914,sample_i,high_20nA
traditional_binned_median,57,347,1.576273417727515,2.5530372791761224,-0.04356773304606379,0.7838616714697406,0.553314121037464,sample_i,high_20nA
traditional_binned_median,58,353,1.3875407221861376,9.591066111270388,0.1977752252959011,0.6968838526912181,0.4730878186968839,sample_ii,low_all_three_rate_edge
traditional_binned_median,59,3753,1.312471903952157,5.758734654231786,-0.518544312738791,0.6821209698907541,0.4393818278710365,sample_ii,mid_all_three_rate
traditional_binned_median,60,3700,1.3302253747709105,6.910809751771161,-0.6080074464475121,0.7164864864864865,0.4581081081081081,sample_ii,high_all_three_rate
traditional_binned_median,61,4245,1.3624262293744687,7.476144232758342,-0.2246603794857407,0.7227326266195524,0.47703180212014135,sample_ii,high_all_three_rate
traditional_binned_median,62,3833,1.3641793629681236,5.637511904210117,-0.42357546846123945,0.7265849204278633,0.47925906600573964,sample_ii,high_all_three_rate
traditional_binned_median,63,1816,1.441578411553032,7.423324975901607,-0.7180402530152031,0.7296255506607929,0.4900881057268722,sample_ii,mid_all_three_rate
traditional_binned_median,65,398,1.5876279574435097,1.6949397398329527,-0.11999311021069305,0.7462311557788944,0.5678391959798995,sample_ii,low_all_three_rate_edge
uncorrected,44,45,3.2774635657167903,6.545509593783289,-3.7052469101752896,0.8666666666666667,0.8,sample_i,high_20nA
uncorrected,45,494,2.940643837856008,7.469952530665349,-3.4587928978057825,0.917004048582996,0.8481781376518218,sample_i,high_20nA
uncorrected,46,3,2.659986580972196,6.068464637133398,-4.864848722986246,0.6666666666666666,0.6666666666666666,sample_i,low_2nA
uncorrected,47,44,2.572795915158217,4.1323564403260535,-3.2704579159905482,0.9090909090909091,0.8636363636363636,sample_i,low_2nA
uncorrected,48,306,2.7708079698105124,4.0958149718964565,-3.1290016520181774,0.9183006535947712,0.8594771241830066,sample_i,high_20nA
uncorrected,49,322,2.619136803877912,8.410029157774847,-3.7588731663958446,0.9316770186335404,0.860248447204969,sample_i,high_20nA
uncorrected,50,335,2.7787495930427237,8.611074175495384,-3.2509889310193505,0.9313432835820895,0.8746268656716418,sample_i,high_20nA
uncorrected,51,174,3.111589801577073,16.47261346583246,-5.306398410072026,0.9597701149425287,0.8850574712643678,sample_i,high_20nA
uncorrected,52,95,3.155359535561986,9.259000423365544,-1.7664214318658462,0.8947368421052632,0.8105263157894737,sample_i,high_20nA
uncorrected,53,307,2.7990465264847932,4.331868249247454,-3.2616549190819493,0.9120521172638436,0.8534201954397395,sample_i,high_20nA
uncorrected,54,281,2.5940146921273652,9.251663490109957,-4.017099378010752,0.9359430604982206,0.896797153024911,sample_i,high_20nA
uncorrected,55,217,3.0605336359407445,5.756626020023019,-2.9345432629186115,0.967741935483871,0.8709677419354839,sample_i,high_20nA
uncorrected,56,460,2.7774319142808803,9.283841357720023,-4.2335328141544375,0.9326086956521739,0.8652173913043478,sample_i,high_20nA
uncorrected,57,347,2.661725718814126,4.572471052381262,-3.3609503438603685,0.9452449567723343,0.8876080691642652,sample_i,high_20nA
uncorrected,58,353,2.864202903475898,10.0326299057022,-2.8518437254246605,0.9235127478753541,0.8640226628895185,sample_ii,low_all_three_rate_edge
uncorrected,59,3753,2.9570388804836014,7.055974343067872,-3.4727906462821534,0.9283240074606981,0.8590460964561684,sample_ii,mid_all_three_rate
uncorrected,60,3700,2.96349057255378,8.023626816765645,-3.5130825803930184,0.917027027027027,0.8443243243243244,sample_ii,high_all_three_rate
uncorrected,61,4245,2.7525971855741864,8.44487279823446,-3.2693514599140054,0.912603062426384,0.8343934040047114,sample_ii,high_all_three_rate
uncorrected,62,3833,3.0085882251095954,6.7224911059547265,-3.321873486145581,0.9266892773284633,0.8528567701539265,sample_ii,high_all_three_rate
uncorrected,63,1816,3.185280197078103,8.543922403734667,-3.717688839181635,0.9322687224669604,0.8601321585903083,sample_ii,mid_all_three_rate
uncorrected,65,398,2.580481719385245,4.206560422007815,-3.4074862746383014,0.9447236180904522,0.8844221105527639,sample_ii,low_all_three_rate_edge
