method,run,n,positives,roc_auc,average_precision
traditional_scalar__haar_l1_d01,64,1321,206,0.9148156210544647,0.588800940036438
traditional_scalar__haar_l1_d01,65,1128,231,0.9009975531714662,0.5931886706069748
traditional_scalar__haar_l1_d02,42,1124,303,0.6777454846580881,0.41010003823300795
traditional_scalar__haar_l1_d02,50,1170,345,0.7110830039525692,0.46340012983271384
traditional_scalar__haar_l1_d02,57,1103,285,0.6962638871016171,0.40224067540459274
traditional_scalar__haar_l1_d02,58,1099,274,0.7216766202167663,0.4252600571582381
traditional_scalar__haar_l1_d02,60,1400,193,0.4740954106228349,0.20666543701841072
traditional_scalar__haar_l1_d02,62,1400,184,0.45319204090389015,0.17419122802925113
traditional_scalar__haar_l1_d02,64,1321,206,0.5519395707257607,0.264956814822124
traditional_scalar__haar_l1_d02,65,1128,231,0.6811111593720289,0.36451737212169694
traditional_scalar__haar_l1_d03,42,1124,303,0.7967342410245897,0.7352952619582228
traditional_scalar__haar_l1_d03,50,1170,345,0.8324075537988581,0.8053845594439347
traditional_scalar__haar_l1_d03,57,1103,285,0.8313516063998628,0.7866663400057223
traditional_scalar__haar_l1_d03,58,1099,274,0.8498429550984297,0.7994053745101978
traditional_scalar__haar_l1_d03,60,1400,193,0.6980180381281901,0.516794157076715
traditional_scalar__haar_l1_d03,62,1400,184,0.7218294121853547,0.49552351950364815
traditional_scalar__haar_l1_d03,64,1321,206,0.7930297357307675,0.6454239564080705
traditional_scalar__haar_l1_d03,65,1128,231,0.8698451307146959,0.7850928126940993
traditional_scalar__haar_l2_d00,42,1124,303,0.8711866314524266,0.7797136307389154
traditional_scalar__haar_l2_d00,50,1170,345,0.9152885375494071,0.8593294277709814
traditional_scalar__haar_l2_d00,57,1103,285,0.8943036074293316,0.8040163690881228
traditional_scalar__haar_l2_d00,58,1099,274,0.8883034726830349,0.8197542274825584
traditional_scalar__haar_l2_d00,60,1400,193,0.6406239938871264,0.5575327664022812
traditional_scalar__haar_l2_d00,62,1400,184,0.5840111913615561,0.4264828989340706
traditional_scalar__haar_l2_d00,64,1321,206,0.6940049632112848,0.5940835116727191
traditional_scalar__haar_l2_d00,65,1128,231,0.8293252641078728,0.7712839865138633
traditional_scalar__haar_l2_d01,42,1124,303,0.7894140205737991,0.763634841078796
traditional_scalar__haar_l2_d01,50,1170,345,0.8632867808519983,0.8565991074207334
traditional_scalar__haar_l2_d01,57,1103,285,0.8339381460987431,0.7867206671982792
traditional_scalar__haar_l2_d01,58,1099,274,0.8542977217429774,0.8349814958962835
traditional_scalar__haar_l2_d01,60,1400,193,0.5529875381518001,0.5182279122983895
traditional_scalar__haar_l2_d01,62,1400,184,0.5368814359267735,0.4695647986133693
traditional_scalar__haar_l2_d01,64,1321,206,0.640811528582002,0.5922201815292812
traditional_scalar__haar_l2_d01,65,1128,231,0.7871790045703088,0.748283639154215
traditional_scalar__haar_l3_d00,42,1124,303,0.619979659354486,0.48538032990915747
traditional_scalar__haar_l3_d00,50,1170,345,0.5593148880105402,0.4612532000834766
traditional_scalar__haar_l3_d00,57,1103,285,0.6547677261613691,0.5012455679663388
traditional_scalar__haar_l3_d00,58,1099,274,0.6640566246405661,0.4826399921567124
traditional_scalar__haar_l3_d00,60,1400,193,0.8235036552751437,0.6102425602537918
traditional_scalar__haar_l3_d00,62,1400,184,0.8279238772883295,0.5774168324479947
traditional_scalar__haar_l3_d00,64,1321,206,0.7772911315250991,0.5369033216990441
traditional_scalar__haar_l3_d00,65,1128,231,0.7493376189028363,0.5129670225800231
traditional_scalar__late_minus_early_asym,42,1124,303,0.748214163681898,0.7841211352871518
traditional_scalar__late_minus_early_asym,50,1170,345,0.8348317962231004,0.8705374552220835
traditional_scalar__late_minus_early_asym,57,1103,285,0.7856174666495088,0.8182266922708951
traditional_scalar__late_minus_early_asym,58,1099,274,0.8125857111258572,0.8452154752857872
traditional_scalar__late_minus_early_asym,60,1400,193,0.4823331945344729,0.5210502074705361
traditional_scalar__late_minus_early_asym,62,1400,184,0.41866597540045764,0.4429283760599834
traditional_scalar__late_minus_early_asym,64,1321,206,0.5620314336714702,0.5992217906879974
traditional_scalar__late_minus_early_asym,65,1128,231,0.7289811637637726,0.7659173203967757
traditional_scalar__le_ratio_s4_s7,42,1124,303,0.5367618978706641,0.559100116869389
traditional_scalar__le_ratio_s4_s7,50,1170,345,0.5412613087395696,0.5888637359828706
traditional_scalar__le_ratio_s4_s7,57,1103,285,0.5756123193068245,0.5792737721270401
traditional_scalar__le_ratio_s4_s7,58,1099,274,0.5515726609157265,0.5812553907971111
traditional_scalar__le_ratio_s4_s7,60,1400,193,0.39197942915033623,0.38506718139097706
traditional_scalar__le_ratio_s4_s7,62,1400,184,0.27388443935926776,0.2459051752133184
traditional_scalar__le_ratio_s4_s7,64,1321,206,0.4208063041490705,0.41033107576340266
traditional_scalar__le_ratio_s4_s7,65,1128,231,0.5354741876481007,0.5641804450113569
traditional_scalar__le_ratio_s5_s7,42,1124,303,0.6092083629800251,0.5894455831501149
traditional_scalar__le_ratio_s5_s7,50,1170,345,0.6211594202898552,0.6254339207348482
traditional_scalar__le_ratio_s5_s7,57,1103,285,0.6625101874490628,0.641634540764082
traditional_scalar__le_ratio_s5_s7,58,1099,274,0.6291152399911524,0.6254119767466144
traditional_scalar__le_ratio_s5_s7,60,1400,193,0.4420908259676928,0.3842332609957412
traditional_scalar__le_ratio_s5_s7,62,1400,184,0.3428918764302059,0.26958316495668144
traditional_scalar__le_ratio_s5_s7,64,1321,206,0.4838499717009883,0.43350131477787757
traditional_scalar__le_ratio_s5_s7,65,1128,231,0.5713730713730714,0.5758793466521396
traditional_scalar__matched_template_delta_chi2,42,1124,303,0.9900306717638878,0.9721910372787284
traditional_scalar__matched_template_delta_chi2,50,1170,345,0.9962617479139219,0.9868475865877657
traditional_scalar__matched_template_delta_chi2,57,1103,285,0.9910650709904345,0.9794232417448626
traditional_scalar__matched_template_delta_chi2,58,1099,274,0.9894580844945808,0.9693897811687137
traditional_scalar__matched_template_delta_chi2,60,1400,193,0.9852930444599938,0.9491668380626247
traditional_scalar__matched_template_delta_chi2,62,1400,184,0.9830118349542334,0.9059461638238439
traditional_scalar__matched_template_delta_chi2,64,1321,206,0.9904088118768775,0.938636046779765
traditional_scalar__matched_template_delta_chi2,65,1128,231,0.9935668196537761,0.9716374944687689
traditional_scalar__matched_template_nominal_chi2,42,1124,303,0.9874539220060862,0.9535108880290346
traditional_scalar__matched_template_nominal_chi2,50,1170,345,0.992832674571805,0.9733270235327118
traditional_scalar__matched_template_nominal_chi2,57,1103,285,0.9878565607171963,0.9566340528454607
traditional_scalar__matched_template_nominal_chi2,58,1099,274,0.9889803140898031,0.9466571126208052
traditional_scalar__matched_template_nominal_chi2,60,1400,193,0.9894827667621088,0.9262090129765346
traditional_scalar__matched_template_nominal_chi2,62,1400,184,0.9819749356407323,0.8612136855217428
traditional_scalar__matched_template_nominal_chi2,64,1321,206,0.9879968653402412,0.9058619332199059
traditional_scalar__matched_template_nominal_chi2,65,1128,231,0.9886924669533366,0.9294596237366908
traditional_scalar__max_fall_step,42,1124,303,0.683248714640039,0.7052389250138074
traditional_scalar__max_fall_step,50,1170,345,0.758376811594203,0.762740035593577
traditional_scalar__max_fall_step,57,1103,285,0.7216531548921203,0.7358352408767715
traditional_scalar__max_fall_step,58,1099,274,0.730426896704269,0.7310918304464673
traditional_scalar__max_fall_step,60,1400,193,0.4595644577615035,0.44603190703927087
traditional_scalar__max_fall_step,62,1400,184,0.37604583810068654,0.36042907714494116
traditional_scalar__max_fall_step,64,1321,206,0.5337846662893465,0.5287914569483786
traditional_scalar__max_fall_step,65,1128,231,0.6740554131858479,0.6811165826415753
traditional_scalar__max_rise_step,42,1124,303,0.5745106788388948,0.5109884627983706
traditional_scalar__max_rise_step,50,1170,345,0.4784628897672376,0.425277812218642
traditional_scalar__max_rise_step,57,1103,285,0.5450907219148114,0.46499003502760083
traditional_scalar__max_rise_step,58,1099,274,0.4879716876797169,0.3755718337452497
traditional_scalar__max_rise_step,60,1400,193,0.7418963644714983,0.6122744635867929
traditional_scalar__max_rise_step,62,1400,184,0.7950246710526315,0.6151508275082842
traditional_scalar__max_rise_step,64,1321,206,0.7276372502068005,0.5431990408524223
traditional_scalar__max_rise_step,65,1128,231,0.6629216194433585,0.4967522541185654
traditional_scalar__mean_time,42,1124,303,0.7613230263343023,0.7983332222074464
traditional_scalar__mean_time,50,1170,345,0.8432217830478701,0.8775527278528673
traditional_scalar__mean_time,57,1103,285,0.7926907733882383,0.8278824654326564
traditional_scalar__mean_time,58,1099,274,0.8150586153505862,0.8491322469621984
traditional_scalar__mean_time,60,1400,193,0.48544114427497626,0.5251146649109493
traditional_scalar__mean_time,62,1400,184,0.42809192648741423,0.45609688338948823
traditional_scalar__mean_time,64,1321,206,0.5647742609604249,0.6075474327836861
traditional_scalar__mean_time,65,1128,231,0.7338603425559946,0.7743237168175663
traditional_scalar__middle_5_9_over_total,42,1124,303,0.9059988824704639,0.8834670980145731
traditional_scalar__middle_5_9_over_total,50,1170,345,0.9408555116381203,0.9389782304836016
traditional_scalar__middle_5_9_over_total,57,1103,285,0.923866512246386,0.908076881708088
traditional_scalar__middle_5_9_over_total,58,1099,274,0.9358460517584605,0.9254429401148279
traditional_scalar__middle_5_9_over_total,60,1400,193,0.7257448991418796,0.6516210616686409
traditional_scalar__middle_5_9_over_total,62,1400,184,0.6997908323798627,0.5867452806676723
traditional_scalar__middle_5_9_over_total,64,1321,206,0.7655971091471113,0.7001711583961067
traditional_scalar__middle_5_9_over_total,65,1128,231,0.877639268943617,0.856806679629271
traditional_scalar__peak_sample,42,1124,303,0.760098969702086,0.8051598504801147
traditional_scalar__peak_sample,50,1170,345,0.8397101449275363,0.8771304145310813
traditional_scalar__peak_sample,57,1103,285,0.7910071633852358,0.8344215094167988
traditional_scalar__peak_sample,58,1099,274,0.8158261446582614,0.8545527375854817
traditional_scalar__peak_sample,60,1400,193,0.4879609875038098,0.5442702167763003
traditional_scalar__peak_sample,62,1400,184,0.4290148562643021,0.48945263594794775
traditional_scalar__peak_sample,64,1321,206,0.5676498759197178,0.6239544027744646
traditional_scalar__peak_sample,65,1128,231,0.7345890824151693,0.7824652326091449
traditional_scalar__positive_area,42,1124,303,0.9681262888773652,0.9419869572674421
traditional_scalar__positive_area,50,1170,345,0.9840878348704436,0.967406575489794
traditional_scalar__positive_area,57,1103,285,0.9746750739930511,0.9532168493873209
traditional_scalar__positive_area,58,1099,274,0.9722273833222739,0.9520439255388741
traditional_scalar__positive_area,60,1400,193,0.9670703280947495,0.9163972245549606
traditional_scalar__positive_area,62,1400,184,0.950867956235698,0.8633940795843994
traditional_scalar__positive_area,64,1321,206,0.9565588401758892,0.905511814276299
traditional_scalar__positive_area,65,1128,231,0.9719121458251894,0.9450607174698562
traditional_scalar__rise_10_50,42,1124,303,0.5551951053814272,0.4539728355415778
traditional_scalar__rise_10_50,50,1170,345,0.4641862099253403,0.3967565781086373
traditional_scalar__rise_10_50,57,1103,285,0.5565521382919401,0.44445589156153864
traditional_scalar__rise_10_50,58,1099,274,0.5004777704047777,0.3853533990986365
traditional_scalar__rise_10_50,60,1400,193,0.7371893660040095,0.5885628790331582
traditional_scalar__rise_10_50,62,1400,184,0.7806868564073227,0.6239041507777565
