event_id,run,max_q_template_rmse,dominant_q_stave,dominant_q_stave_index,max_peak_sample,max_tail_area_frac,max_secondary_peak_frac,max_width20_samples,max_adaptive_lowering_adc,max_pretrigger_absmax_adc,min_over_max_amp,amp_cv,mean_log_amp,dt_span_ns,tail_label,atom_class,pulse_shape_handoff,artifact_handoff
61:516270:11571:127258,61,0.19981775048897632,B6,1,10.0,0.5756995188023525,0.997219325686479,11.0,0.0,22.0,0.7624261383385471,0.11149841536947487,7.824387316201299,5.12917279571446,True,common_shape,False,False
61:516271:11572:127259,61,0.12245184052326977,B6,1,11.0,0.6058271296440905,0.9996709985194934,12.0,0.0,37.5,0.8381132624836221,0.07492888863561348,8.042355651992674,2.62917279571446,False,delayed_peak_shape,True,False
61:516278:11578:127266,61,0.11053815210101584,B8,2,8.0,0.7015320154957105,0.9726726726726727,12.0,0.0,10.0,0.5543964232488823,0.25706026240768015,8.189684639299827,2.62917279571446,False,broad_late_shape,True,False
61:516331:11626:127319,61,0.11127139809561792,B8,2,9.0,0.7117896741878211,0.8358744394618834,12.0,0.0,14.0,0.3346570038717363,0.49204470067390926,7.888427018396392,5.129172795714474,True,low_charge_pair_artifact,False,True
61:516422:11711:127410,61,0.10887351326878238,B8,2,9.0,0.6131200292114062,0.9936528086321803,12.0,0.0,18.0,0.4954249599094425,0.31335194939968436,8.168378439676387,3.629172795714453,True,common_shape,False,False
61:516424:11713:127412,61,0.2564871352481169,B8,2,6.0,0.6687228751158141,0.993105609526794,14.0,0.0,249.0,0.631830057934795,0.1989529838162682,8.129752057141149,6.129172795714467,True,broad_late_shape,True,False
61:516426:11715:127414,61,0.07651312575245867,B8,2,10.0,0.5230075030169474,0.995968480850284,11.0,0.0,20.0,0.8392889866226865,0.07137677496175614,7.831083349379996,4.351319537264345,True,common_shape,False,False
61:516447:11736:127435,61,0.3231239314733445,B6,1,6.0,0.6881791289576195,0.9967994879180669,14.0,0.0,655.5,0.616137247017826,0.19235487050276392,8.004120704307761,4.62917279571446,True,broad_late_shape,True,False
61:516468:11756:127456,61,0.5486250310224853,B4,0,14.0,0.42995178950808954,0.9265411590992987,7.0,0.0,8.0,0.6328699918233851,0.2273346177217426,8.059484376349445,4.62917279571446,True,delayed_peak_shape,True,False
61:516564:11842:127552,61,0.14611762351642452,B8,2,10.0,0.6651917632315856,0.9942088230284449,12.0,0.0,14.5,0.8018593034549744,0.10381759732835064,8.048032265109912,3.851319537264338,True,common_shape,False,False
61:516612:11886:127600,61,0.17734232539162614,B8,2,8.0,0.7112129169227331,0.8663917525773196,13.0,0.0,15.0,0.497886623570363,0.30878506838942693,7.898811063843328,3.6291727957144673,True,broad_late_shape,True,False
61:516628:11901:127616,61,0.3268011768232782,B6,1,9.0,0.5042863137701576,0.9871959026888605,13.0,0.0,792.0,0.7519206145966709,0.12260319104079562,7.884925401967064,4.62917279571446,True,common_shape,False,False
61:516632:11905:127620,61,0.08959461553937575,B8,2,9.0,0.5491635536787396,0.9714845838531456,11.0,0.0,12.5,0.7740153270361789,0.10458562964561667,7.810346882585731,6.351319537264338,True,common_shape,False,False
61:516644:11916:127632,61,0.4444620770392629,B4,0,5.0,0.7020589668615984,0.9340840428453722,13.0,386.2399999999998,2560.0,0.4998627127951675,0.3435923099251776,7.751298854888835,4.62917279571446,True,broad_late_shape,True,False
61:516663:11934:127651,61,0.4558623908074686,B4,0,5.0,0.7125429131927415,0.8838563112310095,13.0,379.90999999999985,2353.5,0.6255856879170808,0.20102846666294258,7.905538863978301,4.62917279571446,True,broad_late_shape,True,False
61:516684:11953:127672,61,0.09701246188573087,B4,0,9.0,0.7031529812406423,0.8571974035891562,12.0,195.27999999999975,202.0,0.3624793178057783,0.4184249782263672,7.7408395435633786,6.629172795714467,True,low_charge_pair_artifact,False,True
61:516708:11976:127696,61,0.38643191710564007,B4,0,5.0,0.7413537618475131,0.9695384615384616,14.0,132.9350000000004,1743.0,0.6334306956983536,0.18173952604452753,8.032778421480634,4.62917279571446,True,broad_late_shape,True,False
61:516727:11993:127715,61,0.5124707755281759,B4,0,6.0,0.466615366402273,0.9941176470588236,9.0,693.6999999999998,1930.0,0.8253737541528239,0.07801022126720193,7.694434349373355,4.62917279571446,True,common_shape,False,False
61:516762:12025:127750,61,0.09028406355639142,B4,0,10.0,0.519100854905243,0.9758797290599702,12.0,0.0,11.0,0.7817611101932925,0.10857675499168601,7.869372258542252,2.8513195372643523,False,common_shape,False,False
61:516871:12126:127859,61,0.07880924847587649,B6,1,8.0,0.6199671149711202,0.9972404277337013,12.0,0.0,25.0,0.8189030700241463,0.08326074250630874,7.890546936638821,3.3513195372643523,True,common_shape,False,False
61:516889:12144:127877,61,0.09919617864322858,B8,2,9.0,0.5812777327162556,0.9768054823405377,11.0,0.0,18.0,0.7863292918643472,0.10063053187165998,7.858352773594415,2.851319537264338,False,common_shape,False,False
61:516908:12161:127896,61,0.13151993770216083,B8,2,12.0,0.46511304541283127,0.9958841222099097,11.0,0.0,18.5,0.7701440557226532,0.11339001884149362,7.906878256612096,3.851319537264338,True,common_shape,False,False
61:516987:12238:127975,61,0.05497710867074394,B8,2,9.0,0.5692154633314384,0.953335763762304,11.0,0.0,23.0,0.6985052861830113,0.14613140760786267,7.769961024599843,5.62917279571446,True,common_shape,False,False
61:517015:12265:128003,61,0.5667901183262487,B4,0,14.0,0.41319926028663895,0.8668430335097002,7.0,0.0,52.0,0.41445456306917267,0.4374497869498264,7.981578324358099,4.62917279571446,True,delayed_peak_shape,True,False
61:517139:12384:128127,61,0.3788102524416184,B4,0,15.0,0.710130217893623,0.9766563680054926,13.0,0.0,14.5,0.5443333644772493,0.2637817247629792,8.24317575033061,11.148680462735669,True,delayed_peak_shape,True,False
61:517163:12408:128151,61,0.7688410687602251,B4,0,6.0,0.5953748601268184,0.9536321483771252,10.0,1262.9750000000004,2545.5,0.6198505460816248,0.19398885701447294,7.62786984774528,4.62917279571446,True,pretrigger_baseline_shape,True,False
61:517171:12416:128159,61,0.5667656865688393,B6,1,14.0,0.45599520660014287,0.8529301978350131,7.0,0.0,13.5,0.4257807639666542,0.4168566153252786,7.757643633418794,4.62917279571446,True,delayed_peak_shape,True,False
61:517181:12426:128169,61,0.1359630824348181,B6,1,7.0,0.7197324322078498,0.9845536907767711,13.0,0.0,9.5,0.8290366350067843,0.09051853133351366,8.18321704819274,4.629172795714467,True,broad_late_shape,True,False
61:517185:12429:128173,61,0.13285048792847426,B8,2,9.0,0.6411104753849598,0.9748407123019115,12.0,0.0,12.5,0.5527176781002638,0.26287341768271083,8.120291639558845,2.12917279571446,False,common_shape,False,False
61:517193:12435:128181,61,0.33048672590331446,B6,1,6.0,0.5424206111443979,0.9663661581137309,10.0,0.0,832.0,0.7609223300970874,0.11308209599399932,7.822985103720055,4.62917279571446,True,common_shape,False,False
61:517196:12438:128184,61,0.13661489859113135,B8,2,9.0,0.6625753660637381,0.8821504237288136,12.0,0.0,3.0,0.6481726694915254,0.18706533145840584,7.992072962352263,3.351319537264345,True,common_shape,False,False
61:517213:12453:128201,61,0.5632658837012994,B4,0,6.0,0.49561255484306443,0.9696098562628337,9.0,688.0450000000001,1691.0,0.7834740651387213,0.1058987182412034,7.730891763703837,4.62917279571446,True,common_shape,False,False
61:517214:12454:128202,61,0.12337910491425273,B8,2,8.0,0.6459228424886643,0.958634274458306,12.0,0.0,21.0,0.6630742287484844,0.1662527411081543,8.016700956280355,4.351319537264331,True,common_shape,False,False
61:517284:12520:128272,61,0.09200214584113459,B8,2,9.0,0.5289486907487019,0.8647822765469825,11.0,0.0,15.5,0.6827731092436975,0.15328078305433399,7.703718573742747,4.851319537264331,True,common_shape,False,False
61:517312:12575:128300,61,0.5763486833696938,B4,0,6.0,0.6319620069885519,0.9917933864349505,12.0,879.3549999999996,3032.5,0.6707139388052452,0.17936754549661466,7.797357140330992,4.62917279571446,True,pretrigger_baseline_shape,True,False
61:517320:12581:128308,61,0.6070533220789822,B4,0,16.0,0.3790272751346103,0.8761867088607594,5.0,0.0,16.0,0.310501469671328,0.5070278538731486,7.977541222383827,4.62917279571446,True,low_charge_pair_artifact,False,True
61:517326:12587:128314,61,0.12322951919891596,B6,1,10.0,0.6259510042604991,0.9896943852167733,12.0,0.0,13.0,0.8674475955610358,0.06854281242340295,7.990101903428592,2.62917279571446,False,common_shape,False,False
61:517375:12633:128363,61,0.14649223728024766,B8,2,9.0,0.6718288213736848,0.9951179820992677,11.0,0.0,13.0,0.5952807160292921,0.21778564057746674,7.751397493937226,3.851319537264338,True,common_shape,False,False
61:517415:12670:128403,61,0.08187735220047092,B8,2,11.0,0.5498057114661075,0.9996681599469056,12.0,0.0,9.5,0.7670482827277252,0.10781586119660336,7.894444887859687,5.351319537264338,True,delayed_peak_shape,True,False
61:517710:12938:128698,61,0.13303739751986937,B4,0,7.0,0.7006651604841662,0.9180395957358438,13.0,0.0,22.5,0.78867418742321,0.11054845774290564,8.256151151734842,5.129172795714467,True,common_shape,False,False
61:517712:12939:128700,61,0.5048292432654828,B4,0,7.0,0.6750166883322207,0.9709950914770192,12.0,764.7700000000004,2698.0,0.7051604782882316,0.16339162812555375,7.844642370671097,4.62917279571446,True,common_shape,False,False
61:517725:12952:128713,61,0.7495760603859627,B4,0,6.0,0.5760553552738691,0.9970662196144174,10.0,1309.545,2163.0,0.6724643755238894,0.1837054375860962,7.532357503001523,4.62917279571446,True,pretrigger_baseline_shape,True,False
61:517805:13026:128793,61,0.13821330591131462,B4,0,11.0,0.6730950482128616,0.987171464330413,13.0,0.0,22.0,0.9480866211806586,0.022692541367161246,8.101519157156106,3.629172795714453,True,common_shape,False,False
61:517832:13051:128820,61,0.24427506059948575,B8,2,7.0,0.6751712968730534,0.9737309194178204,14.0,0.0,166.0,0.6501758499413833,0.21101900230638476,8.0767533974549,4.62917279571446,True,broad_late_shape,True,False
61:517845:13063:128833,61,0.15035971974556941,B4,0,9.0,0.5285499806276637,0.9475857117214145,12.0,0.0,13.0,0.8206785137318255,0.083953204000143,7.8211985917828315,4.12917279571446,True,common_shape,False,False
61:517848:13066:128836,61,0.25957973869720236,B4,0,9.0,0.5895482813479246,0.9949101320184508,13.0,0.0,471.5,0.8776841100683951,0.05376696287674955,7.996027620607532,4.62917279571446,True,common_shape,False,False
61:517903:13116:128891,61,0.10299006559865723,B8,2,9.0,0.6939983968143149,0.8951278129779331,12.0,0.0,16.5,0.5239239926739927,0.29392984812037515,7.998149066657343,3.62917279571446,True,common_shape,False,False
61:517964:13172:128952,61,0.543173349186394,B4,0,15.0,0.4065141720537046,0.9716626835097303,8.0,0.0,11.0,0.49436667804711504,0.30664701192752053,7.586105504496967,4.62917279571446,True,delayed_peak_shape,True,False
61:517987:13195:128975,61,0.13037947126252847,B6,1,10.0,0.631517195864193,0.9901927629354075,12.0,0.0,12.0,0.6619360621452046,0.16525751468511887,7.937357243021739,4.129172795714453,True,common_shape,False,False
61:518065:13262:129053,61,0.09037517027720894,B8,2,8.0,0.6925462005985252,0.9579513120455264,12.0,0.0,14.0,0.648685840099078,0.1727518232225604,8.007796079636519,4.62917279571446,True,common_shape,False,False
61:518117:13311:129105,61,0.15487825427141214,B8,2,9.0,0.6682064351704364,0.8960647712295237,12.0,0.0,29.5,0.49994421510654913,0.31142347173937873,8.002533838321925,4.12917279571446,True,common_shape,False,False
61:518170:13360:129158,61,0.1104079112464469,B6,1,11.0,0.566971025954418,0.9983857949959645,12.0,0.0,19.5,0.8786117836965295,0.052912757707700146,7.979236394568834,4.629172795714453,True,delayed_peak_shape,True,False
61:518202:13391:129190,61,0.10293539383641621,B8,2,9.0,0.6723364690439728,0.9851549452588606,12.0,0.0,34.0,0.7803359397625254,0.10576515941967746,8.05380023169746,4.62917279571446,True,common_shape,False,False
61:518274:13459:129262,61,0.09591720682841513,B8,2,8.0,0.7119847829656796,0.8946979493811196,12.0,0.0,38.5,0.5315846468535675,0.2730778212380238,7.978985808786028,2.62917279571446,False,broad_late_shape,True,False
61:518298:13482:129286,61,0.08094863263088592,B8,2,9.0,0.6092540270795875,0.9943449575871819,12.0,0.0,18.5,0.5857681432610744,0.23377857025510498,7.760807182533772,5.12917279571446,True,common_shape,False,False
61:518303:13487:129291,61,0.08914554664690183,B8,2,11.0,0.5595083323484221,0.9588397342408037,12.0,0.0,14.0,0.7499594879274024,0.13711532483705346,7.848892851041921,5.351319537264345,True,common_shape,False,False
61:518324:13506:129312,61,0.5763436603944687,B8,2,17.0,0.0,0.1512884455527847,2.0,0.0,29.0,0.4078051335777894,0.4534784894031053,8.06522250285468,4.62917279571446,True,delayed_peak_shape,True,False
61:518349:13529:129337,61,0.10354427782702862,B8,2,9.0,0.6371686580010796,0.8891925465838509,12.0,0.0,23.5,0.5107219895952291,0.28154283773416544,7.919609920353975,4.851319537264345,True,common_shape,False,False
61:518410:13588:129398,61,0.5635737237018229,B4,0,14.0,0.4389675136699904,0.9047619047619048,7.0,0.0,11.0,0.8394355453852022,0.07648242572003615,7.768500797899261,4.62917279571446,True,delayed_peak_shape,True,False
61:518419:13596:129407,61,0.0964754701898408,B4,0,11.0,0.45002091175240483,0.9924373719867654,12.0,0.0,17.5,0.44840081928470144,0.3558365148396829,7.602270779579026,2.62917279571446,False,common_shape,False,False
61:518457:13631:129445,61,0.15853497641004308,B8,2,9.0,0.6814835588585851,0.9589000591366056,11.0,0.0,13.5,0.6796274393849793,0.1905894922924399,7.871016541715757,4.12917279571446,True,common_shape,False,False
61:518582:13744:129570,61,0.13799000736170972,B8,2,8.0,0.6627943883704691,0.968685927306617,12.0,0.0,28.5,0.7458640344779647,0.12120054624276198,8.069845862016896,3.851319537264338,True,common_shape,False,False
61:518654:13814:129642,61,0.06541304173001403,B8,2,8.0,0.5887492467934923,0.9644772117962467,11.0,0.0,12.0,0.8582439678284183,0.06246593864515324,7.923992753137014,3.62917279571446,True,common_shape,False,False
61:518663:13823:129651,61,0.08598469154576377,B8,2,8.0,0.622844973294571,0.9777231777231777,12.0,0.0,19.5,0.7603470345612289,0.11184238039444454,8.026865322024383,4.351319537264345,True,common_shape,False,False
61:518665:13825:129653,61,0.5972057391344711,B4,0,17.0,0.0,0.48871262965222695,3.0,0.0,10.5,0.7953736654804271,0.1083615912368461,7.888576463642962,4.62917279571446,True,delayed_peak_shape,True,False
61:518681:13841:129669,61,0.09752487521827177,B8,2,8.0,0.6309350892482489,0.9451747354921449,12.0,0.0,27.5,0.6320303712035995,0.18288191906708887,7.980093219654248,3.6291727957144673,True,common_shape,False,False
61:518717:13874:129705,61,0.4426679061278315,B4,0,5.0,0.6865703815477474,0.9278302617314542,12.0,330.375,2207.5,0.6310980331423262,0.2101887599257943,7.801471098547384,4.62917279571446,True,common_shape,False,False
61:518723:13880:129711,61,0.2016190499731246,B6,1,9.0,0.5038091131234728,0.98991899189919,11.0,0.0,23.0,0.6678667866786678,0.17559805385106983,7.794389922125305,3.851319537264338,True,common_shape,False,False
61:518748:13905:129736,61,0.5255777732378211,B4,0,15.0,0.6434080391978949,0.8965931863727455,14.0,736.3299999999999,3840.0,0.6254700426171973,0.18648995264415746,8.082868475489335,4.62917279571446,True,delayed_peak_shape,True,False
61:518808:13962:129796,61,0.5131137850025546,B4,0,5.0,0.665461432506887,0.9829238543300226,10.0,568.4300000000003,1837.5,0.7036069001568217,0.14134324859082031,7.801305765046085,4.62917279571446,True,common_shape,False,False
61:518863:14015:129851,61,0.27390090924674426,B8,2,6.0,0.7384431889516635,0.9301848049281314,14.0,0.0,200.0,0.4627627984321178,0.32188940107475505,7.934429726851597,4.62917279571446,True,broad_late_shape,True,False
61:518912:14063:129900,61,0.471478229428453,B4,0,5.0,0.6944829665360265,0.9754060324825986,13.0,483.35000000000036,2813.5,0.5880747714558603,0.22727083308415105,7.9123703911149645,4.62917279571446,True,pretrigger_baseline_shape,True,False
61:518963:14110:129951,61,0.13163323629551446,B4,0,9.0,0.656422940176225,0.8721952499671959,12.0,0.0,6.5,0.6307571184883873,0.22088228785091568,7.9518403943581015,4.12917279571446,True,common_shape,False,False
61:518989:14135:129977,61,0.4756953753347227,B6,1,5.0,0.47393320964749536,0.8567931456548348,9.0,429.3299999999999,1573.0,0.667890656874745,0.1707807565917268,7.583407556507602,4.62917279571446,True,common_shape,False,False
61:519020:14163:130008,61,0.12756027733663483,B4,0,9.0,0.6378332899296861,0.969240526399239,12.0,0.0,8.5,0.4288885365466942,0.34886788316877787,7.6129218250356745,2.129172795714453,False,common_shape,False,False
61:519059:14201:130047,61,0.42900073795306387,B4,0,5.0,0.7163970091775238,0.8695394346708836,14.0,263.8900000000003,2770.0,0.5437412750116333,0.2889052832576218,7.986453683060809,4.62917279571446,True,broad_late_shape,True,False
61:519109:14246:130097,61,0.0714038746626069,B8,2,11.0,0.5361906844522195,0.9933110367892977,12.0,0.0,14.0,0.578428093645485,0.21788387737702644,7.742969110406443,2.851319537264345,False,common_shape,False,False
61:519111:14248:130099,61,0.11122401813088403,B8,2,8.0,0.7093192397207138,0.8726027397260274,12.0,0.0,16.0,0.30965005302226933,0.4568363615606627,7.876597535694667,4.351319537264352,True,low_charge_pair_artifact,False,True
61:519133:14268:130121,61,0.2038888381705743,B8,2,9.0,0.7091200570003563,0.8954128440366973,11.0,0.0,13.0,0.42357512953367876,0.339963418848586,7.835484516966846,4.351319537264338,True,broad_late_shape,True,False
61:519157:14288:130145,61,0.09682235065319389,B8,2,9.0,0.6321127144023959,0.9350954478707783,12.0,0.0,12.0,0.5637298091042584,0.28667623213878696,7.75555065502038,5.62917279571446,True,common_shape,False,False
61:519181:14312:130169,61,0.13234646779972498,B8,2,9.0,0.6635159458090383,0.8208770846201359,12.0,0.0,13.5,0.4317717130411592,0.4260668228827222,8.081837044020409,5.777853258450129,True,common_shape,False,False
61:519210:14340:130198,61,0.13229523165948842,B8,2,9.0,0.6817312508537863,0.9638575152041703,12.0,0.0,25.0,0.5400563607085346,0.29473358601337574,8.12368733126992,4.629172795714474,True,common_shape,False,False
61:519227:14356:130215,61,0.516243545450897,B4,0,5.0,0.6685192536720921,0.9943820224719101,13.0,640.9200000000001,3686.5,0.4586228679722047,0.3578944185948402,7.818390086363958,4.62917279571446,True,pretrigger_baseline_shape,True,False
61:519246:14375:130234,61,0.35520554555108325,B8,2,11.0,0.6225644248900063,0.9892318736539842,10.0,0.0,16.0,0.7943037974683544,0.10050227436305535,7.972449132724148,4.62917279571446,True,common_shape,False,False
61:519279:14405:130267,61,0.5129459085151644,B6,1,13.0,0.4650158882427004,0.9488141955297731,8.0,0.0,12.5,0.8819314110220099,0.053288693456025896,7.911940299952477,4.62917279571446,True,common_shape,False,False
61:519473:14588:130461,61,0.23260057846324933,B6,1,7.0,0.668899008840075,0.9858611825192802,12.0,0.0,140.5,0.68396529562982,0.16143251281170323,7.833180001189933,4.351319537264345,True,common_shape,False,False
61:519501:14616:130489,61,0.07199419950932259,B8,2,11.0,0.5023413531406427,0.9851195187589046,12.0,0.0,10.5,0.4635111603609308,0.3411201197354736,7.616195143556158,4.351319537264338,True,common_shape,False,False
61:519572:14684:130560,61,0.15058382582316548,B8,2,9.0,0.6673230341552405,0.9605067064083458,12.0,0.0,8.5,0.6752465104366756,0.190850583395863,8.01438795992588,5.351319537264345,True,common_shape,False,False
61:519603:14712:130591,61,0.1740390167187978,B8,2,8.0,0.729455330210658,0.8408179631114675,13.0,0.0,21.0,0.5288200723327305,0.307316216787036,7.991729808789259,3.777853258450122,True,broad_late_shape,True,False
61:519613:14721:130601,61,0.13548477804307238,B8,2,9.0,0.6624838468339794,0.9299812707102723,11.0,0.0,16.5,0.688949719060654,0.16615772409984192,7.931253875510379,4.12917279571446,True,common_shape,False,False
61:519619:14727:130607,61,0.18731037591099142,B6,1,7.0,0.6996136401814211,0.9704929830874415,13.0,0.0,17.0,0.8002879769618431,0.09077970823933224,8.053575528465439,5.851319537264345,True,common_shape,False,False
61:519706:14804:130694,61,0.10636155635456906,B8,2,8.0,0.6408121576031446,0.9954031117397454,12.0,0.0,15.5,0.7422168545356951,0.14125064562445078,8.032125244372997,4.351319537264331,True,common_shape,False,False
61:519802:14897:130790,61,0.2994758436557144,B8,2,7.0,0.6427289048473968,0.9066393899944207,14.0,0.0,369.5,0.4294564911292594,0.39254324690886666,8.071133268593256,4.62917279571446,True,broad_late_shape,True,False
61:519805:14900:130793,61,0.061590918167526425,B8,2,8.0,0.5797428769979153,0.9692203619144258,11.0,0.0,16.5,0.8116015558937933,0.0907446406054711,7.870106677070576,3.351319537264345,True,common_shape,False,False
61:519809:14903:130797,61,0.16961564663307357,B4,0,11.0,0.6149289711579854,0.991751269035533,12.0,0.0,13.0,0.9236781609195402,0.03241445707348783,8.052618145183265,4.129172795714467,True,common_shape,False,False
61:519812:14906:130800,61,0.11115704347968897,B8,2,9.0,0.6202873094536102,0.9896322695609914,12.0,0.0,20.5,0.433662724769156,0.31586416174090726,7.71359822258987,3.129172795714453,True,common_shape,False,False
61:519843:14936:130831,61,0.11147972833182672,B8,2,8.0,0.6816468430838194,0.9264782382521242,12.0,0.0,13.5,0.5871283821400735,0.24633360425731382,8.084878544050175,4.62917279571446,True,common_shape,False,False
61:519890:14978:130878,61,0.06704323484813426,B8,2,8.0,0.5861437509537616,0.9939615445733354,12.0,0.0,16.5,0.677578261560464,0.16280126125167685,7.910113341173385,3.1291727957144744,True,common_shape,False,False
61:519965:15050:130953,61,0.3888988774903716,B6,1,5.0,0.6623807754242537,0.8888888888888888,15.0,131.6949999999997,1678.0,0.4998806112702961,0.3390791465075959,7.896765047937786,4.62917279571446,True,broad_late_shape,True,False
61:520006:15086:130994,61,0.16515941043059099,B8,2,12.0,0.5323844698675795,0.9884633872776799,12.0,0.0,21.0,0.8658868771030284,0.05936292400695577,7.983180502201651,4.12917279571446,True,common_shape,False,False
61:520057:15132:131045,61,0.08324910180923473,B8,2,10.0,0.5655737704918032,0.97319719208679,13.0,0.0,24.0,0.711869814932993,0.14632737937443255,7.930265432336348,3.6291727957144673,True,common_shape,False,False
61:520076:15150:131064,61,0.1284221938695266,B6,1,10.0,0.686821077919365,0.9876646107684615,12.0,0.0,14.5,0.6885114197176633,0.15535855681433175,8.180899407967905,4.629172795714474,True,common_shape,False,False
61:520084:15157:131072,61,0.5037512850275018,B4,0,14.0,0.5972109396154888,0.9727077583563324,9.0,0.0,8.0,0.7419795221843003,0.12665028912589732,8.222550601011298,4.62917279571446,True,delayed_peak_shape,True,False
61:520090:15163:131078,61,0.39967703057188014,B4,0,14.0,0.4908184160116256,0.9885038594186237,9.0,0.0,12.5,0.6621776974872722,0.17144431882016625,7.802650311062304,4.62917279571446,True,delayed_peak_shape,True,False
61:520148:15216:131136,61,0.14753389716885357,B6,1,11.0,0.6468265235010195,0.9917617237008872,12.0,0.0,22.0,0.7134621905730756,0.14162379379450518,8.211895805087943,3.351319537264345,True,common_shape,False,False
61:520169:15237:131157,61,0.11883009910853258,B8,2,9.0,0.647248008186536,0.9934127979924717,12.0,0.0,21.5,0.7344730238393977,0.13434543408759853,7.888982139336531,4.351319537264345,True,common_shape,False,False
61:520353:15415:131341,61,0.24324784099411587,B6,1,9.0,0.6283379130557317,0.9486574210681618,11.0,0.0,11.0,0.6252213508727549,0.18664046077563612,8.074684422533975,3.851319537264331,True,common_shape,False,False
61:520373:15433:131361,61,0.06916972933659313,B8,2,11.0,0.5015703250997369,0.9963594241270892,12.0,0.0,18.0,0.5199404269402614,0.2658689125976297,7.681068450844509,4.629172795714474,True,common_shape,False,False
61:520382:15441:131370,61,0.36933412033279783,B4,0,7.0,0.6544780163945532,0.9926328714260656,13.0,121.98499999999967,1717.5,0.8244155029028715,0.07962219784230325,7.965523673222592,4.62917279571446,True,common_shape,False,False
61:520401:15460:131389,61,0.2722362815668491,B6,1,7.0,0.6309650861411801,0.9925178919973975,12.0,0.0,479.5,0.7742355237475602,0.12214686451009463,7.864780088745502,4.62917279571446,True,common_shape,False,False
61:520420:15477:131408,61,0.16895655418547822,B8,2,9.0,0.6786323762761594,0.9163911195087387,11.0,0.0,150.5,0.5194002367486519,0.31535936589801195,7.830072786715415,6.129172795714467,True,common_shape,False,False
61:520438:15493:131426,61,0.12975591441261292,B8,2,7.0,0.6668897481657743,0.9481210508812771,12.0,0.0,19.0,0.5564550949913645,0.259819174556386,8.101651227992464,4.351319537264338,True,common_shape,False,False
61:520483:15535:131471,61,0.10699938522844683,B8,2,8.0,0.6418655312407169,0.9915378356387307,12.0,0.0,18.5,0.8019528071602929,0.09983132297606953,7.894789326992108,4.12917279571446,True,common_shape,False,False
61:520678:15717:131666,61,0.12289106316251619,B8,2,8.0,0.6980978160109755,0.9918140144073346,12.0,0.0,16.5,0.6054072170707183,0.22395296455362704,8.112006680126767,3.129172795714453,True,common_shape,False,False
61:520778:15809:131766,61,0.22684053414507296,B8,2,7.0,0.6783648585274348,0.8420542635658915,13.0,0.0,55.0,0.4770048532470534,0.362904827429154,7.899438657996453,5.129172795714467,True,common_shape,False,False
61:520797:15827:131785,61,0.10340772484930552,B8,2,10.0,0.6911339186348461,0.9848142164781907,13.0,0.0,17.5,0.437984496124031,0.33335496556215544,8.051480944163549,5.129172795714474,True,common_shape,False,False
61:520828:15856:131816,61,0.2627821851213641,B6,1,6.0,0.7034063649448264,0.9670461354104254,14.0,0.0,501.0,0.8479613870189254,0.07785549334838696,8.171019914176103,4.62917279571446,True,broad_late_shape,True,False
61:520838:15865:131826,61,0.12291226226161046,B8,2,8.0,0.681417708791554,0.9909202025493278,12.0,0.0,18.5,0.588799819351925,0.2439219521238184,8.074240568721056,4.12917279571446,True,common_shape,False,False
61:520919:15939:131907,61,0.5046262691267548,B4,0,5.0,0.6763412928364472,0.8125144308473794,14.0,441.7399999999998,3974.0,0.325077058564509,0.4813676813823417,7.800105952073207,4.62917279571446,True,low_charge_pair_artifact,False,True
61:520954:15971:131942,61,0.0963112220385045,B6,1,9.0,0.5811267986828454,0.9639509733237203,11.0,0.0,16.5,0.8509372746935833,0.06570329669142548,7.852073969769386,6.851319537264352,True,common_shape,False,False
61:521026:16036:132014,61,0.38390223395278816,B6,1,5.0,0.7342151061608075,0.9322671683913453,15.0,124.85999999999967,2456.0,0.44712593242650284,0.3476017044340772,7.976863561244097,4.62917279571446,True,broad_late_shape,True,False
61:521265:16251:132253,61,0.16456241808661018,B8,2,9.0,0.5762159814707586,0.9900959455277004,11.0,0.0,27.5,0.7797895388424636,0.11728169367972072,7.92112245838801,5.351319537264345,True,common_shape,False,False
61:521283:16270:132271,61,0.14883721493398822,B8,2,9.0,0.6614680364081545,0.8975712777191129,11.0,0.0,14.0,0.3499829332119695,0.48718859977540646,7.75806627354888,4.62917279571446,True,low_charge_pair_artifact,False,True
61:521312:16293:132300,61,0.07750127498226758,B8,2,8.0,0.690756615728662,0.9984020453819111,12.0,0.0,17.5,0.7534356024288911,0.12304782997676801,7.8849607898595595,3.629172795714453,True,delayed_peak_shape,True,False
61:521342:16320:132330,61,0.10437543609156255,B8,2,8.0,0.6397466349960411,0.955681988321605,12.0,0.0,7.5,0.717023506512951,0.13600103882153355,7.944615649084145,4.351319537264338,True,common_shape,False,False
61:521354:16331:132342,61,0.589992073398947,B4,0,5.0,0.643326543945275,0.8469587965990844,12.0,738.2600000000002,2888.0,0.4117069980379333,0.4032495419075324,7.503681027545643,4.62917279571446,True,pretrigger_baseline_shape,True,False
61:521366:16343:132354,61,0.17341638417603542,B8,2,7.0,0.7209457613743284,0.9265202702702703,13.0,0.0,11.0,0.3885135135135135,0.3732732154442415,7.707523849868892,4.62917279571446,True,broad_late_shape,True,False
