run_family,stratum,high_current,n
B,q5|single|saturation|lowered|B|B2,0,99
B,q5|single|saturation|lowered|B|B2,1,5884
B,q5|single|saturation|not_lowered|B|B2,0,258
B,q5|single|saturation|not_lowered|B|B2,1,14956
B,q5|single|tail|lowered|B|B2,1,6
B,q5|single|tail|not_lowered|B|B2,1,15
B,q5|three_plus|nominal|lowered|B|B2,1,1
B,q5|three_plus|nominal|not_lowered|B|B2,1,19
B,q5|three_plus|saturation|lowered|B|B2,1,13
B,q5|three_plus|saturation|not_lowered|B|B2,0,2
B,q5|three_plus|saturation|not_lowered|B|B2,1,30
B,q5|three_plus|saturation|not_lowered|B|B4,1,1
B,q5|three_plus|tail|lowered|B|B2,1,1
B,q5|three_plus|tail|not_lowered|B|B2,1,7
B,q6|downstream|nominal|lowered|B|B2,1,6
B,q6|downstream|nominal|not_lowered|B|B2,1,9
B,q6|downstream|saturation|lowered|B|B2,1,40
B,q6|downstream|saturation|not_lowered|B|B2,0,1
B,q6|downstream|saturation|not_lowered|B|B2,1,127
B,q6|downstream|tail|lowered|B|B2,1,2
B,q6|downstream|tail|not_lowered|B|B2,1,5
B,q6|single|nominal|lowered|B|B2,1,2
B,q6|single|nominal|not_lowered|B|B2,1,7
B,q6|single|saturation|lowered|B|B2,0,86
B,q6|single|saturation|lowered|B|B2,1,5664
B,q6|single|saturation|not_lowered|B|B2,0,216
B,q6|single|saturation|not_lowered|B|B2,1,14431
B,q6|single|tail|lowered|B|B2,1,2
B,q6|single|tail|not_lowered|B|B2,1,9
B,q6|three_plus|nominal|lowered|B|B2,1,3
B,q6|three_plus|nominal|not_lowered|B|B2,1,4
B,q6|three_plus|saturation|lowered|B|B2,0,1
B,q6|three_plus|saturation|lowered|B|B2,1,26
B,q6|three_plus|saturation|not_lowered|B|B2,1,54
B,q7|downstream|nominal|lowered|B|B2,1,1
B,q7|downstream|saturation|lowered|B|B2,1,81
B,q7|downstream|saturation|not_lowered|B|B2,0,3
B,q7|downstream|saturation|not_lowered|B|B2,1,271
B,q7|downstream|saturation|not_lowered|B|B4,0,1
B,q7|downstream|saturation|not_lowered|B|B4,1,2
B,q7|downstream|tail|not_lowered|B|B2,1,1
B,q7|single|nominal|not_lowered|B|B2,1,2
B,q7|single|saturation|lowered|B|B2,0,129
B,q7|single|saturation|lowered|B|B2,1,5518
B,q7|single|saturation|not_lowered|B|B2,0,293
B,q7|single|saturation|not_lowered|B|B2,1,12261
B,q7|single|tail|lowered|B|B2,1,2
B,q7|single|tail|not_lowered|B|B2,1,7
B,q7|three_plus|nominal|not_lowered|B|B2,1,1
B,q7|three_plus|saturation|lowered|B|B2,0,2
B,q7|three_plus|saturation|lowered|B|B2,1,56
B,q7|three_plus|saturation|not_lowered|B|B2,0,2
B,q7|three_plus|saturation|not_lowered|B|B2,1,154
