run,eventno,stave,run_family,current_group,high_current,downstream_event,event_selected_count,fold,traditional_stratum_score,residualized_cwola_score,nuisance_only_score,shuffled_label_score
57,361154,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5166520738876073,0.5,0.4442494692692069
55,283667,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5640009164814739,0.5,0.44839290090495937
54,253995,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6624831894214204,0.5,0.46379360021151406
54,255296,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5398843549803872,0.5,0.4990933864718903
47,57572,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5728119956107668,0.5,0.5443140648179043
47,63139,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.6511935049137055,0.5,0.5128352728478011
56,328761,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5784158804510263,0.5,0.5674738322092572
54,249900,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6563536420719566,0.5,0.5828821487623362
53,207194,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4327133610409362,0.5,0.5320481287507748
53,209736,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5265659618341363,0.5,0.5072376909978632
47,60733,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5248775567176369,0.5,0.5220198318263689
47,64508,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4977608566116955,0.5,0.48466387103063396
47,60008,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4369593925353792,0.5,0.4712350188819071
47,55634,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.47551898687670535,0.5,0.4460756183683567
54,279149,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5733876905257588,0.5,0.47584952598303665
47,60028,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5615449480481012,0.5,0.551386198166327
47,62385,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5299970480214028,0.5,0.5749467049271221
53,229685,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5055344500046771,0.5,0.4902189455595918
56,310712,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4458046617079002,0.5,0.518766771053439
47,56068,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.501591025263201,0.5,0.5005326044528778
56,343724,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5486389846053461,0.5,0.5251867082160446
47,59225,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.49311777049137145,0.5,0.423815369300108
54,269322,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.45624066942261027,0.5,0.44646392280564334
57,369547,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.46635520809421394,0.5,0.5059954650780969
53,206813,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5265291610760903,0.5,0.5182923393841177
53,215119,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5320258911572225,0.5,0.5412790698171029
56,316553,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.47671889355317637,0.5,0.48339848304495275
47,60066,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.6059252454167442,0.5,0.5319901848948613
47,61795,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4520661691937164,0.5,0.5397947185718753
53,210244,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6076765096930813,0.5,0.4304614652590447
57,376523,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5476779075483602,0.5,0.5942499516576499
54,253022,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.510808574100436,0.5,0.5353684264561742
53,216065,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5096563580227047,0.5,0.4941004037922112
57,384270,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.516748441428491,0.5,0.4078920544703846
53,222974,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4366248902611134,0.5,0.5177145302344676
47,58137,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.3696986377235816,0.5,0.4587913964492859
55,293186,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6781888564914834,0.5,0.45471394267085236
53,242838,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5079843544089043,0.5,0.36756346261315437
47,63458,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5403495575683963,0.5,0.5363236019009856
47,62575,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5179695861620949,0.5,0.48598758105409107
53,205936,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4772076383127925,0.5,0.4675678733945724
47,56173,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4616992816882706,0.5,0.5214695848760635
47,62845,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.47812876369117197,0.5,0.5191174173567443
56,324165,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.40864064159552854,0.5,0.4678068798887561
47,64644,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5315170102501229,0.5,0.4414635279391976
52,201883,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.557937710699265,0.5,0.5677145765748546
53,233437,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6051673507523189,0.5,0.5725723685244689
47,55760,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4812714502660497,0.5,0.47981582689514723
57,375513,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.47109432354355096,0.5,0.5342201882072115
53,204797,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5447433645710542,0.5,0.48546293466016244
56,320341,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.49045546543399404,0.5,0.456166215398413
47,64857,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5124389447547718,0.5,0.4382572762083025
57,366362,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.523295163132341,0.5,0.5161164501514393
55,297829,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5280742557957792,0.5,0.5018296287081123
56,311326,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.3865697329101521,0.5,0.5005409989096862
47,57494,B6,B,low_2nA,0,1,3,holdout_family_B,0.5,0.4279653995942181,0.5,0.40685699013048415
52,203484,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4897373678021126,0.5,0.4818309738079067
56,352574,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5953245277239158,0.5,0.39265763276152016
53,236737,B2,B,high_20nA,1,1,3,holdout_family_B,0.5,0.4227472053057582,0.5,0.43141023165171816
56,321184,B4,B,high_20nA,1,1,2,holdout_family_B,0.5,0.5051151311358352,0.5,0.47239413323580964
56,321162,B6,B,high_20nA,1,1,4,holdout_family_B,0.5,0.5634825838175924,0.5,0.5349244944683212
56,307792,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4047776110179931,0.5,0.43715300580113975
47,58972,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.49985746033057427,0.5,0.4860759440792235
57,370270,B4,B,high_20nA,1,1,2,holdout_family_B,0.5,0.4790571156437526,0.5,0.5514890525675782
56,336775,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.47245204902149895,0.5,0.5148152922949145
47,62214,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4452715812520089,0.5,0.5147660730577664
53,207947,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.609595136695802,0.5,0.5550219300262508
52,202570,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.397619398429408,0.5,0.5213613611718392
47,58929,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4504119497131825,0.5,0.5170206707911832
47,60026,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.569964269448067,0.5,0.523138149116547
47,55620,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.47904718180516337,0.5,0.5021905709471192
47,60047,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4661324415422417,0.5,0.5073737545910875
54,275775,B2,B,high_20nA,1,1,2,holdout_family_B,0.5,0.4526828766468367,0.5,0.4788874987568948
53,243030,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5715026229847622,0.5,0.5874695817933485
52,202163,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5137482582189231,0.5,0.4498558582853713
57,378588,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.46378739143468173,0.5,0.4842537050692829
47,55671,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5060781651163124,0.5,0.524361446171212
53,213150,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6669505421540817,0.5,0.4660675249249279
56,351439,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5524049397006445,0.5,0.4396884662423918
56,322171,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5684693929445874,0.5,0.4780166238353493
53,234487,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4506941642969631,0.5,0.43949062046032034
56,346741,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.44101259818394345,0.5,0.5511192530566267
47,58685,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5028832060740765,0.5,0.46803507013257917
47,62468,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4497687980883725,0.5,0.4953818033053165
54,256891,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5433776628793578,0.5,0.49320317119176244
55,301951,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6336077093194658,0.5,0.5438239389297032
47,60412,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.6579638517409683,0.5,0.46584611707211554
47,57929,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.3998026287480052,0.5,0.5083023805756465
47,57958,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4342612904238992,0.5,0.5464725260575256
47,54809,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5041681766559442,0.5,0.503091162606102
57,379773,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.40933971517879675,0.5,0.5123854100147317
56,307664,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.44162222930999956,0.5,0.4957067256828405
56,332126,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5489085546032045,0.5,0.5251944434771851
47,64054,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.44085854833716115,0.5,0.5169226885706227
47,55075,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4902256594099175,0.5,0.4492590143598992
57,372877,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5029749086108958,0.5,0.46516939371855703
56,327460,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5656614586748822,0.5,0.4941487417635055
56,342462,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4089474468004546,0.5,0.49360579848362457
53,228498,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5053367256264808,0.5,0.5353231454233911
56,353680,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4903352639301429,0.5,0.4679984649981229
47,54816,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.44013719158592757,0.5,0.5385039063568002
47,62811,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.43983518577706054,0.5,0.552758203911454
54,272487,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5178034515870215,0.5,0.5169346339584084
53,240833,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4673170809250851,0.5,0.5133532439416347
53,242468,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5767812482532677,0.5,0.4684712759750434
54,248983,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.454463218835049,0.5,0.4242909033543957
53,229830,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6151024031740323,0.5,0.4812518429846065
57,374080,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5346336255725667,0.5,0.5818253026417989
47,56376,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4993118953429983,0.5,0.5167450333100735
47,55036,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5155607933844232,0.5,0.49782555329436184
56,349028,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5894157065255848,0.5,0.557473768505635
57,359446,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5265223185132449,0.5,0.5801244747795264
55,301142,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5102869732176268,0.5,0.4266706903175522
47,55445,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.48400769240665675,0.5,0.4886706979360946
56,310211,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5932387114052621,0.5,0.5719207864501141
47,62656,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.383652742373404,0.5,0.5379549425527114
56,322282,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6597646881466476,0.5,0.45911957410742643
54,271833,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4416418514179902,0.5,0.5195580053524214
47,54287,B4,B,low_2nA,0,1,2,holdout_family_B,0.5,0.542496592933874,0.5,0.47023054785474916
47,58899,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5376819324401997,0.5,0.49871163656529155
52,198936,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5208023669842129,0.5,0.49400689673911613
53,239893,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5996781914865535,0.5,0.5270243455672639
52,197014,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5393145965968925,0.5,0.45656507333952273
52,201085,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5036088521479395,0.5,0.5332368752344672
47,59436,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.6491702989781651,0.5,0.45521018446230777
47,55000,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4306110584698308,0.5,0.545804277958835
47,56712,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.417576613365213,0.5,0.49154417267578854
57,380808,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6660303910772682,0.5,0.4541473749554285
54,277204,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5658265991958221,0.5,0.5516952309669231
47,63705,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4757664389465733,0.5,0.46918854548706257
55,288344,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5802056166692593,0.5,0.5216131949707692
55,296386,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.44898802692609935,0.5,0.557267462068946
56,327999,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.49635430193704133,0.5,0.5042372404014832
53,237845,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5285525081432065,0.5,0.4733647177240107
57,388857,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4077211198167841,0.5,0.43281367200319254
55,302279,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4390912680434695,0.5,0.4606778537164571
56,355134,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4142355001955842,0.5,0.5291968492240081
53,230071,B4,B,high_20nA,1,1,2,holdout_family_B,0.5,0.4788666143587377,0.5,0.4751137580036816
47,64622,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5468786249835976,0.5,0.37891486989801465
56,329846,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4924486221068987,0.5,0.49862872641580497
47,54837,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.3750587833495456,0.5,0.4949994900320941
55,292324,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4339940375741338,0.5,0.47085661238714305
56,307684,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5240334118940274,0.5,0.549793487131065
56,315196,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4450479961337364,0.5,0.533610504242477
53,235051,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5137605722358183,0.5,0.47246759896177737
53,230317,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5486596643014147,0.5,0.5280745979364103
56,340634,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4602501599094519,0.5,0.4515512640176135
57,359174,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5526334373594848,0.5,0.4448838012864371
47,62043,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.47700069886223323,0.5,0.49155649129768825
57,362325,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6298513734237271,0.5,0.5707384691340346
53,242701,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.531163697208667,0.5,0.5404734032471235
56,354860,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5403621267516517,0.5,0.48892099673955786
52,198809,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.46170633032743513,0.5,0.5217425515374952
53,226763,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5472429779928195,0.5,0.4939558636494355
47,54794,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.43471698359074096,0.5,0.5544526752828788
52,198305,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5117651799448768,0.5,0.3538771683242407
53,228364,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6079650784881423,0.5,0.40636730497503504
55,299421,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5476710493105127,0.5,0.536031325767725
53,212828,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5869255932998589,0.5,0.5096073351930077
56,310953,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4504641898827217,0.5,0.5282183299416924
54,261383,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5721652398224685,0.5,0.5307866231676562
53,206192,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5727402482511553,0.5,0.5304858557338269
56,354568,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5562227272879852,0.5,0.5986113741778438
47,64218,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5421767627239649,0.5,0.49863106666723306
47,53970,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5965167660035381,0.5,0.4881828173791998
53,222328,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4746662931420465,0.5,0.5464461139424203
54,249579,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5410655188839554,0.5,0.49847083737884407
53,206465,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5254803123429125,0.5,0.470942568758845
47,59353,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5106697241200047,0.5,0.5282242970333124
57,379691,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5039327381413076,0.5,0.48093993319044975
52,201045,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.40909132344297355,0.5,0.49581426179497895
57,378511,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5467479310971852,0.5,0.5859624504660982
47,59065,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.42496698080045947,0.5,0.5236499642789109
47,61596,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.47036317398368066,0.5,0.49942049768052094
56,353347,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4878493286404164,0.5,0.5215516376813069
47,56851,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5603942932668727,0.5,0.4393722186668492
53,215746,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5760384466294074,0.5,0.5121065548649809
47,54625,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.44004539497976053,0.5,0.5380966581950729
53,233330,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.48581197129227816,0.5,0.3674955948661607
47,60498,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.39444735675748116,0.5,0.49320326743133075
57,361534,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5248939091527346,0.5,0.48235526386136707
56,344910,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6526194122504562,0.5,0.540033291151173
56,337142,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.38904864087125596,0.5,0.525251723458459
56,307359,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.43253215098329445,0.5,0.503845619219657
47,54198,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5511846204748734,0.5,0.5765693665271178
47,60354,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.47325163008869847,0.5,0.5353450443610794
47,59759,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.475288372282443,0.5,0.4875508433989177
55,282026,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4919669072697686,0.5,0.5181435179065916
54,274151,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4561368905868634,0.5,0.5482629139937564
54,272666,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.49929350855292576,0.5,0.4461223341308425
47,60989,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4240795749598029,0.5,0.5091248067322217
56,353126,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.45834849655390464,0.5,0.538497228478015
47,55547,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4623257277459225,0.5,0.5135904026969508
53,223432,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5024455618404039,0.5,0.4896575872672999
56,339924,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.42605045453935614,0.5,0.538132001327415
57,374430,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4840570480683552,0.5,0.44651804720581584
52,200940,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5441944876034079,0.5,0.4936426165752784
55,296982,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.45159661572486276,0.5,0.5357610505631053
55,291149,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4726785997203297,0.5,0.39493085338614625
56,346424,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5459656792522685,0.5,0.5029493769430715
54,249358,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4261478999505947,0.5,0.5091389084203931
53,239872,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5354670248748015,0.5,0.4960317058701123
56,328952,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4544768069620096,0.5,0.5550840850249043
47,58723,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4293999845194529,0.5,0.516579803004827
57,369331,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5125494985891202,0.5,0.46583447519603405
55,288694,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5543957315364056,0.5,0.48185911696769745
56,322644,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5187090724699831,0.5,0.49914332755994545
53,237150,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.526765278195186,0.5,0.5360334373460288
47,63679,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5754305283850051,0.5,0.353739307332249
56,347614,B2,B,high_20nA,1,1,2,holdout_family_B,0.5,0.4239493035244215,0.5,0.48636858629062285
55,290553,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5641514109282214,0.5,0.5359480581709948
54,267026,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5953748411252784,0.5,0.3770847821863012
47,57911,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4526216338304468,0.5,0.4801761849222907
56,317995,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.47197159107325537,0.5,0.446373472582251
47,57532,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.45933346236722467,0.5,0.46386534035636207
47,57613,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.47062027011435537,0.5,0.4987305519563121
53,230958,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.3655605575795315,0.5,0.43319990506718603
54,267099,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5110009753616297,0.5,0.5478234999889108
57,369869,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5677787385400997,0.5,0.5505742055334644
47,59157,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.40303966085286475,0.5,0.49233821586837573
55,291622,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.46780031824339413,0.5,0.5660642085579061
56,337103,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5414493131367029,0.5,0.49371642463961724
54,261203,B8,B,high_20nA,1,1,1,holdout_family_B,0.5,0.5299258954117995,0.5,0.4703895342580649
57,368956,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4471830942279644,0.5,0.5098382267403568
52,199311,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4643127301371539,0.5,0.510388196979298
47,61791,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5790096655028053,0.5,0.36398187158978595
56,329748,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5817242222311378,0.5,0.5335353749515928
53,237987,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5526720279215361,0.5,0.4850016042137188
52,198869,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6729542706939728,0.5,0.4393643188032729
53,214939,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5117687583398658,0.5,0.5081042263168845
57,369340,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.41169660144651155,0.5,0.4757206000311981
54,247008,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.42259113748342686,0.5,0.5286742354249123
56,351426,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.45040888868786494,0.5,0.5344070997718213
47,58584,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.47283925133765337,0.5,0.4891807576241218
56,319556,B4,B,high_20nA,1,1,4,holdout_family_B,0.5,0.5308411791626404,0.5,0.4820706700487022
47,59088,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5338262947960233,0.5,0.4660595204173635
54,278918,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.453550769515135,0.5,0.5388802777827835
55,290869,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.43919905680069804,0.5,0.4154132692304574
47,64353,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4279945373099929,0.5,0.4763983358370115
47,59392,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.504770045182137,0.5,0.5648767319231027
47,55067,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.576666017663859,0.5,0.5289896155742221
55,283528,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5222306915895168,0.5,0.44383259206849435
54,260459,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.526360986932407,0.5,0.5357816314640788
47,55590,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5240606628266068,0.5,0.5218952439785043
47,54811,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.46946240477399287,0.5,0.5424439232468
54,259941,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5019472372061383,0.5,0.4975419536727237
54,266552,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.39800008351146915,0.5,0.4538847124415955
47,59269,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4782779643585397,0.5,0.5387369877104781
54,250481,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5390072372380202,0.5,0.5267875974901195
