run,event_id,pair,method,family,residual_ns,heldout_run
60,60:479803:10321:90791,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.30293866111657053,60
60,60:479849:10362:90837,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.7740874363626915,60
60,60:479849:10362:90837,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.7741742368828852,60
60,60:479849:10362:90837,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,8.680052019371942e-05,60
60,60:479891:10400:90879,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.7752919473798485,60
60,60:479891:10400:90879,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.8928839832633528,60
60,60:479891:10400:90879,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.8824079641164957,60
60,60:479906:10413:90894,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.9051494293842808,60
60,60:479906:10413:90894,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.4666909672229238,60
60,60:479906:10413:90894,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.438458462161357,60
60,60:480000:10502:90988,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,0.5176144452331783,60
60,60:480000:10502:90988,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.4285339860724733,60
60,60:480000:10502:90988,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.9109195408392949,60
60,60:480003:10505:90991,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,2.15875408018902,60
60,60:480003:10505:90991,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,2.10148689391972,60
60,60:480003:10505:90991,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.05726718626929994,60
60,60:480008:10509:90996,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,2.0623364952835104,60
60,60:480008:10509:90996,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.4092176903806646,60
60,60:480008:10509:90996,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.6531188049028458,60
60,60:480049:10544:91037,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,0.5016318175178327,60
60,60:480049:10544:91037,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,2.1938751386563453,60
60,60:480049:10544:91037,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.6922433211385126,60
60,60:480062:10557:91050,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,-1.0818486070107838,60
60,60:480062:10557:91050,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.09081106793178861,60
60,60:480062:10557:91050,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.1726596749425724,60
60,60:480168:10652:91156,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.8128158500930667,60
60,60:480168:10652:91156,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.3537212624920016,60
60,60:480168:10652:91156,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.45909458760106503,60
60,60:480173:10657:91161,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,2.0505413126816663,60
60,60:480173:10657:91161,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.7871080104011483,60
60,60:480173:10657:91161,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.263433302280518,60
60,60:480248:10730:91236,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.9630549119018355,60
60,60:480248:10730:91236,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,2.3691186852053505,60
60,60:480248:10730:91236,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.40606377330351506,60
60,60:480376:10842:91364,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,2.054063331304576,60
60,60:480376:10842:91364,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.8534775680492572,60
60,60:480376:10842:91364,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-1.2005857632553187,60
60,60:480467:10928:91455,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.991317865590858,60
60,60:480467:10928:91455,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.17481018600589238,60
60,60:480467:10928:91455,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-1.8165076795849657,60
60,60:480497:10957:91485,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.8855371773796819,60
60,60:480497:10957:91485,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.7681917942458512,60
60,60:480497:10957:91485,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.1173453831338307,60
60,60:480508:10967:91496,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,0.9231543163775697,60
60,60:480508:10967:91496,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,5.351264697602147,60
60,60:480508:10967:91496,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,4.4281103812245775,60
60,60:480551:11006:91539,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.8625109706474774,60
60,60:480551:11006:91539,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.5643210839281778,60
60,60:480551:11006:91539,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.2981898867192996,60
60,60:480587:11041:91575,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,2.390975794502964,60
60,60:480587:11041:91575,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.6437915148336231,60
60,60:480587:11041:91575,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-1.7471842796693409,60
60,60:480623:11075:91611,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,2.1620824629966577,60
60,60:480623:11075:91611,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.8881029184649734,60
60,60:480623:11075:91611,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.2739795445316844,60
60,60:480659:11110:91647,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.9089882703858478,60
60,60:480659:11110:91647,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.13004556086026042,60
60,60:480659:11110:91647,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-2.0390338312461083,60
60,60:480748:11196:91736,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.9203479016627298,60
60,60:480748:11196:91736,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.6748005359157716,60
60,60:480748:11196:91736,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.24554736574695823,60
60,60:480800:11246:91788,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,0.9108812779581186,60
60,60:480800:11246:91788,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.6984515407436334,60
60,60:480800:11246:91788,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.21242973721448521,60
60,60:480866:11305:91854,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.792726349736931,60
60,60:480866:11305:91854,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.6103994299109203,60
60,60:480866:11305:91854,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.18232691982601068,60
60,60:480880:11319:91868,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.7235051072171785,60
60,60:480880:11319:91868,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.3495828963864085,60
60,60:480880:11319:91868,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.37392221083077004,60
60,60:480910:11347:91898,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.9583050514141505,60
60,60:480910:11347:91898,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.6737514301030743,60
60,60:480910:11347:91898,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.2845536213110762,60
60,60:480928:11364:91916,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,2.015296272864262,60
60,60:480928:11364:91916,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.4976379039678704,60
60,60:480928:11364:91916,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.5176583688963916,60
60,60:481074:11502:92062,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.9342074873193909,60
60,60:481074:11502:92062,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.950166244786459,60
60,60:481074:11502:92062,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.9840412425329319,60
60,60:481078:11505:92066,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.8054398816437143,60
60,60:481078:11505:92066,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,3.9969924571177984,60
60,60:481078:11505:92066,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,2.191552575474084,60
60,60:481138:11556:92126,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.943704064686031,60
60,60:481138:11556:92126,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.951268606385149,60
60,60:481138:11556:92126,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.9924354583008821,60
60,60:481227:11636:92215,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.8735940170837821,60
60,60:481227:11636:92215,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.6604515752175075,60
60,60:481227:11636:92215,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.21314244186627462,60
60,60:481235:11643:92223,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.3613940237377875,60
60,60:481235:11643:92223,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.4921500017370875,60
60,60:481235:11643:92223,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.13075597799929994,60
60,60:481264:11670:92252,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,3.3259207316172734,60
60,60:481264:11670:92252,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,16.821834996691848,60
60,60:481264:11670:92252,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,13.495914265074575,60
60,60:481373:11798:92361,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.7269984985447522,60
60,60:481373:11798:92361,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.1340873324548042,60
60,60:481373:11798:92361,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.592911166089948,60
60,60:481393:11815:92381,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,3.39833836466709,60
60,60:481393:11815:92381,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.990944620294293,60
60,60:481393:11815:92381,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-1.407393744372797,60
60,60:481420:11840:92408,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,2.9488808392727393,60
60,60:481420:11840:92408,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,2.1841946364474296,60
60,60:481420:11840:92408,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.7646862028253096,60
60,60:481422:11842:92410,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.822749640381332,60
60,60:481422:11842:92410,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.3957734876635755,60
60,60:481422:11842:92410,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.42697615271775646,60
60,60:481458:11876:92446,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,0.47113764512641154,60
60,60:481458:11876:92446,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.5690609533589424,60
60,60:481458:11876:92446,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.09792330823253081,60
60,60:481525:11941:92513,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,2.4533271100433183,60
60,60:481525:11941:92513,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,2.170373650602457,60
60,60:481525:11941:92513,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.28295345944086137,60
60,60:481558:11970:92546,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,-0.1577145461993652,60
60,60:481558:11970:92546,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,2.6650633892995543,60
60,60:481558:11970:92546,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,2.8227779354989195,60
60,60:481587:11998:92575,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.8172485411534751,60
60,60:481587:11998:92575,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.9332075525046264,60
60,60:481587:11998:92575,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.11595901135115128,60
60,60:481605:12016:92593,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.7439671854454986,60
60,60:481605:12016:92593,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.2464535191850104,60
60,60:481605:12016:92593,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.4975136662604882,60
60,60:481608:12019:92596,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.8409415110901577,60
60,60:481608:12019:92596,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.10982628903804681,60
60,60:481608:12019:92596,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-1.9507678001282045,60
60,60:481644:12054:92632,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.4012227091349345,60
60,60:481644:12054:92632,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.5225335096759949,60
60,60:481644:12054:92632,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.8786891994589396,60
60,60:481688:12095:92676,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,2.0680069829946035,60
60,60:481688:12095:92676,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.8971193084530569,60
60,60:481688:12095:92676,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.17088767454154663,60
60,60:481731:12135:92719,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,3.947258555793667,60
60,60:481731:12135:92719,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,2.475129396691422,60
60,60:481731:12135:92719,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-1.472129159102245,60
60,60:481835:12235:92823,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.4413101778302604,60
60,60:481835:12235:92823,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,2.1684682046532586,60
60,60:481835:12235:92823,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.7271580268229982,60
60,60:481844:12243:92832,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,0.9953853353023092,60
60,60:481844:12243:92832,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.8853429907643573,60
60,60:481844:12243:92832,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.11004234453795192,60
60,60:481906:12299:92894,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.8961742323679047,60
60,60:481906:12299:92894,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.8428318315474783,60
60,60:481906:12299:92894,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-1.0533424008204264,60
60,60:481914:12307:92902,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,2.1129120170242217,60
60,60:481914:12307:92902,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.7604602666295293,60
60,60:481914:12307:92902,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.35245175039469245,60
60,60:481937:12330:92925,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,3.0021264898837146,60
60,60:481937:12330:92925,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.7975004519015769,60
60,60:481937:12330:92925,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-2.2046260379821376,60
60,60:482010:12401:92998,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.4405654435856405,60
60,60:482010:12401:92998,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,2.2946967149326625,60
60,60:482010:12401:92998,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.8541312713470219,60
60,60:482192:12566:93180,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.2070106709930855,60
60,60:482192:12566:93180,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,3.128399678536489,60
60,60:482192:12566:93180,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.9213890075434037,60
60,60:482250:12622:93238,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.4210414594203584,60
60,60:482250:12622:93238,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,3.423148569005363,60
60,60:482250:12622:93238,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,2.0021071095850047,60
60,60:482273:12642:93261,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.9056675284788227,60
60,60:482273:12642:93261,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.655218342428995,60
60,60:482273:12642:93261,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.2504491860498277,60
60,60:482349:12715:93337,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.442448591561032,60
60,60:482349:12715:93337,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.4607629703356295,60
60,60:482349:12715:93337,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.01831437877459763,60
60,60:482412:12770:93400,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,2.515043125284514,60
60,60:482412:12770:93400,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.552659860934618,60
60,60:482412:12770:93400,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.9623832643498957,60
60,60:482534:12882:93522,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,3.4593632751854884,60
60,60:482534:12882:93522,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,2.5042905243840536,60
60,60:482534:12882:93522,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.9550727508014347,60
60,60:482708:13042:93696,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.539902074687788,60
60,60:482708:13042:93696,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,4.494809167168839,60
60,60:482708:13042:93696,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,2.9549070924810508,60
60,60:482974:13292:93962,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,3.4421375739394406,60
60,60:482974:13292:93962,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.4082276215714131,60
60,60:482974:13292:93962,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-3.8503651955108538,60
60,60:483286:13581:94274,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.9091393489126602,60
60,60:483286:13581:94274,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.9650394433456597,60
60,60:483286:13581:94274,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.05590009443299948,60
60,60:483340:13633:94328,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,-1.6813086124480492,60
60,60:483340:13633:94328,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.4183275857234676,60
60,60:483340:13633:94328,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,3.099636198171517,60
60,60:483364:13656:94352,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,-0.5630771231762282,60
60,60:483364:13656:94352,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.6819932245063072,60
60,60:483364:13656:94352,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.2450703476825353,60
60,60:483396:13685:94384,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.827313337015795,60
60,60:483396:13685:94384,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.0360219401029411,60
60,60:483396:13685:94384,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.7912913969128539,60
60,60:483414:13700:94402,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,4.592121417972315,60
60,60:483414:13700:94402,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,2.9057904872926343,60
60,60:483414:13700:94402,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-1.6863309306796808,60
60,60:483463:13744:94451,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.7614762156374582,60
60,60:483463:13744:94451,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.7428746810464091,60
60,60:483463:13744:94451,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-1.018601534591049,60
60,60:483519:13795:94507,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.8343439348695796,60
60,60:483519:13795:94507,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.582774666119505,60
60,60:483519:13795:94507,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.25156926875007457,60
60,60:483560:13832:94548,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.4286531627611296,60
60,60:483560:13832:94548,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.816778100558146,60
60,60:483560:13832:94548,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.6118750622029836,60
60,60:483617:13881:94605,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,0.915321675260337,60
60,60:483617:13881:94605,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.417764474100359,60
60,60:483617:13881:94605,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.502442798840022,60
60,60:483663:13924:94651,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,0.7130396877818512,60
60,60:483663:13924:94651,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.3499054893986795,60
60,60:483663:13924:94651,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.36313419838317174,60
60,60:483683:13941:94671,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,-1.6390621498343307,60
60,60:483683:13941:94671,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.3466335413146453,60
60,60:483683:13941:94671,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.2924286085196854,60
60,60:483722:13977:94710,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,0.42048066935446826,60
60,60:483722:13977:94710,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.9873211626328171,60
60,60:483722:13977:94710,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.5668404932783488,60
60,60:483786:14037:94774,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.755249214283424,60
60,60:483786:14037:94774,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,2.508514859283089,60
60,60:483786:14037:94774,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.7532656449996651,60
60,60:483823:14069:94811,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,2.0009105880622684,60
60,60:483823:14069:94811,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.335380249009063,60
60,60:483823:14069:94811,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.6655303390532055,60
60,60:483836:14082:94824,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,2.326325792895929,60
60,60:483836:14082:94824,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.34751597075018026,60
60,60:483836:14082:94824,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-2.6738417636461094,60
60,60:483932:14177:94920,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.3540777859581112,60
60,60:483932:14177:94920,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.343683555431781,60
60,60:483932:14177:94920,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.010394230526330261,60
60,60:483963:14204:94951,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.3895931007644435,60
60,60:483963:14204:94951,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.8009607532870575,60
60,60:483963:14204:94951,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.588632347477386,60
60,60:483972:14213:94960,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,0.7848537017133097,60
60,60:483972:14213:94960,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.7236169956892553,60
60,60:483972:14213:94960,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.9387632939759456,60
60,60:484001:14241:94989,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.8311245832102472,60
60,60:484001:14241:94989,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.191094792303339,60
60,60:484001:14241:94989,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.6400297909069081,60
60,60:484168:14394:95156,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.824106786636186,60
60,60:484168:14394:95156,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.0576794557980804,60
60,60:484168:14394:95156,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.7664273308381055,60
60,60:484193:14417:95181,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,2.061751235234709,60
60,60:484193:14417:95181,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,2.4025350156979073,60
60,60:484193:14417:95181,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.3407837804631981,60
60,60:484232:14456:95220,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,2.071624346440217,60
60,60:484232:14456:95220,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.9589500728494613,60
60,60:484232:14456:95220,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.11267427359075555,60
60,60:484324:14542:95312,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.345523498120798,60
60,60:484324:14542:95312,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.596029518547553,60
60,60:484324:14542:95312,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.25050602042675507,60
60,60:484338:14553:95326,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,2.0412250585276013,60
60,60:484338:14553:95326,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.41669182491128254,60
60,60:484338:14553:95326,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-1.6245332336163187,60
60,60:484411:14621:95399,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,0.9568848669163117,60
60,60:484411:14621:95399,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.7843137757787062,60
60,60:484411:14621:95399,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,0.8274289088623945,60
60,60:484543:14746:95531,B4-B6,cnn_no_window_3_6_shuffled,ml_shuffled,1.967095097893484,60
60,60:484543:14746:95531,B4-B8,cnn_no_window_3_6_shuffled,ml_shuffled,1.6908864377659185,60
60,60:484543:14746:95531,B6-B8,cnn_no_window_3_6_shuffled,ml_shuffled,-0.2762086601275655,60
