path,suffix,bytes,sha256,row_count,columns_preview,labelish_columns,exact_12147_rows,exact_10636_rows,exact_1511_rows,plausible_label_table
/home/billy/GNN_HIBEAM/data/training_data/signal_2/compton_3/pulses/pulses_6.parquet,.parquet,12798091,c5b6dbe2b3324f059c33c3a9eec841a74ae4aedcf856b206fc9609b085c2b1f6,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_2/compton_3/pulses/pulses_7.parquet,.parquet,12983120,743f43a7114a26d5e2defbd59f062d58d345c45b78e4ca22d52033d215f464f8,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_2/compton_3/pulses/pulses_8.parquet,.parquet,12830336,6ab130b006578501e075ff1a4f128e8eec6971d2ab67cf7b8f0676d078c04103,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_2/compton_3/pulses/pulses_9.parquet,.parquet,12866297,03298e0ea278991f6460b302ed6a6977e29780ebf1c5b91a66262fba582daa3e,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_2/compton_3/truth/truth_0.parquet,.parquet,125230,3c686e823a95485a0bff5fd57fba89d9492240bf9e504ae78241fe8960b722b5,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_2/compton_3/truth/truth_1.parquet,.parquet,127630,ae8ebee21cf255c68bb65f8825ad36ebea645b7b1706536dd5c64a732084ecc1,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_2/compton_3/truth/truth_10.parquet,.parquet,125494,41badd234e3784cf0f39aabc80f08a1979d8b5b93117e8bd503d64f062c485ac,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_2/compton_3/truth/truth_2.parquet,.parquet,126621,b5f3d55db2e4faf996e6afd48b16047b3cf1e8c44497e0bd05acdc5ee665b28a,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_2/compton_3/truth/truth_3.parquet,.parquet,127180,f0ba2c5099cc3e69b9cb748a3aecab9a3ca70e8623d462d1d5c3cc4d35d7102f,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_2/compton_3/truth/truth_4.parquet,.parquet,127675,0b1771bc581ea757dd808e7ee67ae73358dca61306d4d8e29c09a7a51e00c959,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_2/compton_3/truth/truth_5.parquet,.parquet,127647,d6890a5725869570015e83304cb49b4f0fc219364850ea463d555c5d8868479a,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_2/compton_3/truth/truth_6.parquet,.parquet,127634,57ecaad69ef45555aba4c1c0ccc873ac18fcbf1a22dfff462b089c64d8f0fa3d,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_2/compton_3/truth/truth_7.parquet,.parquet,127698,c83fa04b0f5a6e9797ab0360638dc0978a59226f0123f81fbdd0e01c1eda956b,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_2/compton_3/truth/truth_8.parquet,.parquet,127651,2100a3f110a9d6a2146ab662ee0c7f5e170ecb50647432795905aea8211a1275,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_2/compton_3/truth/truth_9.parquet,.parquet,126724,e6c6d6aab7e9f2e7d35b11b73ad6ae8bda1385f62f796dcf7e61b79548f06f62,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/pulses/pulses_0.parquet,.parquet,8616173,04652948198cb7ea799408ca016104dd2a2a87353d22b38b937b5462eadde0d0,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/pulses/pulses_1.parquet,.parquet,8564722,e6e527cbcd8564ba3b2e373041acd152c6535ce8ab9bc59f69c101db8b7df93a,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/pulses/pulses_10.parquet,.parquet,8575558,3a72030ab76cb1bf0ac3054733fdd5736b16495213e0f43b9de820fc707bbdcf,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/pulses/pulses_2.parquet,.parquet,8633089,df66cf8256af69b2f6e5727be40b7ad7aea8339a6edabef21b56dfaf28acc4ad,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/pulses/pulses_3.parquet,.parquet,8595089,97bf853dbf863102f19e2d78bbe9323b722dbe94813f15cf884f4980047d21d7,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/pulses/pulses_4.parquet,.parquet,8604014,07d441c7cbd32e89257c00a3ac7fd87299ce8f363190190004849917f678ef97,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/pulses/pulses_5.parquet,.parquet,8659352,636fbdcaf1002ece9179500b41f9ccedf84315d86c74f230008b0cd9872b1f57,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/pulses/pulses_6.parquet,.parquet,8588565,597a81778881d385b7a27447695a238034bae9c7adf7dba5165af0eb600f7671,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/pulses/pulses_7.parquet,.parquet,8594447,f1f7616bd795ccbe046fc8996910fc1348c7003e7b0c5f4490ffff31f96a3bbf,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/pulses/pulses_8.parquet,.parquet,8592644,005d71bfea0d39cc066899105387e79f8f3c315bbc46da755d556f7f5615bbd3,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/pulses/pulses_9.parquet,.parquet,8662466,0761173a125de5bcd5e0e5d8fabcc41f31a7cee550d14a709c625d8a88ab354b,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/truth/truth_0.parquet,.parquet,127666,487bf1dae8e7bd5d42be94155b65ed30820ba102578a156f7fa209f941465f3f,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/truth/truth_1.parquet,.parquet,127643,b9f838d00dea2bbf8d635619cbd00c44c809e9ecd936d1f7bc2af42f497ad465,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/truth/truth_10.parquet,.parquet,127637,dbc9077138466a8190cdd759b517ab9eb41cb2929c6d3c6655a905ab9c717e46,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/truth/truth_2.parquet,.parquet,127670,3fcaf53b5a1ff5b5afd5fc052245d3780441d3d402c4760d1e7934a88380d79c,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/truth/truth_3.parquet,.parquet,127681,bc3f0befc585d03f112870da79c8294bab1505d370d939eb91d00a5db6f0eae7,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/truth/truth_4.parquet,.parquet,126132,a70a52498e1164875be65d3258c94b5558a322ceacd34ed58631265aba13665a,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/truth/truth_5.parquet,.parquet,127674,35d2e75f6744ab4e240dea7afe9e58f297f7f2796855bb886e39e3129b4cc737,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/truth/truth_6.parquet,.parquet,127638,82e182991a87d99b270d0f946a5047ab49040edee92cec0daabe4cfbc86d1f19,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/truth/truth_7.parquet,.parquet,126288,cbea24b212497c218d90b7a17a9ad79c9f4eda70fd0b147619cc77a393636cbd,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/truth/truth_8.parquet,.parquet,126305,846a2113664665371b43ed67e050fe03d1e405a6790523eea2b0ba33f2857703,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_0/truth/truth_9.parquet,.parquet,125913,4a846517202e6bfb587e8f98d41b4f88fcd4177c0e08ca84d53ab7cfc4a63832,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/pulses/pulses_0.parquet,.parquet,10954670,707d21f0192f57d7543a7d75b027eadd289224a67e161598325a7201e92c3926,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/pulses/pulses_1.parquet,.parquet,10933862,72f44a5e012e228b7f1cab1e6c528bdb0512bef603433d16af48c7ba5e6ba1a3,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/pulses/pulses_10.parquet,.parquet,10975371,6e945becc8e95f255fcf032eb79ae6120d861fb47fb428ac4ce33b5a10ed0ad1,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/pulses/pulses_2.parquet,.parquet,10946428,0f20f6abb35b19c4842c066b0d9aff656640f75a7e7db852d669b1e0ea66b343,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/pulses/pulses_3.parquet,.parquet,10875885,347edd560f653dbbcfa7b542b254524c9929d6894d13afd1e5bc957455095b87,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/pulses/pulses_4.parquet,.parquet,10980748,0216f1b5a63aa629de218a168abf36e1443df8932f3c07d65cf42b7e4362641c,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/pulses/pulses_5.parquet,.parquet,10950411,b8c11be5250558e9bc8e091ae3b32610dbd97b512c9fb5fe687390894ffd0ca1,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/pulses/pulses_6.parquet,.parquet,10871707,61ac83dd0b1ed76860894716c30de767714b6a5baad563f556513e1bef66b9eb,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/pulses/pulses_7.parquet,.parquet,10974125,826090d2ca3193c1d2e14cf625b67db64f54e4c92af072dff13acf009ccdcc5e,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/pulses/pulses_8.parquet,.parquet,10943221,1671ec244450e2a6d2aac16267219d1ea16968669f474a466e3a0ad3404eefcc,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/pulses/pulses_9.parquet,.parquet,11000800,9753d1e25d10583fa8276683b14e15068dd3b7ac5beaf26017a4d99691510bec,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/truth/truth_0.parquet,.parquet,127653,e3d4af711dcb386ca88199d6308ca6c04d7f7bba875507e3ef362ed1a2e51ae8,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/truth/truth_1.parquet,.parquet,127685,b55ce1d2a150798cd42e0601216c71332c91362e6813bf41429739d59f91e3ca,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/truth/truth_10.parquet,.parquet,126138,d0997657b12f2f39f739dd9bf12ad4ad8c833b10355891da144ff0d85c3a45f1,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/truth/truth_2.parquet,.parquet,127712,cd66193a38bf59807cc5e90821de4a092a7616bc97ef603ae0a793a1d1d0857b,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/truth/truth_3.parquet,.parquet,127656,9fa640ced7fe868d36abb3e4c2a968482f085db705b19ea3033f89091a46d8c3,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/truth/truth_4.parquet,.parquet,127650,2e2f897dc4ea5efed9cba4ec2a80728f5ee19a30dc770c21b61bfabae8ee3275,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/truth/truth_5.parquet,.parquet,127685,6ea2cbc684f766768aa6b5fabe400af4852cdeb3e7280292cc378461e3b18465,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/truth/truth_6.parquet,.parquet,127626,2c048e0c77239b7b1935f386bdbeeda290b31b15e9620b8004e53d3115804765,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/truth/truth_7.parquet,.parquet,127640,ae1f50dbc6bd2facbac62365fbb71f1edd322233ec8e8d57ae1760430915e0d0,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/truth/truth_8.parquet,.parquet,125898,5bac9db8546bd3aa84df1ca3c50e40fec0e8bb36a0c8294749c44a700ba89be3,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_1/truth/truth_9.parquet,.parquet,127685,b7fd330a6c218c6badb5529f393cc9e665335b525da44e3737cd8bfa58930e46,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/pulses/pulses_0.parquet,.parquet,13127008,db383a29e430c36901a32828028ccc348cb7bc74d090e7968d100d9fac4f8c3f,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/pulses/pulses_1.parquet,.parquet,13226865,f01c151bd6d6fe14303f209a2ee40dac829943c11d2b886ef64527ef3e5fb8ac,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/pulses/pulses_10.parquet,.parquet,13143296,1645a932812e6553a0cfedaa294edf4e4baae23711a87f3851ce7c133bd7a6ec,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/pulses/pulses_2.parquet,.parquet,13185170,4a719ac6dc2cd5e68bfa92abe057ee45d8dd1bbc593f676e897af9cc16a83c00,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/pulses/pulses_3.parquet,.parquet,13210095,edb678a3bf92f5e2e8349b67cb92b24c2b4c0e0d4da9d8377ed0776edc42681b,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/pulses/pulses_4.parquet,.parquet,13128732,7d0f244c02ce782ff014fa470661bba3af478bb5cfe5f829c28cdf4753e36ba7,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/pulses/pulses_5.parquet,.parquet,13171057,88c5a89a2bf12830309a9a558afc58c4cbdc4b0115a2b8f6e3b49d0da25bbb6a,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/pulses/pulses_6.parquet,.parquet,13189832,1fbc3fb8f27ff398e1e22a4460c5ca3172237d446a2d0be7bc302326acf9106e,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/pulses/pulses_7.parquet,.parquet,13230440,28b84999a1388dff1186874548353e92aa01cd1bb903e3598691f8f7cbc8e47d,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/pulses/pulses_8.parquet,.parquet,13215393,734e9cc8909ceaddffffa5b0582a3b8bdf8b2acc809f68f608cf5a3fda5478f2,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/pulses/pulses_9.parquet,.parquet,13241369,2054625a6ee50a304508cd3063f43f15e7631c6d1cf40f9ff6889f0c45b0f646,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/truth/truth_0.parquet,.parquet,127661,341f04e99747189f3add4654f0ea38bfeefa1d70662d35e9aa9bba53f223a7b7,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/truth/truth_1.parquet,.parquet,126246,aa9b12b5ccb4a1fa0aa614c85772ccda7cfe31621de1ed12395c4d64467ec8d0,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/truth/truth_10.parquet,.parquet,127670,10d06f696f7b6052bee6f3eb0ac0f0b7c444a2668b74586b6904db65c583d1b7,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/truth/truth_2.parquet,.parquet,127600,b49c2df183c5c52692145532f732f2f8730ddafa1ddcc9d7ddf3d7d470f3e933,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/truth/truth_3.parquet,.parquet,127691,fc0e9985b00d10b281846b2a639b2334838f616fb83f18a0718ceab337843bab,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/truth/truth_4.parquet,.parquet,127714,eefbd2b7b4a579482f25fc0ec642d35daf6c2dc274755db6f66001504d4b8242,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/truth/truth_5.parquet,.parquet,127662,4776b03248e925c6d21ba469ef9518b04f81e5a41dcd549d60a64a82d4c1cd8d,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/truth/truth_6.parquet,.parquet,127259,722d82963388768819c87ec69550d5e0e58ce945fcd98dad15addb89d202c01c,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/truth/truth_7.parquet,.parquet,127659,5d2de32e3cd2fff612850a5fe831e93493691986a39f849411d452ba94b63a69,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/truth/truth_8.parquet,.parquet,127659,3c8de9f3fb5fa81f2e3338fbf731505dea19db7f3db09367b91973499b626d56,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_2/truth/truth_9.parquet,.parquet,127606,a7c0c5ea0014d977cd2a8d983c61be1dd97ed24e43704639a423ae6ede596a4f,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/pulses/pulses_0.parquet,.parquet,15474035,eb973281724ac0b9fa0e3593e818b9f2fa98e671560d43c8edd7e1b995f48059,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/pulses/pulses_1.parquet,.parquet,15466830,03d3a8bf4a371581b45015cc2ee71d8e2e04d235d7443af94e957c799fca135c,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/pulses/pulses_10.parquet,.parquet,15443856,0456793e77f2e269a9374291d91809ecf8e29316ff8cb56066ddb8ad9a67ad4c,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/pulses/pulses_2.parquet,.parquet,15381211,1d46c340ba1d83830c870a8a7d24561dd2893d519d57684c5815c67021e0020a,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/pulses/pulses_3.parquet,.parquet,15453104,186e28719f360f573310bd6c40aa08b92de0d13388663dbc696d445103fcb316,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/pulses/pulses_4.parquet,.parquet,15482514,99da6f512cff1229ae488fef8caad25fda91dc88916382626fa230e85fd383b1,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/pulses/pulses_5.parquet,.parquet,15439733,420b9c9d3c91ddb767aca8b19a0f218ec85c925ab22bb571e9623a9d1d0b6259,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/pulses/pulses_6.parquet,.parquet,15404672,b352d47cd94130653ed48186628a7aac5e32662eb54c2a808f0780c0549c7bda,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/pulses/pulses_7.parquet,.parquet,15438266,c03cee83f971e9d7b1bca905022225ce433ed574adf35350354711a2ae01c0e3,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/pulses/pulses_8.parquet,.parquet,15413144,0a183c2aa5c8a0350010dfa6a8bc7708bf3e5cf51af2ec15186757a080e9729e,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/pulses/pulses_9.parquet,.parquet,15549192,3e9279638fe598273dbcc3cabb05fd57068fdc980f0efd54117a226df14d5a12,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/truth/truth_0.parquet,.parquet,126331,3b9e7131b02abf1d9368cabdf730472fa1b45e9a3e73a3ae39fe094795103d78,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/truth/truth_1.parquet,.parquet,127636,03af6132c46d978a527ec8c342dea46cb953b60bc2d433a4eb585f38ce86367f,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/truth/truth_10.parquet,.parquet,127622,885c8d2bc06227a603c86183800473812e00f3f449557fda7988bc760d3ce5a6,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/truth/truth_2.parquet,.parquet,127644,1179369c29c9ee43972b260d599af338ff97cb9fce54cf89072e95a795ffcde3,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/truth/truth_3.parquet,.parquet,127694,a9ff7f595ba1787bcbe8872102a17227daf2f979b7e1b0efb9aa1584ad9610a5,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/truth/truth_4.parquet,.parquet,127637,bd60dc0c478be6e87ece2953f377c6229a73ea8a6270637fd3419f9908e2435e,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/truth/truth_5.parquet,.parquet,127619,88e51e48c0c70f39690377ec695786685ef6ab34a8d5485fc57b10f9a6b2c536,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/truth/truth_6.parquet,.parquet,127666,23d23af97b3fc9fc6f698d217b0e7c39100a0882ade751a305500fe1ce460db4,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/truth/truth_7.parquet,.parquet,127718,5c5ab13debd1eaf9cd852d5ffbc0ab71a5bcb2d9969829c9d482b62b14f6f378,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/truth/truth_8.parquet,.parquet,127732,34dc225aecaa1c963fdb2bfba6d8be10bc775c9572e4de8dff208855a73f097c,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_3/compton_3/truth/truth_9.parquet,.parquet,127669,bc6379158c88d4b7adada4e1f9eba9d938af8bd7a8345fdadafaad0d3e5bc5cb,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/pulses/pulses_0.parquet,.parquet,11242792,5cca2a274d2fa0ae910747e7e63ebdcc052d87d65fef5092d7e94fd3d3ee8467,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/pulses/pulses_1.parquet,.parquet,11180739,2f60df442856deb2829a4c0040e7bd529242f78eda92e53f76cb53ff1e8c6fa6,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/pulses/pulses_10.parquet,.parquet,11148781,abbd556b7b0876dfa77a3dfe0dc3515daa1a319396a98a3f0f4aaf29880950a7,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/pulses/pulses_2.parquet,.parquet,11247596,a475315ba5743f9c710737e6b405a5ff024b7a8d8eea83c2d8f72ac3071ad28c,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/pulses/pulses_3.parquet,.parquet,11253198,f572af3b097a316c584e9a1171a9ad3fdb101a9ffe2d23f3c11fff6d98f4df30,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/pulses/pulses_4.parquet,.parquet,11285163,3fdafeea1db6a629b4061f0203d70a451cfdd99f08745273b1a6eea2c05a360d,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/pulses/pulses_5.parquet,.parquet,11223725,c8d64746071867761977427e978df52921dd53802df683a9f1e580f32006ab7a,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/pulses/pulses_6.parquet,.parquet,11263083,31bc210a1e513c9d05dbb797c8094a04f9d44e83f64ef94c03d67a0fb992102a,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/pulses/pulses_7.parquet,.parquet,11260364,6bfb81dffc1c31ce752a8c424cf565c3ecf2170296106b7ea6760de8e0dbf748,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/pulses/pulses_8.parquet,.parquet,11168435,d5765b5f96e4d821e4bc38c9fc810b0b87987a2e877c05acdb1c0318526704c0,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/pulses/pulses_9.parquet,.parquet,11150885,93569cc11daf8867dc15d8e29bf91ed0df221d9e50e4398263388b375917813e,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/truth/truth_0.parquet,.parquet,127633,0c914848f8b68c968e803e7678aaec0269e8129da76a1c06c7c45bf30926070f,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/truth/truth_1.parquet,.parquet,127665,b47e2a9627f5626020f3922608603cabd91c0ffb5a262a55dcfe02fef5914010,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/truth/truth_10.parquet,.parquet,127259,4c31b4ed60febede13654f3d1d44f14870d7b7cda1b1209055ad4c1fea933dc0,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/truth/truth_2.parquet,.parquet,127645,07e8793ad914f637cb9ddc62bf443d31dae56608f0e8a5640b28017c8a47e5d3,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/truth/truth_3.parquet,.parquet,125705,70e09f7dfd656cdcc440fc6dca18820d914be0824c279997e2b3aad186f9dd88,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/truth/truth_4.parquet,.parquet,127646,24d9e2168a88afa436baf812d69611652cc355956a1bab105e65787e4b0371c8,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/truth/truth_5.parquet,.parquet,127692,67d0917cab197d2684dbb2f39bdc7f49197c7d33a709879fcc847fc6f5849a6b,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/truth/truth_6.parquet,.parquet,127702,c930e35985d099c51333b1c47d1d2055519ddfff42a1c5e6f870ddd64db8a51c,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/truth/truth_7.parquet,.parquet,127676,ab597e60196bca01ce78c7de765499aff5f2279837c416c54bda8ad2cc2dc250,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/truth/truth_8.parquet,.parquet,127663,43bd122ad7d87ee6d6ed0552dd39b8dd4026e00bd10642a5818b03c04238a3eb,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_0/truth/truth_9.parquet,.parquet,126580,91a4469f73f4de05896194331bfb3c6aeda51e093ef9e089adc1bbd73888bec3,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_1/pulses/pulses_0.parquet,.parquet,13451226,c5333bd920df09f4c8f75bb7ffaab17054e42d1356ecad4c59307b7fb0f580d5,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_1/pulses/pulses_1.parquet,.parquet,13482628,a696eb471b1c0b8d8e3acc6bf96471ba80e9e13075bd3aae8096a6d925f3c454,,,,False,False,False,False
/home/billy/GNN_HIBEAM/data/training_data/signal_4/compton_1/pulses/pulses_10.parquet,.parquet,13418890,d0f4b8379d35dd195ae8c132928fdf4b3bc186508eccdd6c15d2ab6a0dd843f4,,,,False,False,False,False
