path,line,kind,text
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,58,text_hit,| traditional_span_q_template |  0.9123   |         0.883017 |          0.929095 |            0.960569 |                   0.915408 |                    0.976633 | Uses downstream span; overlaps weak-label definition      | nan          |   nan          |    nan          |
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,60,text_hit,"| rf_clean_timing             |  0.993473 |         0.991384 |          0.995262 |            0.997787 |                   0.995892 |                    0.998559 | RF excludes timing spans, pair residuals, run, and sample |   0.0268407  |     0.0244111  |      0.0302598  |"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,67,text_hit,"- The `leaky_rf_control` deliberately includes downstream span, all-span, and B2 displacement. Its score is a ceiling/control, not an admissible model."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,68,text_hit,"- Because the strong span+q_template baseline uses a label-defining variable, neither its score nor the RF-vs-baseline gain is evidence of external clean-timing truth. The RF appears to add non-span proxy information on this weak label, but adoption still needs an independent timing-tail validation."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,71,text_hit,"On the raw-CFD20 reproduction, the RF beats both the q_template-only and downstream-span + q_template traditional scores. However, the historical 12,147-event App.A count is not reproduced, the target is still a timing-derived weak label, and the leaky-control ceiling is essentially perfect. S03/S04/S09 should therefor"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,74,text_hit,"- S07d: recover the historical App.A 12,147-event table or retire that number; expected information gain: separates documentation drift from a detector result."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,75,text_hit,- S03b: validate q_template-only clean-timing cuts against held-out downstream timing tails; expected information gain: tests whether shape quality adds independent timing rejection without span leakage.
/home/billy/.tb-workers/testbeam-laptop-1/fleet/FLEET_STANDARD.md,59,text_hit,"3. **""You've hit your usage limit"" is usually a LIE.** It appears from `codex exec` and from"
/home/billy/.tb-workers/testbeam-laptop-1/fleet/FLEET_STANDARD.md,70,text_hit,"   the path appears twice per line; that is ONE healthy session, not duplicates.)"
/home/billy/.tb-workers/testbeam-laptop-1/fleet/FLEET_STANDARD.md,94,text_hit,count changes or the canonical repo disappears. A worker can only ever write inside its own
/home/billy/.tb-workers/testbeam-laptop-1/studies/STUDIES.md,136,text_hit,"- Graph = {B2,B4,B6,B8} nodes with pulse features + edges; predict clean-timing probability and"
/home/billy/.tb-workers/testbeam-laptop-1/studies/STUDIES.md,138,text_hit,- **Benchmark:** vs the RF clean-timing classifier (App. A) and the inverse-variance combined
/home/billy/.tb-workers/testbeam-laptop-1/studies/STUDIES.md,266,text_hit,the historical App.A table is recovered or retired. S10 and S18 show strong traditional baselines
/home/billy/.tb-workers/testbeam-laptop-1/studies/STUDIES.md,302,text_hit,"timing closure, while S03b q_template-only weak labels need pair-residual validation. P03a"
/home/billy/.tb-workers/testbeam-laptop-1/studies/STUDIES.md,440,text_hit,  Result: dynamic-selector semantics shift timing closure; q_template weak labels improve with ML
/home/billy/.tb-workers/testbeam-laptop-1/studies/STUDIES.md,721,text_hit,"  HGB residual gain over the signed analytic prior appears or fails across amplitude, stave,"
/home/billy/.tb-workers/testbeam-laptop-1/fleet/AUTONOMOUS_SCIENCE_REVIEW.md,52,text_hit,Popper arxiv.org/abs/2502.09858 · Hidden Pitfalls arxiv.org/abs/2509.08713 · RE-Bench arxiv.org/abs/2411.15114 ·
/home/billy/.tb-workers/tb-planner/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/REPORT.md,106,text_hit,"S07g does not turn the App.I RF into an independent timing truth. The shape score remains high in the populated amplitude and run-family strata, but the conventional curvature score separates the same weak labels perfectly wherever both classes are present. The amplitude-only control confirms that part of the RF rankin"
/home/billy/.tb-workers/tb-planner/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/s07g_appi_amplitude_current_stratification.py,492,text_hit,"S07g does not turn the App.I RF into an independent timing truth. The shape score remains high in the populated amplitude and run-family strata, but the conventional curvature score separates the same weak labels perfectly wherever both classes are present. The amplitude-only control confirms that part of the RF rankin"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/result.json,5,text_hit,"  ""title"": ""recover historical App.A label table"","
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/result.json,7,text_hit,"    ""labelled_events"": 12147,"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/result.json,8,text_hit,"    ""clean"": 10636,"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/result.json,9,text_hit,"    ""violating"": 1511"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/result.json,48,text_hit,"    ""note"": ""Uses downstream span; overlaps weak-label definition"","
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/result.json,67,text_hit,"    ""method"": ""rf_clean_timing"","
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/result.json,100,text_hit,"  ""verdict"": ""retire_12147_pending_source_table"","
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/result.json,103,text_hit,"    ""S07e: archive provenance search for the App.A training table outside this repo; expected information gain: determines whether 12,147 came from a lost derived table rather than raw HRDv."","
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/result.json,104,text_hit,"    ""S03d: independent timing-tail validation of q_template-only clean-timing cuts; expected information gain: replaces App.A weak labels with an external held-out timing-tail gate."""
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/REPORT.md,1,text_hit,# Study report: S07d - recover historical App.A label table
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/REPORT.md,6,text_hit,"- **Inputs:** raw B-stack ROOT, S01 q_template table, and App.A documentation; checksums in `input_sha256.csv`"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/REPORT.md,7,text_hit,- **Command:** `/home/billy/anaconda3/bin/python reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py`
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/REPORT.md,11,text_hit,"Can the source table or exact timing definition behind the documented App.A 12,147 labelled events be recovered from the repository and raw ROOT, or should that number be retired?"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/REPORT.md,24,text_hit,"Recomputing the documented App.A weak labels directly from raw `HRDv` with median-4 baseline, amplitude >1000 ADC, CFD20 timing, >=2 downstream staves, clean = downstream span <5 ns and all-span <10 ns, and violating = downstream span >10 ns or B2 displacement >20 ns gives:"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/REPORT.md,28,text_hit,| labelled_events |        12147 |        9897 |   -2250 | False     |
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/REPORT.md,29,text_hit,| clean           |        10636 |        7583 |   -3053 | False     |
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/REPORT.md,30,text_hit,| violating       |         1511 |        2314 |     803 | False     |
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/REPORT.md,32,text_hit,"This is not the historical 12,147-event table."
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/REPORT.md,35,text_hit,"I searched repo docs, scripts, configs, studies, and reports for `App.A`, `12,147`, `12147`, `10636`, `1511`, and `clean-timing`. The only durable numeric source is `docs/07_ml_methods.md`, plus later reports that quote or challenge it. No candidate source label table was found."
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/REPORT.md,44,text_hit,"No scanned definition matched all three documented numbers exactly (`labelled=12147`, `clean=10636`, `violating=1511`)."
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/REPORT.md,51,text_hit,| traditional_span_q_template |  0.912455 |         0.884565 |          0.928422 |            0.960624 |                   0.914884 |                    0.976462 | Uses downstream span; overlaps weak-label definition      | nan         |   nan          |    nan          |
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/REPORT.md,53,text_hit,"| rf_clean_timing             |  0.993618 |         0.991553 |          0.995308 |            0.997848 |                   0.996007 |                    0.998577 | RF excludes timing spans, pair residuals, run, and sample |   0.0260003 |     0.023482   |      0.029358   |"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/REPORT.md,56,text_hit,"The strong traditional method uses downstream span plus q_template and is label-overlapping by construction. The de-leaked traditional method uses q_template only. The ML method is a random forest on amplitude/shape/q_template features, excluding run, sample, timing spans, pair residuals, and B2 displacement."
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/REPORT.md,69,text_hit,"The App.A 12,147 labelled-event count should be retired from detector-result status unless an external derived label table is recovered. It is not reproduced by the documented raw definition, no source table is present in this repo, and a broad raw timing-definition scan found no exact match. The supported replacement "
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/REPORT.md,72,text_hit,"- S07e: archive provenance search for the App.A training table outside this repo; expected information gain: determines whether 12,147 came from a lost derived table rather than raw HRDv."
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/REPORT.md,73,text_hit,- S03d: independent timing-tail validation of q_template-only clean-timing cuts; expected information gain: replaces App.A weak labels with an external held-out timing-tail gate.
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,2,text_hit,"""""""S07d App.A 12,147 labelled-event recovery study."
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,4,text_hit,This report-local script rebuilds the documented clean-timing weak labels from
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,6,text_hit,"12,147 count, and reruns a run-held-out traditional-vs-RF benchmark on the"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,32,text_hit,"S07C_SCRIPT = ROOT / ""reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py"""
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,41,text_hit,"TARGET = {""labelled_events"": 12147, ""clean"": 10636, ""violating"": 1511}"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,85,text_hit,"    spec = importlib.util.spec_from_file_location(""s07c_clean_timing_rf"", str(S07C_SCRIPT))"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,104,text_hit,"    patterns = [""App.A"", ""12,147"", ""12147"", ""10636"", ""1511"", ""clean-timing""]"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,134,text_hit,"                ""app_a"","
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,138,text_hit,"                ""clean_timing_labels"","
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,139,text_hit,"                ""clean-timing-labels"","
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,361,text_hit,"        ""command"": f""/home/billy/anaconda3/bin/python {str((OUT / 's07d_app_a_label_recovery.py').relative_to(ROOT))}"","
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,428,text_hit,"        (""traditional_span_q_template"", ""traditional_span_q_score"", ""Uses downstream span; overlaps weak-label definition""),"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,430,text_hit,"        (""rf_clean_timing"", ""rf_score"", ""RF excludes timing spans, pair residuals, run, and sample""),"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,512,text_hit,"        ""retire_12147_pending_source_table"""
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,521,text_hit,"        ""title"": ""recover historical App.A label table"","
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,530,text_hit,"        ""ml"": clean_json(scoreboard[scoreboard[""method""] == ""rf_clean_timing""].iloc[0].to_dict()),"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,539,text_hit,"            ""S07e: archive provenance search for the App.A training table outside this repo; expected information gain: determines whether 12,147 came from a lost derived table rather than raw HRDv."","
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,540,text_hit,"            ""S03d: independent timing-tail validation of q_template-only clean-timing cuts; expected information gain: replaces App.A weak labels with an external held-out timing-tail gate."","
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,552,text_hit,"    for path, role in [(QTEMPLATE_PATH, ""s01_q_template_table""), (DOC_PATH, ""app_a_doc""), (S07C_SCRIPT, ""method_reference_script"")]:"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,556,text_hit,"    report = f""""""# Study report: S07d - recover historical App.A label table"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,561,text_hit,"- **Inputs:** raw B-stack ROOT, S01 q_template table, and App.A documentation; checksums in `input_sha256.csv`"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,562,text_hit,- **Command:** `/home/billy/anaconda3/bin/python {str((OUT / 's07d_app_a_label_recovery.py').relative_to(ROOT))}`
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,566,text_hit,"Can the source table or exact timing definition behind the documented App.A 12,147 labelled events be recovered from the repository and raw ROOT, or should that number be retired?"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,573,text_hit,"Recomputing the documented App.A weak labels directly from raw `HRDv` with median-4 baseline, amplitude >1000 ADC, CFD20 timing, >=2 downstream staves, clean = downstream span <5 ns and all-span <10 ns, and violating = downstream span >10 ns or B2 displacement >20 ns gives:"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,577,text_hit,"This is not the historical 12,147-event table."
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,580,text_hit,"I searched repo docs, scripts, configs, studies, and reports for `App.A`, `12,147`, `12147`, `10636`, `1511`, and `clean-timing`. The only durable numeric source is `docs/07_ml_methods.md`, plus later reports that quote or challenge it. No candidate source label table was found."
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,587,text_hit,"No scanned definition matched all three documented numbers exactly (`labelled=12147`, `clean=10636`, `violating=1511`)."
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,594,text_hit,"The strong traditional method uses downstream span plus q_template and is label-overlapping by construction. The de-leaked traditional method uses q_template only. The ML method is a random forest on amplitude/shape/q_template features, excluding run, sample, timing spans, pair residuals, and B2 displacement."
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,602,text_hit,"The App.A 12,147 labelled-event count should be retired from detector-result status unless an external derived label table is recovered. It is not reproduced by the documented raw definition, no source table is present in this repo, and a broad raw timing-definition scan found no exact match. The supported replacement "
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,605,text_hit,"- S07e: archive provenance search for the App.A training table outside this repo; expected information gain: determines whether 12,147 came from a lost derived table rather than raw HRDv."
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py,606,text_hit,- S03d: independent timing-tail validation of q_template-only clean-timing cuts; expected information gain: replaces App.A weak labels with an external held-out timing-tail gate.
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/manifest.json,5,text_hit,"  ""command"": ""/home/billy/anaconda3/bin/python reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py"","
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/manifest.json,283,text_hit,"      ""role"": ""app_a_doc"""
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/manifest.json,286,text_hit,"      ""path"": ""reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py"","
/home/billy/.tb-workers/tb-planner/reports/1781006575.2866.622a4328/manifest.json,361,text_hit,"      ""path"": ""reports/1781006575.2866.622a4328/s07d_app_a_label_recovery.py"","
/home/billy/.tb-workers/tb-planner/reports/1781012637.1082.5f6513ba/result.json,222,text_hit,"        -0.012741511336757994,"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2877.41492e09/s03b_qtemplate_timing_tail_cuts.py,446,text_hit,"        (""leaky_downstream_span_control"", ""leaky_downstream_span_score"", ""deliberate forbidden-feature control using downstream span""),"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2877.41492e09/s03b_qtemplate_timing_tail_cuts.py,511,text_hit,"Do q_template-only clean-timing cuts predict held-out downstream timing tails without using downstream span, all-span, pair residuals, or B2 displacement as model inputs?"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2877.41492e09/s03b_qtemplate_timing_tail_cuts.py,518,text_hit,"The downstream-tail labels were then freshly derived from raw CFD20 times: events with at least two downstream B4/B6/B8 hits are clean if downstream span `<5 ns`, tail if downstream span `>10 ns`, and otherwise excluded. This produced {result['label_counts_all_runs']['labelled_events']} labelled events across all scann"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2877.41492e09/s03b_qtemplate_timing_tail_cuts.py,631,text_hit,"        ""title"": ""q_template-only clean-timing cuts"","
/home/billy/.tb-workers/tb-planner/reports/1781006575.2877.41492e09/REPORT.md,11,text_hit,"Do q_template-only clean-timing cuts predict held-out downstream timing tails without using downstream span, all-span, pair residuals, or B2 displacement as model inputs?"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2877.41492e09/REPORT.md,24,text_hit,"The downstream-tail labels were then freshly derived from raw CFD20 times: events with at least two downstream B4/B6/B8 hits are clean if downstream span `<5 ns`, tail if downstream span `>10 ns`, and otherwise excluded. This produced 9201 labelled events across all scanned runs. The head-to-head benchmark uses only an"
/home/billy/.tb-workers/tb-planner/reports/1781006575.2877.41492e09/REPORT.md,54,text_hit,| leaky_downstream_span_control |  1        |         1        |          1        |           1         |                  1         |                   1         | deliberate forbidden-feature control using downstream span              | 0.0196809 |      0.0180075 |       0.0212575 |
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification/REPORT.md,106,text_hit,"S07g does not turn the App.I RF into an independent timing truth. The shape score remains high in the populated amplitude and run-family strata, but the conventional curvature score separates the same weak labels perfectly wherever both classes are present. The amplitude-only control confirms that part of the RF rankin"
/home/billy/.tb-workers/testbeam-laptop-5/docs/07_ml_methods.md,11,text_hit,## A. Event-level clean-timing classifier (App. A)
/home/billy/.tb-workers/testbeam-laptop-5/docs/07_ml_methods.md,15,text_hit,- **Weak labels:** clean = ≥2 downstream staves & downstream span <5 ns & all-span <10 ns;
/home/billy/.tb-workers/testbeam-laptop-5/docs/07_ml_methods.md,16,text_hit,  topology-violating = ≥2 downstream & (downstream span >10 ns OR B2 displaced >20 ns).
/home/billy/.tb-workers/testbeam-laptop-5/docs/07_ml_methods.md,17,text_hit,"- **Split by run** (not random). 12,147 events (10,636 clean : 1,511 violating, **~7:1**)."
/home/billy/.tb-workers/testbeam-laptop-5/docs/07_ml_methods.md,19,text_hit,- **Traditional baseline to beat:** simple cuts on Δt_B / downstream span / q_template.
/home/billy/.tb-workers/testbeam-laptop-5/docs/07_ml_methods.md,21,text_hit,"  calibration. Class imbalance 7:1. Output is **clean-timing probability, NOT** a"
/home/billy/.tb-workers/testbeam-laptop-5/studies/STUDY_TEMPLATE.md,34,text_hit,"small/imbalanced classes. State explicitly what the output *is* (e.g. ""clean-timing probability,"
/home/billy/.tb-workers/testbeam-laptop-5/studies/STUDIES.md,136,text_hit,"- Graph = {B2,B4,B6,B8} nodes with pulse features + edges; predict clean-timing probability and"
/home/billy/.tb-workers/testbeam-laptop-5/studies/STUDIES.md,138,text_hit,- **Benchmark:** vs the RF clean-timing classifier (App. A) and the inverse-variance combined
/home/billy/.tb-workers/testbeam-laptop-5/fleet/AUTONOMOUS_SCIENCE_REVIEW.md,52,text_hit,Popper arxiv.org/abs/2502.09858 · Hidden Pitfalls arxiv.org/abs/2509.08713 · RE-Bench arxiv.org/abs/2411.15114 ·
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781005319.562.584259c9__p01c_pulse_shape_importance_map/result.json,218,text_hit,"      ""ml_permutation_recon_delta_mse"": 0.0009151194244623184,"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/manifest.json,5,text_hit,"  ""command"": "".venv/bin/python reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/manifest.json,182,text_hit,"      ""path"": ""reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/manifest.json,186,text_hit,"      ""path"": ""reports/1781000790.531136.203130b0__s07c_clean_timing_rf/event_level_dataset.csv.gz"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/manifest.json,190,text_hit,"      ""path"": ""reports/1781000790.531136.203130b0__s07c_clean_timing_rf/fig_heldout_scores.png"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/manifest.json,194,text_hit,"      ""path"": ""reports/1781000790.531136.203130b0__s07c_clean_timing_rf/heldout_scores.csv"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/manifest.json,198,text_hit,"      ""path"": ""reports/1781000790.531136.203130b0__s07c_clean_timing_rf/input_sha256.csv"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/manifest.json,202,text_hit,"      ""path"": ""reports/1781000790.531136.203130b0__s07c_clean_timing_rf/label_counts_by_run.csv"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/manifest.json,206,text_hit,"      ""path"": ""reports/1781000790.531136.203130b0__s07c_clean_timing_rf/reproduction_s00_counts.csv"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/manifest.json,210,text_hit,"      ""path"": ""reports/1781000790.531136.203130b0__s07c_clean_timing_rf/result.json"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/manifest.json,214,text_hit,"      ""path"": ""reports/1781000790.531136.203130b0__s07c_clean_timing_rf/rf_cv_scan.csv"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/manifest.json,218,text_hit,"      ""path"": ""reports/1781000790.531136.203130b0__s07c_clean_timing_rf/run_heldout_folds.csv"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/manifest.json,222,text_hit,"      ""path"": ""reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/manifest.json,226,text_hit,"      ""path"": ""reports/1781000790.531136.203130b0__s07c_clean_timing_rf/scoreboard.csv"","
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781005862.2197.53fd45c8__p04c_amplitude_adaptive_template/result.json,243,text_hit,"      ""res68_abs_frac"": 0.5491063664,"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781010938.498.6bd050f4/REPORT.md,45,text_hit,Run splitting is strict: no source run appears in both train and held-out sets. Event ids are generated per split and have no overlap. A shuffled-label CNN gives held-out AP `0.471`. The source-run predictability sentinel has train-random-split accuracy `0.207`. The source-run sentinel does not flag strong run-identify
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,2,text_hit,"""""""S07c clean-timing RF vs q_template/downstream-span baseline."
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,57,text_hit,APP_A_DOC = {
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,58,text_hit,"    ""labelled_events"": 12147,"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,59,text_hit,"    ""clean"": 10636,"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,60,text_hit,"    ""violating"": 1511,"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,492,text_hit,"        (""traditional_span_q_template"", ""traditional_span_q_score"", ""Uses downstream span; overlaps weak-label definition""),"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,494,text_hit,"        (""rf_clean_timing"", ""rf_score"", ""RF excludes timing spans, pair residuals, run, and sample""),"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,538,text_hit,"    ax.set_title(""Run-held-out clean-timing scores"")"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,550,text_hit,    app_a_reproduction = {
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,551,text_hit,"        ""documented"": APP_A_DOC,"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,554,text_hit,"            labelled_counts[""labelled_events""] == APP_A_DOC[""labelled_events""]"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,555,text_hit,"            and labelled_counts[""clean""] == APP_A_DOC[""clean""]"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,556,text_hit,"            and labelled_counts[""violating""] == APP_A_DOC[""violating""]"
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,558,text_hit,"        ""note"": ""The ticket body has no numeric target; the documented App.A count in docs/07_ml_methods.md is not reproduced by raw HRDv CFD20 timing."","
