event_id,run,median_peak_sample,max_peak_sample,max_amplitude_adc,median_amplitude_adc,max_template_sse,max_baseline_absmax_adc,max_baseline_span_adc,max_late_charge_over_amp,mean_early_charge_over_amp,max_norm_peak_height,phase_atom,saturation_atom,q_template_atom,baseline_atom,delayed_peak_atom,anomaly_atom,run_family_atom,amplitude_atom,fold_threshold_amp95,fold_threshold_sse90,fold_threshold_baseline90,fold_threshold_late90
61:504573:596:115561,61,6.0,6,4351.0,3299.5,0.6656108737618733,91.0,120.0,5.969662146632958,0.006480677337867267,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:504604:624:115592,61,6.0,6,3001.0,2907.0,0.3979034228261381,422.5,432.0,3.7495700034399726,0.11054775206674738,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:504654:669:115642,61,8.0,8,3122.5,1767.5,0.0219742985720879,18.5,23.0,5.628983186549239,0.00368572262849844,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:504756:764:115744,61,6.0,6,2205.5,1867.5,7.767135317574392,2029.5,2973.0,0.17660394468374518,0.26314648800855794,1.0,central_phase_6,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:504776:783:115764,61,8.0,8,2903.0,2650.0,0.031177829266602335,22.0,29.0,5.549776093696177,0.001936015141616936,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:504801:803:115789,61,8.0,10,3242.5,3107.0,0.02041326858083371,9.5,14.0,6.197532767925983,-0.00040032124964287964,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:504815:815:115803,61,9.0,11,3089.0,2585.5,0.04875089837537779,27.5,32.0,5.949174490126254,0.0031016191598561022,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:504849:848:115837,61,6.0,6,5366.0,3103.5,0.2810901867925569,431.0,445.0,5.055348490495714,0.09311403572017773,1.0,central_phase_6,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:504903:894:115891,61,9.0,10,3495.0,2143.5,0.018237204766318616,10.0,16.0,7.108154506437768,0.00019321269428177,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:504920:909:115908,61,13.0,16,3046.0,1847.0,5.208250041195333,37.0,61.0,6.321076822061721,-0.0016823032581454699,1.0,late_phase_ge7,amp_bulk,q_template_sse_top10,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:504929:917:115917,61,4.0,6,3507.5,3014.5,1.8025491604562773,2222.5,2445.0,4.078831076265146,0.5652348266941134,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:504936:923:115924,61,9.0,10,3165.0,2021.5,0.03754365870783561,13.0,21.0,6.3826224328593995,0.001847461332295626,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:504943:929:115931,61,4.0,4,2782.5,2331.0,2.5422613040088025,2460.5,3163.0,2.1417789757412398,0.5205540460854529,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505002:984:115990,61,5.0,8,6734.0,3089.5,1.0733869257531032,1843.0,1869.0,4.325660825660826,0.27575968366716475,1.0,early_phase_le5,amp_top5_proxy,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505044:1024:116032,61,5.0,5,2610.5,2213.0,1.718742817060135,1360.5,1707.0,1.784524037540701,0.4402473518121764,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505068:1046:116056,61,9.0,9,3357.5,2162.5,0.0342676182979844,17.5,29.0,7.121816827997022,-0.0005675567630757458,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505087:1064:116075,61,6.0,6,3288.0,3233.5,0.19867531292696697,193.0,197.0,4.874130199474254,0.03708336536313516,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505088:1065:116076,61,5.0,7,3366.5,2937.0,0.9953800458300248,1316.0,1490.0,3.636863211050052,0.33804024784158376,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505164:1136:116152,61,9.0,9,5322.5,2795.0,0.03825738596352636,22.5,30.0,6.118271488961954,0.0018162445148037247,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505192:1163:116180,61,8.0,9,3681.0,2302.5,0.1149161486747465,6.0,11.0,6.4335778321108394,0.0009535878086633542,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505198:1168:116186,61,6.0,7,3342.5,1655.0,0.3611548804201717,248.0,257.0,4.874046372475692,0.08252060870239104,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505230:1194:116218,61,10.0,10,3198.0,2629.5,0.6514685140292833,223.0,409.0,6.737023139462164,-0.006800429730428842,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505287:1245:116275,61,9.0,9,4274.5,2368.0,0.03591809815752265,21.0,27.0,6.466136390221078,-0.004386047446445731,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505293:1251:116281,61,10.0,10,3032.0,2238.0,0.2283359562863777,16.0,32.0,7.104881266490765,0.0003298153034300792,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505299:1256:116287,61,9.0,10,3402.0,3007.5,0.09637906049037157,15.0,16.0,5.869782480893592,0.0026827347833112292,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505334:1286:116322,61,6.0,8,3596.5,2957.0,0.7228025019433532,1065.0,1131.0,4.636869178367857,0.22934819595239275,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505445:1388:116433,61,8.0,8,3216.5,2732.5,0.04403584386255695,10.5,17.0,6.169905176434012,-2.986980315924029e-05,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505488:1427:116476,61,7.0,7,3278.5,2026.5,0.08362737472810851,32.5,51.0,4.696812566722587,0.0032442230048090326,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505567:1501:116555,61,9.0,11,3028.0,1801.5,0.15772983883725275,23.5,37.0,6.177675033025099,0.0008700224704572636,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505616:1544:116604,61,8.0,10,3280.5,2915.5,0.08509352775592018,22.5,28.0,5.260631001371742,0.0025369120690010706,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505617:1545:116605,61,5.0,5,2613.0,1356.0,2.313608538363175,2408.0,3023.0,1.9184845005740527,0.5086542497455361,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505627:1555:116615,61,7.0,8,6515.5,2462.5,0.14042749585759207,30.0,44.0,4.786048653211572,0.005136960390184405,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505647:1574:116635,61,9.0,17,5598.5,4061.0,3.007856319283862,24.5,42.0,6.452351637527703,-0.0009547298174300261,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505806:1721:116794,61,9.0,14,3500.0,3212.5,4.777202853915355,107.5,110.0,5.13260700389105,0.012086271584097627,1.0,late_phase_ge7,amp_bulk,q_template_sse_top10,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505819:1734:116807,61,8.0,8,5833.0,1615.5,0.08667368925789183,16.5,23.0,5.225270015429453,0.002332265476113921,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505829:1742:116817,61,4.0,6,2038.5,1740.5,7.192203314911607,2038.5,3358.0,-0.5432347026716461,0.2411261044133944,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505837:1750:116825,61,10.0,11,3089.0,3019.0,0.017194509334047422,9.0,17.0,6.032696665587569,0.0005594538842409702,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505916:1823:116904,61,12.0,13,2766.0,2252.5,2.5656569203390607,13.5,17.0,6.388647866955893,0.0016328254734996786,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505930:1837:116918,61,17.0,17,4128.0,1632.0,6.084606091670665,27.0,28.0,2.489341085271318,0.007002697430399691,1.0,late_phase_ge7,amp_bulk,q_template_sse_top10,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:505972:1877:116960,61,8.0,10,4104.5,3005.5,0.05358299957483703,38.5,58.0,6.460104763064929,-0.0025455375914566706,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506019:1921:117007,61,6.0,9,3037.0,2669.5,0.3492931559641699,461.5,469.0,4.137965097135331,0.09241277871940941,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506050:1948:117038,61,8.0,8,5562.5,2780.0,0.0400391833708177,14.0,21.0,5.636044943820225,-3.677708284148782e-05,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506165:2055:117153,61,8.0,11,3168.5,2044.0,0.040177830931059144,13.5,16.0,5.93388038504024,0.0011411754065219035,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506209:2096:117197,61,9.0,9,3410.0,2804.5,0.10123187611762713,10.5,13.0,5.891495601173021,-0.0007643622657949862,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506216:2102:117204,61,5.0,6,5740.5,2385.5,1.3507357609696606,3368.5,3524.0,4.301977179688181,0.42567358034952646,1.0,early_phase_le5,amp_top5_proxy,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506343:2219:117331,61,5.0,5,2375.5,2051.5,3.0700252441142717,1625.5,2232.0,1.5332683402388496,0.46264334074655916,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506352:2228:117340,61,4.0,4,2241.5,1743.0,10.79628989822497,2669.5,4911.0,-1.800356903859023,0.0004075277867091794,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506360:2236:117348,61,7.0,10,3046.5,2667.5,0.015791239818269,57.5,84.0,5.136221893976694,0.004180655802247778,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506397:2271:117385,61,7.0,8,4161.5,3018.5,0.06721828467639085,23.0,31.0,6.0885498017541755,-0.0005836691920992824,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506399:2272:117387,61,8.0,8,4242.5,2591.5,0.0660895929976368,11.5,12.0,5.9442545668827345,-0.0012775788157090853,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506434:2306:117422,61,7.0,10,4244.5,3659.5,0.10350029840749794,21.5,35.0,6.337966780539522,-0.0005708564499152829,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506508:2378:117496,61,7.0,8,3326.5,2808.0,0.05223001400248843,25.5,31.0,5.540508041485045,0.0040315748612895184,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506549:2417:117537,61,8.0,8,3479.5,2844.0,0.030477389431835002,25.0,32.0,6.510274464721943,0.0013786459830320633,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506707:2563:117695,61,8.0,9,3205.0,2787.5,0.028090342932503776,7.0,11.0,6.196879875195008,0.0005229059584123636,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506708:2564:117696,61,8.0,9,4611.0,3410.5,0.04983834007769117,35.5,62.0,6.402732595966168,0.0029910730489748683,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506749:2603:117737,61,8.0,9,4148.0,3089.5,0.07904883671374738,10.0,16.0,6.510848601735776,0.0007733462793994133,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506774:2623:117762,61,6.0,7,4064.0,2792.0,0.3719250009889147,470.0,482.0,5.125492125984252,0.0874410521219861,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506790:2638:117778,61,7.0,7,2225.0,2144.5,0.08596104084550876,82.0,86.0,3.948704389212057,0.018638948575515703,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506820:2667:117808,61,8.0,8,5529.5,3075.5,0.05024104748938084,31.5,44.0,5.53856587394882,-0.001236256174510181,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506850:2694:117838,61,4.0,6,1566.0,1464.5,15.411588444656974,1632.5,3056.0,-2.4616858237547894,-0.10220966418602624,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506858:2702:117846,61,7.0,7,3520.5,2021.0,0.028294244920109856,20.5,31.0,6.09984377219145,-0.0005992440497538189,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506870:2714:117858,61,9.0,9,4438.5,2062.0,0.03217295208296159,11.5,16.0,6.536104539822012,-8.87107673304685e-06,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506890:2734:117878,61,9.0,10,2930.0,2810.5,0.025511523393100435,6.0,10.0,6.030421633161359,-0.0008234863226351581,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:506995:2832:117983,61,9.0,9,5429.0,2614.5,0.0484457378632229,18.5,26.0,5.8625897955424575,-0.0013605372673973412,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507006:2843:117994,61,7.0,7,4148.5,2578.0,0.144948447783935,128.5,158.0,5.581897071230565,0.025980901464008305,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507032:2868:118020,61,7.0,7,2739.0,2428.5,0.01639427253388674,72.5,89.0,4.093464768163563,0.00839245031617696,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507095:2927:118083,61,5.0,7,2423.5,1496.5,3.6699955389687027,2178.5,2897.0,0.7808953992160099,0.4326086956023946,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507103:2935:118091,61,8.0,9,3345.0,3052.0,0.07650575374430793,35.0,49.0,6.402092675635276,-0.0029875893686858897,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507188:3014:118176,61,6.0,6,3341.0,2668.5,0.31724400953814785,468.0,475.0,4.767734211313978,0.0874401358718772,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507211:3035:118199,61,9.0,11,2987.5,2261.0,0.02222314227558887,23.5,35.0,6.071129707112971,-0.00044708697452721925,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507216:3039:118204,61,9.0,9,3195.0,2378.0,0.12227564051050661,23.0,35.0,6.153051643192488,0.003732051836599358,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507218:3041:118206,61,8.0,8,3548.5,2804.5,0.035762324366296214,24.0,26.0,6.0167676483021,-0.0029545599803776274,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507262:3084:118250,61,8.0,8,4266.0,2514.5,0.09838207238644592,24.5,42.0,5.875058602906704,0.00043823876992894474,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507273:3095:118261,61,9.0,11,2833.5,2290.0,0.5315964813821001,491.0,754.0,6.077113110993471,0.043072140901827954,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507312:3128:118300,61,9.0,9,4174.5,2534.5,0.058560888146824974,23.0,29.0,6.492633848365074,0.003013962851123767,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507328:3144:118316,61,8.0,8,3558.5,3187.5,0.033447326758358514,12.5,19.0,6.56442321202754,-3.144375376331232e-05,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507341:3157:118329,61,8.0,9,4390.0,2759.5,0.03920064975797922,13.5,16.0,6.448291571753987,-0.0019287964388734022,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507511:3312:118499,61,5.0,5,3629.5,2111.5,4.148519215127245,3629.5,5356.0,1.803691968590715,0.4427797424081466,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507586:3379:118574,61,5.0,5,3362.0,2667.5,1.48158693036782,1486.0,1715.0,4.0107079119571685,0.4092260646765633,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507599:3391:118587,61,9.0,9,2674.0,1795.0,0.0185401528400981,17.0,30.0,5.53314121037464,-0.000841773528790704,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507665:3453:118653,61,8.0,8,3455.0,1740.5,0.09713220233611851,22.0,36.0,5.526772793053546,-0.002359712285779372,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507678:3466:118666,61,5.0,7,2746.0,2729.0,1.1303205645508836,1313.5,1502.0,2.995265841223598,0.3567261844296599,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507700:3487:118688,61,8.0,9,3751.0,2367.0,0.02704006293673264,16.0,27.0,6.65822447347374,-0.001178087029723888,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507731:3516:118719,61,5.0,5,2977.5,2711.0,1.3743934807769005,1080.0,1176.0,3.339882451721243,0.35584335383348314,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
61:507738:3523:118726,61,5.0,5,4914.5,2332.5,2.557429180752735,4540.5,5641.0,3.214060433411334,0.5406810035202508,1.0,early_phase_le5,amp_top5_proxy,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_high,4653.15,3.0491539216665347,1328.7000000000003,6.323043496973689
