event_id,run,eventno,evt,d_t_ns,abs_c_t_ns,has_curvature,n_downstream
61:511626:7189:122614,61,511626,7189,5.631201769289909,,False,2
61:511657:7218:122645,61,511657,7218,4.532355750665602,,False,2
61:511659:7220:122647,61,511659,7220,4.73601240452081,,False,2
61:511661:7222:122649,61,511661,7222,5.284154515928414,8.3205289737421,True,3
61:511672:7232:122660,61,511672,7232,5.213155622896807,5.54636976806799,True,3
61:511694:7252:122682,61,511694,7252,4.19506810471416,,False,2
61:511698:7256:122686,61,511698,7256,5.219949733289489,,False,2
61:511705:7263:122693,61,511705,7263,4.335772160103701,,False,2
61:511712:7269:122700,61,511712,7269,36.2375095290982,,False,2
61:511718:7275:122706,61,511718,7275,3.8142528735632197,,False,2
61:511739:7295:122727,61,511739,7295,6.13525837652341,1.2274818703423023,True,3
61:511758:7312:122746,61,511758,7312,4.006707350596514,,False,2
61:511805:7351:122793,61,511805,7351,3.079315024232642,3.31289091803049,True,3
61:511816:7362:122804,61,511816,7362,5.909919434772654,4.362313511711982,True,3
61:511820:7366:122808,61,511820,7366,5.24784311546901,7.183553548740413,True,3
61:511832:7377:122820,61,511832,7377,4.050023087578886,5.1905466858829925,True,3
61:511860:7400:122848,61,511860,7400,7.206763681766432,2.2572764336134554,True,3
61:511863:7402:122851,61,511863,7402,4.434981778164698,,False,2
61:511883:7420:122871,61,511883,7420,3.7447818679499676,4.487589507955768,True,3
61:511895:7432:122883,61,511895,7432,4.3008965291759225,,False,2
61:511908:7443:122896,61,511908,7443,5.895362457793162,,False,2
61:511929:7461:122917,61,511929,7461,3.507495649765488,,False,2
61:511949:7480:122937,61,511949,7480,3.714627627506932,1.3858529686086065,True,3
61:511976:7507:122964,61,511976,7507,6.062757928717879,4.218194775821388,True,3
61:512018:7548:123006,61,512018,7548,3.1179135055539575,,False,2
61:512022:7552:123010,61,512022,7552,5.509577800050124,,False,2
61:512032:7560:123020,61,512032,7560,5.804919453306553,8.226352777135084,True,3
61:512034:7562:123022,61,512034,7562,3.2608963783279457,,False,2
61:512041:7568:123029,61,512041,7568,3.905876951331493,,False,2
61:512056:7582:123044,61,512056,7582,5.237100290697676,,False,2
61:512065:7591:123053,61,512065,7591,3.4880852067079076,4.0064371829965,True,3
61:512067:7593:123055,61,512067,7593,4.387540700378764,,False,2
61:512086:7610:123074,61,512086,7610,5.148949613930945,,False,2
61:512095:7618:123083,61,512095,7618,5.039277570215688,3.4336663058117836,True,3
61:512118:7638:123106,61,512118,7638,5.8821682326837035,,False,2
61:512147:7667:123135,61,512147,7667,5.785882352941172,,False,2
61:512158:7678:123146,61,512158,7678,4.83987367348373,6.9364236028059665,True,3
61:512177:7694:123165,61,512177,7694,3.705061455331844,,False,2
61:512271:7816:123259,61,512271,7816,5.587426936948141,,False,2
61:512292:7835:123280,61,512292,7835,4.526018836198929,,False,2
61:512323:7864:123311,61,512323,7864,4.263722882832447,,False,2
61:512346:7886:123334,61,512346,7886,4.851639203970812,3.7142672278891595,True,3
61:512348:7888:123336,61,512348,7888,7.211845658043721,4.430823896579277,True,3
61:512361:7900:123349,61,512361,7900,4.4881898397504685,,False,2
61:512375:7913:123363,61,512375,7913,4.8927260077206185,5.450208028054192,True,3
61:512384:7921:123372,61,512384,7921,3.874303124344614,,False,2
61:512427:7960:123415,61,512427,7960,6.497818318029502,10.12705697286701,True,3
61:512466:7998:123454,61,512466,7998,3.593290246768518,,False,2
61:512469:8001:123457,61,512469,8001,4.3134978735271545,5.012753719968245,True,3
61:512478:8010:123466,61,512478,8010,4.626486188110491,,False,2
61:512487:8019:123475,61,512487,8019,4.99138097537422,,False,2
61:512537:8065:123525,61,512537,8065,4.8306169806169805,,False,2
61:512548:8076:123536,61,512548,8076,6.839664782068255,,False,2
61:512558:8086:123546,61,512558,8086,4.539925578126287,,False,2
61:512563:8090:123551,61,512563,8090,7.402350425619801,,False,2
61:512564:8091:123552,61,512564,8091,5.177777777777777,5.859622259000609,True,3
61:512570:8096:123558,61,512570,8096,3.136021147482463,0.9654780154692126,True,3
61:512571:8097:123559,61,512571,8097,3.590644308749596,,False,2
61:512579:8105:123567,61,512579,8105,4.142727571524986,,False,2
61:512603:8129:123591,61,512603,8129,3.494626425084249,,False,2
61:512655:8178:123643,61,512655,8178,3.125692896736954,4.254425904963398,True,3
61:512663:8186:123651,61,512663,8186,3.2485366310437485,,False,2
61:512665:8188:123653,61,512665,8188,3.937198617186503,,False,2
61:512723:8241:123711,61,512723,8241,6.778912619638426,5.227652700025935,True,3
61:512728:8246:123716,61,512728,8246,5.545553330883379,,False,2
61:512730:8248:123718,61,512730,8248,6.5094719387622035,,False,2
61:512740:8257:123728,61,512740,8257,6.726086018621622,8.850765141567294,True,3
61:512749:8265:123737,61,512749,8265,4.544179290309202,5.499738452782836,True,3
61:512757:8273:123745,61,512757,8273,4.083149616179995,,False,2
61:512765:8280:123753,61,512765,8280,6.777240553436876,7.474386861589437,True,3
61:512769:8284:123757,61,512769,8284,5.273241756123355,,False,2
61:512785:8300:123773,61,512785,8300,3.9266367224717627,5.875597123006166,True,3
61:512795:8309:123783,61,512795,8309,4.740323955669226,,False,2
61:512805:8319:123793,61,512805,8319,6.278968008255944,,False,2
61:512818:8331:123806,61,512818,8331,3.495581619537262,,False,2
61:512828:8341:123816,61,512828,8341,5.503848784174998,8.1081417350483,True,3
61:512845:8358:123833,61,512845,8358,4.413795941885823,,False,2
61:512929:8436:123917,61,512929,8436,6.152987122680507,7.364703466887448,True,3
61:512989:8489:123977,61,512989,8489,8.701639974463347,,False,2
61:513001:8501:123989,61,513001,8501,4.914499614278704,,False,2
61:513034:8533:124022,61,513034,8533,3.297800979438591,,False,2
61:513090:8586:124078,61,513090,8586,4.381327421849541,7.632553339056571,True,3
61:513102:8597:124090,61,513102,8597,5.868393261252201,,False,2
61:513105:8600:124093,61,513105,8600,6.7984973437487355,,False,2
61:513131:8626:124119,61,513131,8626,5.107058832247141,,False,2
61:513143:8638:124131,61,513143,8638,4.184716368657973,0.8837757410712328,True,3
61:513150:8644:124138,61,513150,8644,3.7871208604147313,1.2322819305757946,True,3
61:513176:8667:124164,61,513176,8667,4.160730645900145,0.7106462290342961,True,3
61:513229:8718:124217,61,513229,8718,3.7196303008881486,,False,2
61:513238:8727:124226,61,513238,8727,3.4661775633691505,,False,2
61:513409:8879:124397,61,513409,8879,3.917813051146382,,False,2
61:513426:8896:124414,61,513426,8896,3.047017524116754,,False,2
61:513428:8898:124416,61,513428,8898,4.7552375763031804,,False,2
61:513458:8927:124446,61,513458,8927,5.751679340368291,6.289892171444301,True,3
61:513462:8931:124450,61,513462,8931,4.4659229713223425,5.206087211165126,True,3
61:513467:8935:124455,61,513467,8935,4.8659266265841765,,False,2
61:513485:8952:124473,61,513485,8952,4.375448671064664,,False,2
61:513491:8958:124479,61,513491,8958,4.181104986140959,,False,2
61:513627:9077:124615,61,513627,9077,3.8593066770438114,,False,2
61:513652:9100:124640,61,513652,9100,4.911792590089455,,False,2
61:513662:9110:124650,61,513662,9110,4.7963331587218505,,False,2
61:513682:9127:124670,61,513682,9127,41.17123128096997,,False,2
61:513720:9161:124708,61,513720,9161,6.399551667425001,3.492407910985392,True,3
61:513746:9185:124734,61,513746,9185,5.373244855650412,,False,2
61:513756:9195:124744,61,513756,9195,3.374085573646351,,False,2
61:513769:9207:124757,61,513769,9207,5.555414927823762,,False,2
61:513773:9211:124761,61,513773,9211,3.9493824325014053,,False,2
61:513799:9235:124787,61,513799,9235,4.866592540478308,,False,2
61:513837:9272:124825,61,513837,9272,4.324213797897997,4.424020462903009,True,3
61:513873:9306:124861,61,513873,9306,4.763013639688481,,False,2
61:513882:9315:124870,61,513882,9315,4.595835515405433,4.03565851773093,True,3
61:513899:9331:124887,61,513899,9331,5.359388604557331,,False,2
61:513998:9424:124986,61,513998,9424,3.110726335068449,,False,2
61:514004:9430:124992,61,514004,9430,5.988305145735872,,False,2
61:514014:9440:125002,61,514014,9440,5.88223520147001,6.544571351579798,True,3
61:514058:9481:125046,61,514058,9481,5.123015887072491,,False,2
61:514060:9483:125048,61,514060,9483,3.4281489158163225,,False,2
61:514066:9489:125054,61,514066,9489,5.099528734653028,,False,2
61:514071:9494:125059,61,514071,9494,4.647857162917404,,False,2
61:514100:9521:125088,61,514100,9521,6.161502830674209,1.1020299543555865,True,3
61:514111:9530:125099,61,514111,9530,3.8642649898862302,2.9789314803744347,True,3
61:514121:9540:125109,61,514121,9540,5.284964556647182,6.511439124823582,True,3
61:514132:9550:125120,61,514132,9550,4.468524251805981,,False,2
61:514185:9599:125173,61,514185,9599,7.333819036427727,,False,2
61:514247:9656:125235,61,514247,9656,4.733833812896769,,False,2
61:514288:9697:125276,61,514288,9697,14.278093026464028,3.2729655784341034,True,3
61:514306:9712:125294,61,514306,9712,4.570139660584836,,False,2
61:514321:9726:125309,61,514321,9726,3.9831061651713817,,False,2
61:514328:9733:125316,61,514328,9733,4.519586809098001,2.5212048612297338,True,3
61:514376:9775:125364,61,514376,9775,7.1713237862382115,,False,2
61:514381:9780:125369,61,514381,9780,5.949176443612181,,False,2
61:514420:9818:125408,61,514420,9818,4.904142897222485,5.374459591560473,True,3
61:514436:9833:125424,61,514436,9833,4.300725196431465,4.581994787580079,True,3
61:514448:9842:125436,61,514448,9842,7.898903173604239,,False,2
61:514459:9852:125447,61,514459,9852,6.435583857064444,,False,2
61:514478:9870:125466,61,514478,9870,5.310658214866294,,False,2
61:514503:9893:125491,61,514503,9893,6.207197231833902,,False,2
61:514505:9895:125493,61,514505,9895,3.4238705486613696,,False,2
61:514508:9897:125496,61,514508,9897,4.5607113141002955,,False,2
61:514520:9907:125508,61,514520,9907,3.9463883572751683,2.983237402719581,True,3
61:514533:9919:125521,61,514533,9919,4.5141573126359305,,False,2
61:514548:9934:125536,61,514548,9934,3.1707711358679944,,False,2
61:514591:9974:125579,61,514591,9974,5.299673299673302,7.265241065241064,True,3
61:514596:9979:125584,61,514596,9979,5.595141640253573,6.045216106153333,True,3
61:514629:10008:125617,61,514629,10008,3.064891690907757,2.2194140533020743,True,3
61:514630:10009:125618,61,514630,10009,5.353651330535072,6.080744858174555,True,3
61:514638:10016:125626,61,514638,10016,7.322701446280995,,False,2
61:514670:10046:125658,61,514670,10046,5.031522844142643,6.4145842808075955,True,3
61:514681:10057:125669,61,514681,10057,5.704103024857744,9.545954042549404,True,3
61:514699:10075:125687,61,514699,10075,5.371432636221371,4.641270459646037,True,3
61:514739:10115:125727,61,514739,10115,3.1914366090337225,,False,2
61:514778:10153:125766,61,514778,10153,5.570884897615727,,False,2
61:514825:10197:125813,61,514825,10197,4.958361781163298,4.900270697469189,True,3
61:514834:10205:125822,61,514834,10205,4.6768334390428805,7.094975535893397,True,3
61:514915:10308:125903,61,514915,10308,6.061743321195472,,False,2
61:514936:10328:125924,61,514936,10328,4.85938174880998,,False,2
61:514938:10330:125926,61,514938,10330,3.7216190578317594,,False,2
61:514942:10334:125930,61,514942,10334,6.010064250493908,,False,2
61:514958:10349:125946,61,514958,10349,6.121004850143009,3.432167951747303,True,3
61:514984:10373:125972,61,514984,10373,6.002477804681199,,False,2
61:514995:10384:125983,61,514995,10384,4.23003544956493,,False,2
61:515009:10397:125997,61,515009,10397,4.116524415231879,,False,2
61:515080:10459:126068,61,515080,10459,6.126708749737496,4.117491314951245,True,3
61:515081:10459:126069,61,515081,10459,6.612344779910288,,False,2
61:515083:10461:126071,61,515083,10461,4.850022996413081,3.5244363786381356,True,3
61:515104:10481:126092,61,515104,10481,3.030322145718081,,False,2
61:515106:10483:126094,61,515106,10483,5.702220998208901,,False,2
61:515155:10531:126143,61,515155,10531,5.720409180834125,,False,2
61:515161:10537:126149,61,515161,10537,5.482621191799197,7.795862483866635,True,3
61:515171:10547:126159,61,515171,10547,4.070521106029879,,False,2
61:515202:10577:126190,61,515202,10577,4.484161184789109,3.4628115225203047,True,3
61:515240:10613:126228,61,515240,10613,6.281254151720475,4.095557442482416,True,3
61:515243:10615:126231,61,515243,10615,3.35427590608559,,False,2
61:515249:10621:126237,61,515249,10621,6.886448980807302,2.6393640202123834,True,3
61:515261:10632:126249,61,515261,10632,5.22511649736834,6.396719564824842,True,3
61:515264:10635:126252,61,515264,10635,7.374038942594268,3.027831341367232,True,3
61:515274:10644:126262,61,515274,10644,5.42200880379621,,False,2
61:515275:10644:126263,61,515275,10644,8.910455642533499,,False,2
61:515278:10647:126266,61,515278,10647,6.133483833640369,8.293226189110158,True,3
61:515320:10685:126308,61,515320,10685,3.1345085356367974,,False,2
61:515343:10708:126331,61,515343,10708,5.09571633531462,6.135121486361719,True,3
61:515403:10767:126391,61,515403,10767,4.80455239467377,,False,2
61:515410:10773:126398,61,515410,10773,8.590136523926837,3.7552731344323647,True,3
61:515416:10779:126404,61,515416,10779,3.787881243399795,,False,2
61:515419:10782:126407,61,515419,10782,3.464019196417425,,False,2
61:515463:10825:126451,61,515463,10825,4.866354165292876,,False,2
61:515470:10832:126458,61,515470,10832,5.833454383754535,7.88317853044358,True,3
61:515471:10833:126459,61,515471,10833,3.965859963732875,,False,2
61:515472:10834:126460,61,515472,10834,5.550606786561843,7.185398466120532,True,3
61:515474:10836:126462,61,515474,10836,4.821549008451413,,False,2
61:515476:10838:126464,61,515476,10838,4.509007337653614,,False,2
61:515482:10844:126470,61,515482,10844,4.542155388471173,6.531314500693753,True,3
61:515521:10883:126509,61,515521,10883,3.955228127186473,4.813545404986847,True,3
61:515527:10889:126515,61,515527,10889,6.026359389429075,4.344895761478583,True,3
61:515542:10903:126530,61,515542,10903,4.994925519725001,5.89958417178233,True,3
61:515562:10923:126550,61,515562,10923,7.199915882579717,2.8969572422952297,True,3
61:515571:10932:126559,61,515571,10932,4.838468770656355,,False,2
61:515593:10951:126581,61,515593,10951,7.916108915870396,,False,2
61:515610:10966:126598,61,515610,10966,4.875267730491906,7.755628643954296,True,3
61:515616:10972:126604,61,515616,10972,4.064149304330506,,False,2
61:515626:10981:126614,61,515626,10981,4.529509856084303,,False,2
61:515681:11028:126669,61,515681,11028,4.970292618118307,,False,2
61:515700:11046:126688,61,515700,11046,4.321285197416977,3.7871103796187597,True,3
61:515732:11074:126720,61,515732,11074,5.475675353330558,,False,2
61:515750:11091:126738,61,515750,11091,3.738401843126372,,False,2
61:515758:11098:126746,61,515758,11098,6.443214646699971,4.232601443225562,True,3
61:515767:11106:126755,61,515767,11106,3.357875699511979,,False,2
61:515784:11123:126772,61,515784,11123,3.2975866179913496,,False,2
61:515803:11141:126791,61,515803,11141,5.73709525524194,,False,2
61:515841:11173:126829,61,515841,11173,7.927953996044252,11.499341421404282,True,3
61:515856:11187:126844,61,515856,11187,6.356087585415729,7.282810170125671,True,3
61:515899:11224:126887,61,515899,11224,3.9098478571966595,,False,2
61:515910:11234:126898,61,515910,11234,5.267919656698183,,False,2
61:515932:11254:126920,61,515932,11254,5.6232112252600714,5.742370130809412,True,3
61:515933:11255:126921,61,515933,11255,6.260431398743442,2.0975703878297836,True,3
61:515965:11287:126953,61,515965,11287,5.24121714407827,,False,2
61:515997:11317:126985,61,515997,11317,7.0274462697992135,5.867722715232787,True,3
61:516022:11341:127010,61,516022,11341,4.451685155035818,6.080463660748521,True,3
61:516029:11347:127017,61,516029,11347,11.059237155434758,,False,2
61:516030:11348:127018,61,516030,11348,4.536358682043804,,False,2
61:516044:11361:127032,61,516044,11361,6.022280436222047,,False,2
61:516045:11362:127033,61,516045,11362,3.910327199632718,4.372463717609804,True,3
61:516064:11379:127052,61,516064,11379,5.312176033573408,,False,2
61:516071:11386:127059,61,516071,11386,5.348940023436668,5.682545214800314,True,3
61:516090:11404:127078,61,516090,11404,3.6256282335550623,,False,2
61:516093:11407:127081,61,516093,11407,4.427439465851499,,False,2
61:516097:11411:127085,61,516097,11411,3.1406487350808163,5.589705272307917,True,3
61:516118:11429:127106,61,516118,11429,3.3508042380715395,,False,2
61:516126:11436:127114,61,516126,11436,4.742242204496016,3.2282615139380013,True,3
61:516131:11439:127119,61,516131,11439,3.913255572460095,,False,2
61:516154:11461:127142,61,516154,11461,3.0103320907830913,,False,2
61:516178:11483:127166,61,516178,11483,4.807572633226869,6.916442947659888,True,3
61:516194:11499:127182,61,516194,11499,4.369059321841952,6.831899264524466,True,3
61:516210:11514:127198,61,516210,11514,5.654690878466287,,False,2
61:516215:11519:127203,61,516215,11519,3.0698703656450164,3.917542342424973,True,3
61:516231:11533:127219,61,516231,11533,5.0918014575850705,4.796677987439857,True,3
61:516270:11571:127258,61,516270,11571,5.3456846593662135,7.978853799962096,True,3
61:516271:11572:127259,61,516271,11572,3.269929646147574,2.4206596277111885,True,3
61:516283:11582:127271,61,516283,11582,4.765400066700735,,False,2
61:516295:11594:127283,61,516295,11594,6.262515283842788,,False,2
61:516306:11604:127294,61,516306,11604,3.8926282051282044,,False,2
61:516311:11609:127299,61,516311,11609,4.689807555238772,,False,2
61:516322:11619:127310,61,516322,11619,3.389242471024531,,False,2
61:516331:11626:127319,61,516331,11626,5.20143591221246,8.359523358975345,True,3
61:516350:11644:127338,61,516350,11644,4.0433761569277635,,False,2
61:516357:11650:127345,61,516357,11650,3.7680316521832324,,False,2
61:516379:11671:127367,61,516379,11671,4.034164217824525,,False,2
61:516394:11684:127382,61,516394,11684,5.148568069202987,,False,2
61:516422:11711:127410,61,516422,11711,3.8663197358849573,4.9150801542105995,True,3
61:516425:11714:127413,61,516425,11714,5.187983793682577,,False,2
61:516426:11715:127414,61,516426,11715,4.891850930822869,4.754531681515118,True,3
61:516435:11724:127423,61,516435,11724,6.2522891915386865,,False,2
61:516447:11736:127435,61,516447,11736,3.1777226944919192,3.315543235511843,True,3
61:516468:11756:127456,61,516468,11756,5.269488279960385,7.258134311661308,True,3
61:516511:11795:127499,61,516511,11795,6.38280993898713,,False,2
61:516534:11814:127522,61,516534,11814,4.037225567392305,,False,2
61:516563:11841:127551,61,516563,11841,5.853133164240717,,False,2
61:516564:11842:127552,61,516564,11842,5.3229889750918815,4.73504649513314,True,3
61:516569:11847:127557,61,516569,11847,4.256823554695892,,False,2
61:516574:11852:127562,61,516574,11852,4.362810798316964,,False,2
61:516585:11862:127573,61,516585,11862,5.001453131222412,,False,2
61:516612:11886:127600,61,516612,11886,4.506693440428386,5.7981164423777045,True,3
61:516624:11897:127612,61,516624,11897,6.908063732213051,,False,2
61:516628:11901:127616,61,516628,11901,6.395719504102502,4.375303440001957,True,3
61:516632:11905:127620,61,516632,11905,6.375978756008983,1.854267712796407,True,3
61:516684:11953:127672,61,516684,11953,3.209030506650201,5.794431689129823,True,3
61:516691:11960:127679,61,516691,11960,5.816370992841584,,False,2
61:516752:12017:127740,61,516752,12017,7.963194239472642,,False,2
61:516762:12025:127750,61,516762,12025,4.682567718916147,1.5351943832215227,True,3
61:516819:12078:127807,61,516819,12078,3.4558504230128975,,False,2
61:516837:12093:127825,61,516837,12093,4.786175615205352,,False,2
61:516871:12126:127859,61,516871,12126,5.461905179359377,2.8538981696307104,True,3
61:516889:12144:127877,61,516889,12144,4.333163187177789,2.3867280327134353,True,3
61:516908:12161:127896,61,516908,12161,5.300861935083084,5.3677476405275115,True,3
61:516935:12188:127923,61,516935,12188,4.622245535129984,,False,2
61:516953:12206:127941,61,516953,12206,4.158565237333036,,False,2
61:516956:12209:127944,61,516956,12209,6.1370324721687055,,False,2
61:516987:12238:127975,61,516987,12238,5.021234774894289,4.899247398974332,True,3
61:516990:12241:127978,61,516990,12241,4.714334869431639,,False,2
61:517015:12265:128003,61,517015,12265,5.158443352427014,6.652779691630599,True,3
61:517028:12278:128016,61,517028,12278,3.2468227424749116,,False,2
61:517046:12295:128034,61,517046,12295,5.404697155703346,,False,2
61:517048:12297:128036,61,517048,12297,4.545463409877623,,False,2
61:517075:12324:128063,61,517075,12324,5.88927477017365,,False,2
61:517125:12371:128113,61,517125,12371,5.034736699607421,,False,2
61:517171:12416:128159,61,517171,12416,7.379240162822256,10.059413451616507,True,3
61:517181:12426:128169,61,517181,12426,4.166105793794067,3.1840767619868657,True,3
61:517185:12429:128173,61,517185,12429,3.9615200265463884,3.702231365664524,True,3
61:517193:12435:128181,61,517193,12435,6.29239969404075,3.161198590956314,True,3
61:517196:12438:128184,61,517196,12438,6.127196989284386,6.546802864355492,True,3
61:517199:12441:128187,61,517199,12441,3.73090455944876,,False,2
61:517214:12454:128202,61,517214,12454,3.2523246976775297,2.919671636453053,True,3
61:517244:12482:128232,61,517244,12482,5.651773174157299,,False,2
61:517272:12508:128260,61,517272,12508,4.8442904290429,,False,2
61:517277:12513:128265,61,517277,12513,6.590180118678781,,False,2
61:517284:12520:128272,61,517284,12520,5.988278496715445,5.300515365249147,True,3
61:517307:12540:128295,61,517307,12540,5.415875169606508,,False,2
61:517314:12576:128302,61,517314,12576,45.99079960779683,,False,2
61:517320:12581:128308,61,517320,12581,6.651927437641717,11.28169040627867,True,3
61:517326:12587:128314,61,517326,12587,3.965721702705096,3.1059231378646217,True,3
61:517359:12617:128347,61,517359,12617,3.590352666860973,,False,2
61:517368:12626:128356,61,517368,12626,8.025126862006879,,False,2
61:517375:12633:128363,61,517375,12633,4.9876359143327775,5.153980221603007,True,3
61:517415:12670:128403,61,517415,12670,5.345354442086936,3.9053900927108387,True,3
61:517445:12698:128433,61,517445,12698,4.177384305835005,,False,2
61:517459:12710:128447,61,517459,12710,3.5791262239024633,,False,2
61:517481:12730:128469,61,517481,12730,10.433354654197629,,False,2
61:517487:12735:128475,61,517487,12735,7.40878913144978,,False,2
61:517504:12750:128492,61,517504,12750,5.020706854754398,,False,2
61:517517:12761:128505,61,517517,12761,3.0002097620008072,,False,2
61:517535:12777:128523,61,517535,12777,6.904749796771355,,False,2
61:517633:12868:128621,61,517633,12868,4.843584724225565,,False,2
61:517643:12877:128631,61,517643,12877,4.08772249955468,,False,2
61:517710:12938:128698,61,517710,12938,5.139641957282535,5.245814265048466,True,3
61:517775:12996:128763,61,517775,12996,3.031756402029984,,False,2
61:517788:13009:128776,61,517788,13009,7.57550553301931,,False,2
61:517794:13015:128782,61,517794,13015,6.201667635028798,,False,2
61:517805:13026:128793,61,517805,13026,6.229678589079363,5.314290229391169,True,3
61:517832:13051:128820,61,517832,13051,3.9600497159090935,3.935374391233765,True,3
61:517845:13063:128833,61,517845,13063,4.919939084639751,5.957915192196438,True,3
61:517848:13066:128836,61,517848,13066,5.314580000969414,5.390942634183688,True,3
61:517880:13095:128868,61,517880,13095,4.243707556146454,,False,2
61:517903:13116:128891,61,517903,13116,5.536366270646184,7.941084512859135,True,3
61:517950:13159:128938,61,517950,13159,7.302609947200715,,False,2
61:517964:13172:128952,61,517964,13172,5.712697566743827,6.720195249830596,True,3
61:517987:13195:128975,61,517987,13195,6.711873709143944,3.4880912297913653,True,3
61:518008:13213:128996,61,518008,13213,3.171612851753025,,False,2
61:518065:13262:129053,61,518065,13262,6.434099943214079,8.71743327654741,True,3
61:518089:13286:129077,61,518089,13286,5.354803398794807,,False,2
61:518098:13294:129086,61,518098,13294,3.052223997940615,,False,2
61:518117:13311:129105,61,518117,13311,6.646005381831685,7.8839636802498205,True,3
61:518148:13339:129136,61,518148,13339,4.734615799458176,,False,2
61:518161:13351:129149,61,518161,13351,4.5676238154836355,,False,2
61:518170:13360:129158,61,518170,13360,4.754422483759242,6.593912776480295,True,3
61:518177:13367:129165,61,518177,13367,5.019872672024462,,False,2
61:518180:13370:129168,61,518180,13370,3.61274968488965,,False,2
61:518202:13391:129190,61,518202,13391,5.423878995923623,4.553988372843868,True,3
61:518236:13422:129224,61,518236,13422,5.427186997678156,,False,2
61:518274:13459:129262,61,518274,13459,3.8576245383552816,5.302264993492116,True,3
61:518289:13473:129277,61,518289,13473,13.599270405836752,,False,2
61:518298:13482:129286,61,518298,13482,5.576710413608154,7.556143054837797,True,3
61:518303:13487:129291,61,518303,13487,6.030896218280084,2.9082666354735167,True,3
61:518322:13505:129310,61,518322,13505,4.927387411970905,,False,2
61:518324:13506:129312,61,518324,13506,3.5867297217843372,5.312838153166837,True,3
61:518349:13529:129337,61,518349,13529,4.7429516231028686,3.9121704183172596,True,3
61:518378:13556:129366,61,518378,13556,4.627864555693677,,False,2
61:518410:13588:129398,61,518410,13588,5.040837450712473,3.2253898567690555,True,3
61:518419:13596:129407,61,518419,13596,5.210049548977253,9.081478120405833,True,3
61:518421:13598:129409,61,518421,13598,3.919490594233494,,False,2
61:518457:13631:129445,61,518457,13631,4.356417114938559,4.375813777010407,True,3
61:518506:13675:129494,61,518506,13675,5.653298519032262,,False,2
61:518561:13723:129549,61,518561,13723,7.42966102465688,,False,2
61:518582:13744:129570,61,518582,13744,4.959896023581585,1.5873218043295552,True,3
61:518589:13751:129577,61,518589,13751,6.465642135535539,,False,2
61:518614:13775:129602,61,518614,13775,3.206169450587719,,False,2
61:518634:13795:129622,61,518634,13795,4.365022660623836,,False,2
61:518653:13813:129641,61,518653,13813,3.018475045975748,,False,2
61:518654:13814:129642,61,518654,13814,4.950057716436639,5.785628946386794,True,3
61:518663:13823:129651,61,518663,13823,4.84335260115607,2.0009283587318123,True,3
61:518665:13825:129653,61,518665,13825,3.9368258348387144,4.1711543841182674,True,3
61:518681:13841:129669,61,518681,13841,3.281064884970384,3.6903779885421883,True,3
61:518714:13871:129702,61,518714,13871,4.5935794770037575,,False,2
61:518723:13880:129711,61,518723,13880,5.711020886146336,1.420076207439969,True,3
61:518763:13919:129751,61,518763,13919,5.390795840104598,,False,2
61:518764:13920:129752,61,518764,13920,5.414691287888317,,False,2
61:518793:13948:129781,61,518793,13948,4.343031468116976,,False,2
61:518823:13977:129811,61,518823,13977,4.143244126131002,,False,2
61:518863:14015:129851,61,518863,14015,3.0351737141473336,4.601722595183851,True,3
61:518891:14042:129879,61,518891,14042,7.2338632559351765,,False,2
61:518895:14046:129883,61,518895,14046,3.8891156831876685,,False,2
61:518935:14084:129923,61,518935,14084,3.941912065883571,,False,2
61:518963:14110:129951,61,518963,14110,6.4703476078818625,9.314073887352826,True,3
61:519020:14163:130008,61,519020,14163,6.452252645675948,7.426709455426881,True,3
61:519046:14189:130034,61,519046,14189,6.314252274563302,,False,2
61:519059:14201:130047,61,519059,14201,3.4972067039106136,5.671517126020838,True,3
61:519075:14213:130063,61,519075,14213,4.359880791882489,,False,2
61:519101:14238:130089,61,519101,14238,4.031016359464061,,False,2
61:519109:14246:130097,61,519109,14246,4.744799143849022,5.518956021454173,True,3
61:519111:14248:130099,61,519111,14248,4.4521854322539625,4.708545791064573,True,3
61:519131:14267:130119,61,519131,14267,5.579641025641031,,False,2
61:519133:14268:130121,61,519133,14268,4.319975534613995,4.547184256100003,True,3
61:519136:14271:130124,61,519136,14271,6.671683237870681,,False,2
61:519157:14288:130145,61,519157,14288,4.889312977099237,5.475918023830971,True,3
61:519177:14308:130165,61,519177,14308,5.340965005187535,,False,2
61:519181:14312:130169,61,519181,14312,4.047647224570298,6.466311201769443,True,3
61:519210:14340:130198,61,519210,14340,6.619081439393945,8.530491308181922,True,3
61:519246:14375:130234,61,519246,14375,6.021960345850573,5.011569717807561,True,3
61:519254:14383:130242,61,519254,14383,6.5305689787203605,,False,2
61:519272:14399:130260,61,519272,14399,3.0499919415493686,,False,2
61:519279:14405:130267,61,519279,14405,5.007138015184395,6.239573360011988,True,3
61:519386:14504:130374,61,519386,14504,3.875530447697855,,False,2
61:519457:14572:130445,61,519457,14572,6.1356456854715375,,False,2
61:519473:14588:130461,61,519473,14588,6.833117588235652,5.392116537108365,True,3
61:519489:14604:130477,61,519489,14604,6.227519608287615,,False,2
61:519501:14616:130489,61,519501,14616,4.066351861845654,4.603638525971348,True,3
61:519516:14629:130504,61,519516,14629,4.77430374389229,,False,2
