sample,run,event,amp_left,amp_right,peak_left,peak_right,area_left,area_right,tail_left,tail_right,area_over_amp_left,area_over_amp_right,width_half_left,width_half_right,time_left_ns,time_right_ns,raw_residual_ns,period,historical_residual_ns
sample_iii_analysis,45,11228,2712.5,1708.5,7.0,7.0,20582.0,13199.0,0.3904382470119522,0.4205621638002879,7.587834101382488,7.725490196078431,8.0,8.0,38.69337979094077,41.584594222833566,2.8912144318927986,sample_iii,-1.1587816583995547
sample_iii_analysis,45,11316,2779.0,1492.5,7.0,7.0,21657.0,10637.0,0.3777531514060119,0.3733195449844881,7.793091039942425,7.126968174204355,8.0,7.0,37.4306784660767,40.36906854130053,2.938390075223829,sample_iii,-1.1187134987196359
sample_iii_analysis,45,11394,1760.0,2106.5,3.0,5.0,642.0,11379.0,-10.962616822429906,0.0087002372791985,0.3647727272727272,5.401851412295277,5.0,7.0,17.05847953216374,20.111636707663195,3.0531571754994538,sample_iii,-0.4429237947696514
sample_iii_analysis,45,11496,1663.0,2681.5,7.0,7.0,11949.0,19974.0,0.3291488827516947,0.3907579853809953,7.185207456404089,7.448815961215738,7.0,8.0,35.187279151943464,40.25918762088975,5.071908468946283,sample_iii,1.352775040044584
sample_iii_analysis,45,11497,2368.0,1775.5,7.0,8.0,17223.0,13766.0,0.3600998664576438,0.432442249019323,7.273226351351352,7.753308927062799,7.0,8.0,37.1502423263328,41.404316546762594,4.2540742204298,sample_iii,0.48758379195432155
sample_iii_analysis,45,11501,2571.0,2155.0,6.0,6.0,19598.0,16017.0,0.2866619042759465,0.3222825747643129,7.622714896927266,7.432482598607889,8.0,7.0,28.80212014134276,33.06233062330623,4.2602104819634725,sample_iii,0.22318821837372482
sample_iii_analysis,45,11553,3451.0,1689.0,5.0,7.0,30111.0,12452.0,0.3784995516588622,0.3740764535817539,8.725297015357867,7.372409709887507,8.0,7.0,32.069534472598704,39.81764705882353,7.748112586224828,sample_iii,3.005538287642999
sample_iii_analysis,45,11638,2313.5,1342.0,6.0,7.0,16369.0,9746.0,0.2303133972753375,0.2640057459470552,7.075426842446509,7.262295081967213,7.0,7.0,25.668909825033648,29.5483870967742,3.879477271740548,sample_iii,0.34116543253887954
sample_iii_analysis,45,11784,2632.5,1879.0,6.0,6.0,18980.0,14083.0,0.285827186512118,0.3369310516225236,7.209876543209877,7.494944119212347,7.0,7.0,30.98214285714285,34.265671641791045,3.2835287846481904,sample_iii,-0.7380944902633715
sample_iii_analysis,45,11793,1402.5,2614.0,7.0,7.0,10088.0,19340.0,0.3060071371927042,0.3924508790072389,7.192869875222816,7.398622800306044,7.0,8.0,34.14682539682539,40.79435483870967,6.647529441884281,sample_iii,2.957840944957404
sample_iii_analysis,45,11975,3029.0,1993.0,8.0,7.0,25438.0,14956.0,0.3230206777262363,0.319537309441027,8.398151205018157,7.504264927245359,8.0,7.0,28.983358547655065,32.303430079155675,3.3200715315006093,sample_iii,-1.0664266166758907
sample_iii_analysis,45,12000,2899.0,1543.5,6.0,8.0,22616.0,11198.0,0.3788910505836576,0.3980175031255581,7.801310796826492,7.254940071266602,8.0,7.0,39.16747967479675,41.8912,2.723720325203246,sample_iii,-1.464154513143285
sample_iii_analysis,45,12065,3258.5,1733.0,5.0,6.0,28888.0,13106.0,0.3504223206867903,0.3335876697695712,8.865428878318244,7.562608193883439,8.0,7.0,30.318098720292504,33.30294117647058,2.984842456178079,sample_iii,-1.5787260048389768
sample_iii_analysis,45,12144,2725.0,1250.5,7.0,5.0,19497.0,8454.0,0.1735651638713648,0.1577951265673054,7.154862385321101,6.760495801679328,7.0,7.0,21.495581237253568,23.120141342756185,1.624560105502617,sample_iii,-2.302297524944997
sample_iii_analysis,45,12146,1784.5,2604.0,6.0,6.0,12471.0,19203.0,0.2634912998155721,0.3271363849398531,6.988512188288036,7.374423963133641,7.0,7.0,30.6754270696452,33.642857142857146,2.9674300732119434,sample_iii,-0.7491820633393473
sample_iii_analysis,45,12489,3217.5,1773.0,9.0,7.0,26899.0,13174.0,0.385218781367337,0.4248519811750417,8.36021756021756,7.43034404963339,8.0,7.0,35.093283582089555,42.305135951661626,7.211852369572071,sample_iii,2.682451094791645
sample_iii_analysis,45,12556,1222.0,2117.5,6.0,7.0,8738.0,14330.0,0.2881666285191119,0.331751570132589,7.150572831423895,6.76741440377804,6.0,7.0,33.008,38.73150105708245,5.723501057082451,sample_iii,2.2831367852644533
sample_iii_analysis,45,12716,2258.0,1867.5,6.0,7.0,16477.0,14606.0,0.2991442616981246,0.3625222511296727,7.297165633303809,7.821151271753681,7.0,7.0,30.967592592592595,33.6741214057508,2.706528813158201,sample_iii,-1.0035065395473168
sample_iii_analysis,45,12728,2229.5,1610.0,6.0,7.0,16052.0,12055.0,0.3026414153999501,0.3843218581501452,7.199820587575689,7.487577639751553,7.0,7.0,33.30313588850174,37.95212765957447,4.64899177107273,sample_iii,1.0645992175375483
sample_iii_analysis,45,12797,1403.5,1520.5,3.0,4.0,-5410.0,3306.0,-10624.0,-1.058076225045372,-3.8546490915568223,2.174284774745149,7.0,5.0,16.581408450704224,18.668275030156817,2.086866579452593,sample_iii,-0.8841089203866765
sample_iii_analysis,45,12842,2644.5,1089.0,7.0,7.0,19748.0,8679.0,0.3669232327324286,0.4289664707915658,7.467574210625827,7.96969696969697,7.0,8.0,37.38414634146341,41.379464285714285,3.9953179442508713,sample_iii,0.22172356599723742
sample_iii_analysis,45,12925,2240.0,1537.0,7.0,7.0,16563.0,11033.0,0.3313409406508483,0.353666273905556,7.394196428571429,7.1782693558880935,7.0,7.0,34.20987654320988,38.105571847507335,3.895695304297455,sample_iii,0.3345602170678963
sample_iii_analysis,45,12954,1761.0,1130.0,5.0,5.0,7474.0,6490.0,-0.1527963607171528,0.0505392912172573,4.2441794434980125,5.743362831858407,6.0,7.0,19.733870967741936,21.09347442680776,1.3596034590658237,sample_iii,-1.4968104096220995
sample_iii_analysis,45,13046,2327.0,1984.5,7.0,7.0,16984.0,14266.0,0.3718205369759774,0.4090144399270994,7.298667812634293,7.188712522045855,7.0,7.0,37.72631578947368,42.71544715447155,4.989131364997867,sample_iii,1.1861271890705254
sample_iii_analysis,45,13191,2695.5,1678.5,7.0,7.0,20701.0,12152.0,0.3723008550311579,0.3950789993416722,7.679836764978668,7.239797438188859,7.0,8.0,36.1516339869281,41.955621301775146,5.803987314847042,sample_iii,1.777320271383097
sample_iii_analysis,45,13217,2375.5,1480.5,6.0,8.0,17669.0,11660.0,0.3202218574905201,0.3981132075471698,7.438013049884235,7.875717662951706,7.0,8.0,33.18676122931442,37.644067796610166,4.4573065672957455,sample_iii,0.7961568409131274
sample_iii_analysis,45,13277,2127.5,2121.5,6.0,7.0,14892.0,15799.0,0.2857238785925329,0.3602126716880815,6.999764982373678,7.447089323591798,7.0,7.0,31.86761229314421,35.547400611620795,3.679788318476586,sample_iii,-0.027639425469185852
sample_iii_analysis,45,13322,2471.0,1537.5,6.0,7.0,17980.0,10655.0,0.3438264738598443,0.3615204129516658,7.276406313233509,6.930081300813008,7.0,7.0,35.660526315789475,41.3767019667171,5.7161756509276245,sample_iii,1.942675842348919
sample_iii_analysis,45,13349,2479.0,1062.5,6.0,6.0,17750.0,7268.0,0.3037746478873239,0.2971931755641167,7.160145219846712,6.840470588235294,7.0,7.0,32.78083588175331,35.46478873239437,2.683952850641056,sample_iii,-0.8871586162289944
sample_iii_analysis,45,13489,2046.5,1404.5,7.0,8.0,14553.0,10195.0,0.3426784855356284,0.384600294261893,7.111165404348888,7.258810964756141,7.0,7.0,37.103448275862064,41.08289241622576,3.9794441403636895,sample_iii,0.659901045704764
sample_iii_analysis,45,13592,2115.0,1144.0,7.0,6.0,16151.0,8316.0,0.3323633211565847,0.3395863395863396,7.636406619385343,7.269230769230769,7.0,7.0,33.07692307692307,36.01146131805158,2.9345382411285077,sample_iii,-0.28559955188298103
sample_iii_analysis,45,13599,1385.5,1360.5,3.0,4.0,-6436.0,3653.0,-11006.0,-0.7161237339173282,-4.64525442078672,2.685042263873576,7.0,5.0,16.32520325203252,18.58498023715415,2.259776985121629,sample_iii,-0.5540378538850383
sample_iii_analysis,45,13602,2630.0,1565.5,7.0,7.0,19326.0,10786.0,0.3453378867846424,0.3579640274429816,7.34828897338403,6.889811561801341,7.0,7.0,36.03650586701434,41.39078751857355,5.354281651559212,sample_iii,1.420920855915405
sample_iii_analysis,45,13621,1289.0,1286.5,7.0,7.0,9374.0,9187.0,0.3279283123533177,0.3732448024382279,7.272304111714507,7.1410804508356005,7.0,7.0,35.3527851458886,41.26186291739894,5.909077771510347,sample_iii,3.2109678081924287
sample_iii_analysis,45,13707,2001.5,1286.5,7.0,7.0,14531.0,9793.0,0.3077558323584061,0.3597467578882875,7.260054958780914,7.612125923047027,7.0,7.0,32.47241867043847,36.11515151515151,3.642732844713038,sample_iii,0.43839156997456996
sample_iii_analysis,45,13732,1670.5,2497.5,7.0,8.0,11843.0,19042.0,0.3813223000928818,0.4218044323075307,7.089494163424124,7.624424424424425,7.0,8.0,41.20322580645161,42.12335692618807,0.9201311197364604,sample_iii,-2.7238688991859803
sample_iii_analysis,45,13788,2564.0,2270.0,6.0,6.0,19065.0,16257.0,0.2941515866771571,0.3191240696315433,7.435647425897036,7.161674008810572,8.0,7.0,30.804123711340207,34.11067193675889,3.306548225418684,sample_iii,-0.7507247830111616
sample_iii_analysis,45,13829,2905.5,1662.5,6.0,6.0,22611.0,12454.0,0.3101587722789792,0.3288100208768267,7.782137325761487,7.491127819548872,8.0,7.0,31.4364896073903,33.4472049689441,2.0107153615538,sample_iii,-2.2086808340174637
sample_iii_analysis,45,13855,2491.0,2294.5,7.0,8.0,18279.0,17187.0,0.350402100771377,0.4212486181416187,7.338016860698515,7.490520810634125,7.0,7.0,36.359882005899706,41.84480600750938,5.484924001609677,sample_iii,1.475729486920109
sample_iii_analysis,45,13936,1020.0,2042.5,7.0,7.0,6892.0,14872.0,0.3235635519442832,0.3959117805271651,6.756862745098039,7.281272949816401,7.0,8.0,38.25,41.76610978520287,3.5161097852028647,sample_iii,0.007359128855235042
sample_iii_analysis,45,13949,1219.0,2735.0,6.0,6.0,8505.0,21647.0,0.2626690182245738,0.3581558645539797,6.977030352748154,7.914808043875685,7.0,7.0,31.40928270042194,34.76399560922064,3.354712908798696,sample_iii,-0.47309184446641694
sample_iii_analysis,45,13977,3171.5,1820.5,8.0,7.0,27306.0,12739.0,0.3525232549622794,0.3274982337703116,8.609806085448525,6.997528151606701,8.0,7.0,31.78036363636364,35.93168880455408,4.151325168190439,sample_iii,-0.3408957809247255
sample_iii_analysis,45,14066,2630.5,1853.5,7.0,7.0,19699.0,13732.0,0.3452459515711457,0.3888727060879697,7.48869036304885,7.408686269220394,7.0,8.0,35.22906403940887,38.099773242630384,2.870709203221516,sample_iii,-1.1428165613386128
sample_iii_analysis,45,14112,3378.0,1958.0,6.0,7.0,29951.0,14752.0,0.4133751794597843,0.401437093275488,8.86648904677324,7.534218590398366,8.0,8.0,34.80477408354646,40.496607869742206,5.691833786195744,sample_iii,1.0003985955507346
sample_iii_analysis,45,14167,1966.5,1191.0,7.0,7.0,13926.0,8120.0,0.3691655895447364,0.3727832512315271,7.081617086193745,6.817800167926112,7.0,6.0,39.9400544959128,43.02553191489362,3.0854774189808154,sample_iii,-0.017850063776791103
sample_iii_analysis,45,14174,2590.5,1723.0,6.0,7.0,19112.0,12717.0,0.3242465466722478,0.3811433514193599,7.377726307662614,7.380731282646547,7.0,7.0,33.827510917030565,40.11961057023644,6.292099653205874,sample_iii,2.3488114716439057
sample_iii_analysis,45,14183,3219.0,2140.5,5.0,7.0,26556.0,15911.0,0.3343877089923181,0.3457356545785934,8.249767008387698,7.433309974305069,8.0,7.0,31.307496823379925,34.77593984962406,3.4684430262441346,sample_iii,-1.0977474769701097
sample_iii_analysis,45,14238,2693.0,1431.0,6.0,7.0,21201.0,10049.0,0.3243714919107589,0.3269977112150463,7.872632751578165,7.022361984626135,8.0,7.0,30.99170506912442,35.9646017699115,4.972896700787082,sample_iii,1.019449193113708
sample_iii_analysis,45,14288,2413.0,1872.0,6.0,7.0,17611.0,13435.0,0.3216739537788882,0.3671008559732043,7.298383754662246,7.176816239316239,7.0,7.0,33.8310502283105,39.64948453608248,5.818434307771973,sample_iii,1.9829282944528686
sample_iii_analysis,45,14428,2677.0,1650.5,6.0,7.0,19782.0,11915.0,0.3260539884743706,0.3566093159882501,7.389615240941352,7.2190245380187825,7.0,7.0,34.23887079261672,37.82914572864322,3.5902749360264963,sample_iii,-0.41177806618325263
sample_iii_analysis,45,14650,2020.5,2294.5,5.0,5.0,9772.0,14029.0,-0.0738845681539091,0.1219616508660631,4.836426627072507,6.11418609718893,6.0,7.0,19.99505562422744,21.53006475485661,1.5350091306291738,sample_iii,-2.1694853966412673
sample_iii_analysis,45,14888,3763.0,2179.5,5.0,7.0,33899.0,16316.0,0.3961473789787309,0.3462245648443245,9.00850385330853,7.486120669878413,9.0,7.0,30.565934065934066,34.672340425531914,4.106406359597848,sample_iii,-0.926952982089496
sample_iii_analysis,45,15135,3088.0,1557.5,6.0,8.0,25396.0,11651.0,0.3787998109938573,0.4025405544588447,8.224093264248705,7.480577849117175,8.0,8.0,35.59401709401709,41.05436573311367,5.46034863909658,sample_iii,1.0840344971045823
sample_iii_analysis,45,15273,2666.5,2068.0,6.0,7.0,19269.0,14269.0,0.2848097981213348,0.3354124325460789,7.226326645415338,6.899903288201161,8.0,7.0,31.1175917215428,37.232514177693766,6.114922456150964,sample_iii,2.021358333551362
sample_iii_analysis,45,15278,2013.0,1820.0,7.0,7.0,14827.0,13129.0,0.3609631078437985,0.3828166653972122,7.365623447590661,7.213736263736264,7.0,7.0,36.30769230769231,40.32786885245901,4.020176544766706,sample_iii,0.5120338429289788
sample_iii_analysis,45,15314,2953.5,1635.0,6.0,7.0,23575.0,11853.0,0.3172004241781548,0.3502910655530245,7.9820551887591,7.249541284403669,8.0,7.0,31.37509433962264,36.35964912280701,4.984554783184372,sample_iii,0.7249295179569302
sample_iii_analysis,45,15337,3146.0,1075.0,8.0,7.0,26233.0,7845.0,0.3221514885830824,0.3302740599107712,8.338525111252384,7.297674418604651,8.0,7.0,31.042811501597445,34.59537572254335,3.552564220945907,sample_iii,-0.791739074292682
sample_iii_analysis,45,15355,3326.0,1329.5,6.0,7.0,28475.0,9968.0,0.4173836698858648,0.3802166934189406,8.561334936861094,7.497555471981948,8.0,8.0,36.686956521739134,39.13868613138686,2.451729609647728,sample_iii,-2.1341505385614283
sample_iii_analysis,45,15463,3558.5,1776.0,5.0,7.0,30099.0,12790.0,0.358217880992724,0.3538702111024238,8.458339187860053,7.201576576576577,8.0,7.0,30.788297872340426,37.01851851851852,6.230220646178093,sample_iii,1.382263448767059
sample_iii_analysis,45,15784,3233.0,1456.5,5.0,6.0,27508.0,10687.0,0.2999127526537734,0.295873491157481,8.508506031549643,7.337452797802952,8.0,7.0,25.67472118959108,32.42394822006473,6.749227030473652,sample_iii,2.2431082863340253
sample_iii_analysis,45,15800,2508.5,1682.5,6.0,7.0,18500.0,11630.0,0.3174594594594594,0.3300085984522786,7.374925254135938,6.912332838038633,7.0,7.0,33.4390243902439,37.19626168224299,3.7572372919990897,sample_iii,-0.10029131159519977
sample_iii_analysis,45,15917,3521.0,2320.0,5.0,7.0,31690.0,17005.0,0.4053329125907226,0.3877094972067039,9.000284010224368,7.329741379310345,9.0,8.0,32.79182630906769,39.41558441558441,6.623758106516725,sample_iii,1.7940857828593622
sample_iii_analysis,45,16024,2951.0,1259.0,6.0,7.0,23801.0,9100.0,0.3580521826813999,0.3678021978021978,8.06540155879363,7.227958697378872,7.0,7.0,34.23010546500479,40.64737793851718,6.417272473512391,sample_iii,2.2444199835161314
sample_iii_analysis,45,16151,1646.5,1212.5,3.0,4.0,-3366.0,4668.0,-9611.0,-0.2851328191945158,-2.0443364713027634,3.849896907216495,7.0,6.0,16.48668171557562,19.18825561312608,2.7015738975504604,sample_iii,-0.13253786010987767
sample_iii_analysis,45,16154,3144.5,2083.5,12.0,10.0,24266.0,14021.0,0.7348965630923926,0.8022965551672492,7.716966131340436,6.729541636669066,8.0,7.0,68.26804123711341,73.4481897627965,5.180148525683094,sample_iii,0.6830120972667117
sample_iii_analysis,45,16253,3482.5,1783.0,5.0,7.0,31223.0,12984.0,0.4065592672068667,0.37969808995687,8.965685570710697,7.282108805384184,8.0,7.0,33.10692669804976,39.42162162162162,6.314694923571857,sample_iii,1.5374162967192646
sample_iii_analysis,45,16298,2901.5,1675.0,6.0,7.0,23664.0,12782.0,0.3195571331981068,0.3604287278986074,8.155781492331553,7.631044776119403,8.0,7.0,30.290993071593533,35.05639097744361,4.76539790585008,sample_iii,0.5472504409469972
sample_iii_analysis,45,16348,3550.0,1680.0,6.0,7.0,32041.0,12025.0,0.4432445928653912,0.3723076923076923,9.025633802816902,7.157738095238095,8.0,7.0,35.73921028466483,40.95567867036011,5.216468385695279,sample_iii,0.3797717428870442
sample_iii_analysis,45,16374,1095.5,2710.0,6.0,6.0,7300.0,20838.0,0.2327397260273972,0.342451290910836,6.663623916020082,7.68929889298893,7.0,7.0,29.98165137614679,33.47494553376906,3.4932941576222696,sample_iii,-0.4227545403102404
sample_iii_analysis,45,125,3584.5,1815.5,6.0,7.0,31323.0,13732.0,0.4374102097500239,0.4163996504515001,8.738457246477891,7.563756540897824,8.0,8.0,36.593236714975845,42.212365591397855,5.61912887642201,sample_iii,0.7459024919508863
sample_iii_analysis,45,181,2432.5,1859.5,6.0,7.0,18199.0,13519.0,0.314138139458212,0.3294622383312375,7.481603288797533,7.270233933853186,7.0,7.0,32.45865490628446,34.79344262295082,2.334787716666362,sample_iii,-1.512867553549036
sample_iii_analysis,45,200,3216.5,2243.0,5.0,6.0,26837.0,16329.0,0.3297686030480307,0.3325984444852716,8.343541116120006,7.279982166740972,8.0,7.0,31.03577926015767,34.79575596816976,3.7599767080120863,sample_iii,-0.8126433235395929
sample_iii_analysis,45,204,3563.0,1828.0,6.0,7.0,33808.0,13594.0,0.444391859914813,0.4017213476533764,9.488633174291328,7.436542669584245,8.0,8.0,33.7376311844078,41.28184281842819,7.544211634020392,sample_iii,2.690533813467887
sample_iii_analysis,45,211,2681.5,1885.0,6.0,7.0,20355.0,13336.0,0.3301400147383935,0.3863977204559088,7.590900615327242,7.074801061007958,7.0,7.0,33.60995024875622,41.15714285714286,7.547192608386638,sample_iii,3.482002687504604
sample_iii_analysis,45,270,1569.0,1690.5,7.0,8.0,10895.0,12604.0,0.389444699403396,0.4951602665820374,6.94391332058636,7.45578231292517,6.0,8.0,43.467511885895405,48.049751243781095,4.58223935788569,sample_iii,1.4121146751702796
sample_iii_analysis,45,396,1536.5,1916.0,7.0,7.0,11129.0,14238.0,0.3588821996585497,0.4179660064615816,7.243084933289944,7.431106471816284,7.0,7.0,38.107816711590296,42.559254327563245,4.451437615972949,sample_iii,1.1440707088525102
sample_iii_analysis,45,431,2323.0,1601.5,4.0,5.0,12380.0,9748.0,-0.0590468497576736,0.1175625769388592,5.329315540249677,6.0867936309709645,6.0,7.0,19.01208981001727,21.594630872483226,2.5825410624659533,sample_iii,-1.0801408687409229
sample_iii_analysis,45,448,3105.5,1192.0,8.0,7.0,26385.0,8739.0,0.361190070115596,0.3534729374070259,8.496216390275318,7.331375838926174,8.0,7.0,32.558292282430216,37.04885993485342,4.490567652423202,sample_iii,0.1653650293321718
sample_iii_analysis,45,686,3200.0,2480.5,8.0,7.0,27446.0,18383.0,0.3495955694818917,0.3604961105369091,8.576875,7.411005845595646,8.0,7.0,31.796875,36.19089574155653,4.394020741556531,sample_iii,-0.18364160118838413
sample_iii_analysis,45,703,1715.5,1757.5,7.0,7.0,12430.0,12484.0,0.2984714400643604,0.3239346363345082,7.245700961818712,7.103271692745377,7.0,7.0,32.31892697466468,35.44464609800363,3.1257191233389534,sample_iii,-0.16098623634913167
sample_iii_analysis,45,714,2330.5,2366.5,6.0,7.0,17210.0,17233.0,0.3067402672864613,0.3348807520454941,7.38468139884145,7.282062117050496,7.0,7.0,31.844282238442823,35.35483870967742,3.510556471234601,sample_iii,-0.40527891018763995
sample_iii_analysis,45,795,1948.5,1458.5,8.0,8.0,13693.0,10095.0,0.4294895201927992,0.4379395740465577,7.027457018219143,6.921494686321563,7.0,7.0,44.94668820678513,47.08312342569269,2.136435218907557,sample_iii,-1.1310991236835908
sample_iii_analysis,45,835,2632.5,1199.0,6.0,7.0,19442.0,8778.0,0.3183828824195042,0.3689906584643427,7.385375118708452,7.321100917431193,7.0,7.0,33.07385229540918,39.739495798319325,6.665643502910143,sample_iii,2.8584675555538865
sample_iii_analysis,45,890,2720.5,1558.0,7.0,7.0,20541.0,11665.0,0.3765639452801713,0.410972996142306,7.550450284874104,7.487163029525032,8.0,8.0,38.01633986928104,42.10248901903368,4.086149149752643,sample_iii,0.06828170840911696
sample_iii_analysis,45,901,3168.0,1549.0,9.0,8.0,26486.0,12063.0,0.3983613984746658,0.4320649921246787,8.360479797979798,7.78760490639122,8.0,8.0,36.83870967741936,42.012121212121215,5.173411534701856,sample_iii,0.7195195854919234
sample_iii_analysis,45,924,3481.0,2223.0,6.0,7.0,31808.0,16659.0,0.4192027162977867,0.4081277387598295,9.137604136742317,7.493927125506073,8.0,8.0,33.56884561891516,40.98601398601399,7.417168367098824,sample_iii,2.623781603065339
sample_iii_analysis,45,939,1963.0,1707.5,7.0,7.0,14583.0,12644.0,0.3827058904203524,0.3946535906358747,7.428935303107488,7.40497803806735,8.0,8.0,38.07407407407408,40.78947368421052,2.715399610136444,sample_iii,-0.7025127571532863
sample_iii_analysis,45,964,1422.0,2211.0,7.0,7.0,10931.0,16531.0,0.3533985911627481,0.3794083842477769,7.687060478199719,7.47670737222976,7.0,7.0,34.75255623721881,38.090729783037474,3.3381735458186625,sample_iii,-0.13070123731978356
sample_iii_analysis,45,1003,2063.0,1190.0,6.0,7.0,15344.0,8706.0,0.3048096976016684,0.3429818515966,7.43771206980126,7.315966386554622,7.0,7.0,32.06241872561768,37.10963455149502,5.047215825877338,sample_iii,1.8487259826741322
sample_iii_analysis,45,1021,2812.5,1130.0,6.0,7.0,20935.0,8463.0,0.3375686649152137,0.3874512584190003,7.443555555555555,7.489380530973452,7.0,7.0,35.63035495716034,40.58490566037736,4.954550703217016,sample_iii,0.9738796283074223
sample_iii_analysis,45,1095,3444.0,1347.0,5.0,6.0,30949.0,9926.0,0.3537432550324728,0.2969977835986299,8.986353077816492,7.368968077208612,8.0,7.0,28.531328320802007,31.99621212121212,3.4648838004101137,sample_iii,-1.2465110751611022
sample_iii_analysis,45,1227,1282.5,1897.0,6.0,7.0,9138.0,14147.0,0.2627489603852046,0.3400721000918922,7.125146198830409,7.4575645756457565,7.0,7.0,31.155172413793103,34.58974358974359,3.434571175950488,sample_iii,0.17068191744852612
sample_iii_analysis,45,1361,2090.0,1588.0,7.0,7.0,15450.0,11866.0,0.3339805825242718,0.3659194336760492,7.392344497607655,7.472292191435768,7.0,7.0,34.541547277936964,37.05489260143198,2.5133453234950167,sample_iii,-0.9428929189593447
sample_iii_analysis,45,1381,2015.0,2599.5,7.0,7.0,14148.0,20178.0,0.3231552162849873,0.3886906531866389,7.021339950372209,7.762261973456434,7.0,8.0,35.689922480620154,37.90445859872612,2.2145361181059613,sample_iii,-1.5891902959870592
sample_iii_analysis,45,1534,3108.5,2072.0,8.0,6.0,25406.0,14384.0,0.3183499960639219,0.3099276974416017,8.173073829821456,6.942084942084942,8.0,7.0,30.69119579500657,34.52173913043478,3.83054333542821,sample_iii,-0.6344495774538572
sample_iii_analysis,45,1703,2950.0,2010.5,6.0,7.0,23141.0,14357.0,0.3071604511473143,0.3288987950128857,7.844406779661017,7.141009699079831,8.0,7.0,31.533879374534624,35.3546218487395,3.8207424742048737,sample_iii,-0.4999049718242681
sample_iii_analysis,45,1711,1448.0,2079.0,4.0,5.0,4529.0,11579.0,-0.5398542724663281,0.0408498143190258,3.1277624309392267,5.569504569504569,6.0,7.0,18.64735516372796,20.72954764196343,2.0821924782354664,sample_iii,-1.3085754261916556
sample_iii_analysis,45,1860,1336.0,2061.0,6.0,7.0,8943.0,15394.0,0.2655708375265571,0.3878783941795505,6.693862275449102,7.469189713731199,6.0,8.0,33.802874743326484,38.751773049645394,4.94889830631891,sample_iii,1.5716902127315535
sample_iii_analysis,45,1978,3875.5,1861.5,5.0,7.0,35832.0,13619.0,0.427662424648359,0.3507599676921947,9.245774738743387,7.31614289551437,9.0,7.0,31.249302325581397,36.0703125,4.821010174418607,sample_iii,-0.3196709137779088
sample_iii_analysis,45,1996,1375.0,2450.0,7.0,7.0,9677.0,18968.0,0.3178671075746616,0.4289856600590468,7.0378181818181815,7.74204081632653,7.0,8.0,36.67519181585678,41.98103266596418,5.305840850107401,sample_iii,1.6971364538913747
sample_iii_analysis,45,2055,2263.5,1193.5,7.0,8.0,16071.0,8813.0,0.3342666915562193,0.4027005559968228,7.100066269052353,7.3841642228739,7.0,8.0,35.93723252496434,41.238297872340425,5.301065347376088,sample_iii,1.893379116402052
sample_iii_analysis,45,2137,2927.5,2001.0,6.0,7.0,23042.0,14357.0,0.3506206058501866,0.3766107125444034,7.870879590093937,7.174912543728136,7.0,7.0,34.26653883029722,39.85956416464892,5.593025334351694,sample_iii,1.293210244622685
sample_iii_analysis,45,2144,2818.5,1194.5,6.0,7.0,22431.0,8908.0,0.3428291204137131,0.3520431073192636,7.958488557743481,7.457513604018418,7.0,7.0,33.09848484848485,36.02416918429003,2.92568433580518,sample_iii,-1.0837779239971108
sample_iii_analysis,45,2191,3073.0,1437.0,8.0,7.0,25019.0,10557.0,0.3068867660577961,0.3116415648384958,8.141555483241133,7.346555323590814,8.0,7.0,29.84789644012945,33.93271028037383,4.084813840244383,sample_iii,-0.2553931488752106
sample_iii_analysis,45,2301,2307.0,2265.5,6.0,7.0,16624.0,17056.0,0.275565447545717,0.3477954971857411,7.205895101863892,7.528580887221364,7.0,7.0,30.15811088295688,34.107752956636006,3.949642073679126,sample_iii,0.07698031143311468
sample_iii_analysis,45,2318,2619.5,2215.5,6.0,7.0,19103.0,16352.0,0.2957650630790975,0.3494373776908023,7.292613094101928,7.380726698262244,8.0,7.0,31.667293233082702,35.239263803680984,3.5719705705982783,sample_iii,-0.5156867184672542
sample_iii_analysis,45,2361,2165.5,1408.0,4.0,5.0,8539.0,8062.0,-0.3202951165241831,0.0486231704291739,3.943200184714847,5.7258522727272725,6.0,7.0,18.704875962360997,20.68882175226586,1.9839457899048651,sample_iii,-1.4459753004347677
sample_iii_analysis,45,2600,2491.0,1217.5,6.0,7.0,17732.0,9340.0,0.3314910895556057,0.3826552462526766,7.118426334805299,7.671457905544147,7.0,8.0,35.61232349165597,38.41924398625429,2.806920494598323,sample_iii,-0.8552141068527206
sample_iii_analysis,45,2644,2892.5,2318.0,6.0,7.0,22562.0,16740.0,0.327098661466182,0.354778972520908,7.800172860847018,7.22174288179465,7.0,7.0,32.98230088495575,36.887043189368775,3.904742304413027,sample_iii,-0.41347541314018343
sample_iii_analysis,45,2652,3485.0,1698.5,6.0,8.0,30597.0,12318.0,0.4168709350589927,0.4111868809871732,8.779626972740315,7.252281424786577,8.0,7.0,34.99591836734694,42.11551155115512,7.119593183808178,sample_iii,2.344095160202656
sample_iii_analysis,45,2663,1259.5,1058.5,7.0,7.0,9173.0,7392.0,0.2920527635451869,0.3057359307359307,7.283048828900357,6.983467170524327,8.0,7.0,31.9808429118774,35.67977528089888,3.6989323690214846,sample_iii,1.3028439803248162
