method,heldout_run,target_pair,charge_bin,n_cal_excluding_run_and_pair,scale68,fallback_global,abstention_budget,abstention_cutoff_abs_pull_train
gradient_boosted_trees,62,B4-B6,"charge[14000,24000)",2800,1.3198360848656336,False,0.0,inf
gradient_boosted_trees,62,B4-B6,"charge[24000,40000)",2592,1.4439549676596273,False,0.0,inf
gradient_boosted_trees,62,B4-B6,"charge[4000,8000)",115,1.243302615975397,False,0.0,inf
gradient_boosted_trees,62,B4-B6,"charge[40000,80000)",15,1.2867153028788627,True,0.0,inf
gradient_boosted_trees,62,B4-B6,"charge[8000,14000)",473,1.1465193093612072,False,0.0,inf
gradient_boosted_trees,62,B4-B6,"charge[1000,4000)",31,1.4277010712190132,False,0.05,2.787658548388081
gradient_boosted_trees,62,B4-B6,"charge[14000,24000)",2800,1.3198360848656336,False,0.05,2.787658548388081
gradient_boosted_trees,62,B4-B6,"charge[24000,40000)",2592,1.4439549676596273,False,0.05,2.787658548388081
gradient_boosted_trees,62,B4-B6,"charge[4000,8000)",115,1.243302615975397,False,0.05,2.787658548388081
gradient_boosted_trees,62,B4-B6,"charge[40000,80000)",15,1.2867153028788627,True,0.05,2.787658548388081
gradient_boosted_trees,62,B4-B6,"charge[8000,14000)",473,1.1465193093612072,False,0.05,2.787658548388081
gradient_boosted_trees,62,B4-B8,"charge[1000,4000)",38,1.1901655490813159,False,0.0,inf
gradient_boosted_trees,62,B4-B8,"charge[14000,24000)",3295,1.363123529900168,False,0.0,inf
gradient_boosted_trees,62,B4-B8,"charge[24000,40000)",1612,1.4142529174500582,False,0.0,inf
gradient_boosted_trees,62,B4-B8,"charge[4000,8000)",165,1.1356582232781742,False,0.0,inf
gradient_boosted_trees,62,B4-B8,"charge[40000,80000)",9,1.2867153028788627,True,0.0,inf
gradient_boosted_trees,62,B4-B8,"charge[8000,14000)",907,1.1346029265790865,False,0.0,inf
gradient_boosted_trees,62,B4-B8,"charge[1000,4000)",38,1.1901655490813159,False,0.05,2.7123421064618984
gradient_boosted_trees,62,B4-B8,"charge[14000,24000)",3295,1.363123529900168,False,0.05,2.7123421064618984
gradient_boosted_trees,62,B4-B8,"charge[24000,40000)",1612,1.4142529174500582,False,0.05,2.7123421064618984
gradient_boosted_trees,62,B4-B8,"charge[4000,8000)",165,1.1356582232781742,False,0.05,2.7123421064618984
gradient_boosted_trees,62,B4-B8,"charge[40000,80000)",9,1.2867153028788627,True,0.05,2.7123421064618984
gradient_boosted_trees,62,B4-B8,"charge[8000,14000)",907,1.1346029265790865,False,0.05,2.7123421064618984
gradient_boosted_trees,62,B6-B8,"charge[1000,4000)",35,1.218967182378945,False,0.0,inf
gradient_boosted_trees,62,B6-B8,"charge[14000,24000)",3261,1.3880527864010765,False,0.0,inf
gradient_boosted_trees,62,B6-B8,"charge[24000,40000)",1604,1.494266628356207,False,0.0,inf
gradient_boosted_trees,62,B6-B8,"charge[4000,8000)",182,1.1325407950775463,False,0.0,inf
gradient_boosted_trees,62,B6-B8,"charge[40000,80000)",16,1.2867153028788627,True,0.0,inf
gradient_boosted_trees,62,B6-B8,"charge[8000,14000)",928,1.1507622926782024,False,0.0,inf
gradient_boosted_trees,62,B6-B8,"charge[1000,4000)",35,1.218967182378945,False,0.05,2.548337123582556
gradient_boosted_trees,62,B6-B8,"charge[14000,24000)",3261,1.3880527864010765,False,0.05,2.548337123582556
gradient_boosted_trees,62,B6-B8,"charge[24000,40000)",1604,1.494266628356207,False,0.05,2.548337123582556
gradient_boosted_trees,62,B6-B8,"charge[4000,8000)",182,1.1325407950775463,False,0.05,2.548337123582556
gradient_boosted_trees,62,B6-B8,"charge[40000,80000)",16,1.2867153028788627,True,0.05,2.548337123582556
gradient_boosted_trees,62,B6-B8,"charge[8000,14000)",928,1.1507622926782024,False,0.05,2.548337123582556
gradient_boosted_trees,63,B4-B6,"charge[1000,4000)",31,1.5677315174723538,False,0.0,inf
gradient_boosted_trees,63,B4-B6,"charge[14000,24000)",3188,1.2924710619276105,False,0.0,inf
gradient_boosted_trees,63,B4-B6,"charge[24000,40000)",3011,1.4090476158517415,False,0.0,inf
gradient_boosted_trees,63,B4-B6,"charge[4000,8000)",122,1.2524322840609279,False,0.0,inf
gradient_boosted_trees,63,B4-B6,"charge[8000,14000)",528,1.1784477506635997,False,0.0,inf
gradient_boosted_trees,63,B4-B6,"charge[1000,4000)",31,1.5677315174723538,False,0.05,2.7994364575982456
gradient_boosted_trees,63,B4-B6,"charge[14000,24000)",3188,1.2924710619276105,False,0.05,2.7994364575982456
gradient_boosted_trees,63,B4-B6,"charge[24000,40000)",3011,1.4090476158517415,False,0.05,2.7994364575982456
gradient_boosted_trees,63,B4-B6,"charge[4000,8000)",122,1.2524322840609279,False,0.05,2.7994364575982456
gradient_boosted_trees,63,B4-B6,"charge[8000,14000)",528,1.1784477506635997,False,0.05,2.7994364575982456
gradient_boosted_trees,63,B4-B8,"charge[1000,4000)",36,1.2355572196180502,False,0.0,inf
gradient_boosted_trees,63,B4-B8,"charge[14000,24000)",3808,1.3086786277052853,False,0.0,inf
gradient_boosted_trees,63,B4-B8,"charge[24000,40000)",1873,1.3972251287810507,False,0.0,inf
gradient_boosted_trees,63,B4-B8,"charge[4000,8000)",180,1.1155885218319685,False,0.0,inf
gradient_boosted_trees,63,B4-B8,"charge[40000,80000)",15,1.2867153028788627,True,0.0,inf
gradient_boosted_trees,63,B4-B8,"charge[8000,14000)",988,1.1598112401565288,False,0.0,inf
gradient_boosted_trees,63,B4-B8,"charge[1000,4000)",36,1.2355572196180502,False,0.05,2.707025195757575
gradient_boosted_trees,63,B4-B8,"charge[14000,24000)",3808,1.3086786277052853,False,0.05,2.707025195757575
gradient_boosted_trees,63,B4-B8,"charge[24000,40000)",1873,1.3972251287810507,False,0.05,2.707025195757575
gradient_boosted_trees,63,B4-B8,"charge[4000,8000)",180,1.1155885218319685,False,0.05,2.707025195757575
gradient_boosted_trees,63,B4-B8,"charge[40000,80000)",15,1.2867153028788627,True,0.05,2.707025195757575
gradient_boosted_trees,63,B4-B8,"charge[8000,14000)",988,1.1598112401565288,False,0.05,2.707025195757575
gradient_boosted_trees,63,B6-B8,"charge[1000,4000)",33,1.2666575803023432,False,0.0,inf
gradient_boosted_trees,63,B6-B8,"charge[14000,24000)",3794,1.312723951651679,False,0.0,inf
gradient_boosted_trees,63,B6-B8,"charge[24000,40000)",1840,1.4161701784113523,False,0.0,inf
gradient_boosted_trees,63,B6-B8,"charge[4000,8000)",200,1.1124423133472594,False,0.0,inf
gradient_boosted_trees,63,B6-B8,"charge[8000,14000)",1012,1.1604398977517272,False,0.0,inf
gradient_boosted_trees,63,B6-B8,"charge[1000,4000)",33,1.2666575803023432,False,0.05,2.4948993964656174
gradient_boosted_trees,63,B6-B8,"charge[14000,24000)",3794,1.312723951651679,False,0.05,2.4948993964656174
gradient_boosted_trees,63,B6-B8,"charge[24000,40000)",1840,1.4161701784113523,False,0.05,2.4948993964656174
gradient_boosted_trees,63,B6-B8,"charge[4000,8000)",200,1.1124423133472594,False,0.05,2.4948993964656174
gradient_boosted_trees,63,B6-B8,"charge[8000,14000)",1012,1.1604398977517272,False,0.05,2.4948993964656174
gradient_boosted_trees,65,B4-B6,"charge[1000,4000)",31,1.5164872137335643,False,0.0,inf
gradient_boosted_trees,65,B4-B6,"charge[14000,24000)",3496,1.2865482140014628,False,0.0,inf
gradient_boosted_trees,65,B4-B6,"charge[24000,40000)",3228,1.3988997395346878,False,0.0,inf
gradient_boosted_trees,65,B4-B6,"charge[4000,8000)",130,1.2365368207039833,False,0.0,inf
gradient_boosted_trees,65,B4-B6,"charge[8000,14000)",601,1.139380201191811,False,0.0,inf
gradient_boosted_trees,65,B4-B6,"charge[1000,4000)",31,1.5164872137335643,False,0.05,2.7783108090426993
gradient_boosted_trees,65,B4-B6,"charge[14000,24000)",3496,1.2865482140014628,False,0.05,2.7783108090426993
gradient_boosted_trees,65,B4-B6,"charge[24000,40000)",3228,1.3988997395346878,False,0.05,2.7783108090426993
gradient_boosted_trees,65,B4-B6,"charge[4000,8000)",130,1.2365368207039833,False,0.05,2.7783108090426993
gradient_boosted_trees,65,B4-B6,"charge[8000,14000)",601,1.139380201191811,False,0.05,2.7783108090426993
gradient_boosted_trees,65,B4-B8,"charge[1000,4000)",40,1.301073591151477,False,0.0,inf
gradient_boosted_trees,65,B4-B8,"charge[14000,24000)",4150,1.2953008078587214,False,0.0,inf
gradient_boosted_trees,65,B4-B8,"charge[24000,40000)",1985,1.4171780466484958,False,0.0,inf
gradient_boosted_trees,65,B4-B8,"charge[4000,8000)",192,1.1303768497280737,False,0.0,inf
gradient_boosted_trees,65,B4-B8,"charge[8000,14000)",1126,1.1124106073058857,False,0.0,inf
gradient_boosted_trees,65,B4-B8,"charge[1000,4000)",40,1.301073591151477,False,0.05,2.69658327618775
gradient_boosted_trees,65,B4-B8,"charge[14000,24000)",4150,1.2953008078587214,False,0.05,2.69658327618775
gradient_boosted_trees,65,B4-B8,"charge[24000,40000)",1985,1.4171780466484958,False,0.05,2.69658327618775
gradient_boosted_trees,65,B4-B8,"charge[4000,8000)",192,1.1303768497280737,False,0.05,2.69658327618775
gradient_boosted_trees,65,B4-B8,"charge[8000,14000)",1126,1.1124106073058857,False,0.05,2.69658327618775
gradient_boosted_trees,65,B6-B8,"charge[1000,4000)",37,1.2992651701416358,False,0.0,inf
gradient_boosted_trees,65,B6-B8,"charge[14000,24000)",4122,1.2855149133475643,False,0.0,inf
gradient_boosted_trees,65,B6-B8,"charge[24000,40000)",1965,1.3989734123322646,False,0.0,inf
gradient_boosted_trees,65,B6-B8,"charge[4000,8000)",212,1.1130936906221724,False,0.0,inf
gradient_boosted_trees,65,B6-B8,"charge[8000,14000)",1149,1.1231699614052588,False,0.0,inf
gradient_boosted_trees,65,B6-B8,"charge[1000,4000)",37,1.2992651701416358,False,0.05,2.4635964222498767
gradient_boosted_trees,65,B6-B8,"charge[14000,24000)",4122,1.2855149133475643,False,0.05,2.4635964222498767
gradient_boosted_trees,65,B6-B8,"charge[24000,40000)",1965,1.3989734123322646,False,0.05,2.4635964222498767
gradient_boosted_trees,65,B6-B8,"charge[4000,8000)",212,1.1130936906221724,False,0.05,2.4635964222498767
gradient_boosted_trees,65,B6-B8,"charge[8000,14000)",1149,1.1231699614052588,False,0.05,2.4635964222498767
mlp,58,B4-B6,"charge[1000,4000)",32,1.5152677954085891,False,0.0,inf
mlp,58,B4-B6,"charge[14000,24000)",3499,1.2974721717724484,False,0.0,inf
mlp,58,B4-B6,"charge[24000,40000)",3219,1.4109793812066962,False,0.0,inf
mlp,58,B4-B6,"charge[4000,8000)",127,1.263973701888073,False,0.0,inf
mlp,58,B4-B6,"charge[8000,14000)",596,1.2092768989944376,False,0.0,inf
mlp,58,B4-B6,"charge[1000,4000)",32,1.5152677954085891,False,0.05,2.766660041280646
mlp,58,B4-B6,"charge[14000,24000)",3499,1.2974721717724484,False,0.05,2.766660041280646
mlp,58,B4-B6,"charge[24000,40000)",3219,1.4109793812066962,False,0.05,2.766660041280646
mlp,58,B4-B6,"charge[4000,8000)",127,1.263973701888073,False,0.05,2.766660041280646
mlp,58,B4-B6,"charge[8000,14000)",596,1.2092768989944376,False,0.05,2.766660041280646
mlp,58,B4-B8,"charge[1000,4000)",39,1.0719165490756328,False,0.0,inf
mlp,58,B4-B8,"charge[14000,24000)",4151,1.2825299077957026,False,0.0,inf
mlp,58,B4-B8,"charge[24000,40000)",1974,1.3977004140971412,False,0.0,inf
mlp,58,B4-B8,"charge[4000,8000)",193,1.0986497819134546,False,0.0,inf
mlp,58,B4-B8,"charge[40000,80000)",15,1.304100697513196,True,0.0,inf
mlp,58,B4-B8,"charge[8000,14000)",1122,1.1909305463164055,False,0.0,inf
mlp,58,B4-B8,"charge[1000,4000)",39,1.0719165490756328,False,0.05,2.63708364496344
mlp,58,B4-B8,"charge[14000,24000)",4151,1.2825299077957026,False,0.05,2.63708364496344
mlp,58,B4-B8,"charge[24000,40000)",1974,1.3977004140971412,False,0.05,2.63708364496344
mlp,58,B4-B8,"charge[4000,8000)",193,1.0986497819134546,False,0.05,2.63708364496344
mlp,58,B4-B8,"charge[40000,80000)",15,1.304100697513196,True,0.05,2.63708364496344
mlp,58,B4-B8,"charge[8000,14000)",1122,1.1909305463164055,False,0.05,2.63708364496344
mlp,58,B6-B8,"charge[1000,4000)",35,1.0822136347290516,False,0.0,inf
mlp,58,B6-B8,"charge[14000,24000)",4126,1.2807508289678993,False,0.0,inf
mlp,58,B6-B8,"charge[24000,40000)",1949,1.418872289916913,False,0.0,inf
mlp,58,B6-B8,"charge[4000,8000)",214,1.1030884824847451,False,0.0,inf
mlp,58,B6-B8,"charge[8000,14000)",1148,1.17791427114986,False,0.0,inf
mlp,58,B6-B8,"charge[1000,4000)",35,1.0822136347290516,False,0.05,2.382914158002738
mlp,58,B6-B8,"charge[14000,24000)",4126,1.2807508289678993,False,0.05,2.382914158002738
mlp,58,B6-B8,"charge[24000,40000)",1949,1.418872289916913,False,0.05,2.382914158002738
mlp,58,B6-B8,"charge[4000,8000)",214,1.1030884824847451,False,0.05,2.382914158002738
mlp,58,B6-B8,"charge[8000,14000)",1148,1.17791427114986,False,0.05,2.382914158002738
mlp,59,B4-B6,"charge[1000,4000)",30,1.6308938748349755,False,0.0,inf
mlp,59,B4-B6,"charge[14000,24000)",2685,1.3207840074287842,False,0.0,inf
mlp,59,B4-B6,"charge[24000,40000)",2768,1.4152746561024556,False,0.0,inf
mlp,59,B4-B6,"charge[4000,8000)",127,1.2697160001412087,False,0.0,inf
mlp,59,B4-B6,"charge[40000,80000)",22,1.304100697513196,True,0.0,inf
mlp,59,B4-B6,"charge[8000,14000)",482,1.2138274666385327,False,0.0,inf
mlp,59,B4-B6,"charge[1000,4000)",30,1.6308938748349755,False,0.05,2.780200733739345
mlp,59,B4-B6,"charge[14000,24000)",2685,1.3207840074287842,False,0.05,2.780200733739345
mlp,59,B4-B6,"charge[24000,40000)",2768,1.4152746561024556,False,0.05,2.780200733739345
mlp,59,B4-B6,"charge[4000,8000)",127,1.2697160001412087,False,0.05,2.780200733739345
mlp,59,B4-B6,"charge[40000,80000)",22,1.304100697513196,True,0.05,2.780200733739345
mlp,59,B4-B6,"charge[8000,14000)",482,1.2138274666385327,False,0.05,2.780200733739345
mlp,59,B4-B8,"charge[1000,4000)",39,1.3027899640316702,False,0.0,inf
mlp,59,B4-B8,"charge[14000,24000)",3322,1.303448257086356,False,0.0,inf
mlp,59,B4-B8,"charge[24000,40000)",1732,1.415037393235411,False,0.0,inf
mlp,59,B4-B8,"charge[4000,8000)",180,1.1229149054979586,False,0.0,inf
mlp,59,B4-B8,"charge[8000,14000)",829,1.1674649122294873,False,0.0,inf
mlp,59,B4-B8,"charge[1000,4000)",39,1.3027899640316702,False,0.05,2.656121167944789
mlp,59,B4-B8,"charge[14000,24000)",3322,1.303448257086356,False,0.05,2.656121167944789
mlp,59,B4-B8,"charge[24000,40000)",1732,1.415037393235411,False,0.05,2.656121167944789
mlp,59,B4-B8,"charge[4000,8000)",180,1.1229149054979586,False,0.05,2.656121167944789
mlp,59,B4-B8,"charge[8000,14000)",829,1.1674649122294873,False,0.05,2.656121167944789
mlp,59,B6-B8,"charge[1000,4000)",35,1.305068576204282,False,0.0,inf
mlp,59,B6-B8,"charge[14000,24000)",3291,1.291080731919703,False,0.0,inf
mlp,59,B6-B8,"charge[24000,40000)",1710,1.417997846678731,False,0.0,inf
mlp,59,B6-B8,"charge[4000,8000)",195,1.1567912529956859,False,0.0,inf
mlp,59,B6-B8,"charge[8000,14000)",863,1.1445623688319961,False,0.0,inf
mlp,59,B6-B8,"charge[1000,4000)",35,1.305068576204282,False,0.05,2.378576033707129
mlp,59,B6-B8,"charge[14000,24000)",3291,1.291080731919703,False,0.05,2.378576033707129
mlp,59,B6-B8,"charge[24000,40000)",1710,1.417997846678731,False,0.05,2.378576033707129
mlp,59,B6-B8,"charge[4000,8000)",195,1.1567912529956859,False,0.05,2.378576033707129
mlp,59,B6-B8,"charge[8000,14000)",863,1.1445623688319961,False,0.05,2.378576033707129
mlp,60,B4-B6,"charge[1000,4000)",25,1.304100697513196,True,0.0,inf
mlp,60,B4-B6,"charge[14000,24000)",2974,1.2675817549858766,False,0.0,inf
mlp,60,B4-B6,"charge[24000,40000)",2383,1.4278896450505367,False,0.0,inf
mlp,60,B4-B6,"charge[4000,8000)",111,1.2218635915602847,False,0.0,inf
mlp,60,B4-B6,"charge[40000,80000)",17,1.304100697513196,True,0.0,inf
mlp,60,B4-B6,"charge[8000,14000)",514,1.2094799679851262,False,0.0,inf
mlp,60,B4-B6,"charge[1000,4000)",25,1.304100697513196,True,0.05,2.746038307055237
mlp,60,B4-B6,"charge[14000,24000)",2974,1.2675817549858766,False,0.05,2.746038307055237
mlp,60,B4-B6,"charge[24000,40000)",2383,1.4278896450505367,False,0.05,2.746038307055237
mlp,60,B4-B6,"charge[4000,8000)",111,1.2218635915602847,False,0.05,2.746038307055237
mlp,60,B4-B6,"charge[40000,80000)",17,1.304100697513196,True,0.05,2.746038307055237
mlp,60,B4-B6,"charge[8000,14000)",514,1.2094799679851262,False,0.05,2.746038307055237
mlp,60,B4-B8,"charge[1000,4000)",31,1.116175108998034,False,0.0,inf
mlp,60,B4-B8,"charge[14000,24000)",3385,1.2828069809810483,False,0.0,inf
mlp,60,B4-B8,"charge[24000,40000)",1430,1.395429978868714,False,0.0,inf
mlp,60,B4-B8,"charge[4000,8000)",168,1.1200622936596663,False,0.0,inf
mlp,60,B4-B8,"charge[40000,80000)",11,1.304100697513196,True,0.0,inf
mlp,60,B4-B8,"charge[8000,14000)",999,1.2291241791265755,False,0.0,inf
mlp,60,B4-B8,"charge[1000,4000)",31,1.116175108998034,False,0.05,2.6142071577430936
mlp,60,B4-B8,"charge[14000,24000)",3385,1.2828069809810483,False,0.05,2.6142071577430936
mlp,60,B4-B8,"charge[24000,40000)",1430,1.395429978868714,False,0.05,2.6142071577430936
mlp,60,B4-B8,"charge[4000,8000)",168,1.1200622936596663,False,0.05,2.6142071577430936
mlp,60,B4-B8,"charge[40000,80000)",11,1.304100697513196,True,0.05,2.6142071577430936
mlp,60,B4-B8,"charge[8000,14000)",999,1.2291241791265755,False,0.05,2.6142071577430936
mlp,60,B6-B8,"charge[1000,4000)",28,1.304100697513196,True,0.0,inf
mlp,60,B6-B8,"charge[14000,24000)",3383,1.2922271626786592,False,0.0,inf
mlp,60,B6-B8,"charge[24000,40000)",1391,1.50051680472183,False,0.0,inf
mlp,60,B6-B8,"charge[4000,8000)",187,1.0847529717492737,False,0.0,inf
mlp,60,B6-B8,"charge[40000,80000)",18,1.304100697513196,True,0.0,inf
mlp,60,B6-B8,"charge[8000,14000)",1017,1.2030364591102358,False,0.0,inf
mlp,60,B6-B8,"charge[1000,4000)",28,1.304100697513196,True,0.05,2.4364020350324513
mlp,60,B6-B8,"charge[14000,24000)",3383,1.2922271626786592,False,0.05,2.4364020350324513
mlp,60,B6-B8,"charge[24000,40000)",1391,1.50051680472183,False,0.05,2.4364020350324513
mlp,60,B6-B8,"charge[4000,8000)",187,1.0847529717492737,False,0.05,2.4364020350324513
mlp,60,B6-B8,"charge[40000,80000)",18,1.304100697513196,True,0.05,2.4364020350324513
mlp,60,B6-B8,"charge[8000,14000)",1017,1.2030364591102358,False,0.05,2.4364020350324513
mlp,61,B4-B6,"charge[1000,4000)",36,1.5721738900014761,False,0.0,inf
mlp,61,B4-B6,"charge[14000,24000)",2760,1.2632786185745952,False,0.0,inf
mlp,61,B4-B6,"charge[24000,40000)",2371,1.3074755306035661,False,0.0,inf
mlp,61,B4-B6,"charge[4000,8000)",102,1.2011977700746244,False,0.0,inf
mlp,61,B4-B6,"charge[8000,14000)",490,1.2293041420557724,False,0.0,inf
mlp,61,B4-B6,"charge[1000,4000)",36,1.5721738900014761,False,0.05,2.6778368395012317
mlp,61,B4-B6,"charge[14000,24000)",2760,1.2632786185745952,False,0.05,2.6778368395012317
mlp,61,B4-B6,"charge[24000,40000)",2371,1.3074755306035661,False,0.05,2.6778368395012317
mlp,61,B4-B6,"charge[4000,8000)",102,1.2011977700746244,False,0.05,2.6778368395012317
mlp,61,B4-B6,"charge[8000,14000)",490,1.2293041420557724,False,0.05,2.6778368395012317
mlp,61,B4-B8,"charge[14000,24000)",3215,1.1931178478340305,False,0.0,inf
mlp,61,B4-B8,"charge[24000,40000)",1424,1.3809043536082628,False,0.0,inf
mlp,61,B4-B8,"charge[4000,8000)",152,1.0397849606600185,False,0.0,inf
mlp,61,B4-B8,"charge[40000,80000)",13,1.304100697513196,True,0.0,inf
mlp,61,B4-B8,"charge[8000,14000)",929,1.1758668948538602,False,0.0,inf
mlp,61,B4-B8,"charge[14000,24000)",3215,1.1931178478340305,False,0.05,2.6130956060730406
mlp,61,B4-B8,"charge[24000,40000)",1424,1.3809043536082628,False,0.05,2.6130956060730406
mlp,61,B4-B8,"charge[4000,8000)",152,1.0397849606600185,False,0.05,2.6130956060730406
mlp,61,B4-B8,"charge[40000,80000)",13,1.304100697513196,True,0.05,2.6130956060730406
mlp,61,B4-B8,"charge[8000,14000)",929,1.1758668948538602,False,0.05,2.6130956060730406
mlp,61,B6-B8,"charge[14000,24000)",3175,1.1779777616102831,False,0.0,inf
mlp,61,B6-B8,"charge[24000,40000)",1427,1.2535493092176702,False,0.0,inf
mlp,61,B6-B8,"charge[4000,8000)",166,1.121467963628185,False,0.0,inf
mlp,61,B6-B8,"charge[40000,80000)",18,1.304100697513196,True,0.0,inf
mlp,61,B6-B8,"charge[8000,14000)",951,1.1715651033364116,False,0.0,inf
mlp,61,B6-B8,"charge[14000,24000)",3175,1.1779777616102831,False,0.05,2.1641485318499867
mlp,61,B6-B8,"charge[24000,40000)",1427,1.2535493092176702,False,0.05,2.1641485318499867
mlp,61,B6-B8,"charge[4000,8000)",166,1.121467963628185,False,0.05,2.1641485318499867
mlp,61,B6-B8,"charge[40000,80000)",18,1.304100697513196,True,0.05,2.1641485318499867
mlp,61,B6-B8,"charge[8000,14000)",951,1.1715651033364116,False,0.05,2.1641485318499867
mlp,62,B4-B6,"charge[1000,4000)",31,1.614347991955726,False,0.0,inf
mlp,62,B4-B6,"charge[14000,24000)",2800,1.334865331174984,False,0.0,inf
mlp,62,B4-B6,"charge[24000,40000)",2592,1.4551186822297832,False,0.0,inf
mlp,62,B4-B6,"charge[4000,8000)",115,1.2239471222673755,False,0.0,inf
mlp,62,B4-B6,"charge[40000,80000)",15,1.304100697513196,True,0.0,inf
mlp,62,B4-B6,"charge[8000,14000)",473,1.1748991766749683,False,0.0,inf
mlp,62,B4-B6,"charge[1000,4000)",31,1.614347991955726,False,0.05,2.8061101940442503
mlp,62,B4-B6,"charge[14000,24000)",2800,1.334865331174984,False,0.05,2.8061101940442503
mlp,62,B4-B6,"charge[24000,40000)",2592,1.4551186822297832,False,0.05,2.8061101940442503
mlp,62,B4-B6,"charge[4000,8000)",115,1.2239471222673755,False,0.05,2.8061101940442503
mlp,62,B4-B6,"charge[40000,80000)",15,1.304100697513196,True,0.05,2.8061101940442503
mlp,62,B4-B6,"charge[8000,14000)",473,1.1748991766749683,False,0.05,2.8061101940442503
mlp,62,B4-B8,"charge[1000,4000)",38,1.135233333837878,False,0.0,inf
mlp,62,B4-B8,"charge[14000,24000)",3295,1.3274275075111264,False,0.0,inf
mlp,62,B4-B8,"charge[24000,40000)",1612,1.4109691555627522,False,0.0,inf
mlp,62,B4-B8,"charge[4000,8000)",165,1.069067952117786,False,0.0,inf
mlp,62,B4-B8,"charge[40000,80000)",9,1.304100697513196,True,0.0,inf
mlp,62,B4-B8,"charge[8000,14000)",907,1.2024662015959178,False,0.0,inf
mlp,62,B4-B8,"charge[1000,4000)",38,1.135233333837878,False,0.05,2.6563279598355445
mlp,62,B4-B8,"charge[14000,24000)",3295,1.3274275075111264,False,0.05,2.6563279598355445
mlp,62,B4-B8,"charge[24000,40000)",1612,1.4109691555627522,False,0.05,2.6563279598355445
mlp,62,B4-B8,"charge[4000,8000)",165,1.069067952117786,False,0.05,2.6563279598355445
mlp,62,B4-B8,"charge[40000,80000)",9,1.304100697513196,True,0.05,2.6563279598355445
mlp,62,B4-B8,"charge[8000,14000)",907,1.2024662015959178,False,0.05,2.6563279598355445
mlp,62,B6-B8,"charge[1000,4000)",35,1.131241998187944,False,0.0,inf
mlp,62,B6-B8,"charge[14000,24000)",3261,1.3541837401197416,False,0.0,inf
mlp,62,B6-B8,"charge[24000,40000)",1604,1.4942561412223228,False,0.0,inf
mlp,62,B6-B8,"charge[4000,8000)",182,1.1031911079137453,False,0.0,inf
mlp,62,B6-B8,"charge[40000,80000)",16,1.304100697513196,True,0.0,inf
mlp,62,B6-B8,"charge[8000,14000)",928,1.216730521730553,False,0.0,inf
mlp,62,B6-B8,"charge[1000,4000)",35,1.131241998187944,False,0.05,2.471966995206634
mlp,62,B6-B8,"charge[14000,24000)",3261,1.3541837401197416,False,0.05,2.471966995206634
mlp,62,B6-B8,"charge[24000,40000)",1604,1.4942561412223228,False,0.05,2.471966995206634
mlp,62,B6-B8,"charge[4000,8000)",182,1.1031911079137453,False,0.05,2.471966995206634
mlp,62,B6-B8,"charge[40000,80000)",16,1.304100697513196,True,0.05,2.471966995206634
mlp,62,B6-B8,"charge[8000,14000)",928,1.216730521730553,False,0.05,2.471966995206634
mlp,63,B4-B6,"charge[1000,4000)",31,1.614347991955726,False,0.0,inf
mlp,63,B4-B6,"charge[14000,24000)",3188,1.3163767142730467,False,0.0,inf
mlp,63,B4-B6,"charge[24000,40000)",3011,1.4243471669373025,False,0.0,inf
mlp,63,B4-B6,"charge[4000,8000)",122,1.2293982492025697,False,0.0,inf
mlp,63,B4-B6,"charge[8000,14000)",528,1.2410701018981192,False,0.0,inf
mlp,63,B4-B6,"charge[1000,4000)",31,1.614347991955726,False,0.05,2.8025921472471214
mlp,63,B4-B6,"charge[14000,24000)",3188,1.3163767142730467,False,0.05,2.8025921472471214
mlp,63,B4-B6,"charge[24000,40000)",3011,1.4243471669373025,False,0.05,2.8025921472471214
mlp,63,B4-B6,"charge[4000,8000)",122,1.2293982492025697,False,0.05,2.8025921472471214
mlp,63,B4-B6,"charge[8000,14000)",528,1.2410701018981192,False,0.05,2.8025921472471214
mlp,63,B4-B8,"charge[1000,4000)",36,1.3685580896150829,False,0.0,inf
mlp,63,B4-B8,"charge[14000,24000)",3808,1.2974640622002405,False,0.0,inf
mlp,63,B4-B8,"charge[24000,40000)",1873,1.3981739802531934,False,0.0,inf
mlp,63,B4-B8,"charge[4000,8000)",180,1.1213514556185709,False,0.0,inf
mlp,63,B4-B8,"charge[40000,80000)",15,1.304100697513196,True,0.0,inf
mlp,63,B4-B8,"charge[8000,14000)",988,1.2502576613895808,False,0.0,inf
mlp,63,B4-B8,"charge[1000,4000)",36,1.3685580896150829,False,0.05,2.657176354556545
mlp,63,B4-B8,"charge[14000,24000)",3808,1.2974640622002405,False,0.05,2.657176354556545
mlp,63,B4-B8,"charge[24000,40000)",1873,1.3981739802531934,False,0.05,2.657176354556545
mlp,63,B4-B8,"charge[4000,8000)",180,1.1213514556185709,False,0.05,2.657176354556545
mlp,63,B4-B8,"charge[40000,80000)",15,1.304100697513196,True,0.05,2.657176354556545
mlp,63,B4-B8,"charge[8000,14000)",988,1.2502576613895808,False,0.05,2.657176354556545
mlp,63,B6-B8,"charge[1000,4000)",33,1.3074282136774906,False,0.0,inf
mlp,63,B6-B8,"charge[14000,24000)",3794,1.3145476709373927,False,0.0,inf
mlp,63,B6-B8,"charge[24000,40000)",1840,1.4366105037980752,False,0.0,inf
mlp,63,B6-B8,"charge[4000,8000)",200,1.160488973010632,False,0.0,inf
