split_name,endpoint,method,auc,ece,n,positives
particle_heldout,saturation_clipping,gradient_boosted_trees,1.0,0.0021492131606772337,1739,44
particle_heldout,saturation_clipping,mlp,0.7491150442477876,0.48230220559761355,1739,44
particle_heldout,saturation_clipping,ridge,0.940520246714937,0.3972285640488534,1739,44
particle_heldout,saturation_clipping,spectral_transformer_new,0.7065433091981764,0.44521702715317535,1739,44
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,0.9390587288817378,0.39171830024509774,1739,44
run_heldout,pedestal_noise_color,1d_cnn,0.6831892770724654,0.2775639975386505,3816,789
run_heldout,pedestal_noise_color,gradient_boosted_trees,0.9456850742975242,0.014733382789951866,3816,789
run_heldout,pedestal_noise_color,mlp,0.8555434549133841,0.4011610931607566,3816,789
run_heldout,pedestal_noise_color,ridge,0.8850145898573171,0.29932699960940085,3816,789
run_heldout,pedestal_noise_color,spectral_transformer_new,0.7913170983748712,0.2503742408534121,3816,789
run_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,0.8855492791325054,0.30023180711713143,3816,789
run_heldout,pid_separation,1d_cnn,0.7157848207329032,0.13949632902510534,3816,2165
run_heldout,pid_separation,gradient_boosted_trees,0.999580071144509,0.0068335999651553654,3816,2165
run_heldout,pid_separation,mlp,0.9852847249130278,0.35443582774827287,3816,2165
run_heldout,pid_separation,ridge,0.993226024398398,0.27243437068680426,3816,2165
run_heldout,pid_separation,spectral_transformer_new,0.7288918606261443,0.11583980904406617,3816,2165
run_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,0.9934162653189403,0.2767989102324661,3816,2165
run_heldout,pileup_sideband,1d_cnn,0.9584517671138985,0.3238439685059831,3816,633
run_heldout,pileup_sideband,gradient_boosted_trees,0.9999518571955377,0.0018812636924676399,3816,633
run_heldout,pileup_sideband,mlp,0.9834212559911735,0.45461725548607884,3816,633
run_heldout,pileup_sideband,ridge,0.9997046910447931,0.2724244042184246,3816,633
run_heldout,pileup_sideband,spectral_transformer_new,0.9660910871786778,0.21958711678012072,3816,633
run_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,0.999702705774506,0.2727146328265674,3816,633
run_heldout,pulse_shape_harmonics,1d_cnn,0.8135477765809467,0.31026911412795916,3816,767
run_heldout,pulse_shape_harmonics,gradient_boosted_trees,0.9999974343437884,0.0007483107661663611,3816,767
run_heldout,pulse_shape_harmonics,mlp,0.9745518974524316,0.4391660370541028,3816,767
run_heldout,pulse_shape_harmonics,ridge,0.9928439572168274,0.2832515023661961,3816,767
run_heldout,pulse_shape_harmonics,spectral_transformer_new,0.833794652573802,0.266611719056078,3816,767
run_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,0.9930812804163889,0.28520615916116027,3816,767
run_heldout,saturation_clipping,1d_cnn,0.7605638812098874,0.4026991567430713,3816,261
run_heldout,saturation_clipping,gradient_boosted_trees,0.9972872916565627,0.007007464589648638,3816,261
run_heldout,saturation_clipping,mlp,0.7831902614093796,0.45646628263261246,3816,261
run_heldout,saturation_clipping,ridge,0.8861901913553303,0.3112936033839892,3816,261
run_heldout,saturation_clipping,spectral_transformer_new,0.747281633444881,0.40764119165686974,3816,261
run_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,0.883316897575591,0.3112144697052561,3816,261
