split_name,endpoint,method,stratum_axis,stratum,n,metric,value
particle_heldout,pid_separation,spectral_transformer_new,pedestal_history_bin,pedestal_quiet,584,auc,0.718355428211069
particle_heldout,pid_separation,spectral_transformer_new,pulse_shape_bin,low_harmonic,812,auc,0.19936868686868686
particle_heldout,pid_separation,spectral_transformer_new,pulse_shape_bin,mid_harmonic,917,auc,0.7430773622609192
particle_heldout,pid_separation,spectral_transformer_new,timing_residual_bin,timing_core,559,auc,0.6597030209933435
particle_heldout,pid_separation,spectral_transformer_new,timing_residual_bin,timing_mid,473,auc,0.6452906181871928
particle_heldout,pid_separation,spectral_transformer_new,timing_residual_bin,timing_tail,707,auc,0.47514924337081765
particle_heldout,pid_separation,spectral_transformer_new,pileup_flag,pileup_proxy,737,auc,0.6212744090441932
particle_heldout,pid_separation,spectral_transformer_new,pileup_flag,single_proxy,1002,auc,0.6669388576025744
particle_heldout,pid_separation,spectral_transformer_new,saturation_flag,linear_proxy,1695,auc,0.8149441602249249
particle_heldout,pid_separation,spectral_transformer_new,saturation_flag,saturation_proxy,44,auc,0.13194444444444448
particle_heldout,pid_separation,spectral_transformer_new,energy_bin,energy_high,1630,auc,0.8300324675324675
particle_heldout,pid_separation,spectral_transformer_new,energy_bin,energy_mid,90,auc,0.5550024888003982
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,tail_high,1669,auc,0.9409858348833882
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,tail_mid,70,auc,0.9625
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_memory,472,auc,0.9504032774292663
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_mid,683,auc,0.9547332641305897
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_quiet,584,auc,0.9247905899126716
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,low_harmonic,812,auc,0.7648358585858586
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,mid_harmonic,917,auc,0.8796745646588638
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_core,559,auc,0.9303379416282642
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_mid,473,auc,0.8791708236337434
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_tail,707,auc,0.9854227405247814
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,pileup_proxy,737,auc,0.9084960602946214
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,single_proxy,1002,auc,0.9074054706355591
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,saturation_flag,linear_proxy,1695,auc,0.9495297613577184
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,saturation_flag,saturation_proxy,44,auc,0.35763888888888895
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,energy_bin,energy_high,1630,auc,0.940254010695187
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,energy_bin,energy_mid,90,auc,0.9865604778496765
particle_heldout,pileup_sideband,1d_cnn,tail_amplitude_bin,tail_high,1669,auc,0.9405745167445994
particle_heldout,pileup_sideband,1d_cnn,tail_amplitude_bin,tail_mid,70,auc,0.5
particle_heldout,pileup_sideband,1d_cnn,pedestal_history_bin,pedestal_memory,472,auc,0.989225492484781
particle_heldout,pileup_sideband,1d_cnn,pedestal_history_bin,pedestal_mid,683,auc,0.9856836138783922
particle_heldout,pileup_sideband,1d_cnn,pedestal_history_bin,pedestal_quiet,584,auc,0.9147058823529411
particle_heldout,pileup_sideband,1d_cnn,pulse_shape_bin,low_harmonic,812,auc,0.9605327911313717
particle_heldout,pileup_sideband,1d_cnn,pulse_shape_bin,mid_harmonic,917,auc,0.9299678869621066
particle_heldout,pileup_sideband,1d_cnn,timing_residual_bin,timing_core,559,auc,0.46714888487040385
particle_heldout,pileup_sideband,1d_cnn,timing_residual_bin,timing_mid,473,auc,0.7306026184058529
particle_heldout,pileup_sideband,1d_cnn,timing_residual_bin,timing_tail,707,auc,0.9402346041055719
particle_heldout,pileup_sideband,1d_cnn,pileup_flag,pileup_proxy,737,auc,
particle_heldout,pileup_sideband,1d_cnn,pileup_flag,single_proxy,1002,auc,
particle_heldout,pileup_sideband,1d_cnn,saturation_flag,linear_proxy,1695,auc,0.9539460539460539
particle_heldout,pileup_sideband,1d_cnn,saturation_flag,saturation_proxy,44,auc,0.8264462809917357
particle_heldout,pileup_sideband,1d_cnn,energy_bin,energy_high,1630,auc,0.9487038722949367
particle_heldout,pileup_sideband,1d_cnn,energy_bin,energy_mid,90,auc,0.9736842105263158
particle_heldout,pileup_sideband,gradient_boosted_trees,tail_amplitude_bin,tail_high,1669,auc,0.9989934303485848
particle_heldout,pileup_sideband,gradient_boosted_trees,tail_amplitude_bin,tail_mid,70,auc,1.0
particle_heldout,pileup_sideband,gradient_boosted_trees,pedestal_history_bin,pedestal_memory,472,auc,0.9989943792985795
particle_heldout,pileup_sideband,gradient_boosted_trees,pedestal_history_bin,pedestal_mid,683,auc,0.9989093095156303
particle_heldout,pileup_sideband,gradient_boosted_trees,pedestal_history_bin,pedestal_quiet,584,auc,0.9994174481386757
particle_heldout,pileup_sideband,gradient_boosted_trees,pulse_shape_bin,low_harmonic,812,auc,0.9999611479486117
particle_heldout,pileup_sideband,gradient_boosted_trees,pulse_shape_bin,mid_harmonic,917,auc,0.997116249197174
particle_heldout,pileup_sideband,gradient_boosted_trees,timing_residual_bin,timing_core,559,auc,0.9984930681133213
particle_heldout,pileup_sideband,gradient_boosted_trees,timing_residual_bin,timing_mid,473,auc,0.985897189064305
particle_heldout,pileup_sideband,gradient_boosted_trees,timing_residual_bin,timing_tail,707,auc,0.9973607038123167
particle_heldout,pileup_sideband,gradient_boosted_trees,pileup_flag,pileup_proxy,737,auc,
particle_heldout,pileup_sideband,gradient_boosted_trees,pileup_flag,single_proxy,1002,auc,
particle_heldout,pileup_sideband,gradient_boosted_trees,saturation_flag,linear_proxy,1695,auc,0.9992678749821607
particle_heldout,pileup_sideband,gradient_boosted_trees,saturation_flag,saturation_proxy,44,auc,1.0
particle_heldout,pileup_sideband,gradient_boosted_trees,energy_bin,energy_high,1630,auc,0.998946262434027
particle_heldout,pileup_sideband,gradient_boosted_trees,energy_bin,energy_mid,90,auc,1.0
particle_heldout,pileup_sideband,mlp,tail_amplitude_bin,tail_high,1669,auc,0.9618581479701088
particle_heldout,pileup_sideband,mlp,tail_amplitude_bin,tail_mid,70,auc,1.0
particle_heldout,pileup_sideband,mlp,pedestal_history_bin,pedestal_memory,472,auc,0.9508053944367627
particle_heldout,pileup_sideband,mlp,pedestal_history_bin,pedestal_mid,683,auc,0.9543498797664033
particle_heldout,pileup_sideband,mlp,pedestal_history_bin,pedestal_quiet,584,auc,0.9773657289002559
particle_heldout,pileup_sideband,mlp,pulse_shape_bin,low_harmonic,812,auc,0.9944182552838791
particle_heldout,pileup_sideband,mlp,pulse_shape_bin,mid_harmonic,917,auc,0.9424823378291587
particle_heldout,pileup_sideband,mlp,timing_residual_bin,timing_core,559,auc,0.9103375527426162
particle_heldout,pileup_sideband,mlp,timing_residual_bin,timing_mid,473,auc,0.8735560261840585
particle_heldout,pileup_sideband,mlp,timing_residual_bin,timing_tail,707,auc,0.777800586510264
particle_heldout,pileup_sideband,mlp,pileup_flag,pileup_proxy,737,auc,
particle_heldout,pileup_sideband,mlp,pileup_flag,single_proxy,1002,auc,
particle_heldout,pileup_sideband,mlp,saturation_flag,linear_proxy,1695,auc,0.9656450692164977
particle_heldout,pileup_sideband,mlp,saturation_flag,saturation_proxy,44,auc,0.9090909090909092
particle_heldout,pileup_sideband,mlp,energy_bin,energy_high,1630,auc,0.9608302415056705
particle_heldout,pileup_sideband,mlp,energy_bin,energy_mid,90,auc,1.0
particle_heldout,pileup_sideband,ridge,tail_amplitude_bin,tail_high,1669,auc,0.9986569360078079
particle_heldout,pileup_sideband,ridge,tail_amplitude_bin,tail_mid,70,auc,1.0
particle_heldout,pileup_sideband,ridge,pedestal_history_bin,pedestal_memory,472,auc,0.9981683337224128
particle_heldout,pileup_sideband,ridge,pedestal_history_bin,pedestal_mid,683,auc,0.9987890759189282
particle_heldout,pileup_sideband,ridge,pedestal_history_bin,pedestal_quiet,584,auc,0.9992185279909065
particle_heldout,pileup_sideband,ridge,pulse_shape_bin,low_harmonic,812,auc,0.9999352465810195
particle_heldout,pileup_sideband,ridge,pulse_shape_bin,mid_harmonic,917,auc,0.9960886319845857
particle_heldout,pileup_sideband,ridge,timing_residual_bin,timing_core,559,auc,0.9954792043399638
particle_heldout,pileup_sideband,ridge,timing_residual_bin,timing_mid,473,auc,0.9806026184058529
particle_heldout,pileup_sideband,ridge,timing_residual_bin,timing_tail,707,auc,0.9974193548387097
particle_heldout,pileup_sideband,ridge,pileup_flag,pileup_proxy,737,auc,
particle_heldout,pileup_sideband,ridge,pileup_flag,single_proxy,1002,auc,
particle_heldout,pileup_sideband,ridge,saturation_flag,linear_proxy,1695,auc,0.9989624661053232
particle_heldout,pileup_sideband,ridge,saturation_flag,saturation_proxy,44,auc,0.9896694214876034
particle_heldout,pileup_sideband,ridge,energy_bin,energy_high,1630,auc,0.9985909500564993
particle_heldout,pileup_sideband,ridge,energy_bin,energy_mid,90,auc,1.0
particle_heldout,pileup_sideband,spectral_transformer_new,tail_amplitude_bin,tail_high,1669,auc,0.9942446357558012
particle_heldout,pileup_sideband,spectral_transformer_new,tail_amplitude_bin,tail_mid,70,auc,1.0
particle_heldout,pileup_sideband,spectral_transformer_new,pedestal_history_bin,pedestal_memory,472,auc,0.9914522240379263
particle_heldout,pileup_sideband,spectral_transformer_new,pedestal_history_bin,pedestal_mid,683,auc,0.9956286499484712
particle_heldout,pileup_sideband,spectral_transformer_new,pedestal_history_bin,pedestal_quiet,584,auc,0.995254333617505
particle_heldout,pileup_sideband,spectral_transformer_new,pulse_shape_bin,low_harmonic,812,auc,0.9980768234562785
particle_heldout,pileup_sideband,spectral_transformer_new,pulse_shape_bin,mid_harmonic,917,auc,0.9872447013487476
particle_heldout,pileup_sideband,spectral_transformer_new,timing_residual_bin,timing_core,559,auc,0.9728752260397829
particle_heldout,pileup_sideband,spectral_transformer_new,timing_residual_bin,timing_mid,473,auc,0.9252021563342319
particle_heldout,pileup_sideband,spectral_transformer_new,timing_residual_bin,timing_tail,707,auc,0.9656891495601173
particle_heldout,pileup_sideband,spectral_transformer_new,pileup_flag,pileup_proxy,737,auc,
particle_heldout,pileup_sideband,spectral_transformer_new,pileup_flag,single_proxy,1002,auc,
particle_heldout,pileup_sideband,spectral_transformer_new,saturation_flag,linear_proxy,1695,auc,0.9953789068074782
particle_heldout,pileup_sideband,spectral_transformer_new,saturation_flag,saturation_proxy,44,auc,0.8987603305785123
particle_heldout,pileup_sideband,spectral_transformer_new,energy_bin,energy_high,1630,auc,0.9939764639861168
particle_heldout,pileup_sideband,spectral_transformer_new,energy_bin,energy_mid,90,auc,1.0
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,tail_high,1669,auc,0.9986044953313231
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,tail_mid,70,auc,1.0
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_memory,472,auc,0.9981324186973621
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_mid,683,auc,0.9987718996908279
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_quiet,584,auc,0.9991759022449559
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,low_harmonic,812,auc,0.9999287712391215
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,mid_harmonic,917,auc,0.9959601798330122
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_core,559,auc,0.9954792043399638
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_mid,473,auc,0.9799768964189449
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_tail,707,auc,0.9972434017595309
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,pileup_proxy,737,auc,
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,single_proxy,1002,auc,
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,saturation_flag,linear_proxy,1695,auc,0.9989182246325103
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,saturation_flag,saturation_proxy,44,auc,0.9896694214876034
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,energy_bin,energy_high,1630,auc,0.9985375769525788
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,energy_bin,energy_mid,90,auc,1.0
particle_heldout,pulse_shape_harmonics,1d_cnn,tail_amplitude_bin,tail_high,1669,auc,0.8018781451647171
particle_heldout,pulse_shape_harmonics,1d_cnn,tail_amplitude_bin,tail_mid,70,auc,0.7424242424242424
particle_heldout,pulse_shape_harmonics,1d_cnn,pedestal_history_bin,pedestal_memory,472,auc,0.774410197869102
particle_heldout,pulse_shape_harmonics,1d_cnn,pedestal_history_bin,pedestal_mid,683,auc,0.850615428653213
particle_heldout,pulse_shape_harmonics,1d_cnn,pedestal_history_bin,pedestal_quiet,584,auc,0.794671627816486
particle_heldout,pulse_shape_harmonics,1d_cnn,pulse_shape_bin,low_harmonic,812,auc,0.4343644198214835
particle_heldout,pulse_shape_harmonics,1d_cnn,pulse_shape_bin,mid_harmonic,917,auc,0.8142573191436498
particle_heldout,pulse_shape_harmonics,1d_cnn,timing_residual_bin,timing_core,559,auc,0.7238803968892465
particle_heldout,pulse_shape_harmonics,1d_cnn,timing_residual_bin,timing_mid,473,auc,0.7500447307210591
particle_heldout,pulse_shape_harmonics,1d_cnn,timing_residual_bin,timing_tail,707,auc,0.5630373831775701
particle_heldout,pulse_shape_harmonics,1d_cnn,pileup_flag,pileup_proxy,737,auc,0.5849217154526889
particle_heldout,pulse_shape_harmonics,1d_cnn,pileup_flag,single_proxy,1002,auc,0.7164188836724048
particle_heldout,pulse_shape_harmonics,1d_cnn,saturation_flag,linear_proxy,1695,auc,0.8063455238988956
particle_heldout,pulse_shape_harmonics,1d_cnn,saturation_flag,saturation_proxy,44,auc,0.375
particle_heldout,pulse_shape_harmonics,1d_cnn,energy_bin,energy_high,1630,auc,0.8125662977723949
particle_heldout,pulse_shape_harmonics,1d_cnn,energy_bin,energy_mid,90,auc,0.7094444444444444
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,tail_amplitude_bin,tail_high,1669,auc,0.9999529553166563
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,tail_amplitude_bin,tail_mid,70,auc,1.0
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,pedestal_history_bin,pedestal_memory,472,auc,0.9999429223744292
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,pedestal_history_bin,pedestal_mid,683,auc,1.0
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,pedestal_history_bin,pedestal_quiet,584,auc,0.9999513612762801
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,pulse_shape_bin,low_harmonic,812,auc,1.0
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,pulse_shape_bin,mid_harmonic,917,auc,0.9998602426601516
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,timing_residual_bin,timing_core,559,auc,0.9999061410565835
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,timing_residual_bin,timing_mid,473,auc,0.9999463231347289
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,timing_residual_bin,timing_tail,707,auc,0.9999844236760125
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,pileup_flag,pileup_proxy,737,auc,1.0
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,pileup_flag,single_proxy,1002,auc,0.9998981155451225
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,saturation_flag,linear_proxy,1695,auc,0.9999551072068863
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,saturation_flag,saturation_proxy,44,auc,1.0
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,energy_bin,energy_high,1630,auc,0.9999536015589877
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,energy_bin,energy_mid,90,auc,1.0
particle_heldout,pulse_shape_harmonics,mlp,tail_amplitude_bin,tail_high,1669,auc,0.9093600709008904
particle_heldout,pulse_shape_harmonics,mlp,tail_amplitude_bin,tail_mid,70,auc,0.9668560606060606
particle_heldout,pulse_shape_harmonics,mlp,pedestal_history_bin,pedestal_memory,472,auc,0.8835235920852359
particle_heldout,pulse_shape_harmonics,mlp,pedestal_history_bin,pedestal_mid,683,auc,0.9174135895234007
particle_heldout,pulse_shape_harmonics,mlp,pedestal_history_bin,pedestal_quiet,584,auc,0.9320760223251741
particle_heldout,pulse_shape_harmonics,mlp,pulse_shape_bin,low_harmonic,812,auc,0.9347491535857186
particle_heldout,pulse_shape_harmonics,mlp,pulse_shape_bin,mid_harmonic,917,auc,0.894982711499441
particle_heldout,pulse_shape_harmonics,mlp,timing_residual_bin,timing_core,559,auc,0.9247318315902386
particle_heldout,pulse_shape_harmonics,mlp,timing_residual_bin,timing_mid,473,auc,0.9068259080336375
particle_heldout,pulse_shape_harmonics,mlp,timing_residual_bin,timing_tail,707,auc,0.8690109034267912
particle_heldout,pulse_shape_harmonics,mlp,pileup_flag,pileup_proxy,737,auc,0.8898343544361244
particle_heldout,pulse_shape_harmonics,mlp,pileup_flag,single_proxy,1002,auc,0.9134634194053209
particle_heldout,pulse_shape_harmonics,mlp,saturation_flag,linear_proxy,1695,auc,0.9156869900685558
particle_heldout,pulse_shape_harmonics,mlp,saturation_flag,saturation_proxy,44,auc,0.7361111111111112
particle_heldout,pulse_shape_harmonics,mlp,energy_bin,energy_high,1630,auc,0.9083470795381274
particle_heldout,pulse_shape_harmonics,mlp,energy_bin,energy_mid,90,auc,0.9583333333333333
particle_heldout,pulse_shape_harmonics,ridge,tail_amplitude_bin,tail_high,1669,auc,0.8679045994524606
particle_heldout,pulse_shape_harmonics,ridge,tail_amplitude_bin,tail_mid,70,auc,0.9791666666666667
particle_heldout,pulse_shape_harmonics,ridge,pedestal_history_bin,pedestal_memory,472,auc,0.8041095890410959
particle_heldout,pulse_shape_harmonics,ridge,pedestal_history_bin,pedestal_mid,683,auc,0.8781218691856304
particle_heldout,pulse_shape_harmonics,ridge,pedestal_history_bin,pedestal_quiet,584,auc,0.9178370359561765
particle_heldout,pulse_shape_harmonics,ridge,pulse_shape_bin,low_harmonic,812,auc,0.5620344721452755
particle_heldout,pulse_shape_harmonics,ridge,pulse_shape_bin,mid_harmonic,917,auc,0.7975071431529256
particle_heldout,pulse_shape_harmonics,ridge,timing_residual_bin,timing_core,559,auc,0.9628452668275677
particle_heldout,pulse_shape_harmonics,ridge,timing_residual_bin,timing_mid,473,auc,0.9068169618894256
particle_heldout,pulse_shape_harmonics,ridge,timing_residual_bin,timing_tail,707,auc,0.6633644859813084
particle_heldout,pulse_shape_harmonics,ridge,pileup_flag,pileup_proxy,737,auc,0.6841246879963694
particle_heldout,pulse_shape_harmonics,ridge,pileup_flag,single_proxy,1002,auc,0.9442855046948357
particle_heldout,pulse_shape_harmonics,ridge,saturation_flag,linear_proxy,1695,auc,0.8671549844033748
particle_heldout,pulse_shape_harmonics,ridge,saturation_flag,saturation_proxy,44,auc,0.8645833333333334
particle_heldout,pulse_shape_harmonics,ridge,energy_bin,energy_high,1630,auc,0.8632285955191905
particle_heldout,pulse_shape_harmonics,ridge,energy_bin,energy_mid,90,auc,0.9438888888888889
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,tail_amplitude_bin,tail_high,1669,auc,0.8173968203864341
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,tail_amplitude_bin,tail_mid,70,auc,0.7982954545454545
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,pedestal_history_bin,pedestal_memory,472,auc,0.7835616438356163
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,pedestal_history_bin,pedestal_mid,683,auc,0.8572438099327322
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,pedestal_history_bin,pedestal_quiet,584,auc,0.8208027821349968
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,pulse_shape_bin,low_harmonic,812,auc,0.45618651892890116
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,pulse_shape_bin,mid_harmonic,917,auc,0.8494088782144188
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,timing_residual_bin,timing_core,559,auc,0.7879592384017164
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,timing_residual_bin,timing_mid,473,auc,0.7872427983539094
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,timing_residual_bin,timing_tail,707,auc,0.5820404984423677
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,pileup_flag,pileup_proxy,737,auc,0.599188790560472
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,pileup_flag,single_proxy,1002,auc,0.7678216288471571
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,saturation_flag,linear_proxy,1695,auc,0.8241708590742816
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,saturation_flag,saturation_proxy,44,auc,0.30208333333333337
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,energy_bin,energy_high,1630,auc,0.8248906836730285
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,energy_bin,energy_mid,90,auc,0.7344444444444443
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,tail_high,1669,auc,0.8712963693645023
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,tail_mid,70,auc,0.9848484848484849
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_memory,472,auc,0.80808599695586
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_mid,683,auc,0.8836410476599399
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_quiet,584,auc,0.915429419132042
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,low_harmonic,812,auc,0.593444136657433
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,mid_harmonic,917,auc,0.7970930473311524
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_core,559,auc,0.9586886564762671
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_mid,473,auc,0.9070137770620863
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,timing_tail,707,auc,0.6887227414330218
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,pileup_proxy,737,auc,0.7132544815066938
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,single_proxy,1002,auc,0.9402794079290557
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,saturation_flag,linear_proxy,1695,auc,0.8699108226387116
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,saturation_flag,saturation_proxy,44,auc,0.8819444444444444
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,energy_bin,energy_high,1630,auc,0.8666428807992052
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,energy_bin,energy_mid,90,auc,0.945
particle_heldout,saturation_clipping,1d_cnn,tail_amplitude_bin,tail_high,1669,auc,0.7735095170677994
particle_heldout,saturation_clipping,1d_cnn,tail_amplitude_bin,tail_mid,70,auc,0.643076923076923
particle_heldout,saturation_clipping,1d_cnn,pedestal_history_bin,pedestal_memory,472,auc,0.5603632478632479
particle_heldout,saturation_clipping,1d_cnn,pedestal_history_bin,pedestal_mid,683,auc,0.6525073746312684
particle_heldout,saturation_clipping,1d_cnn,pedestal_history_bin,pedestal_quiet,584,auc,0.6489721571688785
particle_heldout,saturation_clipping,1d_cnn,pulse_shape_bin,low_harmonic,812,auc,0.7959996019504428
particle_heldout,saturation_clipping,1d_cnn,pulse_shape_bin,mid_harmonic,917,auc,0.5975877192982457
particle_heldout,saturation_clipping,1d_cnn,timing_residual_bin,timing_core,559,auc,0.8720588235294118
particle_heldout,saturation_clipping,1d_cnn,timing_residual_bin,timing_mid,473,auc,0.6982714138286894
particle_heldout,saturation_clipping,1d_cnn,timing_residual_bin,timing_tail,707,auc,0.7684652278177458
particle_heldout,saturation_clipping,1d_cnn,pileup_flag,pileup_proxy,737,auc,0.8661792752701843
particle_heldout,saturation_clipping,1d_cnn,pileup_flag,single_proxy,1002,auc,0.7745825602968459
particle_heldout,saturation_clipping,1d_cnn,saturation_flag,linear_proxy,1695,auc,
particle_heldout,saturation_clipping,1d_cnn,saturation_flag,saturation_proxy,44,auc,
particle_heldout,saturation_clipping,1d_cnn,energy_bin,energy_high,1630,auc,0.7977098650785123
particle_heldout,saturation_clipping,1d_cnn,energy_bin,energy_mid,90,auc,0.6628352490421456
particle_heldout,saturation_clipping,gradient_boosted_trees,tail_amplitude_bin,tail_high,1669,auc,1.0
particle_heldout,saturation_clipping,gradient_boosted_trees,tail_amplitude_bin,tail_mid,70,auc,1.0
particle_heldout,saturation_clipping,gradient_boosted_trees,pedestal_history_bin,pedestal_memory,472,auc,1.0
particle_heldout,saturation_clipping,gradient_boosted_trees,pedestal_history_bin,pedestal_mid,683,auc,1.0
particle_heldout,saturation_clipping,gradient_boosted_trees,pedestal_history_bin,pedestal_quiet,584,auc,0.9999999999999999
particle_heldout,saturation_clipping,gradient_boosted_trees,pulse_shape_bin,low_harmonic,812,auc,1.0
particle_heldout,saturation_clipping,gradient_boosted_trees,pulse_shape_bin,mid_harmonic,917,auc,1.0
particle_heldout,saturation_clipping,gradient_boosted_trees,timing_residual_bin,timing_core,559,auc,1.0
particle_heldout,saturation_clipping,gradient_boosted_trees,timing_residual_bin,timing_mid,473,auc,1.0
particle_heldout,saturation_clipping,gradient_boosted_trees,timing_residual_bin,timing_tail,707,auc,1.0
particle_heldout,saturation_clipping,gradient_boosted_trees,pileup_flag,pileup_proxy,737,auc,1.0
particle_heldout,saturation_clipping,gradient_boosted_trees,pileup_flag,single_proxy,1002,auc,1.0
particle_heldout,saturation_clipping,gradient_boosted_trees,saturation_flag,linear_proxy,1695,auc,
particle_heldout,saturation_clipping,gradient_boosted_trees,saturation_flag,saturation_proxy,44,auc,
particle_heldout,saturation_clipping,gradient_boosted_trees,energy_bin,energy_high,1630,auc,1.0
particle_heldout,saturation_clipping,gradient_boosted_trees,energy_bin,energy_mid,90,auc,1.0
particle_heldout,saturation_clipping,mlp,tail_amplitude_bin,tail_high,1669,auc,0.7173352210162026
