run,kind,method,event_uid,truth_amp,observed_amp,pred_amp,frac_error,abs_frac_error,catastrophic,q_template_shift,timing_error_ns,timing_tail,pred_lift,peak_sample,plateau_count,q_rmse_pred,window_charge_over_obs,odd_charge_ratio,odd_amp_ratio,accepted,rule,declared_upper_abs_error,pred_catastrophic_prob
59,heldout,gbr_masked,59:441135:7035:52123,4277.5,4000.0,4238.193775156656,-0.00918906483771931,0.00918906483771931,False,0.014734921757822761,-0.036210248588993466,False,0.05954844378916402,6,2,0.10345928840194497,3.639875,1.0242194891201515,1.0,True,ml_conformal_risk,0.11637656448588798,0.01770175051143786
65,heldout,traditional_huber_window,65:670821:7529:245861,5971.0,4000.0,5458.033909422843,-0.08590957805680072,0.08590957805680072,False,-0.13525460742781625,-0.415189065622954,False,0.3645084773557108,6,3,0.1796283755807021,3.68175,1.0437652764679843,0.999581309663373,True,traditional_envelope,0.1,
58,heldout,traditional_huber_window,58:419847:3681:30848,6330.0,4000.0,6684.174542228691,0.055951744427913314,0.055951744427913314,False,-1.3615268767504567,0.558022693420547,False,0.6710436355571727,5,4,0.20657379298596548,4.1795,1.038225708446114,0.9996840442338073,False,traditional_envelope,0.1,
59,heldout,traditional_huber_window,59:441348:7227:52336,4309.5,4000.0,3774.8405552229074,-0.12406530798865127,0.12406530798865127,False,1.109333544041931,-0.4260234619737844,False,-0.05628986119427315,7,1,0.15863624601934795,2.896375,1.0290640733843712,1.0005801137022856,True,traditional_envelope,0.1,
65,heldout,gbr_masked,65:682418:1941:257458,5698.5,4000.0,5644.135590898885,-0.009540126191298532,0.009540126191298532,False,-0.9474511126665774,-0.07263114108365443,False,0.41103389772472143,4,5,0.2563606567827512,5.394,0.8115701335547713,0.8617179959638501,False,ml_conformal_risk,0.25470820619749057,0.28174594286264587
62,heldout,gbr_masked,62:540534:1517:151520,4596.0,4000.0,4796.0615121112105,0.043529484793561904,0.043529484793561904,False,-0.5192563213326409,0.1462437954029383,False,0.19901537802780256,7,2,0.12414503838469575,3.112,1.03120050282841,1.0,True,ml_conformal_risk,0.14269724139203585,0.016810604737216937
61,heldout,gbr_masked,61:533724:11524:144710,4432.5,4000.0,4664.626185767903,0.05236913384498654,0.05236913384498654,False,-0.6344706385631085,0.2630325051194333,False,0.16615654644197564,6,2,0.093363367979517,3.489875,1.0201250342474284,0.9957134799774394,True,ml_conformal_risk,0.1541668943748002,0.027900012480625708
62,heldout,gbr_masked,62:560642:3355:171628,5804.0,4000.0,5621.352991173771,-0.03146916072126612,0.03146916072126612,False,-0.4167178989521769,0.02404078972364232,False,0.40533824779344285,6,3,0.17364672115374358,3.24175,1.041842641999217,1.0,False,ml_conformal_risk,0.1800968144466384,0.07015434000333416
63,heldout,traditional_huber_window,63:588539:13073:199525,4399.5,4000.0,3785.8149757907127,-0.13948972024304748,0.13948972024304748,False,1.2520418384591228,-0.4574618145428886,False,-0.05354625605232188,7,1,0.1589617960944337,3.014875,1.0278463834984395,0.9994317536083646,True,traditional_envelope,0.1,
62,heldout,gbr_masked,62:566963:9311:177949,4879.5,4000.0,4138.399582117733,-0.15188040124649385,0.15188040124649385,False,1.2741122011913397,-1.3486813792215884,False,0.03459989552943332,7,2,0.18873956160081926,3.453,1.031771228748246,0.9992827133927656,True,ml_conformal_risk,0.1401653873709907,0.029905608280133143
58,heldout,traditional_huber_window,58:394355:12641:5397,5381.0,4000.0,5358.290747583148,-0.004220266199006132,0.004220266199006132,False,-0.5158829019835576,-0.019123580982608246,False,0.3395726868957869,6,3,0.14747722624972268,3.72625,1.0289873444465572,0.9972124140494332,False,traditional_envelope,0.1,
58,heldout,traditional_huber_window,58:405929:7074:16944,6055.5,4000.0,5403.612578745695,-0.10765212141925606,0.10765212141925606,False,-0.01593693198433499,-0.547344602228641,False,0.3509031446864237,6,3,0.18377972227826456,3.69875,1.0366560223339771,0.996862356535381,False,traditional_envelope,0.1,
58,heldout,traditional_huber_window,58:406604:7705:17619,4722.0,4000.0,4355.990719842771,-0.0775114951624797,0.0775114951624797,False,0.4981368625386473,-0.2903683301525035,False,0.08899767996069263,6,2,0.16456583257832347,3.9725,1.0177315734143209,0.9948115205421432,True,traditional_envelope,0.1,
60,heldout,traditional_huber_window,60:485326:15468:96314,5096.5,4000.0,4757.580847288334,-0.06650037333693051,0.06650037333693051,False,0.24017193116870494,-0.23692356009204474,False,0.1893952118220834,6,2,0.13943286489503748,3.882375,1.0274878059898802,0.9989208280192289,True,traditional_envelope,0.1,
58,heldout,gbr_masked,58:410833:11632:21841,5856.5,4000.0,5646.29727529951,-0.03589220945965847,0.03589220945965847,False,-0.2866653431917321,-0.13397241854715247,False,0.4115743188248775,6,3,0.16097253581476761,3.95675,1.0326348475189702,0.9998292495517801,False,ml_conformal_risk,0.1607972734660576,0.039362192761290306
65,heldout,traditional_huber_window,65:671870:8494:246910,4235.0,4000.0,4838.996493513503,0.14262018737036672,0.14262018737036672,False,-1.249700586055332,0.7592664909032081,False,0.2097491233783757,6,2,0.08919528024712965,3.37575,1.028154620474694,0.9996458087367178,True,traditional_envelope,0.1,
62,heldout,gbr_masked,62:567355:9677:178341,4689.5,4000.0,4810.014281677986,0.02569874862522363,0.02569874862522363,False,-0.3781456497645319,0.2561408749797778,False,0.20250357041949663,7,2,0.11361879924647894,3.215875,1.0253457392719139,0.9974410918008316,True,ml_conformal_risk,0.13594656710797648,0.016810604737216937
60,heldout,gbr_masked,60:491275:4646:102263,4433.5,4000.0,4455.210986432898,0.0048970308859586555,0.0048970308859586555,False,-0.2017900721967152,0.02000090873598026,False,0.11380274660822431,6,2,0.1098204073319274,3.627,1.028633923245178,1.0,True,ml_conformal_risk,0.12122000226021701,0.02447041838553226
65,heldout,gbr_masked,65:659150:13024:234190,4582.5,4000.0,5306.684993312588,0.15803273176488547,0.15803273176488547,False,-1.447690359951535,0.9332280841657052,False,0.32667124832814687,6,3,0.10884502744995493,3.423375,1.0309716550851302,1.0,False,ml_conformal_risk,0.16354332769213858,0.02184536342109711
58,heldout,gbr_masked,58:389639:8220:702,6491.0,4000.0,5612.798847889666,-0.13529520137272133,0.13529520137272133,False,0.1677285046827528,-1.3336388035084852,False,0.40319971197241644,6,3,0.18685537335359692,3.33475,1.0443248285109112,1.0,False,ml_conformal_risk,0.18440201445424534,0.08648775899626092
59,heldout,traditional_huber_window,59:462230:10325:73218,4450.5,4000.0,4546.063869251341,0.02147261414477951,0.02147261414477951,False,-0.3089619882496226,0.07308900133946139,False,0.13651596731283533,6,2,0.12094978335815003,3.809875,1.0166675071864442,0.9953937759802269,True,traditional_envelope,0.1,
62,heldout,gbr_masked,62:563216:5755:174202,4973.0,4000.0,5547.805968890818,0.11558535469350853,0.11558535469350853,False,-1.23107097802517,0.510484874681012,False,0.3869514922227044,6,3,0.12901876340376142,3.6475,1.0319494584837545,1.0,True,ml_conformal_risk,0.13606075380105184,0.017593032498532665
58,heldout,traditional_huber_window,58:400912:2391:11941,6115.5,4000.0,5246.288823084245,-0.14213247926020023,0.14213247926020023,False,0.49983713138398755,-0.5264755765692044,False,0.31157220577106126,6,3,0.19703417151435987,3.99575,1.0304392943618126,0.9962390646717357,False,traditional_envelope,0.1,
58,heldout,gbr_masked,58:408488:9454:19500,5708.5,4000.0,5788.218736531367,0.013964918372841662,0.013964918372841662,False,-0.7918947467232265,0.1089798175411687,False,0.44705468413284155,6,3,0.16243834354208905,3.384,1.0330723824674508,0.9978978715949899,False,ml_conformal_risk,0.16877910402323154,0.04273291246056054
63,heldout,traditional_huber_window,63:607363:14282:218348,5569.5,4000.0,5496.421129150299,-0.013121262384361461,0.013121262384361461,False,-0.46649973469195594,0.046767078836730036,False,0.3741052822875748,6,3,0.16541672534445467,3.23925,1.0403782807353097,1.0000897746655895,True,traditional_envelope,0.1,
61,heldout,traditional_huber_window,61:506971:2810:117959,5702.0,4000.0,4252.67289533876,-0.25417872758001403,0.25417872758001403,True,1.8486331200802582,-1.0078769851608058,False,0.06316822383469001,7,2,0.2647864755427718,2.862,1.0370554588410843,0.9940371799368642,False,traditional_envelope,0.1,
60,heldout,gbr_masked,60:480876:11315:91864,6419.0,4000.0,5477.381082267081,-0.14669246264728444,0.14669246264728444,False,0.21784819781759257,-0.7535965728154679,False,0.36934527056677036,7,2,0.2112561252350673,2.6745,1.0561511902598582,1.000155787505842,False,ml_conformal_risk,0.19684957500224953,0.11535135919919413
65,heldout,gbr_masked,65:651908:6274:226948,4699.0,4000.0,4807.8202639952015,0.023158174929815166,0.023158174929815166,False,-0.43540101615534255,0.0917540168593618,False,0.2019550659988003,6,2,0.12153655272853334,3.6465,1.030006339367472,1.0,True,ml_conformal_risk,0.13671419875721413,0.021824658059230007
60,heldout,gbr_masked,60:472852:3811:83840,4230.0,4000.0,4666.897123293005,0.10328537193688068,0.10328537193688068,False,-0.8933339229014337,0.8251126030085132,False,0.16672428082325141,6,1,0.15009416709573478,4.00075,1.0140542241334103,0.9964539007092199,True,ml_conformal_risk,0.1466959352802552,0.02719101216171035
65,heldout,traditional_huber_window,65:649798:4749:224838,5907.5,4000.0,5311.899521006355,-0.1008210713489031,0.1008210713489031,False,0.17019246078637984,-0.36902136244958683,False,0.3279748802515887,6,3,0.18083053947093894,3.9915,1.0312414360098656,0.9968683876428269,False,traditional_envelope,0.1,
61,heldout,gbr_masked,61:507593:3385:118581,5943.0,4000.0,5702.987364533855,-0.04038577073298758,0.04038577073298758,False,-0.4135076032450664,-0.38432767888895114,False,0.4257468411334637,6,3,0.16960598733595936,3.31725,1.040307933625031,0.9997476022211005,False,ml_conformal_risk,0.1722787475304714,0.07931065889526988
60,heldout,gbr_masked,60:493449:6660:104437,5607.0,4000.0,5569.271626268544,-0.00672879859665696,0.00672879859665696,False,-0.5379841209263612,0.019311029962125303,False,0.39231790656713605,6,3,0.1637757930195791,3.27175,1.0380447560219719,1.0,False,ml_conformal_risk,0.16456155929527894,0.041602613944859354
59,heldout,traditional_huber_window,59:430648:13682:41636,6422.0,4000.0,6844.0904357212785,0.06572569849288049,0.06572569849288049,False,-1.3362778910498712,0.5176681524892217,False,0.7110226089303195,5,4,0.205173005515002,4.1935,1.0367513526669538,1.0,False,traditional_envelope,0.1,
62,heldout,gbr_masked,62:540020:1026:151006,5775.5,4000.0,5809.253246448141,0.005844212007296511,0.005844212007296511,False,-0.8606862534608508,0.02776902217041055,False,0.45231331161203525,6,3,0.16968130012684804,3.689,1.0405432001574493,1.0,True,ml_conformal_risk,0.15753265619461204,0.05501625364422827
58,heldout,traditional_huber_window,58:404743:5983:15758,4783.5,4000.0,5517.144155580364,0.15336974089690897,0.15336974089690897,False,-1.507494623010376,0.8540677014905285,False,0.37928603889509094,6,3,0.12786261139706376,3.47675,1.0339006408047957,1.0,False,traditional_envelope,0.1,
65,heldout,traditional_huber_window,65:681704:1265:256744,5780.0,4000.0,5423.625880997207,-0.06165642197280158,0.06165642197280158,False,-0.21247570090632628,-0.32664905499797214,False,0.3559064702493018,6,3,0.15799897208474192,3.64375,1.032543902046077,0.9971453287197232,True,traditional_envelope,0.1,
63,heldout,gbr_masked,63:597366:4885:208351,5932.5,4000.0,5744.659560527184,-0.031662948078013634,0.031662948078013634,False,-0.5091802217022456,-0.25608785204200757,False,0.43616489013179605,6,3,0.16544546460612808,3.372,1.0394476108761823,1.0,False,ml_conformal_risk,0.1663356090686589,0.040938705492409355
59,heldout,traditional_huber_window,59:457640:6039:68628,4946.0,4000.0,5479.196479530597,0.10780357451083636,0.10780357451083636,False,-1.2339400658074577,0.6035047872445887,False,0.36979911988264913,6,3,0.12616430216912908,3.49425,1.0338033916749796,0.9997978164173069,True,traditional_envelope,0.1,
65,heldout,traditional_huber_window,65:664445:1572:239485,6062.5,4000.0,5516.985747895748,-0.08998173230585595,0.08998173230585595,False,-0.053635958348547064,-0.7667101224234116,False,0.379246436973937,6,3,0.1721179716451505,3.374125,1.0426532663316583,1.0,True,traditional_envelope,0.1,
65,heldout,gbr_masked,65:650603:5497:225643,4590.0,4000.0,4752.054945776002,0.03530608840435766,0.03530608840435766,False,-0.49331646324682943,0.12212128543783152,False,0.18801373644400043,5,2,0.21605511656766344,4.788,0.8960076272196401,0.9305010893246187,False,ml_conformal_risk,0.1608780177492466,0.0856246616946331
59,heldout,traditional_huber_window,59:463202:11223:74190,5897.5,4000.0,6862.575979398108,0.16364153953337987,0.16364153953337987,False,-1.7974856540895399,0.7512706211531182,False,0.715643994849527,5,4,0.19896438925551288,4.18775,1.0346837828288777,1.0,False,traditional_envelope,0.1,
59,heldout,traditional_huber_window,59:435719:1989:46707,4959.0,4000.0,5013.33246568511,0.010956335084716684,0.010956335084716684,False,-0.5084610069940361,0.05668488856036191,False,0.25333311642127754,5,3,0.17436260120312416,4.5135,1.0044164447619666,0.9879007864488808,True,traditional_envelope,0.1,
62,heldout,gbr_masked,62:566253:8642:177239,4464.5,4000.0,4685.388949826879,0.049476749877226806,0.049476749877226806,False,-0.5064926580645093,0.430163485544071,False,0.17134723745671976,7,1,0.10666606466432262,3.22225,1.0289299046038989,1.0,True,ml_conformal_risk,0.1321894791112741,0.016810604737216937
58,heldout,gbr_masked,58:418588:2503:29590,5375.0,4000.0,5811.69310465415,0.08124522877286519,0.08124522877286519,False,-1.0546328275662002,0.3401278253583442,False,0.45292327616353756,6,3,0.16551945293180265,3.23,1.0381401706386826,1.0005581395348837,False,ml_conformal_risk,0.17279875477525808,0.047302391765062755
61,heldout,traditional_huber_window,61:516073:11387:127061,4559.5,4000.0,4473.163754285468,-0.01893546347505915,0.01893546347505915,False,0.03491684635274872,-0.18024268416395728,False,0.11829093857136685,6,2,0.15382865499135565,4.004625,1.023190743868317,0.9998903388529444,True,traditional_envelope,0.1,
65,heldout,gbr_masked,65:664976:2063:240016,4640.0,4000.0,5538.6699937046005,0.1936788779535777,0.1936788779535777,False,-1.5676684754894215,1.6295013485124201,False,0.3846674984261502,6,3,0.1268412086554455,3.29075,1.031727436911212,0.9995689655172414,False,ml_conformal_risk,0.16664265009513765,0.025733902548581045
58,heldout,traditional_huber_window,58:419014:2903:30016,5650.0,4000.0,5544.194042065527,-0.018726718218490732,0.018726718218490732,False,-0.4987370788717378,-0.1277849733508134,False,0.3860485105163818,6,3,0.15009089048163776,3.45075,1.0337159405584797,0.9988495575221239,False,traditional_envelope,0.1,
59,heldout,traditional_huber_window,59:425938:9332:36926,4674.0,4000.0,4366.212971079988,-0.06585088338040476,0.06585088338040476,False,0.4111340437309696,-0.6262197943438679,False,0.09155324276999699,7,2,0.23875617344797598,2.29775,1.0317606444188723,0.996790757381258,False,traditional_envelope,0.1,
60,heldout,gbr_masked,60:473813:4707:84801,4769.0,4000.0,4773.69404934477,0.000984283779570154,0.000984283779570154,False,-0.26067715279673553,0.054135878734339116,False,0.19342351233619248,3,2,0.3508394547002481,5.52575,0.18110034353689175,0.4489410777940868,False,ml_conformal_risk,0.19724392222910447,0.17062697165316726
65,heldout,gbr_masked,65:667209:4182:242249,4904.0,4000.0,4911.929339534331,0.001616912629349739,0.001616912629349739,False,-0.35135622338887984,0.0077662483196263565,False,0.22798233488358277,6,3,0.12192006420857827,3.571,1.0321616069390551,1.0,True,ml_conformal_risk,0.15656077494382611,0.021824658059230007
63,heldout,traditional_huber_window,63:610367:706:221352,4787.0,4000.0,3737.78465561972,-0.2191801429664257,0.2191801429664257,True,2.4340611031087764,-1.467434048084307,False,-0.06555383609506993,6,3,0.3724232365945507,5.1735,0.7537143413494304,0.8195111761019428,False,traditional_envelope,0.1,
63,heldout,traditional_huber_window,63:576170:1531:187156,5679.5,4000.0,5498.198709477419,-0.03192205132891653,0.03192205132891653,False,-0.3842920865219046,-0.30886080157168294,False,0.3745496773693546,6,3,0.16559649430769507,3.301375,1.0374396642182582,0.999031604894797,True,traditional_envelope,0.1,
65,heldout,traditional_huber_window,65:674608:11067:249648,4498.5,4000.0,4032.1973337345717,-0.10365736718137787,0.10365736718137787,False,0.69830465691967,-0.9270430740863418,False,0.008049333433642891,12,0,0.38797911717784656,1.470625,1.1010033069895184,1.0001111481604978,False,traditional_envelope,0.1,
58,heldout,traditional_huber_window,58:411066:11842:22073,6117.5,4000.0,6951.070082792458,0.1362599236277006,0.1362599236277006,False,-1.5946423937465823,0.4634807243772343,False,0.7377675206981147,6,4,0.20438828088782213,4.1055,1.0323167511101548,0.9978749489170413,False,traditional_envelope,0.1,
61,heldout,traditional_huber_window,61:529063:7153:140051,4779.5,4000.0,5455.590459092831,0.141456315324371,0.141456315324371,False,-1.4143661961076655,0.8200005568136248,False,0.3638976147732078,6,3,0.12016938157755316,3.462375,1.029550499445061,0.9986400251072288,True,traditional_envelope,0.1,
62,heldout,traditional_huber_window,62:542948:3754:153934,4308.0,4000.0,4840.69588649659,0.12365271274294104,0.12365271274294104,False,-1.0421947208425113,0.8468933012664479,False,0.21017397162414753,6,2,0.08704623472103677,3.302,1.024599827093867,0.9984911792014856,True,traditional_envelope,0.1,
63,heldout,traditional_huber_window,63:588854:13364:199840,5761.5,4000.0,4822.177566946254,-0.16303435443092007,0.16303435443092007,False,1.0059826572250774,-0.5556476977543596,False,0.20554439173656358,4,4,0.3053526274221954,5.930125,0.45583696616642877,0.6664063177991842,False,traditional_envelope,0.1,
58,heldout,traditional_huber_window,58:414263:14837:25265,6019.5,4000.0,5501.033100565221,-0.08613122342965021,0.08613122342965021,False,-0.21017281344066774,-0.5105533229293684,False,0.37525827514130516,6,3,0.1824072325359267,3.551625,1.0436936242386863,1.0,False,traditional_envelope,0.1,
58,heldout,gbr_masked,58:410306:11143:21315,5588.5,4000.0,5409.160997927374,-0.032090722389304036,0.032090722389304036,False,-0.29024234264751847,0.004890498123472753,False,0.3522902494818436,5,3,0.17384452417560192,4.1895,1.0313518833685333,1.0,False,ml_conformal_risk,0.1667232321391054,0.0654379545376111
62,heldout,traditional_huber_window,62:539674:703:150660,6341.5,4000.0,4173.01298921006,-0.34195174813371276,0.34195174813371276,True,2.8743721034463965,-1.23349659316834,False,0.04325324730251512,7,2,0.27175802941055643,3.083375,1.0447731160076466,0.9977923204289206,False,traditional_envelope,0.1,
62,heldout,gbr_masked,62:563062:5612:174048,4684.5,4000.0,5004.001742962766,0.06820402240639684,0.06820402240639684,False,-0.8390521620213356,0.35323575783611716,False,0.2510004357406914,6,3,0.1051181912688552,3.5295,1.0316233643087427,1.0,True,ml_conformal_risk,0.13946248417266563,0.015080691353874558
63,heldout,traditional_huber_window,63:611845:2079:222830,4594.5,4000.0,4237.548557748013,-0.07769103107018978,0.07769103107018978,False,0.5796251724220021,-0.7117675817586999,False,0.059387139437003356,7,2,0.1346775469380611,3.235375,1.0298636548636548,1.0,True,traditional_envelope,0.1,
58,heldout,gbr_masked,58:409872:10727:20882,6176.0,4000.0,5758.486817073013,-0.06760252314232297,0.06760252314232297,False,-0.34592282808062436,-0.6245522556873411,False,0.4396217042682533,6,3,0.1853840847125487,3.33725,1.044544042774862,0.9998380829015544,False,ml_conformal_risk,0.18440201445424534,0.08648775899626092
60,heldout,gbr_masked,60:480660:11111:91648,4611.5,4000.0,4835.825693847693,0.0486448430765897,0.0486448430765897,False,-0.5546512467144638,0.15417573460322842,False,0.20895642346192345,6,2,0.14564890274007278,3.956,1.02432,0.9998915754093028,True,ml_conformal_risk,0.12972136910945778,0.02383725588551315
58,heldout,gbr_masked,58:396817:14912:7858,5996.0,4000.0,6463.179320368025,0.07791516350367335,0.07791516350367335,False,-1.2027097590611877,0.5143809004817186,False,0.6157948300920064,5,4,0.1857280100101577,4.16,1.0332269008182,1.0,False,ml_conformal_risk,0.16952757300060126,0.05084033538156688
62,heldout,traditional_huber_window,62:543194:3983:154180,4357.0,4000.0,3789.703742745725,-0.13020340997343932,0.13020340997343932,False,1.1837801963727355,-1.1200320972443762,False,-0.052574064313568813,7,1,0.15339516341243822,3.158,1.0263999784928892,0.9991966949736056,True,traditional_envelope,0.1,
58,heldout,traditional_huber_window,58:402938:4291:13959,4320.0,4000.0,4897.775880575155,0.1337444167998043,0.1337444167998043,False,-1.1013263188542783,0.8936981911448569,False,0.22444397014378858,6,2,0.08738951557370966,3.2835,1.0260883568629555,1.0,True,traditional_envelope,0.1,
61,heldout,gbr_masked,61:522523:1028:133511,5327.5,4000.0,5505.4463949176325,0.03340148191790379,0.03340148191790379,False,-0.7576292237953179,0.1701767750232932,False,0.3763615987294082,5,3,0.17288527393603892,4.170375,1.0324667247170045,1.0,True,ml_conformal_risk,0.1492124006945032,0.043086268244653024
61,heldout,traditional_huber_window,61:523187:1645:134175,4550.0,4000.0,4329.736493963937,-0.048409561766167605,0.048409561766167605,False,0.20175777517362903,-0.2527406839197468,False,0.08243412349098445,7,2,0.19727118834690316,2.53225,1.0342619521404153,1.0,False,traditional_envelope,0.1,
65,heldout,gbr_masked,65:677414:13675:252454,5568.0,4000.0,5891.548872247405,0.05810863366512297,0.05810863366512297,False,-0.9387438608995229,0.3158081355561677,False,0.4728872180618511,6,3,0.1665515859067847,3.20425,1.0383756961147588,1.0003591954022988,False,ml_conformal_risk,0.1710359864469369,0.05088244990589251
61,heldout,traditional_huber_window,61:509588:5283:120576,4704.5,4000.0,4254.140150368101,-0.09572958861343377,0.09572958861343377,False,0.6894611440181411,-0.3119915827030795,False,0.06353503759202517,7,2,0.15277532472813593,3.114,1.031784780171877,0.9993623126793496,True,traditional_envelope,0.1,
65,heldout,gbr_masked,65:671736:8370:246776,6326.5,4000.0,6531.1976437878,0.03235559057738089,0.03235559057738089,False,-1.1162982960256569,0.3804967892831286,False,0.6327994109469501,5,4,0.19706799605308295,4.140375,1.0376580023254942,1.0,False,ml_conformal_risk,0.17332453471891646,0.09018244158083831
62,heldout,gbr_masked,62:574586:26:185572,5073.5,4000.0,5531.865921500635,0.09034511116598691,0.09034511116598691,False,-1.0715451640595175,0.772961081788587,False,0.3829664803751587,6,3,0.14266330884926154,3.31175,1.0344105121723486,0.9998028974081009,False,ml_conformal_risk,0.16048252642906202,0.020532044835034652
62,heldout,traditional_huber_window,62:549445:9317:160431,4345.0,4000.0,4305.466283669779,-0.00909866889072982,0.00909866889072982,False,-0.018070298485344694,-0.0338328766197904,False,0.07636657091744481,7,2,0.1337374422074559,2.73275,1.0308725574196402,1.001150747986191,True,traditional_envelope,0.1,
59,heldout,gbr_masked,59:449008:14310:59996,5439.0,4000.0,5305.9393827966915,-0.024464169369977667,0.024464169369977667,False,-0.39493676186192417,-0.14223475916975659,False,0.3264848456991729,4,5,0.24222444799408954,5.4835,0.7122094174488139,0.8221180364037507,False,ml_conformal_risk,0.194299027797393,0.10599100079064325
59,heldout,traditional_huber_window,59:461962:10070:72950,5970.0,4000.0,5420.113458214104,-0.092108298456599,0.092108298456599,False,-0.5146730056750659,-0.35408019432446736,False,0.35502836455352593,6,3,0.2276601732045381,3.9125,1.0590181356920019,1.0,False,traditional_envelope,0.1,
65,heldout,traditional_huber_window,65:674157:10647:249197,4566.0,4000.0,4869.6571447542865,0.0665039738839874,0.0665039738839874,False,-0.6955789397129468,0.4600865829610328,False,0.21741428618857173,6,2,0.10062196507556202,3.3595,1.0308839190628327,0.9998904949627683,True,traditional_envelope,0.1,
61,heldout,gbr_masked,61:534218:11980:145204,5148.5,4000.0,5678.2040112271,0.1028851143492473,0.1028851143492473,False,-1.2217265462551161,0.8050212936582142,False,0.41955100280677504,6,3,0.1437922714959196,3.33475,1.0338849664972793,1.0,False,ml_conformal_risk,0.16646540524456233,0.037317408865279164
59,heldout,traditional_huber_window,59:423345:6946:34333,5823.0,4000.0,5874.548412736285,0.008852552419076965,0.008852552419076965,False,-0.7512295306672412,0.21955950658102097,False,0.46863710318407126,5,3,0.17972624492287534,4.21125,1.0344732433231496,0.9997424008243173,False,traditional_envelope,0.1,
62,heldout,traditional_huber_window,62:553289:12905:164275,5045.5,4000.0,4350.062963443694,-0.13783312586588176,0.13783312586588176,False,0.8423365811573742,-0.7898205980196451,False,0.08751574086092351,7,2,0.2447190871717822,2.489125,1.0409531930584683,1.0,False,traditional_envelope,0.1,
63,heldout,gbr_masked,63:610393:731:221378,4395.5,4000.0,4490.959190660078,0.021717481665357318,0.021717481665357318,False,-0.3288689788455059,0.11850923731853413,False,0.12273979766501952,6,2,0.10133850618005322,3.451875,1.0289337693786353,1.0,True,ml_conformal_risk,0.1301318373013397,0.020580425702620187
61,heldout,gbr_masked,61:534787:12506:145773,5666.0,4000.0,5512.054975542029,-0.027169965488522973,0.027169965488522973,False,-0.4503953594138288,-0.20719384180076972,False,0.3780137438855071,4,4,0.2396839842230492,5.3485,0.7911007828720547,0.8653370984821743,False,ml_conformal_risk,0.2103085854676845,0.1728751611357661
59,heldout,gbr_masked,59:464309:12232:75297,6251.0,4000.0,6365.721776859729,0.018352547889894304,0.018352547889894304,False,-1.2516206872324398,0.07683977016726828,False,0.5914304442149323,3,6,0.3357857083554464,6.37325,0.15652846235623852,0.3888977763557831,False,ml_conformal_risk,0.282717962417393,0.5210582506193937
63,heldout,gbr_masked,63:580846:5882:191832,5376.5,4000.0,5521.847339595706,0.02703382118398702,0.02703382118398702,False,-0.8126493757328497,0.12486884844992119,False,0.3804618348989266,6,3,0.14673186637125535,3.718,1.0284451117784452,0.9958151213614805,True,ml_conformal_risk,0.14866749440957625,0.023173948038259843
65,heldout,traditional_huber_window,65:662975:217:238015,5086.5,4000.0,4204.229052267701,-0.17345344494884474,0.17345344494884474,False,1.4263557183773425,-0.8483374497425977,False,0.05105726306692526,4,3,0.2990680332011437,5.45275,0.6443510156803021,0.783249778826305,False,traditional_envelope,0.1,
63,heldout,gbr_masked,63:588114:12688:199100,5142.5,4000.0,5137.209309139713,-0.0010288168906732549,0.0010288168906732549,False,-0.4553829784844936,-0.006148391470411241,False,0.2843023272849281,6,3,0.13376795031196265,3.501125,1.0352751021121378,1.0,False,ml_conformal_risk,0.16493908331180032,0.024110500042835555
65,heldout,traditional_huber_window,65:673603:10100:248643,6467.0,4000.0,6820.989974110089,0.05473789610485371,0.05473789610485371,False,-1.1603510939732722,0.6174795723133855,False,0.7052474935275221,5,4,0.1965183316684929,4.154,1.0345318755774562,0.9999226843977115,False,traditional_envelope,0.1,
65,heldout,traditional_huber_window,65:672616:9189:247656,4209.5,4000.0,3349.2578717635147,-0.20435731755231865,0.20435731755231865,True,2.3365005369092113,-0.9764382840368704,False,-0.16268553205912129,4,2,0.38819071266007205,5.212125,0.6469521135160657,0.7725383062121393,False,traditional_envelope,0.1,
58,heldout,gbr_masked,58:412846:13478:23848,4404.5,4000.0,4495.176403238221,0.02058721835355221,0.02058721835355221,False,-0.3332921345211446,0.1005281632352748,False,0.12379410080955511,6,2,0.10260538768057027,3.465625,1.0207340565750787,0.9965943920989897,True,ml_conformal_risk,0.14540872615282543,0.024919016523332862
63,heldout,traditional_huber_window,63:577129:2410:188115,4635.5,4000.0,4240.809404889393,-0.08514520442468068,0.08514520442468068,False,0.6132032802828284,-0.7046380102254588,False,0.06020235122234818,7,2,0.13623927488173562,3.19325,1.0301475468422934,0.9997842735411498,True,traditional_envelope,0.1,
65,heldout,traditional_huber_window,65:677269:13543:252309,6016.5,4000.0,6089.466194581385,0.012127681306637585,0.012127681306637585,False,-0.665181319990408,0.19622519267466743,False,0.5223665486453462,5,3,0.17490961534440916,4.12675,1.033277467035519,1.0,False,traditional_envelope,0.1,
65,heldout,gbr_masked,65:648956:3935:223996,6253.0,4000.0,5701.790118688016,-0.08815126840108488,0.08815126840108488,False,-0.13506485472365615,-0.8512893919876134,False,0.42544752967200417,6,3,0.17642246935926556,3.32275,1.0444368860166864,1.0003998080921157,False,ml_conformal_risk,0.18885995758554142,0.10520042948439605
