n,amp_res68_abs_frac,amp_bias_median_frac,catastrophic_rate,q_template_shift_median,timing_tail_rate,calibration_coverage,acceptance_rate,q_template_shift_natural,timing_tail_delta_natural,rule
9330,0.09397803644101389,-0.013464840339174784,0.0053590568060021436,-0.2722976039171634,0.0007502679528403001,0.717470525187567,0.4890706085862557,0.0,0.0,traditional_envelope
9623,0.09432702490742097,-0.011261321200739407,0.005923308739478333,-0.28676504571664374,0.0006235061831029824,0.7152655097163046,0.5038747512828569,0.0,0.0,traditional_envelope
7359,0.09445123873136058,-0.003856881719856558,0.006658513384970784,-0.34130555079094904,0.00040766408479412964,0.7135480364179916,0.4764340282273728,0.0,0.0,traditional_envelope
7564,0.06724914610930971,0.04146629940282538,0.009254362771020624,-0.5507005969795777,0.0,0.9713114754098361,0.4259488681157788,0.007543570534685858,0.0,ml_conformal_risk
7412,0.06817623476156251,0.036455213617585074,0.009174311926605505,-0.5812130240708333,0.00013491635186184566,0.9649217485159202,0.47168130329642355,0.008051993721072011,-0.018100807574491767,ml_conformal_risk
7265,0.07055148883899978,0.03909616116984008,0.012250516173434273,-0.5913984429541816,0.0002752924982794219,0.9508602890571232,0.4800766536707857,0.006279977009545626,-0.02032859927596769,ml_conformal_risk
8279,0.09486526179686675,0.0011074167615089368,0.007005677014132142,-0.41450861207242795,0.0008455127430849137,0.7097475540524217,0.5238878693918876,0.0,0.0,traditional_envelope
9705,0.09545157598788226,-0.02016065405662178,0.005667181865018032,-0.14688522533104376,0.0006182380216383308,0.7109737248840804,0.44319115900995526,0.0,0.0,traditional_envelope
7549,0.06886063983732114,0.03957890390513725,0.009272751357795735,-0.5972737774637622,0.0,0.9618492515564976,0.49208004693305524,0.008244074583294922,-0.005291005291005283,ml_conformal_risk
10022,0.09475567136098377,-0.013172560862124151,0.005288365595689483,-0.2844693631441846,0.0005986828976252245,0.7129315505887048,0.513948717948718,0.0,0.0,traditional_envelope
7343,0.07001135616693548,0.03991045484441171,0.013618412093149939,-0.5866200405562481,0.00013618412093149938,0.9509737164646602,0.4905471307368562,0.00528273695070376,-0.007518796992481203,ml_conformal_risk
8110,0.09489240587944596,-0.004775997579442941,0.006535141800246609,-0.34720444034244213,0.0006165228113440197,0.7114673242909988,0.48773153716622564,0.0,0.0,traditional_envelope
7872,0.06554261415127778,0.036381979336556125,0.008765243902439025,-0.5479983203418417,0.00012703252032520327,0.9654471544715447,0.4545297072579248,0.005188151768384707,-0.012809802283486485,ml_conformal_risk
7344,0.06782009414167953,0.03442563683371773,0.008986928104575163,-0.5655991902136206,0.0004084967320261438,0.9617374727668845,0.4610458911419424,0.007081872535147015,-0.033138401559454175,ml_conformal_risk
8428,0.09441176071293565,-0.010539360927844566,0.006288561936402468,-0.26998663540310197,0.0008305647840531562,0.7148789748457522,0.46333150082462893,0.0,0.0,traditional_envelope
8369,0.09443028318815988,-0.0018601919556073298,0.0071693153303859485,-0.3637309925000771,0.0003584657665192974,0.7137053411399211,0.5083211856171039,0.0,0.0,traditional_envelope
8948,0.09536673747556526,-0.011293321028743879,0.005699597675458203,-0.27711532654856175,0.0004470272686633885,0.7106616003576218,0.49273127753303964,0.0,0.0,traditional_envelope
7928,0.06534511329294884,0.03715554865279818,0.005676084762865792,-0.5452270680686517,0.0,0.9771695257315842,0.4201823192707229,0.00807732182490069,-0.015873015873015848,ml_conformal_risk
8243,0.0944586663156991,-0.007296136189971352,0.0072789033119010065,-0.2787743098510429,0.0009705204415868009,0.7144243600630839,0.45043715846994536,0.0,0.0,traditional_envelope
7597,0.06673154841659572,0.03902165558622782,0.0055284980913518494,-0.5546512467144638,0.00013163090693694878,0.97670132947216,0.41459288364985813,0.009720176613504926,-0.018100807574491767,ml_conformal_risk
7904,0.06694888401992204,0.039306317761029316,0.009488866396761133,-0.567900083176264,0.0,0.9606528340080972,0.46700147710487444,0.00556562226276052,-0.005291005291005283,ml_conformal_risk
7583,0.06587959347954898,0.03606546451403332,0.006461822497692206,-0.5540479792257393,0.00013187392852433074,0.9759989450085718,0.4374387078165561,0.00878841290066823,-0.018100807574491767,ml_conformal_risk
8406,0.0604693594699091,0.03185973999708925,0.0009517011658339282,-0.5226699209553374,0.0,0.9941708303592672,0.4214801444043321,0.00869056404733161,-0.010582010582010566,ml_conformal_risk
7532,0.06861076701344249,0.03898071619890066,0.01248008497079129,-0.5798808448035393,0.0,0.9567180031864047,0.49529821792595513,0.005464862911839096,0.0,ml_conformal_risk
7489,0.06699497381956335,0.03744769364328189,0.005608225397249299,-0.5706206861544523,0.00013352917612498332,0.975831219121378,0.4388000234370422,0.010388258552146855,-0.018100807574491767,ml_conformal_risk
8405,0.09559437265683265,-0.0005543340291296027,0.00594883997620464,-0.409872860437531,0.0003569303985722784,0.7071980963712076,0.5628096959957145,0.0,0.0,traditional_envelope
7334,0.06617789238915216,0.03361347728610633,0.0051813471502590676,-0.5655991902136206,0.000545404963185165,0.9702754295064085,0.4633268052309053,0.00953331407942265,-0.03007518796992481,ml_conformal_risk
9045,0.09576341330106222,-0.0017153748365508997,0.007407407407407408,-0.3707871195084049,0.0006633499170812604,0.7051409618573797,0.5277437423420269,0.0,0.0,traditional_envelope
7980,0.06539600571272655,0.037750405879123275,0.008646616541353383,-0.5361771694289903,0.00012531328320802005,0.9664160401002506,0.42958656330749356,0.004520069829742778,-0.012809802283486485,ml_conformal_risk
7321,0.06791692929166195,0.03905215144809106,0.0062832946318808905,-0.5660554561374198,0.00040978008468788414,0.9689933069252834,0.4401491011843925,0.009653227365570382,-0.022556390977443608,ml_conformal_risk
7752,0.06532238975892792,0.03778932712667674,0.010835913312693499,-0.5209014990619254,0.0,0.971749226006192,0.4237454903246966,0.004343879231728608,0.0,ml_conformal_risk
7054,0.07047225881889575,0.03957391146386213,0.011341083073433513,-0.5963813558010842,0.0001417635384179189,0.9617238446271619,0.4707374040707374,0.008882998082987283,-0.012809802283486485,ml_conformal_risk
7722,0.06490168427662558,0.03310088720270683,0.006993006993006993,-0.5588553680078698,0.0001295001295001295,0.9724164724164724,0.470710149344712,0.0074461244574176855,-0.018100807574491767,ml_conformal_risk
9530,0.09550419884054717,-0.017016620020300754,0.005246589716684155,-0.20917644912540556,0.0004197271773347324,0.710598111227702,0.4725541726583032,0.0,0.0,traditional_envelope
8442,0.09642035526991434,-0.006283175746699751,0.005922767116796968,-0.341698342150659,0.00047382136934375743,0.7037431888178157,0.5148502774897847,0.0,0.0,traditional_envelope
8726,0.09442550858266169,-0.003945284822354307,0.006646802658721063,-0.35672664419077993,0.00045840018336007336,0.7134998853999541,0.5191884333908491,0.0,0.0,traditional_envelope
7211,0.071796082599547,0.040846578007750586,0.016502565524892526,-0.5958183502720757,0.0,0.9466093468312301,0.4884508568719095,0.004656276156167697,-0.005291005291005283,ml_conformal_risk
9114,0.09535978547597068,-0.0014253031800880354,0.006144393241167435,-0.41202768258682365,0.0006583278472679394,0.7081413210445469,0.5676029146166781,0.0,0.0,traditional_envelope
7767,0.06629455108802212,0.036640629132861716,0.009398738251577185,-0.5523272759706703,0.00012874983906270118,0.9635637955452556,0.4490114464099896,0.005373541400537608,-0.018100807574491767,ml_conformal_risk
7511,0.09609652136878312,0.0034249229352712207,0.006790041272799894,-0.42448693665463466,0.00013313806417254693,0.7053654639861536,0.5395445729473457,0.0,0.0,traditional_envelope
7941,0.06580182552060171,0.03717458201827274,0.008689081979599547,-0.5522491125966145,0.0002518574486840448,0.9595768794862108,0.4627352718373055,0.004410111444682623,-0.015037593984962405,ml_conformal_risk
7767,0.06629455108802212,0.036640629132861716,0.009398738251577185,-0.5523272759706703,0.00012874983906270118,0.9635637955452556,0.4490114464099896,0.005373541400537608,-0.018100807574491767,ml_conformal_risk
7604,0.06947705381724469,0.04140379075215886,0.012887953708574434,-0.5715719484675903,0.0001315097317201473,0.9497632824829038,0.4669327602087811,0.004204130281647983,-0.007518796992481203,ml_conformal_risk
7573,0.06878451031067737,0.04150248143018096,0.009507460715700515,-0.5775459470279305,0.00013204806549584047,0.959461243892777,0.46230388865148647,0.007208477051364757,-0.007518796992481203,ml_conformal_risk
9227,0.09357506518047326,-0.013376799585381955,0.006611032838409017,-0.21804137297572623,0.0006502655250894115,0.7187601603988295,0.4619505356964053,0.0,0.0,traditional_envelope
8517,0.0954285683689614,-0.007582565500500926,0.005518375014676529,-0.34148624520136117,0.0003522367030644593,0.7109310790184338,0.5038452437292948,0.0,0.0,traditional_envelope
7969,0.09626432692001287,-0.0009096838301408656,0.006023340444221358,-0.39906235758664366,0.0005019450370184465,0.7062366670849543,0.5283781991778279,0.0,0.0,traditional_envelope
7780,0.06571531391768502,0.03988513788858243,0.006298200514138818,-0.5472147964471734,0.0,0.9782776349614396,0.4279192563665365,0.008537546922510159,0.0,ml_conformal_risk
7253,0.07320146517710703,0.042641190098950184,0.018475113746036123,-0.600758842856461,0.0,0.9382324555356404,0.5029819694868238,0.003066385405776647,0.0,ml_conformal_risk
7751,0.06703423283859256,0.03886359984149985,0.009934202038446652,-0.5645339907038167,0.0,0.9632305508966585,0.4595636191153801,0.005976146993174368,-0.005291005291005283,ml_conformal_risk
7197,0.09614566009495751,0.004611566538124578,0.008058913436153952,-0.42815449933004146,0.000972627483673753,0.7040433513964152,0.49331688258276785,0.0,0.0,traditional_envelope
7933,0.06560275452676356,0.04018241210828376,0.0059246186814572045,-0.5529341582817899,0.0,0.9754191352577839,0.4349232456140351,0.00812702219209631,0.0,ml_conformal_risk
8858,0.09580890772337565,-0.00822282513472634,0.00553172273650937,-0.3364990005763957,0.0009031384059607134,0.7069315872657485,0.5062003543059603,0.0,0.0,traditional_envelope
7683,0.09609595106750504,0.004057198952436909,0.0072888194715605885,-0.42893521895750375,0.0003904724716907458,0.7048028114017961,0.5345067482955336,0.0,0.0,traditional_envelope
7375,0.07186990539810859,0.04303376491917329,0.014372881355932203,-0.6092030058416835,0.0,0.9458983050847458,0.5060034305317325,0.005660207445079573,0.0,ml_conformal_risk
7359,0.09445123873136058,-0.003856881719856558,0.006658513384970784,-0.34130555079094904,0.00040766408479412964,0.7135480364179916,0.4764340282273728,0.0,0.0,traditional_envelope
7874,0.06480124365276634,0.037856445032642815,0.007112014224028448,-0.5359041467431478,0.0,0.9784099568199136,0.42679820044446853,0.006937701271031533,0.0,ml_conformal_risk
6957,0.07227088318414432,0.04481268744920383,0.0129366106080207,-0.5956156713181615,0.00014374011786689664,0.9565904844041972,0.44676342152581555,0.008635395775846778,-0.007518796992481203,ml_conformal_risk
7640,0.06816467978256147,0.04045642888021052,0.012303664921465968,-0.563702852060997,0.0,0.9578534031413612,0.4640427599611273,0.004796780973197167,0.0,ml_conformal_risk
8701,0.09577536093453022,-0.003260517178078904,0.006550971152741065,-0.3568086009487974,0.00022985863693828295,0.7061257326744053,0.5360068995256576,0.0,0.0,traditional_envelope
10361,0.09570414547471155,-0.001677272602648848,0.007045651964096129,-0.3910623276185383,0.00019303156066016793,0.7053373226522537,0.5881918819188192,0.0,0.0,traditional_envelope
8403,0.09541012536619901,-0.0025219084697438803,0.007140307033202428,-0.36291594567780194,0.00047602046888016187,0.7091514935142211,0.5047149978977716,0.0,0.0,traditional_envelope
7569,0.06507251339648254,0.03296562425379202,0.007398599550799313,-0.5533981302037301,0.0001321178491214163,0.9752939622142951,0.4630490639911905,0.007856649187831534,-0.018100807574491767,ml_conformal_risk
7688,0.06900983430705322,0.040868928211400764,0.012486992715920915,-0.5741305040040281,0.0,0.9533038501560874,0.4658829232820264,0.00457164587493622,-0.005291005291005283,ml_conformal_risk
9553,0.09454569592946421,0.0013657879593966464,0.006908824453051398,-0.4386448749821099,0.0004187166335182665,0.7115042395059143,0.5889642416769421,0.0,0.0,traditional_envelope
7207,0.07040959384254698,0.03991936678637144,0.01082281115582073,-0.5988253719854395,0.00013875398917718884,0.9589288192035521,0.4790614198351502,0.008472473352573435,-0.012809802283486485,ml_conformal_risk
7878,0.06551245290518251,0.035093154548725976,0.007108403148007108,-0.5535181451205045,0.00012693577050012695,0.9687738004569688,0.44508474576271184,0.00655290742051481,-0.02339181286549705,ml_conformal_risk
7838,0.06576284814056678,0.038967279070831404,0.007655014034192396,-0.5417780187119181,0.00012758356723653993,0.9706557795355958,0.42900930487137384,0.00634505057948235,-0.007518796992481203,ml_conformal_risk
7702,0.06586269860243628,0.038967279070831404,0.004933783432874578,-0.5507005969795777,0.00012983640612827837,0.9784471565827058,0.4198419187789588,0.009534786981352026,-0.012809802283486485,ml_conformal_risk
8096,0.06337625725702882,0.035059631208329715,0.002717391304347826,-0.5373396564958233,0.0,0.9881422924901185,0.42050589518516596,0.009296433310985936,-0.010582010582010566,ml_conformal_risk
7539,0.06860614049277014,0.03636075450456366,0.010478843347924129,-0.5755643874058798,0.0003979307600477517,0.950921872927444,0.4818791946308725,0.005081457054342118,-0.02784739626844889,ml_conformal_risk
7510,0.07051586046565018,0.04312648316134852,0.012117177097203728,-0.5894431475261532,0.00013315579227696404,0.9492676431424767,0.46887681838047074,0.005803975933126608,-0.007518796992481203,ml_conformal_risk
9452,0.09612298818339625,-0.004421156561227308,0.00645366060093102,-0.3644464155489242,0.00042319085907744394,0.7049301735082523,0.5427505024404249,0.0,0.0,traditional_envelope
7980,0.09577710578244503,-0.006785907883399652,0.0057644110275689225,-0.34116573765298597,0.0002506265664160401,0.7095238095238096,0.49156092152273007,0.0,0.0,traditional_envelope
8715,0.09462837839418087,0.0012367577268180107,0.0068846815834767644,-0.4281519945223433,0.0006884681583476765,0.710499139414802,0.5566911529862664,0.0,0.0,traditional_envelope
7273,0.06930391284947487,0.039460224141928964,0.008662175168431183,-0.5763665187502252,0.00013749484394335213,0.9685136807369724,0.4369742850276376,0.009394282164322556,-0.018100807574491767,ml_conformal_risk
7749,0.06444270852852486,0.03177960186173201,0.005032907471931862,-0.5581639142176371,0.0002580978190734288,0.9743192670021938,0.4670886075949367,0.00825797488410665,-0.02561960456697297,ml_conformal_risk
8976,0.09629732696576004,-0.0026686778483019776,0.005681818181818182,-0.4033813117583014,0.0005570409982174688,0.7044340463458111,0.5684970549116474,0.0,0.0,traditional_envelope
7692,0.06618705195117584,0.037144147464297936,0.011180447217888715,-0.5429866158132333,0.0,0.9661986479459178,0.4504831625183016,0.00478682607210959,-0.005291005291005283,ml_conformal_risk
9460,0.09587933939271012,-0.004924413434045561,0.0062367864693446086,-0.3638625053415101,0.00021141649048625792,0.7067653276955602,0.5471687199953728,0.0,0.0,traditional_envelope
7162,0.07001135616693548,0.040868928211400764,0.01117006422786931,-0.5755568194219172,0.00013962580284836637,0.9628595364423346,0.4409555473463859,0.008214916144345354,-0.012809802283486485,ml_conformal_risk
8859,0.0936885489352926,-0.006049238198837916,0.0073371712382887455,-0.29285072799037515,0.0007901569025849419,0.7162207924144938,0.4794090589317604,0.0,0.0,traditional_envelope
7512,0.06927683859510257,0.037546568571150796,0.012513312034078808,-0.5776007531705432,0.00026624068157614486,0.9488817891373802,0.48589909443725743,0.004269606627653153,-0.02032859927596769,ml_conformal_risk
7309,0.09278947096118563,0.005278769780010679,0.00834587494869339,-0.4390590663937495,0.0006840881105486386,0.7162402517444246,0.5024749071909803,0.0,0.0,traditional_envelope
9154,0.09609623446373237,-0.010480032091484206,0.0061175442429539,-0.28311414079684605,0.0007646930303692375,0.7059209088922875,0.48696669858495584,0.0,0.0,traditional_envelope
9002,0.09487855860479215,-0.016825228586770814,0.005998666962897134,-0.19669986215561197,0.0009997778271495224,0.7126194179071318,0.4429464153914284,0.0,0.0,traditional_envelope
7625,0.06661047948962413,0.03764923956638086,0.00839344262295082,-0.5580175311494138,0.00013114754098360657,0.9678688524590164,0.4487405838041431,0.00719852215027718,-0.012809802283486485,ml_conformal_risk
9188,0.09476081045475898,0.0030917523438068707,0.007618632999564649,-0.44834813044468635,0.000544188071397475,0.7097300827165869,0.5741423483096919,0.0,0.0,traditional_envelope
7890,0.06613168257902029,0.036012482475098126,0.010392902408111533,-0.5681817258091648,0.0,0.9599493029150824,0.495105421686747,0.004633858549923824,-0.005291005291005283,ml_conformal_risk
7326,0.0700549522969357,0.043234638638981956,0.009145509145509146,-0.590141228394292,0.0001365001365001365,0.9617799617799618,0.4563348698143765,0.00921884743325723,-0.007518796992481203,ml_conformal_risk
9763,0.09538651110132729,-0.015869843215229867,0.004711666495954113,-0.2721284006192928,0.0008194202601659326,0.711051930758988,0.49649104963384866,0.0,0.0,traditional_envelope
7544,0.06634280269231267,0.03479306106924534,0.006495227995758218,-0.5731360604649254,0.0002651113467656416,0.9688494167550371,0.4738693467336683,0.008678454515608074,-0.02032859927596769,ml_conformal_risk
8617,0.09609623446373237,-0.0025744602360083845,0.007311129163281885,-0.36684235970544243,0.0005802483462922131,0.7061622374376233,0.5021269156809044,0.0,0.0,traditional_envelope
10564,0.09642182942647726,0.0022065715622190444,0.00738356683074593,-0.4562421789992879,0.000473305566073457,0.7004922377887164,0.6223269513991163,0.0,0.0,traditional_envelope
8319,0.06200059414856364,0.03538596485252669,0.0032455824017309774,-0.5072485227439962,0.00012020675561966583,0.9873782906599351,0.4041881255465941,0.006475600495424243,-0.007518796992481203,ml_conformal_risk
7351,0.06868057343807253,0.040181241991125834,0.010066657597605768,-0.5702842101297101,0.0,0.9684396680723711,0.4460558252427185,0.008397042105480689,-0.005291005291005283,ml_conformal_risk
8361,0.09464405615028351,-0.0016080695329421762,0.007415380935294821,-0.36396692941252695,0.000598014591556034,0.7116373639516804,0.5039783001808318,0.0,0.0,traditional_envelope
7478,0.066876543627563,0.03630261828302184,0.007087456539181599,-0.5576214982896754,0.0001337255950788981,0.9741909601497727,0.43190481691117016,0.008973802532821132,-0.02339181286549705,ml_conformal_risk
7415,0.0665987137230407,0.03705564123479127,0.007147673634524612,-0.55033843149638,0.00040458530006743087,0.9692515171948752,0.43873143600970355,0.008053381714091756,-0.022556390977443608,ml_conformal_risk
8835,0.09468265173965591,-0.013326361215023074,0.0053197509903791735,-0.2675683920314249,0.0005659309564233164,0.7142048670062252,0.47844687533845986,0.0,0.0,traditional_envelope
8091,0.06462410979990071,0.03631251604063543,0.0064268940798418,-0.5372891047331869,0.00012359411692003462,0.971449758991472,0.42633575719253874,0.005699435849719979,-0.018100807574491767,ml_conformal_risk
8895,0.09436916549072918,0.0014712972703806748,0.007082630691399663,-0.4298877569103361,0.0006745362563237774,0.7118605958403598,0.5565636340883494,0.0,0.0,traditional_envelope
7746,0.06519101914606633,0.035065126903877794,0.007229537825974697,-0.5397313572636868,0.0002581977794990963,0.9700490575781048,0.44402407566638,0.00641052692548752,-0.02032859927596769,ml_conformal_risk
7123,0.07086049928842406,0.04038219806826916,0.011231222799382283,-0.5977451040086397,0.00028078056998455706,0.9552154990874632,0.48040736494233494,0.008104957759285198,-0.015037593984962405,ml_conformal_risk
8793,0.09414424958204397,-0.012846374962640447,0.00557261457977937,-0.2679825507476359,0.000682360968952576,0.7165927442283635,0.4776987015809203,0.0,0.0,traditional_envelope
7638,0.0673672413471281,0.034734619944844475,0.009819324430479183,-0.5778574502459168,0.0,0.9639958104215763,0.4704070949066946,0.006594528564620676,-0.02116402116402113,ml_conformal_risk
7607,0.09633425120093989,-0.00406627873811227,0.006835809123176022,-0.34450427207846346,0.0006572893387669252,0.705008544761404,0.47122591835470484,0.0,0.0,traditional_envelope
7426,0.06905429634410441,0.03991045484441171,0.008214381901427417,-0.580665773982922,0.00013466199838405601,0.9656611904120657,0.4445907920732802,0.008983757433908708,-0.018100807574491767,ml_conformal_risk
7375,0.06861978960125853,0.04208709912749399,0.010305084745762711,-0.5520839243572775,0.00013559322033898305,0.9659661016949153,0.4209474885844749,0.007361444573550523,-0.007518796992481203,ml_conformal_risk
8313,0.09614120740357184,0.000761305225084053,0.0069770239384097195,-0.41044984666808837,0.0009623481294358234,0.7051605918440996,0.5199524643482611,0.0,0.0,traditional_envelope
10357,0.09555224543802099,-0.011261321200739407,0.005600077242444723,-0.2998042351914574,0.0003862122236168775,0.7089890895046829,0.5289581205311542,0.0,0.0,traditional_envelope
9053,0.0955851817545667,-0.0019865839546727624,0.007179940351264774,-0.3696723056293827,0.0004418424831547553,0.7070584336683973,0.5321224945629812,0.0,0.0,traditional_envelope
7969,0.09626432692001287,-0.0009096838301408656,0.006023340444221358,-0.39906235758664366,0.0005019450370184465,0.7062366670849543,0.5283781991778279,0.0,0.0,traditional_envelope
7708,0.09409636968944342,0.0029641990444442315,0.007394914374675662,-0.42448693665463466,0.0006486766995329528,0.7131551634665283,0.5156542681295156,0.0,0.0,traditional_envelope
8135,0.064682922975284,0.03968697677928226,0.006637984019668101,-0.5303614400115109,0.0,0.97639827904118,0.4115861371110549,0.005859094601975756,0.0,ml_conformal_risk
7245,0.06645268305550024,0.03149509361801973,0.005244996549344376,-0.5556221748845136,0.0006901311249137336,0.9686680469289165,0.44612068965517243,0.009116098118938792,-0.04817599554441658,ml_conformal_risk
7384,0.07024315589614233,0.042295642171644006,0.01056338028169014,-0.5825525323817731,0.00027085590465872155,0.953819068255688,0.45741188131078486,0.007026351090229421,-0.015037593984962405,ml_conformal_risk
7267,0.06919827499329399,0.0407448568841604,0.010458235860740333,-0.5680492434967359,0.0001376083665886886,0.9649098665198844,0.44684252597921664,0.008029526512192452,-0.007518796992481203,ml_conformal_risk
9264,0.09621799921679522,0.0021750311665559826,0.007340241796200345,-0.4394458565841317,0.0005397236614853195,0.7033678756476683,0.5701975749369115,0.0,0.0,traditional_envelope
7775,0.06588425370440629,0.036083900117119164,0.007459807073954984,-0.5723446658935583,0.00012861736334405144,0.9660450160771704,0.4916218779639583,0.00727068972635236,-0.007518796992481203,ml_conformal_risk
8687,0.0937245877297537,-0.007343404484198531,0.006906872337976286,-0.2863661848417962,0.0005755726948313572,0.7169333486819385,0.48191501164983913,0.0,0.0,traditional_envelope
8361,0.09464405615028351,-0.0016080695329421762,0.007415380935294821,-0.36396692941252695,0.000598014591556034,0.7116373639516804,0.5039783001808318,0.0,0.0,traditional_envelope
7970,0.06598215727616354,0.03881914660076771,0.0075282308657465494,-0.551205023764151,0.0,0.9693851944792974,0.4302294197031039,0.006487431074509641,-0.010582010582010566,ml_conformal_risk
8786,0.09632271808682273,-0.0041033353666299335,0.0068290462098793536,-0.35437459667950577,0.0009105394946505805,0.7028226724334168,0.5077732185170202,0.0,0.0,traditional_envelope
10177,0.09571477672019114,-0.011840149413105346,0.005404343126658151,-0.29285072799037515,0.0003930431364842291,0.7077724280239757,0.5285929465537839,0.0,0.0,traditional_envelope
9691,0.0957245040363654,-0.011752444779607879,0.005881745949850377,-0.28657363899082355,0.0008255082034877722,0.7073573418635848,0.497791247174851,0.0,0.0,traditional_envelope
7970,0.06598215727616354,0.03881914660076771,0.0075282308657465494,-0.551205023764151,0.0,0.9693851944792974,0.4302294197031039,0.006487431074509641,-0.010582010582010566,ml_conformal_risk
7964,0.09629284864948008,-0.005945028813723501,0.006278252134605726,-0.34066351113349036,0.0007533902561526871,0.7051732797589151,0.48307654979983017,0.0,0.0,traditional_envelope
7883,0.06389364675042822,0.03397290146370746,0.003298236711911709,-0.5531573284249998,0.0,0.9859190663453,0.4385535465924896,0.010149904881780766,-0.015873015873015848,ml_conformal_risk
8824,0.09483794799180983,-0.007762996559783975,0.005553037171350862,-0.3377269209396303,0.0007932910244786945,0.7112420670897552,0.5096453736860345,0.0,0.0,traditional_envelope
7632,0.09233819967112007,0.0037825399122552463,0.007730607966457023,-0.43123687483134,0.0006551362683438155,0.7209119496855346,0.5190424374319913,0.0,0.0,traditional_envelope
8273,0.09609686732442496,-0.004400806804344036,0.006406382207179983,-0.35484313867939044,0.00012087513598452798,0.7072404206454732,0.508951091971701,0.0,0.0,traditional_envelope
7204,0.0707556871538886,0.04283426581903841,0.013187118267629095,-0.5800269075400681,0.000138811771238201,0.9543309272626319,0.45311025850682435,0.006625025393954305,-0.007518796992481203,ml_conformal_risk
8943,0.09507491562775242,-0.007921202258468048,0.006820977300682098,-0.29118917326002425,0.0005590965000559097,0.7115062059711507,0.4808840135505727,0.0,0.0,traditional_envelope
8127,0.06374333151879433,0.03550462780675401,0.005906238464377999,-0.5283944869793533,0.0,0.9789590254706534,0.42423135146421675,0.006292086541269163,-0.010582010582010566,ml_conformal_risk
8715,0.09462837839418087,0.0012367577268180107,0.0068846815834767644,-0.4281519945223433,0.0006884681583476765,0.710499139414802,0.5566911529862664,0.0,0.0,traditional_envelope
7609,0.06745368429193317,0.04042348713538117,0.008936785385727428,-0.5692962305543396,0.0,0.9675384413194901,0.4594806763285024,0.007801127742913939,0.0,ml_conformal_risk
9527,0.09558461754786798,-0.012784658316179238,0.00524824183898394,-0.2791025803465583,0.00041985934711871525,0.7096672614674084,0.5043676213669331,0.0,0.0,traditional_envelope
7881,0.06462438931008725,0.03553050494704677,0.0052023854840756245,-0.5294421994431175,0.00038066235249333843,0.9728460855221419,0.41727113887859374,0.0065542954135345555,-0.02784739626844889,ml_conformal_risk
7354,0.06802701892710306,0.037100024353878644,0.007750883872722328,-0.58906299898279,0.0,0.9729398966548817,0.470656,0.01024449006409982,-0.010582010582010566,ml_conformal_risk
10240,0.09552286209206456,-0.002803644277793414,0.00693359375,-0.37841614820629843,0.00048828125,0.706640625,0.5674073253172273,0.0,0.0,traditional_envelope
8009,0.06451754702407392,0.03834926423121659,0.005119240854039206,-0.5234217582767595,0.0001248595330253465,0.9810213509801473,0.40264441204564877,0.007081469759078569,-0.007518796992481203,ml_conformal_risk
8863,0.09571477672019114,-0.004400806804344036,0.005302944826808078,-0.3925152269066974,0.0006769716800180526,0.7078867200722103,0.550667909288599,0.0,0.0,traditional_envelope
8104,0.06449134257774186,0.03954761694130218,0.0034550839091806516,-0.5375719215006391,0.0,0.9855626850937809,0.4080358491516036,0.008863441371692529,0.0,ml_conformal_risk
8280,0.06364618935076527,0.03554445685345428,0.005555555555555556,-0.5359169596539415,0.0,0.976207729468599,0.4308909242298085,0.005881561810855315,-0.010582010582010566,ml_conformal_risk
9452,0.09612298818339625,-0.004421156561227308,0.00645366060093102,-0.3644464155489242,0.00042319085907744394,0.7049301735082523,0.5427505024404249,0.0,0.0,traditional_envelope
9703,0.09574176550098003,-0.0016805333519088622,0.007214263629805215,-0.37948466906279954,0.00041224363598886944,0.7052458002679584,0.5583817690050066,0.0,0.0,traditional_envelope
7802,0.06658115643177272,0.04016145980840677,0.008203024865419123,-0.5478720104672394,0.0002563445270443476,0.9628300435785696,0.4312641645016859,0.005752399887933167,-0.015037593984962405,ml_conformal_risk
7570,0.06584810947529345,0.035090600732200175,0.0047556142668428005,-0.5833636410475891,0.0,0.9800528401585205,0.4717098703888335,0.01123846645192412,-0.010582010582010566,ml_conformal_risk
7673,0.06746036503952824,0.03820830839920736,0.008601589990877102,-0.5675592350333503,0.00013032712107389547,0.9632477518571615,0.45055783910745745,0.006973387052016234,-0.018100807574491767,ml_conformal_risk
7376,0.06971586666555281,0.037332232270574604,0.009761388286334056,-0.5913352528112772,0.00027114967462039046,0.9566160520607375,0.474798841326038,0.007459343029522828,-0.02561960456697297,ml_conformal_risk
7454,0.0691239588890823,0.03825404338432282,0.011134961094714247,-0.5866471040049093,0.00013415615776764153,0.9566675610410518,0.48493917116648233,0.006462102970680962,-0.012809802283486485,ml_conformal_risk
7575,0.06718900210762462,0.035472988903114164,0.009900990099009901,-0.5669174236532761,0.000264026402640264,0.9590759075907591,0.47870323559150657,0.0056741077458913,-0.02032859927596769,ml_conformal_risk
7506,0.0666841589413991,0.03469292280680545,0.009992006394884092,-0.5637255771937584,0.0001332267519317879,0.9652278177458034,0.4696533600300338,0.006452148069593385,-0.018100807574491767,ml_conformal_risk
