row_id,event_key,pair_id,run,eventno,evt,variant,label_injected,target_stave,base_d_t_ns,d_t_ns,taxon_consensus,score_traditional_atom_rubric,action_traditional_atom_rubric,score_ridge,action_ridge,score_gradient_boosted_trees,action_gradient_boosted_trees,score_mlp,action_mlp,score_cnn1d,action_cnn1d,score_atom_gated_cnn,action_atom_gated_cnn,score_mlp_rank,score_gbt_rank,score_rubric_rank,in_failure_gallery,in_dttail_gallery,reviewer_a_ml_mask,reviewer_b_rubric,reviewer_c_hybrid,reviewer_votes,reviewer_consensus,unanimous_review
58:400389:1911:11420:raw_clean,58:400389:1911:11420,7,58,400389,1911,raw_clean,0,,2.213162533833213,2.213162533833213,nominal_shape,1.3082889554815549,0,-0.8074162602424622,0,0.0952128920215828,0,0.0005017892690375,0,0.4174323976039886,0,0.39108407497406,0,0.08108108108108109,0.06756756756756757,0.1891891891891892,False,False,0,0,0,0,0,1
58:400389:1911:11420:injected_two_pulse,58:400389:1911:11420,7,58,400389,1911,injected_two_pulse,1,B6,2.213162533833213,3.359768892506672,nominal_shape,1.310101268464717,0,0.426778495311737,0,0.8611033320735128,1,0.3887255191802978,0,0.7409158945083618,1,0.7053818106651306,1,0.5135135135135135,0.7702702702702703,0.20270270270270271,True,False,1,0,1,2,1,0
58:400931:2410:11960:raw_clean,58:400931:2410:11960,8,58,400931,2410,raw_clean,0,,0.096546735198931,0.096546735198931,nominal_shape,1.3163957412578626,0,-1.4155441522598269,0,0.1890562868569945,0,0.1481571197509765,0,0.2320322692394256,0,0.2093178331851959,0,0.3783783783783784,0.2702702702702703,0.28378378378378377,False,False,0,0,0,0,0,1
58:400931:2410:11960:injected_two_pulse,58:400931:2410:11960,8,58,400931,2410,injected_two_pulse,1,B8,0.096546735198931,0.9143002405224578,nominal_shape,1.3183088765332909,0,0.3567425608634949,0,0.8642674827066577,1,0.9718123078346252,1,0.6197115778923035,0,0.5854305028915405,0,0.7567567567567568,0.7837837837837838,0.32432432432432434,True,False,1,0,1,2,1,0
58:401796:3214:12823:raw_clean,58:401796:3214:12823,9,58,401796,3214,raw_clean,0,,2.060359953877775,2.060359953877775,early_pretrigger,1.3596761103605393,0,-1.5695734024047852,0,0.2700644971377809,0,0.0047998707741498,0,0.3621251583099365,0,0.3819334805011749,0,0.14864864864864866,0.3783783783783784,0.5540540540540541,False,False,0,0,0,0,0,1
58:401796:3214:12823:injected_two_pulse,58:401796:3214:12823,9,58,401796,3214,injected_two_pulse,1,B6,2.060359953877775,4.946393961807594,early_pretrigger,1.363895498355426,0,1.019219160079956,0,0.858952483402332,1,0.9996720552444458,1,0.7459838390350342,1,0.7697517275810242,1,0.9324324324324325,0.7567567567567568,0.581081081081081,False,False,1,0,1,2,1,0
58:402308:3701:13332:raw_clean,58:402308:3701:13332,10,58,402308,3701,raw_clean,0,,1.1172530694520797,1.1172530694520797,template_mismatch,0.3507029105020866,0,-2.728309154510498,0,0.1813149521367857,0,0.0806889235973358,0,0.1513234376907348,0,0.1394101530313491,0,0.33783783783783783,0.22972972972972974,0.12162162162162163,False,False,0,1,0,1,0,0
58:402308:3701:13332:injected_two_pulse,58:402308:3701:13332,10,58,402308,3701,injected_two_pulse,1,B8,1.1172530694520797,1.1172530694520797,template_mismatch,0.3421769454242576,0,-2.1914358139038086,0,0.4418482435197604,0,0.4001831412315368,0,0.1974906772375106,0,0.1931202560663223,0,0.527027027027027,0.527027027027027,0.10810810810810811,True,False,1,1,1,3,1,1
58:402626:3997:13647:raw_clean,58:402626:3997:13647,11,58,402626,3997,raw_clean,0,,2.0809789606590527,2.0809789606590527,nominal_shape,0.020505647519221,0,-0.9023497104644777,0,0.3193568279628082,0,0.0618042014539241,0,0.2640397548675537,0,0.2677907645702362,0,0.3108108108108108,0.3918918918918919,0.013513513513513514,False,False,0,0,0,0,0,1
58:402626:3997:13647:injected_two_pulse,58:402626:3997:13647,11,58,402626,3997,injected_two_pulse,1,B6,2.0809789606590527,3.31660640685508,nominal_shape,0.0216211961316946,0,0.9996935129165648,0,0.8791150836688976,1,0.9893747568130492,1,0.6811773777008057,1,0.7150975465774536,1,0.8243243243243243,0.7972972972972973,0.02702702702702703,True,False,1,0,1,2,1,0
