energy_bias,energy_sigma68,saturation_onset_threshold_error,saturation_onset_accuracy,waveform_shape_mse,timing_shift_sigma68_ns,pileup_separation_sigma68_ns,pileup_confusion_rate,false_split_rate,pedestal_state_interaction,pid_boundary_movement,stratum,value,method,n
0.005232276830529499,0.06899286818261086,0.002123142250530785,0.9978768577494692,0.08513095240510667,5.1769833936683884,10.946468107237145,0.2908704883227176,0.15625,0.006553045567172434,0.02485368624786535,saturation_bin,none,censored_denoising_residual_fusion_new,951
-0.027867797370649566,0.08777451577713051,0.014861995753715497,0.9851380042462845,0.09187762483795743,22.534160591314603,1.25,0.027600849256900213,0.0,0.0005551256458642129,0.05543916393576793,saturation_bin,none,charge_tail_extrapolation_traditional,951
-0.0024508115445712525,0.06942043040474286,0.004246284501061572,0.9957537154989384,0.08643957127347326,5.481113167013236,10.988623421583384,0.29936305732484075,0.16666666666666666,0.02458321570238846,0.03872018612163812,saturation_bin,none,gradient_boosted_trees,951
0.01976979819288866,0.10649972509098804,0.006369426751592357,0.9893842887473461,0.10505563563056312,8.683858708186433,13.776517963140673,0.37154989384288745,0.14791666666666667,0.006904812312327559,0.0391042460826152,saturation_bin,none,mlp,951
0.014340147198450764,0.0694966683607158,0.006369426751592357,0.9936305732484076,0.09038022086857049,7.017945061938853,14.444209449011364,0.31634819532908703,0.14791666666666667,0.02942461046495623,0.032170361168425456,saturation_bin,none,ridge,951
-0.06738438782697202,0.09438651026337347,0.006369426751592357,0.9936305732484076,0.11444735209070343,12.890235918037403,21.695062732696535,0.4309978768577495,0.10833333333333334,0.015252700013220807,0.03255931469296812,saturation_bin,none,tiny_sequence_transformer,951
0.06394622821493173,0.38720474419668877,0.008492569002123142,0.9915074309978769,0.17826211656020174,17.26166065070469,17.946276969694136,0.2611464968152866,0.0125,0.025714298047304178,0.6693167811097506,saturation_bin,none,tobit_censored_ridge,951
0.04957299345102861,0.06624675668242389,0.0,0.9911504424778761,0.07709858867185247,7.312147262796248,7.208864688873291,0.4646017699115044,,0.04421058650884307,0.03035919706839662,spacing_bin,merged,1d_cnn,226
0.08828795274104365,0.09647145731172407,0.008849557522123894,0.9734513274336283,0.08744867337808568,5.52674649527672,17.5,0.6504424778761062,,0.0789189174336141,0.06756059097969211,spacing_bin,merged,analytic_clipped_template_sideband_traditional,226
0.015390911425642285,0.062764859310804,0.004424778761061947,0.995575221238938,0.07862584233746768,5.142134513061812,7.546666076215827,0.3672566371681416,,0.004037173788724511,0.002177104662539977,spacing_bin,merged,censored_denoising_residual_fusion_new,226
-0.03369360301975888,0.08645967430432164,0.008849557522123894,0.9911504424778761,0.05917854498457911,17.55825517717339,1.25,0.05752212389380531,,0.009986698299881802,0.03409504801104434,spacing_bin,merged,charge_tail_extrapolation_traditional,226
0.007527989573574712,0.06345618907728168,0.008849557522123894,0.9911504424778761,0.08001108100976181,5.404611691799397,7.137186732362632,0.38495575221238937,,0.004870365219943749,0.01300509035798187,spacing_bin,merged,gradient_boosted_trees,226
0.032565631263972834,0.08615782657020779,0.008849557522123894,0.9911504424778761,0.09780756510100988,7.83190783942576,11.794017420756433,0.5,,0.02507986387321889,0.057141795856749084,spacing_bin,merged,mlp,226
0.030946316103090253,0.06591540399141493,0.004424778761061947,0.995575221238938,0.08224554995358506,6.12963766331813,9.504449288762832,0.37168141592920356,,0.02520959261144749,0.036142921831791706,spacing_bin,merged,ridge,226
-0.02778665495114638,0.08614808775454534,0.008849557522123894,0.9911504424778761,0.11651100724066826,11.086968515754233,10.023231506347656,0.5530973451327433,,0.010117332822575296,0.0036395656982427145,spacing_bin,merged,tiny_sequence_transformer,226
-0.09303758544590711,0.2577961170099617,0.03982300884955752,0.9601769911504425,0.10952182645548304,21.250138946076106,3.9504446724046316,0.5265486725663717,,0.04527188284212083,0.7816817278975275,spacing_bin,merged,tobit_censored_ridge,226
,,,,,,,,0.21041666666666667,,,spacing_bin,nan,1d_cnn,480
,,,,,,,,0.17708333333333334,,,spacing_bin,nan,analytic_clipped_template_sideband_traditional,480
,,,,,,,,0.15625,,,spacing_bin,nan,censored_denoising_residual_fusion_new,480
,,,,,,,,0.0,,,spacing_bin,nan,charge_tail_extrapolation_traditional,480
,,,,,,,,0.16666666666666666,,,spacing_bin,nan,gradient_boosted_trees,480
,,,,,,,,0.14791666666666667,,,spacing_bin,nan,mlp,480
,,,,,,,,0.14791666666666667,,,spacing_bin,nan,ridge,480
,,,,,,,,0.10833333333333334,,,spacing_bin,nan,tiny_sequence_transformer,480
,,,,,,,,0.0125,,,spacing_bin,nan,tobit_censored_ridge,480
0.05361061009849618,0.09303935065920081,0.010204081632653059,0.9897959183673469,0.08146164870643362,6.906279305748436,6.559009170532226,0.35714285714285715,,0.083410521148312,0.09052694533871943,spacing_bin,near,1d_cnn,98
0.08156019026255099,0.10918521675621934,0.020408163265306124,0.9795918367346939,0.09044064510534135,5.827306514520705,15.000000000000005,0.5714285714285714,,0.004964918436550142,0.09845141765756778,spacing_bin,near,analytic_clipped_template_sideband_traditional,98
0.01597268417774114,0.07110918232490306,0.0,1.0,0.08805266760772476,5.038452468374299,7.771306563844001,0.29591836734693877,,0.012139231450386357,0.030729090763112678,spacing_bin,near,censored_denoising_residual_fusion_new,98
-0.025061895967333384,0.09132858206817614,0.030612244897959183,0.9693877551020408,0.08844626955181702,14.460663660214319,0.0,0.0,,0.004973679409420291,0.0491043601617324,spacing_bin,near,charge_tail_extrapolation_traditional,98
-0.0035197771361959885,0.0765332939721153,0.0,1.0,0.08657938260471079,5.611063241263472,6.428843378435092,0.2857142857142857,,0.025525838915754856,0.05417359034535952,spacing_bin,near,gradient_boosted_trees,98
0.014815904234169605,0.09522878995949104,0.010204081632653062,0.9897959183673469,0.09812599727980877,8.331356861008915,10.60676361201034,0.3877551020408163,,0.016827706145703863,0.14993602806176465,spacing_bin,near,mlp,98
0.013257009382516503,0.06597786291723365,0.010204081632653059,0.9897959183673469,0.09285712321556214,5.882021604082917,7.218834717873605,0.3163265306122449,,0.051096574291825236,0.10153204367298145,spacing_bin,near,ridge,98
-0.05101210240470551,0.07527621292495557,0.020408163265306124,0.9795918367346939,0.12341633621209798,10.364326498217272,11.971274757385254,0.3979591836734694,,0.0019814480027012804,0.08665613019801932,spacing_bin,near,tiny_sequence_transformer,98
0.07084636319814439,0.3767175387123005,0.030612244897959183,0.9693877551020408,0.1872326204541584,16.892920931908666,5.216061183944996,0.04081632653061224,,0.06736162896545166,0.726002339298227,spacing_bin,near,tobit_censored_ridge,98
0.006928418055601304,0.09128908685681907,0.019230769230769232,0.9807692307692307,0.07160447245334366,6.3527076211083475,8.883312797546386,0.17307692307692307,,0.07938340269672013,0.0626984707515274,spacing_bin,separated,1d_cnn,156
0.040966097365716644,0.10427986480392855,0.0,0.9871794871794872,0.0782669533572732,6.152136650026554,10.000000000000002,0.3333333333333333,,0.06634277824272834,0.1044181351833553,spacing_bin,separated,analytic_clipped_template_sideband_traditional,156
-0.004379510257447196,0.07207684940773831,0.0,1.0,0.08835624567657654,5.062924174259951,9.490429091821914,0.16025641025641027,,0.029050722864309035,0.03549701233581713,spacing_bin,separated,censored_denoising_residual_fusion_new,156
-0.011698944556802468,0.09987750025143835,0.012820512820512822,0.9871794871794872,0.13529313078236113,15.05904299937573,5.0,0.0,,0.0033108922616717426,0.07586135158619556,spacing_bin,separated,charge_tail_extrapolation_traditional,156
-0.012703161990170936,0.08271657281550183,0.0,1.0,0.09058246597226027,5.102751219720032,9.156539586631325,0.16666666666666666,,0.035735015027088875,0.051036153410314575,spacing_bin,separated,gradient_boosted_trees,156
-0.004827280947847381,0.12037344722812521,0.012820512820512822,0.9871794871794872,0.11029411943521414,8.735417108058726,10.736320526457414,0.16025641025641027,,0.015996287288004053,0.05681342137297454,spacing_bin,separated,mlp,156
-0.01550759810613845,0.07629423009411512,0.00641025641025641,0.9935897435897436,0.09592327498877361,6.996163362007796,8.635378059950215,0.21794871794871795,,0.036541057706501644,0.017886592154140093,spacing_bin,separated,ridge,156
-0.11050366890908492,0.09590941293293022,0.00641025641025641,0.9935897435897436,0.10674046676406845,8.904136774595248,11.180737495422362,0.2564102564102564,,0.049457618311250465,0.03807606324026763,spacing_bin,separated,tiny_sequence_transformer,156
0.15113568222245644,0.3989217773806827,0.00641025641025641,0.9935897435897436,0.21879111228528897,9.20780706614743,10.063079955855683,0.0,,0.09531912061388181,0.611201455298056,spacing_bin,separated,tobit_censored_ridge,156
0.02830313263230865,0.0699012171950456,0.005235602094240843,0.9842931937172775,0.08711706153966492,9.652957435974356,15.488902473449706,0.3036649214659686,0.2099236641221374,0.010944360059873957,0.05615464002890158,morphology_state,late_tail_high,1d_cnn,453
0.12624302633568943,0.10960701278371017,0.010471204188481673,0.9581151832460733,0.11187342406499319,4.307081936010715,11.899999999999999,0.6596858638743456,0.11450381679389313,0.020591293675796124,0.06148717890698724,morphology_state,late_tail_high,analytic_clipped_template_sideband_traditional,453
0.005307675166049996,0.08128100576567704,0.0,1.0,0.0933656624924567,6.2637698845985526,9.881447205232153,0.2879581151832461,0.14122137404580154,0.003083273843238514,0.011068146559284554,morphology_state,late_tail_high,censored_denoising_residual_fusion_new,453
-0.02225358914190429,0.10130598783457831,0.015706806282722516,0.9842931937172775,0.10005312780339991,24.121695578751172,1.25,0.03664921465968586,0.0,0.009741358234227086,0.029983104937182502,morphology_state,late_tail_high,charge_tail_extrapolation_traditional,453
-0.0069564909553882625,0.07721954326294628,0.0,1.0,0.09219388997547107,6.752103987122,9.78520393932465,0.27225130890052357,0.13740458015267176,0.004245597519676876,0.01519250008682615,morphology_state,late_tail_high,gradient_boosted_trees,453
0.008126496395167687,0.11801907869583433,0.01047120418848168,0.9790575916230366,0.11297057527473577,9.513204490252638,13.52878568578122,0.3298429319371728,0.1297709923664122,0.004551160362646462,0.0511525041544124,morphology_state,late_tail_high,mlp,453
0.010113379435583724,0.07404610756216591,0.01047120418848168,0.9895287958115183,0.09944896295708426,7.588148133030264,11.926118448230135,0.2931937172774869,0.12213740458015267,0.009399654953998911,0.03687269568178554,morphology_state,late_tail_high,ridge,453
-0.07182854682419018,0.10156637950092769,0.01570680628272251,0.9842931937172775,0.12006710993297935,14.223272540254142,21.6576355934143,0.4397905759162304,0.08015267175572519,0.01763196953844893,0.024634290774358428,morphology_state,late_tail_high,tiny_sequence_transformer,453
0.06440690580287015,0.38428549730061173,0.03664921465968586,0.9633507853403142,0.19543057998557745,18.783293704263613,17.98211485437568,0.27225130890052357,0.015267175572519083,0.0014497681745250235,0.6441084734088021,morphology_state,late_tail_high,tobit_censored_ridge,453
0.039199186084268214,0.0984606449954483,0.010380622837370242,0.9896193771626297,0.06728567144169649,7.594420332522176,19.013398647308346,0.3771626297577855,0.21100917431192662,0.0716485265212513,0.07964024748018422,morphology_state,late_tail_low,1d_cnn,507
0.04818103238410234,0.08718608363739047,0.006920415224913493,0.9930795847750865,0.07234339297640599,6.701352054796256,16.250000000000004,0.4463667820069204,0.25229357798165136,0.05626120815781822,0.08939185046858814,morphology_state,late_tail_low,analytic_clipped_template_sideband_traditional,507
0.005106146115699144,0.06330534624098288,0.0034602076124567484,0.9965397923875432,0.07824187248235893,4.685681770494116,11.912014833162377,0.2837370242214533,0.1743119266055046,0.01771333005322532,0.030581150344706397,morphology_state,late_tail_low,censored_denoising_residual_fusion_new,507
-0.027904044605332027,0.08177009813652128,0.013840830449826994,0.986159169550173,0.08469511443115255,21.07594204376765,1.25,0.020761245674740483,0.0,0.0005457396518165521,0.07104646748910966,morphology_state,late_tail_low,charge_tail_extrapolation_traditional,507
-2.9125144418985115e-05,0.06665358000800935,0.006920415224913497,0.9930795847750865,0.08071433456245003,5.016631220698942,11.7313773912491,0.3079584775086505,0.2018348623853211,0.03370776421160698,0.041155923533709546,morphology_state,late_tail_low,gradient_boosted_trees,507
0.02819012471563094,0.09483190976129255,0.0034602076124567484,0.9965397923875432,0.09618244718209952,7.5325989594230975,13.861765790488212,0.39100346020761245,0.16972477064220184,0.010685922277125549,0.05529018141646531,morphology_state,late_tail_low,mlp,507
0.018358774582746835,0.0658446892944687,0.0034602076124567484,0.9965397923875432,0.08253737192997831,6.666304804777777,14.892436083113225,0.3217993079584775,0.17889908256880735,0.04863843926894507,0.04815004105612544,morphology_state,late_tail_low,ridge,507
-0.06455862063081802,0.09091568790175582,0.006920415224913493,0.9930795847750865,0.1099638399386061,11.536540850192427,21.225640869140626,0.41522491349480967,0.14220183486238533,0.03417781110519088,0.043816888536088144,morphology_state,late_tail_low,tiny_sequence_transformer,507
0.04278519073443266,0.38967502025684864,0.020761245674740483,0.9792387543252595,0.16644616812815313,10.867981934241387,19.886766156284022,0.24567474048442905,0.009174311926605505,0.03373332241170015,0.7118934085306954,morphology_state,late_tail_low,tobit_censored_ridge,507
0.056043160633844236,0.10630562782243214,0.01734104046242775,0.9710982658959537,0.07372558729308064,8.717284877534652,18.665573024749758,0.3179190751445087,0.40350877192982454,0.09783776927115684,0.0,pid_proxy_class,inner_high_charge,1d_cnn,230
0.065766654897207,0.07806266571595641,0.03468208092485549,0.9653179190751445,0.045513094245417086,9.27478661924787,21.25,0.6878612716763006,0.21052631578947367,0.05569171196659287,0.0,pid_proxy_class,inner_high_charge,analytic_clipped_template_sideband_traditional,230
-0.001330466807508516,0.07226882449804203,0.005780346820809246,0.9942196531791907,0.0752144062904963,6.102449196671856,11.620552339692392,0.1907514450867052,0.38596491228070173,0.02765268329828064,0.0,pid_proxy_class,inner_high_charge,censored_denoising_residual_fusion_new,230
-0.02983611566701308,0.0897845893636291,0.028901734104046242,0.9710982658959537,0.08644952459707489,23.847674944580262,1.25,0.005780346820809248,0.0,0.0008842788039689492,0.0,pid_proxy_class,inner_high_charge,charge_tail_extrapolation_traditional,230
-0.00023781044295012767,0.075363626686552,0.011560693641618491,0.9884393063583815,0.07973648971291478,6.788192033669729,11.806110850354237,0.1907514450867052,0.38596491228070173,0.0430509129152344,0.0,pid_proxy_class,inner_high_charge,gradient_boosted_trees,230
0.038309412606067066,0.12609643088665867,0.005780346820809246,0.9826589595375722,0.10371940017824156,10.059792208415722,15.93267393255082,0.3815028901734104,0.3157894736842105,0.027536317353164204,0.0,pid_proxy_class,inner_high_charge,mlp,230
0.030881494151150556,0.08735351018972473,0.01734104046242775,0.9826589595375722,0.08652954364347298,7.564355118008955,16.248854305052966,0.17341040462427745,0.42105263157894735,0.05090113050644345,0.0,pid_proxy_class,inner_high_charge,ridge,230
-0.06371944494458291,0.09413861939705344,0.028901734104046242,0.9710982658959537,0.10202558245911333,11.082205067295137,20.691706562042235,0.3988439306358382,0.19298245614035087,0.058510267755114115,0.0,pid_proxy_class,inner_high_charge,tiny_sequence_transformer,230
-0.02648773319420832,0.24311148018254947,0.057803468208092484,0.9421965317919075,0.08936932405630105,17.938170639900385,19.845197469480095,0.23121387283236994,0.08771929824561403,0.001421374047206922,0.0,pid_proxy_class,inner_high_charge,tobit_censored_ridge,230
0.029432491213243185,0.062018431204853494,0.004464285714285714,0.9955357142857143,0.07719612847867996,7.375311105557167,15.367465019226074,0.32589285714285715,0.20187793427230047,0.007807321636622906,0.0,pid_proxy_class,other,1d_cnn,437
0.08853154574650887,0.10135955144177108,0.00892857142857143,0.9821428571428571,0.10195790659286313,3.971783669991606,10.800000000000004,0.45535714285714285,0.10328638497652583,0.015853150511114134,0.0,pid_proxy_class,other,analytic_clipped_template_sideband_traditional,437
0.008525641597404156,0.06623476687811271,0.0,1.0,0.08785242044474861,3.7691245775151803,9.20223979678407,0.25,0.18309859154929578,0.007806826068523918,0.0,pid_proxy_class,other,censored_denoising_residual_fusion_new,437
-0.035935035430708875,0.0907955885050549,0.00892857142857143,0.9910714285714286,0.0845377735368875,21.575256347181814,1.25,0.03571428571428571,0.0,0.041161981697321236,0.0,pid_proxy_class,other,charge_tail_extrapolation_traditional,437
-0.011257010560849568,0.06269486789996809,0.0,1.0,0.0862092538795892,3.8727320984011806,9.40889353785575,0.2767857142857143,0.19248826291079812,0.006107812673944569,0.0,pid_proxy_class,other,gradient_boosted_trees,437
-0.0008293657232333944,0.09666913571262267,0.00892857142857143,0.9910714285714286,0.09866058355737732,5.913494047879814,12.008226326816839,0.33035714285714285,0.14084507042253522,0.004624873441393378,0.0,pid_proxy_class,other,mlp,437
0.01010406777458702,0.05736297958067902,0.0,1.0,0.08724221476836472,4.849233929839637,12.26950785542034,0.29464285714285715,0.14553990610328638,0.010522997890140195,0.0,pid_proxy_class,other,ridge,437
-0.06189735814219012,0.09038844115017663,0.0,1.0,0.12435989639883235,14.189722313824982,20.400013065338136,0.3794642857142857,0.11267605633802817,0.01675560788668516,0.0,pid_proxy_class,other,tiny_sequence_transformer,437
-4.334079940912451e-05,0.34755738485290627,0.013392857142857142,0.9866071428571429,0.14554575658285052,16.656040075621615,19.681632998610716,0.24107142857142858,0.004694835680751174,0.1040755337422258,0.0,pid_proxy_class,other,tobit_censored_ridge,437
-0.01515154221521878,0.08773855850067186,0.0,1.0,0.07594898507765019,6.818103564562245,16.372586250305172,0.46987951807228917,0.16666666666666666,0.005928293234919472,0.0,pid_proxy_class,outer_low_charge,1d_cnn,293
-0.002020768434678952,0.09693865105287341,0.0,1.0,0.08061517850750398,4.625985122901804,16.65,0.40963855421686746,0.24285714285714285,0.09603804484198518,0.0,pid_proxy_class,outer_low_charge,analytic_clipped_template_sideband_traditional,293
0.023776909831006235,0.07072530759969675,0.0,1.0,0.10298783392671892,5.403312875007822,15.096009473588532,0.5783132530120482,0.06666666666666667,0.006269133464668508,0.0,pid_proxy_class,outer_low_charge,censored_denoising_residual_fusion_new,293
0.015674664658293175,0.09733719876613617,0.0,1.0,0.11707614664781224,18.72874885526356,0.0,0.04819277108433735,0.0,0.0024809261935319557,0.0,pid_proxy_class,outer_low_charge,charge_tail_extrapolation_traditional,293
0.02676699488841811,0.060870711556026955,0.0,1.0,0.1034813494805125,6.127092589388865,12.900805702828505,0.5542168674698795,0.08095238095238096,0.006755157883894001,0.0,pid_proxy_class,outer_low_charge,gradient_boosted_trees,293
