energy_bias,energy_sigma68,saturation_onset_threshold_error,saturation_onset_accuracy,waveform_shape_mse,timing_shift_sigma68_ns,pileup_separation_sigma68_ns,pileup_confusion_rate,false_split_rate,pedestal_state_interaction,pid_boundary_movement,method,heldout_run
-0.014639161380019063,0.08462420245326283,0.020833333333333336,0.9791666666666666,0.08253743267425796,20.6458579709603,1.25,0.010416666666666666,0.0,0.03676235266897279,0.07167367470380229,charge_tail_extrapolation_traditional,60
-0.026942757651768085,0.09042384180960106,0.010416666666666668,0.9895833333333334,0.08670854126668058,21.739067247886567,1.25,0.020833333333333332,0.0,0.033477743283091874,0.0699108549411929,charge_tail_extrapolation_traditional,62
-0.024960502574406913,0.11181959525275857,0.03125,0.96875,0.10251520469140626,22.676997005794135,0.0,0.041666666666666664,0.0,0.03712273720020379,0.07137617047010467,charge_tail_extrapolation_traditional,64
-0.043958151371555655,0.08960678431497175,0.010416666666666666,0.9895833333333334,0.0880000572598097,18.659605026981765,0.0,0.03125,0.0,0.025852306889033422,0.055747649952612235,charge_tail_extrapolation_traditional,65
-0.006472339003792524,0.06632107742321612,0.010416666666666671,0.9895833333333334,0.07862476529517277,5.580934649086727,10.562167619958496,0.2916666666666667,0.16666666666666666,0.0234914551945324,0.07679468555251519,gradient_boosted_trees,58
0.010175878698231737,0.06486905900995767,0.0,1.0,0.08098034649262896,5.362223962501007,10.56447480522189,0.3020833333333333,0.15625,0.029431940707580033,0.0272524537739242,gradient_boosted_trees,60
0.007527989573574712,0.06832557275016868,0.0,1.0,0.0949342351459443,7.116318027313283,11.532451768151208,0.2604166666666667,0.21875,0.012730265544169301,0.06705893784512529,gradient_boosted_trees,62
-0.013880289090767148,0.07220889347167969,0.0,1.0,0.08476402919430975,5.847347209621739,10.464329968354242,0.3958333333333333,0.10416666666666667,0.03378200797337415,0.03308622659336875,gradient_boosted_trees,64
-0.011665632556073627,0.06940507350298124,0.010416666666666666,0.9895833333333334,0.0870534130049411,4.564111082261756,9.279359783503168,0.21875,0.1875,0.011278328894298296,0.0034391707703894936,gradient_boosted_trees,65
0.020761650991152,0.0909128876009207,0.0,1.0,0.09036360361903606,8.850257798841293,14.826673514696859,0.375,0.13541666666666666,0.022914390842450495,0.0633762004489814,mlp,58
0.043511363174177684,0.10200100291394221,0.020833333333333336,0.9791666666666666,0.0995255856685576,6.36914248432964,13.250293116211061,0.46875,0.17708333333333334,0.019985546499822975,0.07669522684678814,mlp,60
-0.0023588920935524406,0.12069590904177607,0.010416666666666666,0.9895833333333334,0.11237039784798272,10.206516704270573,13.783881921048748,0.28125,0.17708333333333334,0.027146486790493588,0.1412818271288393,mlp,62
0.03022046541985833,0.14407804224602855,0.0,1.0,0.09983272086184261,8.133117800329748,13.969528343085116,0.3958333333333333,0.08333333333333333,0.05573865631118071,0.03864370784848799,mlp,64
0.0015719457158507636,0.08532549443914497,0.020833333333333336,0.9791666666666666,0.11131618168908197,7.108075449020693,12.675852932085855,0.3125,0.16666666666666666,0.001518673282988727,0.017558572466179832,mlp,65
0.014916671761257962,0.07305563022009014,0.0,1.0,0.08516642333118692,6.426414765275215,16.29784609909236,0.25,0.13541666666666666,0.016751599629296645,0.04114867159419751,ridge,58
0.025198423462758038,0.06952606248346382,0.0,1.0,0.0734382646480516,7.247577470414826,14.69035843863946,0.34375,0.23958333333333334,0.02777989806349781,0.07899773430207822,ridge,60
0.022059376572863207,0.07323620163640421,0.010416666666666668,0.9895833333333334,0.10579031512726067,7.088709488074432,14.79010712744692,0.28125,0.16666666666666666,0.049210621192839456,0.08313820812489367,ridge,62
0.015218287127427985,0.0672711787150305,0.0,1.0,0.09027545680873139,6.909014122044729,12.624937294979489,0.3854166666666667,0.0625,0.046190898214131484,0.04966017305276807,ridge,64
0.00468931014752801,0.06306510086550762,0.020833333333333336,0.9791666666666666,0.09144938307813641,6.038388074311093,11.829136552367292,0.2916666666666667,0.13541666666666666,0.00044452267201214833,0.025084288370646586,ridge,65
-0.04990655115254287,0.08214388324407418,0.020833333333333336,0.9791666666666666,0.11526857568207313,12.957079779941745,22.994485187530515,0.4270833333333333,0.08333333333333333,0.02495414157672428,0.08755626253371651,tiny_sequence_transformer,58
-0.05755654618512286,0.08573086241480256,0.010416666666666668,0.9895833333333334,0.10278962781604377,11.042860160390134,17.60290131568908,0.4583333333333333,0.14583333333333334,0.03553164731292365,0.07044264439573,tiny_sequence_transformer,60
-0.07899702570541219,0.08673032316114065,0.020833333333333332,0.9791666666666666,0.11960822775281447,13.00409476558444,20.380805015563965,0.4166666666666667,0.08333333333333333,0.015318029251276719,0.13434676661916778,tiny_sequence_transformer,62
-0.05695258611509789,0.12842097417497175,0.0,1.0,0.11237497377763585,16.367174751913257,23.557984828948975,0.46875,0.09375,0.015272033361408685,0.1033557097293443,tiny_sequence_transformer,64
-0.08139584915563089,0.08521247111041867,0.0,1.0,0.11801698365625621,10.341874566763689,21.221192836761468,0.3541666666666667,0.13541666666666666,0.00235498416414312,0.08083392367198997,tiny_sequence_transformer,65
-0.012594197645994787,0.36351877852630143,0.0625,0.9375,0.1291767223927729,16.77466052194621,19.827791098673057,0.3125,0.010416666666666666,0.002232740249242528,0.7620591856437862,tobit_censored_ridge,58
-0.014829790114282392,0.39765112636324235,0.03125,0.96875,0.15217218106044758,18.477067877662886,20.571177529627644,0.25,0.010416666666666666,0.12408436152619012,0.7628089935183855,tobit_censored_ridge,60
0.04126064785831801,0.3854575502136387,0.020833333333333332,0.9791666666666666,0.17163480657174923,18.094562534155166,23.161512570105717,0.22916666666666666,0.020833333333333332,0.021139735737324458,0.6367999108909004,tobit_censored_ridge,62
0.15213091215872826,0.38702289836435505,0.010416666666666666,0.9895833333333334,0.21849323826541747,16.650418494914312,22.05845659587717,0.2916666666666667,0.0,0.0845825497714411,0.5962250224353681,tobit_censored_ridge,64
0.08628103511755017,0.3535326629724653,0.010416666666666666,0.9895833333333334,0.21311089178311146,17.131966166892056,19.153589723880494,0.19791666666666666,0.020833333333333332,0.04484404109059087,0.7286251311262391,tobit_censored_ridge,65
