heldout_run,method,family,baseline,n_events,n_pair_residuals,sigma68_ns,full_rms_ns,abs_residual_p95_ns,tail_frac_vs_traditional_p95,ci_low,ci_high,delta_vs_traditional_ns,delta_ci_low,delta_ci_high
61,ridge_no_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,781,2343,2.1904354941136934,2.5469684865937947,4.200432494924719,0.04438753734528383,2.1012734441996592,2.2986536183024793,-0.09269197126642092,-0.11341736187264048,-0.0538235149403739
61,mlp_no_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,781,2343,2.190980316743001,2.5427729033972164,4.180324818337037,0.046094750320102434,2.1021283036673184,2.2860215490091624,-0.09214714863711349,-0.1239384428084087,-0.059902641288641464
61,early_late_gated_no_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,781,2343,2.2365653376037273,2.5672637010667123,4.241222512255734,0.046521553563807085,2.1595695428007313,2.334581400034044,-0.04656212777638702,-0.06983429176954653,-0.002271850735027766
61,mlp_only_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,781,2343,2.236940105447515,2.5607191097966346,4.25291180739985,0.04737516005121639,2.141395135552954,2.332922870699147,-0.04618735993259948,-0.07572049404581498,-0.020073126646734354
61,hgb_no_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,781,2343,2.242348125127286,2.60967005160394,4.358847806592226,0.052496798975672214,2.1664193341596993,2.3487042315914177,-0.040779340252828256,-0.07967795963420865,0.011751563358902395
61,hgb_full_shuffled,shuffled_target_control,s02b_global_template_timewalk,781,2343,2.263599435547689,2.603126460155967,4.380322253953987,0.05377720870678617,2.193978246382163,2.3451235096233867,-0.019528029832425187,-0.06676765669224939,0.021502571024946387
61,cnn1d_full_shuffled,shuffled_target_control,s02b_global_template_timewalk,781,2343,2.2753525917645105,2.585512280981259,4.27521303707312,0.049082373026035,2.1910529118060964,2.3665663106326593,-0.007774873615603806,-0.03448196747108802,0.02395477990715146
61,s02b_global_template_timewalk,traditional,s02b_global_template_timewalk,781,2343,2.2831274653801144,2.5969925830084493,4.309095853413211,0.050362782757148956,2.1868949939601796,2.3842021982319728,0.0,0.0,0.0
61,cnn1d_no_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,781,2343,2.2945703037785123,2.5934495985995643,4.311987320344801,0.050362782757148956,2.204711529808814,2.3902738654384117,0.011442838398397992,-0.01979529908840132,0.031211715462237003
61,ridge_full_shuffled,shuffled_target_control,s02b_global_template_timewalk,781,2343,2.2949328887588276,2.5984737605612924,4.338382119840208,0.05121638924455826,2.179662991514028,2.3748854274323294,0.011805423378713265,-0.03214291819952014,0.027701673373481447
61,ridge_only_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,781,2343,2.3028147185697834,2.601813565994958,4.33199737558498,0.052496798975672214,2.194633619375975,2.389762981233068,0.01968725318966902,-0.010081790199252228,0.031056150160036447
61,cnn1d_only_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,781,2343,2.30530255218381,2.5999021556454287,4.300051465139012,0.049082373026035,2.217845390596995,2.388097457715175,0.02217508680369562,-0.010590039077973012,0.04604976269235133
61,early_late_gated_only_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,781,2343,2.3226993083610097,2.6005540049521176,4.329714694892071,0.052496798975672214,2.2205662706189213,2.406088947805368,0.03957184298089533,0.0062411132277207515,0.053682343461779414
61,mlp_full_shuffled,shuffled_target_control,s02b_global_template_timewalk,781,2343,2.336016777473188,2.6097694450209863,4.416937536095319,0.05377720870678617,2.228338055980643,2.4219877725427903,0.05288931209307357,0.016037074274143404,0.0712109151392766
61,hgb_only_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,781,2343,2.3586212248894496,2.6369355617818533,4.444600094645712,0.056764831412718736,2.2631571769582233,2.456766549269465,0.07549375950933523,0.02103456296245918,0.11166306711329302
62,hgb_full,ml,s02b_global_template_timewalk,685,2055,1.1646780438307502,1.7910010139534949,2.6734511580456632,0.024817518248175182,1.0754930906647129,1.2277357481828834,-0.48003606136307675,-0.5786022528242152,-0.3853248453336055
62,hgb_no_samples_0_3,ml,s02b_global_template_timewalk,685,2055,1.172367496511668,1.7944194523731316,2.677063107862792,0.02579075425790754,1.0949643483983549,1.238118826575445,-0.47234660868215905,-0.5635340752473522,-0.3870798383608248
62,hgb_only_samples_0_3,ml,s02b_global_template_timewalk,685,2055,1.2214227265199205,1.8295691964917187,2.761011719523382,0.024817518248175182,1.150334828500372,1.295728411816289,-0.42329137867390654,-0.5061662840577522,-0.32397681641377224
62,hgb_run_family_control,run_family_control,s02b_global_template_timewalk,685,2055,1.279371890581513,1.8677081101555788,2.8385279773662013,0.028223844282238442,1.2084024829020865,1.3528958934086446,-0.365342214612314,-0.44356442219688114,-0.26612161704761356
62,mlp_full,ml,s02b_global_template_timewalk,685,2055,1.2800424018235197,1.9462213006098392,2.825235570927425,0.027737226277372264,1.222162900004431,1.345435590492023,-0.3646717033703073,-0.43431092994023773,-0.28197440755407466
62,cnn1d_only_samples_0_3,ml,s02b_global_template_timewalk,685,2055,1.3029991171728006,1.9790872501522114,2.869995700259247,0.030656934306569343,1.2575352018316188,1.3661491326093107,-0.3417149880210264,-0.3956549873131284,-0.2617349404397319
62,cnn1d_no_samples_0_3,ml,s02b_global_template_timewalk,685,2055,1.3920045788447164,2.038852993920419,2.98301191896189,0.03844282238442823,1.3366949507145232,1.4561353475809586,-0.2527095263491106,-0.31482909873506604,-0.15880121522849638
62,early_late_gated_full,ml,s02b_global_template_timewalk,685,2055,1.4016111646234757,2.0268313398950517,3.0158533836558767,0.03600973236009732,1.3400597882851426,1.4618536747907382,-0.2431029405703513,-0.3137771923655607,-0.15706823008770013
62,ridge_full,ml,s02b_global_template_timewalk,685,2055,1.4028572370728556,1.9886923052506416,2.9386978833499544,0.03260340632603406,1.3352547314909518,1.4624181645140861,-0.2418568681209714,-0.31824404938950596,-0.15891730029401946
62,mlp_only_samples_0_3,ml,s02b_global_template_timewalk,685,2055,1.403207320377442,2.064643724988318,3.0919147227580326,0.03844282238442823,1.3365209746892968,1.4807514130788535,-0.241506784816385,-0.314462620527132,-0.1386946180765587
62,ridge_no_samples_0_3,ml,s02b_global_template_timewalk,685,2055,1.4312268754384299,1.9987201869081326,2.9762837945166116,0.035036496350364967,1.367612736896348,1.4986297452513062,-0.21348722975539713,-0.2851556648549268,-0.131697115144116
62,ridge_only_samples_0_3,ml,s02b_global_template_timewalk,685,2055,1.443358040217343,2.0578566612456113,3.0260485796254404,0.035523114355231145,1.3833530942987857,1.505216248585299,-0.20135606497648406,-0.26580231009438865,-0.11594302823284798
62,ridge_run_family_control,run_family_control,s02b_global_template_timewalk,685,2055,1.4583519771285918,2.0674888630728168,3.0737254790029014,0.035523114355231145,1.4132224936802213,1.525021116466732,-0.18636212806523522,-0.2474236607665427,-0.09266939809811855
62,cnn1d_full,ml,s02b_global_template_timewalk,685,2055,1.4668345677192942,2.0723037212166884,3.210302298504556,0.04671532846715328,1.40105844108898,1.5234757691292258,-0.17787953747453278,-0.2572707891192843,-0.09308015884988657
