atom_type,atom_value,method,family,n_events,n_pair_residuals,sigma68_ns,full_rms_ns,bias_median_ns,tail_frac_global_traditional_p95,ci_low,ci_high,delta_vs_traditional_ns,delta_ci_low,delta_ci_high,tail_risk_ratio_vs_traditional,tail_risk_ratio_ci_low,tail_risk_ratio_ci_high
baseline_atom,baseline_train_bulk,mlp_no_samples_0_3,ml,3187,9561,1.3988674887424948,2.054405088784942,-0.38417262398053253,0.02489279364083255,1.3729552170596326,1.4371208496316175,-0.3611516498158487,-0.4066937683067474,-0.3133505844845636,0.497907949790795,0.4250039987031233,0.5883884139339033
baseline_atom,baseline_train_bulk,ridge_full,ml,3187,9561,1.4119091490023803,1.9858152913610374,-0.6270020042781397,0.0223825959627654,1.3876048441731748,1.4483466291358298,-0.3481099895559632,-0.39705061954892334,-0.28336334369262134,0.4476987447698745,0.3847197481254402,0.5250170206971677
baseline_atom,baseline_train_bulk,cnn1d_full,ml,3187,9561,1.4267165645634574,2.0362650171633314,-0.3764902055627246,0.02489279364083255,1.3952421085685394,1.458715355866826,-0.33330257399488605,-0.37505741010608395,-0.28506947708093316,0.497907949790795,0.4293137651821862,0.5682786016057633
baseline_atom,baseline_train_bulk,ridge_no_samples_0_3,ml,3187,9561,1.4321621572287284,1.9996032292587773,-0.618572143669553,0.023428511661960045,1.402298793081727,1.456729622621301,-0.32785698132961505,-0.3669089176989628,-0.28054858400359967,0.4686192468619247,0.41791287080258993,0.539860259950165
baseline_atom,baseline_train_bulk,mlp_only_samples_0_3,ml,3187,9561,1.435755647073544,2.0524871290724396,-0.11414647566816427,0.02625248404978559,1.4126565568149667,1.480780650055173,-0.3242634914847995,-0.36052862265821317,-0.2756014262715181,0.5251046025104603,0.45160791775726683,0.6251232762822165
baseline_atom,baseline_train_bulk,cnn1d_only_samples_0_3,ml,3187,9561,1.4397027808911187,2.0539183065442868,-0.2510776134831758,0.027193808179060766,1.4109262830745208,1.4756954657886558,-0.32031635766722477,-0.3584141672013741,-0.2757894071300475,0.5439330543933054,0.4600131397411471,0.6160017392467723
baseline_atom,baseline_train_bulk,cnn1d_no_samples_0_3,ml,3187,9561,1.4561335551561057,2.0617841393776897,-0.3522257323014628,0.028553498588013804,1.4227389536377222,1.483667427442898,-0.3038855834022378,-0.3485329134547727,-0.26723913728044957,0.5711297071129706,0.5007794505758157,0.624781439654154
baseline_atom,baseline_train_bulk,ridge_only_samples_0_3,ml,3187,9561,1.4647991637964974,2.0447793700122205,-0.6367682268999388,0.022800962242443257,1.4318611891560675,1.5020760766681445,-0.295219974761846,-0.33870955846088363,-0.2443875106491438,0.45606694560669453,0.39499407911778855,0.5059513962287272
baseline_atom,baseline_train_bulk,ridge_run_family_control,run_family_control,3187,9561,1.469030683621736,2.0513258669866103,-0.6004866525447525,0.02468361050099362,1.4298551160916173,1.5005936619862534,-0.2909884549366075,-0.3414605470163632,-0.2507045677399256,0.49372384937238495,0.41457441513190646,0.5640768733850129
baseline_atom,baseline_train_bulk,early_late_gated_only_samples_0_3,ml,3187,9561,1.469202322380581,2.068971915290382,-0.4517126100645683,0.026357075619705052,1.427766370832037,1.5049979605748023,-0.29081681617776245,-0.3495353597157725,-0.23879629639021577,0.5271966527196653,0.4502743902439024,0.6002551020408162
baseline_atom,baseline_train_bulk,early_late_gated_full,ml,3187,9561,1.4772364616678502,2.081958896007303,-0.26540230587869473,0.02792594916849702,1.4443428628339763,1.5100132634938106,-0.2827826768904933,-0.3123262024972418,-0.23924298655352705,0.5585774058577406,0.49263223673601036,0.6146372522026432
baseline_atom,baseline_train_bulk,mlp_full,ml,3187,9561,1.5115885199003252,2.1066852001679472,-0.5626541642162977,0.02792594916849702,1.4718173897297917,1.5488262229270033,-0.2484306186580183,-0.29007644807400146,-0.2036391473589183,0.5585774058577406,0.4858674310007769,0.6313922629376337
baseline_atom,baseline_train_bulk,early_late_gated_no_samples_0_3,ml,3187,9561,1.5692261366918443,2.098611260748432,-0.4939678095343183,0.031272879405919884,1.5368590443723187,1.5947477612786178,-0.19079300186649917,-0.23313348393944025,-0.14900627051163595,0.6255230125523012,0.5456123378774969,0.7136446784922396
baseline_atom,baseline_train_bulk,s02b_global_template_timewalk,traditional,3187,9561,1.7600191385583435,2.3239740688483845,1.2975001749692368,0.04999477042150403,1.7273168275129822,1.7990814228499836,0.0,0.0,0.0,1.0,1.0,1.0
delayed_peak_atom,delayed_or_late_charge,hgb_no_samples_0_3,ml,1751,5253,1.3921325196588108,2.11690732089474,-0.49338892358447595,0.024938130592042643,1.3400623783279646,1.4356738279702173,-0.5095873925059673,-0.5836758739773578,-0.45595948745090115,0.3786127167630058,0.30545081460094864,0.4556222065396377
delayed_peak_atom,delayed_or_late_charge,hgb_full,ml,1751,5253,1.407960144999239,2.113019403000859,-0.5077085785879234,0.02379592613744527,1.35842067424505,1.445327820926229,-0.49375976716553915,-0.5605225861531478,-0.43158013307521925,0.361271676300578,0.2871366410284188,0.4654654654654654
delayed_peak_atom,delayed_or_late_charge,hgb_only_samples_0_3,ml,1751,5253,1.452074255001861,2.183693459638698,-0.5077182768883546,0.028935846183133447,1.4068854851129062,1.511048040224512,-0.44964565716291705,-0.5024516819549469,-0.390689540464789,0.43930635838150284,0.3790547155444359,0.5384019151138715
delayed_peak_atom,delayed_or_late_charge,hgb_run_family_control,run_family_control,1751,5253,1.4821114450458739,2.2196537517361308,-0.5568182744651509,0.030458785455929945,1.4329547651487213,1.5288497279572522,-0.4196084671189042,-0.4959929226298261,-0.3580961570788664,0.4624277456647399,0.3773920841253296,0.5550314933076721
delayed_peak_atom,delayed_or_late_charge,ridge_full,ml,1751,5253,1.578410221531656,2.322749176613199,-0.6140147603614565,0.03083952027412907,1.5309593485821666,1.6281737545375128,-0.3233096906331221,-0.3923422731715111,-0.2613557268893873,0.4682080924855491,0.4051516572858036,0.5651512040594843
delayed_peak_atom,delayed_or_late_charge,mlp_no_samples_0_3,ml,1751,5253,1.578973413244403,2.443104289525243,-0.3083627927568813,0.03693127736531506,1.5233546820539619,1.6248639227134487,-0.322746498920375,-0.3805614426905689,-0.2716712391828711,0.5606936416184971,0.4815659729788624,0.6516195208970439
delayed_peak_atom,delayed_or_late_charge,ridge_no_samples_0_3,ml,1751,5253,1.5949559646724445,2.339203595457253,-0.6535284811023985,0.03255282695602513,1.5495820578280193,1.6535448120805298,-0.3067639474923336,-0.36243868686917896,-0.23758650423861077,0.4942196531791907,0.4156613756613757,0.5704283552554998
delayed_peak_atom,delayed_or_late_charge,cnn1d_no_samples_0_3,ml,1751,5253,1.6369036152391763,2.444243033934811,-0.42854217689558993,0.040167523320007614,1.5868553857112846,1.6906230594579967,-0.2648162969256018,-0.32815825858162384,-0.2010023244167765,0.6098265895953757,0.5214109931045416,0.7163768115942027
delayed_peak_atom,delayed_or_late_charge,mlp_only_samples_0_3,ml,1751,5253,1.644373198262611,2.4436441022913393,-0.1996540748635809,0.03788311441081287,1.5843018693544435,1.696310100558958,-0.257346713902167,-0.3153701311680071,-0.1970035507471804,0.5751445086705202,0.49996630727762803,0.691272619901295
delayed_peak_atom,delayed_or_late_charge,cnn1d_only_samples_0_3,ml,1751,5253,1.6452856265240206,2.4509838370838932,-0.32616487996688903,0.04054825813820674,1.5954991334144975,1.6910488404512876,-0.25643428564075754,-0.31404959828036383,-0.1875165023965493,0.615606936416185,0.5627976403930287,0.733124567807218
delayed_peak_atom,delayed_or_late_charge,cnn1d_full,ml,1751,5253,1.6487250643770184,2.4291894602722044,-0.4084016556928205,0.03636017513801637,1.5980405547763148,1.6947431208569879,-0.2529948477877597,-0.3121587282822186,-0.20389375245956648,0.5520231213872832,0.48213591783863813,0.6310795310786877
delayed_peak_atom,delayed_or_late_charge,ridge_only_samples_0_3,ml,1751,5253,1.6623011627430682,2.428425893102611,-0.6872234462820686,0.03464686845612031,1.6199282583706949,1.7057577024145558,-0.23941874942170993,-0.3041679938432651,-0.18518670422328037,0.5260115606936416,0.43299115428661694,0.6172566059064576
delayed_peak_atom,delayed_or_late_charge,early_late_gated_only_samples_0_3,ml,1751,5253,1.669265857302534,2.466246533099262,-0.5601416891649791,0.03788311441081287,1.628298569826046,1.7185996799688896,-0.23245405486224402,-0.28611324212103767,-0.17847096634433576,0.5751445086705202,0.5155278784925544,0.6859987434738564
delayed_peak_atom,delayed_or_late_charge,ridge_run_family_control,run_family_control,1751,5253,1.671666809454843,2.434157860087775,-0.7219542049934233,0.034266133637921185,1.6234956903530957,1.7074768713461521,-0.23005310270993506,-0.2958775451646426,-0.16670825761142935,0.5202312138728323,0.44165851955307267,0.611182081644264
delayed_peak_atom,delayed_or_late_charge,early_late_gated_full,ml,1751,5253,1.7062908598139748,2.4795654944147363,-0.29975363031285696,0.04130972777460499,1.650396782670635,1.7486118135536435,-0.19542905235080332,-0.2503896021780832,-0.1371203064702547,0.6271676300578034,0.5482190860215054,0.7086263736263737
delayed_peak_atom,delayed_or_late_charge,mlp_full,ml,1751,5253,1.7153486731815488,2.505267804641769,-0.4571320511466084,0.04150009518370455,1.6724504973982175,1.7647183071927477,-0.18637123898322927,-0.25208034715273747,-0.11411334726919006,0.630057803468208,0.5483071005081874,0.7240245442227149
delayed_peak_atom,delayed_or_late_charge,early_late_gated_no_samples_0_3,ml,1751,5253,1.788506029238202,2.4807683524025244,-0.5317816095696415,0.04625928041119361,1.7448242315458986,1.84544587239612,-0.11321388292657608,-0.1865789269047727,-0.04537714947017297,0.7023121387283238,0.6106433692289387,0.808821968885687
delayed_peak_atom,delayed_or_late_charge,s02b_global_template_timewalk,traditional,1751,5253,1.901719912164778,2.680275490719638,1.196471381560805,0.06586712354844851,1.8578106380332644,1.9435436148760072,0.0,0.0,0.0,1.0,1.0,1.0
delayed_peak_atom,prompt_peak,hgb_no_samples_0_3,ml,1436,4308,0.9886470153572495,1.2990986444254924,-0.6859097148910145,0.007428040854224698,0.9534957686204985,1.0232305763675829,-0.6117521547830405,-0.6623172094228769,-0.5620010219583597,0.2206896551724138,0.14242857142857143,0.3031781226903178
delayed_peak_atom,prompt_peak,hgb_full,ml,1436,4308,1.004288861429818,1.3005233378761418,-0.6849467201404273,0.006963788300835654,0.9554432795724134,1.0356570787176638,-0.596110308710472,-0.6588405833876536,-0.5439877410031941,0.20689655172413793,0.12789855072463768,0.33798110634982464
delayed_peak_atom,prompt_peak,hgb_run_family_control,run_family_control,1436,4308,1.049495091119454,1.3378662025300347,-0.7138998527445359,0.008588672237697307,1.0143800329021981,1.082203119816,-0.5509040790208359,-0.6066678606450508,-0.5053229654171963,0.2551724137931034,0.16072974644403215,0.34703396283886684
delayed_peak_atom,prompt_peak,hgb_only_samples_0_3,ml,1436,4308,1.0530414710092222,1.3465490941710572,-0.6550249032984645,0.008820798514391829,1.0172706575194927,1.090958507720776,-0.5473576991310678,-0.5981150342299568,-0.5000183284490928,0.26206896551724135,0.16777170198222827,0.38099745331069595
delayed_peak_atom,prompt_peak,mlp_no_samples_0_3,ml,1436,4308,1.18445201831568,1.438821974950199,-0.4577268764086355,0.011142061281337047,1.1454640679738115,1.2328771162915686,-0.41594715182461006,-0.466405654187814,-0.34714783805167154,0.3310344827586207,0.23789825282631039,0.4413410886742757
delayed_peak_atom,prompt_peak,cnn1d_full,ml,1436,4308,1.1859034363151544,1.4165344456378062,-0.33916884077793696,0.010909935004642525,1.1424456051076994,1.2271517594431685,-0.4144957338251356,-0.4804469640522269,-0.37104860581959953,0.32413793103448274,0.24219696969696972,0.449581939799331
delayed_peak_atom,prompt_peak,mlp_only_samples_0_3,ml,1436,4308,1.2019581665629593,1.4374114729296392,-0.039816218334944864,0.010677808727948004,1.168079385932513,1.2454333449606465,-0.3984410035773307,-0.45500137960069886,-0.3528474370295097,0.31724137931034485,0.21275502768872048,0.4066747967479674
delayed_peak_atom,prompt_peak,cnn1d_only_samples_0_3,ml,1436,4308,1.2085653631279656,1.4273903432538486,-0.19241802293793597,0.011142061281337047,1.1647641989898243,1.262876222330933,-0.3918338070123244,-0.4449728983798779,-0.33307136159328854,0.3310344827586207,0.23068181818181815,0.4126385809312638
delayed_peak_atom,prompt_peak,early_late_gated_full,ml,1436,4308,1.223441325309434,1.4566675243876168,-0.2322445686099286,0.010909935004642525,1.1856878227166852,1.2671916514241577,-0.3769578448308559,-0.44259819010327417,-0.32507413355146436,0.32413793103448274,0.2536097691894793,0.43446637426900575
delayed_peak_atom,prompt_peak,early_late_gated_only_samples_0_3,ml,1436,4308,1.2342431528337334,1.4424384396210743,-0.36080255991662824,0.010677808727948004,1.1972633449253745,1.2887129163385769,-0.36615601730655656,-0.41823620127001127,-0.31161591645861064,0.31724137931034485,0.22201348747591523,0.4156212484993996
delayed_peak_atom,prompt_peak,cnn1d_no_samples_0_3,ml,1436,4308,1.2446813332397928,1.466090868149093,-0.3012960919755372,0.013695450324976788,1.1980222821784703,1.2951293847146728,-0.3557178369004972,-0.41626146919288876,-0.29810270186565724,0.40689655172413797,0.2651952085181899,0.5290702220832029
delayed_peak_atom,prompt_peak,ridge_only_samples_0_3,ml,1436,4308,1.248707742692491,1.4449223247812102,-0.5902484722923766,0.009285051067780872,1.2149396720454082,1.2943093815509708,-0.3516914274477989,-0.4155001957064373,-0.30802120241478687,0.27586206896551724,0.176440794649882,0.4113330796549973
delayed_peak_atom,prompt_peak,ridge_full,ml,1436,4308,1.2513320600469853,1.4739317390436188,-0.6435841061377232,0.012302692664809656,1.2144093299159422,1.290186956427136,-0.3490671100933047,-0.40329199814939376,-0.2932643384898785,0.3655172413793103,0.2698317650413459,0.5242420299284319
delayed_peak_atom,prompt_peak,ridge_run_family_control,run_family_control,1436,4308,1.2570051087769747,1.4524047409923562,-0.5133759934187871,0.010677808727948004,1.2059422592878088,1.2918601030164185,-0.3433940613633153,-0.407490301017403,-0.2931892562151134,0.31724137931034485,0.21896722579397687,0.4179098886986301
delayed_peak_atom,prompt_peak,mlp_full,ml,1436,4308,1.2721999576267495,1.4740115367220255,-0.6393982029296943,0.012070566388115135,1.2323375975673603,1.3058419260749727,-0.32819921251354045,-0.3826109922206883,-0.26944010997107193,0.3586206896551724,0.2673421099847493,0.43426435406698566
delayed_peak_atom,prompt_peak,ridge_no_samples_0_3,ml,1436,4308,1.2745301383622891,1.4837725685637377,-0.583455126378599,0.012070566388115135,1.2278529266910927,1.3197606295449604,-0.32586903177800086,-0.38290358847179556,-0.27153679432117483,0.3586206896551724,0.2435344827586207,0.49068471337579606
delayed_peak_atom,prompt_peak,early_late_gated_no_samples_0_3,ml,1436,4308,1.3297668057442238,1.5067308776623287,-0.4603463439802127,0.013927576601671309,1.2920560386002997,1.3728383083657452,-0.2706323643960662,-0.33114993594422254,-0.22432571882307015,0.41379310344827586,0.3057544245575442,0.5636249453910004
delayed_peak_atom,prompt_peak,s02b_global_template_timewalk,traditional,1436,4308,1.60039917014029,1.7963048177899443,1.4563533439760192,0.033658310120705665,1.5717226983526584,1.6586813484947736,0.0,0.0,0.0,1.0,1.0,1.0
pair,B4-B6,hgb_full,ml,3187,3187,1.1716887716617763,1.758178821799692,-1.0072749225487385,0.02070913084405397,1.1325964405368427,1.223512549008002,-0.23472131666523088,-0.2801396277330945,-0.17051112967508467,0.6947368421052631,0.5216420807453416,0.8734572784810126
pair,B4-B6,hgb_no_samples_0_3,ml,3187,3187,1.1722596040520563,1.7641842453288854,-0.9958878418058248,0.02008158142453718,1.1228812075133163,1.232423367284412,-0.2341504842749509,-0.2804369529020772,-0.19091101734086074,0.6736842105263158,0.5319323394495413,0.8267534228881426
pair,B4-B6,hgb_run_family_control,run_family_control,3187,3187,1.2194127450716095,1.8531271532869962,-1.064965933042771,0.02259177910260433,1.1720991620939187,1.270774202102954,-0.18699734325539774,-0.23669045008360348,-0.12970420613841055,0.7578947368421053,0.6094372294372293,0.8758522727272724
pair,B4-B6,hgb_only_samples_0_3,ml,3187,3187,1.2304460260348713,1.8253088976340892,-1.0311469426876414,0.023219328522121118,1.1859901374950146,1.274727414398987,-0.1759640622921359,-0.2294097720737743,-0.12600385121274624,0.7789473684210527,0.6272159090909092,0.9306180485338724
pair,B4-B6,ridge_full,ml,3187,3187,1.289248740845983,1.9539190437051952,-1.1294570116313025,0.022905553812362724,1.2423819071728577,1.3490655426615878,-0.11716134748102425,-0.14701197404053346,-0.0680964400841477,0.768421052631579,0.6563677313677314,0.8652784562774791
pair,B4-B6,early_late_gated_only_samples_0_3,ml,3187,3187,1.3212261556243687,2.0573617386487615,-0.9799026143874983,0.025729526200188264,1.2749201357005981,1.365744221323935,-0.08518393270263847,-0.12629556666858718,-0.038289797340883586,0.8631578947368421,0.7498724489795918,0.989736842105263
pair,B4-B6,ridge_no_samples_0_3,ml,3187,3187,1.3285432496126564,1.9797826603380273,-1.1334575429762666,0.023219328522121118,1.2728945177769284,1.3764113943307716,-0.07786683871435085,-0.10833667420488537,-0.03761275715043807,0.7789473684210527,0.6756062136903259,0.90218954248366
pair,B4-B6,ridge_only_samples_0_3,ml,3187,3187,1.33301864885258,2.0078628231843827,-1.0975382102432292,0.023533103231879512,1.2694832609354134,1.3842997179138357,-0.07339143947442728,-0.10344523059832006,-0.033224735083873184,0.7894736842105263,0.6801546391752578,0.872501611863314
pair,B4-B6,ridge_run_family_control,run_family_control,3187,3187,1.3448620311391906,2.0332166225451664,-1.082192205014799,0.023219328522121118,1.28386603251075,1.3962040319811437,-0.06154805718781664,-0.08689475947657416,-0.02362581856810109,0.7789473684210527,0.702928507136428,0.8576923076923075
pair,B4-B6,cnn1d_full,ml,3187,3187,1.3542776176140763,2.051327001599013,-0.8398558055399405,0.025101976780671477,1.2884891669180578,1.4058439579564685,-0.05213247071293092,-0.09509539242488796,-0.0039991201796416714,0.8421052631578947,0.7220870206489675,0.9348978919631094
pair,B4-B6,s02b_global_template_timewalk,traditional,3187,3187,1.4064100883270072,2.122267197714552,2.2664528676310454,0.02980859742704738,1.3351870157531358,1.47611874277105,0.0,0.0,0.0,1.0,1.0,1.0
pair,B4-B6,mlp_no_samples_0_3,ml,3187,3187,1.4171304943206882,2.114094763686886,-0.8651034648384623,0.026357075619705052,1.366047928255816,1.4753308782478134,0.01072040599368096,-0.04100679469829081,0.07410071738495222,0.8842105263157894,0.7682030129124819,1.0618897306397306
pair,B4-B6,cnn1d_no_samples_0_3,ml,3187,3187,1.4315889884768476,2.117471909823941,-0.8097817534946188,0.029494822717288986,1.3845890673229857,1.4896312771618034,0.025178900149840366,-0.02202138662635813,0.08322409318565749,0.9894736842105263,0.8658219004065041,1.1884636222910216
pair,B4-B6,cnn1d_only_samples_0_3,ml,3187,3187,1.4511848660405255,2.1204075573233343,-0.6115836734317526,0.028553498588013804,1.4035621324020353,1.483529968305101,0.04477477771351834,0.006472748796165934,0.07962740922026458,0.9578947368421052,0.8568483063328424,1.0631918505942275
pair,B4-B6,mlp_only_samples_0_3,ml,3187,3187,1.4654958119920463,2.107280294505197,-0.49486401998827745,0.03294634452463131,1.4205108728378097,1.512800680907251,0.05908572366503906,0.00802885807333949,0.11810764857710866,1.1052631578947367,0.9350898692810456,1.2957070707070706
pair,B4-B6,early_late_gated_no_samples_0_3,ml,3187,3187,1.4828066680036753,2.109394217438598,-1.153470015968594,0.031377470975839344,1.4420511278807067,1.5291073001232203,0.07639657967666813,0.044990412006251874,0.11981356914184821,1.0526315789473684,0.9472278998467042,1.166820987654321
pair,B4-B6,early_late_gated_full,ml,3187,3187,1.4899537706076338,2.152981540863832,-0.6999181463532551,0.0335738939441481,1.4227219640674709,1.5591872557185824,0.08354368228062659,0.029684470684495968,0.13114351200982707,1.1263157894736842,1.0,1.2824858984689764
pair,B4-B6,mlp_full,ml,3187,3187,1.5012743518293798,2.1572720656982876,-1.117454867284529,0.02698462503922184,1.4502176943581917,1.5689968837638948,0.09486426350237265,0.04339096154169725,0.15037832323399972,0.9052631578947369,0.7612184343434343,1.0513333333333335
pair,B4-B8,hgb_no_samples_0_3,ml,3187,3187,1.1097809128308391,1.8657914888892206,-0.8472734594334099,0.016630059617194853,1.06359560893357,1.1504406797337805,-0.30158783334585726,-0.3468270316721777,-0.2565761938851562,0.5145631067961165,0.3800951192889443,0.6275147058823529
pair,B4-B8,hgb_full,ml,3187,3187,1.1150578441715466,1.86215188823975,-0.8611212474229291,0.01725760903671164,1.0726398493727678,1.1586546764625931,-0.29631090200514976,-0.3418279051451345,-0.25432625990807856,0.5339805825242718,0.41836270871985154,0.6431835637480797
pair,B4-B8,hgb_run_family_control,run_family_control,3187,3187,1.169091197925713,1.9621891739532438,-0.9108251325243515,0.019140257295262003,1.1233663882416227,1.2101109701170714,-0.24227754825098335,-0.28879017527463646,-0.2080664891848597,0.5922330097087379,0.46785932721712536,0.7041980384386765
pair,B4-B8,hgb_only_samples_0_3,ml,3187,3187,1.1758064009366882,1.944608332765255,-0.8562477169483742,0.019767806714778787,1.1258881074486375,1.2269916983198614,-0.2355623452400082,-0.280283623517106,-0.19686171471604677,0.6116504854368932,0.48415737428992217,0.7560215053763439
pair,B4-B8,ridge_full,ml,3187,3187,1.3235752780576933,2.1015053076840013,-0.9187432294882214,0.027612174458738627,1.2693359010241272,1.3698034713123617,-0.08779346811900313,-0.1249782743500329,-0.05301823452863472,0.854368932038835,0.759320652173913,0.9462919853674759
pair,B4-B8,ridge_no_samples_0_3,ml,3187,3187,1.3508652338632656,2.1182243210911533,-0.9256385156821594,0.026670850329463446,1.3108427693892277,1.3963985401109538,-0.06050351231343076,-0.09149817853681261,-0.021249280666732907,0.825242718446602,0.6745934959349592,0.9382756273098618
pair,B4-B8,early_late_gated_only_samples_0_3,ml,3187,3187,1.393949449202589,2.196526521865781,-0.7366890661311416,0.024160652651396296,1.3553792970367093,1.436814664694028,-0.01741929697410738,-0.053624983668260254,0.025338632235925324,0.7475728155339806,0.6018980527991012,0.8201632653061225
pair,B4-B8,ridge_only_samples_0_3,ml,3187,3187,1.3943635497613065,2.183911006566932,-0.9325931287347515,0.02541575149042987,1.3505894149448885,1.4475754621253678,-0.01700519641538989,-0.0464678940071455,0.021396584864125278,0.7864077669902912,0.6758547008547009,0.8848214285714284
pair,B4-B8,s02b_global_template_timewalk,traditional,3187,3187,1.4113687461766964,2.2424625325235126,1.964367002349782,0.032318795105114526,1.3583804563130901,1.4722954882384547,0.0,0.0,0.0,1.0,1.0,1.0
pair,B4-B8,ridge_run_family_control,run_family_control,3187,3187,1.4131305157518566,2.188899201110248,-0.9453768521719041,0.026357075619705052,1.3571544246659457,1.4601933927313355,0.0017617695751601659,-0.037699483537522435,0.038903552741648265,0.8155339805825244,0.7032818532818532,0.9048232695139912
pair,B4-B8,mlp_no_samples_0_3,ml,3187,3187,1.4158824771757712,2.2367639971906144,-0.6951320772517917,0.026670850329463446,1.354955809388516,1.4655217253558264,0.0045137309990748165,-0.05078315729250386,0.040349494833541055,0.825242718446602,0.7165625,0.9176074308461775
pair,B4-B8,cnn1d_full,ml,3187,3187,1.4221211318471916,2.1868715122632856,-0.6064482229555352,0.024788202070913083,1.369797163711332,1.4792543247816556,0.01075238567049519,-0.028555197238134072,0.048518432269583286,0.7669902912621359,0.6525276947423949,0.8728021978021974
pair,B4-B8,mlp_full,ml,3187,3187,1.443229667293851,2.2590604133433234,-0.8867336600443707,0.031063696266080954,1.3989146459059612,1.4906570329339413,0.03186092111715455,-0.005999973062706559,0.06569806987687922,0.9611650485436894,0.8399051724137931,1.1058689024390245
pair,B4-B8,cnn1d_no_samples_0_3,ml,3187,3187,1.4682387987004324,2.212989810552001,-0.6263672816954866,0.028239723878255414,1.4341612432606465,1.5162312565695617,0.056870052523736,0.013689909044628074,0.11125177462987881,0.8737864077669903,0.7474041660066529,1.0226382676993562
pair,B4-B8,early_late_gated_no_samples_0_3,ml,3187,3187,1.4886827951369794,2.207166753764064,-0.7762508757490849,0.03074992155632256,1.4429599608847936,1.55391026342095,0.07731404896028304,0.043641586037629757,0.1198294874014347,0.9514563106796117,0.8375025789147926,1.0194422429165841
pair,B4-B8,early_late_gated_full,ml,3187,3187,1.4976180758799067,2.2571871720316308,-0.43123674749781316,0.03200502039535613,1.4406714082624228,1.5434778115731291,0.08624932970321031,0.03999085526270008,0.11529919928909638,0.9902912621359223,0.8621997338749211,1.0738555513948698
pair,B4-B8,cnn1d_only_samples_0_3,ml,3187,3187,1.4986987706556447,2.2393002676520193,-0.4632310681415319,0.032318795105114526,1.4550723156489518,1.5375699018742612,0.08733002447894833,0.05580607389842869,0.12098038821049809,1.0,0.8843045112781954,1.1277180851063828
pair,B4-B8,mlp_only_samples_0_3,ml,3187,3187,1.5514431208309278,2.26414848647362,-0.25785641393002834,0.03200502039535613,1.5075110263798435,1.5935581265983445,0.14007437465423145,0.09786304120093692,0.1815623476960315,0.9902912621359223,0.8710002775978534,1.1180191353649893
pair,B6-B8,hgb_no_samples_0_3,ml,3187,3187,0.999862461497173,1.546514971852508,0.14139942918248494,0.009413241292751805,0.965602173158865,1.054938792781839,-0.1477050073873447,-0.18282246909459418,-0.10108990877471496,0.7692307692307693,0.5752525252525253,0.9271879483500717
pair,B6-B8,hgb_full,ml,3187,3187,1.0192829193367523,1.5474640274920164,0.14448547210038498,0.009413241292751805,0.9795833303179452,1.0560103564406427,-0.12828454954776536,-0.16867712623955047,-0.0969870266777734,0.7692307692307693,0.5505427702996092,0.9235714285714285
pair,B6-B8,hgb_only_samples_0_3,ml,3187,3187,1.0430815373306324,1.5829131008208837,0.16028871814044976,0.01004079071226859,1.0089936599915708,1.0859256995880693,-0.1044859315538853,-0.14151202119563208,-0.0691806264023739,0.8205128205128205,0.632597604259095,1.0285984848484846
pair,B6-B8,hgb_run_family_control,run_family_control,3187,3187,1.043758040997665,1.5745361895845627,0.14869618164136966,0.010354565422026984,0.9991989059019287,1.0781566361966721,-0.10380942788685266,-0.14928572236629561,-0.06690964187435136,0.8461538461538461,0.6283976833976834,1.028494208494208
pair,B6-B8,mlp_full,ml,3187,3187,1.0740436847475263,1.599298061066839,0.2824571840622525,0.009099466582993411,1.0248408021497373,1.12116151480768,-0.07352378413699134,-0.11186414505285096,-0.04241152707869857,0.7435897435897436,0.5647774327122153,0.8966379310344826
pair,B6-B8,mlp_no_samples_0_3,ml,3187,3187,1.0780471279280226,1.6234652769405695,0.21047366315635685,0.010354565422026984,1.0441753587759957,1.1161427589791169,-0.06952034095649506,-0.10147197409219075,-0.037949823432093945,0.8461538461538461,0.6374720044792833,1.0234556686046512
pair,B6-B8,ridge_full,ml,3187,3187,1.1377302346480962,1.6329905672298366,0.24110021935953085,0.011609664261060559,1.0979476823285936,1.1798526427597267,-0.009837234236421466,-0.04436954841703915,0.030090995702156804,0.9487179487179488,0.7390732265446225,1.1876512096774194
pair,B6-B8,ridge_no_samples_0_3,ml,3187,3187,1.1398511125000932,1.6311018978254843,0.24529467076109768,0.011609664261060559,1.0990156365468302,1.1746671462193807,-0.007716356384424472,-0.03950415648634786,0.019298164247881087,0.9487179487179488,0.7906110836219693,1.085417747794499
pair,B6-B8,s02b_global_template_timewalk,traditional,3187,3187,1.1475674688845177,1.6747204246926994,-0.177932155733302,0.012237213680577345,1.0932586127073818,1.2017354323888692,0.0,0.0,0.0,1.0,1.0,1.0
pair,B6-B8,early_late_gated_only_samples_0_3,ml,3187,3187,1.1590051476880887,1.687101328851349,0.3906816181117634,0.011609664261060559,1.1165214300144344,1.2175101249873557,0.01143767880357105,-0.022036138644701858,0.045559035623311296,0.9487179487179488,0.7893314366998577,1.064627363737486
pair,B6-B8,ridge_run_family_control,run_family_control,3187,3187,1.167955640648201,1.6625409354129763,0.260650488600227,0.011295889551302165,1.1245811950638454,1.2092810485100238,0.02038817176368335,-0.009676508430305148,0.04900606610070313,0.9230769230769231,0.7846428571428571,1.0835227272727272
