event_id,split,source_run,stave,is_overlap,true_t1_sample,true_t2_sample,true_amp1_adc,true_amp2_adc,true_sep_sample,true_ratio,pid_label,pid_truth_definition,pid_name,g4_entry,g4_primary_pdg,g4_primary_ekin_mev,g4_total_edep_mev,g4_dominant_edep_mev,g4_first_time_ns,g4_energy_weighted_time_ns,g4_n_sci_hits,g4_n_bstack_layers,g4_truth_stave,true_energy_proxy_adc,true_energy_mev,dedx_proxy,depth_index,shape_area_over_amp,truth_saturation_label,truth_pedestal_adc,truth_pileup_label,acquisition_run,source_file_id,acquisition_id,source_group,run_id,truth_row_id
train:51:173,train,51,B4,0,8.466187205391407,,8877.75,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,13222,2212,101.30229146301195,107.21527753134694,50.024330005105455,8.742045077031886,10.779296418113551,3,2,B2,16000.0,107.21527753134694,53.60763876567347,1.0,5.870019580463958,0,-20.480460404356837,0,51,hrdb_run_0051,hrdb_run_0051,raw_b_stack_run_0051,hrdb_run_0051,173
train:51:174,train,51,B2,0,5.41165163698341,,13256.850421762509,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,10157,2212,130.40688263900495,53.02740168705003,23.66786609186638,7.74691096514256,8.122443936053084,3,3,B6,13256.850421762509,53.02740168705003,17.67580056235001,0.0,9.59996537595641,1,-3927.6674410282553,0,51,hrdb_run_0051,hrdb_run_0051,raw_b_stack_run_0051,hrdb_run_0051,174
train:51:175,train,51,B4,0,8.026214964088119,,10426.5,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,27499,2212,135.7953307386755,75.75971508582138,28.01836678304402,7.572597854568257,8.167383515355066,4,4,B8,16000.0,75.75971508582138,18.939928771455342,1.0,8.525158205019709,0,-622.2962473559911,0,51,hrdb_run_0051,hrdb_run_0051,raw_b_stack_run_0051,hrdb_run_0051,175
train:51:176,train,51,B8,0,8.051604282763613,,14544.208866701068,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,11110,2212,53.99607798162442,58.17683546680428,35.92267239659134,10.327493234118414,10.580243566529411,2,2,B4,14544.208866701068,58.17683546680428,29.08841773340214,3.0,6.628177174099825,1,-59.35610531056885,0,51,hrdb_run_0051,hrdb_run_0051,raw_b_stack_run_0051,hrdb_run_0051,176
train:51:177,train,51,B2,0,5.736207549335783,,16000.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,15901,2212,90.42544242241692,81.74431757102035,54.61720075946785,9.04190552724589,10.985749626766465,2,1,B2,16000.0,81.74431757102035,81.74431757102035,0.0,9.870329681716,1,-2296.445192853393,0,51,hrdb_run_0051,hrdb_run_0051,raw_b_stack_run_0051,hrdb_run_0051,177
train:51:178,train,51,B8,0,9.36346645596106,,11473.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,11509,2212,85.55485459468841,82.52061130433273,44.45624837042942,9.506333815067052,10.616121701082816,2,1,B2,16000.0,82.52061130433273,82.52061130433273,3.0,7.2879959395096305,0,35.64308194742166,0,51,hrdb_run_0051,hrdb_run_0051,raw_b_stack_run_0051,hrdb_run_0051,178
train:51:179,train,51,B8,0,9.880878252240809,,9268.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,8174,2212,152.8286235211802,89.0645174482156,45.13567345704185,7.178209140099343,7.823473253416065,4,4,B8,16000.0,89.0645174482156,22.2661293620539,3.0,6.091397429724537,0,-12.702725388823652,0,51,hrdb_run_0051,hrdb_run_0051,raw_b_stack_run_0051,hrdb_run_0051,179
train:51:180,train,51,B4,0,4.841619718653197,,5685.75,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,3684,2212,107.14100568345236,37.23583991467569,37.23583991467569,12.876667447987328,12.876667447987328,1,1,B2,9308.95997866892,37.23583991467569,37.23583991467569,1.0,5.44585212693827,0,35.66917460497308,0,51,hrdb_run_0051,hrdb_run_0051,raw_b_stack_run_0051,hrdb_run_0051,180
train:51:181,train,51,B4,0,9.053718977866955,,11467.75,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,25057,2212,104.013653011181,143.34239740654976,59.6883292965124,8.654133761041528,10.905239144118442,7,2,B2,16000.0,143.34239740654976,71.67119870327488,1.0,8.215572877998673,0,-559.7192758676938,0,51,hrdb_run_0051,hrdb_run_0051,raw_b_stack_run_0051,hrdb_run_0051,181
train:51:182,train,51,B4,0,5.20456016323439,,12533.5,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,14746,2212,157.13001023303894,95.96681964110886,53.7386120944927,7.080856857761205,7.323110659874159,3,2,B4,16000.0,95.96681964110886,47.98340982055443,1.0,8.703120145835824,1,-220.35736662702453,0,51,hrdb_run_0051,hrdb_run_0051,raw_b_stack_run_0051,hrdb_run_0051,182
train:51:183,train,51,B6,0,9.386006396182763,,11102.3292406317,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,3349,2212,159.85058324363973,44.4093169625268,17.848567035932607,7.057619156758726,7.398389843894288,4,4,B6,11102.3292406317,44.4093169625268,11.1023292406317,2.0,6.264036988534507,0,-25.64069088865257,0,51,hrdb_run_0051,hrdb_run_0051,raw_b_stack_run_0051,hrdb_run_0051,183
train:52:184,train,52,B4,1,4.487683527513008,6.487683527513008,8452.301553270214,6339.226164952661,2.0,0.75,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,24359,2212,161.87047059893163,59.1661108728915,19.86182335251068,6.996823833394716,7.4930366280183325,5,4,B8,14791.527718222877,59.1661108728915,14.791527718222875,1.0,9.455367243324783,1,-235.7437391303822,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,184
train:52:185,train,52,B8,1,5.173802944678489,11.173802944678489,2333.8927989427098,583.4731997356774,6.0,0.25,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,25001,2212,51.26921369899232,11.669463994713547,11.669463994713547,10.28136863049334,10.28136863049334,1,1,B2,2917.365998678387,11.669463994713547,11.669463994713547,3.0,9.734323841684454,0,-50.588840363585525,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,185
train:52:186,train,52,B8,1,7.042709371075184,7.542709371075184,7954.692080724836,5966.019060543626,0.5,0.75,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,27541,2212,128.64835318131253,55.68284456507385,26.02258291948798,7.798847812702513,8.185190606751833,3,3,B6,13920.711141268464,55.68284456507385,18.56094818835795,3.0,7.939438547086425,1,-39.45506432286635,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,186
train:52:187,train,52,B6,1,10.547964903106676,11.297964903106676,6070.75,6070.75,0.75,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,28569,2212,93.01005626054334,89.4302116137869,61.611738137591765,9.192492958608335,11.234524964002158,2,1,B2,16000.0,89.4302116137869,89.4302116137869,2.0,6.079076269244103,0,43.65960659956527,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,187
train:52:188,train,52,B2,1,7.21984240156422,9.21984240156422,10666.666666666668,5333.333333333334,2.0,0.5,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,10539,2212,78.90591681714126,73.9238674630256,37.884965625040735,10.159252251604522,10.755751876359094,2,1,B2,16000.0,73.9238674630256,73.9238674630256,0.0,10.533486991216115,1,-3009.984075185119,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,188
train:52:189,train,52,B8,1,7.455796837359218,9.455796837359218,4982.948940596516,4982.948940596516,2.0,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,27648,2212,161.17760100922297,39.863591524772126,16.491082281040086,7.052280852347031,7.118977990197222,5,1,B2,9965.897881193032,39.863591524772126,39.863591524772126,3.0,8.17563860046596,0,-538.2879027345829,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,189
train:52:190,train,52,B8,1,8.819685428493836,9.569685428493836,6735.726542189419,5051.794906642064,0.75,0.75,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,15239,2212,148.998035192779,47.150085795325936,19.70468744237712,7.261535107068783,7.599927178043756,3,3,B6,11787.521448831483,47.150085795325936,15.716695265108646,3.0,7.03560357001506,0,14.15656940893772,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,190
train:52:191,train,52,B8,1,7.468426830555314,8.968426830555314,8000.0,8000.0,1.5,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,21744,2212,55.74854616504352,82.45335172587626,29.671512923983595,10.33855025057056,10.692118914633305,6,2,B4,16000.0,82.45335172587626,41.22667586293813,3.0,7.772109815945774,1,22.839564038032805,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,191
train:52:192,train,52,B2,1,4.07773364925833,7.07773364925833,8000.0,8000.0,3.0,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,19621,2212,121.70448277705856,65.5185298604259,65.5185298604259,14.443043665821646,14.443043665821646,1,1,B2,16000.0,65.5185298604259,65.5185298604259,0.0,8.751862449765035,1,-35.521141179115034,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,192
train:52:193,train,52,B4,1,6.249766710725552,8.249766710725552,8000.0,8000.0,2.0,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,10327,2212,106.96605862742436,90.2235381472728,38.175548057756544,8.56442987739739,10.52726327751108,3,2,B2,16000.0,90.2235381472728,45.1117690736364,1.0,8.855205570233478,1,-358.7161244484706,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,193
train:52:194,train,52,B6,1,6.170501834190119,11.17050183419012,7623.0,3811.5,5.0,0.5,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,6648,2212,154.55033198279511,90.20052534603532,45.68710879540072,7.12688759471714,7.77395666380996,4,4,B8,16000.0,90.20052534603532,22.550131336508837,2.0,11.337785783170668,0,-722.8169737925147,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,194
train:52:195,train,52,B8,1,4.299970830883412,4.799970830883412,9376.5,2344.125,0.5,0.25,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,412,2212,83.15234474789935,84.24729764045517,43.76402431941055,9.880500555808974,10.651782716025451,2,1,B2,16000.0,84.24729764045517,84.24729764045517,3.0,11.54665553998965,0,-570.4853548490269,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,195
train:52:196,train,52,B8,1,6.988206252183809,8.988206252183808,2875.4067775896237,1437.7033887948116,2.0,0.5,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,5426,2212,167.97790437790746,17.25244066553774,9.665232340139918,6.969341165185697,6.987642908682859,4,1,B2,4313.110166384435,17.25244066553774,17.25244066553774,3.0,8.417390771027371,0,-676.2019160137418,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,196
train:52:197,train,52,B6,1,7.064587668665097,10.064587668665098,8000.0,8000.0,3.0,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,6393,2212,146.33431639734965,97.57336157902937,33.261764029957284,7.270840333740394,11.980228304188,5,4,B2,16000.0,97.57336157902937,24.393340394757335,2.0,7.657574574295585,1,-21.383224427262693,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,197
train:52:198,train,52,B2,1,4.07139573244015,10.07139573244015,10194.452868666793,5097.226434333396,6.0,0.5,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,18853,2212,56.88551452543286,61.16671721200076,38.35772519500548,10.34997938642976,10.609506457038938,2,2,B4,15291.67930300019,61.16671721200076,30.58335860600038,0.0,11.034117315144822,0,-922.6884188450426,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,198
train:52:199,train,52,B6,1,6.542365075588817,10.542365075588815,11789.806036477185,2947.451509119296,4.0,0.25,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,17106,2212,127.30612594196438,58.94903018238592,27.386653101946106,7.850515708084933,8.245718537261222,4,3,B6,14737.25754559648,58.94903018238592,19.649676727461973,2.0,8.375524166836172,0,14.971490507685584,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,199
train:52:200,train,52,B2,1,4.345745061085594,9.345745061085594,10666.666666666666,5333.333333333333,5.0,0.5,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,1702,2212,79.0575924198896,72.68000607125845,38.13255884419453,10.29235408221063,10.832306550719066,3,1,B2,16000.0,72.68000607125845,72.68000607125845,0.0,10.41812891828069,0,-250.29658577163764,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,200
train:52:201,train,52,B2,1,6.639754343665846,7.389754343665846,10666.666666666668,5333.333333333334,0.75,0.5,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,5773,2212,57.79969667953664,84.27599830973423,31.975254166601413,10.39687891607707,10.442766986246248,6,1,B2,16000.0,84.27599830973423,84.27599830973423,0.0,8.012108087093786,1,-316.3436318201637,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,201
train:52:202,train,52,B8,1,4.393995481201985,7.393995481201985,6320.05896684699,6320.05896684699,3.0,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,10164,2212,101.6967405742428,50.56047173477592,33.87035731173402,12.869756247477302,12.897142268272756,2,1,B2,12640.11793369398,50.56047173477592,50.56047173477592,3.0,9.824898225761936,0,-379.70254557802514,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,202
train:52:203,train,52,B6,1,6.614296789181449,9.614296789181449,4494.36384339049,4494.36384339049,3.0,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,3358,2212,60.82394933420398,35.95491074712392,20.02749139565005,10.464614113982057,10.563259745619863,7,2,B2,8988.72768678098,35.95491074712392,17.97745537356196,2.0,7.894967494928394,0,-48.588676472424616,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,203
train:52:204,train,52,B4,1,10.097715603441571,10.597715603441571,5694.5,5694.5,0.5,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,4200,2212,68.69611869093382,70.94632309340201,24.376462889596908,10.72336777083517,10.806633092678302,3,1,B2,16000.0,70.94632309340201,70.94632309340201,1.0,7.298920057158675,0,-339.1320006242802,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,204
train:52:205,train,52,B4,1,7.122082359503866,7.622082359503866,10666.666666666668,5333.333333333334,0.5,0.5,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,12304,2212,153.51672135327573,86.94455788887697,43.77051507027573,7.150740169233647,7.790384045384077,4,4,B8,16000.0,86.94455788887697,21.736139472219243,1.0,9.897877408627965,1,-1347.4316677703498,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,205
train:52:206,train,52,B6,1,6.945640865384791,8.94564086538479,10179.75,5089.875,2.0,0.5,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,8214,2212,153.10895479514974,86.66921869315797,39.93667636103029,7.181998490969702,7.807310039922313,4,4,B8,16000.0,86.66921869315797,21.667304673289493,2.0,6.956095384158812,1,-111.5506016165834,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,206
train:52:207,train,52,B8,1,5.412865391247291,6.162865391247291,7744.330157042041,5808.247617781531,0.75,0.75,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,12934,2212,93.08755830522,54.21031109929428,49.41403073613802,12.089940000738142,12.114963582966675,4,1,B2,13552.57777482357,54.21031109929428,54.21031109929428,3.0,8.142404379761759,0,-2.855372455860229,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,207
train:52:208,train,52,B2,1,5.874650897494671,10.874650897494671,9282.910959667712,4641.455479833856,5.0,0.5,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,17022,2212,165.18035936734668,55.69746575800627,17.973336341469015,7.011704744795176,7.478853112438245,4,4,B8,13924.366439501568,55.69746575800627,13.924366439501568,0.0,8.834947803877682,1,-1292.3893709769425,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,208
train:52:209,train,52,B6,1,7.637035501563862,9.137035501563862,8000.0,8000.0,1.5,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,6868,2212,57.758947995119634,65.86073589814733,21.99398952279812,10.407097645556034,10.534969312873503,6,1,B2,16000.0,65.86073589814733,65.86073589814733,2.0,7.052252367029111,1,-68.50936126995109,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,209
train:52:210,train,52,B2,1,8.8295940728759,9.5795940728759,10141.380182005529,5070.690091002764,0.75,0.5,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,5899,2212,58.35883776443577,60.848281092033176,38.90309412016395,10.438230984006596,10.70452594086064,2,2,B4,15212.070273008294,60.848281092033176,30.424140546016588,0.0,7.197481344899142,1,-481.5572179036013,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,210
train:52:211,train,52,B4,1,7.069297761240334,7.819297761240334,5953.5,1488.375,0.75,0.25,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,7420,2212,163.17669540023562,56.66158150011145,18.90080999457258,7.0552310780707534,7.5361709554255745,5,4,B8,14165.395375027863,56.66158150011145,14.165395375027863,1.0,10.117206301492418,1,-1843.9067551174548,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,211
train:52:212,train,52,B8,1,8.911795194902503,9.661795194902504,9360.500708667789,4680.2503543338935,0.75,0.5,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,5966,2212,165.228332189576,56.16300425200672,18.431870211111395,7.027504816820179,7.506472872890928,4,4,B8,14040.75106300168,56.16300425200672,14.04075106300168,3.0,7.013547394527831,1,27.368381703315904,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,212
train:52:213,train,52,B6,1,8.273139503698669,9.273139503698667,9142.857142857143,6857.142857142857,1.0,0.75,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,28665,2212,79.50402877451849,75.49259016983324,38.23414800021653,10.083757504368,10.721814791680288,2,1,B2,16000.0,75.49259016983324,75.49259016983324,2.0,7.090610275294572,1,-18.970641084722345,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,213
train:52:214,train,52,B2,1,5.195407809869607,9.195407809869607,10666.666666666668,5333.333333333334,4.0,0.5,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,3696,2212,63.870142106192574,75.1128795375591,51.0527259092192,10.587397300936784,10.879045392600036,2,2,B4,16000.0,75.1128795375591,37.55643976877955,0.0,10.17676782420558,1,-1108.1080107435994,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,214
train:52:215,train,52,B8,1,7.350402263171295,11.350402263171295,7815.320184277205,7815.320184277205,4.0,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,16766,2212,59.1682995402151,62.52256147421764,40.089790761412594,10.3716946391916,10.642007357939402,3,2,B4,15630.64036855441,62.52256147421764,31.26128073710882,3.0,8.066176191488427,1,-695.9048687968211,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,215
train:52:216,train,52,B6,1,4.601086978115488,10.601086978115488,1484.8035945355398,1484.8035945355398,6.0,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,365,2212,134.1626163293335,11.878428756284318,11.878428756284318,7.588908182672004,7.588908182672003,1,1,B2,2969.60718907108,11.878428756284318,11.878428756284318,2.0,11.244838936540516,0,-841.4679393970407,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,216
train:52:217,train,52,B4,1,6.024221233246191,11.024221233246193,7295.593498953646,7295.593498953646,5.0,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,6138,2212,55.68423965557523,58.36474799162917,35.910928057702336,10.292541269940884,10.545225116957829,2,2,B4,14591.186997907293,58.36474799162917,29.182373995814583,1.0,8.987591582426932,0,-146.82526399730924,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,217
train:52:218,train,52,B4,1,4.739854794732598,8.739854794732597,8000.0,8000.0,4.0,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,21129,2212,158.16279038272347,71.33791856861568,30.048931376490984,7.110167267394259,7.685812122847357,4,4,B8,16000.0,71.33791856861568,17.83447964215392,1.0,9.50031917529417,1,-82.72861402475678,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,218
train:52:219,train,52,B6,1,8.105236610290005,8.605236610290005,8000.000000000001,8000.000000000001,0.5,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,22309,2212,101.57649840234542,108.62680681647323,50.59423132829014,8.721365740492036,10.78815721255973,3,2,B2,16000.0,108.62680681647323,54.313403408236624,2.0,7.380778437784058,1,6.1786184078293935,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,219
train:52:220,train,52,B8,1,4.240095083913331,6.240095083913331,8331.175412639222,2082.7938531598056,2.0,0.25,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,26883,2212,109.86781901193764,41.65587706319611,41.65587706319611,13.284194020343795,13.284194020343794,1,1,B2,10413.969265799027,41.65587706319611,41.65587706319611,3.0,8.521245798051575,0,-149.33720016580963,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,220
train:52:221,train,52,B6,1,5.608680103244314,8.608680103244314,10370.164535391805,5185.0822676959015,3.0,0.5,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,13577,2212,70.76163108611233,62.22098721235081,31.618932105800177,10.98544106211353,11.27992844928415,2,1,B2,15555.246803087704,62.22098721235081,62.22098721235081,2.0,8.606420380600031,1,37.956200411829336,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,221
train:52:222,train,52,B4,1,4.688207870651205,10.688207870651205,10984.75,2746.1875,6.0,0.25,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,5460,2212,157.93158925284908,75.50928814844534,32.45349484477604,7.0995768814915685,7.678236354836774,4,4,B8,16000.0,75.50928814844534,18.87732203711133,1.0,10.04096598587991,0,131.74700212088285,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,222
train:52:223,train,52,B2,1,4.383599950939061,10.38359995093906,7065.902937180918,3532.951468590459,6.0,0.5,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,9852,2212,155.4270609330371,42.39541762308552,16.9214468347415,7.1319322176877815,7.458881763687858,7,3,B6,10598.85440577138,42.39541762308552,14.131805874361838,0.0,10.520574985434076,0,44.84267014376959,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,223
train:52:224,train,52,B8,1,6.081915610634519,11.08191561063452,6002.5,4501.875,5.0,0.75,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,3087,2212,67.53636004285545,114.76599573006403,34.681150233062425,10.6625565534366,11.237379241176386,7,2,B2,16000.0,114.76599573006403,57.38299786503202,3.0,8.188829685647805,0,-30.06534243050927,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,224
train:52:225,train,52,B2,1,4.3330117401608,10.3330117401608,9015.737235593995,4507.868617796998,6.0,0.5,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,6426,2212,128.911183552441,54.09442341356397,24.803567112086803,7.802225183253523,8.179319864455815,3,3,B6,13523.605853390993,54.09442341356397,18.03147447118799,0.0,8.02381822958322,0,-9.76997031954295,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,225
train:52:226,train,52,B8,1,10.287039722157894,10.787039722157894,8790.593805795992,6592.9453543469945,0.5,0.75,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,4403,2212,58.95516516675115,61.53415664057195,39.06102663523166,10.446616393552162,10.711801526289026,2,2,B4,15383.539160142987,61.53415664057195,30.76707832028597,3.0,5.929705560690767,1,35.66343746894798,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,226
train:52:227,train,52,B8,1,10.881864696894908,11.381864696894908,6002.5,3001.25,0.5,0.5,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,18378,2212,128.91356987256916,57.04351689366905,25.827722044456923,7.736276741386429,8.113925192909166,3,3,B6,14260.879223417263,57.04351689366905,19.014505631223017,3.0,6.291007024250561,0,-423.5601805970304,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,227
train:52:228,train,52,B6,1,5.774533740788091,8.77453374078809,7679.312380029452,5759.484285022088,3.0,0.75,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,6153,2212,166.60990913799108,53.75518666020616,17.79400705366928,7.04439162829426,7.526410665999322,4,4,B8,13438.79666505154,53.75518666020616,13.43879666505154,2.0,7.938907260744684,0,-56.203704129585454,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,228
train:52:229,train,52,B8,1,4.244066101763117,4.744066101763117,6179.25,6179.25,0.5,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,10763,2212,103.0969914836716,95.9292400307109,42.33688492593598,8.706481323494273,10.25813010367192,3,2,B4,16000.0,95.9292400307109,47.96462001535545,3.0,11.230534432992052,0,-644.2306769090403,1,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,229
train:52:230,train,52,B8,0,6.272776557874617,,12645.5,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,19636,2212,54.58921942874733,58.47524539331813,35.91785444195072,10.365039361665705,10.617872666769848,2,2,B4,14618.811348329533,58.47524539331813,29.237622696659063,3.0,8.204644851524467,0,20.19811255715272,0,52,hrdb_run_0052,hrdb_run_0052,raw_b_stack_run_0052,hrdb_run_0052,230
