row_id,run,event_index,group,stave,stave_index,amplitude_adc,peak_sample,area_over_peak,tail_fraction,late_fraction,early_fraction,final_fraction,width50,width20,max_down_step,asymmetry,peak_group,manual_flag,log_amplitude,event_selected_staves,downstream_stave,early_peak_atom,late_peak_atom,low_area_atom,large_drop_atom,tail_atom,pretrigger_proxy_atom,delayed_peak_atom,saturation_proxy_atom,consensus_label,consensus_curated_any,p09_taxon,p09_curated_atom,waveform_abs_second_diff,consensus_failure_fresh_target
8481,55,13337,sample_i_analysis,B2,0,7687.0,5.0,8.178483,0.31784058,0.5229051,0.06784056,0.42604396,8.0,14.0,-0.21308702,0.38291338,prepeak_4_5,nominal,8.947415950650129,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.6684011,0
8482,55,13377,sample_i_analysis,B2,0,8330.0,6.0,7.6266503,0.32567292,0.55077916,0.014623013,0.43745497,7.0,13.0,-0.20912361,0.4553754,nominal_6_9,nominal,9.027738775974909,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8507802,0
8483,55,13521,sample_i_analysis,B2,0,3693.0,6.0,8.339291,0.23538007,0.55479425,0.025392083,0.16680206,8.0,13.0,-0.22393715,0.4197162,nominal_6_9,nominal,8.214465160759186,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9065797,0
8484,55,13895,sample_i_analysis,B2,0,1197.5,2.0,-12.259707,-0.9201008,-1.062019,-0.07782168,-2.361169,2.0,7.0,-0.74488515,-0.99342686,early_0_3,early_low_area,7.088826053874439,1,0,1,0,1,0,0,0,0,0,,,not_in_p09b_gallery,0,4.9837165,1
8485,55,14073,sample_i_analysis,B2,0,4341.5,6.0,9.389612,0.2964798,0.56373113,0.044020604,0.26523092,9.0,14.0,-0.22803181,0.42917943,nominal_6_9,nominal,8.37620549811526,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7915467,0
8486,55,14169,sample_i_analysis,B2,0,7601.5,6.0,7.8965993,0.33272249,0.5495368,0.038958117,0.42208776,7.0,14.0,-0.2591594,0.43643588,nominal_6_9,nominal,8.93623241955152,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.309281,0
8487,55,14190,sample_i_analysis,B2,0,3313.0,7.0,7.9130697,0.24389686,0.57247484,0.0077815074,0.13733776,7.0,11.0,-0.19891334,0.4433552,nominal_6_9,nominal,8.105911197986508,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.6981585,0
8488,55,14290,sample_i_analysis,B2,0,6684.5,5.0,8.494577,0.32221478,0.53607655,0.06834032,0.3447528,10.0,14.0,-0.21018773,0.39326718,prepeak_4_5,nominal,8.80769628105472,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8317002,0
8489,55,14317,sample_i_analysis,B2,0,8659.0,6.0,7.710591,0.30915433,0.51939607,0.05332055,0.4200254,7.0,14.0,-0.25291604,0.3922505,nominal_6_9,nominal,9.06647000155648,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.0765676,0
8490,55,14382,sample_i_analysis,B2,0,7690.0,6.0,7.736931,0.34494177,0.5685329,0.010050928,0.473342,8.0,13.0,-0.22288692,0.47995698,nominal_6_9,nominal,8.947806093057054,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9284787,0
8491,55,14488,sample_i_analysis,B2,0,9190.5,5.0,7.5269027,0.2915317,0.48326734,0.10348242,0.3951363,6.0,14.0,-0.22283882,0.31047618,prepeak_4_5,nominal,9.126034422922926,1,0,0,0,0,0,0,0,0,1,,,not_in_p09b_gallery,0,1.9245961,0
8492,55,14590,sample_i_analysis,B2,0,4507.5,6.0,9.151636,0.3157499,0.58521,0.027817506,0.28430393,9.0,14.0,-0.22762066,0.46766138,nominal_6_9,nominal,8.413719782939962,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1428733,0
8493,55,14705,sample_i_analysis,B2,0,8520.5,5.0,6.3516226,0.37988508,0.648654,0.052948136,0.43477497,6.0,13.0,-1.7935567,0.4978935,prepeak_4_5,large_negative_step,9.050347660665292,1,0,0,0,0,1,0,0,0,0,,,not_in_p09b_gallery,0,9.437005,1
8494,55,15026,sample_i_analysis,B2,0,7148.0,6.0,7.9699206,0.34648672,0.5706262,0.019747583,0.4434807,8.0,13.0,-0.22775602,0.47496012,nominal_6_9,nominal,8.874727765766853,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1622832,0
8495,55,15066,sample_i_analysis,B2,0,7243.0,6.0,8.077592,0.34509283,0.56659144,0.025877688,0.47991163,8.0,14.0,-0.24147451,0.46533686,nominal_6_9,nominal,8.887928819003305,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1105895,0
8496,55,15069,sample_i_analysis,B2,0,5458.0,3.0,0.04488823,-25.151028,-32.914295,21.102045,-0.38970318,3.0,4.0,-0.4395383,-53.56736,early_0_3,early_low_area,8.605020901781758,1,0,1,0,1,0,0,1,0,0,,,not_in_p09b_gallery,0,3.562294,1
8497,55,15132,sample_i_analysis,B2,0,7863.0,6.0,7.590233,0.3379243,0.5605878,0.011477497,0.45427954,7.0,13.0,-0.20526516,0.46972287,nominal_6_9,nominal,8.970050661827003,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9088135,0
8498,55,15135,sample_i_analysis,B2,0,8796.0,5.0,7.643474,0.3008389,0.4962815,0.09321455,0.41314232,6.0,14.0,-0.23760802,0.33298132,prepeak_4_5,nominal,9.082166033252674,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9081402,0
8499,55,15214,sample_i_analysis,B2,0,8137.0,6.0,7.699152,0.33375365,0.55460674,0.02124569,0.44819957,7.0,13.0,-0.22661918,0.45575282,nominal_6_9,nominal,9.004299728561636,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1166277,0
8500,55,15232,sample_i_analysis,B2,0,6569.0,5.0,8.657026,0.3291306,0.5457902,0.055197995,0.3687015,10.0,14.0,-0.19637692,0.4150489,prepeak_4_5,nominal,8.790269111478656,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8428984,0
8501,55,15368,sample_i_analysis,B2,0,7105.0,6.0,8.093314,0.3477732,0.57245713,0.01928595,0.4361717,9.0,13.0,-0.20872623,0.4767404,nominal_6_9,nominal,8.868694776580972,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1238565,0
8502,55,15374,sample_i_analysis,B2,0,5893.0,5.0,9.026471,0.3314346,0.55420834,0.063655,0.34820974,12.0,14.0,-0.18123198,0.4133439,prepeak_4_5,nominal,8.68169016329764,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7605634,0
8503,55,15468,sample_i_analysis,B2,0,7718.0,6.0,7.919798,0.3274601,0.54205316,0.046462167,0.42770147,7.0,14.0,-0.2400881,0.42134973,nominal_6_9,nominal,8.951440100949855,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1640322,0
8504,55,15627,sample_i_analysis,B2,0,5336.0,6.0,8.854384,0.333926,0.57717955,0.029335199,0.3064093,11.0,14.0,-0.1692279,0.46584973,nominal_6_9,nominal,8.582418976333944,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.0279236,0
8505,55,15669,sample_i_analysis,B2,0,5084.0,6.0,9.01554,0.34630734,0.59803635,0.020050177,0.3151062,10.0,13.0,-0.18154997,0.49307287,nominal_6_9,nominal,8.53405030848266,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9366641,0
8506,55,15707,sample_i_analysis,B2,0,8422.0,6.0,7.5355024,0.32331714,0.53630406,0.03929787,0.43398243,6.0,14.0,-0.27879363,0.423752,nominal_6_9,nominal,9.038721338315364,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.303016,0
8507,55,15813,sample_i_analysis,B2,0,9044.0,6.0,7.133238,0.3221366,0.5380311,0.0073008537,0.4068996,6.0,13.0,-0.24613005,0.45607856,nominal_6_9,nominal,9.109967397829395,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9162983,0
8508,55,15835,sample_i_analysis,B2,0,7534.0,6.0,8.145871,0.32704374,0.54074407,0.051245708,0.4588532,7.0,14.0,-0.21794534,0.41469103,nominal_6_9,nominal,8.927314111060596,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9377489,0
8509,55,16025,sample_i_analysis,B2,0,6934.0,6.0,8.204067,0.36073264,0.5969378,0.0028301722,0.515287,10.0,13.0,-0.19829822,0.50988793,nominal_6_9,nominal,8.844336332748933,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.565186,0
8510,55,16091,sample_i_analysis,B2,0,5778.0,6.0,8.697127,0.33399662,0.56777835,0.035341874,0.31100726,11.0,14.0,-0.16857046,0.45289734,nominal_6_9,nominal,8.661985936317778,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.051402,0
8511,55,16207,sample_i_analysis,B2,0,4823.0,6.0,8.837652,0.32767925,0.5911693,0.022522522,0.28322622,10.0,13.0,-0.20422971,0.48043358,nominal_6_9,nominal,8.481358738407021,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1737509,0
8512,55,16209,sample_i_analysis,B2,0,8838.5,6.0,7.66001,0.32159582,0.5699378,0.0077470723,0.4123437,8.0,13.0,-0.16654408,0.47245324,nominal_6_9,nominal,9.086985592946078,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7596875,0
8513,55,16497,sample_i_analysis,B2,0,7622.0,6.0,7.967987,0.33817425,0.5614998,0.022903908,0.47244817,7.0,13.0,-0.21306747,0.46091023,nominal_6_9,nominal,8.938925271988273,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.0778012,0
8514,55,16576,sample_i_analysis,B2,0,7845.5,6.0,8.215537,0.31718254,0.5254597,0.06377318,0.4618571,7.0,14.0,-0.2277739,0.38706854,nominal_6_9,nominal,8.967822851478775,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7682744,0
8515,55,16580,sample_i_analysis,B2,0,1859.5,5.0,6.8480773,0.06313806,0.28211874,0.18811843,0.019091154,7.0,9.0,-0.16456038,-0.0022381083,prepeak_4_5,nominal,7.528600547786677,1,0,0,0,0,0,0,1,0,0,,,not_in_p09b_gallery,0,1.2078516,1
8516,55,16623,sample_i_analysis,B2,0,4334.0,7.0,9.035302,0.35950866,0.63921446,0.0033708725,0.29326257,9.0,13.0,-0.20927551,0.54393625,nominal_6_9,nominal,8.374476889214643,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8837103,0
8517,55,16647,sample_i_analysis,B2,0,5199.0,6.0,9.17215,0.31717902,0.5564107,0.055089537,0.30794382,10.0,14.0,-0.17695713,0.41934738,nominal_6_9,nominal,8.556413904569519,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.6922487,0
8518,55,16980,sample_i_analysis,B2,0,7159.5,5.0,8.319016,0.31929147,0.525277,0.08259739,0.36657587,8.0,14.0,-0.20769608,0.36983714,prepeak_4_5,nominal,8.876335089918758,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9791887,0
8519,55,17028,sample_i_analysis,B2,0,7500.5,6.0,7.8025465,0.34753856,0.5707072,0.013268287,0.46910205,7.0,13.0,-0.23118454,0.47946107,nominal_6_9,nominal,8.922858279527068,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.0067992,0
8520,55,17053,sample_i_analysis,B2,0,7218.5,6.0,9.155642,0.3695718,0.5828794,0.047458015,0.53078896,13.0,14.0,-0.21444899,0.46628085,nominal_6_9,nominal,8.884540977411273,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.0811803,0
8521,55,17154,sample_i_analysis,B2,0,6859.5,6.0,8.181063,0.3509569,0.5773638,0.019129336,0.41745025,9.0,13.0,-0.2310664,0.48218933,nominal_6_9,nominal,8.83353560436123,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.326263,0
8522,55,17250,sample_i_analysis,B2,0,3749.0,6.0,8.241931,0.24408557,0.5681091,0.016214117,0.16884503,8.0,12.0,-0.21499068,0.4424092,nominal_6_9,nominal,8.229511118964457,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8957057,0
8523,55,17337,sample_i_analysis,B2,0,8600.0,6.0,7.4153485,0.32260242,0.53578377,0.02338017,0.4238372,6.0,13.0,-0.23453486,0.43630436,nominal_6_9,nominal,9.059633754551479,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9984882,0
8524,55,17360,sample_i_analysis,B2,0,6490.0,6.0,8.245147,0.34447125,0.57305974,0.0266861,0.34899846,9.0,14.0,-0.250077,0.46889424,nominal_6_9,nominal,8.778171881033469,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.172727,0
8525,55,17443,sample_i_analysis,B2,0,2097.5,6.0,6.762813,0.1078604,0.35682055,0.10585125,0.06746127,7.0,9.0,-0.14398095,0.14962989,nominal_6_9,nominal,7.648978082773645,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.1446961,0
8526,55,17520,sample_i_analysis,B2,0,6978.5,5.0,8.291467,0.32454807,0.5346428,0.065163665,0.35860142,8.0,14.0,-0.23214155,0.39641735,prepeak_4_5,nominal,8.850732559952814,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.81443,0
8527,55,17545,sample_i_analysis,B2,0,8826.5,6.0,7.652297,0.30300698,0.5105266,0.054491214,0.41063842,6.0,14.0,-0.2507223,0.38166058,nominal_6_9,nominal,9.08562712780254,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8948622,0
8528,55,17624,sample_i_analysis,B2,0,7895.5,6.0,7.745805,0.33927432,0.5586523,0.019858725,0.46235198,7.0,13.0,-0.22506487,0.46268618,nominal_6_9,nominal,8.974174902310109,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.0602875,0
8529,55,17718,sample_i_analysis,B2,0,3369.5,7.0,7.9424243,0.26044396,0.5923885,0.004203722,0.14735124,7.0,11.0,-0.20210713,0.4704245,nominal_6_9,nominal,8.122816380293493,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.6768067,0
8530,55,17778,sample_i_analysis,B2,0,7540.0,6.0,7.830504,0.34748146,0.5754209,0.0069780834,0.48249337,8.0,13.0,-0.21976125,0.48807627,nominal_6_9,nominal,8.928110078202646,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9168433,0
8531,55,17931,sample_i_analysis,B2,0,9541.0,6.0,7.0622582,0.3075941,0.5170003,0.031329304,0.38717115,5.0,14.0,-0.23718691,0.4101898,nominal_6_9,nominal,9.163458386076051,1,0,0,0,0,0,0,0,0,1,,,not_in_p09b_gallery,0,1.9161514,0
8532,55,17969,sample_i_analysis,B2,0,8956.0,5.0,7.57414,0.30263585,0.50020635,0.0881269,0.41167933,6.0,14.0,-0.2381643,0.3415544,prepeak_4_5,nominal,9.100190628475195,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8810854,0
8533,55,18001,sample_i_analysis,B2,0,5598.0,6.0,8.865309,0.32820186,0.56302893,0.042193923,0.31457663,11.0,14.0,-0.18846017,0.44136375,nominal_6_9,nominal,8.630343289348893,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9737406,0
8534,55,18099,sample_i_analysis,B2,0,8099.5,6.0,7.4694734,0.3369312,0.55682737,0.0123886345,0.44811407,7.0,13.0,-0.23705167,0.4678176,nominal_6_9,nominal,8.999681067150473,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9743195,0
8535,55,18215,sample_i_analysis,B2,0,3839.5,7.0,8.868603,0.3276262,0.6367948,0.0024522042,0.25563225,8.0,13.0,-0.24612576,0.534742,nominal_6_9,nominal,8.253357845438737,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8687329,0
8536,55,18392,sample_i_analysis,B2,0,7021.5,5.0,8.406039,0.32583904,0.5381376,0.056647405,0.3967101,8.0,14.0,-0.21220535,0.4076292,prepeak_4_5,nominal,8.856874558978399,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.842911,0
8537,55,18470,sample_i_analysis,B2,0,6617.5,5.0,9.249868,0.33056146,0.54205126,0.06723464,0.51371366,12.0,14.0,-0.13131851,0.40014863,prepeak_4_5,nominal,8.797624037153826,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.5253494,0
8538,55,18501,sample_i_analysis,B2,0,3164.5,7.0,8.194659,0.22539718,0.5351497,0.022154097,0.14678465,8.0,11.0,-0.1557908,0.39189032,nominal_6_9,nominal,8.06006629998418,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.4845948,0
8539,55,18677,sample_i_analysis,B2,0,7322.5,6.0,7.9363604,0.3494511,0.5763241,0.009386723,0.48910892,8.0,13.0,-0.19638097,0.4869997,nominal_6_9,nominal,8.898843634758363,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8324344,0
8540,55,18692,sample_i_analysis,B2,0,4136.0,7.0,8.904738,0.37317407,0.6590823,0.00043442848,0.28143135,9.0,13.0,-0.19874275,0.5689384,nominal_6_9,nominal,8.327726166461412,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8994197,0
8541,55,18697,sample_i_analysis,B2,0,8321.5,6.0,7.5101843,0.32643694,0.546699,0.01530498,0.43868294,7.0,13.0,-0.2301268,0.45267698,nominal_6_9,nominal,9.02671796944918,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9417171,0
8542,55,18700,sample_i_analysis,B2,0,8183.0,6.0,7.710375,0.31811267,0.53008205,0.048372272,0.43468165,7.0,14.0,-0.27740437,0.40908805,nominal_6_9,nominal,9.009936307631463,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1957722,0
8543,55,18743,sample_i_analysis,B2,0,9034.0,6.0,7.1719065,0.31776017,0.5341174,0.015943572,0.40801418,6.0,13.0,-0.25381887,0.44052413,nominal_6_9,nominal,9.10886120302633,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9870489,0
8544,55,18824,sample_i_analysis,B2,0,9108.0,6.0,7.186759,0.3146646,0.5261164,0.022442212,0.40360123,6.0,13.0,-0.23737377,0.42881584,nominal_6_9,nominal,9.11701821474481,1,0,0,0,0,0,0,0,0,1,,,not_in_p09b_gallery,0,2.0013177,0
8545,55,18844,sample_i_analysis,B2,0,8063.5,6.0,7.336889,0.34069738,0.56287926,0.008054292,0.44639423,7.0,13.0,-0.23128915,0.47601458,nominal_6_9,nominal,8.995226992357237,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8669312,0
8546,55,18853,sample_i_analysis,B2,0,7507.0,6.0,7.945252,0.3238997,0.54063207,0.041461978,0.44891435,7.0,14.0,-0.2516318,0.42367333,nominal_6_9,nominal,8.9237243977064,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1966166,0
8547,55,18885,sample_i_analysis,B2,0,7903.5,6.0,7.7946477,0.33534616,0.55264187,0.027587049,0.4601126,7.0,14.0,-0.24368954,0.45045856,nominal_6_9,nominal,8.975187496536243,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.1105843,0
8548,55,19000,sample_i_analysis,B2,0,9411.0,6.0,7.165551,0.3071402,0.5195373,0.027241047,0.3919881,6.0,13.0,-0.22579956,0.4154371,nominal_6_9,nominal,9.149740749847252,1,0,0,0,0,0,0,0,0,1,,,not_in_p09b_gallery,0,1.8792901,0
8549,55,19003,sample_i_analysis,B2,0,3536.5,6.0,8.595786,0.21803351,0.5311195,0.03518208,0.16838682,8.0,13.0,-0.22960556,0.38394356,nominal_6_9,nominal,8.171175541951493,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8662521,0
8550,55,19015,sample_i_analysis,B2,0,9467.5,6.0,7.08339,0.3089082,0.51156396,0.039314363,0.38896224,4.0,14.0,-0.24631637,0.4017402,nominal_6_9,nominal,9.15572577870296,1,0,0,0,0,0,0,0,0,1,,,not_in_p09b_gallery,0,1.904621,0
8551,55,19026,sample_i_analysis,B2,0,7330.5,6.0,7.9312463,0.35318196,0.58107156,0.00747334,0.4932133,8.0,13.0,-0.20530659,0.49359304,nominal_6_9,nominal,8.899935412417134,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8742243,0
8552,55,19071,sample_i_analysis,B2,0,5165.0,5.0,9.216845,0.3248608,0.5644995,0.052473478,0.31616652,10.0,14.0,-0.15972894,0.4299548,prepeak_4_5,nominal,8.549853973655786,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7202322,0
8553,55,19103,sample_i_analysis,B2,0,9169.0,6.0,7.310285,0.31203377,0.5335382,0.021677507,0.39906207,6.0,13.0,-0.19315082,0.4310437,nominal_6_9,nominal,9.123692565250511,1,0,0,0,0,0,0,0,0,1,,,not_in_p09b_gallery,0,1.8668342,0
8554,55,19193,sample_i_analysis,B2,0,8455.0,6.0,7.801656,0.31572247,0.5313736,0.04608644,0.43240687,7.0,14.0,-0.2421053,0.40939617,nominal_6_9,nominal,9.042631527550073,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.086103,0
8555,55,19423,sample_i_analysis,B2,0,6061.0,5.0,8.54529,0.31593072,0.5382967,0.07585967,0.30028048,11.0,14.0,-0.19336748,0.38576636,prepeak_4_5,nominal,8.709795057617749,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.802838,0
8556,55,19606,sample_i_analysis,B2,0,6071.0,6.0,8.340964,0.3550101,0.5916309,0.011710575,0.34953055,11.0,13.0,-0.19650799,0.5006122,nominal_6_9,nominal,8.711443319075466,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9932466,0
8557,55,19804,sample_i_analysis,B2,0,7380.5,6.0,7.8528557,0.3418855,0.56388247,0.023887986,0.4061378,8.0,13.0,-0.2609579,0.46558714,nominal_6_9,nominal,8.906732148974143,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.2807395,0
8558,55,19962,sample_i_analysis,B2,0,8171.0,5.0,7.89989,0.31208363,0.5109837,0.08931061,0.42540693,7.0,14.0,-0.2295925,0.3512316,prepeak_4_5,nominal,9.008468955937513,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9340351,0
8559,55,20046,sample_i_analysis,B2,0,9022.0,5.0,5.9225225,0.38502422,0.64892477,0.0679917,0.40888938,5.0,13.0,-1.7477278,0.4851309,prepeak_4_5,large_negative_step,9.107532151994501,1,0,0,0,0,1,0,0,0,0,,,not_in_p09b_gallery,0,8.676347,1
8560,55,20344,sample_i_analysis,B2,0,5240.0,6.0,8.0771,0.34512332,0.5884131,0.0093563935,0.28759542,9.0,13.0,-0.18301523,0.49614874,nominal_6_9,nominal,8.564267598802166,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9814886,0
8561,55,20359,sample_i_analysis,B2,0,2110.0,3.0,-1.0890996,-3.7893815,-3.4295037,0.52741516,-1.007109,6.0,9.0,-0.5412322,-4.317667,early_0_3,early_low_area,7.65491704784832,1,0,1,0,1,0,0,1,0,0,,,not_in_p09b_gallery,0,4.435071,1
8562,55,20366,sample_i_analysis,B2,0,3211.5,7.0,7.9514246,0.24338187,0.561893,0.0129425125,0.14121127,7.0,11.0,-0.14634907,0.4258106,nominal_6_9,nominal,8.074804729203475,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.4510354,0
8563,55,20490,sample_i_analysis,B2,0,2400.0,0.0,-19.092916,-0.57093596,-0.7581128,-0.01553805,-2.18625,1.0,2.0,-0.8375,-0.6707112,early_0_3,large_negative_step,7.783640596221253,1,0,1,0,1,1,0,0,0,0,,,not_in_p09b_gallery,0,2.7083325,1
8564,55,20583,sample_i_analysis,B2,0,9059.5,6.0,7.3355036,0.31452394,0.52969635,0.024941316,0.40493405,6.0,13.0,-0.21160108,0.4277041,nominal_6_9,nominal,9.111679585152212,1,0,0,0,0,0,0,0,0,1,,,not_in_p09b_gallery,0,1.9365308,0
8565,55,20648,sample_i_analysis,B2,0,4107.0,7.0,8.600925,0.3447231,0.64109385,0.0011606839,0.2568785,8.0,13.0,-0.2420258,0.5454649,nominal_6_9,nominal,8.32069157104845,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.0652544,0
8566,55,20698,sample_i_analysis,B2,0,7886.0,6.0,7.587623,0.34210178,0.5707434,0.0072531593,0.45967537,7.0,13.0,-0.21607912,0.4816332,nominal_6_9,nominal,8.97297111339799,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8034489,0
8567,55,20733,sample_i_analysis,B2,0,6637.0,7.0,8.211692,0.37779123,0.6147594,0.0012660319,0.53472954,10.0,13.0,-0.20310384,0.5336783,nominal_6_9,nominal,8.80056599227992,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8945308,0
8568,55,20739,sample_i_analysis,B2,0,6869.0,5.0,8.674625,0.32947335,0.5431477,0.056741517,0.42669967,9.0,14.0,-0.20177609,0.41209343,prepeak_4_5,nominal,8.834919385216395,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.811035,0
8569,55,20852,sample_i_analysis,B2,0,4599.5,6.0,8.814655,0.35135528,0.624041,0.00482204,0.28470486,9.0,13.0,-0.20545715,0.52883345,nominal_6_9,nominal,8.433920272222416,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7862812,0
8570,55,20889,sample_i_analysis,B2,0,8375.0,6.0,7.5660896,0.32511127,0.54699683,0.017043842,0.43355224,7.0,13.0,-0.21361196,0.44991004,nominal_6_9,nominal,9.033125752550372,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8945673,0
8571,55,20906,sample_i_analysis,B2,0,4466.5,6.0,9.015336,0.3654854,0.63263965,0.0034643754,0.32206425,9.0,13.0,-0.21426174,0.5409765,nominal_6_9,nominal,8.404584247033583,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8524573,0
8572,55,21074,sample_i_analysis,B2,0,4000.0,10.0,9.471,0.47727278,0.7821772,-2.639637e-05,0.44575,10.0,12.0,-0.21724999,0.6870447,late_10_17,nominal,8.294299608857235,1,0,0,1,0,0,1,0,1,0,,,not_in_p09b_gallery,0,1.0300001,1
8573,55,21091,sample_i_analysis,B2,0,8578.5,6.0,7.433468,0.32597855,0.550817,0.008193764,0.42728916,7.0,13.0,-0.2031824,0.45975253,nominal_6_9,nominal,9.057130915725676,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8144197,0
8574,55,21102,sample_i_analysis,B2,0,8929.0,6.0,7.2811065,0.3198745,0.5332626,0.02150339,0.4124762,6.0,13.0,-0.23955649,0.43663573,nominal_6_9,nominal,9.097171673870545,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.0099678,0
