run,event_index,stave_index,dynamic_only,ridge_hand_shape_score,gradient_boosted_trees_hgb_score,mlp_waveform_score,cnn_1d_waveform_score,new_ae_latent_shape_fusion_hgb_score
42,6725,0,0,0.3398162,0.00554412583833978,0.014486108,0.017893288,0.006990306399922021
42,6727,0,0,0.36954644,0.0034556740212411162,0.04362338,0.022226391,0.004642687716598864
42,6730,0,0,0.30847776,0.0024540943502964108,0.0069790795,0.017455958,0.0032758030076544373
42,6734,0,1,0.75087696,0.999462989699228,1.0,1.0,0.9993377756766938
42,6736,0,0,0.29077345,0.00041731937009875804,0.009277782,0.020177903,0.0006247400241398657
42,6738,0,0,0.32291067,0.00554412583833978,0.012244534,0.017030288,0.006990306399922021
42,6739,0,1,0.7407902,0.9959932027858561,0.9937617,0.99955493,0.9984329089869332
42,6740,0,0,0.4670146,0.21791239888140412,0.5955476,0.22246923,0.3154043269894628
42,6740,1,1,0.73971343,0.999462989699228,0.99997056,0.99999785,0.9993377756766938
42,6742,0,0,0.3384198,0.11837317875129633,0.013734329,0.019245127,0.11654086045735469
42,6744,0,0,0.2611435,0.001043990544879566,0.012593521,0.032637812,0.0011964068665611725
42,6744,1,0,0.2550622,0.0018533472636105234,0.01246932,0.032719854,0.0021445513091022765
42,6744,2,0,0.25350618,0.0023630512042909337,0.0138299465,0.033933397,0.0024169809146881186
42,6745,0,1,0.72798187,0.999462989699228,1.0,1.0,0.9993377756766938
42,6746,0,0,0.35183796,0.016225248935163677,0.018036285,0.01823325,0.011908639625228375
42,6748,0,0,0.33303154,0.00554412583833978,0.014125547,0.017370228,0.006990306399922021
42,6749,0,1,0.7405246,0.999462989699228,1.0,1.0,0.9993377756766938
42,6750,0,0,0.2915771,0.0006488461324975383,0.029289085,0.06328289,0.0012905836606775319
42,6757,0,0,0.27832446,0.00033574672116136814,0.0032414724,0.014867532,0.0004114050721749611
42,6758,0,0,0.32475337,0.0012874466360611012,0.00870858,0.018309845,0.0012965933254666417
42,6759,0,0,0.23402612,0.00033684496757964904,0.0028021033,0.013437039,0.0004114333674152026
42,6769,0,0,0.26946506,0.00033574672116136814,0.003432317,0.014189511,0.0004114050721749611
42,6770,0,0,0.30392522,0.01570769672866355,0.009197478,0.018182337,0.0169940007617181
42,6773,0,0,0.26762623,0.0039297132216618135,0.0054311557,0.01870855,0.008113526896872657
42,6773,1,0,0.25919202,0.002544165883618293,0.0051672724,0.018424844,0.0015516527791690888
42,6775,0,0,0.273167,0.00033574672116136814,0.004319724,0.015836343,0.0004114050721749611
42,6776,0,0,0.23762117,0.00033574672116136814,0.004259893,0.015596672,0.0011402535390042184
42,6777,0,0,0.24035338,0.0003470139498791265,0.0037778676,0.013985072,0.00041966526810293157
42,6778,0,1,0.73281986,0.9978995371964388,0.9969517,0.9994843,0.9983042216486302
42,6781,0,0,0.26456454,0.00033574672116136814,0.0031943484,0.0136732105,0.0004114050721749611
42,6784,0,0,0.2873917,0.003651849627002872,0.009972708,0.017293068,0.004224163134262389
42,6787,0,0,0.27422443,0.00033574672116136814,0.0036165423,0.014405783,0.0004114050721749611
42,6789,0,0,0.2594897,0.00033574672116136814,0.003016618,0.014337812,0.0004114050721749611
42,6792,0,0,0.4801716,0.015621975930874273,0.16051479,0.18040483,0.009730537110764355
42,6793,0,1,0.7439195,0.999462989699228,1.0,1.0,0.9993377756766938
42,6795,0,1,0.735698,0.999462989699228,0.99950695,0.9999491,0.9993377756766938
42,6797,0,0,0.292198,0.00034818124307334144,0.007611061,0.01934466,0.0004615476516704322
42,6798,0,0,0.28713927,0.0008209498685782072,0.01583786,0.044821773,0.001294774978783784
42,6799,0,0,0.3154188,0.0014946747563348776,0.009550843,0.018449852,0.0012965933254666417
42,6800,0,0,0.30151376,0.0077022581029885335,0.0062969397,0.017227255,0.007242298782076796
42,6801,0,0,0.27634257,0.0003206278669538865,0.008543365,0.019008169,0.0004166727041116248
42,6802,0,1,0.6594147,0.999462989699228,1.0,1.0,0.9993377756766938
42,6804,0,0,0.27739498,0.00031819630329956426,0.0071811844,0.018781161,0.00040568675664837817
42,6807,0,0,0.7278889,0.726547831936471,0.9733959,0.97904164,0.4453074691545183
42,6808,0,0,0.2590705,0.00033684496757964904,0.0049906094,0.014099734,0.0004114333674152026
42,6810,0,0,0.25805905,0.0003470139498791265,0.0049617435,0.014345273,0.00041966526810293157
42,6811,0,1,0.72658443,0.999462989699228,0.99939346,0.99991727,0.9993377756766938
42,6816,0,0,0.23585746,0.00033574672116136814,0.0029520025,0.013570489,0.0004114050721749611
42,6818,0,0,0.2763306,0.00033574672116136814,0.004697293,0.015287745,0.0004114050721749611
42,6821,0,1,0.72246104,0.999462989699228,0.9999999,1.0,0.9993377756766938
42,6822,0,0,0.25153884,0.00033574672116136814,0.0032000793,0.014790201,0.0004114050721749611
42,6823,0,1,0.73247904,0.9978995371964388,0.99535733,0.99946266,0.9983042216486302
42,6826,0,1,0.7493608,0.999462989699228,1.0,1.0,0.9993377756766938
42,6828,0,0,0.3316952,0.008082169119131611,0.014579345,0.017618215,0.009642312636102648
42,6829,0,0,0.28729683,0.00033574672116136814,0.0037438232,0.015581447,0.0004114050721749611
42,6830,0,0,0.27226016,0.00031989664937276727,0.005188448,0.017257683,0.00039988028517935086
42,6831,0,0,0.29737064,0.00033574672116136814,0.0043082973,0.016152032,0.0004114050721749611
42,6834,0,0,0.32450172,0.0058224243450165055,0.010860383,0.017231606,0.006073659127062117
42,6837,0,0,0.25907665,0.00033574672116136814,0.004437473,0.01576885,0.0004114050721749611
42,6839,0,1,0.7274129,0.999462989699228,1.0,1.0,0.9993377756766938
42,6841,0,1,0.7297834,0.999462989699228,1.0,1.0,0.9993377756766938
42,6843,0,0,0.3227626,0.0017480163231981297,0.010835669,0.017922405,0.001190751911566631
42,6844,0,0,0.2647935,0.00033574672116136814,0.005528851,0.016415615,0.0004114050721749611
42,6845,0,0,0.30658007,0.002922174398115399,0.0065134554,0.017511215,0.0030996614163758605
42,6846,0,1,0.72963816,0.999462989699228,0.9999988,0.99999905,0.9993377756766938
42,6847,0,1,0.60738254,0.999462989699228,1.0,1.0,0.9993377756766938
42,6848,0,0,0.25272664,0.00033574672116136814,0.0032590616,0.0144728795,0.0004114050721749611
42,6849,0,0,0.44849733,0.008423674598284586,0.06212853,0.047949698,0.007713728478741863
42,6851,0,0,0.27160886,0.0003470139498791265,0.0046712155,0.014101888,0.00041966526810293157
42,6851,1,0,0.2974989,0.002406962525111992,0.010174944,0.016830642,0.002649847721804257
42,6851,2,0,0.31248635,0.001951560433477781,0.011061999,0.018154513,0.0022303438674838895
42,6851,3,0,0.22652622,0.00033574672116136814,0.0021923513,0.013266071,0.0004114050721749611
42,6853,0,0,0.29129922,0.007221620028637877,0.006669389,0.017658139,0.006674510254232722
42,6854,0,0,0.22347267,0.00033574672116136814,0.0023315982,0.012839883,0.0004114050721749611
42,6855,0,0,0.29956043,0.0003470139498791265,0.008752902,0.014963193,0.00041966526810293157
42,6857,0,0,0.25864008,0.00033574672116136814,0.00338745,0.014643213,0.0004114050721749611
42,6860,0,0,0.48837823,0.019805393640572738,0.08945866,0.11215883,0.016786179518903696
42,6861,0,0,0.33295277,0.026749342335347755,0.012715193,0.018988764,0.032598644946290646
42,6864,0,0,0.24434972,0.00033574672116136814,0.0051720915,0.016389491,0.0004114050721749611
42,6865,0,0,0.23565145,0.00033574672116136814,0.0029275918,0.013520683,0.0004114333674152026
42,6866,0,0,0.24437904,0.0003470139498791265,0.0041257,0.014383391,0.00041966526810293157
42,6867,0,0,0.32005584,0.01835724983480904,0.009638708,0.017524231,0.00790369211854619
42,6868,0,0,0.2988831,0.0006181587794201457,0.00796299,0.016225478,0.0006156717100251893
42,6869,2,0,0.30958402,0.002852404951390128,0.010817719,0.018444654,0.002238624875773
42,6874,0,0,0.30327314,0.09464405016145476,0.008475516,0.017228667,0.022558849668765275
42,6875,0,1,0.74306315,0.999462989699228,1.0,1.0,0.9993377756766938
42,6876,0,0,0.27145556,0.00033574672116136814,0.0043730903,0.01635834,0.0004114050721749611
42,6877,0,1,0.7239524,0.9893148954838635,0.9959265,0.9996909,0.9936245729705536
42,6878,0,1,0.7230015,0.999462989699228,1.0,1.0,0.9993377756766938
42,6880,0,1,0.723161,0.999462989699228,1.0,1.0,0.9993377756766938
42,6881,0,0,0.27721688,0.0003470139498791265,0.006172185,0.014797499,0.00041966526810293157
42,6882,0,0,0.2896212,0.00033574672116136814,0.0039492613,0.015761163,0.0004114050721749611
42,6883,0,0,0.2990547,0.007947177333729552,0.006429428,0.017209211,0.008966624956137793
42,6886,0,0,0.26817995,0.00033574672116136814,0.0027717957,0.014161158,0.0004114050721749611
42,6887,0,0,0.44972736,0.014826731284383297,0.14840758,0.08454437,0.011972457424051295
42,6887,1,0,0.47286776,0.006707904065049503,0.07467056,0.068340346,0.007679483566830508
42,6888,0,0,0.29724294,0.0023283433334924837,0.0071552475,0.016314197,0.003709129315807272
42,6891,0,0,0.27790284,0.00033574672116136814,0.00401472,0.015679875,0.0004114050721749611
42,6892,0,0,0.54219246,0.03802238890934316,0.48371685,0.62874097,0.030917850033276933
42,6894,0,0,0.24064733,0.00033574672116136814,0.0022183193,0.013930615,0.0004114050721749611
42,6897,0,0,0.28367528,0.00033574672116136814,0.0035128552,0.014017914,0.0004114050721749611
42,6898,0,0,0.34556928,0.06519845491973444,0.016078483,0.01959013,0.041063399036011944
42,6901,0,1,0.73269325,0.9971900476647529,0.9928081,0.9985684,0.9972210277638022
42,6903,0,1,0.6833809,0.999462989699228,0.99998164,0.99998975,0.9993377756766938
42,6904,0,0,0.26608357,0.00033574672116136814,0.0032808725,0.014675633,0.0004114050721749611
42,6904,1,0,0.24242143,0.00033574672116136814,0.0023821737,0.013490926,0.0004114050721749611
42,6905,0,0,0.27159917,0.00031989664937276727,0.0052766763,0.017168509,0.00039988028517935086
42,6907,0,0,0.3475546,0.1479544320075775,0.0146949245,0.01993824,0.15291148609996785
42,6909,0,0,0.25842148,0.00033684496757964904,0.007798503,0.015761806,0.0004114333674152026
42,6910,0,1,0.7274486,0.999462989699228,1.0,1.0,0.9993377756766938
42,6911,0,0,0.2867445,0.00033574672116136814,0.0055713565,0.015791874,0.0004114050721749611
42,6915,0,0,0.28754988,0.00033574672116136814,0.0037369253,0.015564129,0.0004114050721749611
42,6916,0,0,0.24747115,0.00033574672116136814,0.0028554883,0.013802119,0.0004114050721749611
42,6926,0,0,0.35959187,0.024609181296626675,0.027775887,0.027379474,0.032957359429016994
42,6929,0,1,0.74514025,0.9911840068962606,0.9951639,0.99905175,0.9882592808718055
42,6930,0,0,0.26375124,0.00033574672116136814,0.003239327,0.014566649,0.0004114050721749611
42,6932,0,0,0.29134333,0.00033574672116136814,0.003253439,0.01637308,0.0004114050721749611
42,6934,0,0,0.29213542,0.00042040703786520135,0.0061745844,0.015760083,0.0005705246439463602
42,6935,0,0,0.28089306,0.00031819630329956426,0.005241151,0.018210117,0.00040568675664837817
42,6944,0,0,0.2645569,0.00033574672116136814,0.0025222278,0.015016116,0.0004114050721749611
42,6945,0,0,0.3351186,0.016172957093525436,0.010159464,0.018822387,0.014646547801186263
42,6948,0,1,0.72279185,0.999462989699228,1.0,1.0,0.9993377756766938
42,6950,0,0,0.24850464,0.0003470139498791265,0.003802689,0.013226804,0.00041966526810293157
42,6952,0,0,0.28536814,0.00033574672116136814,0.002950567,0.014676524,0.0004114050721749611
42,6953,0,1,0.6087934,0.9945069337565923,0.9893084,0.9809145,0.9943556248952697
42,6954,0,0,0.26583737,0.00033574672116136814,0.0039385543,0.01603813,0.0004114050721749611
42,6955,0,0,0.25474867,0.00033574672116136814,0.0047848355,0.015676115,0.0004114050721749611
42,6959,0,0,0.25329965,0.0003470139498791265,0.0052164798,0.013127183,0.00041966526810293157
42,6960,0,0,0.2465782,0.00033574672116136814,0.00300461,0.01501862,0.0004114050721749611
42,6961,0,1,0.73036635,0.9541649080944453,0.96962947,0.98906726,0.9968378996550246
42,6963,0,0,0.33751443,0.0052339789486367345,0.012578279,0.016851336,0.006990306399922021
42,6964,0,0,0.3536104,0.019578226529533196,0.017771648,0.01881276,0.017402737886407182
42,6965,0,0,0.2991895,0.006607820633169317,0.008184495,0.016162932,0.008581200151234421
42,6968,0,0,0.34920228,0.03964967325131354,0.01743309,0.018468989,0.02151732799165141
42,6969,0,0,0.26764748,0.00033684496757964904,0.004279527,0.014231482,0.0004114333674152026
42,6971,0,0,0.32101372,0.002628557438147372,0.00826947,0.018137379,0.003096683595896178
42,6973,0,0,0.24812119,0.00033684496757964904,0.0035204648,0.0142354015,0.0004114333674152026
42,6975,0,0,0.3122439,0.0030431966416438225,0.008877869,0.018661046,0.0014081847692821532
42,6976,0,0,0.33929518,0.019227080005940023,0.013684881,0.018472236,0.03270751038704611
42,6977,0,0,0.2762578,0.00033574672116136814,0.0050675296,0.016319357,0.0004114050721749611
42,6977,1,0,0.24202713,0.00033574672116136814,0.0029087076,0.014669098,0.0004114050721749611
42,6977,2,0,0.28743944,0.023476972652948916,0.009298707,0.018996235,0.006454177146274098
42,6978,0,0,0.28468162,0.0003470139498791265,0.0068305475,0.015276557,0.00041966526810293157
42,6980,0,0,0.28345537,0.0003470139498791265,0.0060279057,0.015743522,0.00041966526810293157
42,6982,0,1,0.73901373,0.9855403529244494,0.9895885,0.99907744,0.9977007013307846
42,6985,0,0,0.3447305,0.015725488591072458,0.014966061,0.018401152,0.01101797919570307
42,6986,0,1,0.7462782,0.999462989699228,0.9997781,0.99971265,0.9993377756766938
42,6989,0,1,0.73784685,0.999462989699228,0.99996555,0.9999975,0.9993377756766938
42,6989,1,1,0.7362687,0.999462989699228,1.0,1.0,0.9993377756766938
42,6992,0,0,0.2555947,0.00033574672116136814,0.0034080548,0.014340029,0.0004114050721749611
42,6993,0,1,0.73230535,0.9959397051243403,0.9827407,0.9961404,0.996358569125737
42,6997,0,1,0.73731786,0.9970147207681521,0.98521495,0.99552983,0.996322729044794
42,6999,0,0,0.280565,0.00033574672116136814,0.0033482632,0.013761308,0.0004114050721749611
42,7001,0,0,0.3439724,0.005770537693162196,0.015165394,0.018661655,0.005322672024067603
42,7002,0,0,0.31838962,0.012084280904373097,0.008961161,0.019681603,0.013710874230114163
42,7002,1,0,0.30514526,0.0030318021586909173,0.007249042,0.019115712,0.003666175008344551
42,7002,2,0,0.2572168,0.0006427894349961365,0.0051087583,0.01861484,0.0005868693267974858
42,7002,3,0,0.28143895,0.0005479696254645002,0.007305146,0.02036314,0.0007766488515709308
42,7003,0,0,0.27477324,0.00033574672116136814,0.0041498365,0.014319313,0.0004114050721749611
42,7005,0,0,0.35126498,0.033393404930432385,0.016039431,0.019427104,0.04293432263508774
42,7006,0,1,0.7357872,0.9956056277170684,0.9802791,0.99608314,0.9965515511937947
42,7008,0,0,0.2594167,0.00033574672116136814,0.0025389062,0.014924167,0.0004114050721749611
42,7009,1,0,0.25156897,0.00033574672116136814,0.004710462,0.013976624,0.0004114050721749611
42,7010,0,0,0.2899755,0.002100181229199291,0.007633092,0.017121702,0.0031011040157547776
42,7011,0,1,0.5257997,0.24583507071315677,0.667297,0.24541561,0.3915837706077313
42,7011,1,0,0.24628972,0.00033574672116136814,0.0025369374,0.013766642,0.0004114050721749611
42,7014,0,1,0.72958857,0.9990101093387066,0.9989103,0.9998228,0.9988277822753899
42,7015,0,1,0.731881,0.999462989699228,1.0,1.0,0.9993377756766938
42,7016,0,1,0.7321847,0.999462989699228,0.99994934,0.9999974,0.9993377756766938
42,7017,0,0,0.28669617,0.00033574672116136814,0.003489259,0.016535658,0.0004114050721749611
42,7025,0,0,0.28383183,0.00031819630329956426,0.0059830067,0.01793944,0.00040568675664837817
42,7026,0,0,0.28212455,0.0006489339072824439,0.019159283,0.026035609,0.0011505937540121389
42,7029,0,1,0.7380901,0.999462989699228,1.0,1.0,0.9993377756766938
42,7030,0,0,0.26328313,0.0003470139498791265,0.004975988,0.014910089,0.00041966526810293157
42,7032,0,0,0.29639465,0.002100181229199291,0.008649377,0.017527672,0.0023081853379750784
42,7035,0,0,0.2946115,0.00033574672116136814,0.0041970094,0.015842134,0.0004114050721749611
42,7038,0,0,0.2627949,0.00033574672116136814,0.005437859,0.016183287,0.0004114050721749611
42,7039,0,0,0.259479,0.0003470139498791265,0.0045565246,0.014972325,0.00041966526810293157
42,7040,0,0,0.3183647,0.01811032780135857,0.0102393,0.017592559,0.01395970485104601
42,7043,0,0,0.26885965,0.0003108665953408354,0.0073321913,0.01761522,0.00040568675664837817
42,7045,0,0,0.26715156,0.00033574672116136814,0.004060396,0.014838945,0.0004114050721749611
42,7046,0,0,0.35325047,0.004984031004995554,0.022724338,0.018076414,0.007259996339509818
42,7047,0,0,0.2629866,0.0003401610617661183,0.009677854,0.019463627,0.0004794806922861687
42,7047,1,0,0.36435086,0.047162162356334164,0.14254807,0.053708717,0.036797789450655954
42,7051,0,0,0.25854805,0.00033574672116136814,0.0027184747,0.01415113,0.0004114050721749611
42,7053,0,0,0.2574599,0.00033574672116136814,0.005348342,0.015789593,0.0004114050721749611
42,7054,0,0,0.5785999,0.030693681825963524,0.123652235,0.14810419,0.02333143036797791
42,7055,0,0,0.27397782,0.00033574672116136814,0.0036747938,0.015742976,0.0004114050721749611
42,7056,0,0,0.25698915,0.00033574672116136814,0.004334555,0.015578198,0.0004114050721749611
42,7057,0,0,0.2706258,0.0003108665953408354,0.0077557936,0.018422687,0.00040568675664837817
42,7059,0,0,0.35242176,0.04447532673401826,0.01507311,0.0188465,0.059256435748704525
42,7060,0,0,0.28140923,0.0003979696300332196,0.008907144,0.024635144,0.0005454040819737398
42,7062,0,0,0.28408268,0.0004089790793199838,0.00414182,0.01729626,0.0005193370562467244
42,7064,0,0,0.255908,0.00033574672116136814,0.0027296294,0.012980481,0.0004114050721749611
42,7065,0,0,0.26579428,0.00033684496757964904,0.0045210924,0.013543936,0.0004114333674152026
42,7065,1,0,0.24464612,0.00033574672116136814,0.003420569,0.012887778,0.0004114050721749611
42,7066,0,0,0.291443,0.00033574672116136814,0.002651276,0.01569206,0.0004114050721749611
42,7069,0,1,0.7322906,0.892595026870045,0.95866364,0.981821,0.964275301495094
42,7070,0,0,0.3161936,0.0006641144792908939,0.0122114625,0.015630621,0.0008953137967521413
42,7072,0,0,0.28054413,0.00033574672116136814,0.0053536054,0.015419673,0.0004114050721749611
42,7073,0,0,0.27721778,0.00033574672116136814,0.00326769,0.015450071,0.0004114050721749611
42,7074,0,0,0.29275045,0.00033574672116136814,0.0040839715,0.015511152,0.0004114050721749611
42,7075,0,0,0.2693825,0.0003556620635771657,0.0060279146,0.016310448,0.00045849542902992113
42,7076,0,0,0.25437662,0.0003470139498791265,0.004461445,0.01433032,0.00041966526810293157
42,7077,0,0,0.25395513,0.00033684496757964904,0.0033149864,0.013288891,0.0004114333674152026
42,7078,0,0,0.33373895,0.008082169119131611,0.014557754,0.017683195,0.009642312636102648
42,7079,0,0,0.2432666,0.0003470139498791265,0.00403384,0.014386554,0.00041966526810293157
42,7083,0,0,0.75092345,0.05416813792645975,0.8952461,0.8879628,0.11591404229695323
42,7084,0,0,0.26469564,0.0003108665953408354,0.006818799,0.017390758,0.00040568675664837817
42,7085,0,0,0.3338072,0.07864368210980535,0.013015447,0.01873701,0.05955068743816439
42,7086,0,0,0.24980819,0.014949741270723318,0.0068158833,0.023660392,0.0031265549596926133
42,7086,1,0,0.23207742,0.008610599759717943,0.0053826426,0.027924549,0.007265400205955673
42,7086,2,0,0.27084753,0.0015611297557940693,0.014463972,0.03269387,0.001871883835344207
42,7087,0,0,0.2871366,0.00045737114733322373,0.0046018446,0.017844567,0.0005770063381576932
42,7088,0,0,0.34073815,0.1479544320075775,0.014174411,0.019549418,0.15291148609996785
42,7089,0,0,0.2729447,0.0003108665953408354,0.008085982,0.017745823,0.00040568675664837817
42,7090,0,0,0.2939326,0.00033574672116136814,0.0035246392,0.016577017,0.0004114050721749611
42,7091,0,0,0.73499316,0.31669073215406907,0.9411317,0.9743066,0.34829352008992254
42,7095,0,0,0.29775664,0.00041731937009875804,0.014813851,0.026315866,0.0005306300356135683
42,7102,0,0,0.26909947,0.0003556620635771657,0.006143458,0.016232854,0.00045849542902992113
42,7103,0,0,0.26888996,0.00033574672116136814,0.0041332752,0.016271941,0.0004114050721749611
42,7104,0,0,0.28437316,0.00038336108188359266,0.009675246,0.019603798,0.0004875990271234886
42,7105,0,0,0.2778881,0.00032995164019334033,0.009229371,0.018065805,0.0004057146587591949
42,7106,0,0,0.28011286,0.0007122542919070677,0.0057762526,0.016621243,0.0005481734007474601
42,7108,0,0,0.28401163,0.00031819630329956426,0.007665603,0.018612089,0.00040568675664837817
42,7109,0,0,0.29042757,0.0011110569905435682,0.007906988,0.016763374,0.0008978260848414165
42,7110,0,0,0.24249345,0.00033574672116136814,0.0033709332,0.015303531,0.0004114050721749611
42,7110,1,0,0.2830285,0.0031027754560019306,0.006246064,0.016928906,0.0007340531840886213
42,7112,0,0,0.26588783,0.0003108665953408354,0.008885529,0.01820982,0.00040568675664837817
42,7113,0,0,0.3248222,0.003911035253704392,0.01061924,0.01737289,0.006106703383594977
42,7114,0,0,0.32621366,0.0200937992031076,0.011354881,0.01881527,0.016713586311373686
42,7115,0,1,0.7259685,0.999462989699228,1.0,1.0,0.9993377756766938
42,7116,0,1,0.7481554,0.999462989699228,0.9998467,0.9998267,0.9993377756766938
42,7117,0,0,0.27546483,0.0004073522432105196,0.009053625,0.024621056,0.0004875990271234886
42,7118,0,0,0.28179646,0.00033574672116136814,0.0041092327,0.016317718,0.0004114050721749611
42,7119,0,1,0.7509478,0.999462989699228,1.0,1.0,0.9993377756766938
42,7120,0,0,0.27956662,0.00031819630329956426,0.007538392,0.018447278,0.00040568675664837817
42,7121,0,0,0.275497,0.00031819630329956426,0.006608155,0.018179944,0.00040568675664837817
42,7122,0,0,0.2820923,0.0003638137864129254,0.009405376,0.019216051,0.0005039605940993885
42,7124,0,1,0.7330859,0.9990101093387066,0.9987243,0.9998109,0.9988384553293839
42,7125,0,0,0.2694497,0.00033574672116136814,0.0063317083,0.016569354,0.0004114050721749611
42,7126,0,0,0.2643755,0.00033574672116136814,0.0027355016,0.015288584,0.0004114050721749611
42,7127,0,1,0.7298699,0.999462989699228,0.999912,0.99997675,0.9993377756766938
42,7128,0,0,0.26819825,0.00031819630329956426,0.006167583,0.017866468,0.00040568675664837817
42,7129,0,0,0.29927963,0.0007576315664332947,0.008866309,0.017736059,0.0008763290237234375
42,7132,0,0,0.27748212,0.00033574672116136814,0.0044842786,0.016812615,0.0004114050721749611
42,7133,0,0,0.24517512,0.00033574672116136814,0.0033925194,0.015089463,0.0004114050721749611
42,7134,0,0,0.27223396,0.0003137823780023947,0.010332473,0.018380338,0.0004057146587591949
42,7137,0,0,0.2603514,0.00032995164019334033,0.010573092,0.018566465,0.0004057146587591949
42,7139,0,0,0.41933596,0.010519168299109804,0.06295127,0.04105395,0.010776032394635942
42,7140,0,0,0.27607116,0.00033574672116136814,0.004358455,0.016830059,0.0004114050721749611
42,7141,0,0,0.27933195,0.00031819630329956426,0.0073487554,0.019018548,0.00040568675664837817
42,7142,0,0,0.281177,0.0004077072760378824,0.011125292,0.026839674,0.0005306300356135683
42,7143,0,0,0.74879515,0.06158204626809121,0.9058338,0.91989964,0.021194119088358748
42,7145,0,0,0.24008617,0.00033574672116136814,0.004612527,0.016115103,0.0004114050721749611
42,7146,0,1,0.747557,0.9973564528584612,0.99653375,0.99523133,0.9972052737886271
42,7148,0,0,0.31692508,0.003914078018372199,0.009916778,0.018249236,0.004631116242342525
42,7149,0,0,0.2769766,0.00033684496757964904,0.005462794,0.016049081,0.00041523539963720063
42,7150,0,0,0.2611482,0.0003108665953408354,0.006459275,0.017579757,0.00040568675664837817
42,7151,0,0,0.45914945,0.13930933478799623,0.10544358,0.17373069,0.11194335994381344
42,7151,1,0,0.52458465,0.22106693102073788,0.54247546,0.60183007,0.19902668147780495
42,7154,0,0,0.21353248,0.00033574672116136814,0.0007741702,0.0116308825,0.0004114050721749611
42,7154,1,0,0.234773,0.0016224804219295496,0.0024853544,0.018440899,0.0007871499648201741
42,7154,2,0,0.23522855,0.0017159218342261064,0.0025882241,0.019353347,0.0007871499648201741
42,7157,0,0,0.25703713,0.0003108665953408354,0.0057661976,0.017447298,0.00040568675664837817
42,7158,0,0,0.28010333,0.00033574672116136814,0.003288336,0.015084816,0.0004114050721749611
42,7159,0,0,0.31912288,0.011074127116683383,0.010613775,0.018036695,0.009469439704010062
42,7159,1,0,0.30775183,0.0016511780295883547,0.009353844,0.01769346,0.0011303292950005414
42,7159,2,0,0.24987683,0.00033574672116136814,0.0030251443,0.015012208,0.0004114050721749611
42,7160,0,1,0.7428838,0.999462989699228,0.99999976,0.9999999,0.9993377756766938
42,7161,0,0,0.23326187,0.0003470139498791265,0.0036476122,0.012909725,0.00041966526810293157
42,7162,0,0,0.32171753,0.003356144727769519,0.010277285,0.018177446,0.0035681095349796793
42,7163,0,0,0.34512845,0.015725488591072458,0.014992079,0.018279798,0.01101797919570307
42,7164,0,0,0.27327904,0.00031819630329956426,0.00656731,0.018655224,0.00040568675664837817
42,7165,0,0,0.31120384,0.0012600013148505063,0.009166863,0.018245077,0.0012490306494430737
42,7166,0,0,0.25416842,0.00033574672116136814,0.0064677997,0.016351728,0.0004114050721749611
42,7167,0,0,0.27816457,0.00031989664937276727,0.0069247666,0.017231759,0.00039988028517935086
42,7170,0,0,0.25298366,0.0003108665953408354,0.009139156,0.018160991,0.00040568675664837817
42,7172,0,0,0.25614005,0.0003470139498791265,0.005016014,0.013476306,0.00041966526810293157
42,7173,0,0,0.5438096,0.4759757284542485,0.7063035,0.4773335,0.4678215515231933
42,7176,0,0,0.25818005,0.00031819630329956426,0.0060748067,0.017645488,0.00040568675664837817
42,7177,0,0,0.27464598,0.00033574672116136814,0.0029482322,0.014890157,0.0004114050721749611
42,7177,1,0,0.29251817,0.0015590888376198152,0.0078092613,0.018086582,0.0022397091113787347
42,7177,2,0,0.2667414,0.000610135433281574,0.0055246414,0.017743079,0.0007738628213149174
42,7178,0,0,0.32556376,0.003608820815416804,0.011006639,0.018115181,0.003556050477518289
42,7179,0,0,0.28853062,0.0003470139498791265,0.008575567,0.015680242,0.00041966526810293157
42,7180,0,0,0.26143,0.00033684496757964904,0.003799266,0.01458151,0.0004114333674152026
42,7182,0,0,0.34076864,0.018942893436488337,0.013860748,0.018878412,0.027150341884575876
42,7183,0,0,0.24675575,0.00033574672116136814,0.0051368712,0.016577102,0.0004114050721749611
42,7186,0,0,0.26366496,0.00033574672116136814,0.0046875146,0.015545289,0.0004114050721749611
42,7187,0,0,0.6009071,0.04700988569907676,0.36059865,0.6193535,0.04156608115432486
42,7189,0,0,0.27860314,0.0009269146388368001,0.009065972,0.016275477,0.0004114050721749611
42,7189,1,0,0.49997288,0.21391996363591742,0.34988916,0.18869673,0.18896313600765996
42,7191,0,0,0.30103222,0.002002162221708029,0.007536562,0.017947197,0.002073467147742066
42,7193,0,0,0.25921962,0.00033574672116136814,0.0036289005,0.0147885205,0.0004114050721749611
42,7194,0,0,0.28205377,0.0005810318526907934,0.005498025,0.01654831,0.0006020653137387971
42,7196,0,0,0.27642557,0.0003401610617661183,0.009762016,0.019194972,0.0004794806922861687
42,7197,0,1,0.6339165,0.9743730060335606,0.9269087,0.842202,0.9734329363022143
42,7197,1,1,0.65626216,0.997490486961689,0.99526286,0.99559057,0.9958016520201836
42,7197,2,1,0.54703593,0.9778298687439507,0.91909033,0.8656582,0.9814587100362835
42,7199,0,0,0.29945168,0.0024608292137017432,0.009820727,0.02662234,0.006701046556759363
