split_name,stress_split,heldout_state,endpoint,method,metric,metric_value,ci_low,ci_high,n,runs
particle_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,mlp,auc,0.9164055700609225,0.899570886813973,0.9289754206981321,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,ridge,auc,0.8246409674981102,0.7698102771658402,0.8791177717008892,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,ridge,auc,0.8716658987354733,0.846917492674812,0.8957834149325395,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,spectral_transformer_new,auc,0.7744897959183672,0.722514972208735,0.8207545198959961,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,spectral_transformer_new,auc,0.8500358367890237,0.8271848405058672,0.868349931032157,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,auc,0.8308956916099772,0.779699152411965,0.8825171697349267,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,auc,0.8737162750217581,0.8520850877997148,0.8962470595004066,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,1d_cnn,auc,0.3357894736842105,0.19735861723820358,0.4533908395074397,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,1d_cnn,auc,0.7845520956316412,0.742081138176507,0.8351131344003111,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,gradient_boosted_trees,auc,1.0,0.9999999999999999,1.0,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,gradient_boosted_trees,auc,0.999898538961039,0.9996326796690278,1.0,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,mlp,auc,0.49894736842105264,0.49659012718932444,0.5,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,mlp,auc,0.8129058441558441,0.7432357923882813,0.8826544105783279,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,ridge,auc,0.901578947368421,0.7722177419354838,0.9792064003436425,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,ridge,auc,0.9429420011806376,0.8915611996614712,0.9735464871042081,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,spectral_transformer_new,auc,0.3123684210526316,0.18643910105535988,0.44910243436217456,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,spectral_transformer_new,auc,0.6347956021251475,0.568255975786534,0.700021085078605,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,auc,0.8876315789473684,0.7192563356875779,0.9786113624756974,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,auc,0.9375184474616293,0.8923270312884284,0.9737641759709401,1276,33
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,1d_cnn,sigma68,0.3088199980453238,0.2805789686508246,0.3357661654275997,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,energy_scale,1d_cnn,sigma68,0.40715267108145753,0.3629048035220551,0.44619313820897866,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,gradient_boosted_trees,sigma68,0.04823512119538169,0.03337912097204461,0.06194408882654833,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,energy_scale,gradient_boosted_trees,sigma68,0.1624907330379837,0.06994790664642084,0.2055250758664703,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,mlp,sigma68,0.06408918601388147,0.05228607324229673,0.07227978401250623,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,energy_scale,mlp,sigma68,0.17631469235451336,0.09495686863845312,0.2197833596141439,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,ridge,sigma68,0.05841850513701634,0.0445642001233926,0.07198524559434366,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,energy_scale,ridge,sigma68,0.19844785508439447,0.0882453085491406,0.24765579857106088,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,spectral_transformer_new,sigma68,0.2803159716945596,0.25263176690138767,0.3160397002320155,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,energy_scale,spectral_transformer_new,sigma68,0.35864386189085196,0.31674996932304605,0.397109494851215,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,traditional_dE_E_tail_pedestal_likelihood,sigma68,0.09080448425952081,0.07821250941280937,0.09773275445980578,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,energy_scale,traditional_dE_E_tail_pedestal_likelihood,sigma68,0.12469770858325355,0.10905553175860042,0.16323785595637616,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,1d_cnn,auc,0.5416953940438571,0.5098539106982319,0.5694412174696787,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,1d_cnn,auc,0.48135123614663256,0.44251844614479274,0.5293946613166,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,gradient_boosted_trees,auc,0.986467011395193,0.9816238231209476,0.9916560089757698,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,gradient_boosted_trees,auc,0.819664594857154,0.7849267190763649,0.8490712946254384,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,mlp,auc,0.925141242937853,0.9078250930409593,0.9394795562613482,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,mlp,auc,0.5960665358155396,0.5689579115447704,0.6221741540360769,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,ridge,auc,0.945403619649526,0.9293493021150686,0.9566395093506789,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,ridge,auc,0.7197728939907612,0.6904047773790124,0.7478374916656082,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,spectral_transformer_new,auc,0.765048357751604,0.718277528031557,0.8066100376516775,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,spectral_transformer_new,auc,0.564377267590555,0.5380116651104239,0.5972834165563152,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,auc,0.9512903380254716,0.9376468502658433,0.9608778673278089,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,auc,0.7178088879636789,0.6925208136072358,0.7421946367668549,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,1d_cnn,auc,0.5503995345892578,0.5189280724725109,0.5887140657666705,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pid_separation,1d_cnn,auc,0.7217778506061179,0.649035656689448,0.7801875291041456,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,gradient_boosted_trees,auc,0.9995526777006167,0.9992628479630083,0.9998329185034442,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pid_separation,gradient_boosted_trees,auc,0.9996188386333761,0.9994774104565253,0.999785854207909,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,mlp,auc,0.9864080019359522,0.9777465627022925,0.9916690109249452,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pid_separation,mlp,auc,0.9871320635078957,0.982637877937691,0.9901657921241823,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,ridge,auc,0.9968247449896236,0.9936906732549446,0.9984085375716247,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pid_separation,ridge,auc,0.996382885498413,0.9956211007009766,0.9969955572344994,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,spectral_transformer_new,auc,0.6982774424897519,0.6563804003187343,0.7256103573454872,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pid_separation,spectral_transformer_new,auc,0.6788369947385483,0.6278913241467202,0.7189636607597979,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,traditional_dE_E_tail_pedestal_likelihood,auc,0.9966805263247951,0.9936103632748691,0.99855054570067,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pid_separation,traditional_dE_E_tail_pedestal_likelihood,auc,0.9972684622810548,0.9965192447815605,0.9979154435269466,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,1d_cnn,auc,0.9000244876431586,0.881147072687661,0.9172170252341123,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,1d_cnn,auc,0.9797118001117298,0.9672414763731674,0.9892447431682894,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,gradient_boosted_trees,auc,0.9999811633514165,0.9999349919695274,1.0,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,gradient_boosted_trees,auc,0.9999504424140853,0.9998432874185513,1.0,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,mlp,auc,0.9707937763713079,0.9546707697652198,0.981441802313114,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,mlp,auc,0.9822820367266764,0.9705990172351907,0.9941871941967988,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,ridge,auc,0.9968307338758289,0.993245350840661,0.9994241239690168,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,ridge,auc,0.9997330648213223,0.9994978065781388,0.9999340487408797,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,spectral_transformer_new,auc,0.9684109403254972,0.9588569015283166,0.9775811471048246,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,spectral_transformer_new,auc,0.996897019336469,0.9944169100691166,0.9990510110403205,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,auc,0.9969249171187462,0.9937956330811176,0.9993337336552991,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,auc,0.9997375700564055,0.9995138779919467,0.99993228828764,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,1d_cnn,auc,0.7956313709174121,0.7395629350247217,0.8345955885025104,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,1d_cnn,auc,0.7969933795588985,0.7728708139905195,0.8300730018584696,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,gradient_boosted_trees,auc,1.0,0.9999999999999999,1.0,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,gradient_boosted_trees,auc,0.9999862890273045,0.9999594847619057,1.0,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,mlp,auc,0.9694612024131475,0.9543576964775451,0.9799906906116663,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,mlp,auc,0.9797635836565205,0.9737932755705406,0.985813523550149,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,ridge,auc,0.9862170698035062,0.9806399799294002,0.9911475449484518,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,ridge,auc,0.9931572452697145,0.9895655158496746,0.9967105514690516,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,spectral_transformer_new,auc,0.8457779374775422,0.7784808373654457,0.8877496371303267,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,spectral_transformer_new,auc,0.8032827986053982,0.7649280233640717,0.8310752771516872,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,auc,0.986319193600242,0.9804313791312134,0.9924857186238358,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,auc,0.9935029576526816,0.9903281271860218,0.9964297582151023,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,1d_cnn,auc,0.6252223674904087,0.560415593067014,0.7076036133081052,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,1d_cnn,auc,0.8037757022878657,0.6603100498654486,0.8473907860407256,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,gradient_boosted_trees,auc,0.9971494095205435,0.9940241020795535,0.9989662486400026,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,gradient_boosted_trees,auc,0.9988315313575956,0.9976551267049626,0.9996461165465247,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,mlp,auc,0.5254409842038708,0.4975196089749684,0.5686632193950901,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,mlp,auc,0.821542056826592,0.6809507694499857,0.8884160619987157,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,ridge,auc,0.8050881968407742,0.7557340574878348,0.8600047523576984,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,ridge,auc,0.9152266949834283,0.8613527517422431,0.941062082304334,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,spectral_transformer_new,auc,0.6216430546327454,0.5678055297461451,0.69768447982296,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,spectral_transformer_new,auc,0.7570208675226052,0.6634505904033231,0.7908417396869537,2518,8
run_heldout,pedestal_state_heldout_proxy,pedestal_memory,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,auc,0.8020661422723279,0.7454956116259761,0.8674439394935851,1298,8
run_heldout,pedestal_state_complement,pedestal_memory,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,auc,0.9120672040415743,0.8480016925621922,0.9369386329514364,2518,8
