stratum,value,method,pid_auc,pid_auc_residual,pid_auc_nuisance_only,pid_auc_residual_gain_vs_nuisance,pid_ap,pid_purity,pid_efficiency,timing_residual_coupling_abs,energy_residual_coupling_abs,energy_drift_abs,energy_fractional_sigma68,pileup_miss_rate,false_split_rate,saturation_pid_auc,unsaturated_pid_auc,saturation_pid_auc_loss,pedestal_sensitivity_abs,n_events,n_deuteron
pedestal_bin,pedestal_high,deltaE_over_E_likelihood_template,0.7329282407407407,0.34837962962962965,0.9609375,-0.6125578703703703,0.605067727103299,0.7111111111111111,0.5925925925925926,0.3661753834626385,0.4558509679390853,0.07295770569229429,0.22216372051668742,0.576271186440678,0.13559322033898305,0.8161616161616162,0.6478494623655914,0.0,0.0,118,54
pedestal_bin,pedestal_low,deltaE_over_E_likelihood_template,0.731345115365734,0.4856406480117821,0.932007854688267,-0.4463672066764849,0.6670424256105308,0.7375,0.7023809523809523,0.02072186798926555,0.5349248744028359,0.14098869346070525,0.18474661519353416,0.5955056179775281,0.13043478260869565,0.823076923076923,0.7015994270709001,0.0,0.0,181,84
pedestal_bin,pedestal_mid,deltaE_over_E_likelihood_template,0.7895189003436426,0.4782768777614138,0.9284486990672558,-0.450171821305842,0.7983636436680249,0.8157894736842105,0.6391752577319587,0.04024077338995758,0.3788669196281437,0.07457721384809524,0.17479037791120441,0.6413043478260869,0.10112359550561797,0.8399621212121212,0.7819004524886878,0.0,0.0,181,97
pedestal_bin,pedestal_high,gradient_boosted_trees,0.9131944444444444,0.41724537037037035,0.9609375,-0.5436921296296297,0.8910479105004331,0.7796610169491526,0.8518518518518519,0.34285271199801953,0.028504752604967338,0.09191036980066952,0.25198252595153514,0.288135593220339,0.3220338983050847,0.9181818181818181,0.8776881720430108,0.0,0.0,118,54
pedestal_bin,pedestal_low,gradient_boosted_trees,0.8814432989690721,0.5508100147275404,0.932007854688267,-0.38119783996072654,0.836994944076157,0.7525773195876289,0.8690476190476191,0.2201954618794881,0.24851743191733947,0.06965960100966564,0.1532573785815715,0.30337078651685395,0.2608695652173913,0.9523076923076923,0.8529481976605394,0.0,0.0,181,84
pedestal_bin,pedestal_mid,gradient_boosted_trees,0.9300441826215022,0.5515463917525772,0.9284486990672558,-0.37690230731467855,0.9258513353234422,0.8666666666666667,0.8041237113402062,0.3564618925235099,0.3299338548633016,0.06753985385114046,0.2062374857889934,0.4673913043478261,0.12359550561797752,0.9204545454545454,0.9384615384615385,0.018006993006993044,0.0,181,97
pedestal_bin,pedestal_high,joint_sequence_transformer,0.5972222222222222,0.5115740740740741,0.9609375,-0.44936342592592593,0.5376375753664813,0.7142857142857143,0.09259259259259259,0.18742896464151326,0.07718102185711431,0.018113168753608088,0.3067008769481957,0.3898305084745763,0.23728813559322035,0.48787878787878786,0.6854838709677419,0.19760508308895403,0.0,118,54
pedestal_bin,pedestal_low,joint_sequence_transformer,0.42574864997545414,0.3841433480608739,0.932007854688267,-0.547864506627393,0.4131781305164259,0.3611111111111111,0.15476190476190477,0.17640354998095892,0.14100618523356673,0.05180348517215903,0.21578983051661843,0.34831460674157305,0.18478260869565216,0.5353846153846153,0.3857722606827405,0.0,0.0,181,84
pedestal_bin,pedestal_mid,joint_sequence_transformer,0.5832106038291606,0.5114138438880707,0.9284486990672558,-0.41703485517918515,0.6203668138355909,0.6470588235294118,0.1134020618556701,0.310436461745009,0.16824453585976062,0.08945735160387958,0.22274492732713658,0.4782608695652174,0.07865168539325842,0.569128787878788,0.5809954751131222,0.011866687234334261,0.0,181,97
pedestal_bin,pedestal_high,mlp,0.7042824074074074,0.3411458333333333,0.9609375,-0.6197916666666667,0.6270749383753587,0.717948717948718,0.5185185185185185,0.22960499869233036,0.38253653620564015,0.02653917350568062,0.405200331904985,0.3050847457627119,0.559322033898305,0.7707070707070708,0.6317204301075269,0.0,0.0,118,54
pedestal_bin,pedestal_low,mlp,0.6980854197349042,0.4025527736867943,0.932007854688267,-0.5294550810014726,0.6104138591026629,0.7090909090909091,0.4642857142857143,0.02633674929679696,0.4465197090873021,0.10461567214546906,0.21814323101988384,0.3258426966292135,0.2608695652173913,0.8246153846153846,0.6588684650274529,0.0,0.0,181,84
pedestal_bin,pedestal_mid,mlp,0.771845851742759,0.45618556701030927,0.9284486990672558,-0.47226313205694653,0.7676598252550433,0.8135593220338984,0.4948453608247423,0.035042234208258645,0.28689014362882764,0.09929336229277774,0.18190277735671712,0.5,0.10112359550561797,0.7765151515151515,0.7737556561085973,0.0,0.0,181,97
pedestal_bin,pedestal_high,ridge,0.8003472222222222,0.39525462962962965,0.9609375,-0.5656828703703703,0.644272630958651,0.7755102040816326,0.7037037037037037,0.05931351852685395,0.23603503414359628,0.10013888952690353,0.21847696415696177,0.288135593220339,0.3050847457627119,0.8323232323232324,0.7567204301075269,0.0,0.0,118,54
pedestal_bin,pedestal_low,ridge,0.8085419734904271,0.437039764359352,0.932007854688267,-0.494968090328915,0.7003048208648677,0.7538461538461538,0.5833333333333334,0.07971754630314393,0.36637077708197796,0.11912402938864403,0.16701007897786152,0.3258426966292135,0.2391304347826087,0.8369230769230769,0.7997135354499881,0.0,0.0,181,84
pedestal_bin,pedestal_mid,ridge,0.8604565537555229,0.47852233676975947,0.9284486990672558,-0.44992636229749633,0.8322781846101174,0.8450704225352113,0.6185567010309279,0.14091075599620137,0.24025180110605593,0.0925917799606174,0.18016266083655152,0.45652173913043476,0.16853932584269662,0.8541666666666666,0.8711915535444947,0.017024886877828105,0.0,181,97
pedestal_bin,pedestal_high,template_residual_boosted_stack_new,0.8833912037037037,0.4184027777777778,0.9609375,-0.5425347222222222,0.7793277557365978,0.7580645161290323,0.8703703703703703,0.2882432224886538,0.06171914747000823,0.09677595032007275,0.26680464715148533,0.22033898305084745,0.3220338983050847,0.8929292929292929,0.853494623655914,0.0,0.0,118,54
pedestal_bin,pedestal_low,template_residual_boosted_stack_new,0.8686794305351005,0.5678694158075601,0.932007854688267,-0.36413843888070685,0.7724262394133792,0.7525773195876289,0.8690476190476191,0.2533115260325575,0.3433836731560983,0.08715019883029479,0.16456428116788846,0.25842696629213485,0.22826086956521738,0.9723076923076923,0.831224635951301,0.0,0.0,181,84
pedestal_bin,pedestal_mid,template_residual_boosted_stack_new,0.9339715267550319,0.5717967599410898,0.9284486990672558,-0.356651939126166,0.9249235741691975,0.8842105263157894,0.865979381443299,0.36524130334505556,0.24207407540375228,0.08193328619254178,0.20164914856800223,0.42391304347826086,0.1348314606741573,0.9043560606060606,0.9478129713423832,0.04345691073632263,0.0,181,97
stave,B2,1d_cnn,0.8067420918956361,0.3936735165088894,0.9445855460632648,-0.5509120295543755,0.7715223331403963,0.8048780487804879,0.5409836065573771,0.1556430586940652,0.2243076514332722,0.1562579922280703,0.22604286351327607,0.4852941176470588,0.125,0.8292857142857142,0.8027295285359802,0.0,0.03570858327066034,132,61
stave,B4,1d_cnn,0.7959326788218793,0.43127629733520345,0.9624824684431978,-0.5312061711079944,0.7757469143160214,0.8055555555555556,0.46774193548387094,0.5506951404691107,0.33015241409492513,0.05815192392049865,0.20433837264417484,0.4,0.2830188679245283,0.7839335180055401,0.8105081826012059,0.02657466459566582,0.03150476613085412,108,62
stave,B6,1d_cnn,0.7822404371584699,0.6169398907103826,0.9278688524590163,-0.3109289617486337,0.6965465014061377,0.7258064516129032,0.75,0.18973232911376886,0.3811860995393395,0.1312597006063383,0.20544331530066817,0.2786885245901639,0.25,0.711111111111111,0.8256038647342995,0.11449275362318845,0.01830886361607953,121,60
stave,B8,1d_cnn,0.8800229621125143,0.567451205510907,0.93398392652124,-0.36653272101033296,0.7866756925388628,0.8,0.6923076923076923,0.2056850857051862,0.3359245231472434,0.14609640558927178,0.18110933832579226,0.19642857142857142,0.30158730158730157,0.8858024691358025,0.879951980792317,0.0,0.07551983642375604,119,52
stave,B2,deltaE_over_E_likelihood_template,0.824059108750866,0.3973678134380051,0.9445855460632648,-0.5472177326252597,0.7234646956200792,0.7954545454545454,0.5737704918032787,0.09846714298413471,0.4635933418132324,0.025545381840688393,0.16915743934592412,0.7352941176470589,0.109375,0.8814285714285715,0.7816377171215881,0.0,0.07836997516356325,132,61
stave,B4,deltaE_over_E_likelihood_template,0.7387798036465638,0.426367461430575,0.9624824684431978,-0.5361150070126228,0.7218444135314313,0.7777777777777778,0.45161290322580644,0.2796660714901853,0.5263736373622403,0.08038944575450904,0.17019410471134516,0.8181818181818182,0.03773584905660377,0.8144044321329641,0.7278208440999138,0.0,0.054619354843195134,108,62
stave,B6,deltaE_over_E_likelihood_template,0.7095628415300547,0.5368852459016393,0.9278688524590163,-0.39098360655737696,0.6407390934496069,0.7164179104477612,0.8,0.20058095982138863,0.5041751359421389,0.11208705634535385,0.17089347378395023,0.4918032786885246,0.15,0.7244444444444444,0.7159420289855073,0.0,0.07022698096110913,121,60
stave,B8,deltaE_over_E_likelihood_template,0.8223306544202067,0.3857634902411022,0.93398392652124,-0.5482204362801377,0.7450833161825773,0.7777777777777778,0.8076923076923077,0.010516232967108175,0.37606806068768994,0.1099758853246292,0.18815584132887908,0.375,0.1746031746031746,0.8796296296296297,0.7947178871548619,0.0,0.07295194375893566,119,52
stave,B2,gradient_boosted_trees,0.9244978065111984,0.4851073655045024,0.9445855460632648,-0.45947818055876244,0.8952480382231411,0.8245614035087719,0.7704918032786885,0.06275509326718605,0.09979094701610994,0.10594176956548382,0.19833586235749653,0.5147058823529411,0.125,0.9521428571428572,0.8784119106699751,0.0,0.050765217104783544,132,61
stave,B4,gradient_boosted_trees,0.896914446002805,0.4561711079943899,0.9624824684431978,-0.5063113604488079,0.9037250490621229,0.8666666666666667,0.8387096774193549,0.42217848973876787,0.06410184772763436,0.047628133434735716,0.17191825204851596,0.38181818181818183,0.2641509433962264,0.9916897506925209,0.8311800172265289,0.0,0.13434551567208253,108,62
stave,B6,gradient_boosted_trees,0.8795081967213114,0.5330601092896174,0.9278688524590163,-0.39480874316939885,0.8588972812548963,0.7333333333333333,0.9166666666666666,0.3031269315176851,0.19015163810189414,0.10044971909307358,0.21818579797552973,0.29508196721311475,0.25,0.7955555555555556,0.9120772946859904,0.11652173913043484,0.03331649355399613,121,60
stave,B8,gradient_boosted_trees,0.9207807118254879,0.5769230769230769,0.93398392652124,-0.3570608495981631,0.8739902569504515,0.7962962962962963,0.8269230769230769,0.3104709980604484,0.2768009080250586,0.07836436285931346,0.20989675857531365,0.23214285714285715,0.2698412698412698,0.9351851851851852,0.9153661464585834,0.0,0.12249351640874451,119,52
stave,B2,joint_sequence_transformer,0.5400600323250981,0.4781805587624105,0.9445855460632648,-0.46640498730085433,0.5073050887255182,0.4,0.03278688524590164,0.2596791279049298,0.09861837401064147,0.04323507128363735,0.231408618144046,0.5147058823529411,0.046875,0.5307142857142857,0.5397022332506203,0.008987947536334584,0.024322441816329976,132,61
stave,B4,joint_sequence_transformer,0.5035063113604489,0.45546984572230015,0.9624824684431978,-0.5070126227208978,0.5792494237526287,0.6,0.0967741935483871,0.24253838971737907,0.25544433626033763,0.010894385311947998,0.23044913215223584,0.43636363636363634,0.22641509433962265,0.4210526315789474,0.5529715762273902,0.13191894464844284,0.0400437333367088,108,62
stave,B6,joint_sequence_transformer,0.5592896174863388,0.4890710382513661,0.9278688524590163,-0.4387978142076502,0.5599668272341974,0.6470588235294118,0.18333333333333332,0.39308475208241117,0.11367872067887014,0.07376281518810711,0.2232969321861814,0.3770491803278688,0.18333333333333332,0.4755555555555555,0.5850241545893721,0.10946859903381656,0.012970168971353113,121,60
stave,B8,joint_sequence_transformer,0.4557979334098737,0.3811710677382319,0.93398392652124,-0.5528128587830081,0.4094656495374516,0.35714285714285715,0.19230769230769232,0.19543285499612117,0.06081819859016538,0.08406794090291422,0.237787327234876,0.2857142857142857,0.19047619047619047,0.6481481481481481,0.37515006002400964,0.0,0.034317623760740656,119,52
stave,B2,mlp,0.7857307781112907,0.4144539367351651,0.9445855460632648,-0.5301316093280997,0.7385751451194185,0.7906976744186046,0.5573770491803278,0.39425115139279304,0.37598461733873983,0.07953305942221318,0.2329749880736367,0.5588235294117647,0.140625,0.8514285714285715,0.7158808933002482,0.0,0.044341862824016254,132,61
stave,B4,mlp,0.7107293127629734,0.3643057503506311,0.9624824684431978,-0.5981767180925668,0.7328640736979939,0.7619047619047619,0.25806451612903225,0.3131880870468719,0.11880905331441086,0.010608307736035494,0.25177875516935616,0.36363636363636365,0.32075471698113206,0.7673130193905817,0.6881998277347114,0.0,0.050165087323628677,108,62
stave,B6,mlp,0.707103825136612,0.4275956284153005,0.9278688524590163,-0.5002732240437158,0.6354443391517088,0.7115384615384616,0.6166666666666667,0.0760767670888879,0.2355552238361299,0.14856438343474918,0.23529294084752694,0.32786885245901637,0.3333333333333333,0.7777777777777778,0.7053140096618357,0.0,0.022490965559771814,121,60
stave,B8,mlp,0.7494259471871412,0.37657864523536166,0.93398392652124,-0.5574052812858783,0.6565523280478881,0.7567567567567568,0.5384615384615384,0.10950785605344951,0.49170620767630036,0.11374671932663834,0.2545093709653599,0.26785714285714285,0.31746031746031744,0.7839506172839507,0.723889555822329,0.0,0.05188989208868805,119,52
stave,B2,ridge,0.8637728007388594,0.46732856153313324,0.9445855460632648,-0.4772569845301316,0.7485312926409775,0.8222222222222222,0.6065573770491803,0.12763984064040537,0.17298879942919798,0.12674762062111422,0.19137564361179407,0.5147058823529411,0.140625,0.8921428571428571,0.8002481389578164,0.0,0.044072644632832836,132,61
stave,B4,ridge,0.8036465638148668,0.4232117812061711,0.9624824684431978,-0.5392706872370268,0.7515650880563758,0.8409090909090909,0.5967741935483871,0.4071002527787197,0.20976333445551065,0.06016623904971091,0.16386712598895883,0.36363636363636365,0.22641509433962265,0.814404432132964,0.8001722652885443,0.0,0.02615894783917233,108,62
stave,B6,ridge,0.7890710382513662,0.4934426229508197,0.9278688524590163,-0.4344262295081966,0.6796696728871829,0.7407407407407407,0.6666666666666666,0.17937609680427366,0.3376573261833483,0.12015694282876825,0.20240857914627994,0.26229508196721313,0.2833333333333333,0.7333333333333334,0.8260869565217391,0.09275362318840574,0.016367377622766854,121,60
stave,B8,ridge,0.8573478760045924,0.378300803673938,0.93398392652124,-0.555683122847302,0.7441354481083363,0.7857142857142857,0.6346153846153846,0.11926770190618144,0.36051389203664513,0.10936290018093878,0.18646024806715722,0.30357142857142855,0.2698412698412698,0.8549382716049383,0.8643457382953181,0.00940746669037984,0.08515293802756879,119,52
stave,B2,template_residual_boosted_stack_new,0.9069498960978989,0.5365966289540521,0.9445855460632648,-0.4079889171092127,0.8412870205947651,0.819672131147541,0.819672131147541,0.019730918112669225,0.19647440764209897,0.10612386759914474,0.1940983663183557,0.47058823529411764,0.125,0.9385714285714286,0.8610421836228288,0.0,0.04801099885053128,132,61
stave,B4,template_residual_boosted_stack_new,0.9172510518934082,0.5070126227208976,0.9624824684431978,-0.4554698457223002,0.8997911782003096,0.873015873015873,0.8870967741935484,0.4395364601787951,0.037039544826806985,0.038160005239476706,0.20252102272489161,0.34545454545454546,0.24528301886792453,1.0,0.859603789836348,0.0,0.12333813041608827,108,62
stave,B6,template_residual_boosted_stack_new,0.8636612021857923,0.5368852459016393,0.9278688524590163,-0.39098360655737696,0.8060245073448004,0.7464788732394366,0.8833333333333333,0.3214366154282236,0.3187160788887981,0.10152582892038267,0.22292501890271746,0.2459016393442623,0.23333333333333334,0.7911111111111111,0.8893719806763285,0.0982608695652174,0.025095488878733252,121,60
stave,B8,template_residual_boosted_stack_new,0.9018369690011482,0.5442020665901263,0.93398392652124,-0.3897818599311137,0.8153974271641689,0.7796610169491526,0.8846153846153846,0.32215166050581057,0.31373632438538795,0.09196307457518377,0.2009560478054786,0.16071428571428573,0.2698412698412698,0.9135802469135803,0.8937575030012005,0.0,0.13461929774734993,119,52
