n_bins,run_shrink_strength,deployment_population_weight,fold,sigma68_ns,n_pair_residuals,heldout_run
6,320.0,4.0,2,1.0976162408753254,3399,62
6,320.0,4.0,-1,1.105481981598122,0,62
6,320.0,16.0,0,1.1523126562331838,2799,62
6,320.0,16.0,1,1.150103504756586,2841,62
6,320.0,16.0,2,1.047655709162272,3399,62
6,320.0,16.0,-1,1.116690623384014,0,62
6,1280.0,0.0,0,1.6317594792398693,2799,62
6,1280.0,0.0,1,1.815497696477688,2841,62
6,1280.0,0.0,2,2.1298599120693877,3399,62
6,1280.0,0.0,-1,1.8590390292623151,0,62
6,1280.0,1.0,0,1.6572306455238135,2799,62
6,1280.0,1.0,1,1.875509139673989,2841,62
6,1280.0,1.0,2,2.1670319737178634,3399,62
6,1280.0,1.0,-1,1.8999239196385551,0,62
6,1280.0,4.0,0,1.700176669252588,2799,62
6,1280.0,4.0,1,1.9474227812371532,2841,62
6,1280.0,4.0,2,2.222737663898014,3399,62
6,1280.0,4.0,-1,1.9567790381292518,0,62
6,1280.0,16.0,0,1.7393906505082732,2799,62
6,1280.0,16.0,1,2.0029339218448614,2841,62
6,1280.0,16.0,2,2.278515693602688,3399,62
6,1280.0,16.0,-1,2.0069467553186073,0,62
8,20.0,0.0,0,1.9554544967657452,2799,62
8,20.0,0.0,1,1.2712893210128866,2841,62
8,20.0,0.0,2,1.279201761991505,3399,62
8,20.0,0.0,-1,1.5019818599233787,0,62
8,20.0,1.0,0,1.9289717222214522,2799,62
8,20.0,1.0,1,1.2541002188772272,2841,62
8,20.0,1.0,2,1.255725287956868,3399,62
8,20.0,1.0,-1,1.479599076351849,0,62
8,20.0,4.0,0,1.8851760085018192,2799,62
8,20.0,4.0,1,1.220820874007858,2841,62
8,20.0,4.0,2,1.2516816593491904,3399,62
8,20.0,4.0,-1,1.4525595139529557,0,62
8,20.0,16.0,0,1.8343948382609208,2799,62
8,20.0,16.0,1,1.1647956769616328,2841,62
8,20.0,16.0,2,1.2506726637396792,3399,62
8,20.0,16.0,-1,1.4166210596540776,0,62
8,80.0,0.0,0,1.4890061919129762,2799,62
8,80.0,0.0,1,1.0448855567602926,2841,62
8,80.0,0.0,2,1.1139966068074119,3399,62
8,80.0,0.0,-1,1.2159627851602268,0,62
8,80.0,1.0,0,1.4373682706165765,2799,62
8,80.0,1.0,1,1.0223523433573014,2841,62
8,80.0,1.0,2,1.1200474705555798,3399,62
8,80.0,1.0,-1,1.193256028176486,0,62
8,80.0,4.0,0,1.3515808270427032,2799,62
8,80.0,4.0,1,1.0178251142819583,2841,62
8,80.0,4.0,2,1.2021021198232131,3399,62
8,80.0,4.0,-1,1.1905026870492914,0,62
8,80.0,16.0,0,1.338297056737043,2799,62
8,80.0,16.0,1,0.9966554109150031,2841,62
8,80.0,16.0,2,1.1939529505505426,3399,62
8,80.0,16.0,-1,1.1763018060675294,0,62
8,320.0,0.0,0,1.15421448559621,2799,62
8,320.0,0.0,1,1.0657250714033553,2841,62
8,320.0,0.0,2,1.079151179591338,3399,62
8,320.0,0.0,-1,1.0996969121969677,0,62
8,320.0,1.0,0,1.167048408120661,2799,62
8,320.0,1.0,1,1.163702569404719,2841,62
8,320.0,1.0,2,1.1388135403757755,3399,62
8,320.0,1.0,-1,1.1565215059670517,0,62
8,320.0,4.0,0,1.158230425740619,2799,62
8,320.0,4.0,1,1.2198292232402947,2841,62
8,320.0,4.0,2,1.2283783787846887,3399,62
8,320.0,4.0,-1,1.2021460092552008,0,62
8,320.0,16.0,0,1.1744145390979028,2799,62
8,320.0,16.0,1,1.265827950787503,2841,62
8,320.0,16.0,2,1.3133826586794966,3399,62
8,320.0,16.0,-1,1.2512083828549674,0,62
8,1280.0,0.0,0,1.8292375762690003,2799,62
8,1280.0,0.0,1,2.008370097944438,2841,62
8,1280.0,0.0,2,2.33234459424658,3399,62
8,1280.0,0.0,-1,2.0566507561533394,0,62
8,1280.0,1.0,0,1.8496947743908687,2799,62
8,1280.0,1.0,1,2.052443911496713,2841,62
8,1280.0,1.0,2,2.363126877286551,3399,62
8,1280.0,1.0,-1,2.0884218543913775,0,62
8,1280.0,4.0,0,1.8831690078632746,2799,62
8,1280.0,4.0,1,2.109746958250084,2841,62
8,1280.0,4.0,2,2.409300301846498,3399,62
8,1280.0,4.0,-1,2.134072089319952,0,62
8,1280.0,16.0,0,1.9224030671711378,2799,62
8,1280.0,16.0,1,2.158023922351802,2841,62
8,1280.0,16.0,2,2.451641707010375,3399,62
8,1280.0,16.0,-1,2.1773562321777717,0,62
10,20.0,0.0,0,1.9244027828197972,2799,62
10,20.0,0.0,1,1.259689267477711,2841,62
10,20.0,0.0,2,1.3073779064577313,3399,62
10,20.0,0.0,-1,1.4971566522517463,0,62
10,20.0,1.0,0,1.8951425614766881,2799,62
10,20.0,1.0,1,1.234943439512914,2841,62
10,20.0,1.0,2,1.2814500594343738,3399,62
10,20.0,1.0,-1,1.4705120201413253,0,62
10,20.0,4.0,0,1.846025281897686,2799,62
10,20.0,4.0,1,1.2064638971289943,2841,62
10,20.0,4.0,2,1.250000000000007,3399,62
10,20.0,4.0,-1,1.4341630596755623,0,62
10,20.0,16.0,0,1.7898380044721343,2799,62
10,20.0,16.0,1,1.1576195111781797,2841,62
10,20.0,16.0,2,1.2440822498242485,3399,62
10,20.0,16.0,-1,1.3971799218248542,0,62
10,80.0,0.0,0,1.352800164582993,2799,62
10,80.0,0.0,1,1.000000000000007,2841,62
10,80.0,0.0,2,1.1930214807146946,3399,62
10,80.0,0.0,-1,1.181940548432565,0,62
10,80.0,1.0,0,1.341607076853463,2799,62
10,80.0,1.0,1,1.0280693897561566,2841,62
10,80.0,1.0,2,1.2106575795572554,3399,62
10,80.0,1.0,-1,1.193444682055625,0,62
10,80.0,4.0,0,1.3708370325136872,2799,62
10,80.0,4.0,1,0.987208400697849,2841,62
10,80.0,4.0,2,1.1246854109749767,3399,62
10,80.0,4.0,-1,1.1609102813955043,0,62
10,80.0,16.0,0,1.3575654806197917,2799,62
10,80.0,16.0,1,0.9723889959880964,2841,62
10,80.0,16.0,2,1.0796459257782025,3399,62
10,80.0,16.0,-1,1.1365334674620302,0,62
10,320.0,0.0,0,1.206346729286178,2799,62
10,320.0,0.0,1,1.2315379947986038,2841,62
10,320.0,0.0,2,1.2873884792434653,3399,62
10,320.0,0.0,-1,1.241757734442749,0,62
10,320.0,1.0,0,1.226300103315191,2799,62
10,320.0,1.0,1,1.2611291652468573,2841,62
10,320.0,1.0,2,1.3465009468285534,3399,62
10,320.0,1.0,-1,1.2779767384635339,0,62
10,320.0,4.0,0,1.237397679563044,2799,62
10,320.0,4.0,1,1.3616749047296182,2841,62
10,320.0,4.0,2,1.4363224004449295,3399,62
10,320.0,4.0,-1,1.345131661579197,0,62
10,320.0,16.0,0,1.264926273273743,2799,62
10,320.0,16.0,1,1.4129294780691914,2841,62
10,320.0,16.0,2,1.5256378218506188,3399,62
10,320.0,16.0,-1,1.401164524397851,0,62
10,1280.0,0.0,0,1.9607512410612076,2799,62
10,1280.0,0.0,1,2.140012899111724,2841,62
10,1280.0,0.0,2,2.4642272506914393,3399,62
10,1280.0,0.0,-1,2.188330463621457,0,62
10,1280.0,1.0,0,1.9782764540218802,2799,62
10,1280.0,1.0,1,2.17744983704769,2841,62
10,1280.0,1.0,2,2.4856141315096494,3399,62
10,1280.0,1.0,-1,2.2137801408597397,0,62
10,1280.0,4.0,0,2.0048081683483625,2799,62
10,1280.0,4.0,1,2.2258918582519542,2841,62
10,1280.0,4.0,2,2.517528522359618,3399,62
10,1280.0,4.0,-1,2.2494095163199783,0,62
10,1280.0,16.0,0,2.0345863909639488,2799,62
10,1280.0,16.0,1,2.2658028432080934,2841,62
10,1280.0,16.0,2,2.5494639220123485,3399,62
10,1280.0,16.0,-1,2.283284385394797,0,62
12,20.0,0.0,0,1.9081648270718001,2799,62
12,20.0,0.0,1,1.264847356121031,2841,62
12,20.0,0.0,2,1.3142482439670276,3399,62
12,20.0,0.0,-1,1.4957534757199529,0,62
12,20.0,1.0,0,1.8866784579248075,2799,62
12,20.0,1.0,1,1.2338157437530035,2841,62
12,20.0,1.0,2,1.2839034160022718,3399,62
12,20.0,1.0,-1,1.4681325392266942,0,62
12,20.0,4.0,0,1.8360386897444525,2799,62
12,20.0,4.0,1,1.192321538876719,2841,62
12,20.0,4.0,2,1.2465754150714563,3399,62
12,20.0,4.0,-1,1.4249785478975425,0,62
12,20.0,16.0,0,1.7755825271357515,2799,62
12,20.0,16.0,1,1.2180352601104616,2841,62
12,20.0,16.0,2,1.2213202928840696,3399,62
12,20.0,16.0,-1,1.4049793600434277,0,62
12,80.0,0.0,0,1.3303302462546773,2799,62
12,80.0,0.0,1,1.0171841081559805,2841,62
12,80.0,0.0,2,1.1173976357910425,3399,62
12,80.0,0.0,-1,1.1549706634005668,0,62
12,80.0,1.0,0,1.3098211689862334,2799,62
12,80.0,1.0,1,0.981085990916017,2841,62
12,80.0,1.0,2,1.0716429948736632,3399,62
12,80.0,1.0,-1,1.1208500515919713,0,62
12,80.0,4.0,0,1.3199994369741999,2799,62
12,80.0,4.0,1,0.9913986243723967,2841,62
12,80.0,4.0,2,1.0728975257218203,3399,62
12,80.0,4.0,-1,1.1280985290228056,0,62
12,80.0,16.0,0,1.3024941664903116,2799,62
12,80.0,16.0,1,0.9459028877911604,2841,62
12,80.0,16.0,2,1.0597869139857372,3399,62
12,80.0,16.0,-1,1.1027279894224031,0,62
12,320.0,0.0,0,1.2568184532012663,2799,62
12,320.0,0.0,1,1.3094609073324244,2841,62
12,320.0,0.0,2,1.4784747614115876,3399,62
12,320.0,0.0,-1,1.3482513739817594,0,62
12,320.0,1.0,0,1.2651953486011256,2799,62
12,320.0,1.0,1,1.3792149576555515,2841,62
12,320.0,1.0,2,1.5329389160574771,3399,62
12,320.0,1.0,-1,1.3924497407713847,0,62
12,320.0,4.0,0,1.301247721096249,2799,62
12,320.0,4.0,1,1.4382771669355279,2841,62
12,320.0,4.0,2,1.6157619791357503,3399,62
12,320.0,4.0,-1,1.4517622890558421,0,62
12,320.0,16.0,0,1.340279703690684,2799,62
12,320.0,16.0,1,1.5139650550712525,2841,62
12,320.0,16.0,2,1.698984041731153,3399,62
12,320.0,16.0,-1,1.5177429334976964,0,62
12,1280.0,0.0,0,2.0473593934181418,2799,62
12,1280.0,0.0,1,2.2285110987934647,2841,62
12,1280.0,0.0,2,2.545544961080537,3399,62
12,1280.0,0.0,-1,2.273805151097381,0,62
12,1280.0,1.0,0,2.06278073638596,2799,62
12,1280.0,1.0,1,2.261042973362484,2841,62
12,1280.0,1.0,2,2.563835787465494,3399,62
12,1280.0,1.0,-1,2.2958864990713126,0,62
12,1280.0,4.0,0,2.0885000812291454,2799,62
12,1280.0,4.0,1,2.3024182238728343,2841,62
12,1280.0,4.0,2,2.5912823638579994,3399,62
12,1280.0,4.0,-1,2.3274002229866597,0,62
12,1280.0,16.0,0,2.1179152224234095,2799,62
12,1280.0,16.0,1,2.3372512287537894,2841,62
12,1280.0,16.0,2,2.6187219230884007,3399,62
12,1280.0,16.0,-1,2.357962791421867,0,62
6,20.0,0.0,0,2.0055883112282835,2799,63
6,20.0,0.0,1,1.3045931452890749,2841,63
6,20.0,0.0,2,1.3165323668322764,4710,63
6,20.0,0.0,-1,1.5422379411165448,0,63
6,20.0,1.0,0,1.9875324040285522,2799,63
6,20.0,1.0,1,1.2869576479821128,2841,63
6,20.0,1.0,2,1.2913827389427148,4710,63
6,20.0,1.0,-1,1.5219575969844599,0,63
6,20.0,4.0,0,1.956952041935337,2799,63
6,20.0,4.0,1,1.2570032597915315,2841,63
6,20.0,4.0,2,1.274933576050179,4710,63
6,20.0,4.0,-1,1.4962962925923493,0,63
6,20.0,16.0,0,1.92212209621175,2799,63
6,20.0,16.0,1,1.2365541038386907,2841,63
6,20.0,16.0,2,1.29735857027175,4710,63
6,20.0,16.0,-1,1.4853449234407303,0,63
6,80.0,0.0,0,1.7263496660083142,2799,63
6,80.0,0.0,1,1.1757837490280068,2841,63
6,80.0,0.0,2,1.2978893742906246,4710,63
6,80.0,0.0,-1,1.4000075964423153,0,63
6,80.0,1.0,0,1.6835131276305828,2799,63
6,80.0,1.0,1,1.093175773312356,2841,63
6,80.0,1.0,2,1.2572628080572996,4710,63
6,80.0,1.0,-1,1.3446505696667461,0,63
6,80.0,4.0,0,1.6126023669467386,2799,63
6,80.0,4.0,1,1.0094839876240294,2841,63
6,80.0,4.0,2,1.2043008203724463,4710,63
6,80.0,4.0,-1,1.2754623916477381,0,63
6,80.0,16.0,0,1.5308302366339521,2799,63
6,80.0,16.0,1,1.0032310746351876,2841,63
6,80.0,16.0,2,1.116767192617346,4710,63
6,80.0,16.0,-1,1.2169428346288285,0,63
6,320.0,0.0,0,1.250000000000007,2799,63
6,320.0,0.0,1,0.8852194147660319,2841,63
6,320.0,0.0,2,1.0330227582048463,4710,63
6,320.0,0.0,-1,1.0560807243236285,0,63
6,320.0,1.0,0,1.2500277893218896,2799,63
6,320.0,1.0,1,0.985268002051648,2841,63
6,320.0,1.0,2,1.0917122299358413,4710,63
6,320.0,1.0,-1,1.109002673769793,0,63
6,320.0,4.0,0,1.2498362164166124,2799,63
6,320.0,4.0,1,0.9971957512269363,2841,63
6,320.0,4.0,2,1.1878285177066878,4710,63
6,320.0,4.0,-1,1.1449534951167455,0,63
6,320.0,16.0,0,1.241526656521264,2799,63
6,320.0,16.0,1,1.000077723524616,2841,63
6,320.0,16.0,2,1.2252746268359314,4710,63
6,320.0,16.0,-1,1.1556263356272705,0,63
6,1280.0,0.0,0,1.4856061401722258,2799,63
6,1280.0,0.0,1,1.612633341244181,2841,63
6,1280.0,0.0,2,1.9177307832844528,4710,63
6,1280.0,0.0,-1,1.6719900882336198,0,63
6,1280.0,1.0,0,1.5002734730147333,2799,63
6,1280.0,1.0,1,1.6827163505688167,2841,63
6,1280.0,1.0,2,1.9480843584438379,4710,63
6,1280.0,1.0,-1,1.710358060675796,0,63
6,1280.0,4.0,0,1.535695367839336,2799,63
6,1280.0,4.0,1,1.7614952191580382,2841,63
6,1280.0,4.0,2,1.9936134378556676,4710,63
6,1280.0,4.0,-1,1.7636013416176806,0,63
6,1280.0,16.0,0,1.5908281425290516,2799,63
6,1280.0,16.0,1,1.813041674859725,2841,63
6,1280.0,16.0,2,2.0391055040598443,4710,63
6,1280.0,16.0,-1,1.8143251071495403,0,63
8,20.0,0.0,0,1.9754699479114213,2799,63
8,20.0,0.0,1,1.261181936185536,2841,63
8,20.0,0.0,2,1.3673119731626813,4710,63
8,20.0,0.0,-1,1.5346546190865462,0,63
8,20.0,1.0,0,1.9533216028262668,2799,63
8,20.0,1.0,1,1.2498339700169592,2841,63
8,20.0,1.0,2,1.3377603617449718,4710,63
8,20.0,1.0,-1,1.5136386448627326,0,63
8,20.0,4.0,0,1.9165054370702101,2799,63
8,20.0,4.0,1,1.2397390941651834,2841,63
8,20.0,4.0,2,1.311845345080482,4710,63
8,20.0,4.0,-1,1.489363292105292,0,63
8,20.0,16.0,0,1.8743027219011237,2799,63
8,20.0,16.0,1,1.1975134145817192,2841,63
8,20.0,16.0,2,1.3065208077301151,4710,63
8,20.0,16.0,-1,1.4594456480709859,0,63
8,80.0,0.0,0,1.5960172397291763,2799,63
8,80.0,0.0,1,1.102903320751377,2841,63
8,80.0,0.0,2,1.2322786129757506,4710,63
8,80.0,0.0,-1,1.3103997244854346,0,63
8,80.0,1.0,0,1.548096012749852,2799,63
8,80.0,1.0,1,1.0200005072388485,2841,63
8,80.0,1.0,2,1.1955962712035506,4710,63
8,80.0,1.0,-1,1.2545642637307504,0,63
8,80.0,4.0,0,1.4992866151755868,2799,63
8,80.0,4.0,1,1.003785728701537,2841,63
8,80.0,4.0,2,1.1529446712174056,4710,63
8,80.0,4.0,-1,1.2186723383648432,0,63
8,80.0,16.0,0,1.4737422658283872,2799,63
8,80.0,16.0,1,1.0174009502739698,2841,63
8,80.0,16.0,2,1.1331660116003948,4710,63
8,80.0,16.0,-1,1.2081030759009173,0,63
8,320.0,0.0,0,1.2227325824522963,2799,63
8,320.0,0.0,1,0.9911898890343322,2841,63
8,320.0,0.0,2,1.229291550086531,4710,63
8,320.0,0.0,-1,1.1477380071910532,0,63
8,320.0,1.0,0,1.178676276987613,2799,63
8,320.0,1.0,1,0.9978580793378398,2841,63
8,320.0,1.0,2,1.2342125955029262,4710,63
8,320.0,1.0,-1,1.1369156506094598,0,63
8,320.0,4.0,0,1.131715840151192,2799,63
8,320.0,4.0,1,1.1176998682044128,2841,63
8,320.0,4.0,2,1.247311432820248,4710,63
8,320.0,4.0,-1,1.1655757137252842,0,63
8,320.0,16.0,0,1.139587212852726,2799,63
8,320.0,16.0,1,1.2062236794810068,2841,63
8,320.0,16.0,2,1.307383988333151,4710,63
8,320.0,16.0,-1,1.2177316268889613,0,63
8,1280.0,0.0,0,1.6862085091538657,2799,63
8,1280.0,0.0,1,1.8162098275074783,2841,63
8,1280.0,0.0,2,2.0940042909335226,4710,63
8,1280.0,0.0,-1,1.8654742091982888,0,63
8,1280.0,1.0,0,1.7097213030260439,2799,63
8,1280.0,1.0,1,1.8771718535492083,2841,63
8,1280.0,1.0,2,2.1184576749088095,4710,63
8,1280.0,1.0,-1,1.901783610494687,0,63
8,1280.0,4.0,0,1.7385806424868202,2799,63
8,1280.0,4.0,1,1.9553871299028633,2841,63
8,1280.0,4.0,2,2.1552154967400043,4710,63
8,1280.0,4.0,-1,1.9497277563765625,0,63
8,1280.0,16.0,0,1.7793993655552969,2799,63
8,1280.0,16.0,1,2.0181592790735166,2841,63
8,1280.0,16.0,2,2.192013826874036,4710,63
8,1280.0,16.0,-1,1.9965241571676167,0,63
10,20.0,0.0,0,1.9397828057800741,2799,63
10,20.0,0.0,1,1.2599667775502688,2841,63
10,20.0,0.0,2,1.3758416732400383,4710,63
10,20.0,0.0,-1,1.5251970855234604,0,63
10,20.0,1.0,0,1.914169077228183,2799,63
10,20.0,1.0,1,1.2446292799769174,2841,63
10,20.0,1.0,2,1.3570353975023404,4710,63
10,20.0,1.0,-1,1.5052779182358134,0,63
10,20.0,4.0,0,1.8736639246692453,2799,63
10,20.0,4.0,1,1.2196093263266659,2841,63
10,20.0,4.0,2,1.340918216933173,4710,63
10,20.0,4.0,-1,1.478063822643028,0,63
10,20.0,16.0,0,1.8234700333244116,2799,63
10,20.0,16.0,1,1.2326349892654014,2841,63
10,20.0,16.0,2,1.3023243975514494,4710,63
10,20.0,16.0,-1,1.452809806713754,0,63
10,80.0,0.0,0,1.4860078475143481,2799,63
10,80.0,0.0,1,1.0508273221583095,2841,63
10,80.0,0.0,2,1.1772586885445877,4710,63
10,80.0,0.0,-1,1.2380312860724152,0,63
10,80.0,1.0,0,1.488427108513126,2799,63
10,80.0,1.0,1,1.0000000000000107,2841,63
10,80.0,1.0,2,1.1634890637850734,4710,63
10,80.0,1.0,-1,1.21730539076607,0,63
10,80.0,4.0,0,1.424438868071981,2799,63
10,80.0,4.0,1,1.0153492700858282,2841,63
10,80.0,4.0,2,1.121693856572199,4710,63
10,80.0,4.0,-1,1.1871606649100028,0,63
10,80.0,16.0,0,1.3457308251920899,2799,63
10,80.0,16.0,1,0.9826101495143298,2841,63
10,80.0,16.0,2,1.068500826309211,4710,63
10,80.0,16.0,-1,1.1322806003385435,0,63
10,320.0,0.0,0,1.163093106931792,2799,63
10,320.0,0.0,1,1.0914429992290025,2841,63
10,320.0,0.0,2,1.2800546890832734,4710,63
10,320.0,0.0,-1,1.1781969317480228,0,63
10,320.0,1.0,0,1.1934152306787817,2799,63
10,320.0,1.0,1,1.1885638037496307,2841,63
10,320.0,1.0,2,1.3372223527808367,4710,63
10,320.0,1.0,-1,1.2397337957364163,0,63
10,320.0,4.0,0,1.2334573149567105,2799,63
10,320.0,4.0,1,1.2332463403553988,2841,63
10,320.0,4.0,2,1.4258351397124378,4710,63
10,320.0,4.0,-1,1.297512931674849,0,63
10,320.0,16.0,0,1.2656164373271643,2799,63
10,320.0,16.0,1,1.2587671703798007,2841,63
10,320.0,16.0,2,1.5006307994246082,4710,63
10,320.0,16.0,-1,1.3416714690438578,0,63
10,1280.0,0.0,0,1.8211169566114387,2799,63
10,1280.0,0.0,1,1.975013776325543,2841,63
10,1280.0,0.0,2,2.205951722730377,4710,63
10,1280.0,0.0,-1,2.0006941518891197,0,63
10,1280.0,1.0,0,1.8416808217934848,2799,63
10,1280.0,1.0,1,2.0269026119328126,2841,63
10,1280.0,1.0,2,2.2280128802245565,4710,63
10,1280.0,1.0,-1,2.0321987713169514,0,63
10,1280.0,4.0,0,1.8763874242882121,2799,63
10,1280.0,4.0,1,2.0942988921670382,2841,63
10,1280.0,4.0,2,2.2638812041047136,4710,63
10,1280.0,4.0,-1,2.0781891735199878,0,63
10,1280.0,16.0,0,1.9146991604554668,2799,63
10,1280.0,16.0,1,2.151372938902463,2841,63
10,1280.0,16.0,2,2.301255882776847,4710,63
10,1280.0,16.0,-1,2.122442660711592,0,63
12,20.0,0.0,0,1.9167564996414528,2799,63
12,20.0,0.0,1,1.2777818337985138,2841,63
12,20.0,0.0,2,1.3846293477760239,4710,63
12,20.0,0.0,-1,1.5263892270719968,0,63
12,20.0,1.0,0,1.8969192018011949,2799,63
12,20.0,1.0,1,1.2500951357786754,2841,63
12,20.0,1.0,2,1.3629609216766558,4710,63
12,20.0,1.0,-1,1.503325086418842,0,63
12,20.0,4.0,0,1.876258909775556,2799,63
12,20.0,4.0,1,1.1985736318697369,2841,63
12,20.0,4.0,2,1.3312211428103902,4710,63
12,20.0,4.0,-1,1.4686845614852277,0,63
12,20.0,16.0,0,1.8176129977647415,2799,63
12,20.0,16.0,1,1.191522654953281,2841,63
12,20.0,16.0,2,1.2861096377654708,4710,63
12,20.0,16.0,-1,1.4317484301611643,0,63
12,80.0,0.0,0,1.445000508164233,2799,63
12,80.0,0.0,1,1.0511263861047788,2841,63
12,80.0,0.0,2,1.1312749872466668,4710,63
12,80.0,0.0,-1,1.2091339605052263,0,63
12,80.0,1.0,0,1.4048079482337539,2799,63
12,80.0,1.0,1,1.014898358236402,2841,63
12,80.0,1.0,2,1.0848304774525366,4710,63
12,80.0,1.0,-1,1.1681789279742307,0,63
12,80.0,4.0,0,1.3744328263722627,2799,63
12,80.0,4.0,1,0.975449353475129,2841,63
12,80.0,4.0,2,1.068909227349908,4710,63
12,80.0,4.0,-1,1.1395971357324333,0,63
12,80.0,16.0,0,1.3415247334466767,2799,63
12,80.0,16.0,1,0.9689783268460666,2841,63
12,80.0,16.0,2,1.1239088214341473,4710,63
12,80.0,16.0,-1,1.1448039605756302,0,63
12,320.0,0.0,0,1.239065428904555,2799,63
12,320.0,0.0,1,1.2020286795295552,2841,63
12,320.0,0.0,2,1.466653404594497,4710,63
12,320.0,0.0,-1,1.3025825043428692,0,63
12,320.0,1.0,0,1.2579711912858755,2799,63
12,320.0,1.0,1,1.212670699660896,2841,63
12,320.0,1.0,2,1.5010714051675755,4710,63
12,320.0,1.0,-1,1.3239044320381157,0,63
12,320.0,4.0,0,1.2744191052856069,2799,63
12,320.0,4.0,1,1.2878466184789252,2841,63
12,320.0,4.0,2,1.524431456804933,4710,63
12,320.0,4.0,-1,1.362232393523155,0,63
12,320.0,16.0,0,1.2753264580763548,2799,63
12,320.0,16.0,1,1.297380831826375,2841,63
12,320.0,16.0,2,1.589166135054557,4710,63
12,320.0,16.0,-1,1.387291141652429,0,63
12,1280.0,0.0,0,1.9274952806571979,2799,63
12,1280.0,0.0,1,2.099649236294761,2841,63
12,1280.0,0.0,2,2.299693555219485,4710,63
12,1280.0,0.0,-1,2.108946024057148,0,63
12,1280.0,1.0,0,1.9454819975452455,2799,63
12,1280.0,1.0,1,2.144800478174414,2841,63
12,1280.0,1.0,2,2.321086455057399,4710,63
12,1280.0,1.0,-1,2.1371229769256863,0,63
12,1280.0,4.0,0,1.9755246760490763,2799,63
12,1280.0,4.0,1,2.2028520748768243,2841,63
12,1280.0,4.0,2,2.3532459513414685,4710,63
12,1280.0,4.0,-1,2.1772075674224567,0,63
12,1280.0,16.0,0,2.006020811475219,2799,63
12,1280.0,16.0,1,2.2446151043613582,2841,63
12,1280.0,16.0,2,2.3854363664776934,4710,63
12,1280.0,16.0,-1,2.212024094104757,0,63
6,20.0,0.0,0,2.0473042277105624,3018,65
6,20.0,0.0,1,1.314241755435244,3534,65
6,20.0,0.0,2,1.3349487273619847,4710,65
6,20.0,0.0,-1,1.5654982368359303,0,65
6,20.0,1.0,0,2.020424815428207,3018,65
6,20.0,1.0,1,1.2993115236083825,3534,65
6,20.0,1.0,2,1.3261937026757489,4710,65
6,20.0,1.0,-1,1.5486433472374461,0,65
6,20.0,4.0,0,1.9802784763183152,3018,65
6,20.0,4.0,1,1.2725014410035178,3534,65
6,20.0,4.0,2,1.3312729267638095,4710,65
6,20.0,4.0,-1,1.528017614695214,0,65
6,20.0,16.0,0,1.9369882614639935,3018,65
6,20.0,16.0,1,1.246754385341295,3534,65
6,20.0,16.0,2,1.3363734097991458,4710,65
6,20.0,16.0,-1,1.5067053522014782,0,65
6,80.0,0.0,0,1.8263869046766243,3018,65
6,80.0,0.0,1,1.1127838498285907,3534,65
6,80.0,0.0,2,1.2656738258688431,4710,65
6,80.0,0.0,-1,1.4016148601246858,0,65
6,80.0,1.0,0,1.7671453327917812,3018,65
6,80.0,1.0,1,1.0879786485731213,3534,65
6,80.0,1.0,2,1.2528717321867153,4710,65
6,80.0,1.0,-1,1.3693319045172059,0,65
6,80.0,4.0,0,1.6744425812321508,3018,65
6,80.0,4.0,1,1.116689955508224,3534,65
6,80.0,4.0,2,1.251055272297792,4710,65
6,80.0,4.0,-1,1.3473959363460555,0,65
6,80.0,16.0,0,1.5757287636851371,3018,65
6,80.0,16.0,1,1.1257273947197535,3534,65
6,80.0,16.0,2,1.2453060424207751,4710,65
6,80.0,16.0,-1,1.315587400275222,0,65
6,320.0,0.0,0,1.2429653688141051,3018,65
6,320.0,0.0,1,0.9959546314917351,3534,65
6,320.0,0.0,2,1.2139794500986691,4710,65
6,320.0,0.0,-1,1.1509664834681697,0,65
6,320.0,1.0,0,1.2032809342063484,3018,65
6,320.0,1.0,1,0.996564823303362,3534,65
6,320.0,1.0,2,1.2273559873061433,4710,65
6,320.0,1.0,-1,1.1424005816052845,0,65
6,320.0,4.0,0,1.1567913190183556,3018,65
6,320.0,4.0,1,1.0076290366989644,3534,65
6,320.0,4.0,2,1.190505789500396,4710,65
6,320.0,4.0,-1,1.1183087150725721,0,65
6,320.0,16.0,0,1.1889933558646224,3018,65
6,320.0,16.0,1,1.0040021573120224,3534,65
6,320.0,16.0,2,1.107741185638668,4710,65
6,320.0,16.0,-1,1.100245566271771,0,65
6,1280.0,0.0,0,1.4065347377927597,3018,65
6,1280.0,0.0,1,1.7030745767970148,3534,65
6,1280.0,0.0,2,1.992940236336853,4710,65
6,1280.0,0.0,-1,1.7008498503088758,0,65
6,1280.0,1.0,0,1.4209709512589,3018,65
6,1280.0,1.0,1,1.7418555067936792,3534,65
6,1280.0,1.0,2,2.0349642636750587,4710,65
6,1280.0,1.0,-1,1.7325969072425458,0,65
6,1280.0,4.0,0,1.4690993785817925,3018,65
6,1280.0,4.0,1,1.7943356497615852,3534,65
6,1280.0,4.0,2,2.099025367935366,4710,65
6,1280.0,4.0,-1,1.7874867987595813,0,65
6,1280.0,16.0,0,1.5241943258108186,3018,65
6,1280.0,16.0,1,1.8527275501521487,3534,65
6,1280.0,16.0,2,2.163081219935836,4710,65
6,1280.0,16.0,-1,1.8466676986329345,0,65
8,20.0,0.0,0,2.014790952432757,3018,65
8,20.0,0.0,1,1.2769432146954502,3534,65
