split_name,endpoint,method,auc,ece,n,positives
run_heldout,pid_separation,ridge,0.5185375425043404,0.06792211042307615,624,311
run_heldout,pid_separation,spectral_transformer_new,0.5109971954840101,0.004161479318937501,624,311
run_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,0.5220714381105986,0.0757705455148917,624,311
run_heldout,pileup_sideband,1d_cnn,0.5826758711374096,0.04725115794391892,624,312
run_heldout,pileup_sideband,gradient_boosted_trees,0.796577087442472,0.14048267035130094,624,312
run_heldout,pileup_sideband,mlp,0.6506410256410258,0.09997726959952145,624,312
run_heldout,pileup_sideband,ridge,0.7854824128862591,0.08974984803824006,624,312
run_heldout,pileup_sideband,spectral_transformer_new,0.5923118014464168,0.014791669581178942,624,312
run_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,0.7813116370808677,0.08786611490124466,624,312
run_heldout,pulse_shape_harmonics,1d_cnn,0.5059597114707952,0.12375584519672625,624,232
run_heldout,pulse_shape_harmonics,gradient_boosted_trees,0.5678329521463759,0.19516602221324225,624,232
run_heldout,pulse_shape_harmonics,mlp,0.4939743138634764,0.14190571700209964,624,232
run_heldout,pulse_shape_harmonics,ridge,0.5933321604503871,0.11408393448095105,624,232
run_heldout,pulse_shape_harmonics,spectral_transformer_new,0.5008906579873329,0.12268133005814733,624,232
run_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,0.5942118226600985,0.11213845061167171,624,232
run_heldout,saturation_clipping,1d_cnn,0.6381799073438573,0.12494925642603011,624,248
run_heldout,saturation_clipping,gradient_boosted_trees,1.0,0.0004365415149562036,624,248
run_heldout,saturation_clipping,mlp,0.6176218256691832,0.15366359591496903,624,248
run_heldout,saturation_clipping,ridge,0.9167917810569665,0.20249887142036208,624,248
run_heldout,saturation_clipping,spectral_transformer_new,0.5426175360329444,0.08901651687794733,624,248
run_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,0.9295641729581332,0.23194317885713775,624,248
