ablation,method,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,pileup_ap_ci_low,pileup_ap_ci_high,pileup_auc_ci_low,pileup_auc_ci_high,pid_auc_ci_low,pid_auc_ci_high,pid_efficiency_ci_low,pid_efficiency_ci_high,pid_purity_ci_low,pid_purity_ci_high,pid_balanced_accuracy_ci_low,pid_balanced_accuracy_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,note
pedestal_sensitive_tail_shape_top_quartile,joint_sequence_transformer,0.8615485162470654,0.795242537313433,0.7540181691125087,0.5,0.4186046511627907,0.6713836477987422,0.09470120028672202,11.883519705475845,0.23423423423423423,0.1328125,0.43283582089552236,-0.008405682817868137,0.1185771822269498,195,128,0.82001137040007,0.914360487478412,0.7142928150725363,0.8710576923076923,0.7028508771929823,0.8030802998349531,0.24,0.6666666666666666,0.20656284760845386,0.5555555555555556,0.5413836477987422,0.7605574324324325,-2.9395820973768183,2.641098336137193,10.945077278324199,13.4042286391857,0.21951219512195122,0.25252525252525254,0.09565217391304348,0.19298245614035087,0.2894736842105263,0.6140350877192983,-0.035444030830610755,0.04742331274019943,0.10107865036726998,0.1446362955622848,stress slice for events most sensitive to pedestal subtraction and late-tail baseline motion
pedestal_sensitive_tail_shape_top_quartile,mlp,0.8774942906735572,0.8079524253731343,0.9694269741439553,0.6944444444444444,0.9615384615384616,0.8440775681341719,-3.16323004709981,16.73224770614923,0.3893805309734513,0.1171875,0.4626865671641791,0.0020390043822335704,0.15447933121040286,195,128,0.8200820594162122,0.9303456196078517,0.7450173995571022,0.8665413533834585,0.9458049886621316,0.9926936862420734,0.5,0.894987468671679,0.8333333333333334,1.0,0.7397959183673469,0.9474286301691729,-4.20121749218783,-1.6588283910382096,16.072371522302014,17.721097579966273,0.36594202898550726,0.43010752688172044,0.08888888888888889,0.15315315315315314,0.38181818181818183,0.5362318840579711,-0.04529640208792751,0.04564723695629658,0.13515824286268915,0.2326661653100065,stress slice for events most sensitive to pedestal subtraction and late-tail baseline motion
pedestal_sensitive_tail_shape_top_quartile,ridge,0.8735920984594603,0.7822994402985076,0.9933612858141161,0.6944444444444444,1.0,0.8472222222222222,-1.092622090850499,9.961076020418087,0.15315315315315314,0.1328125,0.43283582089552236,0.015771284431505293,0.07764566507221017,195,128,0.8254389135255016,0.9005866023784826,0.7397052765274158,0.8231611893583725,0.9871698113207548,0.9996461988304093,0.4472953216374269,0.8684847198641765,1.0,1.0,0.7236476608187135,0.9342423599320883,-3.7741659414203634,-0.01385952971209945,9.20413987574596,10.925376316192926,0.10227272727272728,0.2149122807017544,0.0782608695652174,0.20161459745188395,0.3114754098360656,0.5217725752508361,-0.005688520285372967,0.03858294946083492,0.0640028254996583,0.08596105459907177,stress slice for events most sensitive to pedestal subtraction and late-tail baseline motion
pedestal_sensitive_tail_shape_top_quartile,template_residual_boosted_stack_new,0.909220958567549,0.828241604477612,0.990566037735849,0.8888888888888888,0.9696969696969697,0.9412997903563941,-0.41133855073321346,8.437102016306273,0.12149532710280374,0.1640625,0.4626865671641791,-0.0021980535187257604,0.08489339381759803,195,128,0.8600521166060346,0.9506695890935942,0.7505582137161085,0.8881321355655367,0.9823129251700681,0.9980945121951219,0.75,1.0,0.8695652173913043,1.0,0.8720414201183432,0.9934640522875817,-1.4420650740566219,0.8861913053026171,6.997549139112687,10.463924530831248,0.061068702290076333,0.21287128712871287,0.10952169076751948,0.24074074074074073,0.3950617283950617,0.5535714285714286,-0.021609171450015452,0.031584833691709044,0.07342004138406368,0.09176323981876748,stress slice for events most sensitive to pedestal subtraction and late-tail baseline motion
saturation_proxy_high_energy_top_quartile,1d_cnn,0.9513499586170134,0.8091071428571428,0.8388584247258225,0.5084745762711864,0.6521739130434783,0.6954137587238285,2.090740662385082,9.691482594404963,0.16153846153846155,0.1875,0.4,0.04590524880710152,0.08255934684688584,195,160,0.9231569825465342,0.9739223460415336,0.7529281418170306,0.8708403293309269,0.8064158052061279,0.8874335605013248,0.39503958436417613,0.6291794674859189,0.4719551282051282,0.7600677966101694,0.6215408451156257,0.7660201519253242,1.3418880499338037,3.172623544587161,7.603704643576545,10.732970831472871,0.1092436974789916,0.20437956204379562,0.1550245793155606,0.2303370786516854,0.23333333333333334,0.5714285714285714,0.015575148284517308,0.06491145318450892,0.06273445510933841,0.08863965306135242,stress slice for high-amplitude events closest to ADC saturation and recovery nonlinearities
saturation_proxy_high_energy_top_quartile,deltaE_over_E_likelihood_template,0.8912199593503972,0.5947321428571429,0.6521684945164506,0.423728813559322,0.3424657534246575,0.535393818544367,0.9141718995576475,7.226799993845326,0.08955223880597014,0.58125,0.22857142857142856,-0.01125441598507439,0.07309432604778042,195,160,0.8424103056547517,0.9306079475912048,0.5445766682197029,0.6708588957055215,0.6084291187739463,0.718065693430657,0.2641509433962264,0.6071428571428571,0.2221813725490196,0.4318181818181818,0.457833047455689,0.6055555555555556,-1.3044431558952496,1.930427780265287,6.236654805609352,7.746940969974936,0.0461592970521542,0.12179487179487179,0.5549132947976878,0.61875,0.14814814814814814,0.29411764705882354,-0.020798807419982517,0.0008613363689444621,0.04749735134300358,0.08924708597880311,stress slice for high-amplitude events closest to ADC saturation and recovery nonlinearities
saturation_proxy_high_energy_top_quartile,gradient_boosted_trees,0.9514467674833902,0.8121428571428572,0.9943295114656033,0.9491525423728814,0.9333333333333333,0.9598703888334995,-1.1795367457246142,7.929350110484501,0.13666666666666666,0.0625,0.5428571428571428,-0.006187152532415294,0.0641938933793748,195,160,0.9287904154514482,0.9760363200365026,0.7545579635362916,0.8674329501915709,0.9911764705882354,0.9988505747126437,0.9166666666666666,0.9838709677419355,0.8666666666666667,0.9814814814814815,0.9343544455772649,0.9831033511686849,-1.7435098914883973,-0.7692984467087438,6.176805851007799,9.02886551541719,0.1,0.16363636363636364,0.03571428571428571,0.08045977011494253,0.3902439024390244,0.6756955484896661,-0.02425592490979438,-0.00017953919681981605,0.053796878380548654,0.07551026811939544,stress slice for high-amplitude events closest to ADC saturation and recovery nonlinearities
saturation_proxy_high_energy_top_quartile,joint_sequence_transformer,0.9533603891466685,0.811607142857143,0.7326769690927218,0.3389830508474576,0.5405405405405406,0.6069915254237288,2.571133980834661,10.673481818891664,0.2,0.25,0.2857142857142857,0.0021869893542092044,0.08901040429239063,195,160,0.9312727272164664,0.9795285371431779,0.7224871606749816,0.8827029324266894,0.6871738093262529,0.7550925925925926,0.1620863148479428,0.4520547945205479,0.24242424242424243,0.7674418604651163,0.5033577533577533,0.6907509392351062,0.9366144749312699,3.0282825875097945,9.042918282606456,11.547520527828325,0.14646464646464646,0.2392857142857143,0.2129032258064516,0.2898550724637681,0.1332608695652174,0.41379310344827586,-0.012074836600615445,0.03462039196096391,0.07976757412527458,0.09752444616425882,stress slice for high-amplitude events closest to ADC saturation and recovery nonlinearities
saturation_proxy_high_energy_top_quartile,mlp,0.9480377030294027,0.8014285714285714,0.9166251246261217,0.6101694915254238,0.9230769230769231,0.794055333998006,-2.178248070618216,12.426994183918005,0.2727272727272727,0.10625,0.4857142857142857,-0.042362204839791376,0.12416683825099273,195,160,0.911069311580613,0.9691847060463677,0.7585059171597635,0.8502170610575518,0.8574287732517072,0.9739626844890003,0.45651220442410373,0.7407828282828282,0.75,1.0,0.7023348813209493,0.8667260006075794,-3.7246221061075957,-1.0250997551157415,10.548841917742038,13.25034298844449,0.23214285714285715,0.2972972972972973,0.07975460122699386,0.13953488372093023,0.36666666666666664,0.6216216216216216,-0.07891329451873765,-0.002697673389942237,0.103105953702177,0.12701727513845595,stress slice for high-amplitude events closest to ADC saturation and recovery nonlinearities
saturation_proxy_high_energy_top_quartile,ridge,0.9503024780842202,0.8141071428571429,0.9871635094715852,0.6440677966101694,0.9743589743589743,0.8183574277168495,-0.8894973641996495,9.194719427314137,0.09666666666666666,0.0625,0.5714285714285714,-0.0010553358567352098,0.055740879141666894,195,160,0.9201049779229429,0.9742495563360485,0.781441717791411,0.8654031077104453,0.9738372093023255,0.9960996955859969,0.48936170212765956,0.7924528301886793,0.8998684210526317,1.0,0.7413656950166488,0.8889743589743588,-1.4055902839025602,-0.534654987622023,8.396155519213645,10.145891606678868,0.05660377358490566,0.1223021582733813,0.05095271510309835,0.07462686567164178,0.5,0.6666666666666666,-0.01428124682416645,0.010035237684243092,0.04173308547813603,0.06790625478846317,stress slice for high-amplitude events closest to ADC saturation and recovery nonlinearities
saturation_proxy_high_energy_top_quartile,template_residual_boosted_stack_new,0.954233080392083,0.8166071428571428,0.9847956131605184,0.8983050847457628,0.9298245614035088,0.9344466600199401,-0.5162634138993161,7.214981484069981,0.09523809523809523,0.08125,0.5428571428571428,-0.0021398369125570946,0.06250591887468493,195,160,0.9259233766798228,0.9775326779147994,0.7558694057226706,0.8735632183908044,0.9804580152671756,0.992579908675799,0.873203322499097,0.9361702127659575,0.84,0.9821428571428571,0.9185593770279039,0.9529335912314636,-0.8237012603161853,0.05277453124989062,5.990204280350607,8.599290020357895,0.06465517241379311,0.1289308176100629,0.06474820143884892,0.09870054897176715,0.38095238095238093,0.7273601398601398,-0.01821691868702158,0.011116189097995452,0.04815209182327278,0.07569393221786098,stress slice for high-amplitude events closest to ADC saturation and recovery nonlinearities
pileup_mask_removed_accept_all_candidates,1d_cnn,0.8009913197128536,0.7935634451019067,0.9648148148148148,0.5,0.6382978723404256,0.7381944444444444,1.304222703135185,10.758071679638356,0.1858974358974359,0.0,0.24871794871794872,0.03245425218370842,0.1099380652869168,780,390,0.7581816894939943,0.8341352187178523,0.7592241946088101,0.8215811965811965,0.9555105750165235,0.9750552037077479,0.37240196078431376,0.6291794674859189,0.4719551282051282,0.7407407407407407,0.6725431614621157,0.8020719114953555,0.9411071319510178,1.5153183273071846,10.146622579057443,11.111971125818872,0.15384615384615385,0.21666666666666667,0.0,0.0,0.2205128205128205,0.2948717948717949,0.009923405952838506,0.044667150945263946,0.10127406030745777,0.11818167798845033,accepts every scored event to isolate the effect of the learned/template pile-up mask
pileup_mask_removed_accept_all_candidates,deltaE_over_E_likelihood_template,0.6663008924647946,0.609707429322814,0.8775,0.4166666666666667,0.2777777777777778,0.6631944444444444,,,0.10384615384615385,0.0,0.15128205128205127,-1.0,0.5139171313423417,780,390,0.6546273923966892,0.6753696549780257,0.5907199211045364,0.6292794214332676,0.8493469546101124,0.9061415641454951,0.26666666666666666,0.5964912280701754,0.17142857142857143,0.34513274336283184,0.5938775510204082,0.7484530829147558,,,,,0.08461538461538462,0.1282051282051282,0.0,0.0,0.12051282051282051,0.18205128205128204,-1.0,-0.14349456686110107,0.5126728058920698,0.5165202765895969,accepts every scored event to isolate the effect of the learned/template pile-up mask
pileup_mask_removed_accept_all_candidates,gradient_boosted_trees,0.8235932756095109,0.8086324786324787,0.9969791666666666,0.9333333333333333,0.9333333333333333,0.9638888888888889,-1.0016283465686815,8.674114108170922,0.13205128205128205,0.0,0.2153846153846154,0.0013720312799224985,0.07192320066503285,780,390,0.790885710060808,0.8596277680280515,0.7833267587113741,0.8347403024326101,0.9924768518518519,0.9995604027548094,0.8665686274509804,0.9838709677419355,0.8688524590163934,0.9841269841269841,0.929101786290648,0.989274091784552,-1.4705255045091192,-0.4645373282420806,7.923987345419474,9.422747339289273,0.09871794871794871,0.17564102564102563,0.0,0.0,0.15384615384615385,0.27692307692307694,-0.003152369612774146,0.009992696954119074,0.0676656502539107,0.07597457589480011,accepts every scored event to isolate the effect of the learned/template pile-up mask
pileup_mask_removed_accept_all_candidates,joint_sequence_transformer,0.7623874059333906,0.7555489809335962,0.851875,0.3333333333333333,0.38461538461538464,0.6444444444444445,0.3544882290376483,13.147175815495945,0.26153846153846155,0.0,0.19230769230769232,-0.03380425801187534,0.11911243809150787,780,390,0.7368415933850282,0.7891267112555541,0.7324260355029586,0.7727810650887574,0.8431607891061452,0.8659797297297297,0.15555555555555556,0.4461538461538462,0.16666666666666666,0.532258064516129,0.553968253968254,0.7027972027972028,-0.19164973177387523,1.10500709886316,12.350465691779437,13.819229623207853,0.24102564102564103,0.2858974358974359,0.0,0.0,0.14871794871794872,0.2590384615384615,-0.039765177306989655,-0.022662015027255532,0.11026020410416718,0.1313054379695336,accepts every scored event to isolate the effect of the learned/template pile-up mask
pileup_mask_removed_accept_all_candidates,mlp,0.8077534829040912,0.8026232741617356,0.9753009259259259,0.6166666666666667,0.925,0.80625,-1.9612421968705274,14.686536899675767,0.3128205128205128,0.0,0.2,-6.053271474555875e-05,0.15119655338255067,780,390,0.7760568593527297,0.8393617564414584,0.785129191321499,0.8192542735042735,0.9518955014548575,0.9939802061014182,0.49019607843137253,0.7424242424242424,0.8064516129032258,1.0,0.7409828128782378,0.8700499207365404,-3.194423603714265,-0.9401761416777177,13.838843521100554,15.191454388703423,0.2935897435897436,0.3282051282051282,0.0,0.0,0.16153846153846155,0.24615384615384617,-0.01865643141302523,0.007975942931756498,0.12759881337452225,0.17045726340613054,accepts every scored event to isolate the effect of the learned/template pile-up mask
pileup_mask_removed_accept_all_candidates,ridge,0.8185731244527048,0.8164168310322156,0.9950462962962963,0.6333333333333333,0.95,0.8152777777777778,-1.1575621198796515,9.34568488532904,0.1346153846153846,0.0,0.21025641025641026,-0.005383747324142676,0.07277516451607252,780,390,0.7991842827539131,0.8435906970244348,0.7996891847468771,0.8406308349769888,0.9899178082191781,0.998903073286052,0.43548387096774194,0.7728535353535352,0.8181818181818182,1.0,0.717741935483871,0.8863919001732808,-1.84742880582081,-0.5035549920008534,9.020720909639197,10.181705019232258,0.11153846153846154,0.16025641025641027,0.0,0.0,0.16153846153846155,0.2641025641025641,-0.011718950669191415,0.0013677061058877062,0.06356030850769764,0.08012253391574159,accepts every scored event to isolate the effect of the learned/template pile-up mask
pileup_mask_removed_accept_all_candidates,template_residual_boosted_stack_new,0.832298111999444,0.8110650887573965,0.9958796296296296,0.8833333333333333,0.9298245614035088,0.9388888888888889,-0.7906929242753202,8.143921716132294,0.12051282051282051,0.0,0.19230769230769232,0.0013107025214349893,0.07251160018990359,780,390,0.8010643440435812,0.869151397762002,0.7835765943458252,0.8452991452991453,0.9929774960669417,0.9980824271097601,0.8399677419354838,0.9259259259259259,0.8570684523809523,0.9821506892230576,0.917945205479452,0.959519436792164,-1.4521818659417463,-0.05963350867440376,7.485094617658876,9.484948511717995,0.08717948717948718,0.16548076923076913,0.0,0.0,0.13583333333333333,0.24871794871794872,-0.0020329789962341997,0.013274776958148753,0.06519613681786626,0.07766409358663079,accepts every scored event to isolate the effect of the learned/template pile-up mask
