scenario,mask,samples,method,family,joint_score,energy_res68,energy_mae,energy_bias,timing_res68_samples,timing_mae_samples,pid_auc,stress_auc,n_events,n_runs,energy_res68_ci_low,energy_res68_ci_high,timing_res68_samples_ci_low,timing_res68_samples_ci_high,pid_auc_ci_low,pid_auc_ci_high,stress_auc_ci_low,stress_auc_ci_high
stress_fixed_eff90,peak_charge_8_11,"8,9,10,11",mlp,neural_tabular,0.3153606537050446,0.3552060127258301,0.4812958240509033,0.1186070442199707,1.7056637382507331,1.5772068753230328,0.9570977842003854,0.8806499798392257,2450,7,0.278961268901825,0.48315898990631106,1.6362210668623447,1.7762538347840313,0.9517637528572079,0.9620733063665056,0.8558812764924258,0.902560233487607
pid_charge_balanced_q50,rising_edge_4_7,"4,5,6,7",mlp,neural_tabular,0.31541519566840753,0.37619398117065433,0.5923381447792053,-0.00908517837524414,1.6248649787902836,1.585122641452721,0.9027713551701991,0.9271045648995505,2450,7,0.25041151905059816,0.6036670207977292,1.5659761655926707,1.7166759459450847,0.8916986769463817,0.9129931095795684,0.912982498199175,0.9395063053675115
nominal_s27d,rising_edge_4_7,"4,5,6,7",mlp,neural_tabular,0.31541519566840753,0.37619398117065433,0.5923381447792053,-0.00908517837524414,1.6248649787902836,1.585122641452721,0.9027713551701991,0.9271045648995505,2450,7,0.20752815532684332,0.6233094000816345,1.551022708415985,1.7189052432030438,0.8853745347160852,0.9112588094551262,0.9122958074916967,0.9467002625177977
stress_fixed_eff90,rising_edge_4_7,"4,5,6,7",mlp,neural_tabular,0.3179917864683705,0.37619398117065433,0.5923381447792053,-0.00908517837524414,1.6248649787902836,1.585122641452721,0.9027713551701991,0.91194814842918,2450,7,0.24844690704345704,0.6174263496398922,1.5571131658554078,1.7210439637303352,0.8916084959700403,0.9122612711154505,0.8911151794050953,0.9303114623194805
pid_strict_distal_q60,causal_0_11,"0,1,2,3,4,5,6,7,8,9,10,11",mlp,neural_tabular,0.3181254737342455,0.41024366378784183,0.7390732765197754,-0.020511150360107422,1.7357383847236634,1.6429698200980012,0.9604491365656573,0.9448309597299688,2450,7,0.312872239112854,0.5762590751647954,1.573525494217873,1.9077981217503543,0.956305400083793,0.9636800207321543,0.9353856543863331,0.9543715603597569
pid_charge_balanced_q50,causal_0_11,"0,1,2,3,4,5,6,7,8,9,10,11",mlp,neural_tabular,0.3184618613881723,0.41024366378784183,0.7390732765197754,-0.020511150360107422,1.7357383847236634,1.6429698200980012,0.9592477520873474,0.9448309597299688,2450,7,0.29505335092544555,0.6314301257133484,1.5679072054326535,1.9780891758799553,0.9550681556958578,0.9627213277973764,0.9358033278331271,0.9577248546333592
nominal_s27d,causal_0_11,"0,1,2,3,4,5,6,7,8,9,10,11",mlp,neural_tabular,0.3184618613881723,0.41024366378784183,0.7390732765197754,-0.020511150360107422,1.7357383847236634,1.6429698200980012,0.9592477520873474,0.9448309597299688,2450,7,0.30357952404022215,0.6986753516197205,1.5690396262109283,1.9994474381208418,0.9559740664442345,0.9620343958680294,0.9344904958238645,0.9561822004536082
stress_fixed_eff90,rising_edge_4_7,"4,5,6,7",ridge,linear,0.32045053178463306,0.23009008407592782,0.24219776690006256,-0.04066038131713867,1.8245215988159182,1.7546823643178355,0.892142742453436,0.7838923794037174,2450,7,0.20622542190551757,0.25442078256607054,1.7305851008296014,1.8956456065177918,0.8780292069721823,0.90511080016364,0.7518805583889052,0.8219702594415361
stress_fixed_eff90,causal_0_11,"0,1,2,3,4,5,6,7,8,9,10,11",mlp,neural_tabular,0.32130902403485073,0.41024366378784183,0.7390732765197754,-0.020511150360107422,1.7357383847236634,1.6429698200980012,0.9592477520873474,0.928082944161272,2450,7,0.28217316198349,0.6255944480895994,1.5286231737136846,1.9702603769898417,0.9561464465057034,0.9627404164201613,0.9176126009883696,0.9413093393099793
nominal_s27d,late_tail_12_17,"12,13,14,15,16,17",mlp,neural_tabular,0.3264668321105731,0.4258617973327637,0.5460871458053589,0.04961061477661133,1.763248684406281,1.5087706057696926,0.95633429672447,0.9548441363874299,2450,7,0.32262430191040037,0.5846043767929077,1.7257705811262134,1.8069409194886685,0.9530878257864053,0.9603783695449001,0.9440679828517438,0.9686360792512522
pid_charge_balanced_q50,late_tail_12_17,"12,13,14,15,16,17",mlp,neural_tabular,0.3264668321105731,0.4258617973327637,0.5460871458053589,0.04961061477661133,1.763248684406281,1.5087706057696926,0.95633429672447,0.9548441363874299,2450,7,0.3532513399124147,0.5823986701965332,1.7284638475179674,1.8067012649029492,0.9533829720948149,0.960233520820296,0.9386632821609677,0.9674164131020264
pid_strict_distal_q60,late_tail_12_17,"12,13,14,15,16,17",mlp,neural_tabular,0.32747190714809415,0.4258617973327637,0.5460871458053589,0.04961061477661133,1.763248684406281,1.5087706057696926,0.9527447430190377,0.9548441363874299,2450,7,0.3402825927734376,0.5716356959342956,1.7201989596337086,1.8117637252807617,0.9474330551855017,0.9577604706659121,0.9374773413240106,0.9682931582711188
stress_fixed_eff90,late_tail_12_17,"12,13,14,15,16,17",mlp,neural_tabular,0.32968085037996003,0.4258617973327637,0.5460871458053589,0.04961061477661133,1.763248684406281,1.5087706057696926,0.95633429672447,0.9359381465675067,2450,7,0.3464152193069458,0.5750115365982057,1.725332544565201,1.7956628040075302,0.9531131348417662,0.9602374826450558,0.9322075614479773,0.9399316554841969
stress_tail_only_eff85,late_tail_12_17,"12,13,14,15,16,17",mlp,neural_tabular,0.330710772375252,0.4258617973327637,0.5460871458053589,0.04961061477661133,1.763248684406281,1.5087706057696926,0.95633429672447,0.9298797818893187,2450,7,0.33614563465118413,0.5777300891876223,1.7304766217768193,1.8193077445030212,0.953010967139679,0.9609271160875863,0.9130099279906944,0.9464377185173307
stress_fixed_eff90,all_0_17,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",cnn1d,neural_waveform,0.33770315796669803,0.5543689346313476,0.7760679125785828,-0.0364227294921875,1.6377264225482941,1.5018972812866678,0.9874462106615286,0.9865668362759829,2450,7,0.40799645996093764,0.7889249515533447,1.5360176399052148,1.7609514391422272,0.9831355984614135,0.9901181198321041,0.9807582102055835,0.9933231243858678
stress_tail_only_eff85,all_0_17,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",cnn1d,neural_waveform,0.33801187895553797,0.5543689346313476,0.7760679125785828,-0.0364227294921875,1.6377264225482941,1.5018972812866678,0.9874462106615286,0.9847508304592772,2450,7,0.4128456745147706,0.7816943259239199,1.5466484919488435,1.7230940591543913,0.9842234837518584,0.9897108117163324,0.9770008688482762,0.9925866865533557
pid_charge_balanced_q50,all_0_17,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",cnn1d,neural_waveform,0.33998857123377574,0.5543689346313476,0.7760679125785828,-0.0364227294921875,1.6377264225482941,1.5018972812866678,0.9874462106615286,0.9731232288225844,2450,7,0.42960009574890134,0.7844063382148745,1.5377677225470545,1.7464875351339617,0.9843552593909457,0.9897276282144851,0.9622890521473818,0.9839737683641921
nominal_s27d,all_0_17,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",cnn1d,neural_waveform,0.33998857123377574,0.5543689346313476,0.7760679125785828,-0.0364227294921875,1.6377264225482941,1.5018972812866678,0.9874462106615286,0.9731232288225844,2450,7,0.3945397071838379,0.7926072745323189,1.5189480230808259,1.7471281207650904,0.9845492284704535,0.9899461541042828,0.964433856697137,0.9867317174102866
pid_strict_distal_q60,all_0_17,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",cnn1d,neural_waveform,0.34036244018860157,0.5543689346313476,0.7760679125785828,-0.0364227294921875,1.6377264225482941,1.5018972812866678,0.9861109643942932,0.9731232288225844,2450,7,0.4503609213829041,0.7593324189186099,1.5550468927174814,1.7305710089206696,0.9825471909068918,0.9906354275475416,0.9637447549178906,0.9831965408842223
stress_tail_only_eff85,causal_0_11,"0,1,2,3,4,5,6,7,8,9,10,11",cnn1d,neural_waveform,0.35817776408516794,0.5631041526794434,0.7771685123443604,-0.028872966766357422,1.686004803180695,1.623001566529274,0.95418673731535,0.9625019054514968,2450,7,0.45508075904846196,0.7446052484512325,1.5829125213623048,1.800716606378556,0.9500539083397538,0.9579063963685246,0.9563013752566826,0.9689667693368512
pid_strict_distal_q60,causal_0_11,"0,1,2,3,4,5,6,7,8,9,10,11",cnn1d,neural_waveform,0.35924411567771636,0.5631041526794434,0.7771685123443604,-0.028872966766357422,1.686004803180695,1.623001566529274,0.9572032910577626,0.9512608075666504,2450,7,0.4315070867538452,0.7321030125617983,1.6078855594396602,1.8042078765034688,0.9548567087903939,0.9608160589322731,0.9421789139681009,0.9637380324286424
pid_charge_balanced_q50,causal_0_11,"0,1,2,3,4,5,6,7,8,9,10,11",cnn1d,neural_waveform,0.3600887507255918,0.5631041526794434,0.7771685123443604,-0.028872966766357422,1.686004803180695,1.623001566529274,0.95418673731535,0.9512608075666504,2450,7,0.42677483844757086,0.7087094559669492,1.5776338614225387,1.7983009815216064,0.9498990052833013,0.9574075221958297,0.9425188041167698,0.9644744965466074
nominal_s27d,causal_0_11,"0,1,2,3,4,5,6,7,8,9,10,11",cnn1d,neural_waveform,0.3600887507255918,0.5631041526794434,0.7771685123443604,-0.028872966766357422,1.686004803180695,1.623001566529274,0.95418673731535,0.9512608075666504,2450,7,0.4111008071899414,0.7871252384185797,1.5825936230719089,1.862095146030188,0.9512411842141802,0.958504204273565,0.9395342455324999,0.9644999960731251
stress_fixed_eff90,causal_0_11,"0,1,2,3,4,5,6,7,8,9,10,11",cnn1d,neural_waveform,0.3602016254955225,0.5631041526794434,0.7771685123443604,-0.028872966766357422,1.686004803180695,1.623001566529274,0.95418673731535,0.9505968383317643,2450,7,0.45011084175109883,0.7438219070434566,1.6054277130961419,1.8247258900403975,0.9492585284896026,0.9586426639514254,0.9366905151811455,0.962559812779267
stress_tail_only_eff85,rising_edge_4_7,"4,5,6,7",cnn1d,neural_waveform,0.36776540534653224,0.5079174995422364,0.7505331039428711,0.012572765350341797,1.7443396425247193,1.6728342810455634,0.9015020873474631,0.9250109563461063,2450,7,0.35509404659271254,0.8142578935623168,1.6403774005472662,1.827586028933526,0.8911144876544869,0.9117870412845298,0.903835704722049,0.9432146994190426
stress_fixed_eff90,rising_edge_4_7,"4,5,6,7",cnn1d,neural_waveform,0.36885018848486045,0.5079174995422364,0.7505331039428711,0.012572765350341797,1.7443396425247193,1.6728342810455634,0.9015020873474631,0.9186298790618226,2450,7,0.3327258825302124,0.807185968399048,1.6262992849349975,1.8211258832663295,0.8878086423805114,0.9116784169983894,0.9026021687955248,0.9380090007196372
nominal_s27d,rising_edge_4_7,"4,5,6,7",cnn1d,neural_waveform,0.36977146730805294,0.5079174995422364,0.7505331039428711,0.012572765350341797,1.7443396425247193,1.6728342810455634,0.9015020873474631,0.9132105918665728,2450,7,0.3372283697128296,0.826852623939514,1.626337558925152,1.8377913367003202,0.8911414481909755,0.9117272289648733,0.89171436162735,0.9430276974967409
pid_charge_balanced_q50,rising_edge_4_7,"4,5,6,7",cnn1d,neural_waveform,0.36977146730805294,0.5079174995422364,0.7505331039428711,0.012572765350341797,1.7443396425247193,1.6728342810455634,0.9015020873474631,0.9132105918665728,2450,7,0.34623050689697266,0.7819878096580505,1.6286522043943406,1.813848678022623,0.8895421111187168,0.9120330320081366,0.8932718066350669,0.9354390171948156
pid_strict_distal_q60,peak_charge_8_11,"8,9,10,11",cnn1d,neural_waveform,0.37133627817274373,0.5528459358215333,0.6005830764770508,-0.06692171096801758,1.8153292751312258,1.697833151951128,0.9562729890582118,0.9508239923467086,2450,7,0.45324957370758057,0.7118723850250243,1.73590682142973,1.9233263711929325,0.9541619288408357,0.9589061536741234,0.9403964187955492,0.9642580110864327
pid_strict_distal_q60,rising_edge_4_7,"4,5,6,7",cnn1d,neural_waveform,0.3715307767656771,0.5079174995422364,0.7505331039428711,0.012572765350341797,1.7443396425247193,1.6728342810455634,0.8952188392845196,0.9132105918665728,2450,7,0.35857238245010375,0.7809875206947325,1.655185912907124,1.8109096741974353,0.8871072765487678,0.9030091036431185,0.8967520127271729,0.9329534063019927
nominal_s27d,peak_charge_8_11,"8,9,10,11",cnn1d,neural_waveform,0.3718783926941426,0.5528459358215333,0.6005830764770508,-0.06692171096801758,1.8153292751312258,1.697833151951128,0.9543368657675017,0.9508239923467086,2450,7,0.40375319719314573,0.7386030316352841,1.652707726925612,1.927340017974377,0.9505018236636458,0.9575426697420765,0.9397941809235444,0.9662517692485358
pid_charge_balanced_q50,peak_charge_8_11,"8,9,10,11",cnn1d,neural_waveform,0.3718783926941426,0.5528459358215333,0.6005830764770508,-0.06692171096801758,1.8153292751312258,1.697833151951128,0.9543368657675017,0.9508239923467086,2450,7,0.4242631192207337,0.7203266978263854,1.6780874831825503,1.9245681643486021,0.950606241024355,0.9566049133257917,0.9400547782788611,0.9647259767575707
stress_tail_only_eff85,peak_charge_8_11,"8,9,10,11",cnn1d,neural_waveform,0.3729243595557832,0.5528459358215333,0.6005830764770508,-0.06692171096801758,1.8153292751312258,1.697833151951128,0.9543368657675017,0.9446712461017638,2450,7,0.4302700400352478,0.7200243611335754,1.6929624781012536,1.9123724674731497,0.9516212964546487,0.9572967512255386,0.9349069958448462,0.95937230665834
stress_fixed_eff90,peak_charge_8_11,"8,9,10,11",cnn1d,neural_waveform,0.3737806673381645,0.5528459358215333,0.6005830764770508,-0.06692171096801758,1.8153292751312258,1.697833151951128,0.9543368657675017,0.9396341414995205,2450,7,0.437850953578949,0.7250307068824768,1.7046250437945127,1.9219864724874496,0.9514473166276791,0.9575126697020143,0.9264582246277759,0.9555916547760116
nominal_s27d,late_tail_12_17,"12,13,14,15,16,17",cnn1d,neural_waveform,0.37994291581695816,0.6118125152587891,0.68365877866745,0.08885574340820312,1.7463079524040224,1.570983488559723,0.9591682723185613,0.9653370877781989,2450,7,0.4677178978919983,0.79857776927948,1.7055998612195258,1.772674837112428,0.9552698673547934,0.9643010372546732,0.9527410469820929,0.9784022652492702
pid_charge_balanced_q50,late_tail_12_17,"12,13,14,15,16,17",cnn1d,neural_waveform,0.37994291581695816,0.6118125152587891,0.68365877866745,0.08885574340820312,1.7463079524040224,1.570983488559723,0.9591682723185613,0.9653370877781989,2450,7,0.47896722102165223,0.8176304574012755,1.7097853450179101,1.7835419407784938,0.9557890307278288,0.9639421577686738,0.9518736298906233,0.9748736943711835
stress_tail_only_eff85,late_tail_12_17,"12,13,14,15,16,17",cnn1d,neural_waveform,0.38000507424178936,0.6118125152587891,0.68365877866745,0.08885574340820312,1.7463079524040224,1.570983488559723,0.9591682723185613,0.9649714499850741,2450,7,0.4469447612762451,0.8313604564666744,1.6955473646521568,1.7713100917637348,0.9542723794873831,0.9635650843378195,0.9533218785886928,0.9767801868895061
stress_fixed_eff90,late_tail_12_17,"12,13,14,15,16,17",cnn1d,neural_waveform,0.38100702903719735,0.6118125152587891,0.68365877866745,0.08885574340820312,1.7463079524040224,1.570983488559723,0.9591682723185613,0.9590775982473801,2450,7,0.481989926815033,0.8467045373916627,1.7068808385133742,1.7780564766824247,0.9559255241443468,0.962732074471971,0.9534769285008783,0.9656530908069126
pid_strict_distal_q60,late_tail_12_17,"12,13,14,15,16,17",cnn1d,neural_waveform,0.38226464220201034,0.6118125152587891,0.68365877866745,0.08885574340820312,1.7463079524040224,1.570983488559723,0.9508763923719462,0.9653370877781989,2450,7,0.4671162009239197,0.8025510435104374,1.7096888527274132,1.7679651350378989,0.9426557914770476,0.9568568091615097,0.9566470248206486,0.9786265615904568
pid_strict_distal_q60,pretrigger_0_3,"0,1,2,3",residual_cnn_gru_new,new_architecture,0.5210596229098646,0.6799120275935155,0.5459452702152566,0.04626948760440541,1.58063974497054,1.5444125426640998,0.6503008164262741,0.6541600332123969,2450,7,0.5938382883398061,0.7426803494218928,1.4301456016654166,1.6721264654090318,0.6412142718037595,0.6608732478576541,0.6074027540354214,0.6958691604396
stress_tail_only_eff85,pretrigger_0_3,"0,1,2,3",gradient_boosted_trees,tree,0.5213645082704251,0.6823874592106683,0.5438219344041069,0.050308197951320466,1.5755287707627184,1.5628552814545964,0.6560095536287733,0.645513773238569,2450,7,0.5908370838564518,0.7332928771293585,1.395097874438523,1.7134147012400893,0.6422977688043098,0.6699690063783843,0.5949657787661162,0.6930803732387256
pid_charge_balanced_q50,pretrigger_0_3,"0,1,2,3",gradient_boosted_trees,tree,0.5223300188876034,0.6823874592106683,0.5438219344041069,0.050308197951320466,1.5755287707627184,1.5628552814545964,0.6560095536287733,0.6398342990198733,2450,7,0.5863262503338666,0.7469923735572346,1.416737581158499,1.7131994780607556,0.640414598555629,0.669908450456007,0.5972868757080917,0.6769380265891433
nominal_s27d,pretrigger_0_3,"0,1,2,3",gradient_boosted_trees,tree,0.5223300188876034,0.6823874592106683,0.5438219344041069,0.050308197951320466,1.5755287707627184,1.5628552814545964,0.6560095536287733,0.6398342990198733,2450,7,0.5980724914589428,0.7283372610153003,1.4213484981911233,1.6861553502663558,0.6445366301576804,0.6747453063380766,0.5932860745987732,0.6827434979598268
stress_tail_only_eff85,pretrigger_0_3,"0,1,2,3",attention_transformer_small,attention,0.5225497258997952,0.7005469894409182,0.5613045692561991,0.02655624449040417,1.499058579944982,1.621072724891099,0.6334565671162492,0.6557658962291114,2450,7,0.6022018735139684,0.7844615659153277,1.3530259180749775,1.6981489389695148,0.6144669809757946,0.647631231201028,0.618118533288342,0.6971509212503098
nominal_s27d,pretrigger_0_3,"0,1,2,3",attention_transformer_small,attention,0.5232715881565799,0.7005469894409182,0.5613045692561991,0.02655624449040417,1.499058579944982,1.621072724891099,0.6334565671162492,0.6515196476597895,2450,7,0.5798916420428629,0.7604469700383469,1.3367577852176014,1.684138945798761,0.6178227030070006,0.6473491038618545,0.5995608359039253,0.6932085917889165
pid_charge_balanced_q50,pretrigger_0_3,"0,1,2,3",attention_transformer_small,attention,0.5232715881565799,0.7005469894409182,0.5613045692561991,0.02655624449040417,1.499058579944982,1.621072724891099,0.6334565671162492,0.6515196476597895,2450,7,0.6275640606880188,0.7743549346923828,1.363128220385172,1.7138122722709628,0.6115377804557969,0.6503307338406025,0.6097716906402069,0.701300563292699
nominal_s27d,pretrigger_0_3,"0,1,2,3",residual_cnn_gru_new,new_architecture,0.5236900621707496,0.6799120275935143,0.5459452702152566,0.04626948760440541,1.5806397449705398,1.5444125426640998,0.6409063904945408,0.6541600332123969,2450,7,0.6009015683682509,0.7291714262203997,1.392179755306977,1.7041949717994906,0.6263428598465346,0.649857634485674,0.6106962552963393,0.7039401072975443
pid_charge_balanced_q50,pretrigger_0_3,"0,1,2,3",residual_cnn_gru_new,new_architecture,0.5236900621707501,0.6799120275935158,0.5459452702152565,0.046269487604404524,1.58063974497054,1.5444125426640998,0.6409063904945408,0.6541600332123969,2450,7,0.5963052557329143,0.7348364457357145,1.3951435195027182,1.7058919361357852,0.6292397519098596,0.6516762211108083,0.6100610142652728,0.6996299783619736
stress_tail_only_eff85,pretrigger_0_3,"0,1,2,3",residual_cnn_gru_new,new_architecture,0.523964299218698,0.6799120275935149,0.5459452702152566,0.04626948760440541,1.5806397449705398,1.5444125426640998,0.6409063904945408,0.6525468741068196,2450,7,0.6233297548436992,0.732446096067056,1.4033387161603648,1.7152596611567894,0.6294346230628053,0.6515105309967424,0.6189987694907307,0.6926259810501215
pid_strict_distal_q60,pretrigger_0_3,"0,1,2,3",gradient_boosted_trees,tree,0.5242503737403325,0.6823874592106683,0.5438219344041069,0.050308197951320466,1.5755287707627184,1.5628552814545964,0.6491511434404554,0.6398342990198733,2450,7,0.6046725110141943,0.7329436943925633,1.3914100443639943,1.6997480120647337,0.6332885873294459,0.6672548441122015,0.5977099426872079,0.6848334159896173
pid_strict_distal_q60,pretrigger_0_3,"0,1,2,3",attention_transformer_small,attention,0.5247651226509372,0.7005469894409182,0.5613045692561991,0.02655624449040417,1.499058579944982,1.621072724891099,0.6281225153506873,0.6515196476597895,2450,7,0.6168902530348346,0.7620070758889915,1.3434590142610003,1.6777819798332048,0.6102583102639217,0.6453434365852925,0.6039850862312989,0.6990938433138458
stress_fixed_eff90,pretrigger_0_3,"0,1,2,3",attention_transformer_small,attention,0.5263463174243351,0.7005469894409182,0.5613045692561991,0.02655624449040417,1.499058579944982,1.621072724891099,0.6334565671162492,0.6334330049082884,2450,7,0.5916371868717244,0.7544170381614761,1.348423216896506,1.6800761149913956,0.6153859150681688,0.6533818282935802,0.5949706454376321,0.6665049946102122
stress_fixed_eff90,pretrigger_0_3,"0,1,2,3",gradient_boosted_trees,tree,0.5265477601718509,0.6823874592106683,0.5438219344041069,0.050308197951320466,1.5755287707627184,1.5628552814545964,0.6560095536287733,0.6150240561713587,2450,7,0.6027542021376698,0.7462324264234113,1.4255930258235974,1.6909278426116332,0.6405355583596699,0.67055006651734,0.5954742385112328,0.6385612671903336
stress_fixed_eff90,pretrigger_0_3,"0,1,2,3",residual_cnn_gru_new,new_architecture,0.5336272669610171,0.6799120275935154,0.5459452702152565,0.046269487604403636,1.5806397449705398,1.5444125426640998,0.6409063904945408,0.5957058873872959,2450,7,0.605212366642576,0.725078038597395,1.4057926924155353,1.6929611730216707,0.6300985743479726,0.6531620444086842,0.5665005965072576,0.6230284127708207
pid_charge_balanced_q50,pretrigger_0_3,"0,1,2,3",ridge,linear,0.5624280185035249,0.7002012062072754,0.571378767490387,0.1116938591003418,1.8330524992942812,1.8748478281984524,0.6298859987154785,0.6479659211927582,2450,7,0.6180967226028443,0.7630321979522703,1.612605588912964,1.9110010192990303,0.6039013070456829,0.6527140969014645,0.599318927259542,0.6874754909206482
nominal_s27d,pretrigger_0_3,"0,1,2,3",ridge,linear,0.5624280185035249,0.7002012062072754,0.571378767490387,0.1116938591003418,1.8330524992942812,1.8748478281984524,0.6298859987154785,0.6479659211927582,2450,7,0.6216632127761841,0.76061554145813,1.5767986440062525,1.9494637563228607,0.6080943347696824,0.6545590522635761,0.6009488864736616,0.6901098033095457
stress_tail_only_eff85,pretrigger_0_3,"0,1,2,3",ridge,linear,0.5625679262806871,0.7002012062072754,0.571378767490387,0.1116938591003418,1.8330524992942812,1.8748478281984524,0.6298859987154785,0.6471429342682748,2450,7,0.5739418344497681,0.7641997442245486,1.5570367037057877,1.871735496520996,0.6066922108661276,0.6529510367556423,0.6079074268840748,0.6896559455796605
pid_strict_distal_q60,pretrigger_0_3,"0,1,2,3",ridge,linear,0.5635840477399416,0.7002012062072754,0.571378767490387,0.1116938591003418,1.8330524992942812,1.8748478281984524,0.6257573228711332,0.6479659211927582,2450,7,0.6061878929138184,0.7628359203338624,1.5705527573227882,1.9141267912983893,0.6021655244427752,0.6474067498711149,0.6082604924123823,0.6945613361315626
stress_fixed_eff90,pretrigger_0_3,"0,1,2,3",ridge,linear,0.5683818931814207,0.7002012062072754,0.571378767490387,0.1116938591003418,1.8330524992942812,1.8748478281984524,0.6298859987154785,0.6129431289698417,2450,7,0.6063262839317325,0.7591456127166755,1.5686577793955803,1.8876749476194383,0.6115803948161075,0.6540098097431701,0.5918099913154743,0.6364194717561917
pid_charge_balanced_q50,pretrigger_0_3,"0,1,2,3",mlp,neural_tabular,0.5880209588609723,0.8499147987365724,1.0662256479263306,0.007132053375244141,1.731869772970677,1.7083917178608934,0.6576011560693642,0.6256984530965146,2450,7,0.7367147989273073,0.9348719906806946,1.6263066369295125,1.9027228406518697,0.6397696498385554,0.6813718722629981,0.5839046456436552,0.6663603431533516
nominal_s27d,pretrigger_0_3,"0,1,2,3",mlp,neural_tabular,0.5880209588609723,0.8499147987365724,1.0662256479263306,0.007132053375244141,1.731869772970677,1.7083917178608934,0.6576011560693642,0.6256984530965146,2450,7,0.74861518573761,0.9320470166206359,1.6040089111030105,1.8831055276319388,0.6350043683287091,0.6772511706683599,0.5856996737111768,0.661131624151716
pid_strict_distal_q60,pretrigger_0_3,"0,1,2,3",mlp,neural_tabular,0.5898154147083495,0.8499147987365724,1.0662256479263306,0.007132053375244141,1.731869772970677,1.7083917178608934,0.6511923851858737,0.6256984530965146,2450,7,0.7265469856262209,0.954702866077423,1.5874857917726046,1.902075255058706,0.6319438764177356,0.6659839113867189,0.571579206138726,0.6659630656135177
nominal_s27d,pretrigger_0_3,"0,1,2,3",cnn1d,neural_waveform,0.5908865460353998,0.8719948196411135,0.8515332937240601,0.07718753814697266,1.71643758058548,1.6021269207554205,0.6592750481695568,0.6565765960903234,2450,7,0.7373494710922242,0.9387044839859009,1.5758704872727394,1.8351162703633308,0.6449751504372635,0.6759205144047558,0.602166615862734,0.7143390691596637
pid_charge_balanced_q50,pretrigger_0_3,"0,1,2,3",cnn1d,neural_waveform,0.5908865460353998,0.8719948196411135,0.8515332937240601,0.07718753814697266,1.71643758058548,1.6021269207554205,0.6592750481695568,0.6565765960903234,2450,7,0.7615736365318299,0.9462194852828981,1.551075481951237,1.8326228901669384,0.6415463246406555,0.6751235995597049,0.5957194327760559,0.7212425700414431
pid_strict_distal_q60,pretrigger_0_3,"0,1,2,3",cnn1d,neural_waveform,0.5920091597296407,0.8719948196411135,0.8515332937240601,0.07718753814697266,1.71643758058548,1.6021269207554205,0.6552657135472675,0.6565765960903234,2450,7,0.7728594770431518,0.9458855514526369,1.518258248269558,1.8576743431165814,0.6354693622165151,0.6767298233208816,0.5952423962451414,0.7184215481738819
stress_tail_only_eff85,pretrigger_0_3,"0,1,2,3",mlp,neural_tabular,0.5941906476604023,0.8499147987365724,1.0662256479263306,0.007132053375244141,1.731869772970677,1.7083917178608934,0.6576011560693642,0.5894061660410433,2450,7,0.7435982584953308,0.9420374722480773,1.6245422425866127,1.9054071146994829,0.6384473846730258,0.6772382572980344,0.5494989642275756,0.6185059202469225
stress_fixed_eff90,pretrigger_0_3,"0,1,2,3",mlp,neural_tabular,0.6003011172969752,0.8499147987365724,1.0662256479263306,0.007132053375244141,1.731869772970677,1.7083917178608934,0.6576011560693642,0.5534622270023796,2450,7,0.7289408836364747,0.9493823289871216,1.6150841745734215,1.917873787343502,0.6342181142490287,0.678664148052022,0.5220723767786974,0.5884467627297842
stress_tail_only_eff85,pretrigger_0_3,"0,1,2,3",cnn1d,neural_waveform,0.6028683418796247,0.8719948196411135,0.8515332937240601,0.07718753814697266,1.71643758058548,1.6021269207554205,0.6592750481695568,0.5860954440654713,2450,7,0.7595879783630372,0.938355004787445,1.5585057319104672,1.8370722286999224,0.6456179421047926,0.6739478399946193,0.5527488063076776,0.6099197496622435
stress_fixed_eff90,pretrigger_0_3,"0,1,2,3",cnn1d,neural_waveform,0.6113310955971625,0.8719948196411135,0.8515332937240601,0.07718753814697266,1.71643758058548,1.6021269207554205,0.6592750481695568,0.5363145398446607,2450,7,0.7637936053276062,0.9436271781921387,1.582014288753271,1.8346591675281525,0.6440075546154722,0.6749751864880706,0.5149539306891097,0.5571491764907986
