scenario,mask,method,run,energy_res68,energy_mae,energy_bias,timing_res68_samples,timing_mae_samples,pid_auc,stress_auc,n_events,n_runs
pid_strict_distal_q60,rising_edge_4_7,residual_cnn_gru_new,59,0.15201990667217477,0.17199787836219238,-0.016092209792528678,1.4270438913037742,1.3467924790719923,0.8856241517185722,0.9480376108721306,350,1
pid_strict_distal_q60,rising_edge_4_7,residual_cnn_gru_new,60,0.19991059030948358,0.22203984794793477,-0.04051903683355729,1.3209278142770953,1.37713254542536,0.9033275076248245,0.9608598363963171,350,1
pid_strict_distal_q60,rising_edge_4_7,residual_cnn_gru_new,61,0.18232182407564101,0.20449865807581855,-0.03952020558495839,1.5060018832012632,1.3939809346190946,0.9046996928074575,0.9512034789644013,350,1
pid_strict_distal_q60,rising_edge_4_7,residual_cnn_gru_new,62,0.17334028985818717,0.1880430319853566,-0.03172829407164457,1.3697093886750284,1.3473782582593385,0.8927939876215738,0.972798063769336,350,1
pid_strict_distal_q60,rising_edge_4_7,residual_cnn_gru_new,63,0.07042431793175491,0.10991680777482042,-0.0032943376989074125,1.3454875469637841,1.3444842145267806,0.8704421768707483,0.9694050228837353,350,1
pid_strict_distal_q60,rising_edge_4_7,residual_cnn_gru_new,65,0.0624656759262737,0.09655195153904081,0.004114711624414902,1.4238875465002465,1.4214844012571357,0.8509593461713845,0.9798362411998776,350,1
pid_strict_distal_q60,rising_edge_4_7,attention_transformer_small,58,0.06196018237636075,0.0884469201905595,0.006343664865673837,1.5403728393846352,1.4900967257959759,0.8712326530612245,0.9688980365252049,350,1
pid_strict_distal_q60,rising_edge_4_7,attention_transformer_small,59,0.3498947771206578,0.278045989534895,-0.017849281897616365,1.4921561836872022,1.4935383620529432,0.8629910861670519,0.8588830941413834,350,1
pid_strict_distal_q60,rising_edge_4_7,attention_transformer_small,60,0.4712841596765463,0.3729266411911339,-0.05749614333587161,1.6366613075561998,1.6511352659233047,0.8985641341969088,0.8978944279373464,350,1
pid_strict_distal_q60,rising_edge_4_7,attention_transformer_small,61,0.43320652678919686,0.3591517046661092,-0.05615528007190207,1.807614947843286,1.633135332134283,0.8950955121641186,0.8907261326860842,350,1
pid_strict_distal_q60,rising_edge_4_7,attention_transformer_small,62,0.4150897085108987,0.32671107742138483,-0.023295317415070294,1.6722135802400035,1.6410623093022878,0.8938992042440318,0.8541688589568207,350,1
pid_strict_distal_q60,rising_edge_4_7,attention_transformer_small,63,0.14172706411405503,0.19319611274452195,0.004628883623094993,1.4827017587117244,1.5087181968343484,0.8643707482993197,0.9273874081766086,350,1
pid_strict_distal_q60,rising_edge_4_7,attention_transformer_small,65,0.10819763707722892,0.16276181604110213,0.03684863345093348,1.4315423193550978,1.5151290554840502,0.858781437440808,0.9398722069176614,350,1
pid_strict_distal_q60,peak_charge_8_11,traditional_charge_depth_timewalk,58,0.11223003387451172,0.6912844181060791,-0.6819753646850586,0.0,0.0,0.8956897959183674,1.0,350,1
pid_strict_distal_q60,peak_charge_8_11,traditional_charge_depth_timewalk,59,0.15696102142333987,0.8027404546737671,-0.6607503890991211,0.0,0.0,0.906423095264297,1.0,350,1
pid_strict_distal_q60,peak_charge_8_11,traditional_charge_depth_timewalk,60,0.17050558090209963,0.8305107951164246,-0.665891170501709,0.0,0.0,0.9113292896062507,1.0,350,1
pid_strict_distal_q60,peak_charge_8_11,traditional_charge_depth_timewalk,61,0.17811983108520507,0.8391463756561279,-0.6610665321350098,0.0,0.0,0.938067158645528,1.0,350,1
pid_strict_distal_q60,peak_charge_8_11,traditional_charge_depth_timewalk,62,0.13696632385253907,0.7731526494026184,-0.6353225708007812,0.0,0.0,0.9252136752136753,1.0,350,1
pid_strict_distal_q60,peak_charge_8_11,traditional_charge_depth_timewalk,63,0.12964492797851565,0.7938985824584961,-0.6531963348388672,0.0,0.0,0.9321938775510205,1.0,350,1
pid_strict_distal_q60,peak_charge_8_11,traditional_charge_depth_timewalk,65,0.12749065399169923,0.7508637309074402,-0.6486024856567383,0.0,0.0,0.8779157459048019,1.0,350,1
pid_strict_distal_q60,peak_charge_8_11,ridge,58,0.08198806762695314,0.12853635847568512,0.07452869415283203,1.1605663323402409,1.6977430190358842,0.9266938775510203,0.9043745303668855,350,1
pid_strict_distal_q60,peak_charge_8_11,ridge,59,0.23965782165527363,0.2518785893917084,0.09115219116210938,1.6823965501785283,1.6846770117964063,0.9502219287627012,0.8520689786440291,350,1
pid_strict_distal_q60,peak_charge_8_11,ridge,60,0.2901287651062012,0.2654076814651489,0.05847024917602539,1.9585300159454346,1.8042220999513354,0.9399266646105343,0.8685668170646712,350,1
pid_strict_distal_q60,peak_charge_8_11,ridge,61,0.26300428390502933,0.25786784291267395,0.0675358772277832,1.6417729330062871,1.6802746861321585,0.9463295787578121,0.8858549083063647,350,1
pid_strict_distal_q60,peak_charge_8_11,ridge,62,0.22351415634155278,0.244512677192688,0.10260343551635742,1.8484839129447939,1.7318736481666566,0.9456601827291482,0.8776175944438599,350,1
pid_strict_distal_q60,peak_charge_8_11,ridge,63,0.1392757606506348,0.19251255691051483,0.08608007431030273,1.8297204995155334,1.7217624030794416,0.9357142857142857,0.9286950501903773,350,1
pid_strict_distal_q60,peak_charge_8_11,ridge,65,0.14930770874023444,0.1732325702905655,0.0960378646850586,1.2978761005401616,1.7074366675104413,0.9457013574660633,0.8870140801958983,350,1
pid_strict_distal_q60,peak_charge_8_11,gradient_boosted_trees,58,0.06748223439637287,0.07816207032526538,0.02864988963047388,1.6941736306354434,1.3590581617699955,0.9403102040816327,0.9774249403770132,350,1
pid_strict_distal_q60,peak_charge_8_11,gradient_boosted_trees,59,0.15868979128736335,0.17313836806349583,0.03357314222233221,1.5438466296517985,1.3976902633796664,0.9365760610395804,0.9111500247439949,350,1
pid_strict_distal_q60,peak_charge_8_11,gradient_boosted_trees,60,0.20297136584840872,0.19507170470695448,0.014191510739340885,1.4637426260207944,1.3702858857291969,0.951886501490696,0.9461134954697187,350,1
pid_strict_distal_q60,peak_charge_8_11,gradient_boosted_trees,61,0.18245794510583585,0.18294508198512532,9.58489703384302e-05,1.4996760532646105,1.3547949260065635,0.9622188482045125,0.9207793959007551,350,1
pid_strict_distal_q60,peak_charge_8_11,gradient_boosted_trees,62,0.1650299651823557,0.17281889804366393,0.03157678271078179,1.4392671228440856,1.3982487185484413,0.9485890067786619,0.955452664070995,350,1
pid_strict_distal_q60,peak_charge_8_11,gradient_boosted_trees,63,0.09879952330599348,0.1314794034948492,0.05091161726963467,1.4174975380467565,1.2481307650682356,0.9511054421768708,0.9774816353217184,350,1
pid_strict_distal_q60,peak_charge_8_11,gradient_boosted_trees,65,0.10032147893634727,0.12230757823745132,0.057145564776315716,1.461562445501521,1.3876190723165953,0.9339156055982322,0.974862258953168,350,1
pid_strict_distal_q60,peak_charge_8_11,mlp,58,0.20853797912597657,0.2523825168609619,0.0937347412109375,1.6096486198902136,1.4780056555569172,0.9470367346938775,0.9307066549054199,350,1
pid_strict_distal_q60,peak_charge_8_11,mlp,59,0.44720319747924814,0.5640996694564819,0.11561155319213867,1.7823345255851746,1.6270066654895032,0.9592091265911008,0.8776885302067076,350,1
pid_strict_distal_q60,peak_charge_8_11,mlp,60,0.4786713218688965,0.6625816822052002,0.15389394760131836,1.8787832832336426,1.7639026684207575,0.9572667146430898,0.8504456916474084,350,1
pid_strict_distal_q60,peak_charge_8_11,mlp,61,0.663817481994629,0.6828299164772034,0.12485694885253906,1.7477613615989687,1.648247552109616,0.9587232089262385,0.8562904530744336,350,1
pid_strict_distal_q60,peak_charge_8_11,mlp,62,0.43750038146972675,0.5424271821975708,0.16385746002197266,1.5837643408775333,1.4787608405734811,0.9612437371058061,0.9002771054754639,350,1
pid_strict_distal_q60,peak_charge_8_11,mlp,63,0.28599468231201175,0.3960573375225067,0.08922863006591797,1.692126615047455,1.4907786219460624,0.956734693877551,0.9403099880773816,350,1
pid_strict_distal_q60,peak_charge_8_11,mlp,65,0.2383063316345215,0.2686925530433655,0.10347795486450195,1.649797966480256,1.5537461231648921,0.9491037917850503,0.9506427915518825,350,1
pid_strict_distal_q60,peak_charge_8_11,cnn1d,58,0.34183841705322265,0.34958457946777344,-0.02129077911376953,1.5575455951690675,1.5416588458844593,0.9518693877551021,0.9678525923747918,350,1
pid_strict_distal_q60,peak_charge_8_11,cnn1d,59,0.6357785987854004,0.6622664928436279,-0.11722135543823242,1.8554524058103565,1.7244184747764042,0.956531308462639,0.9345235829304505,350,1
pid_strict_distal_q60,peak_charge_8_11,cnn1d,60,0.775731658935547,0.7348294258117676,0.00016021728515625,2.0513088947534563,1.9131708564077106,0.9555875398375655,0.9329444994681045,350,1
pid_strict_distal_q60,peak_charge_8_11,cnn1d,61,0.8486983871459961,0.7934510111808777,-0.014627456665039062,2.03129800260067,1.7414914688042231,0.9631015853959959,0.9384776159654801,350,1
pid_strict_distal_q60,peak_charge_8_11,cnn1d,62,0.7220626449584961,0.7016682624816895,-0.15601539611816406,1.8870458364486697,1.7659369442292623,0.9606174476864132,0.9457364341085271,350,1
pid_strict_distal_q60,peak_charge_8_11,cnn1d,63,0.4833282470703125,0.5114517211914062,-0.05307483673095703,1.7564511728286745,1.6007910817861557,0.9540816326530612,0.9720010768816584,350,1
pid_strict_distal_q60,peak_charge_8_11,cnn1d,65,0.3790701484680176,0.4508300721645355,-0.09004640579223633,1.6528345561027527,1.5973643917696816,0.9529622224560665,0.9706535047444137,350,1
pid_strict_distal_q60,peak_charge_8_11,residual_cnn_gru_new,58,0.028871857997952995,0.054621577585785765,0.020512245863431033,1.4996015751359701,1.3312311428056565,0.9399836734693877,0.9804632624391518,350,1
pid_strict_distal_q60,peak_charge_8_11,residual_cnn_gru_new,59,0.13350280744087384,0.16133754867247596,0.01570926993553723,1.5117863461958418,1.36353884022097,0.9285792890943105,0.9409760554265484,350,1
pid_strict_distal_q60,peak_charge_8_11,residual_cnn_gru_new,60,0.1918745825200202,0.1918579950417548,-0.0029410905396067832,1.3728478938804802,1.3365826996233674,0.9411260751859086,0.9647114926084883,350,1
pid_strict_distal_q60,peak_charge_8_11,residual_cnn_gru_new,61,0.17003326098395766,0.18564042048422794,0.0015471296274744972,1.4373786874505117,1.3127720080563987,0.9589350658521946,0.9514225997842503,350,1
pid_strict_distal_q60,peak_charge_8_11,residual_cnn_gru_new,62,0.16402353728692615,0.16820351434842012,0.006983930753938772,1.4730689886189046,1.3722430633285372,0.9470601237842617,0.9764635729068014,350,1
pid_strict_distal_q60,peak_charge_8_11,residual_cnn_gru_new,63,0.06551342239985086,0.10816925462783317,0.024432897613402282,1.3691368899987213,1.2230200470385186,0.9490646258503401,0.9854236375524018,350,1
pid_strict_distal_q60,peak_charge_8_11,residual_cnn_gru_new,65,0.05681983450535828,0.08720403881111127,0.028095848005988522,1.434353845134029,1.3695963308463113,0.9308288610614192,0.973752678298133,350,1
pid_strict_distal_q60,peak_charge_8_11,attention_transformer_small,58,0.1003049779565961,0.11803768692394864,0.05511204774365819,1.5910084779554994,1.4341830717951283,0.9320326530612244,0.9737005455911659,350,1
pid_strict_distal_q60,peak_charge_8_11,attention_transformer_small,59,0.3068298820401269,0.2698852218195887,0.024420539003736863,1.4913272709022956,1.4731057989707785,0.9241407138402846,0.887605161977997,350,1
pid_strict_distal_q60,peak_charge_8_11,attention_transformer_small,60,0.4181142638454951,0.3505064370880843,-0.03884653584450959,1.603448800924241,1.5798367837542868,0.934614989205305,0.915630387733392,350,1
pid_strict_distal_q60,peak_charge_8_11,attention_transformer_small,61,0.4223468591831455,0.35078429144694295,-0.05166610400495575,1.78581338553154,1.552226829444427,0.9482009816037569,0.9070590614886731,350,1
pid_strict_distal_q60,peak_charge_8_11,attention_transformer_small,62,0.38202128030038135,0.3232312834300582,0.041186034126663884,1.7614179664360348,1.6270003587587094,0.9392683465959328,0.8896313444877055,350,1
pid_strict_distal_q60,peak_charge_8_11,attention_transformer_small,63,0.16457247747238724,0.2079137035069294,0.07193200692091661,1.3763270121512157,1.4078961441071218,0.9346428571428572,0.9642129148878889,350,1
pid_strict_distal_q60,peak_charge_8_11,attention_transformer_small,65,0.14183305744728125,0.18132718057256453,0.09481221294231545,1.4261016604278112,1.4654970273928212,0.9214633975235891,0.9715717783899602,350,1
pid_strict_distal_q60,late_tail_12_17,traditional_charge_depth_timewalk,58,0.11223003387451172,0.6912844181060791,-0.6819753646850586,0.0,0.0,0.8956897959183674,1.0,350,1
pid_strict_distal_q60,late_tail_12_17,traditional_charge_depth_timewalk,59,0.15696102142333987,0.8027404546737671,-0.6607503890991211,0.0,0.0,0.906423095264297,1.0,350,1
pid_strict_distal_q60,late_tail_12_17,traditional_charge_depth_timewalk,60,0.17050558090209963,0.8305107951164246,-0.665891170501709,0.0,0.0,0.9113292896062507,1.0,350,1
pid_strict_distal_q60,late_tail_12_17,traditional_charge_depth_timewalk,61,0.17811983108520507,0.8391463756561279,-0.6610665321350098,0.0,0.0,0.938067158645528,1.0,350,1
pid_strict_distal_q60,late_tail_12_17,traditional_charge_depth_timewalk,62,0.13696632385253907,0.7731526494026184,-0.6353225708007812,0.0,0.0,0.9252136752136753,1.0,350,1
pid_strict_distal_q60,late_tail_12_17,traditional_charge_depth_timewalk,63,0.12964492797851565,0.7938985824584961,-0.6531963348388672,0.0,0.0,0.9321938775510205,1.0,350,1
pid_strict_distal_q60,late_tail_12_17,traditional_charge_depth_timewalk,65,0.12749065399169923,0.7508637309074402,-0.6486024856567383,0.0,0.0,0.8779157459048019,1.0,350,1
pid_strict_distal_q60,late_tail_12_17,ridge,58,0.11792989730834962,0.14699997007846832,0.08829069137573242,1.2285348629951478,1.68923978805542,0.9311673469387756,0.950635434022673,350,1
pid_strict_distal_q60,late_tail_12_17,ridge,59,0.33449623107910165,0.28755149245262146,0.06405448913574219,1.851339340209961,1.704216456753867,0.9453798466674003,0.9322014541855419,350,1
pid_strict_distal_q60,late_tail_12_17,ridge,60,0.3926174545288087,0.3357498049736023,0.04902458190917969,1.7285423970222489,1.7371458627496448,0.9636064562557829,0.9195187263856792,350,1
pid_strict_distal_q60,late_tail_12_17,ridge,61,0.33818088531494156,0.30522775650024414,0.040055274963378906,1.748454468250275,1.6709954694339206,0.9531443098760637,0.9111380798274002,350,1
pid_strict_distal_q60,late_tail_12_17,ridge,62,0.28490364074707036,0.2792985439300537,0.09646224975585938,1.8421112656593324,1.6660996057306017,0.95464927792514,0.9415623136553369,350,1
pid_strict_distal_q60,late_tail_12_17,ridge,63,0.20247619628906252,0.2245693951845169,0.08292675018310547,1.9036596822738647,1.6821999667372023,0.9362244897959183,0.9626168224299065,350,1
pid_strict_distal_q60,late_tail_12_17,ridge,65,0.24133127212524416,0.23277372121810913,0.10372400283813477,1.5072548556327823,1.7085641162736076,0.9619067662843312,0.961968166513621,350,1
pid_strict_distal_q60,late_tail_12_17,gradient_boosted_trees,58,0.08777452344651612,0.09989334417818915,0.03136484962579811,1.5609953062310034,1.293093344481127,0.9410612244897959,0.9863275507203764,350,1
pid_strict_distal_q60,late_tail_12_17,gradient_boosted_trees,59,0.22511962423457638,0.2278365594666059,0.03185777048267724,1.4509942455843094,1.241631818482246,0.9333113238692637,0.9278998058548098,350,1
pid_strict_distal_q60,late_tail_12_17,gradient_boosted_trees,60,0.26246794539767476,0.24011104267990094,-0.010047331042385643,1.4084387218265249,1.2820439559966605,0.9587231417703299,0.9686181724808335,350,1
pid_strict_distal_q60,late_tail_12_17,gradient_boosted_trees,61,0.23337786191967122,0.211843412439989,-0.0011668751787201614,1.3955032978924233,1.2978358640114853,0.9466826736344056,0.9400451725997842,350,1
pid_strict_distal_q60,late_tail_12_17,gradient_boosted_trees,62,0.23487096481921735,0.21383545928653178,0.02588207996310743,1.3275362994841338,1.231829177517285,0.9412024756852344,0.9636781367287524,350,1
pid_strict_distal_q60,late_tail_12_17,gradient_boosted_trees,63,0.14877482936742797,0.16468924705979435,0.03287072085330944,1.6492911013904572,1.2808534801987368,0.9365136054421769,0.9862889888850428,350,1
pid_strict_distal_q60,late_tail_12_17,gradient_boosted_trees,65,0.1441954651139386,0.15673280466278597,0.05986390555903576,1.6437639081891076,1.341382595196034,0.9539443684450524,0.9870485154576064,350,1
pid_strict_distal_q60,late_tail_12_17,mlp,58,0.2545409393310547,0.2682894766330719,0.009432792663574219,1.675564538240433,1.4563191780022213,0.9435755102040815,0.9724590806625503,350,1
pid_strict_distal_q60,late_tail_12_17,mlp,59,0.5410256004333496,0.6304500699043274,0.05546140670776367,1.8436298894882202,1.5817597207852772,0.9445728329848502,0.9230652099432791,350,1
pid_strict_distal_q60,late_tail_12_17,mlp,60,0.6653567695617678,0.7442367076873779,0.08677434921264648,1.9293081033229829,1.6024478026373046,0.9683698296836982,0.9426286636587066,350,1
pid_strict_distal_q60,late_tail_12_17,mlp,61,0.636666603088379,0.6643166542053223,0.014807701110839844,1.7902896070480352,1.5182522501690048,0.9556512834998764,0.9310275080906149,350,1
pid_strict_distal_q60,late_tail_12_17,mlp,62,0.6089405632019044,0.7098975777626038,0.09105730056762695,1.7990432333946231,1.4835163301229477,0.9567123489537284,0.9546809779367919,350,1
pid_strict_distal_q60,late_tail_12_17,mlp,63,0.3694941139221192,0.4493262469768524,0.06835126876831055,1.7189990368485453,1.435707707788263,0.942857142857143,0.9789623476020153,350,1
pid_strict_distal_q60,late_tail_12_17,mlp,65,0.31167200088500985,0.3560935854911804,0.07282686233520508,1.796992188692093,1.48339125088283,0.9593812480269389,0.9775022956841138,350,1
pid_strict_distal_q60,late_tail_12_17,cnn1d,58,0.35941307067871103,0.35191723704338074,0.10573768615722656,1.653456181287766,1.4688056051731109,0.942204081632653,0.9809206442549577,350,1
pid_strict_distal_q60,late_tail_12_17,cnn1d,59,0.7170975685119629,0.7778868079185486,0.09931612014770508,1.803425899744034,1.6566686824389867,0.9472873335534279,0.9445353839125967,350,1
pid_strict_distal_q60,late_tail_12_17,cnn1d,60,0.9543218612670901,0.9602668881416321,0.15511131286621094,1.7818575024604808,1.6811023854357856,0.9637778006236936,0.9623271340009538,350,1
pid_strict_distal_q60,late_tail_12_17,cnn1d,61,0.8967981529235843,0.8370736241340637,0.022208690643310547,1.7708884739875796,1.5856110438278743,0.9479891246778008,0.9457928802588996,350,1
pid_strict_distal_q60,late_tail_12_17,cnn1d,62,0.7693558883666994,0.8137855529785156,0.06346988677978516,1.773857493400574,1.5397321034329279,0.9561597406424993,0.9578729524009961,350,1
pid_strict_distal_q60,late_tail_12_17,cnn1d,63,0.49640563964843754,0.5772542953491211,0.09885501861572266,1.7115111088752755,1.4815000357798167,0.9330952380952381,0.9807699703857544,350,1
pid_strict_distal_q60,late_tail_12_17,cnn1d,65,0.4176789855957032,0.46742698550224304,0.07730388641357422,1.776047958731652,1.5834645638295581,0.9628889122733172,0.9857667584940313,350,1
pid_strict_distal_q60,late_tail_12_17,residual_cnn_gru_new,58,0.03842833716038923,0.05816566709107344,0.014110362310572278,1.420068018041681,1.2625184727824434,0.940342857142857,0.9876833611029436,350,1
pid_strict_distal_q60,late_tail_12_17,residual_cnn_gru_new,59,0.18456284012444535,0.2036440066363663,0.010501331613083309,1.4749567324772213,1.2656292036232486,0.9365026961593484,0.9511591609882372,350,1
pid_strict_distal_q60,late_tail_12_17,residual_cnn_gru_new,60,0.21718275316928104,0.2233519343118636,-0.0077430906791526866,1.405326661796344,1.2833133338992264,0.9556560775847298,0.9775503466490592,350,1
pid_strict_distal_q60,late_tail_12_17,residual_cnn_gru_new,61,0.2255994673316287,0.2082503797850857,-0.007408962780408146,1.4199902949734884,1.2623006403663706,0.9384202535221216,0.9582322006472491,350,1
pid_strict_distal_q60,late_tail_12_17,residual_cnn_gru_new,62,0.17550092936921824,0.18633593788866787,0.005729715903823873,1.3275778931255038,1.2409104010508771,0.9451075744179193,0.974078361219264,350,1
pid_strict_distal_q60,late_tail_12_17,residual_cnn_gru_new,63,0.08458039535569885,0.12534396692580077,0.01570012759795336,1.5080299489209987,1.2607991979273923,0.9371088435374149,0.9878081612245683,350,1
pid_strict_distal_q60,late_tail_12_17,residual_cnn_gru_new,65,0.07280542626984236,0.1011822790601795,0.02159295212885226,1.5776426877332612,1.3199286424353582,0.9609246202953453,0.9890572390572391,350,1
pid_strict_distal_q60,late_tail_12_17,attention_transformer_small,58,0.11991055198893191,0.1505207325852721,0.0838773118152778,1.5783003705892849,1.4042464942061985,0.9308571428571427,0.9683916495148485,350,1
pid_strict_distal_q60,late_tail_12_17,attention_transformer_small,59,0.36588999273758865,0.31604688372416523,0.04442153174321195,1.620539054217251,1.4245108192800846,0.9266901434283409,0.8938292283680384,350,1
pid_strict_distal_q60,late_tail_12_17,attention_transformer_small,60,0.4463315210110133,0.38088257734143327,-0.025969035942590146,1.6167041231130268,1.5211647877668748,0.9521606524793529,0.9297164447379039,350,1
pid_strict_distal_q60,late_tail_12_17,attention_transformer_small,61,0.43843495037005037,0.36387297624626513,-0.039155030577406436,1.785288702460459,1.492977510644345,0.9267681225945413,0.9093345469255664,350,1
pid_strict_distal_q60,late_tail_12_17,attention_transformer_small,62,0.41439017687344615,0.3448363979576559,0.03795151500116045,1.8771196695576786,1.5380661983436974,0.927000442086649,0.9130625416535129,350,1
pid_strict_distal_q60,late_tail_12_17,attention_transformer_small,63,0.2140484981077967,0.2507527007937201,0.0895620582656731,1.598966325885129,1.4222219051476237,0.9160544217687074,0.9569631937233183,350,1
pid_strict_distal_q60,late_tail_12_17,attention_transformer_small,65,0.18852669246947273,0.223907689854078,0.12463053377318367,1.5920539625862329,1.4275315211756685,0.9411063173033077,0.9680517294153657,350,1
pid_strict_distal_q60,causal_0_11,traditional_charge_depth_timewalk,58,0.11223003387451172,0.6912844181060791,-0.6819753646850586,0.0,0.0,0.8956897959183674,1.0,350,1
pid_strict_distal_q60,causal_0_11,traditional_charge_depth_timewalk,59,0.15696102142333987,0.8027404546737671,-0.6607503890991211,0.0,0.0,0.906423095264297,1.0,350,1
pid_strict_distal_q60,causal_0_11,traditional_charge_depth_timewalk,60,0.17050558090209963,0.8305107951164246,-0.665891170501709,0.0,0.0,0.9113292896062507,1.0,350,1
pid_strict_distal_q60,causal_0_11,traditional_charge_depth_timewalk,61,0.17811983108520507,0.8391463756561279,-0.6610665321350098,0.0,0.0,0.938067158645528,1.0,350,1
pid_strict_distal_q60,causal_0_11,traditional_charge_depth_timewalk,62,0.13696632385253907,0.7731526494026184,-0.6353225708007812,0.0,0.0,0.9252136752136753,1.0,350,1
pid_strict_distal_q60,causal_0_11,traditional_charge_depth_timewalk,63,0.12964492797851565,0.7938985824584961,-0.6531963348388672,0.0,0.0,0.9321938775510205,1.0,350,1
pid_strict_distal_q60,causal_0_11,traditional_charge_depth_timewalk,65,0.12749065399169923,0.7508637309074402,-0.6486024856567383,0.0,0.0,0.8779157459048019,1.0,350,1
pid_strict_distal_q60,causal_0_11,ridge,58,0.07436357498168947,0.08639317005872726,-0.01589822769165039,1.246030218601228,1.7118716924531119,0.9473632653061225,0.9006828057107386,350,1
pid_strict_distal_q60,causal_0_11,ridge,59,0.20242765426635745,0.1996811330318451,-0.0029587745666503906,1.8853377985954287,1.7380978209631783,0.9524962400498882,0.885416270128288,350,1
pid_strict_distal_q60,causal_0_11,ridge,60,0.20175273895263673,0.20890101790428162,-0.007859230041503906,1.9272371530532837,1.8457491147518157,0.9653198999348892,0.8996001614027365,350,1
pid_strict_distal_q60,causal_0_11,ridge,61,0.21289585113525392,0.20536063611507416,-0.015897750854492188,1.7595793676376343,1.7561981194359915,0.9641255605381166,0.920678263214671,350,1
pid_strict_distal_q60,causal_0_11,ridge,62,0.2016035652160645,0.20066580176353455,0.0021958351135253906,1.8445891880989078,1.7489552632399967,0.964117300324197,0.9131502332596724,350,1
pid_strict_distal_q60,causal_0_11,ridge,63,0.09810831069946294,0.1325724720954895,-0.0020928382873535156,1.928396818637848,1.748233733858381,0.9631292517006803,0.9190800353832544,350,1
pid_strict_distal_q60,causal_0_11,ridge,65,0.10770250320434578,0.12499260157346725,0.0033555030822753906,1.4207178020477296,1.735052557672773,0.9542249815847628,0.8959672482399755,350,1
pid_strict_distal_q60,causal_0_11,gradient_boosted_trees,58,0.051500602321340655,0.05702572200156057,-0.0012060695244295871,1.0721406371283084,1.0383566920772125,0.9627428571428572,0.9912934104348393,350,1
pid_strict_distal_q60,causal_0_11,gradient_boosted_trees,59,0.11471863113187207,0.14081270776329521,0.013488187183649636,0.9359373782078668,1.0610437301962121,0.9488279960382965,0.9638547337165481,350,1
pid_strict_distal_q60,causal_0_11,gradient_boosted_trees,60,0.1462025403091409,0.14874381909265136,-0.009645815419681014,1.040799904184098,1.0963034690240046,0.9579863609883144,0.9746157514397858,350,1
pid_strict_distal_q60,causal_0_11,gradient_boosted_trees,61,0.12630717395573002,0.1496220644126573,-0.005902784905146952,1.1321594791573406,1.0931809844395701,0.9754952155644221,0.9715817152103561,350,1
pid_strict_distal_q60,causal_0_11,gradient_boosted_trees,62,0.13120798799105954,0.13576731409388237,0.01042567912592407,1.0516802571669164,1.107295278765963,0.9554413498379015,0.988494861271879,350,1
pid_strict_distal_q60,causal_0_11,gradient_boosted_trees,63,0.07435376480171915,0.09826898073269441,0.01822758584173112,0.9739111093527538,0.9848639412752437,0.9550850340136054,0.9890773431791084,350,1
pid_strict_distal_q60,causal_0_11,gradient_boosted_trees,65,0.07314676063389201,0.09494663353093151,0.03771642520578311,0.9833894805860208,1.1217664741541606,0.9443684450524396,0.9880624426078972,350,1
pid_strict_distal_q60,causal_0_11,mlp,58,0.19116147994995117,0.3731566369533539,0.0005679130554199219,1.496025422215462,1.4004533674035753,0.9607510204081633,0.9718383481982423,350,1
pid_strict_distal_q60,causal_0_11,mlp,59,0.5916419029235843,0.8366313576698303,-0.07775354385375977,1.7364164638519288,1.6235247151340757,0.9608231539562011,0.9219612470973391,350,1
pid_strict_distal_q60,causal_0_11,mlp,60,0.6539781951904298,1.1269994974136353,-0.020793914794921875,1.9868149423599253,1.9005500062874385,0.9646002535896646,0.9377498991232897,350,1
pid_strict_distal_q60,causal_0_11,mlp,61,0.8021316909790039,0.9589686989784241,-0.05619525909423828,2.129581868648529,1.8586223608255386,0.9685745559831926,0.953832928802589,350,1
pid_strict_distal_q60,causal_0_11,mlp,62,0.5806520652770998,1.0364495515823364,-0.023239612579345703,1.9465479755401613,1.7974440904174531,0.9594017094017094,0.9337752990283771,350,1
pid_strict_distal_q60,causal_0_11,mlp,63,0.3096777439117432,0.4908430576324463,-0.02602219581604004,1.5479440021514896,1.4718854812213353,0.9578571428571429,0.9444252144148302,350,1
pid_strict_distal_q60,causal_0_11,mlp,65,0.3009386444091797,0.35046395659446716,0.009954452514648438,1.406989326477051,1.4483087193965911,0.9484022589357747,0.9637281910009182,350,1
pid_strict_distal_q60,causal_0_11,cnn1d,58,0.30895862579345706,0.3634040951728821,0.015231132507324219,1.504898066520691,1.3937854033708572,0.9521959183673468,0.9787317455650298,350,1
pid_strict_distal_q60,causal_0_11,cnn1d,59,0.7646429061889652,0.971861720085144,-0.052117347717285156,1.6637058877944952,1.6383741116523742,0.9578518763068119,0.9414138337964901,350,1
pid_strict_distal_q60,causal_0_11,cnn1d,60,0.8184277534484864,1.144609808921814,-0.01310873031616211,1.9668718910217289,1.9642412541593823,0.962852541036976,0.937603169362826,350,1
pid_strict_distal_q60,causal_0_11,cnn1d,61,0.8263438224792483,0.9557002186775208,-0.09278345108032227,1.9849638819694524,1.8225162148475647,0.9645845838776879,0.9384776159654801,350,1
pid_strict_distal_q60,causal_0_11,cnn1d,62,0.7697569084167485,0.9624893665313721,-0.05055093765258789,1.6358972889184953,1.6644534492492675,0.9574491600353668,0.9373531165596829,350,1
