run,event,pair,subset,B2_amp,b2_sat_count,b2_sat_excess,b2_recovery_tail,target_residual_ns,resid_raw_pair_median,resid_ridge_no_saturation,resid_ridge_duplicate_safe,resid_gbt_duplicate_safe,resid_extra_trees_duplicate_safe,resid_mlp_duplicate_safe,resid_cnn_waveform_only,resid_hybrid_cnn_tabular_duplicate_safe,resid_gbt_shuffled_target
59,1254,B2-B6,B2_containing,1941.0,0.0,0.0,0.6650759219088938,6.136342845096299,2.716978145510321,1.045824862529586,-0.47649438184047366,3.8503468308642144,1.6941035578059402,2.4481946063977165,-0.6663491764965057,4.150926409287455,2.972847028383009
59,1272,B2-B6,B2_containing,1028.0,0.0,0.0,2567.0,41.043972622788516,37.62460792320254,15.597785981166822,13.630718264373808,24.153009759091212,34.60255613576174,40.34376652676758,34.39721697766649,39.81529979978154,35.140731885980784
59,1278,B2-B6,B2_containing,2223.5,0.0,0.0,0.6260501606127996,3.7281250453749997,0.3087603457890218,0.07233143477023019,-2.2664812935385403,0.49723994588746034,-0.8961843589361105,0.1676651964621647,-3.072536240696403,0.966815756467232,0.5946359217269102
59,1280,B2-B6,B2_containing,1603.5,0.0,0.0,0.5481363716657834,-0.7461522401310201,-4.165516939716998,5.074754908547486,2.4184542165057454,-7.916827502260226,-1.9489214517228488,-2.0176990470126697,-7.585273383465288,-2.6556931633884444,-6.048068454856515
59,1305,B2-B6,B2_containing,2744.5,0.0,0.0,0.6007620224487694,61.157566422845775,57.7382017232598,33.109383110166206,31.38586669099378,36.96742798626657,48.12224053645181,54.221076387561496,54.325998419565224,57.78810417403628,57.103586717229064
59,1329,B2-B6,B2_containing,2924.5,0.0,0.0,0.6272667013872449,2.5446098945660984,-0.8747548050198795,-0.505988266183155,-0.40243270853302127,0.23251396112813794,0.17291509896890345,0.3269708809762375,-4.257504018842747,-1.0763853621325574,-1.6307511787385969
59,1341,B2-B6,B2_containing,2806.5,0.0,0.0,0.8215042099281987,2.800884326959126,-0.618480372626852,-7.361697574549806,-7.97058486249181,0.2510771927067532,-2.551952333632889,0.07595722438995889,-3.988923666182482,0.5620657023974522,-2.986680924897501
59,1350,B2-B6,B2_containing,2135.0,0.0,0.0,0.5822128313484441,6.309527777777778,2.8901630781918004,2.3185020602044046,0.7960233074767791,3.078642678290239,0.991411679671061,2.6738611460137482,-0.4909538580903172,4.267188569888494,3.111241103578743
59,1380,B2-B6,B2_containing,3302.0,0.0,0.0,0.7124889077510707,33.91294129279447,30.493576593208495,24.99750232043673,25.792704082766036,30.418245073286645,29.15309551067476,30.057589945942794,27.10680031954425,29.674082591129583,29.69652007110423
59,1441,B2-B6,B2_containing,2235.0,0.0,0.0,0.8589622145037364,3.8121122885294674,0.3927475889434895,0.23012531544717385,-0.27925569694310015,-6.645740081046419,2.633098919199049,1.5250862336673734,-2.9523384462591857,1.5675365513098902,-0.7146412951660834
59,1443,B2-B6,B2_containing,6739.0,7.0,2939.0,0.7148319615912209,-4.581550758481064,-8.000915458067041,-7.131067678813578,-10.770624813121287,-11.75222602061027,-8.848627621830946,-14.661413295472013,-11.404141709924751,-8.237626099165965,-7.148515229742103
59,1461,B2-B6,B2_containing,2035.0,0.0,0.0,1.3727236997248788,38.99471528614123,35.57535058655525,20.155837146772896,16.902448464659404,22.103752422443925,33.29183269244281,36.34094186407652,32.216035875540825,36.79925786051865,32.459027326078306
59,1471,B2-B6,B2_containing,3457.0,0.0,0.0,0.7971752397558849,3.6421831434768897,0.22281844389091177,-5.384166613416371,-5.138256957892974,0.4112980439893503,-1.383622228472849,-0.40758178649416577,-3.158596089953884,1.6814870028166715,-1.701154272674605
59,1473,B2-B6,B2_containing,2598.0,0.0,0.0,0.5998498498498499,10.958411319617396,7.539046620031417,3.396114374557663,6.766273154254742,7.463715100109567,5.150937856649393,6.322274693437363,4.152266786587715,9.570063165115725,7.865009358747731
59,1482,B2-B6,B2_containing,7899.5,7.0,4099.5,0.7580965462458835,0.9608718459495382,-2.4584928536364394,-9.920856221516667,-8.713522314736375,-9.026612637736074,-7.620136843292088,-10.652057547761224,-5.857905869738874,-2.4024246275202925,-2.0668291229757134
59,1488,B2-B6,B2_containing,2956.5,0.0,0.0,0.7059565998349434,2.5414564576119054,-0.8779082419740725,0.36505188225460783,-0.43832024637402034,0.6939462834300563,1.263371775862805,0.7074258936087194,-4.25045773837561,-1.137618974128261,-0.9766077363364345
59,1493,B2-B6,B2_containing,4245.5,5.0,445.5,0.7750341424732367,25.702719353106545,22.28335465352057,9.12205953193337,-1.7979309695040548,14.87984665278301,15.560209459824529,17.8157961260594,18.88665751182586,23.483709477316154,22.618886905868642
59,1518,B2-B6,B2_containing,7882.5,8.0,4082.5,0.7568137005470043,-1.4569115491673326,-4.87627624875331,-8.842037679703324,-12.000073587141319,-8.627586811296538,-8.381344141391663,-12.127701489414164,-8.276187396661216,-4.8003589296986915,-5.079006393788542
59,1536,B2-B6,B2_containing,4398.0,3.0,598.0,0.7115955403686429,18.503061740877907,15.083697041291929,4.036175923191722,1.2785153732184362,4.952991734637468,3.667254388851637,13.274685957601228,11.699205671402378,15.382654003510023,16.319504396473206
59,1555,B2-B6,B2_containing,2990.0,0.0,0.0,0.6192003614185678,1.844487707144798,-1.5748769924411798,1.0597557145535526,4.205496393888831,-1.6502085123630297,-1.5305359320802985,-0.3211090834772634,-4.95875750417576,-0.9684300777500663,-1.326019876990954
59,1561,B2-B6,B2_containing,2606.0,0.0,0.0,0.6754278728606357,5.698570940923848,2.2792062413378704,1.2915266605050473,1.109225034761364,2.2038747214160206,1.6483146675102303,2.7329472502090337,-1.102842882524949,3.2571669286450105,1.7948359513879972
59,1584,B2-B6,B2_containing,2941.0,0.0,0.0,0.6523839912480627,3.3225883670981253,-0.09677633248785256,-3.1422730719203735,-1.76103104128882,1.036592352866041,-1.3827560861622277,0.2571144171600537,-3.4809266755053394,1.2821887643761207,0.7025646569488595
59,1604,B2-B6,B2_containing,2398.0,0.0,0.0,0.6755309325946445,2.4675311620048794,-0.9518335375810985,1.085523187657588,0.4513360471918544,0.8838321078433184,1.189446480255779,-0.07866235132221888,-4.3319769928408025,-0.25704642390750587,-1.0997350323296078
59,1624,B2-B6,B2_containing,1211.5,0.0,0.0,2448.5,54.56385342710831,51.14448872752234,48.430784352528995,47.404054924749126,37.67289056341101,48.420533122302025,54.42648758451943,47.855115614021685,51.75545181575234,48.391226489528066
59,1628,B2-B6,B2_containing,2125.0,0.0,0.0,0.6209062056857316,1.6193917987143724,-1.7999729008716054,-1.8130319736322595,3.7852528149038465,-1.8753044207934553,-2.7662960717247778,-1.4107344113900047,-5.1820023272880915,-0.4696180164166772,-2.1416280469436515
59,1636,B2-B6,B2_containing,2742.5,0.0,0.0,0.5834637454355764,3.7105200471442408,0.2911553475582629,2.2421824675616313,0.9641888464509591,0.21582382763641306,-0.2271235782619514,1.7791867116526305,-3.0924937785115554,-0.4400580225144304,0.21874465969991697
59,1731,B2-B6,B2_containing,2955.0,0.0,0.0,0.6456558005320349,26.45825890584528,23.038894206259304,21.44778630332889,21.267764729772725,22.963562686337454,20.565013133963937,23.088791441160794,19.653100906362692,22.96989053039759,23.78586049517429
59,1741,B2-B6,B2_containing,2516.5,0.0,0.0,0.6609951933580949,3.204573992781197,-0.21479070680478074,-1.1974718558447734,-0.4364921539133131,-0.29012222672663057,-1.105510124114471,-0.7009351332100144,-3.5976272538836818,0.14136740224735922,-0.19530347206019805
59,1745,B2-B6,B2_containing,4288.5,4.0,488.5,0.4856755576998185,42.66507514100495,39.24571044141897,28.352400074943912,19.354443922354807,21.621757914931866,27.43222899212021,35.96706865659341,35.852328640992695,39.08943871281783,38.51918727331509
59,1764,B2-B6,B2_containing,2838.0,0.0,0.0,0.6458610659172707,1.7061532932476287,-1.7132114063383492,-3.093643143524117,-2.092925670272198,-1.788542926260199,-2.6795345771915215,-1.956128087325469,-5.096461599790255,-1.7936588238826043,-2.3307736603376004
59,1792,B2-B6,B2_containing,2339.0,0.0,0.0,0.6403498043052838,4.097208995051067,0.6778442954650887,-2.7460424546424695,-2.784826515497442,1.5722484322006776,-1.0894816057427432,1.2579488194033908,-2.7039520840562217,1.8681389451940946,1.0517299715297983
59,1811,B2-B6,B2_containing,1968.5,0.0,0.0,0.6644551519644181,5.073238184899272,1.653873485313294,-2.3128778173574283,-4.113908760389271,1.8423530854117325,-0.24224476150903396,1.0697591974708107,-1.729180445631168,2.3192603804443097,1.533538100408963
59,1814,B2-B6,B2_containing,1432.5,0.0,0.0,3.851530612244898,2.1973294801975363,-1.2220352193884416,6.422061325376566,2.410516892864227,-5.4786331546165385,1.3056507543041094,0.6560687319056175,-4.52687937173164,-0.07220790521791054,-2.043003236732352
59,1815,B2-B6,B2_containing,3377.5,0.0,0.0,0.38616328095055574,4.057197515802469,0.6378328162164908,8.982544833847271,9.808792512359085,0.8263124163149294,0.34460972806743273,2.024830761517849,-2.749742271958101,0.5459650328748014,-1.9475961906867694
59,1825,B2-B6,B2_containing,2563.0,0.0,0.0,0.4876413105958996,3.206648940539393,-0.2127157590465849,-1.712203706851335,-3.934189460575874,0.5340333325275686,-3.6745419451532366,-1.099077523039393,-3.5852161304916046,-0.45678701546020983,-1.3195928151157381
59,1845,B2-B6,B2_containing,2577.0,0.0,0.0,0.6984706198014489,3.566102111363198,0.14673741177722022,1.730205060578037,0.4034145538423912,1.9824030572016371,2.2880174296140976,1.9921182242982167,-3.236105542904705,0.14218520423071856,-0.6694191464462489
59,1851,B2-B6,B2_containing,2896.0,0.0,0.0,0.5772935986314937,4.713065904363586,1.2937012047776082,3.9280520974551303,3.6905873101081195,1.2183696848557584,1.3380422651384896,1.7521414459235398,-2.091623390823716,1.6274001905927635,-0.003080796275037656
59,1872,B2-B6,B2_containing,1679.0,0.0,0.0,0.6439224792355095,0.2644840507192872,-3.1548806488666905,-17.547174992570937,-17.034942677889582,-7.079377836436293,-12.341801620133277,-4.911605523278991,-6.53064035438334,-2.3123873688289245,-4.595172572271721
59,1877,B2-B6,B2_containing,2785.5,0.0,0.0,0.6055985552115583,1.6259191552193972,-1.7934455443665807,0.976401325112054,0.45265301858568807,-1.8687770642884305,-1.7491044840056993,-0.9046113963525675,-5.176495440894324,-2.2896209752833796,-1.7537109190094762
59,1880,B2-B6,B2_containing,2297.0,0.0,0.0,0.6116305160807779,1.3512801489263897,-2.068084550659588,-1.6717800068203956,-4.072076239892187,-1.1736804139239994,-2.471787735331664,-1.9432371442238126,-5.450646282764342,-1.6611442890918393,-1.9559653746487136
59,1898,B2-B6,B2_containing,3074.0,0.0,0.0,0.6698017843800818,1.9391277878049114,-1.4802369117810665,-3.713569357021819,-0.675347266534281,-1.5555684317029164,-1.640905451963859,-0.3627945087164097,-4.868872102278213,-2.0357238454538544,-1.8764794046126008
59,1920,B2-B6,B2_containing,3201.0,0.0,0.0,0.716474794703548,11.959918837675351,8.540554138089373,-0.8556210041041137,0.9470850479082049,8.465222618167523,4.6389198307021315,6.508468212997828,5.1552345261792905,9.218794210249618,8.43998089974212
59,1938,B2-B6,B2_containing,3763.0,0.0,0.0,0.5781047704411911,36.56506330896056,33.145698609374584,22.811954577434545,26.826896732517344,32.239726363573524,26.82606309532276,31.467987181131644,29.74960947801128,34.58330039346865,32.61866444051454
59,1981,B2-B6,B2_containing,4452.0,2.0,652.0,0.6726161013247925,-3.138541445487958,-6.557906145073936,3.5887045381165694,2.307296340145117,-0.6142097386488188,-5.862616989882756,-7.009504141181652,-9.974568665836072,-8.168774065806458,-7.276467101635193
59,1996,B2-B6,B2_containing,3013.5,0.0,0.0,0.7179611203243044,4.211516746282062,0.7921520466960845,-4.944127083668307,-6.312073646484703,0.9806316467945231,-2.1012997512268505,-0.050376308588576,-2.589612769447366,1.5273156028926609,0.8261163335881236
59,1997,B2-B6,B2_containing,2603.5,0.0,0.0,0.7065412186379928,5.745932120779838,2.3265674211938605,-2.761208691221582,-3.9417705366823155,2.515047021292299,0.11880380887815711,2.0963086810686957,-1.0544795060922523,3.3627518613139786,2.5259225561664835
59,2017,B2-B6,B2_containing,9084.0,8.0,5284.0,0.738012844243429,28.70008368508754,25.280718985501565,12.828539715164617,13.847138978697934,16.69461187922054,19.137395410232415,16.990005443915436,21.900664050091045,24.96616041738327,26.889351327687926
59,2034,B2-B6,B2_containing,4910.0,6.0,1110.0,0.8391244623595379,8.313106428011372,4.893741728425393,-1.6115920494505183,-14.500911565051654,5.082221328523833,0.6256304898296063,1.7210427418224974,1.5068871396130756,5.322963361575864,2.5202838196334376
59,2041,B2-B6,B2_containing,1641.5,0.0,0.0,0.6368091117782094,3.809440574049686,0.39007587446370806,-2.388996517993833,-2.8809923511388376,0.5425241817030102,-1.5060423723586198,0.7908428352401531,-2.9896154888048465,2.087404863451352,0.6883798724788779
59,2070,B2-B6,B2_containing,2509.0,0.0,0.0,0.678345906677843,2.431615581205937,-0.9877491183800409,-1.916085801145687,-2.3067712881639566,-1.0630806383018907,-1.843443503779818,-1.0290571665644102,-4.370523487977744,-0.9805063526708246,-1.6595203538396324
59,2089,B2-B6,B2_containing,2309.5,0.0,0.0,0.5991247124968055,1.3973620575644692,-2.0220026420215085,-2.531305363282746,-3.8559031885368125,-0.6811132711438661,-3.32588996138462,-1.7282828963449746,-5.402988341100946,-1.6454776107790916,-2.1137811425509208
59,2091,B2-B6,B2_containing,2431.5,0.0,0.0,0.6394580504364694,1.7961373798216205,-1.6232273197643574,-1.95810546621814,-3.035018620580801,-1.4347477196659189,-2.9011958561109044,-1.1356498134678887,-5.004991423951917,-0.6819155112505466,-1.3906117248110916
59,2110,B2-B6,B2_containing,3073.0,0.0,0.0,0.6921519641626465,6.29993090425904,2.880566204673062,-1.015524051276457,-0.7095773181162501,4.013934890026956,1.594586450998687,3.3221351691203,-0.503327834223458,3.4618718209649986,3.3289467905450727
59,2122,B2-B6,B2_containing,3091.5,0.0,0.0,0.6280582483528474,4.490086424332337,1.0707217247463592,0.7575166102019897,3.446249615717569,2.441800430388271,-1.3621152309195237,0.5269553617996077,-2.3113383157734644,2.6366991234738224,1.7710126857812871
59,2126,B2-B6,B2_containing,2029.5,0.0,0.0,0.6575264114124217,3.1327173415622247,-0.2866473580237532,-0.2865234063975275,-0.742031641171609,-0.361978877945603,-1.0281677173047874,1.4053294177136777,-3.6694931605292447,0.6637796217698884,-0.9108402676225409
59,2146,B2-B6,B2_containing,3709.0,0.0,0.0,0.34773949412467636,4.9623919738843485,1.5430272742983706,-13.795601482816494,-12.923150986811457,-1.4599057433516496,-14.293982016059083,-3.527032564119051,-1.8182258552901827,1.3652091499132455,-0.43751832831163817
59,2148,B2-B6,B2_containing,1387.0,0.0,0.0,4.50076103500761,0.879574954455838,-2.5397897451301397,11.378556804507134,7.732829083433485,-6.7963876803582375,-0.08457272326402954,0.09199330052305887,-5.856817361327226,-1.1394951617104805,-4.358411345806304
59,2151,B2-B6,B2_containing,7551.5,7.0,3751.5,0.7657440666017657,12.07417385352498,8.654809153939002,-2.2880056531971107,-1.537816738037927,1.031882267069193,2.610428193307831,0.3216399304006039,5.258775555135243,9.219504601961871,8.73423163205897
59,2156,B2-B6,B2_containing,3104.0,0.0,0.0,0.6662005847209864,3.7052206574492863,0.2858559578633084,-3.714497791450753,-2.5835683656598456,1.419224643217202,-1.0001237958110667,0.6103946483961455,-3.0977449925245133,0.626029470556444,-0.6329181924514304
59,2177,B2-B6,B2_containing,1677.5,0.0,0.0,0.624321997417133,4.284870719372056,0.865506019786078,-1.2094296599137149,-2.5948329087848387,1.0179543270253801,-1.820698925816437,-0.6889246631739523,-2.512687150967973,3.2469337275415073,0.3013338875726066
59,2181,B2-B6,B2_containing,3051.5,0.0,0.0,0.682039785835546,4.182040915915917,0.7626762163299392,-4.58075443851073,-2.9597609490067,0.9511558164283778,-1.9235287292725758,-1.0311767131660146,-2.6197613981310495,1.8939167353577604,1.4441273367089456
59,2183,B2-B6,B2_containing,2817.5,0.0,0.0,0.6280821236826407,3.4610186098040265,0.04165391021804865,-9.469190486372705,-6.205906447114453,-0.03367760970380118,-3.537257767632695,0.019558633056962815,-3.3398759604811823,0.7509084422457,-0.7458444294736704
59,2197,B2-B6,B2_containing,3637.5,0.0,0.0,0.7861056809430721,3.0764356790676834,-0.34292902051829444,-5.194185169107868,-4.140446370118363,4.898470425836299,-1.4041059626205334,0.9553513839272627,-3.7304578315599337,0.6313527533784487,-1.9796475249853605
59,2235,B2-B6,B2_containing,2456.5,0.0,0.0,0.6466180185237159,1.8522473867118425,-1.5671173128741354,-0.5000608185260911,-2.5464677779886307,-0.19603742670583002,-0.5194474088853525,-1.1929349988724833,-4.951171304527629,-1.323565232775645,-2.097183829685953
59,2313,B2-B6,B2_containing,2238.0,0.0,0.0,0.5646799974115059,4.14002330341678,0.720658603830802,-0.41698752198371825,-2.973125293102939,0.9091382039292406,-1.2958438258441074,0.4965721834584289,-2.659863137325959,1.6642277871581657,0.48599250848505005
59,2315,B2-B6,B2_containing,2329.5,0.0,0.0,0.6521332123000113,2.268599580599575,-1.1507651189864028,-1.7796310029396794,-3.2564574999843594,0.21901800304160224,-2.355709823711535,-0.7351838054754394,-4.533859868735314,-0.5846201287682882,-1.3361491291221128
59,2360,B2-B6,B2_containing,1036.0,0.0,0.0,2312.0,-0.2760014199350304,-3.695366119521008,-11.590484692538926,-5.931344469508007,-8.728499585624334,-1.406301679700418,3.2858019082331564,-6.95776583479483,-2.725819801577759,-6.976440042673534
59,2381,B2-B6,B2_containing,2392.5,0.0,0.0,0.6210212960842684,3.5217696695786365,0.10240496999265858,0.24755059908974308,-1.8670949276564275,1.4734836756345704,-0.6388623631893569,0.8106724373667991,-3.2813801396524505,0.4420606534339888,0.04458806031106466
59,2385,B2-B6,B2_containing,3443.0,0.0,0.0,0.4786485807586034,1.1757436907131773,-2.2436210088728004,7.798154228502782,10.400293817188496,1.1222307246142107,-0.4399051395458624,-1.6127194365698074,-5.635053711386575,-1.6632876870101245,-6.132526863141472
59,2389,B2-B6,B2_containing,7801.0,8.0,4001.0,0.7889327399445797,4.330845340289199,0.9114806407032208,-10.400251393205412,-12.376467734173403,-6.711446246166589,-5.132900319927951,-7.962610092732116,-2.4856911382525366,1.6267680496374455,1.8867408743917107
59,2391,B2-B6,B2_containing,2615.0,0.0,0.0,0.693587994542974,4.9231361149561765,1.5037714153701986,-3.722483537562689,-5.878387952899607,1.4284398954483488,-1.0915842003322478,2.201162259329618,-1.8783462935768425,2.278599932835445,1.400900890283117
59,2409,B2-B6,B2_containing,3101.0,0.0,0.0,0.6546474707494236,3.3145769554247244,-0.10478774416125347,-3.9096912595129276,-3.4567896490879524,-1.4609063444362493,-7.062159234230066,0.05141849240503493,-3.483890794544737,-0.0010963138204140854,-1.19763497562777
59,2421,B2-B6,B2_containing,2654.5,0.0,0.0,0.6435641102158559,1.3418085722030686,-2.077556127382909,0.7380563816412764,-0.2218466978378657,-2.152887647304759,-1.9530406457512177,-0.773016460279597,-5.463485885492072,-2.7865094548847997,-2.970647124010216
59,2455,B2-B6,B2_containing,1879.0,0.0,0.0,0.6467070401211203,6.238034978624182,2.8186702790382046,-9.217645239687094,-8.003967802201167,2.7433387591163547,-1.186379754203232,1.8993155380252205,-0.5641178550400694,3.7613540265550798,2.4770151329661587
59,2472,B2-B6,B2_containing,4071.0,2.0,271.0,0.7812231731744752,-3.2839010464323217,-6.7032657460183,-7.393282542609512,-7.184530078228027,-10.454576308561528,-10.043839907535288,-8.154438591606,-10.100378432635056,-6.063029879350312,-7.723300479167477
59,2489,B2-B6,B2_containing,3053.5,0.0,0.0,0.6877801015835077,2.1486072923017594,-1.2707574072842185,-2.4094492069578535,-0.3686799640155449,-1.3460889272060683,-1.264941670723541,0.6681230466733656,-4.659182096156089,-1.944629404877054,-1.8883196612834694
59,2494,B2-B6,B2_containing,2757.0,0.0,0.0,0.5792305494714789,8.51409919240285,5.0947344928168725,3.8565635911712164,5.216197602201829,5.019402972895023,3.790847173453762,6.1308585564063005,1.7095734097519806,5.510651568902857,4.838160273219672
59,2503,B2-B6,B2_containing,2927.5,0.0,0.0,0.6551399613899614,3.376862151002219,-0.04250254858375868,-5.234602029135541,-4.1110774929082154,-0.11783406850560851,-2.7287074941862737,-0.5703518600079227,-3.424971251785346,0.7884394844318385,0.5449576725979148
59,2537,B2-B6,B2_containing,1592.0,0.0,0.0,1.2430453879941434,1.2980217864923749,-2.121342913093603,3.4529839911413935,-0.37557790716853945,-6.377940848321701,0.4063430605989481,0.7361822039170944,-5.446460721405283,-1.2814387793148636,-4.702237753857136
59,2575,B2-B6,B2_containing,2924.0,0.0,0.0,0.6877791504323862,2.908919564956063,-0.510445134629915,-5.831242849971833,-5.057773931215676,0.1547090343748465,-2.8985538980119396,-1.4857291785222198,-3.8924942584927344,0.6920688140661873,-0.10837568581599122
59,2592,B2-B6,B2_containing,2154.5,0.0,0.0,0.6277604531279832,2.7077642744196644,-0.7116004251663135,2.1799034912004824,-0.9334614016700176,-0.5231208250678749,-1.0050765394143903,1.0368712173700807,-4.093233529469822,-1.0359326644344855,-1.7493341247868597
59,2598,B2-B6,B2_containing,2759.5,0.0,0.0,0.6415773476243801,1.9235153924532693,-1.4958493071327086,0.6313951001707248,0.0022707774729957553,0.3398163382917083,0.5058804892508892,-1.0782677886873613,-4.872601953799474,0.1493471863316398,-0.9423875752124713
59,2602,B2-B6,B2_containing,2233.5,0.0,0.0,0.6484688928917833,2.4318291555938685,-0.9875355439921094,1.392797327102183,0.39172275694562186,0.5843189814120193,1.153744473844768,-0.2210259997698678,-4.3634186551966305,-0.2293921874831768,-1.1354370387406187
59,2623,B2-B6,B2_containing,1701.0,0.0,0.0,0.619282548708086,1.6233113884026882,-1.7960533111832897,-1.6153812403165817,-5.076234339349688,-0.9031193150173762,-3.2028141931443326,-1.688341210575574,-5.176501958201849,-1.0900754374872956,-1.8801704096480878
59,2650,B2-B6,B2_containing,2401.0,0.0,0.0,0.807468946604291,1.8674338386566565,-1.5519308609293214,1.6147523644541082,-0.9482634639705048,-3.1419009095985793,0.7214548336144335,-0.6162787586326381,-4.908932901889282,-1.2632547791041968,-3.9349386348448743
59,2651,B2-B6,B2_containing,4124.5,2.0,324.5,0.7786952828303019,-5.9448742364655685,-9.364238936051546,-9.878738193273911,-10.275396203851352,-13.115549498594774,-12.777282049394975,-11.283777465705192,-12.771191327727127,-7.884117247563597,-11.06789998485225
59,2658,B2-B6,B2_containing,1801.0,0.0,0.0,0.5448353233432166,1.4975766315400183,-1.9217880680459596,1.82878741775079,-1.681194573591562,-1.733308467947521,-2.467935764415895,-0.08494938476125258,-5.303890588600647,-1.874172656911848,-2.4854162200440717
59,2663,B2-B6,B2_containing,2977.5,0.0,0.0,0.0,2.514988362596552,-0.9043763369894258,-11.757117407868739,-11.289955313064725,-3.907309354639446,-14.970691858994469,-5.283002379813691,-4.266037654622481,-1.3858731359709986,-4.1861288250193684
59,2671,B2-B6,B2_containing,2185.0,0.0,0.0,0.6803106499458909,3.908827915314793,0.489463215728815,-3.3915161458586724,-0.9257718265727166,1.5959594933674928,-1.8986455476532096,-0.0715017785604628,-2.8927560655920908,2.509783810135365,0.6827065756498936
59,2679,B2-B6,B2_containing,3512.0,0.0,0.0,0.7358438607965302,6.565875747440967,3.146511047854989,-1.662361155664155,2.327371572703459,-4.4764158390148205,-0.4373745712719579,0.5969593227408225,-0.2347689263262991,4.828319873043566,2.9708723692455914
59,2689,B2-B6,B2_containing,2867.5,0.0,0.0,0.6636475208640157,3.052712771992757,-0.36665192759322096,-1.7500031799472304,-2.1251431531101486,-0.4419834475150708,-1.2223463129929981,-0.6657644415735944,-3.750162696901443,-0.7638643029879852,-0.7628944204247552
59,2710,B2-B6,B2_containing,1594.0,0.0,0.0,6232.0,1.8482679264533008,-1.571096773132677,-12.95703006116742,-7.197249663540254,-8.535345872317881,-2.717072384406218,0.9172220807014683,-4.847559753132773,-0.26830383710827976,-4.434016879028775
59,2717,B2-B6,B2_containing,1834.0,0.0,0.0,3.3452021726010863,-0.007653317989485486,-3.427018017575463,7.080118377565763,5.968899291382634,-7.683615952803561,-0.8993320438829122,0.7855007291134686,-6.734322689479945,-2.1851903391838676,-6.112344154032402
59,2762,B2-B6,B2_containing,3056.0,0.0,0.0,0.6602195273081349,1.0769833136028002,-2.3423813859831775,-3.981100604406336,1.1892401089281244,-2.153901785884739,-3.7192925369677035,-2.8046127636743563,-5.726131372470969,-1.604203408541674,-3.3703800801621036
59,2856,B2-B6,B2_containing,3458.5,0.0,0.0,0.7442939639763508,4.346954703832755,0.9275900042467771,-1.1209944504673217,1.1771606402034602,1.1160696043452156,0.9334057408074545,2.2559878136851887,-2.456791487116841,0.6625209140636246,0.28700470602263994
59,2859,B2-B6,B2_containing,4002.5,2.0,202.5,0.7988208182443959,73.67055248248113,70.25118778289514,33.80876301733903,29.643991795176618,40.96963845954274,53.267200663117436,62.690564648040265,66.83354038981633,70.6527394876382,68.95888875337361
59,2870,B2-B6,B2_containing,2912.0,0.0,0.0,0.6242341106538637,3.700448325730418,0.28108362614444005,-0.9373087382016423,0.47500825289697124,0.4695632262428786,-1.1772300612684279,-0.4349500483687181,-3.1016807760707814,1.3662539540657241,0.8678983317359164
59,2874,B2-B6,B2_containing,1546.0,0.0,0.0,1.839607201309329,1.4546018761712294,-1.9647628234147485,4.088780795025772,1.7617740477498327,-6.221360758642846,0.5629231502778026,-0.9996259460338852,-5.285494271478437,-0.5198948174912725,-2.785730840758659
59,2881,B2-B6,B2_containing,3864.0,1.0,64.0,0.18827449755284806,84.17828780106078,80.75892310147479,64.24365439925077,62.058266264018556,52.31440980496673,64.92191381111735,75.23035342418883,77.36667283627887,79.31584995387277,79.59900784541104
59,2885,B2-B6,B2_containing,2939.5,0.0,0.0,0.7272519850323994,3.858379338175952,0.439014638589974,-2.084102677115848,-1.637013498720005,2.286769093664602,1.0037600084031109,-0.050082041039809067,-2.9465190347248424,1.812823988205794,0.6087986430784245
59,2920,B2-B6,B2_containing,6479.5,7.0,2679.5,0.7342860744903105,-5.433505112439977,-8.852869812025954,-7.672207642152189,-11.791332097675433,-12.604180374569182,-9.601639361151882,-14.692174785687087,-12.255882951753453,-8.748255212212374,-8.06336116402803
59,2928,B2-B6,B2_containing,3180.0,0.0,0.0,0.6983968735045462,3.470400865826901,0.05103616624092311,-0.35089497118033375,2.090108315813124,0.44780894037245034,1.1325150264933992,3.3200280377260523,-3.336791903593808,-0.546446553630235,-0.322823743135479
59,2936,B2-B6,B2_containing,5354.0,5.0,1554.0,0.6803245746655694,-2.6511550232867607,-6.0705197228727386,-5.103443749874508,-8.58302638317176,-9.821830285415967,-10.452680997336556,-10.728096039147838,-9.47428539997763,-6.2887542779700905,-6.147430444324291
59,2955,B2-B6,B2_containing,3129.5,0.0,0.0,0.674653375164457,4.682166570405468,1.2628018708194904,-8.672850362541972,-9.227250080717855,2.009550962393644,-5.1496499524444,-1.8205545702901968,-2.1079587177451513,1.0163489439595752,0.5772879088138385
59,2964,B2-B6,B2_containing,3784.0,0.0,0.0,0.7726533166458073,3.4117615996089703,-0.007603099977007588,-5.404055098479933,1.930198021376599,-0.08293461989885742,-0.9393376622409497,2.6874749318562285,-3.3960925768350116,-0.05236800019143084,-1.061056538884141
59,2979,B2-B6,B2_containing,2953.5,0.0,0.0,0.6449261776423717,1.3675438884615947,-2.051820811124383,-3.5925419997688532,-0.9421239294589012,-2.127152331046233,-3.0181439819775555,-0.9518627294246536,-5.435373823148839,-1.8807925925584097,-2.6693830651236343
59,3048,B2-B6,B2_containing,5715.5,7.0,1915.5,0.7942022592585489,19.80084073005619,16.381476030470214,1.6856350290232065,-7.381450836825216,7.7953689241891855,8.519360441711706,10.014110522449586,12.98433367902464,17.320066268929164,16.532695203764952
