method,run,n,positives,roc_auc,average_precision
traditional_scalar__rise_10_50,62,1400,209,0.7812902992539741,0.6516092319232193
traditional_scalar__rise_10_50,64,1321,216,0.6896765543824367,0.5041705087446551
traditional_scalar__rise_10_50,65,1128,227,0.6696279708791505,0.5053039300040748
traditional_scalar__rise_20_80,42,1124,301,0.5852262405993791,0.49388354977488574
traditional_scalar__rise_20_80,50,1170,350,0.4717386759581882,0.40651885709500446
traditional_scalar__rise_20_80,57,1103,308,0.5774074981622151,0.48938683067088007
traditional_scalar__rise_20_80,58,1099,282,0.5283036884641094,0.4137467809284545
traditional_scalar__rise_20_80,60,1400,184,0.7451104834096112,0.5327768755536257
traditional_scalar__rise_20_80,62,1400,209,0.7799123409623211,0.6047789514250648
traditional_scalar__rise_20_80,64,1321,216,0.7031297134238311,0.4632707269294116
traditional_scalar__rise_20_80,65,1128,227,0.6931798735619258,0.5171077877996205
traditional_scalar__tail_10_17_over_total,42,1124,301,0.764026755690832,0.7984348377993026
traditional_scalar__tail_10_17_over_total,50,1170,350,0.853815331010453,0.883102518768827
traditional_scalar__tail_10_17_over_total,57,1103,308,0.7468880176427345,0.7973186405340184
traditional_scalar__tail_10_17_over_total,58,1099,282,0.8073257116070731,0.8411600908993174
traditional_scalar__tail_10_17_over_total,60,1400,184,0.4860867777459955,0.5227113102268763
traditional_scalar__tail_10_17_over_total,62,1400,209,0.40831354778060336,0.45632459143628684
traditional_scalar__tail_10_17_over_total,64,1321,216,0.6050444109267639,0.6375808326451143
traditional_scalar__tail_10_17_over_total,65,1128,227,0.7021762407897247,0.7457573128596041
traditional_scalar__tail_12_17_over_total,42,1124,301,0.7734041651360593,0.8113429114757719
traditional_scalar__tail_12_17_over_total,50,1170,350,0.8568606271777004,0.8884644179374214
traditional_scalar__tail_12_17_over_total,57,1103,308,0.7521726700971985,0.8060859550088143
traditional_scalar__tail_12_17_over_total,58,1099,282,0.8119525682092417,0.8494850401928538
traditional_scalar__tail_12_17_over_total,60,1400,184,0.49043102831807783,0.5307943692268603
traditional_scalar__tail_12_17_over_total,62,1400,209,0.41708346891960846,0.4739269382706277
traditional_scalar__tail_12_17_over_total,64,1321,216,0.6127115803586392,0.6521977209592709
traditional_scalar__tail_12_17_over_total,65,1128,227,0.7051196174588196,0.7553873067745226
traditional_scalar__tail_14_17_over_total,42,1124,301,0.7793563778898205,0.8145359256666596
traditional_scalar__tail_14_17_over_total,50,1170,350,0.8589512195121951,0.8899342549179345
traditional_scalar__tail_14_17_over_total,57,1103,308,0.7574205668545291,0.8086874648204343
traditional_scalar__tail_14_17_over_total,58,1099,282,0.8138579997742998,0.8491228405069138
traditional_scalar__tail_14_17_over_total,60,1400,184,0.4907930491990847,0.5326342039137838
traditional_scalar__tail_14_17_over_total,62,1400,209,0.42367195754442216,0.4773732948584061
traditional_scalar__tail_14_17_over_total,64,1321,216,0.6179361488185017,0.6587927079340342
traditional_scalar__tail_14_17_over_total,65,1128,227,0.7066793137336391,0.7553473873894343
traditional_scalar__time_kurtosis,42,1124,301,0.78767413603097,0.7642900110528573
traditional_scalar__time_kurtosis,50,1170,350,0.8665296167247387,0.8488744985952366
traditional_scalar__time_kurtosis,57,1103,308,0.8013640447602712,0.7980532246391839
traditional_scalar__time_kurtosis,58,1099,282,0.8266057275797112,0.8167659245098235
traditional_scalar__time_kurtosis,60,1400,184,0.605205055778032,0.4849055040557446
traditional_scalar__time_kurtosis,62,1400,209,0.5267617176671929,0.4458412106561494
traditional_scalar__time_kurtosis,64,1321,216,0.6167630299983242,0.5729428531847773
traditional_scalar__time_kurtosis,65,1128,227,0.746732705217404,0.7212231946882599
traditional_scalar__time_skewness,42,1124,301,0.8636985665440835,0.8572254610901546
traditional_scalar__time_skewness,50,1170,350,0.9112160278745645,0.9122948899672723
traditional_scalar__time_skewness,57,1103,308,0.8423629829290206,0.8438057783085106
traditional_scalar__time_skewness,58,1099,282,0.8694063213451739,0.8705034854329929
traditional_scalar__time_skewness,60,1400,184,0.7610438715675056,0.6334049351999468
traditional_scalar__time_skewness,62,1400,209,0.7443385197594399,0.5957240124137321
traditional_scalar__time_skewness,64,1321,216,0.8404139433551198,0.7563990918107918
traditional_scalar__time_skewness,65,1128,227,0.8627809531259931,0.8192050931139304
traditional_scalar__time_variance,42,1124,301,0.908442090560828,0.9030494002797025
traditional_scalar__time_variance,50,1170,350,0.9565087108013937,0.9538725011180318
traditional_scalar__time_variance,57,1103,308,0.9341460426366087,0.9306121553783584
traditional_scalar__time_variance,58,1099,282,0.9350720938913339,0.934955038849103
traditional_scalar__time_variance,60,1400,184,0.90568238701373,0.8259534318402747
traditional_scalar__time_variance,62,1400,209,0.9193392227993845,0.8508846960117774
traditional_scalar__time_variance,64,1321,216,0.8869071560248032,0.834595431335692
traditional_scalar__time_variance,65,1128,227,0.9383895524796237,0.9144110539863247
traditional_scalar__width20,42,1124,301,0.9425547890183794,0.9179387785481352
traditional_scalar__width20,50,1170,350,0.9711655052264808,0.9533074994326587
traditional_scalar__width20,57,1103,308,0.9616127583108716,0.9370296296158163
traditional_scalar__width20,58,1099,282,0.9650902367249147,0.9512879729729347
traditional_scalar__width20,60,1400,184,0.9434107730263158,0.8523929075981482
traditional_scalar__width20,62,1400,209,0.9219083316259508,0.8203083811986257
traditional_scalar__width20,64,1321,216,0.9195429026311379,0.8398606436333539
traditional_scalar__width20,65,1128,227,0.9678697678057175,0.9288445518341499
traditional_scalar__width50,42,1124,301,0.9275359978685871,0.8516260521075842
traditional_scalar__width50,50,1170,350,0.9314860627177701,0.8586201201116377
traditional_scalar__width50,57,1103,308,0.9389549130115167,0.8829763500796812
traditional_scalar__width50,58,1099,282,0.9357318332942698,0.8732448903274892
traditional_scalar__width50,60,1400,184,0.9128378861556062,0.7295153808406669
traditional_scalar__width50,62,1400,209,0.8932946058758069,0.7094080994546558
traditional_scalar__width50,64,1321,216,0.8776981732864086,0.7306572254396673
traditional_scalar__width50,65,1128,227,0.9295936477824444,0.8366234683635959
traditional_scalar__zero_crossings_derivative,42,1124,301,0.7418971996948204,0.57450921271339
traditional_scalar__zero_crossings_derivative,50,1170,350,0.7571846689895471,0.5871118676217567
traditional_scalar__zero_crossings_derivative,57,1103,308,0.7160295679163603,0.5408268715915501
traditional_scalar__zero_crossings_derivative,58,1099,282,0.7353077771122513,0.5670923810453966
traditional_scalar__zero_crossings_derivative,60,1400,184,0.537545140875286,0.2480562846408769
traditional_scalar__zero_crossings_derivative,62,1400,209,0.5006387620069179,0.28720823426746556
traditional_scalar__zero_crossings_derivative,64,1321,216,0.6325184347243171,0.38513852357850287
traditional_scalar__zero_crossings_derivative,65,1128,227,0.6993037594058485,0.5037367014857541
