run_key,method,n,bias_frac,res68_frac,mae_mev
47,gradient_boosted_trees,1316,-0.013168473210996526,0.3046232765180173,16.341226509351635
48,gradient_boosted_trees,1316,-0.03798833395590741,0.31680832287220917,17.484603681562678
49,gradient_boosted_trees,1316,-0.03628956454648817,0.3268205399228686,17.726224410407166
50,gradient_boosted_trees,1316,-0.037647345830674486,0.3303479045319188,18.095675460922237
51,gradient_boosted_trees,1316,-0.032973170297091944,0.30825705641713985,16.785141444356174
52,gradient_boosted_trees,1316,-0.03437533834885198,0.32521265325752735,17.559753778536898
53,gradient_boosted_trees,1316,-0.03631365092627526,0.3042410466543494,16.948642770118386
54,gradient_boosted_trees,1316,-0.03618231247864747,0.31134123302472105,17.34008803539642
55,gradient_boosted_trees,1316,-0.017584084830734082,0.3074762043629765,16.76134722538896
56,gradient_boosted_trees,1316,-0.035555327135646284,0.30465528253346813,16.931331599068727
57,gradient_boosted_trees,1316,-0.03099660568348889,0.3060360862638041,17.310519718257222
58,gradient_boosted_trees,1316,-0.020212153918360842,0.32730311250907196,18.057200604059933
59,gradient_boosted_trees,1316,-0.02842358622568482,0.3177729176562651,17.36567514968068
60,gradient_boosted_trees,1315,-0.0369571354141043,0.32628092808086867,17.54807346945606
61,gradient_boosted_trees,1315,-0.023505095631298406,0.31027532373453065,16.803186732921596
62,gradient_boosted_trees,1315,-0.025026877406723432,0.2994671754422004,16.604238111527877
63,gradient_boosted_trees,1315,-0.021327256171750946,0.3215446498482015,17.234577473804165
65,gradient_boosted_trees,1315,-0.03996042643456653,0.3121745477205569,17.127375719340286
44,mlp,1316,-0.013916864231276473,0.3052326291678386,17.089220342056773
45,mlp,1316,-0.021914304771955398,0.32338551969453666,17.574346693890664
46,mlp,1316,-0.37111821057305716,0.526722629258759,27.509663519761553
47,mlp,1316,-0.37012398113140527,0.5043263935014625,27.253964062579787
48,mlp,1316,-0.07985828921423906,0.3269562177747715,17.9192778876561
49,mlp,1316,-0.0795579159479825,0.3450388615784457,18.14179463039677
50,mlp,1316,0.289247317567239,0.4829644743377617,23.078314545521227
51,mlp,1316,0.16939381519433913,0.4209697977391415,19.304146662492546
52,mlp,1316,0.19754845536663146,0.4598192491667286,20.735381320252475
53,mlp,1316,0.013010086597410663,0.3258516362967797,16.776997209912395
54,mlp,1316,0.024881109211573053,0.3271016194337494,17.20063412080827
55,mlp,1316,0.14636894484405938,0.39961259409486827,19.313976558725745
56,mlp,1316,0.3976342056214798,0.6981829479303477,29.173031758811238
57,mlp,1316,0.2661099836805148,0.4500673210627454,22.127666746476848
58,mlp,1316,-0.23026486956244552,0.44858335935865884,23.255733689483623
59,mlp,1316,1.198510870005642,1.4865634194259685,70.78205244979065
60,mlp,1315,1.1209125333885288,1.4694697222364015,70.34073504095194
61,mlp,1315,1.1818612589397903,1.4669320335885851,71.01428238515086
62,mlp,1315,1.2086893526952955,1.4567714823621192,70.95346576189735
63,mlp,1315,-0.1456423062201687,0.3775924516547813,19.635383210064564
65,mlp,1315,-0.06419942465723137,0.3859976094944677,19.239537562943198
44,1d_cnn,1316,-0.0024810328434288695,0.3252817394493741,17.718264153504624
45,1d_cnn,1316,0.028366653935085976,0.3398707302682294,18.270774975283167
46,1d_cnn,1316,-0.10782754903112934,0.32649453948930285,18.37150263731965
47,1d_cnn,1316,-0.09005391544229027,0.3159065707850608,17.910129013366568
48,1d_cnn,1316,-0.01016938674450505,0.33018701665380773,18.644117521082467
49,1d_cnn,1316,-0.008864829218782122,0.32842565104065835,18.529558002903467
50,1d_cnn,1316,-0.06529651702317767,0.34038512733365456,19.420103428573956
51,1d_cnn,1316,-0.044645315521877504,0.32097427530744027,18.060651923136327
52,1d_cnn,1316,-0.04642219793734523,0.33395572180500727,18.69638182464874
53,1d_cnn,1316,-0.06559641194478363,0.3244681227732555,18.33478549693493
54,1d_cnn,1316,-0.07941907910093288,0.32532062384686233,18.76205937084275
55,1d_cnn,1316,-0.028137563631754892,0.31075432832232364,17.89592542084313
56,1d_cnn,1316,-0.07160227760260784,0.332093578290658,18.37462569967954
57,1d_cnn,1316,0.023252227159080294,0.32239811327584994,17.779191690352732
58,1d_cnn,1316,-0.15217587958587842,0.3847718691813528,20.259534373358573
59,1d_cnn,1316,0.46389175341410205,0.7685149550416004,31.43633560718555
60,1d_cnn,1315,0.35688450708430886,0.666415305445187,27.770895915583285
61,1d_cnn,1315,0.3431008493083124,0.6229295648269062,27.065471385617673
62,1d_cnn,1315,0.38090293111027174,0.6403716762175006,27.969507975134107
63,1d_cnn,1315,-0.06666467551289686,0.33553243023962903,18.6399956033257
65,1d_cnn,1315,-0.09935941897257548,0.34125911583558244,18.901103762959345
44,run_gated_residual_cnn,1316,-0.9900453228475203,0.9915913169788243,64.04887329112161
45,run_gated_residual_cnn,1316,-0.9896487651175333,0.9913243543609865,62.56975592831348
46,run_gated_residual_cnn,1316,-0.9897927435665472,0.9914090585744326,62.817572313420314
47,run_gated_residual_cnn,1316,-0.9897962991239244,0.9915725469450377,63.632299489316196
48,run_gated_residual_cnn,1316,-0.9899208870757215,0.9916442556682603,63.20086164257311
49,run_gated_residual_cnn,1316,-0.9898483800301745,0.9917162910700812,63.864390213302926
50,run_gated_residual_cnn,1316,-0.9900312329911403,0.9917000254320982,63.70384056372483
51,run_gated_residual_cnn,1316,-0.9898242079924358,0.9914243402178087,62.973446720027816
52,run_gated_residual_cnn,1316,-0.9899068450196414,0.9916508739625626,63.887241027929385
53,run_gated_residual_cnn,1316,-0.9898475094352489,0.9915738278581413,63.397368714077494
54,run_gated_residual_cnn,1316,-0.9899476770834583,0.991661511742595,64.28546487809496
55,run_gated_residual_cnn,1316,-0.9896309712735654,0.9914134071214286,62.73348876253608
56,run_gated_residual_cnn,1316,-0.9899805550637133,0.991640640950941,64.08110940800611
57,run_gated_residual_cnn,1316,-0.9898374777121823,0.9915534969124654,63.73628516669603
58,run_gated_residual_cnn,1316,-0.9898701421696148,0.9916138489120494,63.174915333083156
59,run_gated_residual_cnn,1316,-0.9897460859561337,0.9915368975396288,63.22335569950042
60,run_gated_residual_cnn,1315,-0.9901080066927898,0.9917033794629431,63.65797068535035
61,run_gated_residual_cnn,1315,-0.989823740191581,0.9914833463529408,63.00566352880046
62,run_gated_residual_cnn,1315,-0.9896986132381131,0.9913671875665568,63.05862991678397
63,run_gated_residual_cnn,1315,-0.98978733801648,0.9914627207629135,63.0036167213672
65,run_gated_residual_cnn,1315,-0.9898110711803475,0.991578722975609,64.10621847950007
