run,eventno,stave,event_key,label_mean,label_votes,label_min,label_max,reviewer_weight,reviewer_disagreement,sources,review_secondary_sep,handscan_label,label_interval_low,label_interval_high
45,33103,B2,45:33103:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,33150,B2,45:33150:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,33471,B2,45:33471:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
45,34566,B2,45:34566:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,35180,B2,45:35180:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
45,35537,B2,45:35537:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,35684,B2,45:35684:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
45,35766,B2,45:35766:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,35918,B2,45:35918:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
45,35955,B2,45:35955:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,36221,B2,45:36221:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,36311,B2,45:36311:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
45,36374,B2,45:36374:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,36745,B2,45:36745:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,37226,B2,45:37226:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
45,37699,B2,45:37699:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
45,37829,B2,45:37829:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,37970,B2,45:37970:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,38739,B2,45:38739:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,39002,B2,45:39002:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
45,39372,B2,45:39372:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,40611,B2,45:40611:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,40742,B2,45:40742:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
45,41085,B2,45:41085:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,41673,B2,45:41673:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,42173,B2,45:42173:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,43733,B2,45:43733:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
45,43934,B2,45:43934:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,44225,B2,45:44225:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,45071,B2,45:45071:B2,0.0,1,0.0,0.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
45,45719,B2,45:45719:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,46359,B2,45:46359:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
45,46482,B2,45:46482:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
45,46517,B2,45:46517:B2,0.0,2,0.0,0.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
45,47356,B2,45:47356:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,47386,B2,45:47386:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
45,47719,B2,45:47719:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,48639,B2,45:48639:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
45,49109,B2,45:49109:B2,0.0,2,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
45,49493,B2,45:49493:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
45,50001,B2,45:50001:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
45,50042,B2,45:50042:B2,0.5,2,0.0,1.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
45,50046,B2,45:50046:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
45,52177,B2,45:52177:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
45,52335,B2,45:52335:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,65087,B2,48:65087:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,66049,B2,48:66049:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,66117,B2,48:66117:B2,0.0,2,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,66412,B2,48:66412:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
48,66860,B2,48:66860:B2,0.0,1,0.0,0.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,66991,B2,48:66991:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,67484,B2,48:67484:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,67527,B2,48:67527:B2,0.5,2,0.0,1.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
48,67541,B2,48:67541:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,67866,B2,48:67866:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,68045,B2,48:68045:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,69306,B2,48:69306:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
48,69345,B2,48:69345:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,70111,B2,48:70111:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
48,70134,B2,48:70134:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,70155,B2,48:70155:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,70532,B2,48:70532:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,70882,B2,48:70882:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,71011,B2,48:71011:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,72311,B2,48:72311:B2,0.0,2,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,72639,B2,48:72639:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,73097,B2,48:73097:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
48,73268,B2,48:73268:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,73805,B2,48:73805:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,73841,B2,48:73841:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,74093,B2,48:74093:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,74182,B2,48:74182:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,74984,B2,48:74984:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,75785,B2,48:75785:B2,0.0,2,0.0,0.0,0.6000000000000001,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,76463,B2,48:76463:B2,0.0,2,0.0,0.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,77417,B2,48:77417:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,77958,B2,48:77958:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,78280,B2,48:78280:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,79125,B2,48:79125:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,79364,B2,48:79364:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,79712,B2,48:79712:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,79958,B2,48:79958:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,80123,B2,48:80123:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,80866,B2,48:80866:B2,0.0,2,0.0,0.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,80913,B2,48:80913:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,81360,B2,48:81360:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,81530,B2,48:81530:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,81752,B2,48:81752:B2,0.5,2,0.0,1.0,0.6000000000000001,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
48,81774,B2,48:81774:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
48,82887,B2,48:82887:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,83117,B2,48:83117:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,83414,B2,48:83414:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,83711,B2,48:83711:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,83833,B2,48:83833:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
48,84216,B2,48:84216:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,84439,B2,48:84439:B2,0.5,2,0.0,1.0,0.6000000000000001,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
48,84818,B2,48:84818:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,85265,B2,48:85265:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,85308,B2,48:85308:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,85389,B2,48:85389:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,85510,B2,48:85510:B2,0.0,2,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,85523,B2,48:85523:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,85575,B2,48:85575:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,85759,B2,48:85759:B2,0.0,2,0.0,0.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,85986,B2,48:85986:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,86039,B2,48:86039:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,86800,B2,48:86800:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
48,86863,B2,48:86863:B2,0.0,2,0.0,0.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,86959,B2,48:86959:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,87061,B2,48:87061:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,87142,B2,48:87142:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,87283,B2,48:87283:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,87386,B2,48:87386:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,87451,B2,48:87451:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,87594,B2,48:87594:B2,0.5,2,0.0,1.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
48,87954,B2,48:87954:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,88274,B2,48:88274:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,88530,B2,48:88530:B2,0.0,2,0.0,0.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,88936,B2,48:88936:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,88972,B2,48:88972:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
48,89218,B2,48:89218:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,90132,B2,48:90132:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,90271,B2,48:90271:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
48,90287,B2,48:90287:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,90439,B2,48:90439:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,90453,B2,48:90453:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,90498,B2,48:90498:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,90786,B2,48:90786:B2,0.5,2,0.0,1.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
48,90851,B2,48:90851:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,90931,B2,48:90931:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,91243,B2,48:91243:B2,0.5,2,0.0,1.0,0.6000000000000001,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
48,91429,B2,48:91429:B2,0.0,2,0.0,0.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,91522,B2,48:91522:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,91540,B2,48:91540:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,91559,B2,48:91559:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,91577,B2,48:91577:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,91944,B2,48:91944:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,91952,B2,48:91952:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,92381,B2,48:92381:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
48,92539,B2,48:92539:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,92675,B2,48:92675:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,92692,B2,48:92692:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,93260,B2,48:93260:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,93340,B2,48:93340:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
48,94823,B2,48:94823:B2,0.5,2,0.0,1.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
48,95104,B2,48:95104:B2,1.0,1,1.0,1.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,95178,B2,48:95178:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,95255,B2,48:95255:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
48,95413,B2,48:95413:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,95480,B2,48:95480:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
48,95537,B2,48:95537:B2,0.0,2,0.0,0.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,95705,B2,48:95705:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
48,95870,B2,48:95870:B2,0.0,2,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
48,96036,B2,48:96036:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,96642,B2,49:96642:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,96701,B2,49:96701:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,97224,B2,49:97224:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
49,97530,B2,49:97530:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
49,97570,B2,49:97570:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
49,97586,B2,49:97586:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,97661,B2,49:97661:B2,0.0,1,0.0,0.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,97690,B2,49:97690:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
49,97887,B2,49:97887:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
