run,eventno,evt,stave,stave_idx,even_amp,odd_amp,even_time_sample,odd_time_sample,raw_dt_ns
59,424784,8275,B4,1,2670.5,2671.5,5.206747891283974,4.205998125585754,-10.007497656982194
59,424809,8299,B4,1,3957.5,3955.5,4.704980842911877,3.706513409961686,-9.98467432950191
59,424823,8311,B4,1,1865.5,1863.0,6.0664948453608245,5.069072164948453,-9.974226804123711
59,424846,8331,B4,1,1659.0,1413.5,2.6786749482401655,2.0576223776223777,-6.2105257061778785
59,424848,8332,B4,1,2868.5,2871.5,5.825864661654135,4.822255639097745,-10.036090225563905
59,424849,8333,B4,1,2327.5,1389.5,2.1149144254278727,1.7264873675631622,-3.8842705786471043
59,424849,8333,B6,2,2895.5,2030.5,2.296512455516014,1.7890391459074733,-5.074733096085408
59,424858,8341,B4,1,4283.5,4283.5,5.031243204059442,4.031243204059442,-10.0
59,424865,8348,B4,1,3617.5,3617.5,5.4932228915662655,4.4932228915662655,-10.0
59,424889,8370,B4,1,2955.0,2950.5,6.012509773260359,5.0153244722439405,-9.971853010164189
59,424894,8373,B4,1,2262.5,2262.5,4.047387606318347,3.0474452554744524,-9.999423508438948
59,424894,8373,B6,2,3067.0,3067.0,4.43388357949609,3.4338835794960905,-9.999999999999996
59,424901,8379,B4,1,2582.0,1788.0,2.236622390891841,1.8392789373814042,-3.9734345351043654
59,424912,8390,B4,1,1724.0,1705.0,3.6293762575452715,2.6599597585513077,-9.694164989939637
59,424912,8390,B6,2,1998.5,1996.5,4.087282463186078,3.0894243641231594,-9.978580990629187
59,424912,8390,B8,3,1521.5,1518.5,4.196106194690265,3.200353982300885,-9.957522123893803
59,424925,8403,B4,1,5338.0,5335.0,5.057517535834096,4.058249466300701,-9.992680695333949
59,424933,8410,B6,2,2015.0,2015.0,6.21958041958042,5.21958041958042,-10.0
59,424933,8410,B8,3,6609.5,6607.0,6.076822682268227,5.077272727272727,-9.995499549954996
59,424986,8456,B6,2,1980.0,1980.0,4.266066838046273,3.2660668380462727,-10.0
59,425005,8475,B6,2,4448.0,4444.0,5.209484193011647,4.210815307820299,-9.986688851913481
59,425017,8487,B6,2,3429.0,2782.5,2.532452518579686,1.9595375722543351,-5.729149463253509
59,425069,8534,B6,2,3204.5,3205.0,4.9489675516224185,3.948377581120944,-10.005899705014745
59,425069,8534,B8,3,2097.5,2078.5,5.154043645699615,4.1735558408215665,-9.804878048780488
59,425071,8536,B6,2,3207.0,3209.5,5.581230448383733,4.579144942648592,-10.02085505735141
59,425075,8539,B6,2,2174.0,2159.0,5.595454545454546,4.614935064935065,-9.805194805194803
59,425128,8586,B6,2,3546.5,3546.5,6.045917862444335,5.045917862444335,-10.0
59,425144,8601,B6,2,2289.0,1511.0,2.2056985294117646,1.7777573529411765,-4.2794117647058805
59,425147,8604,B6,2,2741.5,2688.0,3.5031890660592255,2.5519362186788155,-9.5125284738041
59,425185,8639,B6,2,2226.0,2231.0,6.129038854805726,5.124948875255623,-10.040899795501028
59,425185,8639,B8,3,3390.5,3385.5,6.235187580853816,5.237774902975421,-9.974126778783958
59,425218,8670,B6,2,2198.0,2196.0,5.856338028169014,4.859557344064386,-9.967806841046274
59,425218,8670,B8,3,5212.0,5215.5,5.4882,4.4868,-10.014000000000003
59,425245,8693,B6,2,2361.5,1440.5,2.1424701195219122,1.7295617529880478,-4.129083665338644
59,425259,8707,B6,2,2741.5,2742.0,6.077514309076043,5.077187244480785,-10.003270645952576
59,425272,8719,B6,2,2704.5,2703.0,5.440688912809472,4.4419806243272335,-9.987082884822387
59,425293,8738,B6,2,2363.0,2363.0,9.551653944020357,8.551653944020357,-10.0
59,425293,8738,B8,3,3816.5,3821.0,9.368705882352941,8.366588235294117,-10.021176470588244
59,425305,8749,B6,2,2779.0,2781.0,5.535570469798658,4.5337807606263985,-10.017897091722592
59,425310,8754,B6,2,1972.0,1977.0,4.775769230769231,3.768076923076923,-10.076923076923077
59,425310,8754,B8,3,4709.5,4709.5,4.439978958442925,3.439978958442925,-10.0
59,425327,8769,B6,2,3404.5,3400.5,5.191686182669789,4.193559718969555,-9.981264637002347
59,425369,8808,B6,2,3009.0,2593.5,2.72636695018226,2.0647342995169082,-6.616326506653518
59,425381,8818,B6,2,1538.5,1538.5,6.287438825448613,5.287438825448613,-10.0
59,425381,8818,B8,3,3704.5,3699.5,6.19666492965086,5.198749348619073,-9.97915581031787
59,425389,8826,B6,2,1946.0,1949.0,5.569430894308943,4.565528455284553,-10.039024390243902
59,425389,8826,B8,3,2088.5,2092.0,5.508781869688385,4.504815864022663,-10.039660056657222
59,425412,8845,B6,2,2492.5,2316.0,3.1584158415841586,2.313751375137514,-8.446644664466447
59,425415,8848,B8,3,2011.5,2013.5,5.7476,4.7444,-10.032000000000005
59,425432,8864,B6,2,2543.5,2544.5,5.473972602739726,4.473059360730594,-10.009132420091325
59,425432,8864,B8,3,2536.5,2536.5,5.720760697305864,4.720760697305864,-10.0
59,425480,8908,B6,2,2208.5,2209.0,5.752142857142857,4.751428571428572,-10.007142857142854
59,425480,8908,B8,3,4348.0,4348.0,5.719966301600674,4.719966301600674,-10.0
59,425481,8909,B6,2,1629.5,1490.0,3.0711764705882354,2.235294117647059,-8.358823529411765
59,425494,8921,B6,2,2651.0,2435.0,3.1,2.2796257796257797,-8.203742203742204
59,425494,8921,B8,3,2919.5,2647.5,3.0314641744548285,2.2009345794392523,-8.305295950155763
59,425507,8933,B6,2,1817.0,1032.0,2.007476635514019,1.7411214953271028,-2.6635514018691597
59,425511,8937,B6,2,2436.0,2429.5,4.959090909090909,3.9698347107438017,-9.892561983471072
59,425511,8937,B8,3,3238.5,3230.5,4.978834355828221,3.9886503067484664,-9.901840490797547
59,425512,8938,B6,2,2314.5,1809.5,2.4495808383233535,1.9334131736526947,-5.161676646706588
59,425512,8938,B8,3,2981.5,2380.0,2.495140186915888,1.9448598130841122,-5.502803738317756
59,425514,8940,B6,2,3111.5,3100.5,3.988216039279869,3.001042345276873,-9.871736940029962
59,425517,8943,B6,2,3355.0,3355.0,5.761961722488039,4.761961722488039,-10.0
59,425588,9010,B6,2,3574.0,3574.0,5.763021420518602,4.763021420518602,-10.0
59,425634,9051,B6,2,1663.5,1010.5,2.0919745222929937,1.757452229299363,-3.3452229299363068
59,425706,9115,B8,3,3094.5,3093.5,6.032992501704158,5.033537832310839,-9.994546693933195
59,425765,9166,B6,2,1909.0,1908.0,6.167453416149068,5.1684472049689445,-9.990062111801237
59,425765,9166,B8,3,3361.5,3367.0,6.127666486193828,5.125284244721169,-10.023822414726586
59,425774,9175,B6,2,1559.5,1071.5,2.2391111111111113,1.8174814814814813,-4.2162962962963
59,425777,9178,B6,2,3868.5,3740.5,3.2877134986225895,2.344132231404959,-9.435812672176308
59,425782,9183,B6,2,3047.5,2980.0,3.443213296398892,2.4930747922437675,-9.501385041551247
59,425870,9268,B6,2,2267.0,2267.0,5.482740447957839,4.482740447957839,-10.0
59,425870,9268,B8,3,3082.5,3083.0,5.5429162357807655,4.542502585315408,-10.004136504653571
59,425906,9300,B6,2,3236.0,3226.5,6.032402234636872,5.037119801365612,-9.952824332712602
59,425928,9322,B6,2,4325.0,4328.5,5.388014220416455,4.386592178770949,-10.014220416455055
59,425934,9328,B6,2,2250.5,2256.0,8.385510688836105,7.380285035629454,-10.052256532066508
59,425934,9328,B8,3,4071.5,4078.5,8.241701340730467,7.239112343966713,-10.025889967637536
59,425959,9352,B6,2,3113.5,3111.5,4.7968295904887714,3.7989431968295904,-9.97886393659181
59,425986,9375,B6,2,2600.0,2600.0,6.148832684824903,5.148832684824903,-10.0
59,425986,9375,B8,3,3005.0,3004.0,6.1993214588634435,5.2,-9.993214588634434
59,426040,9424,B6,2,3942.5,3648.5,3.083705810646079,2.179276716781796,-9.04429093864283
59,426046,9429,B6,2,3503.0,3485.0,4.049613152804643,3.0565764023210833,-9.930367504835594
59,426048,9431,B6,2,2178.0,2178.0,5.080665280665281,4.080665280665281,-10.0
59,426052,9435,B6,2,2160.0,2136.5,5.912529550827423,4.956973995271868,-9.555555555555548
59,426052,9435,B8,3,3914.0,3912.0,5.817763157894737,4.819517543859649,-9.982456140350875
59,426099,9480,B6,2,2349.0,2353.0,5.5653061224489795,4.56064139941691,-10.046647230320698
59,426099,9480,B8,3,3420.5,3419.5,5.547579908675799,4.548310502283105,-9.992694063926946
59,426118,9497,B6,2,3343.5,3336.0,6.00492505353319,5.00813704496788,-9.967880085653107
59,426160,9538,B6,2,3873.5,3871.0,9.972987012987012,8.975584415584416,-9.97402597402596
59,426218,9592,B6,2,3933.0,3930.0,4.026090828138914,3.027159394479074,-9.989314336598397
59,426220,9594,B6,2,2280.0,2284.5,5.977728285077951,4.9697104677060135,-10.080178173719379
59,426220,9594,B8,3,3404.0,3404.5,6.013604060913706,5.0134010152284265,-10.002030456852795
59,426224,9597,B6,2,4654.5,4651.5,4.273996655518395,3.275,-9.989966555183948
59,426240,9612,B6,2,2857.0,2857.5,6.034949961508853,5.034642032332563,-10.0030792917629
59,426240,9612,B8,3,4690.5,4690.5,5.874486803519062,4.874486803519062,-10.0
59,426252,9624,B6,2,1910.5,1284.0,2.2104265402843604,1.8042654028436018,-4.061611374407585
59,426260,9632,B6,2,4547.5,4549.5,6.0671745152354575,5.066620498614959,-10.00554016620499
59,426283,9649,B6,2,2383.0,2396.0,5.346089049338147,4.333574007220217,-10.1251504211793
59,426291,9657,B6,2,2638.5,2408.5,3.0620749782040106,2.222493461203139,-8.395815170008717
59,426327,9691,B6,2,1728.5,1727.0,6.537030411449016,5.5391771019678,-9.978533094812159
59,426327,9691,B8,3,2956.0,2960.0,6.5163967611336036,5.5131578947368425,-10.03238866396761
59,426377,9740,B6,2,2923.5,2398.5,2.5609805924412665,1.9899897854954034,-5.709908069458631
59,426380,9743,B6,2,4617.0,4620.5,6.074620829120324,5.073677114930907,-10.009437141894173
59,426381,9744,B6,2,2715.5,2710.0,5.330378378378378,4.335135135135135,-9.952432432432428
59,426392,9754,B6,2,3927.5,3926.0,5.627031650983747,4.628058169375535,-9.989734816082114
59,426393,9755,B6,2,2887.0,2885.5,4.111894273127754,3.1127753303964756,-9.991189427312781
59,426397,9759,B6,2,3185.0,3173.5,5.402252614641995,4.409654062751408,-9.925985518905867
59,426411,9773,B6,2,3081.0,3088.0,5.241720430107527,4.237706093189964,-10.04014336917563
59,426425,9787,B6,2,1978.0,1980.5,5.562563237774031,4.559190556492411,-10.033726812816193
59,426425,9787,B8,3,2336.5,2341.0,5.759778597785978,4.753136531365314,-10.066420664206639
59,426445,9806,B6,2,3843.0,3830.0,3.730186823992134,2.7404129793510323,-9.897738446411015
59,426447,9808,B6,2,2263.5,2267.5,5.289150943396226,4.285377358490566,-10.037735849056606
59,426447,9808,B8,3,5490.5,5487.0,5.130496037569709,4.131317874963311,-9.991781626063982
59,426463,9823,B6,2,3150.5,3161.5,6.062211118051218,5.056714553404123,-10.054965646470952
59,426469,9829,B6,2,2785.5,2776.0,5.216357504215852,4.222765598650928,-9.935919055649238
59,426478,9838,B6,2,2633.0,2638.0,5.294974358974359,4.290871794871795,-10.041025641025643
59,426478,9838,B8,3,3224.5,3222.5,5.288330871491876,4.289512555391433,-9.988183161004436
59,426482,9842,B6,2,3283.5,3282.5,4.853171390013495,3.854251012145749,-9.98920377867746
59,426495,9854,B6,2,3262.5,3267.0,6.087938205585265,5.08579916815211,-10.021390374331549
59,426541,9896,B6,2,3532.5,3533.5,5.209382151029748,4.208924485125858,-10.004576659038902
59,426583,9937,B6,2,2313.0,1585.5,2.2369414101290963,1.8148957298907646,-4.220456802383317
59,426610,9963,B6,2,3092.0,3091.0,5.374674115456238,4.375418994413408,-9.992551210428298
59,426623,9975,B6,2,2119.5,2124.5,5.389798657718121,4.384429530201342,-10.053691275167784
59,426623,9975,B8,3,2844.0,2848.0,5.4288032454361055,4.425557809330629,-10.032454361054768
59,426655,10006,B6,2,1931.5,1930.0,4.002710843373494,3.0045180722891565,-9.981927710843376
59,426655,10006,B8,3,2680.5,2680.5,3.92,2.92,-10.0
59,426666,10016,B6,2,2201.0,2008.0,3.064600715137068,2.2486293206197856,-8.159713945172825
59,426666,10016,B8,3,5314.0,4689.0,2.8559349593495935,2.0894678492239467,-7.664671101256468
59,426676,10025,B6,2,3315.0,3320.0,6.147041593438781,5.144698301113064,-10.023432923257172
59,426719,10064,B6,2,1536.5,1541.5,5.043130434782609,4.036173913043478,-10.069565217391307
59,426719,10064,B8,3,3574.0,3570.0,4.618773234200743,3.6217472118959106,-9.970260223048326
59,426735,10078,B6,2,2484.0,2483.0,5.645345345345345,4.6465465465465465,-9.987987987987985
59,426735,10078,B8,3,2657.5,2663.5,5.695393759286776,4.688261515601783,-10.071322436849925
59,426738,10081,B6,2,3450.0,3454.0,5.677352637021716,4.674043433298863,-10.033092037228535
59,426744,10085,B8,3,2756.5,2763.5,5.533051742344245,4.52713833157339,-10.059134107708552
59,426759,10099,B6,2,2240.5,2236.5,5.29769696969697,4.301575757575757,-9.961212121212126
59,426759,10099,B8,3,2242.5,2249.0,5.402298850574713,4.395657726692209,-10.066411238825035
59,426771,10110,B6,2,3183.5,3191.5,6.077576514678326,5.073579013116802,-10.039975015615239
59,426787,10126,B8,3,3111.5,3119.0,5.84,4.831666666666667,-10.083333333333329
59,426792,10131,B6,2,4038.5,4038.5,5.221837421837422,4.221837421837422,-10.0
59,426797,10134,B6,2,1654.5,1595.5,3.3582781456953645,2.436423841059603,-9.218543046357617
59,426813,10150,B6,2,2737.0,1999.5,2.3401177460050464,1.8363330529857023,-5.037846930193441
59,426822,10159,B6,2,3349.5,3349.5,6.057548658600736,5.057548658600736,-10.0
59,426833,10168,B6,2,3442.5,2905.0,2.6516064257028114,2.0437302423603794,-6.07876183342432
59,426835,10170,B8,3,1552.0,432.5,1.6854241338112308,1.5168067226890756,-1.6861741112215523
59,426846,10180,B6,2,1528.0,1473.0,3.348581560283688,2.426595744680851,-9.219858156028371
59,426883,10214,B6,2,2598.5,2596.0,4.746811819595646,3.749922239502333,-9.96889580093313
59,426921,10249,B6,2,4116.0,4062.5,3.467672131147541,2.495737704918033,-9.719344262295081
59,426922,10250,B8,3,2404.5,2404.0,5.590173410404624,4.590751445086705,-9.994219653179188
59,426936,10263,B6,2,2643.5,2643.5,5.683965014577259,4.683965014577259,-10.0
59,426936,10263,B8,3,3519.5,3512.5,5.5155932203389835,4.520338983050848,-9.952542372881359
59,426985,10308,B6,2,5598.0,5603.0,5.158787198203257,4.157664233576642,-10.011229646266147
59,426986,10309,B6,2,2582.0,2594.5,6.228460038986355,5.218713450292397,-10.097465886939574
59,426988,10311,B6,2,2839.0,2570.0,3.023740053050398,2.166445623342175,-8.572944297082227
59,426988,10311,B8,3,3333.0,2948.0,2.869553805774278,2.1166014533258806,-7.529523524483976
59,427092,10404,B8,3,2542.5,2531.0,5.5611325611325615,4.572972972972973,-9.881595881595882
59,427110,10422,B8,3,3956.5,3959.5,5.9208816705336424,4.918097447795824,-10.027842227378185
59,427111,10423,B8,3,3226.0,3219.0,5.3724196277495775,4.377157360406091,-9.952622673434863
59,427198,10503,B8,3,3205.5,2859.0,2.9357988165680475,2.1380980507974012,-7.977007657706463
59,427199,10503,B8,3,2470.5,2473.0,6.195555555555556,5.193535353535354,-10.020202020202023
59,427200,10504,B8,3,2786.5,2787.5,5.519764705882353,4.5188235294117645,-10.009411764705884
59,427283,10582,B8,3,3025.0,3026.0,5.583420776495278,4.582581322140609,-10.008394543546695
59,427355,10648,B8,3,3832.0,3832.5,5.200409626216078,4.200204813108039,-10.002048131080388
59,427402,10689,B8,3,1684.5,1684.5,5.660344827586207,4.660344827586207,-10.0
59,427412,10696,B8,3,3113.5,2529.0,2.536380952380952,1.9817142857142858,-5.546666666666664
59,427428,10709,B8,3,2697.5,2697.5,5.8363338788870704,4.8363338788870704,-10.0
59,427452,10729,B8,3,2935.5,2943.0,6.256525353283458,5.251537822111388,-10.049875311720706
59,427529,10803,B8,3,4732.0,4732.0,5.112487644151565,4.112487644151565,-10.0
59,427543,10816,B8,3,2785.0,2119.0,2.3986988847583643,1.8938661710037175,-5.048327137546469
59,427559,10832,B8,3,3138.0,3133.5,5.847368421052631,4.852631578947369,-9.947368421052625
59,427651,10922,B8,3,3298.0,3287.5,5.925773195876289,4.938144329896907,-9.876288659793815
59,427692,10957,B8,3,2792.5,2799.5,5.3629929221435795,4.3573306370070775,-10.05662285136502
59,427740,11003,B8,3,1564.5,447.5,1.6923171481253843,1.5488826815642458,-1.4343446656113845
59,427820,11078,B8,3,3160.5,3169.0,5.573306772908366,4.5665338645418325,-10.067729083665338
59,427898,11152,B8,3,3968.0,3965.0,5.153592336349122,4.154869611495476,-9.987227248536454
59,427955,11204,B8,3,4201.5,4190.5,3.7081597222222222,2.715798611111111,-9.923611111111112
59,427962,11211,B8,3,2903.5,2893.5,4.425974025974026,3.4333951762523194,-9.925788497217063
59,427988,11235,B8,3,3077.5,3081.0,5.663677130044843,4.660538116591928,-10.031390134529152
59,428005,11250,B8,3,3672.0,3672.0,4.481157154026583,3.481157154026583,-10.0
59,428121,11361,B8,3,3096.0,3102.5,6.120159151193634,5.116710875331565,-10.034482758620689
59,428266,11494,B8,3,2814.5,2818.0,5.5906868451688005,4.587427240977881,-10.032596041909194
59,428315,11536,B8,3,3368.5,3367.0,4.497602739726028,3.4986301369863013,-9.989726027397264
59,428333,11553,B8,3,3105.0,3101.5,6.12318339100346,5.125121107266436,-9.980622837370241
59,428334,11554,B8,3,3003.0,2990.0,6.093665480427046,5.101067615658363,-9.925978647686833
59,428407,11620,B8,3,3177.5,3177.5,4.225515463917525,3.225515463917526,-9.999999999999996
59,428409,11622,B8,3,4935.5,4942.0,5.167878787878788,4.166127946127946,-10.017508417508418
59,428598,11795,B8,3,3060.5,3075.0,5.086774628879892,4.078947368421052,-10.0782726045884
59,428610,11806,B8,3,3569.5,3569.5,6.109363683393688,5.109363683393688,-10.0
59,428630,11826,B8,3,4095.0,4095.0,5.911262798634812,4.911262798634812,-10.0
59,428632,11828,B8,3,3165.0,3164.0,5.487179487179487,4.487912087912088,-9.992673992673993
59,428729,11916,B8,3,1956.0,1877.5,3.2864864864864867,2.3636363636363638,-9.22850122850123
59,428772,11959,B8,3,1966.5,1969.5,5.372677595628415,4.369398907103825,-10.032786885245901
59,428788,11973,B8,3,2721.5,2723.5,6.386368477103302,5.384664536741214,-10.017039403620878
59,428823,12005,B8,3,3689.5,3686.5,6.187974371611632,5.189157220305569,-9.988171513060626
59,428898,12075,B8,3,3123.0,3121.0,5.213438170121515,4.21458184417441,-9.988563259471048
59,429033,12203,B8,3,3970.0,3962.0,4.034303948942959,3.0368568009573194,-9.9744714798564
59,429117,12280,B8,3,3932.5,3923.0,5.402392947103275,4.407178841309824,-9.952141057934512
59,429220,12376,B8,3,4604.0,4350.5,3.1476609215617306,2.218994020400985,-9.286669011607458
59,429232,12388,B8,3,4277.0,4215.5,3.549185185185185,2.5856296296296297,-9.635555555555552
59,429315,12463,B8,3,2487.5,2482.0,5.024340770791075,4.028803245436105,-9.955375253549699
59,429336,12484,B8,3,2154.0,2154.0,6.287950310559006,5.287950310559006,-10.0
59,429443,12583,B8,3,2918.5,2921.0,5.4344761904761905,4.432571428571428,-10.01904761904762
59,429532,12668,B8,3,3033.5,3039.0,6.034688346883469,5.031707317073171,-10.029810298102975
59,429537,12672,B8,3,3963.5,3971.0,5.588727858293076,4.583896940418679,-10.04830917874397
59,429543,12678,B8,3,3103.5,3098.0,4.436636636636637,3.441041041041041,-9.955955955955957
59,429570,12703,B8,3,3489.0,3495.0,5.675899672846238,4.670665212649945,-10.052344601962924
59,429628,12756,B8,3,2261.0,2260.0,4.848752399232246,3.8502879078694816,-9.98464491362764
59,429674,12795,B8,3,2987.0,2987.0,4.540956340956341,3.540956340956341,-10.0
59,429682,12800,B8,3,2943.0,2940.5,5.535118434603501,4.537178166838311,-9.979402677651903
59,429698,12815,B8,3,3670.0,3670.0,5.598930481283422,4.598930481283422,-10.0
59,429704,12821,B8,3,2211.5,1521.0,2.2336909871244637,1.826394849785408,-4.072961373390558
59,429788,12900,B8,3,1889.0,1156.5,2.0792408066429418,1.7743772241992883,-3.048635824436534
59,429867,12974,B8,3,4342.5,4349.0,5.081187410586552,4.079327610872675,-10.01859799713877
59,429922,13023,B8,3,4716.5,4713.0,5.871414242728185,4.874222668004012,-9.97191574724173
59,430205,13275,B8,3,4615.0,4626.0,5.666419019316494,4.659881129271917,-10.065378900445765
59,430307,13365,B8,3,3007.0,3007.0,5.522968906720161,4.522968906720161,-10.0
59,430546,13590,B8,3,3264.0,3265.0,5.2105331599479845,4.21001300390117,-10.005201560468144
59,430599,13640,B8,3,3676.5,3494.5,3.213387189844201,2.297403346797461,-9.159838430467397
59,430601,13642,B8,3,2446.5,2433.0,3.8798479087452473,2.900380228136882,-9.794676806083654
59,430787,13810,B8,3,2647.0,2653.5,5.213391304347826,4.208869565217391,-10.045217391304346
59,430807,13829,B8,3,3217.0,3221.0,5.504891304347826,4.501992753623188,-10.028985507246375
59,430907,13923,B8,3,6593.5,6595.5,5.200892635755021,4.2004959087527896,-10.003967270022311
59,430965,13980,B8,3,3374.0,3375.5,5.398811292719168,4.397919762258544,-10.00891530460624
59,431032,14038,B8,3,3062.0,3061.5,5.07359693877551,4.073852040816327,-9.997448979591832
59,431034,14040,B8,3,3674.5,3587.0,3.3622037155669444,2.4070467648942984,-9.55156950672646
59,431055,14058,B8,3,3603.0,3603.0,6.042209072978304,5.042209072978304,-10.0
59,431108,14106,B8,3,3174.0,3173.5,4.5094049904030715,3.50978886756238,-9.996161228406915
59,431204,14195,B8,3,3114.0,3112.5,5.2635730858468674,4.2645011600928076,-9.990719257540599
59,431268,14255,B8,3,2911.0,2911.0,4.612264150943396,3.612264150943396,-10.0
59,431291,14278,B8,3,2249.0,2195.5,3.4217228464419476,2.475156054931336,-9.465667915106115
59,431364,14345,B8,3,1798.5,1792.0,6.2021909233176835,5.210328638497653,-9.91862284820031
59,431407,14385,B8,3,5280.0,5291.0,6.097214326321774,5.094712905059693,-10.025014212620809
59,431471,14445,B8,3,2153.5,2148.0,4.243018867924528,3.248553459119497,-9.94465408805031
59,431537,14506,B8,3,4581.0,4166.0,3.0295292922451744,2.1419573315272604,-8.875719607179139
59,431688,14652,B8,3,3891.5,3893.5,5.364524103831891,4.36353522867738,-10.00988875154511
59,431843,14793,B8,3,3807.0,3809.5,5.571404399323181,4.569712351945855,-10.016920473773263
59,431866,14814,B8,3,3557.5,3553.0,6.090997095837367,5.092739593417232,-9.982575024201354
59,431895,14841,B8,3,3180.5,3087.0,3.350195160031226,2.4085870413739268,-9.416081186572992
59,431911,14856,B8,3,4656.0,4664.5,5.994805194805195,4.987445887445888,-10.07359307359307
59,431972,14910,B8,3,2988.5,2877.0,3.3143092105263157,2.3876644736842105,-9.266447368421051
59,431992,14930,B8,3,4707.5,4707.5,4.410560344827586,3.4105603448275863,-10.0
59,432016,14950,B8,3,3163.5,3173.5,6.126666666666667,5.121728395061728,-10.049382716049386
59,432236,15157,B8,3,2610.5,2610.5,5.925405405405406,4.925405405405406,-10.0
59,432261,15181,B8,3,3136.0,3136.5,5.684633569739953,4.684160756501182,-10.004728132387708
59,432281,15201,B8,3,3077.5,2457.5,2.4958828911253432,1.94967978042086,-5.462031107044831
59,432363,15278,B8,3,1772.0,1399.5,2.471585557299843,1.939403453689168,-5.321821036106749
59,432540,15437,B8,3,2486.5,2493.0,5.284798099762471,4.278622327790974,-10.061757719714963
59,432641,15530,B8,3,2397.5,2394.5,4.256656017039403,3.259211927582535,-9.974440894568684
59,432677,15565,B8,3,2874.5,2876.0,6.262111801242236,5.261047027506655,-10.010647737355809
59,432776,15647,B8,3,3817.5,3809.0,6.673278879813302,5.681213535589265,-9.92065344224037
59,432778,15649,B8,3,4002.0,4012.5,5.189957446808511,4.186382978723405,-10.035744680851062
59,432833,15700,B8,3,2804.5,2804.5,5.66282722513089,4.66282722513089,-10.0
59,432884,15748,B8,3,2579.0,2579.5,5.299015748031496,4.298622047244095,-10.003937007874013
59,432930,15791,B8,3,3971.0,3973.5,5.91490329920364,4.912627986348123,-10.022753128555175
59,433256,16090,B8,3,4026.0,3998.0,3.6792384406165004,2.699546690843155,-9.796917497733455
59,433295,16125,B8,3,3200.0,3194.5,6.221564760026299,5.224457593688363,-9.97107166337936
59,433451,16269,B8,3,5858.5,5855.0,5.150277704311029,4.151018249140439,-9.992594551705904
59,433576,3,B8,3,2059.0,2039.0,3.742178217821782,2.7738613861386137,-9.683168316831683
59,433641,64,B8,3,2346.5,2337.0,5.597852760736196,4.609509202453988,-9.883435582822084
59,433689,107,B8,3,2467.5,2467.0,9.091185410334347,8.091590678824721,-9.995947315096263
59,433714,130,B8,3,4437.5,4422.5,4.709620476610768,3.7202118270079434,-9.894086496028244
59,433844,249,B8,3,3102.0,3106.0,5.478354554358472,4.4752203721841335,-10.03134182174339
59,433850,255,B8,3,3500.0,3500.0,6.252618607516944,5.252618607516944,-10.0
59,433917,314,B8,3,3572.0,3569.5,4.714256410256411,3.7163076923076925,-9.979487179487183
59,433937,331,B8,3,4170.5,4175.5,5.238324988620847,4.236504324078289,-10.018206645425582
60,465460,13307,B2,0,3331.5,3331.5,4.526798561151079,3.5267985611510793,-9.999999999999996
60,465460,13307,B4,1,4872.0,4858.5,4.339288969917958,3.344211485870556,-9.950774840474024
60,465475,13317,B2,0,4164.0,4164.0,5.699465240641711,4.699465240641711,-10.0
60,465477,13319,B6,2,2786.5,2270.5,2.546042363433668,2.0044268774703555,-5.416154859633124
60,465477,13319,B8,3,2951.5,2417.5,2.558221302998966,2.0,-5.58221302998966
60,465478,13320,B2,0,3249.5,3249.0,4.369218241042345,3.369543973941368,-9.99674267100977
60,465493,13332,B2,0,4463.5,4006.0,2.986800894854586,2.130797636632201,-8.560032582223851
60,465494,13333,B2,0,3530.0,3530.0,5.4075286415711945,4.4075286415711945,-10.0
60,465494,13333,B4,1,4461.5,4463.0,5.183690658499234,4.18323124042879,-10.004594180704443
60,465503,13342,B2,0,2924.5,2923.0,5.100247729149463,4.1012386457473164,-9.990090834021466
60,465503,13342,B4,1,2763.5,2761.0,4.9218150087260035,3.925305410122164,-9.965095986038396
60,465503,13342,B6,2,3616.0,3614.5,5.263783783783784,4.2645045045045045,-9.992792792792793
60,465508,13347,B2,0,3303.5,3301.5,5.15435736677116,4.155360501567398,-9.98996865203762
60,465508,13347,B4,1,4039.0,4038.5,5.045831655255739,4.045992750704793,-9.998389045509466
60,465509,13348,B2,0,4019.5,4020.0,10.242027455121436,9.24181626187962,-10.002111932418156
60,465514,13353,B2,0,3928.5,3928.5,4.509428129829985,3.5094281298299848,-10.0
60,465517,13356,B2,0,3906.5,3903.5,4.494197437829691,3.496006028636021,-9.981914091936703
60,465520,13358,B2,0,2544.5,2552.0,5.797989949748744,4.787939698492463,-10.100502512562812
60,465520,13358,B4,1,2024.0,2027.5,5.603130434782608,4.598260869565218,-10.048695652173905
60,465528,13366,B2,0,2232.0,2229.0,4.184309133489461,3.18711943793911,-9.971896955503512
60,465534,13372,B2,0,4000.5,3987.0,4.423641304347826,3.430978260869565,-9.92663043478261
60,465538,13376,B2,0,2156.5,2160.0,4.951208791208791,3.9450549450549453,-10.06153846153846
60,465540,13378,B2,0,2306.0,2296.0,4.814909090909091,3.8294545454545457,-9.854545454545454
60,465543,13380,B2,0,3615.0,3615.0,5.658560311284047,4.658560311284047,-10.0
60,465543,13380,B4,1,3695.0,3697.0,5.488262910798122,4.487010954616588,-10.012519561815338
60,465544,13381,B2,0,4070.0,4081.0,5.417218543046357,4.411390728476821,-10.058278145695363
60,465548,13385,B2,0,2255.0,2255.0,4.45875,3.45875,-10.0
