dimension,stratum,method,method_label,n_runs,n_events,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width68,coverage68,coverage95,coverage68_error,coverage95_error,calibration_ece,calibration_loss,sigma68_ci_low_ns,sigma68_ci_high_ns,pull_width68_ci_low,pull_width68_ci_high,coverage68_ci_low,coverage68_ci_high,coverage95_ci_low,coverage95_ci_high,calibration_loss_ci_low,calibration_loss_ci_high
run,59,ridge,Ridge residual scale model,1,763,2289,1.019290410936133,1.2006734618688526,1.5061781009973858,2.4413239210942446,0.011358671909130624,1.1309130885402898,0.45128877238968984,0.873307121013543,0.2314007197473102,0.07669287898645694,0.15404679936688356,0.14826337166023512,1.4618856726977334,1.528548901423586,1.0761038191926346,1.153863642624626,0.4302315421581477,0.468348623853211,0.8644276976845784,0.8870685889034513,0.1245798944281706,0.16216778606598498
run,59,traditional,S02/S03/S04 atom robust-width baseline,1,763,2289,0.9350370580981536,1.1022320910400367,1.4587081303487366,2.5401850621944355,0.014416775884665793,2.2973054430333923,0.45391000436872,0.7077326343381389,0.22877948776828005,0.24226736566186102,0.23552342671507054,0.500968930794651,1.3825822840753612,1.5164855093014553,2.0824876553593272,2.6612352933991774,0.43283093053735255,0.4732634338138925,0.6871778069025776,0.7279379641764963,0.43313653030963656,0.5938310221276092
run,60,cnn1d,1D-CNN residual scale model,1,808,2424,1.113162820872147,1.451066241022147,1.3738857922491532,2.1785644377114437,0.014026402640264026,0.9104210248384567,0.5503300330033003,0.9405940594059405,0.13235945913369973,0.009405940594059414,0.09468633022691587,0.08150767627905459,1.3375661823892424,1.4253129843421515,0.8809468276825083,0.9378842777730707,0.5296204620462046,0.574773102310231,0.9333745874587459,0.9492883663366336,0.07064821814711114,0.09023195021410785
run,60,gradient_boosted_trees,HistGradientBoosting residual scale model,1,808,2424,1.0899046241758485,1.2646412875726476,1.3859876921461796,2.118473175625646,0.018151815181518153,0.9629818870825488,0.556930693069307,0.908003300330033,0.12575879906769305,0.041996699669967,0.08532164375826898,0.07252381385334505,1.3298174713214503,1.4359784573470329,0.9221611033257471,1.0155665627247925,0.5363139438943894,0.5786303630363037,0.8966893564356435,0.9167182343234324,0.06615124017035182,0.07971511428229044
run,60,mlp,MLP residual scale model,1,808,2424,1.1342925688416294,1.3008434030971898,1.551666383560403,2.2289070149253245,0.015676567656765675,1.0363476083602527,0.5276402640264026,0.8820132013201321,0.1550492281105974,0.0679867986798679,0.1154371553094241,0.09370519761503554,1.4933347106601258,1.594005216436437,0.9850799047794064,1.0871422379122404,0.5093853135313532,0.5503506600660065,0.8699979372937293,0.8932240099009902,0.08029365037915576,0.11351618977946706
run,60,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1,808,2424,1.0991984871254539,1.3865003811102135,1.3166927928106096,2.162551516791561,0.012376237623762377,0.8201078398148267,0.6518151815181518,0.9636963696369637,0.030874310618848266,0.013696369636963746,0.05757461101367741,0.07050936286366567,1.2851252217826348,1.3558017092968484,0.7838464350386722,0.8364984870112668,0.6332198844884489,0.6677805280528053,0.9577660891089108,0.970730198019802,0.06690003187165519,0.08034102687135848
run,60,ridge,Ridge residual scale model,1,808,2424,1.100090327670259,1.2254045187833924,1.4042479283503588,2.329377396885256,0.01773927392739274,0.9258040317124508,0.5268151815181518,0.9055280528052805,0.15587431061884827,0.044471947194719474,0.1053092675206452,0.09496287340544052,1.3568365002279574,1.4373579874247822,0.884915641640271,0.973829272502569,0.5114892739273927,0.5450082508250825,0.8954104785478548,0.9155424917491749,0.08545848584295149,0.10672144178288345
run,60,traditional,S02/S03/S04 atom robust-width baseline,1,808,2424,1.0951296158840316,1.3625896230517398,1.3437044382667396,2.3952884674835904,0.015264026402640265,2.714938279230353,0.40387788778877887,0.665016501650165,0.27881160434822116,0.28498349834983494,0.28189755134902805,0.6401577333193593,1.287963339429114,1.4103068999941846,2.288960940628308,2.893606583682099,0.3844678217821782,0.4292388613861386,0.6460292904290429,0.6840449669966997,0.5282018059195295,0.6932115982431128
run,61,cnn1d,1D-CNN residual scale model,1,933,2799,1.4750457154690968,1.8317580285653177,1.86024403408094,2.670543905263073,0.01607717041800643,1.2092679540155025,0.32261521972132906,0.909967845659164,0.36007427241567097,0.04003215434083596,0.21255767925892516,0.20548301500773364,1.7499297507977347,1.926093822250119,1.1707676351463407,1.2434672336584411,0.3061361200428725,0.3371025366202215,0.8991336191496964,0.9224991068238657,0.18964189076154805,0.2241831706538957
run,61,gradient_boosted_trees,HistGradientBoosting residual scale model,1,933,2799,1.6106340328847015,1.9910623850240723,1.9275565211044423,2.5968040045588845,0.02000714540907467,1.3834112358549924,0.33726330832440155,0.750982493747767,0.3454261838125985,0.1990175062522329,0.2722218450324157,0.3000191927380599,1.8488639318344406,2.002468592674203,1.3273207594046226,1.4477708844534207,0.32506252232940336,0.3497767059664166,0.7368256520185781,0.7684976777420507,0.2805939744829165,0.3237533196340166
run,61,mlp,MLP residual scale model,1,933,2799,1.5721950015595088,1.8665906928954143,1.8756360570088941,2.681183273547199,0.01822079314040729,1.2476623817153778,0.4055019649874955,0.811003929974991,0.2771875271495045,0.1389960700250089,0.2080917985872567,0.217984444369287,1.824915603209781,1.927464814712197,1.182915400650361,1.2744194005148357,0.38862093604858877,0.42453554841014646,0.80002679528403,0.8271078956770276,0.19098722573764654,0.23298963258682384
run,61,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1,933,2799,1.5438372729518088,1.9114801946267264,1.7710332922433571,2.7098546545106146,0.01429081814933905,0.9261900902693998,0.5369774919614148,0.9678456591639871,0.14571200017558528,0.01784565916398717,0.08917214314005417,0.0816349280525567,1.7283862281139497,1.822645337738084,0.8999073458699693,0.9580533677529157,0.5150946766702394,0.5598695962843873,0.961745266166488,0.9714898177920687,0.07391417432140417,0.0886687026209634
run,61,ridge,Ridge residual scale model,1,933,2799,1.7651088885461774,1.9277688406882447,2.0680650027088747,2.8773965062498568,0.021793497677742052,1.2546211423674236,0.3229724901750625,0.7549124687388353,0.3597170019619375,0.19508753126116463,0.2774022666115511,0.2717069855505192,2.0057364196423215,2.1202879073238297,1.208901296122572,1.294865802956268,0.3093694176491604,0.3370310825294748,0.7376116470167917,0.7753929974991068,0.2531346102993384,0.2849384452073488
run,61,traditional,S02/S03/S04 atom robust-width baseline,1,933,2799,1.8789983836883548,2.1181026561652345,2.1299643935400336,3.0080597200873207,0.03143979992854591,2.9713183562288723,0.255805644873169,0.47123972847445517,0.42688384726383105,0.4787602715255448,0.45282205939468795,0.8324461336032342,1.9974244276268818,2.2048804363317362,2.7844366909570772,3.1993024414086793,0.24543586995355485,0.26475526973919256,0.45688638799571274,0.48740621650589494,0.7834514675532381,0.8953174981484725
run,62,cnn1d,1D-CNN residual scale model,1,807,2421,1.2128883239076291,1.4937315723952975,1.4473126984541544,2.413602232717287,0.008674101610904586,0.935287134325879,0.5415117719950434,0.9516728624535316,0.14117772014195662,0.0016728624535315983,0.09108658828246122,0.07466250913801761,1.3978469617921685,1.4891216636260083,0.902265741473416,0.9582718308647855,0.5245456422965716,0.5593246592317225,0.9458281701776126,0.9583539859562165,0.06904989439560219,0.08044999969310059
run,62,gradient_boosted_trees,HistGradientBoosting residual scale model,1,807,2421,1.2318364006636298,1.4508617541020217,1.4706176246548182,2.369418979112128,0.0107393638992152,0.8801851882693554,0.5968608013217679,0.9231722428748451,0.08582869081523214,0.02682775712515484,0.0722927014588346,0.07619099028246654,1.4188542296033602,1.5086007791018448,0.8436763540477357,0.9151580779992664,0.5785315985130112,0.6156133828996282,0.9115654688145395,0.9343349855431641,0.06798349924808,0.08472364657258873
run,62,mlp,MLP residual scale model,1,807,2421,1.2240300535530018,1.415391269123731,1.6085161822173086,2.397383674791914,0.011152416356877323,0.9669362554642458,0.5947955390334573,0.9149111937216027,0.08789395310354275,0.03508880627839728,0.08846188622279783,0.06112709753512302,1.5555878311959734,1.656828862769239,0.9166135901277896,1.0049478929626032,0.5785419248244528,0.6105225113589426,0.9004440313919867,0.9232548533663776,0.052043758587258265,0.07341524211012379
run,62,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1,807,2421,1.169690554939155,1.4957328579482905,1.4410042893076662,2.3541895155764774,0.00784799669558034,0.8549032170836721,0.7302767451466337,0.9508467575382074,0.04758725300963362,0.0008467575382073989,0.08264056098999484,0.06904283861354094,1.4030143191068525,1.4686573204954125,0.8301343188503647,0.8759826209341579,0.7134964890541099,0.7431123502684841,0.946189591078067,0.9567534076827757,0.06034639147314569,0.07933908768517138
run,62,ridge,Ridge residual scale model,1,807,2421,1.1447805972428071,1.256117644703572,1.500270736808412,2.491431794835978,0.011565468814539447,0.8562375273167712,0.5943824865757952,0.9343246592317225,0.08830700556120485,0.01567534076827748,0.06919480802636865,0.07923490675976996,1.4443254116459145,1.5616214608413166,0.8104222717562413,0.8910006460474211,0.5799876084262701,0.6197026022304832,0.9230999586947543,0.9434221396117307,0.06968726179913648,0.08753437932211841
run,62,traditional,S02/S03/S04 atom robust-width baseline,1,807,2421,1.0940847179352597,1.3292452494912084,1.4690048724299039,2.5841895829635635,0.012804626187525816,2.506771762925432,0.42668318876497313,0.6906237092110699,0.2560063033720269,0.2593762907889301,0.2576912970804785,0.5699614135417167,1.3980974652651585,1.510163621680284,2.2150316339805816,2.7513927668864513,0.4080751755472945,0.4440520446096654,0.6711173068979761,0.7047810821974391,0.49217623199883714,0.637787329229589
run,63,cnn1d,1D-CNN residual scale model,1,370,1110,1.166299194984307,1.438358066510471,1.3404231889318217,2.3116141234636807,0.014414414414414415,0.8904082579096251,0.4765765765765766,0.9495495495495495,0.20611291556042344,0.00045045045045044585,0.12097801881227119,0.10928328172838,1.3072484747647821,1.3948521620105454,0.8242586195467453,0.9360705470146068,0.4491891891891892,0.49193693693693696,0.926036036036036,0.9603603603603603,0.09822149712204763,0.12940820869561037
run,63,gradient_boosted_trees,HistGradientBoosting residual scale model,1,370,1110,1.1086987735170493,1.3379142902981371,1.4293823911254206,2.100882664953975,0.012612612612612612,0.8731591309935679,0.6,0.9261261261261261,0.08268949213700005,0.023873873873873852,0.06796636769012163,0.07534265067685691,1.370902334403529,1.4942210626010706,0.8185829345277688,0.9423850231654076,0.5724324324324325,0.6306531531531532,0.9053828828828828,0.9414414414414415,0.06082696444674018,0.0856692170001304
run,63,mlp,MLP residual scale model,1,370,1110,1.1638391438644424,1.3297718569678274,1.5148343668541755,2.2971904326075023,0.013513513513513514,0.8695997148752863,0.5981981981981982,0.9306306306306307,0.08449129393880184,0.019369369369369283,0.07241946025371267,0.07667010217164937,1.4497244167398184,1.5947906230758353,0.7981164589715717,0.9078853528256684,0.571036036036036,0.6263738738738739,0.9179279279279279,0.9415315315315316,0.06892966631999192,0.08860638046857428
run,63,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1,370,1110,1.230890595672066,1.5892370797101165,1.4780787022184088,2.2657996746949407,0.013513513513513514,0.9472527138740852,0.5963963963963964,0.9657657657657658,0.08629309574060362,0.015765765765765827,0.07647351430776668,0.05781991548501274,1.4462139168076396,1.52812880454887,0.9161872332034068,0.9860710330017761,0.5692567567567567,0.6270945945945946,0.9539864864864865,0.9757207207207207,0.04967206893450469,0.06671559498337255
run,63,ridge,Ridge residual scale model,1,370,1110,1.0157493336117158,1.136604965418936,1.4392275144807094,2.4826062340666035,0.018018018018018018,0.8849321691993896,0.6063063063063063,0.9387387387387387,0.0763831858306937,0.011261261261261257,0.0642212620555144,0.06673338498701994,1.3335760359367206,1.51761366431802,0.824987567152796,0.9391116426700984,0.5795495495495495,0.6355405405405404,0.923963963963964,0.9541216216216216,0.05340545875550428,0.07819500014146882
run,63,traditional,S02/S03/S04 atom robust-width baseline,1,370,1110,1.019165741591126,1.2936294120173386,1.3913214606535782,2.628067512304926,0.02072072072072072,2.598689651568022,0.43783783783783786,0.6873873873873874,0.24485165429916217,0.2626126126126126,0.25373213345588735,0.589971512983921,1.3042432478087074,1.469576451838483,2.240420230051377,2.900705762392749,0.40894144144144146,0.4659234234234234,0.6565315315315315,0.715472972972973,0.4925573107579129,0.6872401803297424
run,65,cnn1d,1D-CNN residual scale model,1,66,198,1.2184973472980076,1.639440949705726,1.4547422594666517,1.5507573766559857,0.0,1.0513845076876012,0.3939393939393939,0.9595959595959596,0.2887500981976061,0.009595959595959602,0.1696275743513283,0.12983953495812378,1.3571077119258221,1.5999478737225934,0.9140905228836919,1.1946893289695177,0.3434343434343434,0.44457070707070706,0.9241161616161616,0.9849747474747474,0.10110677230137366,0.17949955030745693
run,65,gradient_boosted_trees,HistGradientBoosting residual scale model,1,66,198,1.249200086041959,1.3598015963714154,1.4532458185519155,1.5745546547704874,0.0,0.7163961137309356,0.5808080808080808,0.9242424242424242,0.10188141132891926,0.025757575757575757,0.07897100869476262,0.1225534705125805,1.2088724430143984,1.7108505238347067,0.5705571309932992,0.9878375974746947,0.49936868686868685,0.6573232323232323,0.8786616161616162,0.9444444444444444,0.07375180442739417,0.17614113229475992
run,65,mlp,MLP residual scale model,1,66,198,1.3067586842892887,1.5063322146211924,1.6064881033539828,1.6033598206435267,0.0,0.9046284159760316,0.5656565656565656,0.9040404040404041,0.1170329264804344,0.04595959595959587,0.09989232341456061,0.08956410746963982,1.488229930603508,1.7154970168562746,0.7925374493647245,1.093927843447276,0.5098484848484848,0.6367424242424242,0.8680555555555556,0.934469696969697,0.05843577207793637,0.12254844293692473
run,65,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1,66,198,1.2403171230527625,1.6993248209027847,1.5222827683138629,1.5662122085422348,0.0,0.8283151032497409,0.7373737373737373,0.98989898989899,0.05468424523673732,0.03989898989898999,0.06929959577735859,0.08389193191583624,1.4189176538581227,1.6424688273675505,0.7896983019308352,0.9133614801409563,0.6915404040404041,0.7779040404040404,0.9797979797979798,1.0,0.0551612252195214,0.11619457105709585
run,65,ridge,Ridge residual scale model,1,66,198,1.046105802458659,1.0699296766799051,1.4421521832672937,1.5944979916529862,0.005050505050505051,0.9100232473257913,0.51010101010101,0.9141414141414141,0.17258848203598998,0.03585858585858581,0.11432454404829798,0.1031870911542706,1.305275757268424,1.6197963378805,0.808588495625957,1.105506242064093,0.4494949494949495,0.5708333333333333,0.8781565656565656,0.9546717171717172,0.08262006739238292,0.14205574065234433
run,65,traditional,S02/S03/S04 atom robust-width baseline,1,66,198,1.030346961959167,1.1792291919174431,1.494640076269676,1.6991283591200679,0.005050505050505051,2.908249850477071,0.42424242424242425,0.6464646464646465,0.2584470678945758,0.30353535353535344,0.28099121071496463,0.6878058706554913,1.3295486304544808,1.653774264308668,1.7527745732009743,3.7323223425766883,0.35858585858585856,0.5,0.5501262626262626,0.7377525252525252,0.3608751826495984,0.9224685077483231
