method,run,event_index,eventno,evt,stave,amplitude_adc,taxon,label_curated_any,label_novel_any,q_template_rmse,pca_recon_mse,ae_recon_mse,isolation_anomaly_score,peak_sample,late_fraction,baseline_mad,saturation_count,secondary_peak,post_peak_min,timing_span_dup,score_gradient_boosted_trees,score_mlp,score_ridge,score_morphology_gated_cnn_new,score_1d_cnn,score_traditional_robust_shape_cuts,score_autoencoder_isolation_forest
morphology_gated_cnn_new,65,599,649226,4182,B4,1490.0,novel_early_pretrigger,True,True,1.1018924,0.11836406,0.169132,0.6940086,2,0.0,1325.5,1,0.1409396,-2.0563757,1.5503584,0.99955213,1.0,1.0,0.99976605,0.9999498,0.8991708,0.43635687
morphology_gated_cnn_new,65,32300,680927,548,B4,1315.5,novel_early_pretrigger,True,True,1.0806173,0.109880395,0.2227541,0.6882341,3,0.0,1281.0,1,0.29152414,-2.041429,1.6055355,0.99955213,0.99999833,0.99999994,0.99946195,0.9999244,0.8688249,0.45318177
morphology_gated_cnn_new,65,21369,669996,6764,B4,1012.0,unassigned_common,False,False,0.9225522,0.0067700855,0.121309675,0.66167426,4,0.0,730.5,1,0.5938735,-1.5434783,1.701996,0.0020715147,0.05512347,0.9893601,0.9981021,0.99982136,0.49426496,0.17202947
morphology_gated_cnn_new,65,34166,682793,2283,B6,1060.0,novel_early_pretrigger,True,True,1.6577255,0.2153086,1.0389012,0.75986445,0,0.0,522.0,1,0.0,-1.9235849,18.0,0.99955213,1.0,1.0,0.9999964,0.9999993,0.35346827,1.0
morphology_gated_cnn_new,65,9233,657860,11814,B6,1694.0,novel_early_pretrigger,True,True,1.7565784,0.3271066,0.7150082,0.7632103,0,0.0,815.0,1,0.0,-2.4214876,18.0,0.99955213,1.0,1.0,0.99998546,0.9999964,0.55284274,1.0
morphology_gated_cnn_new,65,32894,681521,1100,B6,1056.5,novel_early_pretrigger,True,True,1.3198042,0.18002856,0.6676044,0.74230474,0,0.0,298.0,1,0.0,-1.5149077,18.0,0.99955213,1.0,1.0,0.99994135,0.99998915,0.20077972,0.9034788
morphology_gated_cnn_new,65,6730,655357,9480,B6,1017.0,novel_early_pretrigger,True,True,1.5054213,0.08128807,0.20990604,0.7171995,2,0.0,993.5,1,0.6961652,-2.4169126,1.5905385,0.99955213,0.99999964,0.99999696,0.9997657,0.9999839,0.67383635,0.39582074
morphology_gated_cnn_new,65,20418,669045,5877,B6,1005.0,novel_early_pretrigger,True,True,1.3927636,0.04069683,0.18882254,0.702198,3,0.0,940.0,1,0.93930346,-2.1552238,1.6148572,0.99955213,0.99999356,0.9999781,0.99959403,0.9999796,0.63729674,0.2962983
morphology_gated_cnn_new,65,27095,675722,12107,B6,1068.0,novel_early_pretrigger,True,True,0.850103,0.005379161,0.09742182,0.6321027,3,0.0,804.5,1,0.7013109,-1.1825843,1.6974123,0.99955213,0.9941439,0.9971951,0.9955467,0.99959666,0.54434437,0.14490266
morphology_gated_cnn_new,65,22215,670842,7547,B6,1638.5,novel_early_pretrigger,True,True,0.9170659,0.034213375,0.15307307,0.6168195,3,0.0,1451.0,1,0.6844675,-1.1714983,1.6296794,0.99955213,0.999972,0.99993485,0.99051255,0.9983571,0.9837674,0.23501483
morphology_gated_cnn_new,65,21369,669996,6764,B6,1326.5,unassigned_common,False,False,0.75720555,0.0029671455,0.12125548,0.62798196,4,0.0,997.0,1,0.71353185,-1.0655861,1.6949302,0.0016610555,0.24624975,0.989156,0.9903183,0.99910384,0.6750195,0.1546516
morphology_gated_cnn_new,65,16669,665296,2363,B6,1698.5,novel_early_pretrigger,True,True,0.8491966,0.025012,0.12574297,0.60038644,3,0.0,1423.5,1,0.77862823,-1.0206064,1.6478885,0.99955213,0.9999963,0.99983436,0.984837,0.99743587,0.96495634,0.19377287
morphology_gated_cnn_new,65,30042,678669,14829,B6,1056.5,unassigned_common,False,False,0.6689978,0.003960342,0.09333637,0.6086226,4,0.0,621.5,1,0.60624707,-0.8902035,1.7906466,0.0011541524,0.0033040096,0.5455212,0.98202723,0.9978485,0.4197064,0.13257913
morphology_gated_cnn_new,65,31666,680293,16329,B6,3056.0,novel_delayed_peak,True,True,0.5735697,0.034631472,0.08048095,0.4715051,17,0.9938706,6.0,1,0.040248692,1.0,18.0,0.99953085,1.0,0.986621,0.97951525,0.9186105,0.0414667,0.14586245
morphology_gated_cnn_new,65,8755,657382,11362,B6,4560.0,novel_delayed_peak,True,True,0.57534933,0.036570985,0.096416384,0.47306973,17,0.99802226,5.5,1,0.090570174,1.0,18.0,0.99953085,1.0,0.997634,0.97948,0.92950964,0.041706044,0.16073796
morphology_gated_cnn_new,65,8970,657597,11566,B8,1184.5,novel_early_pretrigger,True,True,1.240059,0.1606659,0.55255497,0.71672285,0,0.0,390.5,1,0.0,-1.3376952,18.0,0.99955213,1.0,1.0,0.99988043,0.99997616,0.26350436,0.78122824
morphology_gated_cnn_new,65,27095,675722,12107,B8,1206.0,novel_early_pretrigger,True,True,1.0744382,0.024205394,0.19502062,0.6447192,3,0.0,1053.0,1,0.9344942,-1.5787728,1.6340001,0.99955213,0.9999747,0.9985283,0.99610484,0.999728,0.713602,0.25079107
morphology_gated_cnn_new,65,27405,676032,12390,B8,1209.0,unassigned_common,False,False,0.7888674,0.0025533333,0.10928265,0.61304885,4,0.0,828.0,1,0.67741936,-1.0181968,1.7268293,0.0011541524,0.025528297,0.8565459,0.9862238,0.998461,0.5601704,0.14159024
morphology_gated_cnn_new,65,16280,664907,1997,B8,3303.0,pileup_or_long_tail,True,False,0.5930398,0.038085766,0.07854213,0.4864409,17,0.9997474,0.5,1,0.00030275507,1.0,18.0,0.99953085,1.0,0.9999686,0.9812485,0.92495733,0.041885052,0.1558071
morphology_gated_cnn_new,65,37924,686551,5781,B8,2031.0,novel_delayed_peak,True,True,0.4996373,0.042110726,0.07786498,0.5115787,17,0.99290437,3.5,1,0.0024618416,1.0,18.0,0.99953085,1.0,0.99997973,0.9803355,0.92834777,0.041359562,0.17067493
morphology_gated_cnn_new,65,38343,686970,6168,B8,3743.5,novel_delayed_peak,True,True,0.59290737,0.034778014,0.09003988,0.46917436,17,0.99085826,11.0,1,0.08695071,1.0,18.0,0.99953085,1.0,0.99649775,0.9790546,0.9226032,0.041335482,0.15180612
morphology_gated_cnn_new,65,11786,660413,14219,B8,4051.0,novel_delayed_peak,True,True,0.5487991,0.03549306,0.081258126,0.47148326,17,0.98129576,3.0,1,0.02616638,1.0,18.0,0.99953085,1.0,0.9907861,0.9788359,0.917429,0.040671576,0.14809471
morphology_gated_cnn_new,65,34260,682887,2370,B8,1190.0,novel_delayed_peak,True,True,0.35013047,0.03566721,0.08496915,0.48297974,17,0.98614454,5.5,1,0.009243698,1.0,18.0,0.9995244,1.0,0.9878953,0.97853273,0.9302951,0.040831637,0.15421847
morphology_gated_cnn_new,65,34113,682740,2234,B8,2447.0,novel_delayed_peak,True,True,0.49948898,0.03392182,0.08223915,0.47013095,17,0.9868879,5.5,1,0.061708216,1.0,18.0,0.99953085,1.0,0.9720977,0.97801113,0.9190316,0.040968526,0.14520833
morphology_gated_cnn_new,65,1561,650188,5110,B8,1812.5,novel_delayed_peak,True,True,0.50119376,0.034676433,0.08595674,0.4712038,17,0.9692232,4.5,1,0.082482755,1.0,18.0,0.99953085,1.0,0.98137015,0.9768356,0.91883177,0.039854653,0.14948781
morphology_gated_cnn_new,65,8316,656943,10947,B8,1937.0,novel_delayed_peak,True,True,0.4897462,0.038563944,0.0757017,0.48190472,17,0.91406876,1.5,1,0.019101704,1.0,18.0,0.99953085,1.0,0.99974483,0.97595656,0.91376543,0.03646985,0.15357508
morphology_gated_cnn_new,65,3985,652612,6917,B8,4401.5,novel_delayed_peak,True,True,0.54234695,0.029768327,0.11677624,0.47582528,16,0.9991348,5.0,1,0.071907304,0.94002044,18.0,0.99953085,1.0,0.99667907,0.9755839,0.9374043,0.041700404,0.161387
1d_cnn,42,17025,784327,233,B2,1111.5,novel_early_pretrigger,True,True,2.6301143,0.52932227,1.5500243,0.82288283,0,0.0,666.5,1,0.0,-4.0274405,18.0,0.99955213,1.0,1.0,0.9999999,1.0,0.45327282,1.0
1d_cnn,42,8550,775852,8713,B2,1327.0,novel_early_pretrigger,True,True,2.583474,0.27735677,0.8197202,0.8033361,2,0.0,717.5,1,0.0,-3.8206482,1.4170771,0.99955213,1.0,1.0,0.9999999,1.0,0.48789537,1.0
1d_cnn,42,11915,779217,11830,B2,1144.5,novel_early_pretrigger,True,True,2.6094427,0.2093032,1.2409208,0.8070309,1,0.0,664.5,1,0.0,-4.126256,4.716471,0.99955213,1.0,1.0,0.9999999,1.0,0.45203274,1.0
1d_cnn,42,7946,775247,8148,B2,1821.5,novel_early_pretrigger,True,True,2.2533276,0.10626022,0.9998481,0.7746464,1,0.0,1064.5,1,0.0,-3.1394455,1.6310667,0.99955213,1.0,1.0,0.99999976,1.0,0.72324014,0.98496175
1d_cnn,42,28108,795414,10536,B2,1161.5,dropout,True,False,3.7867055,0.42095482,4.0590186,0.82881963,1,0.0,825.5,1,0.0,-5.5527334,2.9666665,0.99955213,1.0,1.0,1.0,1.0,0.5630364,1.0
1d_cnn,42,8145,775446,8334,B2,1464.0,novel_early_pretrigger,True,True,2.6425827,0.40398917,1.9070039,0.8235791,0,0.0,1188.0,1,0.0,-3.7752733,18.0,0.99955213,1.0,1.0,1.0,1.0,0.8076327,1.0
1d_cnn,42,8157,775458,8345,B2,1258.5,novel_early_pretrigger,True,True,3.0526602,0.14050502,1.1601506,0.8142294,2,0.0,671.5,1,0.0,-4.552642,1.5163331,0.99955213,1.0,1.0,1.0,1.0,0.45731738,1.0
1d_cnn,42,17664,784966,831,B2,1402.0,novel_early_pretrigger,True,True,3.6992443,5.546311,7.1150417,0.8323319,2,0.0,1269.0,1,0.810271,-4.114123,1.9838456,0.99955213,1.0,1.0,1.0,1.0,0.8634893,1.0
1d_cnn,42,17612,784914,786,B2,1541.5,novel_early_pretrigger,True,True,2.4079757,0.2758116,0.77563685,0.7955109,2,0.0,982.0,1,0.0,-3.36458,1.4204247,0.99955213,1.0,1.0,0.9999999,1.0,0.6673335,1.0
1d_cnn,42,28528,795834,10933,B2,1410.5,novel_early_pretrigger,True,True,3.1105196,0.22185098,1.7367431,0.81491834,2,0.0,901.5,1,0.0,-4.371145,1.3873315,0.99955213,1.0,1.0,1.0,1.0,0.61362195,1.0
1d_cnn,42,28614,795920,11013,B2,1318.0,dropout,True,False,3.8368042,0.5592301,5.0625396,0.8323319,0,0.0,1285.5,1,0.0,-5.2784524,18.0,0.99955213,1.0,1.0,1.0,1.0,0.8755031,1.0
1d_cnn,42,28880,796186,11269,B2,1658.0,novel_early_pretrigger,True,True,2.6549888,0.26287353,1.0638916,0.8094233,2,0.0,875.5,1,0.0,-3.5965018,1.4041345,0.99955213,1.0,1.0,1.0,1.0,0.595253,1.0
1d_cnn,42,16400,783702,16041,B4,1412.5,novel_early_pretrigger,True,True,1.8888546,0.11628095,0.83881694,0.7707255,1,0.0,779.0,1,0.0,-3.2725663,1.9336239,0.99955213,1.0,1.0,0.9999994,0.9999999,0.52898234,0.89735913
1d_cnn,42,14932,782234,14652,B4,1318.0,novel_early_pretrigger,True,True,1.9288352,0.2564743,0.59280896,0.77584106,2,0.0,875.5,1,0.0,-3.2223065,1.9459202,0.99955213,1.0,1.0,0.99999917,0.99999976,0.59452546,1.0
1d_cnn,42,20226,787530,3212,B4,1020.5,novel_early_pretrigger,True,True,1.65866,0.22232988,1.1439365,0.76599413,0,0.0,593.0,1,0.0,-2.055365,18.0,0.99955213,1.0,1.0,0.9999981,0.99999964,0.40178695,1.0
1d_cnn,42,13336,780638,13169,B4,1031.5,novel_early_pretrigger,True,True,1.9983078,0.44844252,0.9454742,0.80260664,0,0.0,253.5,1,0.0,-3.381968,18.0,0.99955213,1.0,1.0,0.9999969,0.9999994,0.17182598,1.0
1d_cnn,42,21101,788405,4030,B4,1073.5,novel_early_pretrigger,True,True,1.949201,0.4294979,0.9367041,0.8002344,0,0.0,233.5,1,0.0,-3.3735445,18.0,0.99955213,1.0,1.0,0.9999958,0.9999993,0.15818843,1.0
1d_cnn,42,15585,782887,15272,B4,1442.0,novel_early_pretrigger,True,True,1.6345677,0.25688022,0.43335268,0.75751305,2,0.0,1283.5,1,0.0,-2.7371707,1.5506039,0.99955213,1.0,1.0,0.9999956,0.99999917,0.8713803,0.9067243
1d_cnn,42,21257,788561,4176,B4,1081.5,novel_early_pretrigger,True,True,1.4549638,0.196516,0.90349716,0.7490647,0,0.0,512.0,1,0.0,-1.7702265,18.0,0.99955213,1.0,1.0,0.99999106,0.99999845,0.34645107,1.0
1d_cnn,42,21354,788658,4266,B4,1384.0,novel_early_pretrigger,True,True,1.4222144,0.27063334,0.78187597,0.74548024,0,0.0,795.0,1,0.0,-2.6322255,18.0,0.99955213,1.0,1.0,0.999984,0.9999974,0.5390937,1.0
1d_cnn,42,2552,769853,3124,B4,1300.0,novel_early_pretrigger,True,True,1.6598231,0.35275272,0.76597,0.7721257,0,0.0,305.0,1,0.0,-2.866923,18.0,0.99955213,1.0,1.0,0.9999831,0.9999968,0.20634705,1.0
1d_cnn,42,15035,782337,14754,B4,1207.5,novel_early_pretrigger,True,True,1.4114107,0.15255022,0.22636467,0.72886294,2,0.0,1042.5,1,0.04347826,-2.6513457,1.5366906,0.99955213,1.0,1.0,0.9999486,0.99998915,0.7073442,0.55270696
1d_cnn,42,31683,798989,13881,B4,1097.0,novel_early_pretrigger,True,True,1.1538421,0.16406284,0.60697377,0.72305804,0,0.0,359.5,1,0.0,-1.3801277,18.0,0.99955213,1.0,1.0,0.99990225,0.9999827,0.24239619,0.8258564
1d_cnn,42,2178,769479,2771,B4,1027.0,novel_early_pretrigger,True,True,1.1467088,0.16741355,0.5756807,0.724039,0,0.0,257.5,1,0.0,-1.3680624,18.0,0.99955213,1.0,1.0,0.9998635,0.9999769,0.1730599,0.8121447
1d_cnn,42,1936,769237,2543,B6,1012.0,novel_early_pretrigger,True,True,2.2674685,0.25159818,0.5274699,0.7938307,2,0.0,649.5,1,0.0,-3.798419,4.3323393,0.99955213,1.0,1.0,0.9999994,0.9999999,0.44138733,0.9689022
1d_cnn,42,28915,796221,11300,B6,1117.0,novel_early_pretrigger,True,True,1.7035391,0.21657825,1.1268922,0.7611508,0,0.0,652.5,1,0.0,-1.9623992,18.0,0.99955213,1.0,1.0,0.999998,0.99999964,0.44221708,1.0
1d_cnn,42,33797,801103,15836,B6,1173.0,novel_early_pretrigger,True,True,1.1899887,0.16519849,0.5500288,0.7301632,0,0.0,264.5,1,0.0,-1.3282182,18.0,0.99955213,1.0,1.0,0.9998373,0.9999703,0.17782795,0.7925106
1d_cnn,42,21854,789158,4731,B6,1052.5,novel_early_pretrigger,True,True,1.2559468,0.016283479,0.14865828,0.6804788,3,0.0,926.0,1,0.8935867,-1.9187648,1.6316447,0.99955213,0.9998703,0.9998558,0.99936146,0.99996173,0.62756765,0.21459304
1d_cnn,42,2237,769538,2832,B6,1202.5,novel_early_pretrigger,True,True,1.1224643,0.029263126,0.17152208,0.65815735,3,0.0,1105.5,1,0.8960499,-1.6985447,1.6192365,0.99955213,0.9999933,0.99995106,0.9985668,0.9999037,0.7493679,0.24925007
1d_cnn,42,10561,777863,10568,B6,1108.5,novel_early_pretrigger,True,True,1.0913168,0.009996525,0.1378365,0.6733053,3,0.0,926.5,1,0.9612088,-1.6377988,1.6488919,0.99955213,0.9998859,0.9992648,0.99842,0.99990356,0.6276826,0.19277915
1d_cnn,42,8805,776107,8950,B6,1215.5,novel_early_pretrigger,True,True,1.0754098,0.02749098,0.1899424,0.65556335,3,0.0,1082.0,1,0.91114765,-1.6285479,1.6281497,0.99955213,0.9999838,0.99963564,0.99765044,0.99983895,0.7333343,0.25713956
1d_cnn,42,2743,770044,3305,B6,1706.5,novel_early_pretrigger,True,True,1.0731308,0.07159678,0.16993254,0.6538474,3,0.0,1641.0,1,0.2973923,-1.5080575,1.6083149,0.99955213,0.9999964,1.0,0.9987925,0.9997546,1.0,0.33168384
1d_cnn,42,2670,769971,3236,B6,1500.5,novel_early_pretrigger,True,True,1.0199606,0.022976892,0.15941334,0.6224378,3,0.0,1273.0,1,0.8307231,-1.2645785,1.6435199,0.99955213,0.99999785,0.99992377,0.9934894,0.9991918,0.86291784,0.21834205
1d_cnn,42,14310,781612,14071,B6,1554.0,unassigned_common,False,False,0.82434547,0.0037606482,0.10978077,0.59338677,6,0.0,1094.5,1,0.9916345,-0.86164737,1.7058278,0.0025573256,0.0014372269,0.98967177,0.9774941,0.9975085,0.7412452,0.13865769
1d_cnn,42,5870,773171,6212,B6,1346.0,unassigned_common,False,False,0.56348574,0.0034121403,0.08109704,0.5793455,4,0.0,707.0,1,0.72139674,-0.6998514,1.7971302,0.0011541524,0.0015413587,0.41766518,0.9549133,0.99394155,0.47762027,0.11492988
1d_cnn,42,18761,786064,1852,B6,1528.5,unassigned_common,False,False,0.6959411,0.0036702938,0.06958679,0.56040394,4,0.0,698.0,1,0.69643444,-0.587177,1.8066199,0.0011541524,0.0011417576,0.5237354,0.9452758,0.9904965,0.47155407,0.102361806
1d_cnn,42,8693,775995,8850,B8,1004.5,novel_early_pretrigger,True,True,1.3072692,0.013266551,0.14779674,0.68336856,3,0.0,861.5,1,0.96217024,-1.8750622,1.6398052,0.99955213,0.9998952,0.99972045,0.99924916,0.9999566,0.5837674,0.20881936
1d_cnn,42,22796,790100,5603,B8,1070.5,novel_early_pretrigger,True,True,1.1596115,0.010430704,0.14845538,0.66619617,3,0.0,880.5,1,0.980383,-1.6314806,1.6550326,0.99955213,0.9998252,0.9985169,0.99819785,0.99988997,0.5964689,0.1986197
1d_cnn,42,10976,778278,10958,B8,1361.5,novel_early_pretrigger,True,True,1.0546747,0.101986334,0.24564184,0.670375,2,0.0,1350.0,1,0.5196474,-1.7462357,1.5965925,0.99955213,0.99999905,0.99998873,0.99773455,0.9997527,0.9155303,0.44736508
1d_cnn,42,23836,791141,6560,B8,1421.0,unassigned_common,False,False,0.60754544,0.0024353662,0.07734979,0.5667132,4,0.0,744.5,1,0.73962,-0.66924703,1.8075757,0.0011541524,0.0015301562,0.37686756,0.9484541,0.99195004,0.5031178,0.10684771
1d_cnn,42,18761,786064,1852,B8,2155.0,novel_early_pretrigger,True,True,0.616122,0.01837621,0.08143045,0.5532529,3,0.0,1752.0,1,0.58051044,-0.7225058,1.659748,0.99955213,0.99991345,0.9998273,0.9680706,0.98592454,1.0,0.13756509
1d_cnn,42,9921,777223,9973,B8,2093.5,novel_early_pretrigger,True,True,0.61773926,0.016250508,0.080016434,0.5580348,3,0.0,1706.0,1,0.63123953,-0.7487461,1.6587789,0.99955213,0.9998994,0.9996063,0.96382475,0.985783,1.0,0.13375616
1d_cnn,42,29588,796894,11931,B8,1953.0,novel_early_pretrigger,True,True,0.5670492,0.006855392,0.07743948,0.543569,3,0.0,1142.0,1,0.94009215,-0.59037375,1.7300353,0.99955213,0.9998721,0.86346895,0.85967845,0.9801293,0.7732878,0.109069504
1d_cnn,42,26794,794100,9300,B8,1211.0,unassigned_common,False,False,0.5026524,0.0044287276,0.05903164,0.5316465,4,0.0,464.5,1,0.793559,-0.42774567,1.8489914,0.0011541524,4.4844906e-05,0.012511909,0.8290243,0.9618269,0.31264833,0.088591985
1d_cnn,42,2429,769730,3009,B8,3263.0,pileup_or_long_tail,True,False,0.5945416,0.02169194,0.14656872,0.4861854,15,0.99949247,3.5,1,0.93165797,0.9108183,18.0,0.99953085,0.99998736,0.97942907,0.937158,0.9476975,0.04158669,0.16792284
1d_cnn,42,9101,776403,9214,B8,3408.0,novel_delayed_peak,True,True,0.5670273,0.015477393,0.16714743,0.5172179,14,0.98981327,3.5,1,0.9474765,0.91989434,18.0,0.99953085,0.99118924,0.989182,0.9089974,0.9458574,0.04094579,0.17806026
1d_cnn,42,17032,784334,240,B8,3156.0,novel_delayed_peak,True,True,0.5649774,0.014038361,0.1712519,0.52006614,17,0.9783863,3.5,2,0.9968314,1.0,18.0,0.99953073,0.9999993,0.9997146,0.92692465,0.94421667,0.04049579,0.17871788
1d_cnn,42,24344,791650,7038,B8,2908.5,novel_delayed_peak,True,True,0.59001136,0.018848756,0.15195695,0.49432644,15,0.998808,4.0,2,0.9979371,0.9487708,18.0,0.99953085,0.99997616,0.99604446,0.93097705,0.94334406,0.041701965,0.1681479
1d_cnn,57,20173,377826,13692,B2,1175.5,novel_early_pretrigger,True,True,2.446981,0.17456038,0.99573123,0.79888195,1,0.0,672.0,1,0.0,-3.8566568,2.8634515,0.99955213,1.0,1.0,0.99999976,1.0,0.45690504,1.0
1d_cnn,57,3628,361279,14650,B2,1346.5,novel_early_pretrigger,True,True,2.822579,0.2615816,1.1634965,0.8135411,2,0.0,777.0,1,0.0,-4.131823,1.4119391,0.99955213,1.0,1.0,1.0,1.0,0.52866286,1.0
1d_cnn,57,23358,381011,240,B2,1034.0,novel_early_pretrigger,True,True,2.6731708,0.56268585,1.4226165,0.82149214,0,0.0,567.0,1,0.0,-4.0444875,18.0,0.99955213,1.0,1.0,0.9999999,1.0,0.38568637,1.0
1d_cnn,57,12653,370306,6688,B2,1496.5,novel_early_pretrigger,True,True,3.1676762,0.16819857,1.8631976,0.81182283,2,0.0,991.0,1,0.0,-4.363849,1.4289739,0.99955213,1.0,1.0,1.0,1.0,0.67449784,1.0
1d_cnn,57,14640,372293,8568,B2,1256.0,novel_early_pretrigger,True,True,2.3118348,0.12162749,0.7671602,0.7889103,1,0.0,888.0,1,0.0,-3.6170382,2.3188205,0.99955213,1.0,1.0,0.99999964,1.0,0.6035055,0.86590904
1d_cnn,57,28672,386325,5150,B2,1908.5,novel_early_pretrigger,True,True,2.5416753,0.3190068,1.9921595,0.80668974,0,0.0,1539.5,1,0.0,-3.37202,18.0,0.99955213,1.0,1.0,1.0,1.0,1.0,1.0
1d_cnn,57,18025,375678,11717,B2,1018.0,dropout,True,False,4.0201945,0.29463935,3.1789951,0.82149214,2,0.0,962.0,1,0.0,-5.9027505,1.2921401,0.99955213,1.0,1.0,1.0,1.0,0.65610516,1.0
1d_cnn,57,16962,374615,10728,B2,1330.5,novel_early_pretrigger,True,True,2.811987,0.0963895,1.3121272,0.8063487,1,0.0,1119.5,1,0.0,-4.247651,1.6316149,0.99955213,1.0,1.0,1.0,1.0,0.76151925,1.0
1d_cnn,57,25187,382840,1935,B2,1032.5,dropout,True,False,3.8072796,0.56193185,4.159384,0.8351523,1,0.0,855.0,1,0.0,-5.645036,1.8325843,0.99955213,1.0,1.0,1.0,1.0,0.5831502,1.0
1d_cnn,57,26958,384611,3583,B2,1097.0,novel_early_pretrigger,True,True,2.8502321,0.119766206,1.1294547,0.81113654,1,0.0,898.5,1,0.0,-4.50866,1.9321798,0.99955213,1.0,1.0,1.0,1.0,0.61144185,1.0
1d_cnn,57,30764,388417,7083,B2,1487.0,novel_early_pretrigger,True,True,3.2429032,0.20368037,1.982244,0.81560785,2,0.0,983.0,1,0.0,-4.4788165,1.4175652,0.99955213,1.0,1.0,1.0,1.0,0.66916746,1.0
1d_cnn,57,10931,368582,5101,B2,1047.0,dropout,True,False,3.682403,0.6278374,3.788644,0.8340936,0,0.0,939.5,1,0.0,-5.497612,18.0,0.99955213,1.0,1.0,1.0,1.0,0.64028776,1.0
1d_cnn,57,31186,388839,7477,B4,1182.5,novel_early_pretrigger,True,True,2.575919,0.11472062,1.5718808,0.8083972,1,0.0,996.0,1,0.0,-4.265962,1.7258418,0.99955213,1.0,1.0,1.0,1.0,0.6774319,1.0
1d_cnn,57,20519,378172,14006,B4,1081.0,novel_early_pretrigger,True,True,2.268506,0.22223666,1.3238811,0.8107936,1,0.0,584.0,1,0.0,-4.0249767,4.2373805,0.99955213,1.0,1.0,0.9999999,1.0,0.39704084,1.0
1d_cnn,57,2908,360559,13980,B4,1055.5,novel_early_pretrigger,True,True,2.0886214,0.4790689,1.1713395,0.8094233,0,0.0,487.5,1,0.0,-3.666035,18.0,0.99955213,1.0,1.0,0.99999905,0.9999999,0.33105418,1.0
1d_cnn,57,2600,360251,13698,B4,1041.5,novel_early_pretrigger,True,True,1.5600176,0.21556745,1.0310705,0.7572982,0,0.0,579.0,1,0.0,-1.9227077,18.0,0.99955213,1.0,1.0,0.9999962,0.9999994,0.39213625,1.0
1d_cnn,57,11934,369587,6020,B4,1418.5,novel_early_pretrigger,True,True,1.7219152,0.2503335,0.4624535,0.7647663,2,0.0,1120.0,1,0.0,-2.8759253,1.4933928,0.99955213,1.0,1.0,0.9999974,0.9999994,0.76039076,0.9149668
1d_cnn,57,3394,361045,14431,B4,1022.5,novel_early_pretrigger,True,True,1.9147776,0.44578192,0.85161823,0.79888195,0,0.0,84.5,1,0.0,-3.3422983,18.0,0.99955213,1.0,1.0,0.99999046,0.99999845,0.089208946,1.0
1d_cnn,57,25035,382688,1792,B4,1224.0,novel_early_pretrigger,True,True,1.4207063,0.18269902,0.24527067,0.73129666,2,0.0,1166.5,1,0.18218954,-2.6658497,1.5802829,0.99955213,1.0,1.0,0.9999566,0.99999404,0.7915924,0.62625897
1d_cnn,57,13528,371181,7503,B4,1039.5,novel_early_pretrigger,True,True,1.5623546,0.17355119,0.28359807,0.7476477,2,0.0,882.5,1,0.041847043,-2.964406,1.5288385,0.99955213,1.0,1.0,0.9999664,0.99999344,0.5988436,0.63802665
1d_cnn,57,18829,376482,12459,B4,1170.0,novel_early_pretrigger,True,True,1.2267978,0.17555624,0.66206,0.7285827,0,0.0,437.0,1,0.0,-1.4803419,18.0,0.99955213,1.0,1.0,0.9999471,0.99999046,0.2951705,0.8868968
1d_cnn,57,14987,372640,8889,B4,2331.0,novel_early_pretrigger,True,True,1.4941205,0.17478055,0.63760924,0.73085207,0,0.0,728.0,1,0.0,-1.8627199,18.0,0.99955213,1.0,1.0,0.99995255,0.99998546,0.4932816,0.8698248
1d_cnn,57,4004,361655,15002,B4,1125.0,novel_early_pretrigger,True,True,1.1466093,0.16655172,0.57870954,0.72305804,0,0.0,343.5,1,0.0,-1.3964444,18.0,0.99955213,1.0,1.0,0.99988806,0.99997985,0.23152205,0.8121402
1d_cnn,57,10665,368316,4858,B4,1153.0,novel_early_pretrigger,True,True,1.1565107,0.17534785,0.567224,0.7313993,0,0.0,267.5,1,0.0,-1.4275802,18.0,0.99955213,1.0,1.0,0.9998683,0.99997675,0.1798879,0.8245565
1d_cnn,57,16121,373774,9946,B6,1014.0,novel_early_pretrigger,True,True,1.8345587,0.2421342,1.2655787,0.77807313,0,0.0,642.0,1,0.0,-2.17357,18.0,0.99955213,1.0,1.0,0.99999917,0.9999999,0.4352734,1.0
1d_cnn,57,5518,363169,20,B6,1054.0,novel_early_pretrigger,True,True,2.1626682,0.53568006,1.1005511,0.8073723,0,0.0,542.0,1,0.0,-3.4297912,18.0,0.99955213,1.0,1.0,0.99999905,0.9999999,0.36805102,1.0
1d_cnn,57,24433,382086,1234,B6,1041.0,novel_early_pretrigger,True,True,1.3865573,0.19110991,0.7263996,0.7479764,0,0.0,300.0,1,0.0,-1.6157541,18.0,0.99955213,1.0,1.0,0.99996257,0.9999931,0.20223475,0.9661907
1d_cnn,57,21224,378877,14656,B6,1013.0,novel_early_pretrigger,True,True,0.9987289,0.006154868,0.08667728,0.6546832,3,0.0,793.0,1,0.6041461,-1.4165844,1.6767888,0.99955213,0.9983565,0.9999408,0.99867827,0.9998636,0.53677076,0.14586875
1d_cnn,57,5014,362665,15940,B6,1537.5,novel_early_pretrigger,True,True,1.0289272,0.035429787,0.18089972,0.64461815,3,0.0,1395.0,1,0.6078049,-1.4442277,1.6227545,0.99955213,0.9999523,0.9999774,0.9949511,0.9991697,0.94592434,0.26388592
