heldout_run,stave,target,heldout_weight,n_heldout_template_pulses,threshold_fraction,fit_cross_ns,sampled_cross_ns,last_finite_tail_ns,last_above_ns,fit_minus_sampled_cross_ns,fit_minus_last_finite_tail_ns,extrapolates_beyond_observed_template
49,B6,10pct,0.018967262909213634,281,0.1,121.23758042829691,127.78132727145244,165.0,125.0,-6.543746843155532,-43.76241957170309,False
49,B6,20pct,0.018967262909213634,281,0.2,101.67573943670294,106.80386129683261,165.0,105.0,-5.128121860129667,-63.32426056329706,False
49,B6,noise_floor,0.018967262909213634,281,0.00721627071503071,151.31713117431661,136.01254134944298,165.0,135.0,15.30458982487363,-13.682868825683386,False
49,B8,5pct,0.0077624029699628755,115,0.05,138.9789779035906,132.16828965894376,165.0,130.0,6.810688244646826,-26.02102209640941,False
49,B8,10pct,0.0077624029699628755,115,0.1,124.161555814227,125.09106064959431,165.0,125.0,-0.929504835367311,-40.838444185773,False
49,B8,20pct,0.0077624029699628755,115,0.2,103.2775723315402,107.45718737922769,165.0,105.0,-4.179615047687491,-61.7224276684598,False
49,B8,noise_floor,0.0077624029699628755,115,0.006373541478938576,156.68056127087692,135.59763984964573,165.0,135.0,21.08292142123119,-8.319438729123078,False
50,B2,5pct,0.9679416191044098,10000,0.05,144.11714195954,138.429108628093,165.0,135.0,5.688033331447002,-20.882858040460007,False
50,B2,10pct,0.9679416191044098,10000,0.1,126.97294855909442,137.9470109193715,165.0,135.0,-10.974062360277088,-38.02705144090558,False
50,B2,20pct,0.9679416191044098,10000,0.2,102.8095651014614,136.9828155019285,165.0,135.0,-34.17325040046711,-62.1904348985386,False
50,B2,noise_floor,0.9679416191044098,10000,0.005,165.37291284531062,138.86299656594232,165.0,135.0,26.509916279368298,0.37291284531062274,True
50,B4,5pct,0.018712553596274526,659,0.05,136.53478550108366,135.67750241900637,165.0,135.0,0.8572830820772879,-28.46521449891634,False
50,B4,10pct,0.018712553596274526,659,0.1,122.0895123266933,131.86927306752952,165.0,130.0,-9.779760740836224,-42.910487673306704,False
50,B4,20pct,0.018712553596274526,659,0.2,101.73004328022407,109.74762097232428,165.0,105.0,-8.017577692100218,-63.269956719775934,False
50,B4,noise_floor,0.018712553596274526,659,0.007065188774854292,153.4663536614312,136.75266536080065,165.0,135.0,16.713688300630565,-11.533646338568786,False
50,B6,5pct,0.009370474486753556,330,0.05,140.1472328816788,134.14720684958579,165.0,130.0,6.000026032093018,-24.852767118321196,False
50,B6,10pct,0.009370474486753556,330,0.1,125.1471959454006,129.93233208940458,165.0,125.0,-4.785136144003985,-39.8528040545994,False
50,B6,20pct,0.009370474486753556,330,0.2,104.00583129184226,116.92274160885884,165.0,115.0,-12.916910317016587,-60.994168708157744,False
50,B6,noise_floor,0.009370474486753556,330,0.007455238800794157,157.53943958119618,135.7076893143369,165.0,135.0,21.831750266859274,-7.460560418803823,False
50,B8,5pct,0.0039753528125621145,140,0.05,140.31709515913082,129.67702294637752,165.0,125.0,10.640072212753296,-24.682904840869185,False
50,B8,10pct,0.0039753528125621145,140,0.1,125.83768224634323,128.1076131585443,165.0,125.0,-2.269930912201062,-39.162317753656765,False
50,B8,20pct,0.0039753528125621145,140,0.2,105.43009594111668,124.52914665838466,165.0,120.0,-19.099050717267986,-59.569904058883324,False
50,B8,noise_floor,0.0039753528125621145,140,0.006482623481781375,157.5632906220049,136.8725021912937,165.0,135.0,20.690788430711194,-7.436709377995101,False
51,B2,5pct,0.9633649932157394,10000,0.05,140.68168590165655,138.03819749290216,165.0,135.0,2.6434884087543935,-24.31831409834345,False
51,B2,10pct,0.9633649932157394,10000,0.1,124.1353140024511,137.60624589118632,165.0,135.0,-13.470931888735223,-40.864685997548904,False
51,B2,20pct,0.9633649932157394,10000,0.2,100.81451262705869,136.7423426877546,165.0,135.0,-35.9278300606959,-64.18548737294131,False
51,B2,noise_floor,0.9633649932157394,10000,0.005,161.19626374532012,138.42695393444643,165.0,135.0,22.769309810873693,-3.803736254679876,False
51,B4,5pct,0.02055630936227951,303,0.05,138.38519498639994,135.87128058723158,165.0,135.0,2.513914399168357,-26.614805013600062,False
51,B4,10pct,0.02055630936227951,303,0.1,123.63840705412606,132.53301302108403,165.0,130.0,-8.894605966957968,-41.36159294587394,False
51,B4,20pct,0.02055630936227951,303,0.2,102.8539768244328,111.70320884133383,165.0,110.0,-8.849232016901027,-62.146023175567194,False
51,B4,noise_floor,0.02055630936227951,303,0.0070443031512118,155.68017469627745,136.8755983988568,165.0,135.0,18.804576297420653,-9.319825303722553,False
51,B6,5pct,0.012008141112618725,177,0.05,137.1039801981949,132.6124692613076,165.0,130.0,4.491510936887295,-27.896019801805096,False
51,B6,10pct,0.012008141112618725,177,0.1,122.52122278805655,128.2447265300595,165.0,125.0,-5.723503742002947,-42.47877721194345,False
51,B6,20pct,0.012008141112618725,177,0.2,101.96798059460032,109.73303182817108,165.0,105.0,-7.765051233570759,-63.03201940539968,False
51,B6,noise_floor,0.012008141112618725,177,0.00728387673068334,154.09326286543566,135.21246227554857,165.0,135.0,18.880800589887087,-10.906737134564338,False
52,B2,5pct,0.9637863534675615,6893,0.05,142.05470730888612,138.65708682319826,165.0,135.0,3.3976204856878667,-22.945292691113877,False
52,B2,10pct,0.9637863534675615,6893,0.1,125.28833139314426,138.13625796874396,165.0,135.0,-12.8479265755997,-39.71166860685574,False
52,B2,20pct,0.9637863534675615,6893,0.2,101.65745177203809,137.09460025983537,165.0,135.0,-35.43714848779729,-63.34254822796191,False
52,B2,noise_floor,0.9637863534675615,6893,0.005,162.84205126409648,139.12583279220712,165.0,135.0,23.716218471889363,-2.157948735903517,False
52,B4,5pct,0.02069351230425056,148,0.05,136.52063369021965,132.53445411118142,165.0,130.0,3.986179579038236,-28.479366309780346,False
52,B4,10pct,0.02069351230425056,148,0.1,122.03031896914148,128.28919763413847,165.0,125.0,-6.258878664996999,-42.969681030858524,False
52,B4,20pct,0.02069351230425056,148,0.2,101.60736742812027,114.42617921680096,165.0,110.0,-12.81881178868069,-63.39263257187973,False
52,B4,noise_floor,0.02069351230425056,148,0.0070313008130081294,153.52094110387822,135.98490984604925,165.0,135.0,17.536031257828967,-11.479058896121785,False
53,B2,5pct,0.96972049689441,10000,0.05,144.6261756559657,137.70863696409427,165.0,135.0,6.917538691871442,-20.37382434403429,False
53,B2,10pct,0.96972049689441,10000,0.1,127.55903799639727,137.3224479000117,165.0,135.0,-9.76340990361443,-37.440962003602735,False
53,B2,20pct,0.96972049689441,10000,0.2,103.50425850577147,136.55006977184652,165.0,135.0,-33.04581126607505,-61.495741494228525,False
53,B2,noise_floor,0.96972049689441,10000,0.005,165.78641103678356,138.0562071217686,165.0,135.0,27.730203915014954,0.7864110367835622,True
53,B4,5pct,0.01736024844720497,559,0.05,143.74927138139208,136.91833358272498,165.0,135.0,6.830937798667094,-21.250728618607923,False
53,B4,10pct,0.01736024844720497,559,0.1,128.2625477434167,131.75719076762573,165.0,130.0,-3.49464302420904,-36.73745225658331,False
53,B4,20pct,0.01736024844720497,559,0.2,106.4352367101042,113.76906815717942,165.0,110.0,-7.333831447075212,-58.564763289895794,False
53,B4,noise_floor,0.01736024844720497,559,0.007017302615093831,161.9256253497276,139.49990643710788,165.0,135.0,22.425718912619715,-3.0743746502724036,False
53,B6,5pct,0.009192546583850932,296,0.05,132.39304287753848,128.41746007449848,165.0,125.0,3.9755828030399982,-32.60695712246152,False
53,B6,10pct,0.009192546583850932,296,0.1,118.95975944328097,126.42383096351371,165.0,125.0,-7.464071520232736,-46.04024055671903,False
53,B6,20pct,0.009192546583850932,296,0.2,100.02660982607026,115.37505272143387,165.0,115.0,-15.348442895363618,-64.97339017392974,False
53,B6,noise_floor,0.009192546583850932,296,0.007283696007263067,148.0432378347454,130.46757864810783,165.0,130.0,17.57565918663758,-16.956762165254588,False
53,B8,5pct,0.0037267080745341614,120,0.05,125.28042354479119,130.50180379133795,165.0,130.0,-5.221380246546758,-39.71957645520881,False
53,B8,10pct,0.0037267080745341614,120,0.1,112.47933068208143,126.44378225394367,165.0,125.0,-13.964451571862242,-52.520669317918575,False
53,B8,20pct,0.0037267080745341614,120,0.2,94.43720363104234,111.74113640277953,165.0,110.0,-17.303932771737195,-70.56279636895766,False
53,B8,noise_floor,0.0037267080745341614,120,0.006422815884476535,140.552598678847,132.24925294956742,165.0,130.0,8.303345729279584,-24.447401321152995,False
54,B2,5pct,0.9688896189224704,10000,0.05,147.7140154113186,139.2423374229014,165.0,135.0,8.471677988417213,-17.2859845886814,False
54,B2,10pct,0.9688896189224704,10000,0.1,130.17800436184348,138.63688671359014,165.0,135.0,-8.458882351746666,-34.82199563815652,False
54,B2,20pct,0.9688896189224704,10000,0.2,105.46238494432431,137.4259852949677,165.0,135.0,-31.963600350643375,-59.53761505567569,False
54,B2,noise_floor,0.9688896189224704,10000,0.005,169.4555709579503,139.78724306128152,165.0,135.0,29.668327896668785,4.4555709579503,True
54,B4,5pct,0.017608409986859395,536,0.05,142.1222366029279,135.76861684328802,165.0,135.0,6.353619759639884,-22.8777633970721,False
54,B4,10pct,0.017608409986859395,536,0.1,126.84007119099998,129.1000332200947,165.0,125.0,-2.259962029094723,-38.15992880900002,False
54,B4,20pct,0.017608409986859395,536,0.2,105.30106878440135,110.131792641694,165.0,110.0,-4.830723857292654,-59.69893121559865,False
54,B4,noise_floor,0.017608409986859395,536,0.007061120812827432,160.036759827243,138.23708846829348,165.0,135.0,21.799671358949524,-4.963240172756997,False
54,B6,5pct,0.009789750328515113,298,0.05,138.09314118651088,135.615315771957,165.0,135.0,2.4778254145538767,-26.906858813489123,False
54,B6,10pct,0.009789750328515113,298,0.1,123.39529765276166,128.5863356071977,165.0,125.0,-5.191037954436041,-41.604702347238344,False
54,B6,20pct,0.009789750328515113,298,0.2,102.67985067833335,120.03665020082606,165.0,120.0,-17.356799522492707,-62.32014932166665,False
54,B6,noise_floor,0.009789750328515113,298,0.007324770187493116,155.19703159543627,137.4779086863012,165.0,135.0,17.71912290913508,-9.802968404563728,False
54,B8,5pct,0.003712220762155059,113,0.05,136.96411944140124,135.96879567817922,165.0,135.0,0.995323763222018,-28.035880558598762,False
54,B8,10pct,0.003712220762155059,113,0.1,122.92520872816644,135.08606851097494,165.0,135.0,-12.160859782808501,-42.07479127183356,False
54,B8,20pct,0.003712220762155059,113,0.2,103.13847540290264,109.67544271559007,165.0,105.0,-6.536967312687423,-61.86152459709736,False
54,B8,noise_floor,0.003712220762155059,113,0.006493666409884314,153.68057921222675,136.7368801302882,165.0,135.0,16.943699081938547,-11.319420787773254,False
55,B2,5pct,0.9625007189279347,10000,0.05,139.4675161371477,138.13555952448766,165.0,135.0,1.3319566126600364,-25.532483862852303,False
55,B2,10pct,0.9625007189279347,10000,0.1,123.12841055128526,137.68757156900577,165.0,135.0,-14.559161017720513,-41.871589448714744,False
55,B2,20pct,0.9625007189279347,10000,0.2,100.09973463727658,136.79159565804196,165.0,135.0,-36.69186102076537,-64.90026536272342,False
55,B2,noise_floor,0.9625007189279347,10000,0.005,159.72512037080503,138.5387486844214,165.0,135.0,21.186371686383637,-5.27487962919497,False
55,B4,5pct,0.02139529533559556,372,0.05,145.4990148365129,136.3089154012596,165.0,135.0,9.190099435253302,-19.500985163487087,False
55,B4,10pct,0.02139529533559556,372,0.1,129.7067336961943,133.2284346220248,165.0,130.0,-3.521700925830487,-35.293266303805694,False
55,B4,20pct,0.02139529533559556,372,0.2,107.44876355136691,113.69470160498304,165.0,110.0,-6.245938053616129,-57.55123644863309,False
55,B4,noise_floor,0.02139529533559556,372,0.007033611270845313,164.02562853953992,137.57974533603013,165.0,135.0,26.445883203509794,-0.9743714604600768,False
55,B6,5pct,0.011445332719848163,199,0.05,135.37369421227925,127.7061584285121,165.0,125.0,7.66753578376715,-29.626305787720753,False
55,B6,10pct,0.011445332719848163,199,0.1,121.0017548191134,126.24678500699001,165.0,125.0,-5.245030187876608,-43.9982451808866,False
55,B6,20pct,0.011445332719848163,199,0.2,100.74564393215259,111.55498241484094,165.0,110.0,-10.809338482688347,-64.25435606784741,False
55,B6,noise_floor,0.011445332719848163,199,0.007200971397733405,152.15598908590837,128.95535372469433,165.0,125.0,23.20063536121404,-12.844010914091626,False
55,B8,5pct,0.004658653016621614,81,0.05,130.14095071490482,132.2979497466415,165.0,130.0,-2.1569990317366887,-34.85904928509518,False
55,B8,10pct,0.004658653016621614,81,0.1,116.63381685682523,125.00357014782452,165.0,125.0,-8.369753290999284,-48.366183143174766,False
55,B8,20pct,0.004658653016621614,81,0.2,97.59658091326246,107.3630451555081,165.0,105.0,-9.766464242245647,-67.40341908673754,False
55,B8,noise_floor,0.004658653016621614,81,0.00636504199689302,146.2809543491013,135.1453858007603,165.0,135.0,11.135568548341013,-18.719045650898693,False
56,B2,5pct,0.9646806814785295,10000,0.05,147.33249250139363,138.2606113627953,165.0,135.0,9.071881138598343,-17.66750749860637,False
56,B2,10pct,0.9646806814785295,10000,0.1,129.68876813394292,137.80212456211143,165.0,135.0,-8.113356428168515,-35.311231866057085,False
56,B2,20pct,0.9646806814785295,10000,0.2,104.82133532136075,136.88515096074372,165.0,135.0,-32.063815639382966,-60.17866467863925,False
56,B2,noise_floor,0.9646806814785295,10000,0.005,169.20759353218776,138.67324948341076,165.0,135.0,30.534344048777,4.207593532187758,True
56,B4,5pct,0.02054896881538308,825,0.05,142.71778895390818,136.77646471597197,165.0,135.0,5.941324237936215,-22.282211046091817,False
56,B4,10pct,0.02054896881538308,825,0.1,127.38445621681522,133.31473299288638,165.0,130.0,-5.930276776071153,-37.615543783184776,False
56,B4,20pct,0.02054896881538308,825,0.2,105.77333751581962,111.34207052948156,165.0,110.0,-5.568733013661941,-59.22666248418038,False
56,B4,noise_floor,0.02054896881538308,825,0.006983462658183269,160.73096865035183,138.589307730466,165.0,135.0,22.141660919885823,-4.2690313496481735,False
56,B6,5pct,0.010486201056092458,421,0.05,140.00137812690966,135.62474837104665,165.0,135.0,4.376629755863007,-24.998621873090343,False
56,B6,10pct,0.010486201056092458,421,0.1,124.96179958156922,129.08525117078102,165.0,125.0,-4.123451589211797,-40.038200418430776,False
56,B6,20pct,0.010486201056092458,421,0.2,103.76470416016514,112.19531185817638,165.0,110.0,-8.430607698011244,-61.23529583983486,False
56,B6,noise_floor,0.010486201056092458,421,0.007321481481481481,157.50454776958264,137.84010898877892,165.0,135.0,19.66443878080372,-7.4954522304173565,False
56,B8,5pct,0.0042841486499950185,172,0.05,146.60533595489264,135.24860079538504,165.0,135.0,11.356735159507593,-18.394664045107362,False
56,B8,10pct,0.0042841486499950185,172,0.1,130.77494303768424,129.1271263763515,165.0,125.0,1.6478166613327403,-34.22505696231576,False
56,B8,20pct,0.0042841486499950185,172,0.2,108.46325736027218,115.77449979167858,165.0,115.0,-7.311242431406399,-56.53674263972782,False
56,B8,noise_floor,0.0042841486499950185,172,0.0065369240079536615,165.4326080220221,136.39034882134752,165.0,135.0,29.04225920067458,0.4326080220220945,True
57,B2,5pct,0.9234439384081544,10000,0.05,137.35372803073162,136.79094090254165,165.0,135.0,0.5627871281899672,-27.646271969268383,False
57,B2,10pct,0.9234439384081544,10000,0.1,121.95012359240856,136.09530124768807,165.0,135.0,-14.145177655279511,-43.04987640759144,False
57,B2,20pct,0.9234439384081544,10000,0.2,100.23996249126137,132.92808234860237,165.0,130.0,-32.68811985734101,-64.76003750873863,False
57,B2,noise_floor,0.9234439384081544,10000,0.005,156.45147612003657,137.41701659190988,165.0,135.0,19.03445952812669,-8.548523879963426,False
57,B4,5pct,0.04742282946577026,656,0.05,140.56731092399474,138.03319564516488,165.0,135.0,2.5341152788298587,-24.43268907600526,False
57,B4,10pct,0.04742282946577026,656,0.1,125.55806388556722,135.74750240706393,165.0,135.0,-10.189438521496712,-39.44193611443278,False
57,B4,20pct,0.04742282946577026,656,0.2,104.40371832210431,115.01178797260448,165.0,115.0,-10.60806965050017,-60.59628167789569,False
57,B4,noise_floor,0.04742282946577026,656,0.007033611270845313,158.17531317417743,139.9973553288418,165.0,135.0,18.17795784533564,-6.8246868258225675,False
57,B6,5pct,0.01973541531121232,273,0.05,131.36801638912596,135.61946785672876,165.0,135.0,-4.251451467602806,-33.631983610874045,False
57,B6,10pct,0.01973541531121232,273,0.1,118.06716134605651,129.100943340072,165.0,125.0,-11.033781994015499,-46.93283865394349,False
57,B6,20pct,0.01973541531121232,273,0.2,99.32065906314794,107.04971522725546,165.0,105.0,-7.729056164107519,-65.67934093685206,False
57,B6,noise_floor,0.01973541531121232,273,0.007192722862340813,146.90315019638777,138.14526717909527,165.0,135.0,8.7578830172925,-18.09684980361223,False
57,B8,5pct,0.009397816814863008,130,0.05,130.33586370353964,135.38912797578655,165.0,135.0,-5.053264272246906,-34.664136296460356,False
57,B8,10pct,0.009397816814863008,130,0.1,116.82633031049761,128.29875227985207,165.0,125.0,-11.472421969354457,-48.17366968950239,False
57,B8,20pct,0.009397816814863008,130,0.2,97.78571241235326,110.25461221930719,165.0,110.0,-12.468899806953928,-67.21428758764674,False
57,B8,noise_floor,0.009397816814863008,130,0.0063687846787184536,146.47708224351172,136.33475112653804,165.0,135.0,10.14233111697368,-18.522917756488283,False
