component,run,bin_index,n_bins,run_shrink_strength,deployment_population_weight,log_amp_center,raw_target_ns,shrunk_target_ns,fitted_target_ns,deployment_target_ns,n_train_pulses,stave,heldout_run
stave_population,-1,3,12,80.0,16.0,7.727535110475448,-4.103631061835898,-3.164043552835619,-2.899972561540797,-2.9949756953235647,343,B4,59
stave_population,-1,4,12,80.0,16.0,7.804455361091288,-4.103631061835898,-3.2262678911800085,-2.899972561540797,-2.9949756953235647,373,B4,59
stave_population,-1,5,12,80.0,16.0,7.866722285136729,-4.103631061835898,-3.1318816332121373,-2.899972561540797,-2.9949756953235647,329,B4,59
stave_population,-1,6,12,80.0,16.0,7.916078096302786,-4.103631061835898,-3.092319315507353,-2.899972561540797,-2.9949756953235647,313,B4,59
stave_population,-1,7,12,80.0,16.0,7.9674534741510215,-4.103631061835898,-2.9312254090125403,-2.899972561540797,-2.9949756953235647,259,B4,59
stave_population,-1,8,12,80.0,16.0,8.026986854852982,-4.103631061835898,-2.6316106310687934,-2.899972561540797,-2.9949756953235647,190,B4,59
stave_population,-1,9,12,80.0,16.0,8.102889134640868,-4.103631061835898,-1.7518824446340153,-2.899972561540797,-2.9949756953235647,89,B4,59
stave_population,-1,10,12,80.0,16.0,8.238074295012755,-3.728631061835898,-0.3263577626959145,-2.899972561540797,-2.9949756953235647,28,B4,59
stave_population,-1,11,12,80.0,16.0,8.48332612190466,-2.478631061835891,-0.1326177608962624,-2.899972561540797,-2.995641470869265,34,B4,59
run_stave_shrunken,58,0,12,80.0,16.0,7.275864361085741,-4.103631061835898,-3.033712394906919,-2.9920842405099095,-2.993484557609085,10,B4,59
run_stave_shrunken,58,1,12,80.0,16.0,7.521859252201629,-4.103631061835898,-3.009396061567624,-2.9920842405099095,-2.993484557609085,8,B4,59
run_stave_shrunken,58,2,12,80.0,16.0,7.643123467796163,-4.103631061835898,-3.0454697428951496,-2.9920842405099095,-2.994641893731097,11,B4,59
run_stave_shrunken,58,3,12,80.0,16.0,7.727535110475448,-4.103631061835898,-3.009396061567624,-2.9920842405099095,-2.9949756953235647,8,B4,59
run_stave_shrunken,58,4,12,80.0,16.0,7.804455361091288,-4.103631061835898,-3.021690836851538,-2.9920842405099095,-2.9949756953235647,9,B4,59
run_stave_shrunken,58,5,12,80.0,16.0,7.866722285136729,-4.103631061835898,-2.970776002734626,-2.9920842405099095,-2.9949756953235647,5,B4,59
run_stave_shrunken,58,6,12,80.0,16.0,7.916078096302786,-4.103631061835898,-2.970776002734626,-2.9920842405099095,-2.9949756953235647,5,B4,59
run_stave_shrunken,58,7,12,80.0,16.0,7.9674534741510215,-4.353631061835895,-2.9691943948881825,-2.9920842405099095,-2.9949756953235647,4,B4,59
run_stave_shrunken,58,8,12,80.0,16.0,8.026986854852982,-4.103631061835898,-2.9968186477714367,-2.9920842405099095,-2.9949756953235647,7,B4,59
run_stave_shrunken,58,9,12,80.0,16.0,8.102889134640868,-4.853631061835898,-2.9705867242020654,-2.9920842405099095,-2.9949756953235647,3,B4,59
run_stave_shrunken,58,10,12,80.0,16.0,8.238074295012755,-2.899972561540797,-2.899972561540797,-2.9920842405099095,-2.9949756953235647,0,B4,59
run_stave_shrunken,58,11,12,80.0,16.0,8.48332612190466,-5.853631061835898,-3.0067313025153184,-3.0067313025153184,-2.995641470869265,3,B4,59
run_stave_shrunken,60,0,12,80.0,16.0,7.275864361085741,-4.103631061835898,-3.4530048454601676,-3.4231174220930844,-2.993484557609085,68,B4,59
run_stave_shrunken,60,1,12,80.0,16.0,7.521859252201629,-4.103631061835898,-3.390351950549912,-3.4231174220930844,-2.993484557609085,55,B4,59
run_stave_shrunken,60,2,12,80.0,16.0,7.643123467796163,-4.103631061835898,-3.4485788167773395,-3.4485788167773395,-2.994641893731097,67,B4,59
run_stave_shrunken,60,3,12,80.0,16.0,7.727535110475448,-4.103631061835898,-3.4616798616785114,-3.4559224518116283,-2.9949756953235647,70,B4,59
run_stave_shrunken,60,4,12,80.0,16.0,7.804455361091288,-4.103631061835898,-3.5304603474096594,-3.4559224518116283,-2.9949756953235647,88,B4,59
run_stave_shrunken,60,5,12,80.0,16.0,7.866722285136729,-4.103631061835898,-3.5565135617017614,-3.4559224518116283,-2.9949756953235647,96,B4,59
run_stave_shrunken,60,6,12,80.0,16.0,7.916078096302786,-4.103631061835898,-3.6047052586047683,-3.4559224518116283,-2.9949756953235647,113,B4,59
run_stave_shrunken,60,7,12,80.0,16.0,7.9674534741510215,-4.103631061835898,-3.5565135617017614,-3.4559224518116283,-2.9949756953235647,96,B4,59
run_stave_shrunken,60,8,12,80.0,16.0,8.026986854852982,-4.103631061835898,-3.527028187443035,-3.4559224518116283,-2.9949756953235647,87,B4,59
run_stave_shrunken,60,9,12,80.0,16.0,8.102889134640868,-4.103631061835898,-3.3270771906777683,-3.4559224518116283,-2.9949756953235647,44,B4,59
run_stave_shrunken,60,10,12,80.0,16.0,8.238074295012755,-4.103631061835898,-3.068225900291725,-3.4559224518116283,-2.9949756953235647,13,B4,59
run_stave_shrunken,60,11,12,80.0,16.0,8.48332612190466,-4.103631061835898,-3.0454697428951496,-3.4559224518116283,-2.995641470869265,11,B4,59
run_stave_shrunken,61,0,12,80.0,16.0,7.275864361085741,-4.103631061835898,-3.638449032736342,-3.3714534811262853,-2.993484557609085,127,B4,59
run_stave_shrunken,61,1,12,80.0,16.0,7.521859252201629,-4.103631061835898,-3.5968274827642768,-3.3714534811262853,-2.993484557609085,110,B4,59
run_stave_shrunken,61,2,12,80.0,16.0,7.643123467796163,-4.103631061835898,-3.5626609493437176,-3.3714534811262853,-2.994641893731097,98,B4,59
run_stave_shrunken,61,3,12,80.0,16.0,7.727535110475448,-4.103631061835895,-3.5859284810638092,-3.3714534811262853,-2.9949756953235647,106,B4,59
run_stave_shrunken,61,4,12,80.0,16.0,7.804455361091288,-4.103631061835898,-3.6245630020169526,-3.3714534811262853,-2.9949756953235647,121,B4,59
run_stave_shrunken,61,5,12,80.0,16.0,7.866722285136729,-3.603631061835898,-3.30578619398612,-3.3714534811262853,-2.9949756953235647,109,B4,59
run_stave_shrunken,61,6,12,80.0,16.0,7.916078096302786,-3.8536310618358947,-3.429782839482518,-3.3714534811262853,-2.9949756953235647,100,B4,59
run_stave_shrunken,61,7,12,80.0,16.0,7.9674534741510215,-3.3536310618359018,-3.1116798616785126,-3.3714534811262853,-2.9949756953235647,70,B4,59
run_stave_shrunken,61,8,12,80.0,16.0,8.026986854852982,-3.603631061835898,-3.1739159471518668,-3.3714534811262853,-2.9949756953235647,51,B4,59
run_stave_shrunken,61,9,12,80.0,16.0,8.102889134640868,-3.978631061835898,-3.1488937539165893,-3.3714534811262853,-2.9949756953235647,24,B4,59
run_stave_shrunken,61,10,12,80.0,16.0,8.238074295012755,-2.103631061835898,-2.8275778797494424,-3.3714534811262853,-2.9949756953235647,8,B4,59
run_stave_shrunken,61,11,12,80.0,16.0,8.48332612190466,1.896368938164109,-2.414949263817829,-3.3714534811262853,-2.995641470869265,9,B4,59
run_stave_shrunken,62,0,12,80.0,16.0,7.275864361085741,-4.103631061835898,-3.5941459823459083,-3.442616822852708,-2.993484557609085,109,B4,59
run_stave_shrunken,62,1,12,80.0,16.0,7.521859252201629,-4.103631061835898,-3.583130088735314,-3.442616822852708,-2.993484557609085,105,B4,59
run_stave_shrunken,62,2,12,80.0,16.0,7.643123467796163,-4.103631061835898,-3.5859284810638115,-3.442616822852708,-2.994641893731097,106,B4,59
run_stave_shrunken,62,3,12,80.0,16.0,7.727535110475448,-4.103631061835898,-3.5565135617017614,-3.442616822852708,-2.9949756953235647,96,B4,59
run_stave_shrunken,62,4,12,80.0,16.0,7.804455361091288,-4.103631061835898,-3.5941459823459083,-3.442616822852708,-2.9949756953235647,109,B4,59
run_stave_shrunken,62,5,12,80.0,16.0,7.866722285136729,-4.103631061835898,-3.537203532285262,-3.442616822852708,-2.9949756953235647,90,B4,59
run_stave_shrunken,62,6,12,80.0,16.0,7.916078096302786,-4.103631061835898,-3.4742671401129694,-3.442616822852708,-2.9949756953235647,73,B4,59
run_stave_shrunken,62,7,12,80.0,16.0,7.9674534741510215,-4.103631061835898,-3.395596649897603,-3.442616822852708,-2.9949756953235647,56,B4,59
run_stave_shrunken,62,8,12,80.0,16.0,8.026986854852982,-4.103631061835898,-3.28759140061888,-3.442616822852708,-2.9949756953235647,38,B4,59
run_stave_shrunken,62,9,12,80.0,16.0,8.102889134640868,-4.353631061835895,-3.1422489782566463,-3.442616822852708,-2.9949756953235647,16,B4,59
run_stave_shrunken,62,10,12,80.0,16.0,8.238074295012755,-4.603631061835905,-2.9210053825320945,-3.442616822852708,-2.9949756953235647,1,B4,59
run_stave_shrunken,62,11,12,80.0,16.0,8.48332612190466,-1.978631061835891,-2.8162142433858053,-3.442616822852708,-2.995641470869265,8,B4,59
run_stave_shrunken,63,0,12,80.0,16.0,7.275864361085741,-4.103631061835898,-3.470126587996371,-3.2438474826755237,-2.993484557609085,72,B4,59
run_stave_shrunken,63,1,12,80.0,16.0,7.521859252201629,-4.103631061835898,-3.4440921575646097,-3.2438474826755237,-2.993484557609085,66,B4,59
run_stave_shrunken,63,2,12,80.0,16.0,7.643123467796163,-4.103631061835898,-3.3571761779319598,-3.2438474826755237,-2.994641893731097,49,B4,59
run_stave_shrunken,63,3,12,80.0,16.0,7.727535110475448,-4.103631061835898,-3.3850289721074796,-3.2438474826755237,-2.9949756953235647,54,B4,59
run_stave_shrunken,63,4,12,80.0,16.0,7.804455361091288,-4.603631061835898,-3.477245276516823,-3.2438474826755237,-2.9949756953235647,41,B4,59
run_stave_shrunken,63,5,12,80.0,16.0,7.866722285136729,-4.478631061835895,-3.287190684254689,-3.2438474826755237,-2.9949756953235647,26,B4,59
run_stave_shrunken,63,6,12,80.0,16.0,7.916078096302786,-4.103631061835898,-3.159585179251505,-3.2438474826755237,-2.9949756953235647,22,B4,59
run_stave_shrunken,63,7,12,80.0,16.0,7.9674534741510215,-5.353631061835898,-3.5018133257641235,-3.2438474826755237,-2.9949756953235647,26,B4,59
run_stave_shrunken,63,8,12,80.0,16.0,8.026986854852982,-4.103631061835898,-2.9572896329834206,-3.2438474826755237,-2.9949756953235647,4,B4,59
run_stave_shrunken,63,9,12,80.0,16.0,8.102889134640868,-4.728631061835902,-2.944573988377263,-3.2438474826755237,-2.9949756953235647,2,B4,59
run_stave_shrunken,63,10,12,80.0,16.0,8.238074295012755,-0.6036310618358982,-2.76489364979345,-3.2438474826755237,-2.9949756953235647,5,B4,59
run_stave_shrunken,63,11,12,80.0,16.0,8.48332612190466,7.396368938164116,-2.527815639864716,-3.2438474826755237,-2.995641470869265,3,B4,59
run_stave_shrunken,65,0,12,80.0,16.0,7.275864361085741,-4.103631061835898,-3.0900239036926545,-2.983979833489604,-2.993484557609085,15,B4,59
run_stave_shrunken,65,1,12,80.0,16.0,7.521859252201629,-4.478631061835895,-3.1630823115899798,-2.983979833489604,-2.993484557609085,16,B4,59
run_stave_shrunken,65,2,12,80.0,16.0,7.643123467796163,-4.103631061835898,-2.9968186477714367,-2.983979833489604,-2.994641893731097,7,B4,59
run_stave_shrunken,65,3,12,80.0,16.0,7.727535110475448,-4.103631061835898,-3.021690836851538,-2.983979833489604,-2.9949756953235647,9,B4,59
run_stave_shrunken,65,4,12,80.0,16.0,7.804455361091288,-4.103631061835898,-2.970776002734626,-2.983979833489604,-2.9949756953235647,5,B4,59
run_stave_shrunken,65,5,12,80.0,16.0,7.866722285136729,-5.353631061835898,-2.988659013358692,-2.983979833489604,-2.9949756953235647,3,B4,59
run_stave_shrunken,65,6,12,80.0,16.0,7.916078096302786,-2.899972561540797,-2.899972561540797,-2.983979833489604,-2.9949756953235647,0,B4,59
run_stave_shrunken,65,7,12,80.0,16.0,7.9674534741510215,-4.103631061835898,-2.9968186477714367,-2.983979833489604,-2.9949756953235647,7,B4,59
run_stave_shrunken,65,8,12,80.0,16.0,8.026986854852982,-4.103631061835898,-2.9434782904671257,-2.983979833489604,-2.9949756953235647,3,B4,59
run_stave_shrunken,65,9,12,80.0,16.0,8.102889134640868,-2.899972561540797,-2.899972561540797,-2.983979833489604,-2.9949756953235647,0,B4,59
run_stave_shrunken,65,10,12,80.0,16.0,8.238074295012755,-1.1036310618358982,-2.8777955059888845,-2.983979833489604,-2.9949756953235647,1,B4,59
run_stave_shrunken,65,11,12,80.0,16.0,8.48332612190466,-2.899972561540797,-2.899972561540797,-2.983979833489604,-2.995641470869265,0,B4,59
stave_population,-1,0,12,80.0,16.0,7.275864361085741,2.623326745052509,2.1863357256613467,2.2623968228437583,2.2998662729727872,242,B6,59
stave_population,-1,1,12,80.0,16.0,7.521859252201629,2.623326745052509,2.2724262257409023,2.2623968228437583,2.2988910062696797,321,B6,59
stave_population,-1,2,12,80.0,16.0,7.643123467796163,2.623326745052509,2.283444841081605,2.2623968228437583,2.2966320033565526,334,B6,59
stave_population,-1,3,12,80.0,16.0,7.727535110475448,2.623326745052509,2.279289805580738,2.2623968228437583,2.2962344290064998,329,B6,59
stave_population,-1,4,12,80.0,16.0,7.804455361091288,2.623326745052509,2.2597321501068905,2.2623968228437583,2.295278323263036,307,B6,59
stave_population,-1,5,12,80.0,16.0,7.866722285136729,2.623326745052509,2.2741676675240865,2.2623968228437583,2.2947508807621833,323,B6,59
stave_population,-1,6,12,80.0,16.0,7.916078096302786,2.623326745052509,2.2652832126251443,2.2623968228437583,2.2919589761281167,313,B6,59
stave_population,-1,7,12,80.0,16.0,7.9674534741510215,2.623326745052509,2.2540062509738887,2.2540062509738887,2.283369532959252,301,B6,59
stave_population,-1,8,12,80.0,16.0,8.026986854852982,2.623326745052509,2.229177982464402,2.229177982464402,2.2547753218865867,277,B6,59
stave_population,-1,9,12,80.0,16.0,8.102889134640868,2.623326745052509,2.155847980122428,2.155847980122428,2.185456147880323,221,B6,59
stave_population,-1,10,12,80.0,16.0,8.238074295012755,2.623326745052509,1.71551314347861,1.71551314347861,1.7329725334035353,75,B6,59
stave_population,-1,11,12,80.0,16.0,8.48332612190466,2.623326745052509,1.1264000616061862,1.1264000616061862,1.1394109769003213,14,B6,59
run_stave_shrunken,58,0,12,80.0,16.0,7.275864361085741,2.623326745052509,2.3025001475336193,2.3025001475336193,2.2998662729727872,10,B6,59
run_stave_shrunken,58,1,12,80.0,16.0,7.521859252201629,2.623326745052509,2.279583961996556,2.291437161412279,2.2988910062696797,4,B6,59
run_stave_shrunken,58,2,12,80.0,16.0,7.643123467796163,2.623326745052509,2.2988953543030703,2.291437161412279,2.2966320033565526,9,B6,59
run_stave_shrunken,58,3,12,80.0,16.0,7.727535110475448,2.623326745052509,2.2914371614122784,2.291437161412279,2.2962344290064998,7,B6,59
run_stave_shrunken,58,4,12,80.0,16.0,7.804455361091288,2.623326745052509,2.2914371614122784,2.291437161412279,2.295278323263036,7,B6,59
run_stave_shrunken,58,5,12,80.0,16.0,7.866722285136729,2.623326745052509,2.295208633953645,2.291437161412279,2.2947508807621833,8,B6,59
run_stave_shrunken,58,6,12,80.0,16.0,7.916078096302786,2.623326745052509,2.2875779802071596,2.2875779802071596,2.2919589761281167,6,B6,59
run_stave_shrunken,58,7,12,80.0,16.0,7.9674534741510215,2.373326745052509,2.2660723683526256,2.2660723683526256,2.283369532959252,9,B6,59
run_stave_shrunken,58,8,12,80.0,16.0,8.026986854852982,2.623326745052509,2.252363203793114,2.252363203793114,2.2547753218865867,5,B6,59
run_stave_shrunken,58,9,12,80.0,16.0,8.102889134640868,2.2483267450525126,2.1642551405706176,2.1642551405706176,2.185456147880323,8,B6,59
run_stave_shrunken,58,10,12,80.0,16.0,8.238074295012755,1.71551314347861,1.71551314347861,1.71551314347861,1.7329725334035353,0,B6,59
run_stave_shrunken,58,11,12,80.0,16.0,8.48332612190466,1.1264000616061862,1.1264000616061862,1.1264000616061862,1.1394109769003213,0,B6,59
run_stave_shrunken,60,0,12,80.0,16.0,7.275864361085741,2.623326745052509,2.3608322561734174,2.4357299546246844,2.2998662729727872,30,B6,59
run_stave_shrunken,60,1,12,80.0,16.0,7.521859252201629,2.623326745052509,2.4125647466824356,2.4357299546246844,2.2988910062696797,57,B6,59
run_stave_shrunken,60,2,12,80.0,16.0,7.643123467796163,2.623326745052509,2.421407907453208,2.4357299546246844,2.2966320033565526,63,B6,59
run_stave_shrunken,60,3,12,80.0,16.0,7.727535110475448,2.623326745052509,2.4282294898045356,2.4357299546246844,2.2962344290064998,68,B6,59
run_stave_shrunken,60,4,12,80.0,16.0,7.804455361091288,2.623326745052509,2.4461832249500546,2.4357299546246844,2.295278323263036,83,B6,59
run_stave_shrunken,60,5,12,80.0,16.0,7.866722285136729,2.623326745052509,2.44172678419276,2.4357299546246844,2.2947508807621833,79,B6,59
run_stave_shrunken,60,6,12,80.0,16.0,7.916078096302786,2.623326745052509,2.4655431725022354,2.4357299546246844,2.2919589761281167,103,B6,59
run_stave_shrunken,60,7,12,80.0,16.0,7.9674534741510215,2.623326745052509,2.4564022279548277,2.4357299546246844,2.283369532959252,97,B6,59
run_stave_shrunken,60,8,12,80.0,16.0,8.026986854852982,2.623326745052509,2.451021275068637,2.4357299546246844,2.2547753218865867,103,B6,59
run_stave_shrunken,60,9,12,80.0,16.0,8.102889134640868,2.623326745052509,2.39938482173271,2.39938482173271,2.185456147880323,87,B6,59
run_stave_shrunken,60,10,12,80.0,16.0,8.238074295012755,2.623326745052509,1.9748884582140096,1.9748884582140096,1.7329725334035353,32,B6,59
run_stave_shrunken,60,11,12,80.0,16.0,8.48332612190466,2.623326745052509,1.2308368069629063,1.2308368069629063,1.1394109769003213,6,B6,59
run_stave_shrunken,61,0,12,80.0,16.0,7.275864361085741,2.623326745052509,2.409442346706583,2.4530480959902503,2.2998662729727872,55,B6,59
run_stave_shrunken,61,1,12,80.0,16.0,7.521859252201629,2.623326745052509,2.4583302091856516,2.4530480959902503,2.2988910062696797,95,B6,59
run_stave_shrunken,61,2,12,80.0,16.0,7.643123467796163,2.623326745052509,2.462017282612844,2.4530480959902503,2.2966320033565526,99,B6,59
run_stave_shrunken,61,3,12,80.0,16.0,7.727535110475448,2.623326745052509,2.462913446293064,2.4530480959902503,2.2962344290064998,100,B6,59
run_stave_shrunken,61,4,12,80.0,16.0,7.804455361091288,2.623326745052509,2.4483304191331148,2.4530480959902503,2.295278323263036,85,B6,59
run_stave_shrunken,61,5,12,80.0,16.0,7.866722285136729,2.623326745052509,2.462913446293064,2.4530480959902503,2.2947508807621833,100,B6,59
run_stave_shrunken,61,6,12,80.0,16.0,7.916078096302786,2.623326745052502,2.456422734782563,2.4530480959902503,2.2919589761281167,93,B6,59
run_stave_shrunken,61,7,12,80.0,16.0,7.9674534741510215,2.623326745052509,2.452542701547945,2.452542701547945,2.283369532959252,93,B6,59
run_stave_shrunken,61,8,12,80.0,16.0,8.026986854852982,2.373326745052516,2.309614584792576,2.3463261503423487,2.2547753218865867,101,B6,59
run_stave_shrunken,61,9,12,80.0,16.0,8.102889134640868,2.623326745052509,2.3881173035782544,2.3463261503423487,2.185456147880323,79,B6,59
run_stave_shrunken,61,10,12,80.0,16.0,8.238074295012755,1.6233267450525233,1.6909864870166234,1.6909864870166234,1.7329725334035353,29,B6,59
run_stave_shrunken,61,11,12,80.0,16.0,8.48332612190466,6.37332674505252,1.3762537131988688,1.3762537131988688,1.1394109769003213,4,B6,59
run_stave_shrunken,62,0,12,80.0,16.0,7.275864361085741,2.623326745052509,2.433363628100535,2.4573819532323937,2.2998662729727872,72,B6,59
run_stave_shrunken,62,1,12,80.0,16.0,7.521859252201629,2.623326745052509,2.4646762297959155,2.4573819532323937,2.2988910062696797,102,B6,59
run_stave_shrunken,62,2,12,80.0,16.0,7.643123467796163,2.623326745052509,2.4611110496777897,2.4573819532323937,2.2966320033565526,98,B6,59
run_stave_shrunken,62,3,12,80.0,16.0,7.727535110475448,2.623326745052509,2.4664006919182695,2.4573819532323937,2.2962344290064998,104,B6,59
run_stave_shrunken,62,4,12,80.0,16.0,7.804455361091288,2.623326745052509,2.4514553535245325,2.453975461904708,2.295278323263036,88,B6,59
run_stave_shrunken,62,5,12,80.0,16.0,7.866722285136729,2.623326745052509,2.4564227347825667,2.453975461904708,2.2947508807621833,93,B6,59
run_stave_shrunken,62,6,12,80.0,16.0,7.916078096302786,2.623326745052509,2.4358306815674435,2.4358306815674435,2.2919589761281167,74,B6,59
run_stave_shrunken,62,7,12,80.0,16.0,7.9674534741510215,2.623326745052509,2.4339316198839858,2.4339316198839858,2.283369532959252,76,B6,59
run_stave_shrunken,62,8,12,80.0,16.0,8.026986854852982,2.623326745052509,2.3844487071203226,2.3844487071203226,2.2547753218865867,52,B6,59
run_stave_shrunken,62,9,12,80.0,16.0,8.102889134640868,2.623326745052509,2.2952714714173643,2.2952714714173643,2.185456147880323,34,B6,59
run_stave_shrunken,62,10,12,80.0,16.0,8.238074295012755,2.623326745052516,1.8252488535589724,1.8252488535589724,1.7329725334035353,11,B6,59
run_stave_shrunken,62,11,12,80.0,16.0,8.48332612190466,1.123326745052509,1.1262889778753304,1.1262889778753304,1.1394109769003213,3,B6,59
run_stave_shrunken,63,0,12,80.0,16.0,7.275864361085741,2.623326745052509,2.421407907453208,2.421407907453208,2.2998662729727872,63,B6,59
run_stave_shrunken,63,1,12,80.0,16.0,7.521859252201629,2.623326745052509,2.411015026106185,2.411015026106185,2.2988910062696797,56,B6,59
run_stave_shrunken,63,2,12,80.0,16.0,7.643123467796163,2.623326745052509,2.402911525383043,2.402911525383043,2.2966320033565526,51,B6,59
run_stave_shrunken,63,3,12,80.0,16.0,7.727535110475448,2.623326745052509,2.3941648896818735,2.3941648896818735,2.2962344290064998,46,B6,59
run_stave_shrunken,63,4,12,80.0,16.0,7.804455361091288,2.623326745052509,2.3700425891165438,2.376537054653363,2.295278323263036,34,B6,59
run_stave_shrunken,63,5,12,80.0,16.0,7.866722285136729,2.623326745052509,2.3827067969133418,2.376537054653363,2.2947508807621833,40,B6,59
run_stave_shrunken,63,6,12,80.0,16.0,7.916078096302786,2.623326745052509,2.3700425891165438,2.3700425891165438,2.2919589761281167,34,B6,59
run_stave_shrunken,63,7,12,80.0,16.0,7.9674534741510215,2.6233267450525126,2.3392340572997252,2.3392340572997252,2.283369532959252,24,B6,59
run_stave_shrunken,63,8,12,80.0,16.0,8.026986854852982,2.623326745052509,2.2768223383816455,2.2768223383816455,2.2547753218865867,11,B6,59
run_stave_shrunken,63,9,12,80.0,16.0,8.102889134640868,2.623326745052509,2.2031211136546833,2.2031211136546833,2.185456147880323,9,B6,59
run_stave_shrunken,63,10,12,80.0,16.0,8.238074295012755,3.123326745052516,1.7328935583128555,1.7328935583128555,1.7329725334035353,1,B6,59
run_stave_shrunken,63,11,12,80.0,16.0,8.48332612190466,-4.376673254947491,1.05846088485861,1.05846088485861,1.1394109769003213,1,B6,59
run_stave_shrunken,65,0,12,80.0,16.0,7.275864361085741,2.748326745052516,2.325778986610118,2.3286407810670346,2.2998662729727872,12,B6,59
run_stave_shrunken,65,1,12,80.0,16.0,7.521859252201629,3.1233267450525233,2.331667046469751,2.3286407810670346,2.2988910062696797,7,B6,59
run_stave_shrunken,65,2,12,80.0,16.0,7.643123467796163,2.373326745052509,2.2789183006195297,2.287046217701389,2.2966320033565526,14,B6,59
run_stave_shrunken,65,3,12,80.0,16.0,7.727535110475448,2.623326745052509,2.279583961996556,2.287046217701389,2.2962344290064998,4,B6,59
run_stave_shrunken,65,4,12,80.0,16.0,7.804455361091288,2.623326745052509,2.3025001475336193,2.287046217701389,2.295278323263036,10,B6,59
run_stave_shrunken,65,5,12,80.0,16.0,7.866722285136729,2.623326745052509,2.275442482682629,2.275442482682629,2.2947508807621833,3,B6,59
run_stave_shrunken,65,6,12,80.0,16.0,7.916078096302786,0.8733267450525162,2.2121894706344363,2.242519007812356,2.2919589761281167,3,B6,59
run_stave_shrunken,65,7,12,80.0,16.0,7.9674534741510215,2.623326745052509,2.2630140679026356,2.242519007812356,2.283369532959252,2,B6,59
run_stave_shrunken,65,8,12,80.0,16.0,8.026986854852982,2.623326745052509,2.252363203793114,2.242519007812356,2.2547753218865867,5,B6,59
run_stave_shrunken,65,9,12,80.0,16.0,8.102889134640868,2.623326745052509,2.178108873690527,2.178108873690527,2.185456147880323,4,B6,59
run_stave_shrunken,65,10,12,80.0,16.0,8.238074295012755,2.623326745052509,1.737654938638949,1.737654938638949,1.7329725334035353,2,B6,59
run_stave_shrunken,65,11,12,80.0,16.0,8.48332612190466,1.1264000616061862,1.1264000616061862,1.1264000616061862,1.1394109769003213,0,B6,59
stave_population,-1,0,12,80.0,16.0,7.275864361085741,1.4803043167833891,1.2375983365744003,1.3119929957254162,1.33200333732413,123,B8,59
stave_population,-1,1,12,80.0,16.0,7.521859252201629,1.4803043167833891,1.178038586829863,1.3119929957254162,1.3295664434532044,83,B8,59
stave_population,-1,2,12,80.0,16.0,7.643123467796163,1.4803043167833891,1.1938548168855707,1.3119929957254162,1.3295664434532044,92,B8,59
stave_population,-1,3,12,80.0,16.0,7.727535110475448,1.4803043167833891,1.197147339872902,1.3119929957254162,1.328709777488055,94,B8,59
stave_population,-1,4,12,80.0,16.0,7.804455361091288,1.4803043167833891,1.1742837330416207,1.3119929957254162,1.328709777488055,81,B8,59
stave_population,-1,5,12,80.0,16.0,7.866722285136729,1.4803043167833891,1.2250228971853334,1.3119929957254162,1.328709777488055,113,B8,59
stave_population,-1,6,12,80.0,16.0,7.916078096302786,1.4803043167833891,1.2553302803339612,1.3119929957254162,1.328709777488055,139,B8,59
stave_population,-1,7,12,80.0,16.0,7.9674534741510215,1.4803043167833891,1.3062078009444322,1.3119929957254162,1.328709777488055,203,B8,59
stave_population,-1,8,12,80.0,16.0,8.026986854852982,1.4803043167833891,1.3496164812862412,1.3119929957254162,1.328709777488055,297,B8,59
stave_population,-1,9,12,80.0,16.0,8.102889134640868,1.4803043167833891,1.3880396838575,1.3119929957254162,1.3285273466498977,454,B8,59
stave_population,-1,10,12,80.0,16.0,8.238074295012755,1.4803043167833891,1.4138140145129103,1.3119929957254162,1.3285273466498977,661,B8,59
stave_population,-1,11,12,80.0,16.0,8.48332612190466,0.9803043167833891,0.9686740608455916,0.9686740608455916,0.9856496893320718,717,B8,59
run_stave_shrunken,58,0,12,80.0,16.0,7.275864361085741,1.4803043167833891,1.3218936616700028,1.3452656034211838,1.33200333732413,5,B8,59
run_stave_shrunken,58,1,12,80.0,16.0,7.521859252201629,1.4803043167833891,1.316098149897562,1.3452656034211838,1.3295664434532044,2,B8,59
run_stave_shrunken,58,2,12,80.0,16.0,7.643123467796163,3.105304316783389,1.397388772918653,1.3452656034211838,1.3295664434532044,4,B8,59
run_stave_shrunken,58,3,12,80.0,16.0,7.727535110475448,1.4803043167833891,1.3140709132693418,1.3264189521878975,1.328709777488055,1,B8,59
run_stave_shrunken,58,4,12,80.0,16.0,7.804455361091288,1.4803043167833891,1.3140709132693418,1.3264189521878975,1.328709777488055,1,B8,59
run_stave_shrunken,58,5,12,80.0,16.0,7.866722285136729,1.4803043167833891,1.3140709132693418,1.3264189521878975,1.328709777488055,1,B8,59
run_stave_shrunken,58,6,12,80.0,16.0,7.916078096302786,1.4803043167833891,1.318076537450403,1.3264189521878975,1.328709777488055,3,B8,59
run_stave_shrunken,58,7,12,80.0,16.0,7.9674534741510215,1.4803043167833891,1.325535285925483,1.3264189521878975,1.328709777488055,7,B8,59
run_stave_shrunken,58,8,12,80.0,16.0,8.026986854852982,1.7303043167833891,1.3500212976397774,1.3264189521878975,1.328709777488055,8,B8,59
run_stave_shrunken,58,9,12,80.0,16.0,8.102889134640868,1.4803043167833891,1.335520384690509,1.3264189521878975,1.3285273466498977,13,B8,59
