cell,negative_rows,positive_rows,matched_pairs
41|0|1|0|1|1|4|3|3|2|5,0,1,0
41|0|1|0|1|1|4|3|3|3|4,0,14,0
41|0|1|0|1|1|4|3|3|3|5,0,4,0
41|0|1|0|1|1|4|3|3|4|2,0,1,0
41|0|1|0|1|1|4|3|3|4|3,0,6,0
41|0|1|0|1|1|4|3|3|4|4,0,5,0
41|0|1|0|1|1|4|3|4|2|5,0,3,0
41|0|1|0|1|1|4|3|4|3|4,0,18,0
41|0|1|0|1|1|4|3|4|3|5,0,2,0
41|0|1|0|1|1|4|3|4|4|3,0,10,0
41|0|1|0|1|1|4|3|4|4|4,0,6,0
41|0|1|0|1|1|4|3|5|2|5,0,1,0
41|0|1|0|1|1|4|3|5|3|3,0,1,0
41|0|1|0|1|1|4|3|5|3|4,0,21,0
41|0|1|0|1|1|4|3|5|3|5,0,8,0
41|0|1|0|1|1|4|3|5|4|2,0,1,0
41|0|1|0|1|1|4|3|5|4|3,0,9,0
41|0|1|0|1|1|4|3|5|4|4,0,6,0
41|0|1|0|1|1|4|4|0|2|4,0,1,0
41|0|1|0|1|1|4|4|0|2|5,0,1,0
41|0|1|0|1|1|4|4|0|3|3,0,9,0
41|0|1|0|1|1|4|4|0|3|4,0,26,0
41|0|1|0|1|1|4|4|0|3|5,0,4,0
41|0|1|0|1|1|4|4|0|4|2,0,6,0
41|0|1|0|1|1|4|4|0|4|3,0,23,0
41|0|1|0|1|1|4|4|0|4|4,0,5,0
41|0|1|0|1|1|4|4|1|2|4,0,1,0
41|0|1|0|1|1|4|4|1|3|3,0,28,0
41|0|1|0|1|1|4|4|1|3|4,0,43,0
41|0|1|0|1|1|4|4|1|3|5,0,14,0
41|0|1|0|1|1|4|4|1|4|1,1,0,0
41|0|1|0|1|1|4|4|1|4|2,0,17,0
41|0|1|0|1|1|4|4|1|4|3,0,44,0
41|0|1|0|1|1|4|4|1|4|4,0,9,0
41|0|1|0|1|1|4|4|2|2|4,0,3,0
41|0|1|0|1|1|4|4|2|2|5,0,2,0
41|0|1|0|1|1|4|4|2|3|3,0,18,0
41|0|1|0|1|1|4|4|2|3|4,0,34,0
41|0|1|0|1|1|4|4|2|3|5,0,14,0
41|0|1|0|1|1|4|4|2|4|2,0,15,0
41|0|1|0|1|1|4|4|2|4|3,0,43,0
41|0|1|0|1|1|4|4|2|4|4,0,4,0
41|0|1|0|1|1|4|4|2|4|5,0,2,0
41|0|1|0|1|1|4|4|3|3|3,0,8,0
41|0|1|0|1|1|4|4|3|3|4,0,27,0
41|0|1|0|1|1|4|4|3|3|5,0,5,0
41|0|1|0|1|1|4|4|3|4|2,0,9,0
41|0|1|0|1|1|4|4|3|4|3,1,17,1
41|0|1|0|1|1|4|4|3|4|4,0,4,0
41|0|1|0|1|1|4|4|3|4|5,0,1,0
41|0|1|0|1|1|4|4|4|2|4,0,1,0
41|0|1|0|1|1|4|4|4|2|5,0,1,0
41|0|1|0|1|1|4|4|4|3|3,0,25,0
41|0|1|0|1|1|4|4|4|3|4,0,36,0
41|0|1|0|1|1|4|4|4|3|5,0,17,0
41|0|1|0|1|1|4|4|4|4|1,1,0,0
41|0|1|0|1|1|4|4|4|4|2,0,15,0
41|0|1|0|1|1|4|4|4|4|3,0,44,0
41|0|1|0|1|1|4|4|4|4|4,0,14,0
41|0|1|0|1|1|4|4|5|2|4,0,1,0
41|0|1|0|1|1|4|4|5|2|5,0,3,0
41|0|1|0|1|1|4|4|5|3|3,0,11,0
41|0|1|0|1|1|4|4|5|3|4,0,26,0
41|0|1|0|1|1|4|4|5|3|5,0,8,0
41|0|1|0|1|1|4|4|5|4|2,0,17,0
41|0|1|0|1|1|4|4|5|4|3,0,45,0
41|0|1|0|1|1|4|4|5|4|4,0,10,0
41|0|1|0|1|1|4|4|5|4|5,0,1,0
41|0|1|0|1|1|5|4|0|3|3,0,3,0
41|0|1|0|1|1|5|4|0|3|4,0,2,0
41|0|1|0|1|1|5|4|0|4|1,1,0,0
41|0|1|0|1|1|5|4|0|4|2,0,1,0
41|0|1|0|1|1|5|4|0|4|3,0,3,0
41|0|1|0|1|1|5|4|1|2|5,0,1,0
41|0|1|0|1|1|5|4|1|3|3,0,9,0
41|0|1|0|1|1|5|4|1|3|5,0,1,0
41|0|1|0|1|1|5|4|1|4|2,0,8,0
41|0|1|0|1|1|5|4|1|4|3,0,9,0
41|0|1|0|1|1|5|4|2|2|5,0,1,0
41|0|1|0|1|1|5|4|2|3|3,0,3,0
41|0|1|0|1|1|5|4|2|3|4,0,1,0
41|0|1|0|1|1|5|4|2|3|5,0,1,0
41|0|1|0|1|1|5|4|2|4|2,0,8,0
41|0|1|0|1|1|5|4|2|4|3,0,6,0
41|0|1|0|1|1|5|4|3|3|3,0,4,0
41|0|1|0|1|1|5|4|3|3|4,0,1,0
41|0|1|0|1|1|5|4|3|3|5,0,1,0
41|0|1|0|1|1|5|4|3|4|1,1,0,0
41|0|1|0|1|1|5|4|3|4|2,0,3,0
41|0|1|0|1|1|5|4|3|4|3,0,3,0
41|0|1|0|1|1|5|4|4|2|5,0,1,0
41|0|1|0|1|1|5|4|4|3|2,0,1,0
41|0|1|0|1|1|5|4|4|3|3,0,10,0
41|0|1|0|1|1|5|4|4|4|2,0,5,0
41|0|1|0|1|1|5|4|4|4|3,0,13,0
41|0|1|0|1|1|5|4|5|3|2,0,1,0
41|0|1|0|1|1|5|4|5|3|3,0,7,0
41|0|1|0|1|1|5|4|5|3|4,0,2,0
41|0|1|0|1|1|5|4|5|4|2,0,2,0
41|0|1|0|1|1|5|4|5|4|3,0,8,0
41|0|1|0|1|1|5|5|0|3|2,0,9,0
41|0|1|0|1|1|5|5|0|3|3,0,7,0
41|0|1|0|1|1|5|5|0|3|4,0,2,0
41|0|1|0|1|1|5|5|0|3|5,0,1,0
41|0|1|0|1|1|5|5|0|4|2,0,31,0
41|0|1|0|1|1|5|5|0|4|3,0,2,0
41|0|1|0|1|1|5|5|0|4|4,1,0,0
41|0|1|0|1|1|5|5|0|4|5,0,2,0
41|0|1|0|1|1|5|5|1|3|2,0,12,0
41|0|1|0|1|1|5|5|1|3|3,0,7,0
41|0|1|0|1|1|5|5|1|3|4,0,3,0
41|0|1|0|1|1|5|5|1|3|5,0,1,0
41|0|1|0|1|1|5|5|1|4|2,0,123,0
41|0|1|0|1|1|5|5|1|4|3,0,11,0
41|0|1|0|1|1|5|5|1|4|5,0,1,0
41|0|1|0|1|1|5|5|2|3|2,0,14,0
41|0|1|0|1|1|5|5|2|3|3,0,6,0
41|0|1|0|1|1|5|5|2|3|4,0,3,0
41|0|1|0|1|1|5|5|2|3|5,0,2,0
41|0|1|0|1|1|5|5|2|4|2,0,90,0
41|0|1|0|1|1|5|5|2|4|3,0,3,0
41|0|1|0|1|1|5|5|3|2|5,0,1,0
41|0|1|0|1|1|5|5|3|3|2,0,9,0
41|0|1|0|1|1|5|5|3|3|3,0,7,0
41|0|1|0|1|1|5|5|3|3|4,0,3,0
41|0|1|0|1|1|5|5|3|3|5,0,2,0
41|0|1|0|1|1|5|5|3|4|2,0,45,0
41|0|1|0|1|1|5|5|3|4|3,0,2,0
41|0|1|0|1|1|5|5|3|4|5,1,0,0
41|0|1|0|1|1|5|5|4|2|5,0,1,0
41|0|1|0|1|1|5|5|4|3|2,0,11,0
41|0|1|0|1|1|5|5|4|3|3,0,8,0
41|0|1|0|1|1|5|5|4|3|4,0,3,0
41|0|1|0|1|1|5|5|4|3|5,0,2,0
41|0|1|0|1|1|5|5|4|4|2,0,85,0
41|0|1|0|1|1|5|5|4|4|3,0,5,0
41|0|1|0|1|1|5|5|4|4|4,0,1,0
41|0|1|0|1|1|5|5|5|3|2,0,5,0
41|0|1|0|1|1|5|5|5|3|3,0,10,0
41|0|1|0|1|1|5|5|5|3|4,0,1,0
41|0|1|0|1|1|5|5|5|3|5,0,2,0
41|0|1|0|1|1|5|5|5|4|2,0,86,0
41|0|1|0|1|1|5|5|5|4|3,0,5,0
41|0|1|0|1|1|5|5|5|4|5,0,3,0
41|1|2|1|0|0|0|0|0|0|0,1,0,0
41|1|2|1|0|0|0|0|0|0|5,2,0,0
41|1|2|1|0|0|0|0|1|0|0,1,0,0
41|1|2|1|0|0|0|0|2|0|5,2,0,0
41|1|2|1|0|0|0|0|3|0|0,1,0,0
41|1|2|1|0|0|0|0|3|0|5,2,0,0
41|1|2|1|0|0|0|0|4|0|0,2,0,0
41|1|2|1|0|0|0|0|4|0|5,1,0,0
41|1|2|1|0|0|0|0|5|0|0,2,0,0
41|1|2|1|0|0|0|0|5|0|5,1,0,0
41|1|2|1|0|0|0|1|0|0|0,4,0,0
41|1|2|1|0|0|0|1|0|0|5,9,0,0
41|1|2|1|0|0|0|1|0|1|1,1,0,0
41|1|2|1|0|0|0|1|1|0|0,1,0,0
41|1|2|1|0|0|0|1|1|0|5,1,0,0
41|1|2|1|0|0|0|1|2|0|0,2,0,0
41|1|2|1|0|0|0|1|2|0|5,1,0,0
41|1|2|1|0|0|0|1|2|1|2,1,0,0
41|1|2|1|0|0|0|1|3|0|0,2,0,0
41|1|2|1|0|0|0|1|3|0|5,3,0,0
41|1|2|1|0|0|0|1|4|0|0,3,0,0
41|1|2|1|0|0|0|1|4|0|5,4,0,0
41|1|2|1|0|0|0|1|4|1|0,1,0,0
41|1|2|1|0|0|0|1|4|1|1,1,0,0
41|1|2|1|0|0|0|1|5|0|0,4,0,0
41|1|2|1|0|0|0|1|5|0|5,4,0,0
41|1|2|1|0|0|0|2|1|0|0,2,0,0
41|1|2|1|0|0|0|2|2|0|0,1,0,0
41|1|2|1|0|0|1|1|0|0|5,1,0,0
41|1|2|1|0|0|1|1|0|1|0,1,0,0
41|1|2|1|0|0|1|1|1|0|0,1,0,0
41|1|2|1|0|0|1|1|1|1|1,1,0,0
41|1|2|1|0|0|1|1|1|1|2,1,0,0
41|1|2|1|0|0|1|1|1|4|0,1,0,0
41|1|2|1|0|0|1|1|2|0|0,1,0,0
41|1|2|1|0|0|1|1|2|0|2,1,0,0
41|1|2|1|0|0|1|1|2|1|0,1,0,0
41|1|2|1|0|0|1|1|3|0|0,3,0,0
41|1|2|1|0|0|1|1|3|0|5,2,0,0
41|1|2|1|0|0|1|1|4|0|0,1,0,0
41|1|2|1|0|0|1|1|4|2|2,1,0,0
41|1|2|1|0|0|1|1|5|0|0,3,0,0
41|1|2|1|0|0|1|1|5|1|0,1,0,0
41|1|2|1|0|0|1|1|5|1|3,1,0,0
41|1|2|1|0|0|1|2|1|1|0,1,0,0
41|1|2|1|0|0|1|2|2|0|0,1,0,0
41|1|2|1|0|0|1|2|2|1|0,1,0,0
41|1|2|1|0|0|1|2|2|2|0,1,0,0
41|1|2|1|0|0|1|2|3|0|0,2,0,0
41|1|2|1|0|0|1|2|3|1|0,2,0,0
41|1|2|1|0|0|1|2|3|2|0,1,0,0
41|1|2|1|0|0|1|2|4|0|0,1,0,0
41|1|2|1|0|0|1|2|5|1|0,1,0,0
41|1|2|1|0|0|1|3|0|1|0,3,0,0
41|1|2|1|0|0|1|3|2|1|0,1,0,0
41|1|2|1|0|0|1|3|4|0|0,1,0,0
41|1|2|1|0|0|1|3|4|1|0,3,0,0
41|1|2|1|0|0|1|3|5|1|0,1,0,0
41|1|2|1|0|0|1|4|2|1|0,1,0,0
41|1|2|1|0|0|1|4|3|1|0,1,0,0
41|1|2|1|0|0|1|5|5|2|2,0,1,0
41|1|2|1|0|0|2|2|1|3|0,1,0,0
41|1|2|1|0|0|2|2|2|0|0,1,0,0
41|1|2|1|0|0|2|2|3|4|1,1,0,0
41|1|2|1|0|0|2|2|5|0|0,1,0,0
41|1|2|1|0|0|2|2|5|1|2,1,0,0
41|1|2|1|0|0|2|3|1|4|1,1,0,0
41|1|2|1|0|0|2|5|0|3|4,0,1,0
41|1|2|1|0|0|2|5|0|4|1,1,0,0
41|1|2|1|0|0|2|5|1|3|4,0,1,0
41|1|2|1|0|0|2|5|2|2|5,0,1,0
41|1|2|1|0|0|2|5|2|3|5,0,1,0
41|1|2|1|0|0|2|5|3|1|5,0,1,0
41|1|2|1|0|0|2|5|3|2|5,0,1,0
41|1|2|1|0|0|2|5|3|3|4,0,1,0
41|1|2|1|0|0|2|5|4|2|5,0,2,0
41|1|2|1|0|0|2|5|4|4|1,0,1,0
41|1|2|1|0|0|2|5|5|3|3,0,2,0
41|1|2|1|0|0|2|5|5|3|4,0,2,0
41|1|2|1|0|0|2|5|5|3|5,0,2,0
41|1|2|1|0|0|2|5|5|4|1,0,1,0
41|1|2|1|0|0|3|3|4|4|1,1,0,0
41|1|2|1|0|0|3|3|5|4|1,1,0,0
41|1|2|1|0|0|3|4|4|4|2,1,0,0
41|1|2|1|0|0|3|5|0|3|5,0,2,0
41|1|2|1|0|0|3|5|1|2|5,0,1,0
41|1|2|1|0|0|3|5|1|4|4,0,1,0
41|1|2|1|0|0|3|5|2|2|5,0,1,0
41|1|2|1|0|0|3|5|2|3|5,0,3,0
41|1|2|1|0|0|3|5|2|4|5,0,2,0
41|1|2|1|0|0|3|5|3|3|5,0,1,0
41|1|2|1|0|0|3|5|4|3|5,0,3,0
41|1|2|1|0|0|3|5|5|1|5,0,1,0
41|1|2|1|0|0|3|5|5|2|4,0,1,0
41|1|2|1|0|0|3|5|5|3|5,0,1,0
41|1|2|1|0|0|3|5|5|4|2,1,0,0
41|1|2|1|0|0|4|5|1|4|5,0,1,0
41|1|2|1|0|0|4|5|3|4|5,0,1,0
41|1|2|1|0|0|5|5|0|4|2,0,1,0
41|1|2|1|1|0|2|5|3|2|5,0,1,0
41|1|2|1|1|0|3|5|0|4|4,0,1,0
41|1|2|1|1|1|3|5|0|1|5,0,1,0
41|1|2|1|1|1|3|5|0|2|5,0,2,0
41|1|2|1|1|1|3|5|0|3|5,0,1,0
41|1|2|1|1|1|3|5|1|2|5,0,2,0
41|1|2|1|1|1|3|5|1|3|4,0,1,0
41|1|2|1|1|1|3|5|1|3|5,0,1,0
41|1|2|1|1|1|3|5|1|4|5,1,0,0
41|1|2|1|1|1|3|5|2|2|5,0,4,0
41|1|2|1|1|1|3|5|2|4|1,1,0,0
41|1|2|1|1|1|3|5|3|2|5,0,2,0
41|1|2|1|1|1|3|5|3|3|5,0,1,0
41|1|2|1|1|1|3|5|4|2|5,0,2,0
41|1|2|1|1|1|3|5|5|1|5,0,2,0
41|1|2|1|1|1|3|5|5|2|5,0,1,0
41|1|2|1|1|1|3|5|5|3|4,0,1,0
41|1|2|1|1|1|4|5|0|2|5,0,1,0
41|1|2|1|1|1|4|5|0|3|5,0,2,0
41|1|2|1|1|1|4|5|0|4|2,0,1,0
41|1|2|1|1|1|4|5|1|2|5,0,2,0
41|1|2|1|1|1|4|5|1|3|3,0,1,0
41|1|2|1|1|1|4|5|1|3|4,0,1,0
41|1|2|1|1|1|4|5|1|3|5,0,1,0
41|1|2|1|1|1|4|5|2|2|5,0,1,0
41|1|2|1|1|1|4|5|2|3|5,0,4,0
41|1|2|1|1|1|4|5|2|4|2,0,1,0
41|1|2|1|1|1|4|5|3|3|3,0,1,0
41|1|2|1|1|1|4|5|3|3|5,0,3,0
41|1|2|1|1|1|4|5|4|3|4,0,2,0
41|1|2|1|1|1|4|5|4|4|4,0,1,0
41|1|2|1|1|1|4|5|5|3|5,0,4,0
41|1|2|1|1|1|5|5|0|3|5,0,2,0
41|1|2|1|1|1|5|5|0|4|2,0,1,0
41|1|2|1|1|1|5|5|0|4|5,0,1,0
41|1|2|1|1|1|5|5|1|3|3,0,1,0
41|1|2|1|1|1|5|5|1|3|4,0,1,0
41|1|2|1|1|1|5|5|1|4|2,0,2,0
41|1|2|1|1|1|5|5|2|4|2,0,3,0
41|1|2|1|1|1|5|5|2|4|3,0,1,0
41|1|2|1|1|1|5|5|2|4|4,0,2,0
41|1|2|1|1|1|5|5|3|3|2,0,1,0
41|1|2|1|1|1|5|5|3|4|2,0,3,0
41|1|2|1|1|1|5|5|4|3|2,0,1,0
41|1|2|1|1|1|5|5|4|3|5,0,1,0
41|1|2|1|1|1|5|5|4|4|2,0,3,0
41|1|2|1|1|1|5|5|4|4|3,0,1,0
41|1|2|1|1|1|5|5|4|4|5,0,1,0
41|1|2|1|1|1|5|5|5|3|4,0,1,0
41|1|2|1|1|1|5|5|5|4|2,0,1,0
41|1|2|1|2|1|4|5|0|4|2,0,1,0
41|1|2|1|2|1|4|5|4|3|5,0,1,0
41|2|2|2|0|0|0|0|2|0|0,1,0,0
41|2|2|2|0|0|0|0|4|0|0,1,0,0
41|2|2|2|0|0|0|1|1|1|1,1,0,0
41|2|2|2|0|0|0|1|4|0|0,1,0,0
41|2|2|2|0|0|0|2|2|1|0,1,0,0
41|2|2|2|0|0|1|1|1|1|1,1,0,0
41|2|2|2|0|0|1|1|2|1|0,2,0,0
41|2|2|2|0|0|1|1|2|1|1,1,0,0
41|2|2|2|0|0|1|1|4|1|1,1,0,0
41|2|2|2|0|0|1|1|4|2|1,1,0,0
41|2|2|2|0|0|1|1|5|1|0,1,0,0
41|2|2|2|0|0|1|1|5|1|1,1,0,0
41|2|2|2|0|0|1|2|4|1|1,1,0,0
41|2|2|2|0|0|1|2|4|1|2,1,0,0
41|2|2|2|0|0|2|2|2|1|5,1,0,0
41|2|2|2|0|0|2|5|5|4|4,1,0,0
41|2|3|3|0|0|0|0|3|0|0,1,0,0
41|2|3|3|0|0|0|0|4|0|5,1,0,0
41|2|3|3|0|0|0|0|5|0|5,1,0,0
41|2|3|3|0|0|0|1|0|0|5,2,0,0
41|2|3|3|0|0|0|1|2|0|0,1,0,0
41|2|3|3|0|0|0|1|2|1|4,1,0,0
41|2|3|3|0|0|0|1|4|0|5,1,0,0
41|2|3|3|0|0|0|1|5|0|0,1,0,0
41|2|3|3|0|0|0|1|5|0|5,2,0,0
41|2|3|3|0|0|0|2|3|0|5,1,0,0
41|2|3|3|0|0|1|1|0|1|5,1,0,0
41|2|3|3|0|0|1|1|0|2|2,1,0,0
41|2|3|3|0|0|1|1|1|0|5,1,0,0
41|2|3|3|0|0|1|1|2|0|5,1,0,0
41|2|3|3|0|0|1|1|5|2|5,1,0,0
41|2|3|3|0|0|1|2|1|3|5,1,0,0
41|2|3|3|0|0|1|2|5|1|0,1,0,0
41|2|3|3|0|0|1|2|5|4|1,1,0,0
41|2|3|3|0|0|1|3|1|0|0,1,0,0
41|2|3|3|0|0|1|4|4|0|4,1,0,0
41|2|3|3|0|0|1|5|0|1|1,0,2,0
41|2|3|3|0|0|1|5|1|1|0,0,1,0
41|2|3|3|0|0|1|5|3|0|5,0,1,0
41|2|3|3|0|0|1|5|3|1|5,0,1,0
41|2|3|3|0|0|1|5|5|1|4,0,1,0
41|2|3|3|0|0|2|5|0|3|0,0,1,0
41|2|3|3|0|0|2|5|1|3|5,0,1,0
41|2|3|3|0|0|2|5|2|2|5,0,1,0
41|2|3|3|0|0|2|5|2|4|2,1,0,0
41|2|3|3|0|0|2|5|4|3|5,0,1,0
41|2|3|3|0|0|2|5|4|4|1,1,0,0
41|2|3|3|0|0|2|5|4|4|3,0,1,0
41|2|3|3|0|0|2|5|5|4|4,0,1,0
41|2|3|3|0|0|3|5|0|3|5,0,2,0
41|2|3|3|0|0|3|5|1|4|5,0,1,0
41|2|3|3|0|0|3|5|2|3|5,0,1,0
41|2|3|3|0|0|3|5|3|4|5,0,1,0
41|2|3|3|0|0|3|5|4|3|5,0,1,0
41|2|3|3|0|0|3|5|5|4|4,0,1,0
41|2|3|3|0|0|4|5|2|4|4,0,1,0
41|2|3|3|0|0|4|5|4|3|4,0,1,0
41|2|3|3|0|0|4|5|5|4|5,0,1,0
41|2|3|3|1|1|3|5|0|2|5,0,2,0
41|2|3|3|1|1|3|5|3|4|4,1,0,0
41|2|3|3|1|1|4|5|1|3|5,0,2,0
41|2|3|3|1|1|4|5|1|4|4,0,1,0
41|2|3|3|1|1|4|5|4|3|5,0,4,0
41|2|3|3|1|1|4|5|5|3|5,0,1,0
41|2|3|3|1|1|5|5|0|4|2,0,1,0
41|2|3|3|1|1|5|5|0|4|4,0,1,0
41|2|3|3|1|1|5|5|1|3|2,0,1,0
41|2|3|3|1|1|5|5|1|4|2,0,2,0
41|2|3|3|1|1|5|5|2|4|2,0,4,0
41|2|3|3|1|1|5|5|4|4|2,0,1,0
41|3|2|4|0|0|0|1|5|1|0,1,0,0
41|3|2|4|0|0|0|2|1|1|1,1,0,0
41|3|2|4|0|0|1|2|0|2|1,1,0,0
41|3|2|4|0|0|1|2|2|1|1,1,0,0
41|3|2|4|0|0|1|2|4|1|0,1,0,0
41|3|2|4|0|0|2|2|0|3|1,1,0,0
41|3|2|4|0|0|2|3|3|4|1,1,0,0
41|3|3|6|0|0|0|1|2|0|0,1,0,0
41|3|3|6|1|1|4|5|1|4|3,0,1,0
41|3|4|7|0|0|0|0|1|0|5,1,0,0
41|3|4|7|0|0|0|1|2|0|5,1,0,0
41|3|4|7|0|0|0|2|0|0|5,1,0,0
41|3|4|7|0|0|0|2|0|1|4,1,0,0
41|3|4|7|0|0|0|2|2|0|0,1,0,0
41|3|4|7|0|0|0|2|2|0|5,1,0,0
41|3|4|7|0|0|0|2|5|0|5,1,0,0
41|3|4|7|0|0|0|3|1|1|0,1,0,0
41|3|4|7|0|0|0|3|2|0|0,1,0,0
41|3|4|7|0|0|0|3|5|0|0,1,0,0
41|3|4|7|0|0|1|2|2|4|2,1,0,0
41|3|4|7|0|0|1|4|5|0|0,1,0,0
41|3|4|7|0|0|1|5|2|1|0,1,0,0
41|3|4|7|0|0|2|5|0|4|1,0,1,0
41|3|4|7|0|0|2|5|5|2|5,0,1,0
41|3|4|7|0|0|3|5|0|3|5,0,1,0
41|3|4|7|0|0|3|5|0|4|2,0,1,0
41|3|4|7|0|0|3|5|0|4|3,0,1,0
41|3|4|7|0|0|3|5|2|3|5,0,1,0
41|3|4|7|0|0|3|5|4|4|5,0,1,0
41|3|4|7|1|1|3|5|0|3|4,0,1,0
41|3|4|7|1|1|3|5|0|3|5,0,1,0
41|3|4|7|1|1|3|5|1|4|1,1,0,0
41|3|4|7|1|1|3|5|3|1|5,0,1,0
41|3|4|7|1|1|4|5|1|3|3,0,1,0
41|3|4|7|1|1|4|5|2|3|4,0,1,0
41|3|4|7|1|1|4|5|2|3|5,0,1,0
41|3|4|7|1|1|4|5|3|3|5,0,1,0
41|3|4|7|1|1|4|5|4|3|3,0,1,0
41|3|4|7|1|1|4|5|5|3|5,0,1,0
41|3|4|7|1|1|5|5|1|3|3,0,1,0
41|3|4|7|1|1|5|5|1|4|2,0,1,0
41|3|4|7|1|1|5|5|3|4|2,0,1,0
41|3|4|7|1|1|5|5|4|4|2,0,1,0
41|3|4|7|1|1|5|5|5|4|2,0,1,0
42|0|1|0|0|0|0|0|0|0|0,174,0,0
42|0|1|0|0|0|0|0|0|0|1,11,0,0
42|0|1|0|0|0|0|0|0|0|5,7,0,0
42|0|1|0|0|0|0|0|0|1|0,36,0,0
42|0|1|0|0|0|0|0|0|1|1,60,0,0
42|0|1|0|0|0|0|0|0|1|2,2,0,0
42|0|1|0|0|0|0|0|0|1|3,1,0,0
42|0|1|0|0|0|0|0|1|0|0,173,0,0
42|0|1|0|0|0|0|0|1|0|1,8,0,0
42|0|1|0|0|0|0|0|1|0|5,6,0,0
42|0|1|0|0|0|0|0|1|1|0,32,0,0
42|0|1|0|0|0|0|0|1|1|1,60,0,0
42|0|1|0|0|0|0|0|1|1|2,9,0,0
42|0|1|0|0|0|0|0|1|2|2,1,0,0
42|0|1|0|0|0|0|0|2|0|0,169,0,0
42|0|1|0|0|0|0|0|2|0|1,11,0,0
42|0|1|0|0|0|0|0|2|0|5,8,0,0
42|0|1|0|0|0|0|0|2|1|0,42,0,0
42|0|1|0|0|0|0|0|2|1|1,84,0,0
42|0|1|0|0|0|0|0|2|1|2,7,0,0
42|0|1|0|0|0|0|0|2|1|4,2,0,0
42|0|1|0|0|0|0|0|2|1|5,1,0,0
42|0|1|0|0|0|0|0|2|2|1,1,0,0
42|0|1|0|0|0|0|0|2|2|3,1,0,0
42|0|1|0|0|0|0|0|3|0|0,171,0,0
42|0|1|0|0|0|0|0|3|0|1,7,0,0
42|0|1|0|0|0|0|0|3|0|5,8,0,0
42|0|1|0|0|0|0|0|3|1|0,25,0,0
42|0|1|0|0|0|0|0|3|1|1,54,0,0
42|0|1|0|0|0|0|0|3|1|2,8,0,0
42|0|1|0|0|0|0|0|3|1|3,2,0,0
42|0|1|0|0|0|0|0|3|1|5,1,0,0
42|0|1|0|0|0|0|0|4|0|0,183,0,0
42|0|1|0|0|0|0|0|4|0|1,9,0,0
42|0|1|0|0|0|0|0|4|0|5,10,0,0
42|0|1|0|0|0|0|0|4|1|0,37,0,0
42|0|1|0|0|0|0|0|4|1|1,67,0,0
42|0|1|0|0|0|0|0|4|1|2,8,0,0
42|0|1|0|0|0|0|0|4|2|2,1,0,0
42|0|1|0|0|0|0|0|5|0|0,165,0,0
42|0|1|0|0|0|0|0|5|0|1,12,0,0
42|0|1|0|0|0|0|0|5|0|2,1,0,0
42|0|1|0|0|0|0|0|5|0|5,5,0,0
42|0|1|0|0|0|0|0|5|1|0,50,0,0
42|0|1|0|0|0|0|0|5|1|1,64,0,0
42|0|1|0|0|0|0|0|5|1|2,7,0,0
42|0|1|0|0|0|0|0|5|1|5,2,0,0
42|0|1|0|0|0|1|0|0|0|0,12,0,0
42|0|1|0|0|0|1|0|0|1|0,4,0,0
42|0|1|0|0|0|1|0|0|1|1,5,0,0
42|0|1|0|0|0|1|0|0|1|2,1,0,0
42|0|1|0|0|0|1|0|1|0|0,10,0,0
42|0|1|0|0|0|1|0|1|1|0,5,0,0
42|0|1|0|0|0|1|0|1|1|1,2,0,0
42|0|1|0|0|0|1|0|1|1|2,2,0,0
42|0|1|0|0|0|1|0|2|0|0,6,0,0
42|0|1|0|0|0|1|0|2|0|1,3,0,0
42|0|1|0|0|0|1|0|2|0|5,1,0,0
42|0|1|0|0|0|1|0|2|1|0,2,0,0
42|0|1|0|0|0|1|0|2|1|1,8,0,0
42|0|1|0|0|0|1|0|2|1|2,1,0,0
42|0|1|0|0|0|1|0|3|0|0,4,0,0
42|0|1|0|0|0|1|0|3|1|0,3,0,0
42|0|1|0|0|0|1|0|3|1|1,9,0,0
42|0|1|0|0|0|1|0|4|0|0,5,0,0
42|0|1|0|0|0|1|0|4|1|0,5,0,0
42|0|1|0|0|0|1|0|4|1|1,7,0,0
42|0|1|0|0|0|1|0|4|1|2,3,0,0
42|0|1|0|0|0|1|0|4|1|3,1,0,0
42|0|1|0|0|0|1|0|5|0|0,8,0,0
42|0|1|0|0|0|1|0|5|0|5,1,0,0
42|0|1|0|0|0|1|0|5|1|0,5,0,0
42|0|1|0|0|0|1|0|5|1|1,11,0,0
42|0|1|0|0|0|1|0|5|1|2,2,0,0
42|0|1|0|0|0|1|1|0|0|0,42,0,0
42|0|1|0|0|0|1|1|0|0|1,8,0,0
42|0|1|0|0|0|1|1|0|0|5,4,0,0
42|0|1|0|0|0|1|1|0|1|0,87,0,0
42|0|1|0|0|0|1|1|0|1|1,116,0,0
42|0|1|0|0|0|1|1|0|1|2,24,0,0
42|0|1|0|0|0|1|1|0|1|5,2,0,0
42|0|1|0|0|0|1|1|0|2|0,10,0,0
42|0|1|0|0|0|1|1|0|2|2,2,0,0
42|0|1|0|0|0|1|1|0|4|1,1,0,0
42|0|1|0|0|0|1|1|1|0|0,32,0,0
42|0|1|0|0|0|1|1|1|0|1,8,0,0
42|0|1|0|0|0|1|1|1|0|5,2,0,0
42|0|1|0|0|0|1|1|1|1|0,93,0,0
42|0|1|0|0|0|1|1|1|1|1,132,0,0
42|0|1|0|0|0|1|1|1|1|2,23,0,0
