run,stave,amplitude_adc,lowering_stratum,large_lowering,ml_large_lowering_probability
57,B2,7488.5,s16_no_lowering,0,0.05146276334225729
57,B2,2753.0,s16_no_lowering,0,0.003264297756509522
57,B2,2226.0,s16_large_lowering,1,1.0
57,B2,1137.5,s16_large_lowering,1,1.0
65,B2,1184.5,s16_no_lowering,0,0.000346249101023286
57,B2,1526.5,s16_large_lowering,1,1.0
57,B2,8072.5,s16_large_lowering,1,0.11920430845755033
65,B2,2341.0,s16_large_lowering,1,0.9999169833678339
65,B2,3420.5,s16_no_lowering,0,0.005681460857955327
65,B2,1105.5,s16_large_lowering,1,1.0
65,B2,2823.5,s16_no_lowering,0,0.0030235094018677693
57,B2,8224.0,s16_no_lowering,0,0.5686089647390458
57,B2,8675.5,s16_large_lowering,1,0.7591921914853028
65,B2,4756.5,s16_large_lowering,1,0.9999999841351264
65,B4,1643.0,s16_large_lowering,1,0.9999999999999514
65,B2,1434.0,s16_no_lowering,0,0.00021356944286163887
65,B6,2826.5,s16_no_lowering,0,0.0005847830508679734
57,B2,2656.5,s16_no_lowering,0,0.001743679253358617
57,B2,3478.0,s16_large_lowering,1,1.0
57,B2,2805.5,s16_large_lowering,1,1.0
57,B2,4488.5,s16_no_lowering,0,0.010723086868042879
57,B2,4518.5,s16_large_lowering,1,1.0
57,B2,2665.0,s16_large_lowering,1,0.9989764331022878
65,B2,3497.5,s16_no_lowering,0,0.1389601241750656
57,B2,8419.5,s16_no_lowering,0,0.06793263278693974
57,B2,5612.5,s16_no_lowering,0,0.015231388209203186
57,B2,7313.5,s16_no_lowering,0,0.09496211242372142
65,B2,1928.0,s16_large_lowering,1,1.0
57,B2,4507.0,s16_no_lowering,0,0.011032757135331576
57,B2,7038.0,s16_no_lowering,0,0.03597568480434823
57,B2,1339.5,s16_large_lowering,1,0.9999999999965679
65,B2,1123.5,s16_no_lowering,0,0.00023604634586825828
57,B2,1296.0,s16_large_lowering,1,1.0
65,B2,2109.0,s16_large_lowering,1,1.0
65,B2,1071.0,s16_large_lowering,1,1.0
57,B2,1106.5,s16_large_lowering,1,1.0
57,B2,4024.5,s16_large_lowering,1,1.0
57,B2,5547.0,s16_large_lowering,1,0.9999487575804449
57,B2,2592.5,s16_large_lowering,1,1.0
57,B2,4567.5,s16_no_lowering,0,0.008621356163026624
65,B2,2899.5,s16_large_lowering,1,0.9999997085653204
57,B4,3203.0,s16_large_lowering,1,0.9999999999641294
65,B2,4326.5,s16_large_lowering,1,0.9999999987563173
57,B2,3659.5,s16_no_lowering,0,0.0034415428072486474
65,B2,2990.0,s16_no_lowering,0,0.0022727449826771247
65,B2,1137.5,s16_large_lowering,1,1.0
65,B2,2812.5,s16_no_lowering,0,0.0014581946627710805
57,B2,7378.0,s16_large_lowering,1,0.09332448178528971
65,B2,4994.5,s16_no_lowering,0,0.01469239388410724
57,B2,1075.0,s16_large_lowering,1,0.9999999999999623
57,B2,2578.5,s16_no_lowering,0,0.001031127495243946
65,B2,1224.5,s16_large_lowering,1,1.0
65,B8,1296.0,s16_large_lowering,1,1.0
57,B2,1813.0,s16_large_lowering,1,1.0
65,B2,2442.0,s16_large_lowering,1,1.0
65,B2,2612.0,s16_large_lowering,1,1.0
57,B2,1123.5,s16_large_lowering,1,1.0
65,B2,6102.0,s16_large_lowering,1,0.762607185497988
65,B2,3595.0,s16_no_lowering,0,0.005068609931344675
57,B2,7404.0,s16_no_lowering,0,0.06580813862034186
65,B2,3755.5,s16_large_lowering,1,1.0
57,B2,2684.0,s16_large_lowering,1,1.0
65,B2,4260.0,s16_no_lowering,0,0.00766151590606746
57,B2,7379.0,s16_no_lowering,0,0.06149059433594151
65,B2,3348.5,s16_no_lowering,0,0.0030728678318485275
57,B2,4034.0,s16_no_lowering,0,0.007116152843835506
65,B2,2065.0,s16_large_lowering,1,1.0
65,B2,1525.0,s16_no_lowering,0,0.00044754993462239873
65,B2,2875.0,s16_no_lowering,0,0.0036801876590760994
65,B6,2912.5,s16_large_lowering,1,0.9588089797253156
65,B2,4010.5,s16_large_lowering,1,1.0
65,B2,3160.5,s16_no_lowering,0,0.007371977484275422
57,B2,1344.0,s16_large_lowering,1,1.0
65,B2,1178.0,s16_large_lowering,1,0.9999999999998497
57,B2,2759.0,s16_large_lowering,1,1.0
65,B2,1597.5,s16_large_lowering,1,1.0
65,B2,6759.0,s16_large_lowering,1,0.9931877697057829
57,B4,3152.5,s16_no_lowering,0,0.053015059452140856
65,B2,1602.5,s16_no_lowering,0,0.0003309419037991572
57,B2,3588.0,s16_large_lowering,1,0.9900081452233032
57,B2,8094.0,s16_no_lowering,0,0.06378872147684354
57,B2,1208.0,s16_no_lowering,0,0.00011093080882408348
57,B2,1056.0,s16_large_lowering,1,1.0
65,B2,2487.0,s16_large_lowering,1,0.999999999995653
57,B2,1232.0,s16_large_lowering,1,0.9999999999997164
65,B2,3670.0,s16_large_lowering,1,0.9999990268270489
57,B2,2507.0,s16_large_lowering,1,0.9999999999999871
57,B2,5567.5,s16_no_lowering,0,0.02409102894117904
65,B2,4566.0,s16_no_lowering,0,0.013323831032493107
57,B2,3666.5,s16_no_lowering,0,0.0057278112931659
57,B2,2097.5,s16_no_lowering,0,0.001222823623339345
57,B4,2616.0,s16_large_lowering,1,0.8860782903474249
57,B2,2167.0,s16_large_lowering,1,1.0
57,B2,6601.5,s16_no_lowering,0,0.05818851555416802
65,B2,3074.5,s16_large_lowering,1,0.9627814621912719
57,B2,3814.5,s16_no_lowering,0,0.00544564270299262
57,B2,1953.0,s16_large_lowering,1,1.0
65,B2,4267.5,s16_no_lowering,0,0.008460938072278927
65,B2,5712.0,s16_no_lowering,0,0.023711528348744057
57,B2,6878.0,s16_large_lowering,1,0.9903664386482727
57,B2,4730.0,s16_no_lowering,0,0.007115743257197771
65,B2,3040.0,s16_no_lowering,0,0.01317690539415009
57,B4,4265.0,s16_no_lowering,0,0.22038636431212494
65,B6,2799.5,s16_no_lowering,0,0.0006745438595248753
57,B2,7965.0,s16_large_lowering,1,0.9971827135119015
65,B2,5130.0,s16_no_lowering,0,0.015363522612191807
57,B2,3416.5,s16_no_lowering,0,0.0038889208431926612
57,B2,2312.0,s16_large_lowering,1,1.0
57,B2,5743.0,s16_no_lowering,0,0.025111401643203187
65,B2,1699.5,s16_no_lowering,0,0.00033093729743275817
57,B2,3840.0,s16_no_lowering,0,0.007056383647582963
57,B2,3911.0,s16_no_lowering,0,0.007314629414516185
65,B2,3491.5,s16_no_lowering,0,0.004100615791191921
57,B2,1258.0,s16_large_lowering,1,0.999999999999998
57,B2,3252.5,s16_large_lowering,1,0.9728774097880399
65,B2,4310.5,s16_no_lowering,0,0.009970523534955386
57,B2,5748.5,s16_no_lowering,0,0.027911552291446907
57,B2,3441.5,s16_no_lowering,0,0.007429612987544069
65,B2,4429.5,s16_large_lowering,1,0.9999999596145658
57,B2,3985.5,s16_no_lowering,0,0.0053668474567884015
57,B2,2101.0,s16_large_lowering,1,1.0
57,B2,1047.0,s16_large_lowering,1,1.0
57,B2,1346.0,s16_no_lowering,0,0.0007603368536965188
65,B2,4521.5,s16_no_lowering,0,0.00826679494806604
57,B4,1125.0,s16_large_lowering,1,1.0
57,B2,4071.0,s16_no_lowering,0,0.005272914612238154
65,B2,2715.0,s16_large_lowering,1,0.9999218965803289
65,B2,1014.0,s16_large_lowering,1,1.0
57,B2,5570.5,s16_no_lowering,0,0.015116058919615252
65,B2,4240.5,s16_no_lowering,0,0.012155478004497244
57,B2,5301.5,s16_no_lowering,0,0.011882274913304097
57,B2,4530.5,s16_no_lowering,0,0.009768799651445332
65,B2,1711.5,s16_no_lowering,0,0.00048011334542803123
65,B2,2777.0,s16_no_lowering,0,0.0024983481989307474
57,B2,6422.0,s16_no_lowering,0,0.04644988581204608
57,B2,1234.0,s16_large_lowering,1,1.0
65,B2,1559.0,s16_large_lowering,1,1.0
57,B2,1741.5,s16_no_lowering,0,0.0005712953987610573
57,B2,3889.5,s16_large_lowering,1,1.0
57,B2,2703.0,s16_no_lowering,0,0.0021494832430370894
57,B2,2757.5,s16_no_lowering,0,0.003251705079515624
65,B2,4398.0,s16_large_lowering,1,1.0
65,B2,2069.0,s16_no_lowering,0,0.0013761261540328406
65,B2,1059.0,s16_large_lowering,1,1.0
57,B2,3309.5,s16_large_lowering,1,0.9995151706807668
57,B4,2717.0,s16_no_lowering,0,0.019965773982318614
65,B2,4811.0,s16_large_lowering,1,0.9999999932901245
65,B2,4935.0,s16_no_lowering,0,0.01036549418979534
57,B2,1286.0,s16_large_lowering,1,1.0
65,B2,6382.0,s16_large_lowering,1,0.9999961391499993
57,B2,5356.5,s16_no_lowering,0,0.012215110577365369
57,B2,8396.0,s16_no_lowering,0,0.07411967626432171
57,B2,1156.5,s16_large_lowering,1,1.0
57,B2,2575.5,s16_no_lowering,0,0.00107560642506935
57,B2,1668.5,s16_large_lowering,1,1.0
57,B2,6756.5,s16_no_lowering,0,0.031431869764677246
65,B4,4133.0,s16_no_lowering,0,0.043281116850614997
57,B2,2618.0,s16_large_lowering,1,1.0
65,B2,4987.5,s16_no_lowering,0,0.007976716457971204
57,B2,5012.5,s16_no_lowering,0,0.009805733225089529
57,B2,6040.5,s16_no_lowering,0,0.029024669696618113
57,B2,6580.0,s16_no_lowering,0,0.04906970384917375
65,B2,2741.0,s16_mild_lowering,0,0.5120901160604022
57,B2,3189.5,s16_no_lowering,0,0.005475340461093455
57,B2,3615.5,s16_no_lowering,0,0.003914165802722697
57,B2,1221.5,s16_large_lowering,1,1.0
57,B2,3657.0,s16_large_lowering,1,1.0
57,B2,1688.0,s16_large_lowering,1,1.0
65,B2,6619.0,s16_no_lowering,0,0.03535736978856151
57,B2,3206.0,s16_no_lowering,0,0.0026403318248435226
65,B2,1082.0,s16_no_lowering,0,0.00017163490255303545
57,B2,4624.0,s16_no_lowering,0,0.020564210194036273
57,B2,3428.5,s16_large_lowering,1,1.0
65,B2,5022.5,s16_mild_lowering,0,0.3345334834536983
65,B2,7960.5,s16_no_lowering,0,0.7287755528334792
65,B2,2654.5,s16_no_lowering,0,0.0011973094385937604
57,B2,4723.0,s16_no_lowering,0,0.0730936960910521
57,B2,3880.5,s16_large_lowering,1,1.0
65,B2,5173.0,s16_large_lowering,1,1.0
57,B2,7116.5,s16_no_lowering,0,0.03652433278034087
65,B2,1582.0,s16_no_lowering,0,0.0002862115026636239
65,B2,5304.5,s16_no_lowering,0,0.014010055659932026
65,B2,1266.0,s16_no_lowering,0,0.00017702672844567967
57,B2,4725.0,s16_no_lowering,0,0.006955972199978487
57,B2,1867.5,s16_large_lowering,1,0.19402621243277487
57,B2,4808.5,s16_no_lowering,0,0.009745275266046098
57,B2,2372.0,s16_no_lowering,0,0.003878468556770926
65,B2,4504.5,s16_no_lowering,0,0.010612560468723716
57,B2,5930.5,s16_large_lowering,1,0.9999863892918645
65,B2,2494.0,s16_no_lowering,0,0.0032302492417156468
65,B2,1236.0,s16_large_lowering,1,1.0
57,B2,2513.5,s16_large_lowering,1,0.9987692274423755
65,B2,1468.0,s16_no_lowering,0,0.0008172459676811649
57,B2,2783.0,s16_large_lowering,1,0.9999771678282902
57,B2,2759.5,s16_no_lowering,0,0.002144259432663696
57,B2,3660.5,s16_large_lowering,1,0.9999996770937548
65,B2,1265.5,s16_mild_lowering,0,0.0012343139262918656
65,B2,4409.5,s16_no_lowering,0,0.006699544212742691
57,B2,3884.0,s16_no_lowering,0,0.00800107306332539
57,B2,5556.0,s16_no_lowering,0,0.027129031566446662
57,B2,4203.0,s16_no_lowering,0,0.007653170249283158
57,B2,1295.5,s16_large_lowering,1,1.0
65,B2,3214.0,s16_no_lowering,0,0.00888743646744426
57,B2,2578.0,s16_large_lowering,1,1.0
65,B2,2378.5,s16_large_lowering,1,1.0
57,B2,1819.5,s16_large_lowering,1,1.0
65,B2,1974.0,s16_large_lowering,1,1.0
65,B2,3905.5,s16_no_lowering,0,0.006164918976728437
65,B2,5759.5,s16_no_lowering,0,0.017534919538719183
65,B2,2784.5,s16_no_lowering,0,0.002199265138339385
65,B2,3114.0,s16_large_lowering,1,1.0
57,B2,1611.5,s16_large_lowering,1,1.0
65,B2,6034.5,s16_large_lowering,1,0.9988112078871764
57,B2,3998.5,s16_no_lowering,0,0.010494070069705432
57,B2,2017.0,s16_large_lowering,1,1.0
65,B2,1541.5,s16_no_lowering,0,0.0002774443117677088
65,B2,1384.5,s16_no_lowering,0,0.0003169751225324671
65,B2,2728.0,s16_large_lowering,1,0.9994441744168605
57,B2,3506.5,s16_large_lowering,1,1.0
57,B2,3429.5,s16_no_lowering,0,0.004438167505701258
57,B2,3363.5,s16_no_lowering,0,0.0046077126135302925
65,B2,1711.0,s16_no_lowering,0,0.0006450606221320042
57,B2,1577.5,s16_large_lowering,1,1.0
57,B2,2255.5,s16_large_lowering,1,1.0
57,B2,1392.5,s16_no_lowering,0,9.284930837655292e-05
65,B2,1421.0,s16_large_lowering,1,0.9999999999999993
57,B2,1764.5,s16_large_lowering,1,1.0
57,B2,1949.5,s16_no_lowering,0,0.0007226515766026817
65,B2,3381.5,s16_no_lowering,0,0.005313622167161139
57,B2,3973.5,s16_no_lowering,0,0.0070305371703044935
65,B2,4515.0,s16_large_lowering,1,0.9999997495481759
57,B2,6639.5,s16_no_lowering,0,0.04244342749174479
65,B2,6190.5,s16_no_lowering,0,0.03823938523444275
65,B2,4347.5,s16_no_lowering,0,0.00892809410636779
57,B2,8113.0,s16_no_lowering,0,0.06602575308976118
65,B2,1420.5,s16_no_lowering,0,0.0002144747442257123
65,B2,3460.5,s16_large_lowering,1,0.9941323711569969
57,B6,1757.0,s16_no_lowering,0,0.0001134375886495945
57,B2,3224.5,s16_no_lowering,0,0.0028268319324227043
57,B2,1153.5,s16_large_lowering,1,1.0
57,B2,5187.5,s16_no_lowering,0,0.01673532042062703
65,B4,1970.5,s16_no_lowering,0,0.0006302795578016952
57,B2,3533.5,s16_large_lowering,1,1.0
57,B2,8197.0,s16_no_lowering,0,0.07182211859255615
65,B2,5957.5,s16_large_lowering,1,0.9472891569701969
65,B2,3193.5,s16_no_lowering,0,0.002456655263851332
57,B2,5462.0,s16_no_lowering,0,0.021676832703630772
57,B2,7538.0,s16_large_lowering,1,0.9158894591000306
57,B2,2953.5,s16_no_lowering,0,0.0020845914743832586
57,B2,3295.5,s16_large_lowering,1,0.9999836639527315
65,B4,1088.0,s16_large_lowering,1,0.9999999999999996
65,B2,1993.0,s16_large_lowering,1,1.0
65,B2,1565.5,s16_large_lowering,1,1.0
65,B2,1064.0,s16_large_lowering,1,1.0
57,B2,6004.5,s16_no_lowering,0,0.020511417155772007
57,B2,1147.0,s16_large_lowering,1,1.0
57,B2,4300.5,s16_mild_lowering,0,0.20546414911740657
57,B2,6745.0,s16_no_lowering,0,0.039915415558707194
57,B2,3341.0,s16_no_lowering,0,0.0038348076647129656
57,B2,4429.0,s16_no_lowering,0,0.005980464525164745
65,B2,6441.5,s16_no_lowering,0,0.02783908008841139
65,B6,3893.5,s16_no_lowering,0,0.009805868515023635
65,B2,8766.5,s16_no_lowering,0,0.10506565428349353
65,B2,1060.0,s16_large_lowering,1,1.0
65,B2,1226.5,s16_no_lowering,0,7.723463915710905e-05
65,B2,4739.0,s16_large_lowering,1,0.9999592175724576
57,B2,2061.5,s16_large_lowering,1,1.0
57,B2,2538.0,s16_no_lowering,0,0.004376736972545861
57,B2,2492.5,s16_large_lowering,1,0.9999998899223171
57,B2,2669.0,s16_large_lowering,1,0.9535309801277996
65,B2,3328.0,s16_large_lowering,1,1.0
57,B2,3943.5,s16_large_lowering,1,1.0
57,B8,1099.5,s16_large_lowering,1,1.0
65,B2,2099.0,s16_large_lowering,1,0.9999992713993402
57,B2,4088.5,s16_large_lowering,1,0.11710881766467938
65,B6,1104.0,s16_large_lowering,1,1.0
57,B2,3292.0,s16_no_lowering,0,0.003612003250995545
65,B2,2216.5,s16_large_lowering,1,1.0
57,B4,1081.0,s16_no_lowering,0,5.796074368387879e-05
57,B2,1516.5,s16_large_lowering,1,0.9999999999999984
65,B2,5918.5,s16_no_lowering,0,0.027837100336352717
57,B2,7451.0,s16_large_lowering,1,0.15506173000784798
57,B2,4173.0,s16_no_lowering,0,0.010046804270434122
65,B8,1901.0,s16_large_lowering,1,1.0
65,B2,2053.0,s16_no_lowering,0,0.0007634000061826701
57,B2,4071.5,s16_no_lowering,0,0.0070253376959916935
65,B2,1872.0,s16_no_lowering,0,0.0006207837401738198
57,B2,1506.5,s16_large_lowering,1,1.0
57,B2,1172.0,s16_large_lowering,1,1.0
65,B2,3843.5,s16_no_lowering,0,0.012261420039676943
65,B2,1456.5,s16_no_lowering,0,0.00046757551248076406
65,B2,1123.0,s16_no_lowering,0,5.715063334613217e-05
57,B2,5277.5,s16_no_lowering,0,0.015546674319912126
57,B2,1302.0,s16_large_lowering,1,1.0
57,B2,1624.5,s16_large_lowering,1,1.0
65,B2,2176.0,s16_no_lowering,0,0.0013252431660030761
57,B2,4019.5,s16_no_lowering,0,0.006087419267255787
65,B2,1762.5,s16_no_lowering,0,0.0007659426143219367
57,B2,2130.5,s16_large_lowering,1,1.0
65,B2,1241.0,s16_large_lowering,1,1.0
65,B2,5184.5,s16_no_lowering,0,0.027041896211301094
65,B2,1636.5,s16_no_lowering,0,0.0003074224355681124
65,B2,1847.5,s16_large_lowering,1,1.0
57,B2,1170.0,s16_large_lowering,1,1.0
57,B2,1169.0,s16_large_lowering,1,1.0
65,B2,2062.0,s16_large_lowering,1,0.9978059818461783
57,B2,1166.5,s16_large_lowering,1,0.9999999999999998
65,B2,5564.0,s16_no_lowering,0,0.01465306493240228
65,B4,3645.5,s16_large_lowering,1,0.9944561705841588
57,B2,4871.5,s16_large_lowering,1,0.9669342630573909
65,B2,2968.0,s16_large_lowering,1,0.999999998913091
65,B2,1595.0,s16_large_lowering,1,1.0
65,B2,4823.0,s16_no_lowering,0,0.011765617319508932
65,B2,5028.0,s16_no_lowering,0,0.010603474601141222
65,B4,1249.0,s16_large_lowering,1,1.0
57,B2,2384.5,s16_no_lowering,0,0.0016296361946362445
57,B2,1047.0,s16_large_lowering,1,1.0
57,B2,5293.5,s16_large_lowering,1,0.9915919149011855
57,B2,1588.5,s16_large_lowering,1,1.0
57,B2,2147.0,s16_large_lowering,1,1.0
65,B2,2294.5,s16_no_lowering,0,0.0011717164052736056
65,B2,6099.0,s16_no_lowering,0,0.02036519027567324
57,B2,4159.5,s16_no_lowering,0,0.006168342279793789
57,B2,1310.5,s16_large_lowering,1,1.0
65,B2,3974.0,s16_no_lowering,0,0.005811440086401802
65,B2,1760.0,s16_large_lowering,1,1.0
65,B2,1699.5,s16_large_lowering,1,1.0
57,B2,1470.5,s16_large_lowering,1,1.0
57,B2,2105.0,s16_large_lowering,1,0.9999999957166321
57,B2,4383.0,s16_no_lowering,0,0.010383167876321604
65,B2,6975.0,s16_no_lowering,0,0.05800545653589607
65,B2,3557.0,s16_no_lowering,0,0.014307550036359426
65,B2,2976.5,s16_large_lowering,1,0.9972763103060642
65,B2,1383.0,s16_no_lowering,0,0.0007097845822520181
57,B2,2905.5,s16_large_lowering,1,1.0
65,B4,2545.0,s16_mild_lowering,0,0.1596410469142722
65,B2,6915.5,s16_large_lowering,1,0.07232411873030567
65,B2,2195.5,s16_no_lowering,0,0.003729585769957109
65,B2,3890.5,s16_large_lowering,1,1.0
65,B2,7386.0,s16_no_lowering,0,0.08964124239536975
57,B2,1249.0,s16_large_lowering,1,0.9999999999999998
65,B2,3943.5,s16_no_lowering,0,0.006701401178219284
65,B2,6502.0,s16_no_lowering,0,0.027214255673555027
57,B2,2687.5,s16_large_lowering,1,0.9999999999999121
57,B2,3056.5,s16_no_lowering,0,0.0026342973421771103
65,B2,5016.5,s16_large_lowering,1,0.9744279427671575
57,B4,2137.0,s16_large_lowering,1,1.0
57,B2,3150.0,s16_no_lowering,0,0.0049662366982966
57,B2,6642.5,s16_no_lowering,0,0.05509765474018274
65,B2,1292.0,s16_large_lowering,1,1.0
57,B2,2966.0,s16_large_lowering,1,1.0
57,B2,2055.5,s16_large_lowering,1,1.0
57,B2,5400.5,s16_large_lowering,1,0.9999996649165238
65,B4,1328.0,s16_no_lowering,0,0.0030747151218451546
65,B4,2708.5,s16_large_lowering,1,0.9999999950033698
57,B2,3788.5,s16_no_lowering,0,0.004901029885794057
65,B2,3036.0,s16_no_lowering,0,0.0030308883884555557
57,B2,3545.5,s16_no_lowering,0,0.004337908208288413
57,B2,4485.0,s16_no_lowering,0,0.013641812319805414
65,B2,2016.5,s16_large_lowering,1,1.0
57,B2,3376.0,s16_no_lowering,0,0.0038079513603247934
65,B2,5858.5,s16_large_lowering,1,0.9994630460157605
57,B2,3691.5,s16_no_lowering,0,0.013740392644501163
57,B2,3073.0,s16_large_lowering,1,0.945516302517716
65,B2,2341.5,s16_large_lowering,1,1.0
65,B2,2122.0,s16_no_lowering,0,0.0008092491785971229
65,B2,4529.5,s16_large_lowering,1,0.9999997056660384
57,B4,2338.0,s16_no_lowering,0,0.00043122577751131193
57,B8,3553.0,s16_no_lowering,0,0.0039061494313820844
57,B2,3915.0,s16_no_lowering,0,0.00893488714368695
57,B2,4295.0,s16_large_lowering,1,0.9998271902454001
65,B2,3439.0,s16_no_lowering,0,0.005047646852475917
57,B2,3138.0,s16_large_lowering,1,1.0
57,B2,3712.0,s16_large_lowering,1,1.0
65,B2,4981.5,s16_no_lowering,0,0.016950744252643146
65,B2,3021.5,s16_large_lowering,1,0.9866849079033988
57,B2,5264.5,s16_large_lowering,1,0.9999968678322942
65,B2,5848.0,s16_no_lowering,0,0.015068334074400584
65,B4,4173.5,s16_no_lowering,0,0.11920987307351447
57,B4,3388.5,s16_mild_lowering,0,0.06568400743758519
57,B2,5808.5,s16_no_lowering,0,0.019661881768109093
65,B2,4413.5,s16_no_lowering,0,0.010483066949661127
57,B2,2916.0,s16_large_lowering,1,1.0
57,B2,4509.5,s16_no_lowering,0,0.012640464820327399
57,B2,1189.0,s16_large_lowering,1,1.0
57,B2,3033.0,s16_no_lowering,0,0.0024158248016958655
57,B2,9059.0,s16_large_lowering,1,0.1874318479107374
57,B2,6481.0,s16_large_lowering,1,1.0
65,B2,1430.5,s16_mild_lowering,0,0.0010310972450086233
65,B2,4237.5,s16_no_lowering,0,0.00817979646152179
57,B2,6451.5,s16_no_lowering,0,0.026453384706603324
57,B4,2388.0,s16_no_lowering,0,0.0007088024604539184
65,B2,1307.5,s16_no_lowering,0,0.00014311832711104948
57,B2,1676.5,s16_large_lowering,1,1.0
57,B2,4137.0,s16_mild_lowering,0,0.13782320466945153
65,B2,5515.0,s16_mild_lowering,0,0.28583648218918006
65,B2,1335.0,s16_large_lowering,1,0.9999985029329662
65,B2,2891.5,s16_no_lowering,0,0.0019423647868696318
57,B2,1128.0,s16_large_lowering,1,1.0
65,B2,4356.0,s16_no_lowering,0,0.006742157102331193
57,B2,2099.5,s16_large_lowering,1,1.0
57,B2,6351.0,s16_no_lowering,0,0.02833604090347539
57,B2,5468.5,s16_large_lowering,1,0.982403635854223
65,B4,1019.0,s16_large_lowering,1,1.0
65,B2,1018.0,s16_large_lowering,1,1.0
65,B2,4471.5,s16_large_lowering,1,1.0
65,B2,2171.5,s16_large_lowering,1,0.9999999999999998
65,B4,5185.5,s16_no_lowering,0,0.026657242586001505
65,B2,3192.0,s16_no_lowering,0,0.0027729024587018762
57,B2,4197.5,s16_mild_lowering,0,0.06940458309842922
57,B2,6090.0,s16_no_lowering,0,0.026096953890947527
65,B2,6683.5,s16_no_lowering,0,0.04615941575445616
57,B2,7537.5,s16_large_lowering,1,0.9989420153408972
65,B2,1556.0,s16_no_lowering,0,0.0008723786867836246
65,B2,4120.0,s16_no_lowering,0,0.007001542268364643
57,B2,1959.0,s16_large_lowering,1,1.0
57,B2,1175.5,s16_large_lowering,1,1.0
57,B2,3072.5,s16_large_lowering,1,0.9341077688260251
65,B2,3129.0,s16_no_lowering,0,0.003753031006510019
57,B2,2572.0,s16_large_lowering,1,0.9999999999998186
65,B2,1198.5,s16_no_lowering,0,0.00030831547416291095
57,B2,2804.0,s16_no_lowering,0,0.00469612152231249
65,B6,3200.5,s16_no_lowering,0,0.0013592137912887521
65,B2,1871.5,s16_no_lowering,0,0.0005741728784373887
65,B2,3569.0,s16_large_lowering,1,0.8151196771850298
57,B2,5188.5,s16_no_lowering,0,0.015109853648933804
65,B2,5012.0,s16_no_lowering,0,0.010704358068810154
57,B2,3291.0,s16_large_lowering,1,1.0
65,B2,1590.5,s16_no_lowering,0,0.00026903698230193256
57,B2,5430.0,s16_no_lowering,0,0.014479513568677757
65,B2,3299.5,s16_large_lowering,1,1.0
57,B2,6995.5,s16_large_lowering,1,0.999999993340775
57,B2,5994.5,s16_no_lowering,0,0.02011824162529072
65,B2,4751.0,s16_no_lowering,0,0.009472827969886681
65,B2,1081.0,s16_no_lowering,0,0.00025168252030056737
57,B2,5187.5,s16_large_lowering,1,0.9999887383227171
65,B2,1445.0,s16_large_lowering,1,1.0
57,B2,1781.0,s16_large_lowering,1,1.0
57,B2,5766.5,s16_no_lowering,0,0.018197630317435973
57,B2,1359.0,s16_no_lowering,0,0.0001159121430269323
57,B2,4309.5,s16_large_lowering,1,0.9999993544340107
65,B2,1346.5,s16_large_lowering,1,1.0
57,B2,2058.0,s16_no_lowering,0,0.0006673427493363825
57,B2,6160.5,s16_no_lowering,0,0.02052103593023731
65,B2,2208.5,s16_no_lowering,0,0.0009379085861290175
65,B2,2500.0,s16_no_lowering,0,0.0010571282870956002
57,B2,1942.0,s16_large_lowering,1,1.0
65,B2,2717.0,s16_mild_lowering,0,0.3803418684817277
57,B2,1248.0,s16_no_lowering,0,0.00013964207143347398
65,B2,5243.0,s16_no_lowering,0,0.011423764200175109
65,B2,5332.5,s16_no_lowering,0,0.16477951662982915
65,B2,2489.0,s16_large_lowering,1,1.0
57,B4,2704.0,s16_no_lowering,0,0.0010744755942859972
57,B2,1543.5,s16_large_lowering,1,1.0
65,B2,3530.5,s16_no_lowering,0,0.003790805788189246
65,B2,1549.0,s16_large_lowering,1,1.0
57,B2,9430.0,s16_no_lowering,0,0.10544568486998507
57,B2,4692.5,s16_large_lowering,1,0.9999373094752066
57,B2,7545.0,s16_no_lowering,0,0.05223266861465945
57,B2,5347.0,s16_no_lowering,0,0.014570133928898322
57,B2,1373.5,s16_large_lowering,1,1.0
65,B2,5889.5,s16_no_lowering,0,0.02321493558254895
57,B2,3032.5,s16_no_lowering,0,0.008611456711084414
57,B2,4941.5,s16_large_lowering,1,0.9999495429537196
65,B2,3771.5,s16_large_lowering,1,0.9999893091267854
65,B2,2781.5,s16_no_lowering,0,0.003478734891307611
65,B2,1552.5,s16_no_lowering,0,0.00038466672854169364
57,B2,2598.5,s16_no_lowering,0,0.0015790587282222227
57,B2,7320.0,s16_no_lowering,0,0.05486001697816339
65,B2,1209.0,s16_large_lowering,1,1.0
65,B2,2780.5,s16_large_lowering,1,1.0
57,B2,2332.5,s16_no_lowering,0,0.0024313347924168754
65,B2,2799.5,s16_no_lowering,0,0.0027004578700819968
65,B2,4268.0,s16_no_lowering,0,0.009263558391409178
57,B2,2205.5,s16_large_lowering,1,1.0
57,B2,1276.0,s16_large_lowering,1,0.14214915904720232
65,B2,2544.5,s16_no_lowering,0,0.0020893255056749303
65,B2,7081.5,s16_no_lowering,0,0.03737220433522526
57,B2,4707.5,s16_no_lowering,0,0.010128605883407438
65,B2,2235.5,s16_no_lowering,0,0.0010582542122115047
65,B2,1826.5,s16_large_lowering,1,1.0
57,B2,4573.0,s16_no_lowering,0,0.0068219134127303176
65,B2,6426.0,s16_large_lowering,1,0.9861016695115277
65,B2,3426.0,s16_no_lowering,0,0.019462251884405087
