heldout_run,residual_method,veto_method,keep_fraction,value,ci_low,ci_high,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf
62,s03b_monotone_binned,ml_q_rf,0.916150351094589,1.5,1.3574744210212912,1.5477146497982326,2218,1.2763112471519946,1.5,2.200889453410114,0.009017132551848512,1.4153750358415178,20.344205018577753
62,s03b_monotone_binned,shuffled_ml_q_rf_control,0.963238331268071,1.5089994368503226,1.437430026970695,1.6381556235759902,2332,1.2763112471519946,1.5089994368503226,2.6827867759731485,0.015008576329331046,1.7379494770397654,35.6099378098343
63,s03b_monotone_binned,no_veto,1.0,1.4331122575496877,1.3143583449090173,1.5643583449090066,1110,1.2641346219147778,1.4331122575496877,2.6874603288207513,0.01981981981981982,1.1259861361408872,16.926087135250295
63,s03b_monotone_binned,traditional_q_threshold,0.8936936936936937,1.5634132229779842,1.4331122575496857,1.5668877424503194,992,1.2336507955037526,1.5634132229779842,2.11226625925395,0.01310483870967742,1.1251726543219127,13.960424636351275
63,s03b_monotone_binned,ml_q_rf,0.8648648648648649,1.4331122575496877,1.3143583449090173,1.5631668161888246,960,1.262492174718659,1.4331122575496877,1.8071788837274574,0.010416666666666666,1.395460218332675,13.356612357293553
63,s03b_monotone_binned,shuffled_ml_q_rf_control,0.9990990990990991,1.4331122575496877,1.3143583449090173,1.5643583449090066,1109,1.2657770691108965,1.4331122575496877,2.6882419341968955,0.019837691614066726,1.126402752745938,16.94416634268985
65,s03b_monotone_binned,no_veto,1.0,1.5695763825403084,1.3353119332307992,1.8195763825403084,198,1.033639921548108,1.5695763825403084,1.8339596467841857,0.005050505050505051,0.3255734951254732,3.141283892209591
65,s03b_monotone_binned,traditional_q_threshold,0.9696969696969697,1.5999432347500175,1.3885919557442001,1.8195763825403146,192,0.9441728509660656,1.5999432347500175,1.8499034761254212,0.005208333333333333,0.33526902072230513,2.9873154709686576
65,s03b_monotone_binned,ml_q_rf,0.9797979797979798,1.577858251324775,1.3304944918780413,1.8195763825403155,194,1.033639921548108,1.577858251324775,1.8205295237673258,0.005154639175257732,0.33122629661814623,3.0408039383653636
65,s03b_monotone_binned,shuffled_ml_q_rf_control,0.898989898989899,1.5695763825403084,1.319576382540312,1.8195763825403155,178,1.033639921548108,1.5695763825403084,1.8336923796667046,0.0056179775280898875,1.1631229416410962,3.1516715642115454
