method,run,n_events,n_kept_events,acceptance,charge_proxy_b2_amp_ratio_mean_all,charge_proxy_b2_amp_ratio_mean_kept,pileup_proxy_peak_spread_mean_all,pileup_proxy_peak_spread_mean_kept,energy_proxy_b2_amp_mean_all,energy_proxy_b2_amp_mean_kept,saturation_frac_all,saturation_frac_kept,dropout_frac_all,dropout_frac_kept,pid_support_proxy_anomaly_frac_all,pid_support_proxy_anomaly_frac_kept,max_support_drift,policy
traditional_explicit_timewalk,61,925,925,1.0,1.0913662832231132,1.0913662832231132,1.6064864864864865,1.6064864864864865,2788.916216216216,2788.916216216216,0.002162162162162162,0.002162162162162162,0.05405405405405406,0.05405405405405406,0.05837837837837838,0.05837837837837838,0.0,logistic_external_veto
traditional_explicit_timewalk,62,798,795,0.9962406015037594,1.1521704575686793,1.1503655942008169,1.4348370927318295,1.40125786163522,2812.964285714286,2813.4415094339624,0.008771929824561403,0.00880503144654088,0.07142857142857142,0.06792452830188679,0.06390977443609022,0.06037735849056604,0.023402817829776705,logistic_external_veto
traditional_explicit_timewalk,63,365,362,0.9917808219178083,1.444738695262953,1.448313575759603,1.8164383561643835,1.7596685082872927,3296.5972602739726,3305.993093922652,0.021917808219178082,0.019337016574585635,0.1232876712328767,0.12430939226519337,0.10136986301369863,0.09392265193370165,0.031253385332033416,logistic_external_veto
traditional_explicit_timewalk,65,63,63,1.0,1.3925812336617163,1.3925812336617163,1.507936507936508,1.507936507936508,3078.126984126984,3078.126984126984,0.015873015873015872,0.015873015873015872,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.0,logistic_external_veto
traditional_explicit_timewalk,58,72,71,0.9861111111111112,1.4204711807628714,1.4316456900540717,2.1666666666666665,2.112676056338028,3561.1736111111113,3587.457746478873,0.027777777777777776,0.028169014084507043,0.1111111111111111,0.11267605633802817,0.08333333333333333,0.07042253521126761,0.024918743228602387,topology_only_sentinel
traditional_explicit_timewalk,59,749,732,0.9773030707610146,1.3120469538124955,1.3165081661101132,1.699599465954606,1.5683060109289617,3032.5,3034.8606557377047,0.018691588785046728,0.017759562841530054,0.08945260347129506,0.08196721311475409,0.08811748998664887,0.06830601092896176,0.07724964478728016,topology_only_sentinel
traditional_explicit_timewalk,60,802,792,0.9875311720698254,1.0494232728347657,1.040472589661303,1.5773067331670823,1.4873737373737375,2836.3709476309227,2816.725378787879,0.0024937655860349127,0.0025252525252525255,0.043640897755610975,0.04419191919191919,0.0685785536159601,0.056818181818181816,0.05701680840020753,topology_only_sentinel
traditional_explicit_timewalk,61,925,921,0.9956756756756757,1.0913662832231132,1.09087128050442,1.6064864864864865,1.5830618892508144,2788.916216216216,2787.0922909880564,0.002162162162162162,0.002171552660152009,0.05405405405405406,0.05428881650380022,0.05837837837837838,0.05428881650380022,0.014581260055852443,topology_only_sentinel
traditional_explicit_timewalk,62,798,795,0.9962406015037594,1.1521704575686793,1.1529297701324102,1.4348370927318295,1.4062893081761005,2812.964285714286,2816.6496855345913,0.008771929824561403,0.00880503144654088,0.07142857142857142,0.06918238993710692,0.06390977443609022,0.06037735849056604,0.019896185218752565,topology_only_sentinel
traditional_explicit_timewalk,63,365,358,0.9808219178082191,1.444738695262953,1.449543167467234,1.8164383561643835,1.7039106145251397,3296.5972602739726,3306.1159217877093,0.021917808219178082,0.019553072625698324,0.1232876712328767,0.12569832402234637,0.10136986301369863,0.08379888268156424,0.0619496616867632,topology_only_sentinel
traditional_explicit_timewalk,65,63,61,0.9682539682539683,1.3925812336617163,1.3785366380215824,1.507936507936508,1.360655737704918,3078.126984126984,3079.7622950819673,0.015873015873015872,0.01639344262295082,0.14285714285714285,0.13114754098360656,0.09523809523809523,0.06557377049180328,0.09767040552200174,topology_only_sentinel
traditional_explicit_timewalk,58,72,71,0.9861111111111112,1.4204711807628714,1.4225487007025246,2.1666666666666665,2.1971830985915495,3561.1736111111113,3577.3732394366198,0.027777777777777776,0.028169014084507043,0.1111111111111111,0.11267605633802817,0.08333333333333333,0.08450704225352113,0.014084507042253674,shuffled_label_sentinel
traditional_explicit_timewalk,59,749,735,0.9813084112149533,1.3120469538124955,1.2892712566370605,1.699599465954606,1.6884353741496598,3032.5,2990.8680272108845,0.018691588785046728,0.012244897959183673,0.08945260347129506,0.09115646258503401,0.08811748998664887,0.08299319727891157,0.017358904046272265,shuffled_label_sentinel
traditional_explicit_timewalk,60,802,794,0.9900249376558603,1.0494232728347657,1.052125943187519,1.5773067331670823,1.5894206549118388,2836.3709476309227,2843.6309823677584,0.0024937655860349127,0.0025188916876574307,0.043640897755610975,0.04408060453400504,0.0685785536159601,0.06675062972292191,0.007680130623948429,shuffled_label_sentinel
traditional_explicit_timewalk,61,925,919,0.9935135135135135,1.0913662832231132,1.0924954221427683,1.6064864864864865,1.616974972796518,2788.916216216216,2792.721436343852,0.002162162162162162,0.002176278563656148,0.05405405405405406,0.0544069640914037,0.05837837837837838,0.055495103373231776,0.006528835690968407,shuffled_label_sentinel
traditional_explicit_timewalk,62,798,788,0.9874686716791979,1.1521704575686793,1.1488787968958523,1.4348370927318295,1.4416243654822336,2812.964285714286,2806.1332487309646,0.008771929824561403,0.006345177664974619,0.07142857142857142,0.07233502538071065,0.06390977443609022,0.06345177664974619,0.00473034380333843,shuffled_label_sentinel
traditional_explicit_timewalk,63,365,355,0.9726027397260274,1.444738695262953,1.3904669591715633,1.8164383561643835,1.8253521126760563,3296.5972602739726,3210.130985915493,0.021917808219178082,0.016901408450704224,0.1232876712328767,0.1267605633802817,0.10136986301369863,0.09859154929577464,0.037565087907825395,shuffled_label_sentinel
traditional_explicit_timewalk,65,63,63,1.0,1.3925812336617163,1.3925812336617163,1.507936507936508,1.507936507936508,3078.126984126984,3078.126984126984,0.015873015873015872,0.015873015873015872,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.0,shuffled_label_sentinel
