feature,coefficient,method,base_method,drift_order,train_pulses,heldout_pulses,heldout_run,selector
B6_template_sse,0.27152426176973876,s02d_binned_timewalk_drift1,s02b_template,1,10350,1110,63,median_first4
B8_intercept,29.362206213060066,s02d_binned_timewalk_drift1,s02b_template,1,10350,1110,63,median_first4
B8_log_amp,-59.46598444982946,s02d_binned_timewalk_drift1,s02b_template,1,10350,1110,63,median_first4
B8_log_amp2,14.443731497693172,s02d_binned_timewalk_drift1,s02b_template,1,10350,1110,63,median_first4
B8_inv_amp,-2.6739227556397327,s02d_binned_timewalk_drift1,s02b_template,1,10350,1110,63,median_first4
B8_peak_sample,-0.5123745120626662,s02d_binned_timewalk_drift1,s02b_template,1,10350,1110,63,median_first4
B8_area_over_amp,-1.2592060580274063,s02d_binned_timewalk_drift1,s02b_template,1,10350,1110,63,median_first4
B8_template_sse,0.13652694609018032,s02d_binned_timewalk_drift1,s02b_template,1,10350,1110,63,median_first4
B4_run_z1,0.09318699669881096,s02d_binned_timewalk_drift1,s02b_template,1,10350,1110,63,median_first4
B6_run_z1,-0.02388715611487442,s02d_binned_timewalk_drift1,s02b_template,1,10350,1110,63,median_first4
B8_run_z1,-0.055467982415423236,s02d_binned_timewalk_drift1,s02b_template,1,10350,1110,63,median_first4
intercept,0.0,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B4_intercept,-56.70651305912227,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B4_log_amp,77.08608269711654,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B4_log_amp2,-43.145714133547706,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B4_inv_amp,-3.895039445016899,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B4_peak_sample,0.49404858128077456,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B4_area_over_amp,2.943452530490332,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B4_template_sse,0.6581431435023334,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B6_intercept,27.666189958167248,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B6_log_amp,-59.615951223707405,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B6_log_amp2,16.023835365843844,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B6_inv_amp,-2.0872480457524816,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B6_peak_sample,-0.6702486375354504,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B6_area_over_amp,-0.7315401658055141,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B6_template_sse,0.27151989500933016,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B8_intercept,29.040321857284358,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B8_log_amp,-58.94213017436591,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B8_log_amp2,14.229227818547574,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B8_inv_amp,-2.6700932457572697,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B8_peak_sample,-0.525680014874368,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B8_area_over_amp,-1.2663610513241241,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B8_template_sse,0.1346356250663937,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B4_run_z1,0.09453175953724702,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B6_run_z1,-0.023877861867973804,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B8_run_z1,-0.058263074357420286,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B4_run_z2,-0.02427296489556807,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B6_run_z2,-0.0001437979248286189,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
B8_run_z2,0.04674032532677911,s02d_binned_timewalk_drift2,s02b_template,2,10350,1110,63,median_first4
intercept,0.0,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B4_intercept,77.95563968959463,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B4_log_amp,-236.53864307178353,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B4_log_amp2,119.40022675226098,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B4_inv_amp,-0.3066670727971847,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B4_peak_sample,0.5383355230452509,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B4_area_over_amp,-0.5248769447902679,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B4_template_sse,-0.3526542389906021,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B6_intercept,-30.96764535928838,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B6_log_amp,-2.0306940577312615,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B6_log_amp2,-3.041673123237174,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B6_inv_amp,-0.9200874409379782,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B6_peak_sample,0.20094056078353348,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B6_area_over_amp,0.03788407761371818,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B6_template_sse,0.024718308846185283,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B8_intercept,-46.98799119488941,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B8_log_amp,36.2942549863854,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B8_log_amp2,-27.219693261100254,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B8_inv_amp,-1.2463206413825811,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B8_peak_sample,0.6925168080842682,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B8_area_over_amp,1.1645872350938518,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
B8_template_sse,0.24434989484238034,s02d_global_timewalk_drift0,template_phase,0,10350,1110,63,median_first4
intercept,0.0,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B4_intercept,78.74368046880386,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B4_log_amp,-237.8472111335484,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B4_log_amp2,120.06754841297082,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B4_inv_amp,-0.3197934630233542,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B4_peak_sample,0.5330275265083648,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B4_area_over_amp,-0.5474604182998176,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B4_template_sse,-0.3603886698695805,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B6_intercept,-31.151305180851345,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B6_log_amp,-1.5873462788882884,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B6_log_amp2,-3.206704590824943,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B6_inv_amp,-0.9133626286853991,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B6_peak_sample,0.20067341812579453,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B6_area_over_amp,0.024747222811879625,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B6_template_sse,0.022820856202885213,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B8_intercept,-47.59237212690493,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B8_log_amp,37.52890430572331,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B8_log_amp2,-27.775977643062635,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B8_inv_amp,-1.2297659231900995,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B8_peak_sample,0.6926479234887231,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B8_area_over_amp,1.1629992701542045,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B8_template_sse,0.2446061730667579,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B4_run_z1,0.07103840970965636,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B6_run_z1,-0.038136294047284414,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
B8_run_z1,-0.03073201177295874,s02d_global_timewalk_drift1,template_phase,1,10350,1110,63,median_first4
intercept,0.0,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B4_intercept,80.23316517744712,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B4_log_amp,-241.65787355759377,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B4_log_amp2,121.79873290914901,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B4_inv_amp,-0.3125386095943854,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B4_peak_sample,0.5794815733386339,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B4_area_over_amp,-0.5744878747606578,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B4_template_sse,-0.37813202247896416,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B6_intercept,-31.8302259070722,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B6_log_amp,-1.535654835339206,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B6_log_amp2,-3.2210672892779364,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B6_inv_amp,-0.921991568204565,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B6_peak_sample,0.19324351400975187,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B6_area_over_amp,0.026021293013312064,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B6_template_sse,0.023601496315006572,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B8_intercept,-48.402936061678275,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B8_log_amp,37.792471486800046,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B8_log_amp2,-27.875319398901212,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B8_inv_amp,-1.228807442418467,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B8_peak_sample,0.6812820970666329,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B8_area_over_amp,1.1570989643089684,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B8_template_sse,0.2430284131952744,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B4_run_z1,0.0792275991213583,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B6_run_z1,-0.03979684318334501,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B8_run_z1,-0.03312758529825049,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B4_run_z2,-0.14780394936641386,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B6_run_z2,0.025709980729066835,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
B8_run_z2,0.04008300906392333,s02d_global_timewalk_drift2,template_phase,2,10350,1110,63,median_first4
intercept,0.0,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B4_intercept,-87.88820498077908,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B4_log_amp,159.84133435441868,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B4_log_amp2,-83.79529669827325,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B4_inv_amp,-4.263450789737855,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B4_peak_sample,0.4609579692925436,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B4_area_over_amp,3.246257316254131,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B4_template_sse,0.792042629794743,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B6_intercept,42.76682206290986,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B6_log_amp,-68.66941668468428,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B6_log_amp2,21.022220334136545,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B6_inv_amp,-1.787742268140399,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B6_peak_sample,-0.7495857132097893,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B6_area_over_amp,-0.7315536114238853,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B6_template_sse,0.28179206388699823,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B8_intercept,45.12138463577629,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B8_log_amp,-64.83124767580578,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B8_log_amp2,15.845874940398703,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B8_inv_amp,-2.921930431406828,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B8_peak_sample,-0.6779812656717389,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B8_area_over_amp,-1.4403037825859277,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
B8_template_sse,0.20908632303577485,s02d_binned_timewalk_drift0,s02b_template,0,11262,198,65,median_first4
intercept,0.0,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B4_intercept,-87.73323618676096,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B4_log_amp,159.84950407745157,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B4_log_amp2,-83.70204689000094,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B4_inv_amp,-4.253119480994143,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B4_peak_sample,0.4600008521994838,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B4_area_over_amp,3.236747442315685,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B4_template_sse,0.7899311084006485,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B6_intercept,42.9699528767861,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B6_log_amp,-68.53967608147887,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B6_log_amp2,20.957546118890157,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B6_inv_amp,-1.7874876140454083,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B6_peak_sample,-0.7500354813573207,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B6_area_over_amp,-0.7337245009908934,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B6_template_sse,0.2813372203731981,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B8_intercept,44.76328505648222,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B8_log_amp,-63.66057779427081,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B8_log_amp2,15.299814645402494,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B8_inv_amp,-2.911253613194225,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B8_peak_sample,-0.6805906180868687,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B8_area_over_amp,-1.446510569802787,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B8_template_sse,0.2080891840844065,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B4_run_z1,0.06388585706968694,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B6_run_z1,-0.008156875297178743,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
B8_run_z1,-0.02739978042158577,s02d_binned_timewalk_drift1,s02b_template,1,11262,198,65,median_first4
intercept,0.0,s02d_binned_timewalk_drift2,s02b_template,2,11262,198,65,median_first4
B4_intercept,-85.9346642218214,s02d_binned_timewalk_drift2,s02b_template,2,11262,198,65,median_first4
B4_log_amp,156.16352416940032,s02d_binned_timewalk_drift2,s02b_template,2,11262,198,65,median_first4
B4_log_amp2,-82.10998882934082,s02d_binned_timewalk_drift2,s02b_template,2,11262,198,65,median_first4
B4_inv_amp,-4.297830174333733,s02d_binned_timewalk_drift2,s02b_template,2,11262,198,65,median_first4
B4_peak_sample,0.474920167645107,s02d_binned_timewalk_drift2,s02b_template,2,11262,198,65,median_first4
B4_area_over_amp,3.2079206134173766,s02d_binned_timewalk_drift2,s02b_template,2,11262,198,65,median_first4
B4_template_sse,0.7758603327500279,s02d_binned_timewalk_drift2,s02b_template,2,11262,198,65,median_first4
B6_intercept,42.35132460178905,s02d_binned_timewalk_drift2,s02b_template,2,11262,198,65,median_first4
B6_log_amp,-68.31673164131587,s02d_binned_timewalk_drift2,s02b_template,2,11262,198,65,median_first4
