fold,family_label,traditional_template_score,s07f_shape_rf_score,template_rf_score_corr,both_above_threshold
holdout_low58_high61,0,2.6666666666666665,0.47850070540387357,0.1873179761175385,0
holdout_low58_high61,1,3.5555555555555554,0.4683147687295187,0.1873179761175385,0
holdout_low58_high61,0,4.888888888888889,0.40488597704181206,0.1873179761175385,0
holdout_low58_high61,0,1.3333333333333333,0.28633098112802385,0.1873179761175385,0
holdout_low58_high61,0,3.5555555555555554,0.5874508005954682,0.1873179761175385,0
holdout_low58_high61,0,3.111111111111111,0.45483965775699253,0.1873179761175385,0
holdout_low58_high61,1,1.3333333333333333,0.34802296772442165,0.1873179761175385,0
holdout_low58_high61,1,4.888888888888889,0.4189189239077035,0.1873179761175385,0
holdout_low58_high61,1,1.3333333333333333,0.47218581761051037,0.1873179761175385,0
holdout_low58_high61,1,0.8888888888888888,0.40357686783814667,0.1873179761175385,0
holdout_low58_high61,1,0.8888888888888888,0.5339698730228791,0.1873179761175385,0
holdout_low58_high61,0,0.8888888888888888,0.33363905880332034,0.1873179761175385,0
holdout_low58_high61,0,0.0,0.372720286349537,0.1873179761175385,0
holdout_low58_high61,0,2.2222222222222223,0.49450547300740333,0.1873179761175385,0
holdout_low58_high61,1,0.4444444444444444,0.5683284215945767,0.1873179761175385,0
holdout_low58_high61,0,1.7777777777777777,0.6259569668949796,0.1873179761175385,0
holdout_low58_high61,1,1.3333333333333333,0.42498833633083266,0.1873179761175385,0
holdout_low58_high61,0,4.444444444444445,0.4451643846052759,0.1873179761175385,0
holdout_low58_high61,1,1.7777777777777777,0.6892934438492361,0.1873179761175385,0
holdout_low58_high61,0,1.7777777777777777,0.48697233601705403,0.1873179761175385,0
holdout_low58_high61,0,2.6666666666666665,0.49239393441992285,0.1873179761175385,0
holdout_low58_high61,0,1.3333333333333333,0.4264798882836411,0.1873179761175385,0
holdout_low58_high61,0,4.888888888888889,0.4291236579945214,0.1873179761175385,0
holdout_low58_high61,0,0.8888888888888888,0.46317513074379685,0.1873179761175385,0
holdout_low58_high61,1,0.8888888888888888,0.5309987919310533,0.1873179761175385,0
holdout_low58_high61,0,0.0,0.5592517631486053,0.1873179761175385,0
holdout_low58_high61,1,3.5555555555555554,0.5854700384589855,0.1873179761175385,0
holdout_low58_high61,0,2.6666666666666665,0.48553980753425147,0.1873179761175385,0
holdout_low58_high61,0,-0.8888888888888888,0.33393567771815297,0.1873179761175385,0
holdout_low58_high61,1,4.888888888888889,0.5919795594527408,0.1873179761175385,0
holdout_low58_high61,0,2.2222222222222223,0.5675250875074658,0.1873179761175385,0
holdout_low58_high61,1,1.7777777777777777,0.7034261054629433,0.1873179761175385,0
holdout_low58_high61,0,1.7777777777777777,0.4936951316092214,0.1873179761175385,0
holdout_low58_high61,1,3.111111111111111,0.46964714375080024,0.1873179761175385,0
holdout_low58_high61,1,4.444444444444445,0.5455195320744213,0.1873179761175385,0
holdout_low58_high61,1,0.0,0.5146921213330843,0.1873179761175385,0
holdout_low58_high61,0,1.3333333333333333,0.33193352792751585,0.1873179761175385,0
holdout_low58_high61,1,3.5555555555555554,0.5766096707546606,0.1873179761175385,0
holdout_low58_high61,0,4.888888888888889,0.42556365592678813,0.1873179761175385,0
holdout_low58_high61,1,0.8888888888888888,0.5778144745462725,0.1873179761175385,0
holdout_low58_high61,1,-0.4444444444444444,0.3702852570594305,0.1873179761175385,0
holdout_low58_high62,0,1.6666666666666667,0.5754941374933711,0.1873179761175385,0
holdout_low58_high62,1,2.6666666666666665,0.5741122468337244,0.1873179761175385,0
holdout_low58_high62,0,1.6666666666666667,0.45026759572954095,0.1873179761175385,0
holdout_low58_high62,0,-0.6666666666666666,0.444390466894741,0.1873179761175385,0
holdout_low58_high62,1,-0.3333333333333333,0.3940326480113513,0.1873179761175385,0
holdout_low58_high62,1,0.6666666666666666,0.293468426624981,0.1873179761175385,0
holdout_low58_high62,0,0.0,0.36705337248862535,0.1873179761175385,0
holdout_low58_high62,1,3.3333333333333335,0.4305911300936959,0.1873179761175385,0
holdout_low58_high62,0,0.6666666666666666,0.31242489173128674,0.1873179761175385,0
holdout_low58_high62,1,-0.3333333333333333,0.29614658399264404,0.1873179761175385,0
holdout_low58_high62,1,0.3333333333333333,0.5268793597913239,0.1873179761175385,0
holdout_low58_high62,0,0.0,0.5348933904738454,0.1873179761175385,0
holdout_low58_high62,1,1.3333333333333333,0.36042631466094205,0.1873179761175385,0
holdout_low58_high62,1,1.0,0.38253180943618004,0.1873179761175385,0
holdout_low58_high62,0,2.0,0.4631083531486268,0.1873179761175385,0
holdout_low58_high62,1,1.0,0.4376825377715774,0.1873179761175385,0
holdout_low58_high62,0,1.0,0.34004209501462995,0.1873179761175385,0
holdout_low58_high62,1,0.6666666666666666,0.4741233234650475,0.1873179761175385,0
holdout_low58_high62,0,3.3333333333333335,0.45029563065728834,0.1873179761175385,0
holdout_low58_high62,1,2.6666666666666665,0.4634561018952116,0.1873179761175385,0
holdout_low58_high62,1,0.3333333333333333,0.5011127854730787,0.1873179761175385,0
holdout_low58_high62,1,1.3333333333333333,0.5062472586597683,0.1873179761175385,0
holdout_low58_high62,0,1.3333333333333333,0.5077449365292973,0.1873179761175385,0
holdout_low58_high62,0,3.6666666666666665,0.45846056826156734,0.1873179761175385,0
holdout_low58_high62,1,3.6666666666666665,0.4359199012032492,0.1873179761175385,0
holdout_low58_high62,0,-0.3333333333333333,0.29695014617071896,0.1873179761175385,0
holdout_low58_high62,0,1.0,0.48980895200538044,0.1873179761175385,0
holdout_low58_high62,0,1.6666666666666667,0.47674483215008245,0.1873179761175385,0
holdout_low58_high62,1,1.0,0.4728439954757226,0.1873179761175385,0
holdout_low58_high62,0,1.6666666666666667,0.5932544635927597,0.1873179761175385,0
holdout_low58_high62,0,1.6666666666666667,0.4935258902419194,0.1873179761175385,0
holdout_low58_high62,1,2.3333333333333335,0.5795799536034599,0.1873179761175385,0
holdout_low58_high62,1,-0.3333333333333333,0.563849146723171,0.1873179761175385,0
holdout_low58_high62,0,1.3333333333333333,0.7973546793326283,0.1873179761175385,0
holdout_low58_high62,0,1.6666666666666667,0.655719731551295,0.1873179761175385,0
holdout_low58_high62,1,0.0,0.4836844356991857,0.1873179761175385,0
holdout_low58_high62,0,0.6666666666666666,0.4418164347151237,0.1873179761175385,0
holdout_low58_high62,1,0.6666666666666666,0.5226829345653476,0.1873179761175385,0
holdout_low58_high62,0,1.0,0.6214372532002921,0.1873179761175385,0
holdout_low58_high62,1,0.6666666666666666,0.4822180681134214,0.1873179761175385,0
holdout_low58_high62,0,2.0,0.47223362943272373,0.1873179761175385,0
holdout_low58_high62,1,2.0,0.4493003962014564,0.1873179761175385,0
holdout_low58_high62,1,0.3333333333333333,0.4487977910765635,0.1873179761175385,0
holdout_low58_high62,1,1.6666666666666667,0.6196972184550197,0.1873179761175385,0
holdout_low58_high62,0,1.3333333333333333,0.5962038208995956,0.1873179761175385,0
holdout_low58_high62,0,2.3333333333333335,0.4807171600718069,0.1873179761175385,0
holdout_low58_high62,1,0.6666666666666666,0.6035948977231048,0.1873179761175385,0
holdout_low58_high62,0,3.6666666666666665,0.45466158594864875,0.1873179761175385,0
holdout_low58_high62,1,-0.3333333333333333,0.561743246172616,0.1873179761175385,0
holdout_low58_high62,1,1.0,0.41250534721987886,0.1873179761175385,0
holdout_low58_high62,0,0.3333333333333333,0.49726776175978693,0.1873179761175385,0
holdout_low58_high62,0,2.6666666666666665,0.5838569732922033,0.1873179761175385,0
holdout_low58_high62,1,3.0,0.4666152716775276,0.1873179761175385,0
holdout_low58_high62,0,2.6666666666666665,0.5583417904279275,0.1873179761175385,0
holdout_low58_high62,0,0.6666666666666666,0.34936985739282045,0.1873179761175385,0
holdout_low58_high62,1,-0.3333333333333333,0.30766217967837584,0.1873179761175385,0
holdout_low58_high62,0,1.0,0.41413342670835435,0.1873179761175385,0
holdout_low58_high62,0,1.0,0.42636967973028134,0.1873179761175385,0
holdout_low58_high62,0,0.0,0.4973470605854648,0.1873179761175385,0
holdout_low58_high62,1,1.0,0.4857338453412648,0.1873179761175385,0
holdout_low58_high62,0,3.3333333333333335,0.43952840848921704,0.1873179761175385,0
holdout_low58_high62,1,0.6666666666666666,0.30329995339665367,0.1873179761175385,0
holdout_low58_high62,1,1.0,0.4004263099090831,0.1873179761175385,0
holdout_low58_high62,0,-0.3333333333333333,0.3922275059715362,0.1873179761175385,0
holdout_low58_high62,1,1.0,0.45445392839608867,0.1873179761175385,0
holdout_low58_high62,0,2.3333333333333335,0.4562888361051776,0.1873179761175385,0
holdout_low58_high62,1,1.3333333333333333,0.5129640273664794,0.1873179761175385,0
holdout_low58_high62,1,1.0,0.2922396915836672,0.1873179761175385,0
holdout_low65_high60,1,0.6666666666666666,0.5957461438223415,0.1873179761175385,0
holdout_low65_high60,0,1.3333333333333333,0.48916616082521164,0.1873179761175385,0
holdout_low65_high60,1,1.0,0.5948223256903236,0.1873179761175385,0
holdout_low65_high60,0,2.3333333333333335,0.45172113917489665,0.1873179761175385,0
holdout_low65_high60,1,3.6666666666666665,0.4054100371811454,0.1873179761175385,0
holdout_low65_high60,1,0.6666666666666666,0.3155713653225974,0.1873179761175385,0
holdout_low65_high60,1,0.6666666666666666,0.3727852282827497,0.1873179761175385,0
holdout_low65_high60,0,1.0,0.4955066646850073,0.1873179761175385,0
holdout_low65_high60,0,1.0,0.387150084850369,0.1873179761175385,0
holdout_low65_high60,1,3.0,0.4405842706850631,0.1873179761175385,0
holdout_low65_high60,1,3.0,0.4283816293721051,0.1873179761175385,0
holdout_low65_high60,1,1.3333333333333333,0.6156457903881615,0.1873179761175385,0
holdout_low65_high60,1,3.6666666666666665,0.42451263876805384,0.1873179761175385,0
holdout_low65_high60,1,0.6666666666666666,0.44527657050575253,0.1873179761175385,0
holdout_low65_high60,1,1.0,0.4916057081763447,0.1873179761175385,0
holdout_low65_high60,0,1.3333333333333333,0.5835004741599159,0.1873179761175385,0
holdout_low65_high60,1,1.6666666666666667,0.6689227568875109,0.1873179761175385,0
holdout_low65_high60,0,0.3333333333333333,0.5350647281664457,0.1873179761175385,0
holdout_low65_high60,1,1.3333333333333333,0.6843701603732714,0.1873179761175385,0
holdout_low65_high60,1,0.0,0.4756642566702116,0.1873179761175385,0
holdout_low65_high60,0,2.0,0.44272332680516985,0.1873179761175385,0
holdout_low65_high60,0,0.3333333333333333,0.5231366938514059,0.1873179761175385,0
holdout_low65_high60,1,1.0,0.6146177013389252,0.1873179761175385,0
holdout_low65_high60,0,1.6666666666666667,0.4673625533531589,0.1873179761175385,0
holdout_low65_high60,0,1.3333333333333333,0.5977597040561702,0.1873179761175385,0
holdout_low65_high60,1,1.0,0.5948526221521525,0.1873179761175385,0
holdout_low65_high60,0,0.6666666666666666,0.2092995779131843,0.1873179761175385,0
holdout_low65_high60,0,0.0,0.4651539933392529,0.1873179761175385,0
holdout_low65_high60,0,0.6666666666666666,0.28926593745577917,0.1873179761175385,0
holdout_low65_high60,1,2.0,0.42361423028368783,0.1873179761175385,0
holdout_low65_high60,0,3.3333333333333335,0.4229760812624233,0.1873179761175385,0
holdout_low65_high60,0,-0.6666666666666666,0.3196328362725673,0.1873179761175385,0
holdout_low65_high60,1,-0.3333333333333333,0.5724242579229168,0.1873179761175385,0
holdout_low65_high60,1,1.0,0.4460020559400874,0.1873179761175385,0
holdout_low65_high60,0,2.6666666666666665,0.4159420412834234,0.1873179761175385,0
holdout_low65_high60,0,2.0,0.6507545450389465,0.1873179761175385,0
holdout_low65_high60,1,1.0,0.5520330180376383,0.1873179761175385,0
holdout_low65_high60,0,2.3333333333333335,0.490201553106,0.1873179761175385,0
holdout_low65_high60,0,3.6666666666666665,0.42993125152230427,0.1873179761175385,0
holdout_low65_high60,1,2.3333333333333335,0.5856752574499315,0.1873179761175385,0
holdout_low65_high60,0,0.6666666666666666,0.30189106663401666,0.1873179761175385,0
holdout_low65_high60,0,1.3333333333333333,0.4853895693248866,0.1873179761175385,0
holdout_low65_high61,0,0.0,0.5538651309704918,0.1873179761175385,0
holdout_low65_high61,1,1.0,0.4208054088311699,0.1873179761175385,0
holdout_low65_high61,1,3.0,0.5431900964360907,0.1873179761175385,0
holdout_low65_high61,0,1.3333333333333333,0.589809617088262,0.1873179761175385,0
holdout_low65_high61,0,1.0,0.40164300277333376,0.1873179761175385,0
holdout_low65_high61,1,0.6666666666666666,0.6573272090345875,0.1873179761175385,0
holdout_low65_high61,1,0.0,0.5885741322262608,0.1873179761175385,0
holdout_low65_high61,0,0.3333333333333333,0.5877929419351651,0.1873179761175385,0
holdout_low65_high61,1,1.0,0.32693271997182,0.1873179761175385,0
holdout_low65_high61,1,2.6666666666666665,0.4931436977252422,0.1873179761175385,0
holdout_low65_high61,1,1.0,0.5744407588472297,0.1873179761175385,0
holdout_low65_high61,0,1.3333333333333333,0.6098676390680604,0.1873179761175385,0
holdout_low65_high61,1,1.0,0.43255043176771657,0.1873179761175385,0
holdout_low65_high61,0,3.6666666666666665,0.4469952254802651,0.1873179761175385,0
holdout_low65_high61,1,2.3333333333333335,0.47226793590609856,0.1873179761175385,0
holdout_low65_high61,1,1.6666666666666667,0.41076523173834373,0.1873179761175385,0
holdout_low65_high61,0,0.6666666666666666,0.33119016046533817,0.1873179761175385,0
holdout_low65_high61,0,2.3333333333333335,0.4654413082783838,0.1873179761175385,0
holdout_low65_high61,0,1.0,0.35226644951147645,0.1873179761175385,0
holdout_low65_high61,1,1.3333333333333333,0.4708425200309691,0.1873179761175385,0
holdout_low65_high61,1,1.0,0.3995726559385911,0.1873179761175385,0
holdout_low65_high61,0,2.6666666666666665,0.4539563654321765,0.1873179761175385,0
holdout_low65_high61,0,0.6666666666666666,0.30792627356547697,0.1873179761175385,0
holdout_low65_high61,1,0.0,0.4945417850687405,0.1873179761175385,0
holdout_low65_high61,1,0.6666666666666666,0.23678049182813296,0.1873179761175385,0
holdout_low65_high61,0,1.0,0.44415767826375646,0.1873179761175385,0
holdout_low65_high61,0,1.0,0.44625409866121507,0.1873179761175385,0
holdout_low65_high61,0,0.6666666666666666,0.31092230782493424,0.1873179761175385,0
holdout_low65_high61,0,0.3333333333333333,0.4549738624505983,0.1873179761175385,0
holdout_low65_high61,0,3.6666666666666665,0.44050995609463584,0.1873179761175385,0
holdout_low65_high61,1,1.0,0.4138880220461776,0.1873179761175385,0
holdout_low65_high61,1,1.3333333333333333,0.5486944185382272,0.1873179761175385,0
holdout_low65_high61,1,3.0,0.665634688312316,0.1873179761175385,1
holdout_low65_high61,0,2.3333333333333335,0.5349924142433362,0.1873179761175385,0
holdout_low65_high61,1,2.6666666666666665,0.44415900227749044,0.1873179761175385,0
holdout_low65_high61,0,3.6666666666666665,0.45009568635613173,0.1873179761175385,0
holdout_low65_high61,0,2.3333333333333335,0.5332256861558956,0.1873179761175385,0
holdout_low65_high61,1,0.6666666666666666,0.35485763875581444,0.1873179761175385,0
holdout_low65_high61,0,-0.6666666666666666,0.27417659066028294,0.1873179761175385,0
holdout_low65_high61,0,3.6666666666666665,0.44469339843271566,0.1873179761175385,0
holdout_low65_high61,1,2.0,0.47779261143649976,0.1873179761175385,0
holdout_low65_high61,0,1.6666666666666667,0.47175453629117364,0.1873179761175385,0
holdout_low65_high61,1,2.6666666666666665,0.4713599393069972,0.1873179761175385,0
holdout_low65_high61,0,0.6666666666666666,0.3420293815339145,0.1873179761175385,0
holdout_low65_high61,1,0.6666666666666666,0.6161239544854905,0.1873179761175385,0
holdout_low65_high61,0,1.0,0.39283577452869545,0.1873179761175385,0
holdout_low65_high61,1,1.0,0.3169142417272063,0.1873179761175385,0
holdout_low65_high61,1,3.6666666666666665,0.4404568664833388,0.1873179761175385,0
holdout_low65_high62,1,1.3333333333333333,0.4901773863354443,0.1873179761175385,0
holdout_low65_high62,1,1.0,0.5905506406450225,0.1873179761175385,0
holdout_low65_high62,0,3.6666666666666665,0.4718454523878671,0.1873179761175385,0
holdout_low65_high62,1,0.3333333333333333,0.4237999655758785,0.1873179761175385,0
holdout_low65_high62,0,1.0,0.461961876294408,0.1873179761175385,0
holdout_low65_high62,1,2.3333333333333335,0.4697787944842831,0.1873179761175385,0
holdout_low65_high62,0,0.6666666666666666,0.3489415057619363,0.1873179761175385,0
holdout_low65_high62,1,1.3333333333333333,0.48657268638190315,0.1873179761175385,0
holdout_low65_high62,1,1.0,0.2902831569415426,0.1873179761175385,0
holdout_low65_high62,1,0.0,0.5711293805563715,0.1873179761175385,0
holdout_low65_high62,0,0.3333333333333333,0.478583100138573,0.1873179761175385,0
holdout_low65_high62,1,0.6666666666666666,0.4335626106592539,0.1873179761175385,0
holdout_low65_high62,1,1.0,0.3006022735211201,0.1873179761175385,0
holdout_low65_high62,1,0.6666666666666666,0.3019850210574107,0.1873179761175385,0
holdout_low65_high62,0,2.3333333333333335,0.5642111012355157,0.1873179761175385,0
holdout_low65_high62,0,1.0,0.3360616631931792,0.1873179761175385,0
holdout_low65_high62,0,3.6666666666666665,0.41092264546466023,0.1873179761175385,0
holdout_low65_high62,1,3.3333333333333335,0.44153680598072936,0.1873179761175385,0
holdout_low65_high62,0,1.0,0.4028828207551584,0.1873179761175385,0
holdout_low65_high62,1,0.6666666666666666,0.5208915451691771,0.1873179761175385,0
holdout_low65_high62,1,0.0,0.4950936785521742,0.1873179761175385,0
holdout_low65_high62,1,1.6666666666666667,0.6134443992059194,0.1873179761175385,0
holdout_low65_high62,1,3.6666666666666665,0.4503498525306188,0.1873179761175385,0
holdout_low65_high62,0,1.0,0.4058703655935668,0.1873179761175385,0
holdout_low65_high62,0,0.6666666666666666,0.3520768260946322,0.1873179761175385,0
holdout_low65_high62,0,1.6666666666666667,0.46221079322058695,0.1873179761175385,0
holdout_low65_high62,0,1.3333333333333333,0.5885229609488092,0.1873179761175385,0
holdout_low65_high62,1,0.6666666666666666,0.3606419289735878,0.1873179761175385,0
holdout_low65_high62,1,1.0,0.4598099093231337,0.1873179761175385,0
holdout_low65_high62,0,2.3333333333333335,0.5408078130498787,0.1873179761175385,0
holdout_low65_high62,0,0.6666666666666666,0.25795115526869183,0.1873179761175385,0
holdout_low65_high62,0,0.0,0.47456498608968156,0.1873179761175385,0
holdout_low65_high62,0,0.3333333333333333,0.5315037011098068,0.1873179761175385,0
holdout_low65_high62,1,0.0,0.5231269862352077,0.1873179761175385,0
holdout_low65_high62,0,1.0,0.3506290018864307,0.1873179761175385,0
holdout_low65_high62,1,1.0,0.3411435149621547,0.1873179761175385,0
holdout_low65_high62,1,1.0,0.42262782755402944,0.1873179761175385,0
holdout_low65_high62,0,0.6666666666666666,0.3091713001995479,0.1873179761175385,0
holdout_low65_high62,0,1.3333333333333333,0.483293474512502,0.1873179761175385,0
holdout_low65_high62,0,2.0,0.4735660287089667,0.1873179761175385,0
holdout_low65_high62,0,1.3333333333333333,0.4846323257611397,0.1873179761175385,0
holdout_low65_high62,1,1.3333333333333333,0.49502481424583883,0.1873179761175385,0
holdout_low65_high62,1,1.0,0.4135584771573812,0.1873179761175385,0
holdout_low65_high62,0,2.3333333333333335,0.4767902518516985,0.1873179761175385,0
holdout_low65_high62,0,1.0,0.47982366052851577,0.1873179761175385,0
holdout_low65_high62,0,0.0,0.5591871674513891,0.1873179761175385,0
holdout_low65_high62,1,-0.6666666666666666,0.3098554428037127,0.1873179761175385,0
holdout_low65_high62,0,0.3333333333333333,0.5431497583345503,0.1873179761175385,0
holdout_low65_high62,1,1.0,0.49117492635747706,0.1873179761175385,0
holdout_low65_high62,0,1.0,0.37004082410356826,0.1873179761175385,0
holdout_low65_high62,1,0.0,0.4820736401407868,0.1873179761175385,0
holdout_low65_high62,1,1.0,0.4198699752299312,0.1873179761175385,0
holdout_low65_high62,0,-0.6666666666666666,0.2813621860170229,0.1873179761175385,0
holdout_low65_high62,1,1.0,0.3452750957155401,0.1873179761175385,0
